N	3gram	Vygotskiy_	formyVre
106	в узком смысле	1	2
107	дело в том	2	2
108	и все другие	1	2
109	в начале романа	1	2
110	жизни и смерти	1	2
111	к тому что	8	2
112	с другом и	1	2
113	с тем что	3	2
114	одна и та	2	2
115	что и в	1	2
116	в основе своей	1	2
117	потому что они	3	2
118	лежит в основе	1	2
119	в целом ряде	2	1
120	он никогда не	1	1
121	что он не	3	1
122	это имеет место	1	1
123	мы и в	1	1
124	но она не	1	1
125	что весь этот	1	1
126	это как бы	1	1
127	а как раз	2	1
128	ни для чего	1	1
129	но вместе с	1	1
130	никогда не был	1	1
131	раз в ту	1	1
132	во время чумы	1	1
133	не могло бы	1	1
134	можем поставить вопрос	1	1
135	в применении к	1	1
136	не вносит в	1	1
137	не может состояться	1	1
138	состоит именно в	1	1
139	только для того	1	1
140	всякое литературное произведение	1	1
141	том что в	2	1
142	в совершенно новом	1	1
143	на том что	1	1
144	совершенно понятно что	3	1
145	были бы совершенно	1	1
146	в этом смысле	3	1
147	то что не	1	1
148	и в другом	1	1
149	в частности на	1	1
150	в нем как	1	1
151	и это очень	1	1
152	что все то	1	1
153	в первый раз	1	1
154	все время имеет	1	1
155	с этой точки	3	1
156	вовсе не в	2	1
157	в нашем анализе	1	1
158	в совершенно ином	1	1
159	в самом деле	8	1
160	самого героя и	1	1
161	мы еще не	1	1
162	здесь мы видим	2	1
163	отличает его от	1	1
164	когда мы говорим	1	1
165	с которой он	1	1
166	для того и	1	1
167	более или менее	1	1
168	за то что	3	1
169	проч и проч	1	1
170	для чего не	1	1
171	совершенно ясно что	7	1
172	выхода за пределы	1	1
173	каждый из них	1	1
174	что по существу	1	1
175	что ему нужно	1	1
176	с конца с	1	1
177	время как бы	1	1
178	здесь же в	1	1
179	один из самых	1	1
180	с тем и	1	1
181	вместо того чтобы	1	1
182	потому что всякий	1	1
183	которых мы говорили	1	1
184	надо сказать что	2	1
185	оно было бы	1	1
186	что до сих	1	1
187	в своем роде	1	1
188	и все же	1	1
189	остается все же	1	1
190	и никогда не	1	1
191	события и их	1	1
192	это же самое	1	1
193	мы встречаем и	1	1
194	потому что не	1	1
195	в высшей степени	1	1
196	и как он	1	1
197	сама по себе	3	1
198	в конечном счете	2	1
199	ни один элемент	1	1
200	имел в виду	1	1
201	в своих руках	1	1
202	в романе мы	1	1
203	только то что	1	1
204	и в его	1	1
205	всех этих вещей	1	1
206	не то что	3	1
207	и в том	2	1
208	он утверждает что	2	1
209	при взгляде на	1	1
210	в этом образе	1	1
211	есть одна из	2	1
212	она еще не	1	1
213	ставит ее в	1	1
214	сих пор не	1	1
215	и никак не	2	1
216	даже там где	1	1
217	той же линии	1	1
218	и ни для	1	1
219	и в романе	1	1
220	и в трагедии	1	1
221	если бы на	1	1
222	что в основе	1	1
223	героя и его	1	1
224	и для создания	1	1
225	же невозможно как	1	1
226	прежде всего на	1	1
227	что может быть	2	1
228	но и это	2	1
229	и может быть	2	1
230	мы видим в	2	1
231	таким образом все	2	1
232	то новое что	1	1
233	каждый из этих	1	1
234	но дело в	1	1
235	здесь вовсе не	2	1
236	contradictio in adjecto	1	1
237	находятся в постоянном	1	1
238	значение и роль	1	1
239	в это время	1	1
240	не до конца	1	1
241	и все остальное	1	1
242	эта точка зрения	1	1
243	на деле и	1	1
244	этой точки зрения	3	1
245	раз в том	1	1
246	как бы в	3	1
247	то что в	4	1
248	между ними и	1	1
249	и в заключение	1	1
250	тот факт что	6	1
251	в русской литературе	1	1
252	может включать в	1	1
253	знаменитой сцене с	1	1
254	не был бы	1	1
255	еще не было	1	1
256	и той же	4	1
257	с двух сторон	1	1
258	и для того	1	1
259	в этом сочетании	1	1
260	что он должен	1	1
261	в основе его	1	1
262	но к этому	1	1
263	они как бы	1	1
264	вовсе не из	1	1
265	одна из самых	1	1
266	потому что тут	1	1
267	во времени и	1	1
268	мы вовсе не	1	1
269	в знаменитой сцене	2	1
270	остановимся прежде всего	1	1
271	в одной из	1	1
272	на самом деле	8	1
273	на одном из	2	1
274	они находятся в	1	1
275	если же мы	1	1
276	же самое мы	1	1
277	ясно что в	3	1
278	выступает на первый	1	1
279	смысле этого слова	1	1
280	чем если бы	1	1
281	литературы но все	1	1
282	здесь имеет место	1	1
283	в лучшем случае	3	1
284	и в своем	1	1
285	в конце концов	6	1
286	те же функции	1	1
287	подобно тому как	1	1
288	что дело здесь	1	1
289	зависимости от того	4	1
290	смысле слова и	1	1
291	включать в себя	1	1
292	в тесной связи	1	1
293	главным образом в	1	1
294	именно в том	3	1
295	могут быть сведены	1	1
296	но во всяком	1	1
297	том что он	4	1
298	между тем как	1	1
299	человека мы будем	1	1
300	должна быть выделена	1	1
301	не могут быть	1	1
302	так же невозможно	1	1
303	никак не могла	1	1
304	так же мало	1	1
305	время чумы и	1	1
306	и в некоторых	1	1
307	мы можем поставить	1	1
308	по этому вопросу	1	1
309	так как все	1	1
310	что в нем	3	1
311	изображенное в нем	1	1
312	это и не	1	1
313	один из них	1	1
314	он имел в	1	1
315	одной и той	4	1
316	то есть к	1	1
317	нет ни одного	1	1
318	все это было	2	1
319	все дано в	1	1
320	в себе и	1	1
321	другой день после	1	1
322	и в результате	3	1
323	то что все	2	1
324	но в пределах	1	1
325	к себе и	1	1
326	сводится к тому	3	1
327	в жизни и	1	1
