N	2gram	Bakhtin_KF	Dialekti
466	меня и	3	4
467	и здесь	7	4
468	категория сознания	1	4
469	как с	1	4
470	был бы	3	4
471	есть для	1	4
472	это уже	2	4
473	со всеми	2	4
474	поэтому и	1	4
475	он будет	1	4
476	границы и	1	4
477	выйти из	1	4
478	который не	1	4
479	не знаю	1	4
480	это только	2	4
481	быть не	2	4
482	и смерть	1	4
483	друг друга	1	4
484	мир в	12	4
485	и также	1	4
486	она сама	1	4
487	и этим	3	4
488	в предыдущем	1	4
489	это-то и	1	4
490	не содержит	1	4
491	здесь в	1	4
492	и эта	2	4
493	и вечность	1	4
494	помнить что	1	4
495	ибо если	1	4
496	на все	1	4
497	но уже	1	4
498	что эти	1	4
499	но его	1	4
500	и эти	2	4
501	ни один	1	4
502	и эстетической	1	4
503	человека и	3	4
504	и всех	2	4
505	в каких	1	4
506	же самое	1	4
507	но эта	6	4
508	же в	1	4
509	такой же	1	4
510	говорить об	1	4
511	а он	1	4
512	ведь и	1	4
513	из себя	11	4
514	не можем	1	4
515	себе а	2	4
516	мир не	1	3
517	никогда и	1	3
518	со всем	5	3
519	познания и	4	3
520	этот момент	7	3
521	мысли и	1	3
522	в первом	1	3
523	если и	1	3
524	форму и	1	3
525	и требует	1	3
526	в корне	3	3
527	уже нет	1	3
528	ни было	4	3
529	свой смысл	1	3
530	и смерти	2	3
531	а лишь	3	3
532	а скорее	1	3
533	из жизни	1	3
534	сознания в	2	3
535	вообще как	1	3
536	не имеем	3	3
537	от своего	1	3
538	всего этого	1	3
539	я с	1	3
540	есть действительно	2	3
541	этих последних	1	3
542	во всей	4	3
543	это что	1	3
544	исходит из	1	3
545	момент в	7	3
546	действительно в	1	3
547	всего в	1	3
548	содержится в	1	3
549	до степени	1	3
550	такая же	1	3
551	бытия как	5	3
552	будем говорить	1	3
553	не от	1	3
554	как таковым	1	3
555	не мир	1	3
556	я всегда	1	3
557	и именно	2	3
558	следовательно и	1	3
559	бытии и	2	3
560	если я	2	3
561	уже давно	1	3
562	но к	1	3
563	не был	1	3
564	понятий и	1	3
565	здесь как	1	3
566	только от	1	3
567	а с	2	3
568	как факт	1	3
569	данный момент	3	3
570	не содержится	1	3
571	событие как	1	3
572	не дает	3	3
573	совсем не	2	3
574	между тем	4	3
575	не отличаются	1	3
576	не более	1	3
577	когда я	3	3
578	и чтобы	1	3
579	общего не	2	3
580	не мог	1	3
581	только через	1	3
582	самое что	1	3
583	я в	1	3
584	культуры и	5	3
585	но есть	2	3
586	с чем	1	3
587	всю жизнь	1	3
588	в данный	3	3
589	или иного	3	3
590	дерево а	1	3
591	значит ли	1	3
592	мире и	1	3
593	и смысл	2	3
594	образом и	1	3
595	и этот	3	3
596	для себя	7	3
597	на почве	1	3
598	стороны в	3	3
599	и делает	3	3
600	в некое	2	3
601	однако что	2	3
602	и будет	1	3
603	от его	5	3
604	все они	2	3
605	бы не	3	3
606	как одно	1	3
607	еще на	1	3
608	уже с	1	3
609	остается только	1	3
610	с которой	1	3
611	мы получим	2	3
612	и бесконечного	2	3
613	чем не	4	3
614	нее это	1	3
615	это суть	2	3
616	процесс и	2	3
617	тем же	1	3
618	одной из	1	3
619	в сознании	2	3
620	здесь не	3	3
621	движется и	1	3
622	сама она	1	3
623	только с	3	3
624	тот же	3	3
625	человека но	1	3
626	или просто	1	3
627	есть абсолютное	1	3
628	для нас	4	3
629	место в	6	3
630	различия между	1	3
631	этого не	1	3
632	когда оно	1	3
633	становления не	1	3
634	а то	1	3
635	же будет	1	3
636	в какой	1	3
637	значило бы	2	3
638	при таком	1	3
639	и оно	1	3
640	лежит в	1	3
641	должен быть	7	3
642	было ни	1	3
643	сказать и	1	3
644	ко всему	5	3
645	о примате	1	3
646	а просто	1	3
647	себе свою	1	3
648	или иную	1	3
649	ту или	1	3
650	но всегда	2	3
651	просто не	1	3
652	в свою	3	3
653	в искусстве	1	3
654	нового времени	1	3
655	нельзя выйти	1	3
656	как из	1	3
657	лишь в	8	3
658	это можно	2	3
659	в современной	3	3
660	научное сознание	1	3
661	она действительно	1	3
662	себя но	1	3
663	не к	1	3
664	возможна только	1	3
665	они имеют	1	2
666	это утверждение	1	2
667	человеческой жизни	1	2
668	здесь же	1	2
669	не нужна	1	2
670	чтобы дать	2	2
671	здесь именно	1	2
672	и имеет	1	2
673	дана как	1	2
674	следует что	1	2
675	времени можно	1	2
676	своей истории	2	2
677	абстрактной мысли	1	2
678	его от	1	2
679	имеем не	1	2
680	по способу	1	2
681	в единой	1	2
682	в духе	1	2
683	он имеет	2	2
684	мы живем	1	2
685	факт и	1	2
686	небо и	1	2
687	мысль о	1	2
688	в некотором	3	2
689	она является	1	2
690	меня в	3	2
691	имеет место	1	2
692	всегда в	1	2
693	может дать	3	2
694	поскольку он	3	2
695	я буду	3	2
696	всем его	3	2
697	действительность и	1	2
698	сам же	1	2
699	перестает быть	1	2
700	во все	1	2
701	моменты и	3	2
702	бытие но	2	2
703	нет ибо	1	2
704	что мне	1	2
705	чему не	2	2
706	как целом	1	2
707	с моей	3	2
708	всего что	1	2
709	меня это	1	2
710	не должен	3	2
711	из их	1	2
712	смысле слова	1	2
713	не об	1	2
714	в различных	1	2
715	и c	1	2
716	как оно	2	2
717	это значило	2	2
718	где и	1	2
719	себе в	1	2
720	свою очередь	1	2
721	любви к	1	2
722	будет и	1	2
723	не становится	1	2
724	в нашем	1	2
725	есть момент	3	2
726	находится в	1	2
727	ли она	1	2
728	и всякого	1	2
729	от них	1	2
730	она может	1	2
731	нем не	2	2
732	имеем и	1	2
733	понятие о	1	2
734	в системе	1	2
735	где все	1	2
736	из другого	1	2
737	сознание но	2	2
738	бытия а	3	2
739	своего развития	1	2
740	или иным	2	2
741	мира как	2	2
742	ближе к	3	2
743	ее и	6	2
744	оно ничем	1	2
745	на том	1	2
746	есть его	2	2
747	то для	1	2
748	живем и	1	2
749	не мыслится	1	2
750	ее можно	1	2
751	значит не	1	2
752	его только	1	2
753	бы что	1	2
754	котором мы	3	2
755	чем в	1	2
756	и других	2	2
757	в разные	1	2
758	ее от	2	2
759	это нисколько	1	2
760	как его	4	2
761	не остается	2	2
762	между ними	1	2
763	место и	2	2
764	сознания как	2	2
765	от факта	1	2
766	больше и	1	2
767	его жизни	3	2
768	моментов и	1	2
769	людьми и	1	2
770	а для	2	2
771	всех своих	4	2
772	и мир	2	2
773	творчества и	1	2
774	науки но	1	2
775	и понимает	1	2
776	и пространства	1	2
777	факт не	1	2
778	в лучшем	1	2
779	науки а	1	2
780	отличен от	1	2
781	гибели и	1	2
782	но при	1	2
783	ли будет	1	2
784	существенно не	1	2
785	ни была	1	2
786	есть основа	1	2
787	а все	3	2
788	с ней	1	2
789	нем и	3	2
790	целом и	3	2
791	история не	1	2
792	принципов и	1	2
793	и др	1	2
794	бытие в	3	2
795	сознания конечно	1	2
796	образом в	1	2
797	отражается и	1	2
798	здесь я	1	2
799	бы я	1	2
800	было с	1	2
801	ни во	1	2
802	вне ее	4	2
803	в оценке	1	2
804	во втором	1	2
805	нашего исследования	1	2
806	что кто-то	1	2
807	то есть	1	2
808	ли его	1	2
809	жизни а	1	2
810	и кроме	1	2
811	говорим не	1	2
812	принцип как	1	2
813	в человеке	1	2
814	к выводу	1	2
815	постольку поскольку	2	2
816	есть мир	1	2
817	она становится	1	2
818	находятся в	1	2
819	я имею	3	2
820	единая и	4	2
821	конечно и	1	2
822	отличаются от	1	2
823	сознание не	1	2
824	прошлое и	3	2
825	именно оно	1	2
826	их и	1	2
827	показать что	1	2
828	содержание и	2	2
829	на месте	1	2
830	и иначе	1	2
831	совершенно правильно	1	2
832	в процессе	2	2
833	к его	1	2
834	менее в	1	2
835	которые могут	1	2
836	и просто	2	2
837	жизни в	5	2
838	по самому	1	2
839	эта последняя	1	2
840	этом его	2	2
841	всей своей	2	2
842	только он	1	2
843	на своем	3	2
844	c и	1	2
845	своей жизни	1	2
846	есть следовательно	1	2
847	говорят об	1	2
848	но оно	1	2
849	утверждение себя	2	2
850	и ясно	2	2
851	ясность и	1	2
852	не имеют	1	2
853	смерти и	1	2
854	предмет в	1	2
855	принципиально не	5	2
856	совпадает с	1	2
857	относится к	1	2
858	не должно	3	2
859	могла бы	4	2
860	пространстве и	1	2
861	слова и	1	2
862	ее смысл	1	2
863	и теперь	1	2
864	этом условии	1	2
865	именно на	2	2
866	воплощается в	1	2
867	и до	1	2
868	только это	2	2
869	было и	2	2
870	вес и	2	2
871	нет в	4	2
872	меня только	1	2
873	имеем в	2	2
874	него и	2	2
875	ее не	1	2
876	своем месте	2	2
877	или с	1	2
878	только при	1	2
879	субъектом и	1	2
880	слово и	1	2
881	или более	1	2
882	есть категория	2	2
883	с него	1	2
884	из него	4	2
885	мира не	3	2
886	бы его	1	2
887	жизни не	1	2
888	жизни но	3	2
889	как к	2	2
890	что ему	1	2
891	день и	1	2
892	всем том	1	2
893	что значит	2	2
894	он как	1	2
895	не для	1	2
896	объективен и	1	2
897	его и	2	2
898	в соответствующих	1	2
899	и новое	1	2
900	причем все	1	2
901	что только	2	2
902	и принципиально	2	2
903	и живое	1	2
904	нет это	1	2
905	эти бесконечные	1	2
906	жизнь не	1	2
907	основана на	1	2
908	и временное	1	2
909	ибо оно	1	2
910	с которым	1	2
911	осуществляется в	1	2
912	и всякое	1	2
913	слиты в	1	2
914	этот акт	6	2
915	ибо все	3	2
916	дело в	2	2
917	в бытии	26	2
918	ни одна	2	2
919	бы быть	5	2
920	но нельзя	1	2
921	не стоит	1	2
922	мы никогда	1	2
923	на его	1	2
924	к признанию	1	2
925	бы действительно	1	2
926	точнее говоря	1	2
927	бы совершенно	1	2
928	за его	1	2
929	фактичность и	1	2
930	иной чем	1	2
931	нее и	1	2
932	но конечно	3	2
933	ко мне	6	2
934	конечно это	1	2
935	там где	5	2
936	ее ни	1	2
937	могу быть	2	2
938	говорим о	2	2
939	в акте	3	2
940	мысли в	1	2
941	бытия в	5	2
942	лучшем случае	1	2
943	пор не	1	2
944	утвердить его	1	2
945	как этот	1	2
946	пр и	1	2
947	которую я	2	2
948	всей его	2	2
949	светом и	1	2
950	оно должно	1	2
951	содержанием и	1	2
952	есть некая	1	2
953	только по	2	2
954	нельзя быть	1	2
955	его есть	1	2
956	в целом	10	2
957	в чисто	1	2
958	мира в	6	2
959	и определенная	1	2
960	а эти	1	2
961	новое и	1	1
962	и теоретическая	1	1
963	стать в	1	1
964	в единую	1	1
965	такое бытие	1	1
966	которой все	2	1
967	мы найдем	1	1
968	говоря вообще	1	1
969	и содержания	2	1
970	христа в	1	1
971	средних веков	1	1
972	самого себя	1	1
973	случае мы	2	1
974	отвлеченный смысл	1	1
975	момента в	1	1
976	же пространство	1	1
977	бытия я	1	1
978	она лишь	1	1
979	себе самой	1	1
980	и насквозь	1	1
981	что тем	1	1
982	и иное	1	1
983	в этике	1	1
984	приближения к	1	1
985	объектов и	1	1
986	свет в	1	1
987	но эти	1	1
988	мною как	1	1
989	в живом	1	1
990	не сможет	1	1
991	та область	1	1
992	вступить в	2	1
993	планы и	1	1
994	я заговорил	1	1
995	с соответствующим	1	1
996	все дело	1	1
997	все моменты	1	1
998	отчетливо и	1	1
999	и действительного	1	1
1000	и ровно	1	1
1001	только момент	4	1
1002	конечном счете	1	1
1003	и момент	4	1
1004	выражено в	1	1
1005	исходить из	1	1
1006	между прочим	1	1
1007	и должен	2	1
1008	и превращает	1	1
1009	общий и	1	1
1010	самого и	1	1
1011	и чувство	2	1
1012	предмет и	2	1
1013	и теоретическое	1	1
1014	мир а	1	1
1015	делает не	1	1
1016	одновременно и	1	1
1017	существе это	1	1
1018	бытия должно	1	1
1019	нем я	3	1
1020	себе момент	1	1
1021	его все	1	1
1022	это противопоставление	4	1
1023	и прошлое	1	1
1024	предмета и	1	1
1025	его что	1	1
1026	веков и	1	1
1027	другое дело	2	1
1028	начало будет	1	1
1029	лицо с	1	1
1030	эстетическое бытие	1	1
1031	себя не	3	1
1032	этих случаях	1	1
1033	где обычно	1	1
1034	знающего только	1	1
1035	перед солнцем	1	1
1036	эти момента	3	1
1037	для выражения	2	1
1038	умирает в	1	1
1039	жизнь человека	1	1
1040	и оформления	2	1
1041	бы по	1	1
1042	это с	1	1
1043	факта что	1	1
1044	помыслить но	2	1
1045	и единое	1	1
1046	не непосредственно	1	1
1047	аналогию с	1	1
1048	и такие	1	1
1049	бытие как	4	1
1050	и нераздельно	1	1
1051	вне его	1	1
1052	которой он	2	1
1053	каково бы	1	1
1054	ничего субъективного	1	1
1055	разве не	2	1
1056	связанных с	1	1
1057	и субъектом	1	1
1058	пустого и	1	1
1059	чем я	1	1
1060	входит в	4	1
1061	нем в	1	1
1062	выходит из	1	1
1063	все свои	1	1
1064	мне нечего	1	1
1065	другом в	1	1
1066	что первая	1	1
1067	вмещает в	1	1
1068	от действительного	2	1
1069	суждения и	2	1
1070	с нашим	1	1
1071	никого и	1	1
1072	осмысления и	1	1
1073	и неясно	1	1
1074	поэтому мы	1	1
1075	самом своем	1	1
1076	и логическое	1	1
1077	возможен и	1	1
1078	но может	1	1
1079	ее самой	1	1
1080	все богатство	1	1
1081	дана и	2	1
1082	него исходит	1	1
1083	виду и	1	1
1084	ценности и	4	1
1085	этим не	2	1
1086	что ее	1	1
1087	бы меня	1	1
1088	рационализма и	1	1
1089	всякие другие	1	1
1090	реальны как	1	1
1091	возникает ряд	1	1
1092	точке зрения	1	1
1093	но этот	2	1
1094	и себя	1	1
1095	практический разум	2	1
1096	мы ни	1	1
1097	единственной и	1	1
1098	но ни	2	1
1099	живой жизни	1	1
1100	вообще и	1	1
1101	но возможна	1	1
1102	сама вечность	1	1
1103	этот человек	1	1
1104	и культуры	1	1
1105	места для	1	1
1106	и противоречие	1	1
1107	взаимоотношение двух	1	1
1108	есть это	1	1
1109	в реальном	1	1
1110	мне с	1	1
1111	и волевой	1	1
1112	ценности но	1	1
1113	есть познание	1	1
1114	теории и	3	1
1115	ли кто-нибудь	1	1
1116	себя до	1	1
1117	однажды в	1	1
1118	а следовательно	3	1
1119	и живет	1	1
1120	в движении	1	1
1121	но там	1	1
1122	определение и	1	1
1123	не чистое	1	1
1124	но сама	1	1
1125	оказались бы	1	1
1126	с разных	1	1
1127	но поскольку	1	1
1128	вся эта	2	1
1129	социальные и	1	1
1130	построения и	1	1
1131	этих моментов	2	1
1132	в контексте	5	1
1133	и весь	4	1
1134	и оба	1	1
1135	события а	1	1
1136	каждый отдельный	2	1
1137	жить и	2	1
1138	него как	1	1
1139	этому бытию	1	1
1140	для мира	1	1
1141	не выходит	1	1
1142	в принципе	2	1
1143	мире нет	1	1
1144	так она	1	1
1145	остается в	1	1
1146	к человеку	1	1
1147	и всей	1	1
1148	на язык	3	1
1149	отсюда для	1	1
1150	вообще а	1	1
1151	суждение было	1	1
1152	к себе	2	1
1153	нашей работы	1	1
1154	пассивность и	1	1
1155	первые три	1	1
1156	для которой	3	1
1157	бытия не	2	1
1158	ним в	1	1
1159	самым уже	1	1
1160	но такой	1	1
1161	него самого	1	1
1162	форма не	1	1
1163	этого бытия	1	1
1164	всею своею	1	1
1165	этот мир	2	1
1166	же лица	1	1
1167	и понят	1	1
1168	заговорил о	1	1
1169	и за	2	1
1170	и через	1	1
1171	и ценность	2	1
1172	имеет только	1	1
1173	истина и	1	1
1174	это слово	1	1
1175	они будут	1	1
1176	нигде не	3	1
1177	до их	1	1
1178	мыслится и	1	1
1179	это очень	1	1
1180	как принципом	1	1
1181	и бытие	2	1
1182	этого человека	1	1
1183	стремящееся к	1	1
1184	что между	1	1
1185	не обязывает	2	1
1186	не была	1	1
1187	в конечном	1	1
1188	является и	1	1
1189	утверждение что	1	1
1190	родина и	1	1
1191	а за	1	1
1192	всех его	2	1
1193	и приводит	1	1
1194	что за	2	1
1195	как жизнь	1	1
1196	этого утверждения	1	1
1197	выражает и	1	1
1198	нужно думать	1	1
1199	дано в	1	1
1200	ибо я	1	1
1201	смысле и	2	1
1202	всех категорий	1	1
1203	событие в	5	1
1204	этом последнем	1	1
1205	определяет человека	1	1
1206	не вытекает	1	1
1207	смысловой и	1	1
1208	как просто	1	1
1209	во главе	2	1
1210	два мира	1	1
1211	не возможно	1	1
1212	вообще есть	1	1
1213	значит иметь	1	1
1214	определенной цели	1	1
1215	нужно еще	1	1
1216	возможности для	1	1
1217	есть непосредственно	1	1
1218	причем они	1	1
1219	искусстве в	1	1
1220	станет утверждать	1	1
1221	делает его	1	1
1222	в эту	1	1
1223	она требует	1	1
1224	другого умершего	1	1
1225	каждая отдельная	1	1
1226	деятельности и	2	1
1227	общее а	1	1
1228	абстрактном мышлении	1	1
1229	и оформление	1	1
1230	существенного для	1	1
1231	меня но	4	1
1232	и самая	1	1
1233	связь с	1	1
1234	я его	2	1
1235	но можно	4	1
1236	видения и	2	1
1237	значит еще	1	1
1238	каком научном	1	1
1239	не переходит	1	1
1240	и познания	1	1
1241	только путем	1	1
1242	не он	1	1
1243	просто с	1	1
1244	но между	1	1
1245	он вступает	1	1
1246	мысль и	2	1
1247	в философии	1	1
1248	положения в	3	1
1249	мир где	5	1
1250	признать его	1	1
1251	все остальные	2	1
1252	можно выйти	1	1
1253	имеет смысл	1	1
1254	ту же	1	1
1255	котором я	2	1
1256	человека как	1	1
1257	кажется что	2	1
1258	видит и	2	1
1259	все дано	1	1
1260	и входит	1	1
1261	можно сделать	1	1
1262	содержания и	2	1
1263	всякий другой	1	1
1264	только бытие	1	1
1265	вечна и	1	1
1266	создать и	1	1
1267	того же	1	1
1268	только логическое	1	1
1269	над ним	1	1
1270	в какое-нибудь	1	1
1271	для жизни	1	1
1272	значит быть	1	1
1273	в бытие	1	1
1274	все бытие	1	1
1275	не само	1	1
1276	а чисто	1	1
1277	человека его	1	1
1278	но внутри	1	1
1279	жизнь как	6	1
1280	он принципиально	1	1
1281	и никогда	1	1
1282	бытии но	1	1
1283	нужен в	1	1
1284	индивидуума и	1	1
1285	и полная	1	1
1286	это приводит	1	1
1287	отнюдь еще	1	1
1288	и действительным	2	1
1289	но прежде	1	1
1290	всех сторон	1	1
1291	ее а	1	1
1292	и смысловую	1	1
1293	же с	2	1
1294	бы оно	2	1
1295	от единого	2	1
1296	его к	2	1
1297	я люблю	1	1
1298	он мне	1	1
1299	на низшую	1	1
1300	меня не	4	1
1301	смысловом содержании	1	1
1302	ко всякому	1	1
1303	смысл но	1	1
1304	ибо это	2	1
1305	действительного сознания	2	1
