N	2gram	Bakhtin_Fr	Morfolog
142	на самом	2	4
143	его в	3	4
144	что его	2	4
145	встречается в	1	4
146	к этому	5	4
147	в то	14	4
148	мы уже	25	4
149	можно было	4	4
150	этот вопрос	1	4
151	этой школы	1	4
152	всего это	2	3
153	то время	1	3
154	раз он	1	3
155	та же	7	3
156	в последнем	1	3
157	с этой	4	3
158	и при	1	3
159	и убивает	1	3
160	по всему	2	3
161	что это	9	3
162	это уже	3	3
163	в сущности	8	3
164	ни в	7	3
165	от другого	1	3
166	связывается с	1	3
167	с собой	2	3
168	только в	7	3
169	время как	1	3
170	есть нечто	1	3
171	состоит из	1	3
172	на первый	2	3
173	то здесь	1	3
174	первом случае	1	3
175	некоторые из	1	3
176	не существует	1	3
177	и что	5	3
178	но эти	2	3
179	и тогда	1	3
180	целый ряд	4	3
181	настоящее время	1	3
182	так например	2	3
183	здесь не	2	3
184	с его	5	3
185	кроме того	6	3
186	для этой	3	3
187	в настоящее	1	3
188	он должен	1	3
189	к нему	7	3
190	встречается очень	1	3
191	что эти	1	3
192	они не	2	3
193	благодаря этому	3	3
194	не слишком	1	3
195	сам он	3	3
196	или с	1	3
197	того что	5	3
198	ее в	1	3
199	у нас	4	3
200	это и	1	3
201	и есть	3	3
202	в ином	1	3
203	в виде	2	3
204	а на	4	3
205	в таких	2	3
206	как таковое	1	3
207	а то	1	3
208	здесь же	2	3
209	к месту	1	3
210	большинстве случаев	9	3
211	это было	4	3
212	для героя	1	3
213	и у	7	3
214	и отсюда	1	3
215	героя и	1	3
216	совсем не	3	3
217	из ряда	1	3
218	и тем	3	3
219	не в	12	3
220	в которой	3	3
221	момент когда	1	3
222	на нем	1	3
223	и их	5	3
224	в начале	4	3
225	в пределах	1	3
226	в большинстве	9	3
227	значение и	1	3
228	в этой	18	3
229	но есть	3	3
230	мы будем	1	3
231	же в	2	3
232	и его	18	3
233	и по	4	3
234	встречается и	1	3
235	к целому	1	2
236	не так	1	2
237	от него	3	2
238	могут иметь	1	2
239	к другу	1	2
240	друг к	1	2
241	если он	1	2
242	должна быть	3	2
243	или по	1	2
244	не с	1	2
245	он действует	2	2
246	потому не	1	2
247	не меняет	1	2
248	этот же	2	2
249	не на	5	2
250	иначе чем	1	2
251	оно не	2	2
252	как они	1	2
253	в своих	1	2
254	более или	3	2
255	например в	8	2
256	в числе	1	2
257	относятся к	1	2
258	с тем	2	2
259	очень важный	1	2
260	многих других	1	2
261	их в	5	2
262	вряд ли	1	2
263	он приказывает	1	2
264	в которых	3	2
265	их за	1	2
266	себя и	1	2
267	только для	1	2
268	не имеет	4	2
269	за ней	1	2
270	когда в	1	2
271	роль в	4	2
272	в каком	1	2
273	к другому	1	2
274	у нее	1	2
275	но оно	3	2
276	во всяком	2	2
277	его и	1	2
278	со смертью	1	2
279	того как	7	2
280	в данном	3	2
281	в основе	3	2
282	и более	1	2
283	что мы	2	2
284	нельзя было	1	2
285	в круг	1	2
286	на той	1	2
287	но здесь	2	2
288	одной стороны	3	2
289	и иных	1	2
290	в другом	4	2
291	касается только	1	2
292	том как	3	2
293	на спине	3	2
294	к себе	3	2
295	с большой	1	2
296	и больше	1	2
297	увидим что	1	2
298	что одна	1	2
299	в одном	5	2
300	в различных	2	2
301	и когда	3	2
302	превращается в	2	2
303	не что	1	2
304	в совершенно	2	2
305	тогда как	1	2
306	вот как	1	2
307	действия и	1	2
308	в глаза	2	2
309	что же	1	2
310	или вообще	1	2
311	за другом	2	2
312	тем же	1	2
313	никаких новых	1	2
314	же они	1	2
315	одной из	5	2
316	ход и	1	2
317	сына и	1	2
318	на этот	1	2
319	он может	3	2
320	момент в	4	2
321	который в	1	2
322	что именно	2	2
323	всяком случае	1	2
324	на поиски	1	2
325	чем это	1	2
326	себя в	3	2
327	другого и	1	2
328	герой ее	1	2
329	для него	7	2
330	в свое	2	2
331	к различным	1	2
332	знать что	3	2
333	ничем не	3	2
334	что иное	1	2
335	данном случае	1	2
336	ряд других	1	2
337	в доме	2	2
338	по группам	1	2
339	в основу	2	2
340	собой в	1	2
341	и заставляет	3	2
342	с одной	3	2
343	ни было	2	2
344	этом отношении	3	2
345	их как	1	2
346	для нас	2	2
347	все это	19	2
348	дается в	2	2
349	чем в	1	2
350	но с	3	2
351	иногда и	1	2
352	не знает	4	2
353	что там	1	2
354	этого не	1	2
355	наших дней	2	2
356	с двумя	1	2
357	путь на	3	2
358	это мы	1	2
359	одним из	3	2
360	вообще не	1	2
361	между собою	3	2
362	очень много	1	2
363	также в	1	2
364	живой и	1	2
365	у него	13	2
366	по своему	3	2
367	в чем	3	2
368	а другой	1	2
369	или менее	3	2
370	и таким	1	2
371	это так	1	2
372	в одной	5	2
373	на составные	1	2
374	бы в	3	2
375	хода и	1	2
376	без всякой	1	2
377	рассказы о	3	2
378	друг за	2	2
379	о происхождении	2	2
380	а с	1	2
381	и даже	4	2
382	сына в	1	2
383	она не	1	2
384	нет но	1	2
385	ту же	3	2
386	здесь только	3	2
387	не по	1	2
388	дело не	2	2
389	эти формы	1	2
390	в частности	2	2
391	из этих	1	2
392	всех других	2	2
393	один раз	2	2
394	уже видели	2	2
395	в нее	3	2
396	имеет свои	1	2
397	из его	1	2
398	переходит на	1	2
399	вопрос в	1	2
400	брак и	1	2
401	тем временем	1	2
402	до наших	2	2
403	как будто	1	2
404	же может	1	2
405	но они	3	2
406	в одну	4	2
407	иное как	1	2
408	во второй	3	2
409	в той	8	1
410	в особенности	5	1
411	который их	1	1
412	во всем	5	1
413	однако и	1	1
414	и может	2	1
415	значительное количество	1	1
416	все что	5	1
417	так плохо	1	1
418	образом и	2	1
419	для всех	3	1
420	до сих	3	1
421	о сказочных	1	1
422	совершенно другом	1	1
423	еще раз	1	1
424	всего в	5	1
425	даны в	1	1
426	и на	12	1
427	на эти	1	1
428	как с	1	1
429	в рассказе	1	1
430	в момент	1	1
431	было так	1	1
432	зрения совершенно	1	1
433	рассказ о	3	1
434	за исключением	1	1
435	он только	2	1
436	зрения их	1	1
437	до него	2	1
438	будущих поколений	1	1
439	с такой	1	1
440	на первом	1	1
441	но им	1	1
442	дело с	1	1
443	приводит в	1	1
444	по плану	1	1
445	в применении	1	1
446	большую роль	1	1
447	момента в	2	1
448	при этом	5	1
449	даже в	4	1
450	рождение героя	1	1
451	эти и	1	1
452	видели в	3	1
453	уже знаем	1	1
454	рассказывается как	1	1
455	связанное с	2	1
456	дает описание	1	1
457	здесь для	1	1
458	рассказывается о	3	1
459	в другой	2	1
460	чрезвычайно много	1	1
461	и получает	1	1
462	те же	3	1
463	и рядом	1	1
464	не являются	1	1
465	одно из	2	1
466	и об	2	1
467	морфологического анализа	1	1
468	и делает	1	1
469	это одна	4	1
470	борьбы с	1	1
471	и создает	1	1
472	своей смерти	1	1
473	за это	1	1
474	функции в	1	1
475	со всеми	4	1
476	в них	14	1
477	глубин и	1	1
478	и самая	3	1
479	и сердце	1	1
480	очень важных	1	1
481	чтобы в	1	1
482	по пути	1	1
483	вместо того	2	1
484	конечно и	4	1
485	на свой	1	1
486	от одного	1	1
487	и с	17	1
488	однако что	1	1
489	в v	1	1
490	которым он	4	1
491	их и	2	1
492	которого можно	1	1
493	и все	19	1
494	мысль о	1	1
495	они начинают	1	1
496	из самых	4	1
497	еще в	4	1
498	весь этот	2	1
499	все события	1	1
500	сбрасывают в	1	1
501	обращается к	1	1
502	превращаются в	3	1
503	именно в	4	1
504	и животные	1	1
505	том или	2	1
506	затем следует	1	1
507	отношения к	1	1
508	и мог	1	1
509	также не	1	1
510	эти явления	1	1
511	необходимо для	1	1
512	там же	1	1
513	выражаются в	1	1
514	с ними	4	1
515	духа в	2	1
516	и очень	2	1
517	а именно	2	1
518	это время	1	1
519	в своей	4	1
520	одновременно и	2	1
521	на эту	1	1
522	связанные с	4	1
523	лица в	1	1
524	явлений и	2	1
525	через все	4	1
526	бы не	1	1
527	к земле	1	1
528	ли он	1	1
529	о котором	5	1
530	важное значение	1	1
531	влияния на	2	1
532	есть то	2	1
533	в это	3	1
534	для их	1	1
535	в следующей	7	1
536	которая не	1	1
537	сына не	1	1
538	ничего общего	1	1
539	здесь нет	3	1
540	нужно заметить	1	1
541	др здесь	1	1
542	и нет	2	1
543	они по	1	1
544	существу как	1	1
545	все они	7	1
546	как один	2	1
547	также часто	1	1
548	тем в	1	1
549	бросается в	1	1
550	и сюда	3	1
551	еще и	2	1
552	нами выше	2	1
553	во все	3	1
554	к этой	1	1
555	всего и	1	1
556	в главе	5	1
557	в котором	4	1
558	понятия и	1	1
559	возвращаемся к	1	1
560	на части	5	1
561	как целое	1	1
562	в последней	6	1
563	по тем	1	1
564	и землю	1	1
565	применении к	1	1
566	вспомним что	1	1
567	обладает и	1	1
568	говорить не	1	1
569	в свою	3	1
570	имеет в	1	1
571	по земле	2	1
572	значение этого	1	1
573	так чтобы	3	1
574	уже известную	1	1
575	лежат в	1	1
576	не должно	3	1
577	но во	1	1
578	это все	1	1
579	чем они	1	1
580	в отдельности	3	1
581	страха перед	4	1
582	явления и	2	1
583	формы его	1	1
584	он является	1	1
585	соответствие между	1	1
586	из земли	2	1
587	момент для	1	1
588	во многих	2	1
589	что судьба	1	1
590	в этот	1	1
591	есть путь	1	1
592	характер они	2	1
593	в новой	7	1
594	с помощью	11	1
595	для нее	1	1
596	вместо них	1	1
597	между двумя	1	1
598	именно на	2	1
599	то все	1	1
600	только на	2	1
601	правда и	2	1
602	на основании	1	1
603	не потому	1	1
604	говорит что	2	1
605	на землю	2	1
606	не будет	1	1
607	им головы	1	1
608	и до	14	1
609	по горизонтали	2	1
610	др эти	2	1
611	и те	5	1
612	не вполне	1	1
613	характерными особенностями	1	1
614	же время	12	1
615	к людям	1	1
616	самого начала	1	1
617	свою очередь	3	1
618	ними и	1	1
619	форм мы	1	1
620	и создают	1	1
621	им в	2	1
622	же самое	1	1
623	всего этого	3	1
624	затруднительное положение	1	1
625	известной степени	1	1
626	где кончается	1	1
627	как на	1	1
628	и там	1	1
629	одно и	2	1
630	упомянем еще	1	1
631	не совсем	2	1
632	он в	2	1
633	отношение к	3	1
634	или если	1	1
635	не как	2	1
636	ее не	1	1
637	она может	1	1
638	же роли	2	1
639	сын и	2	1
640	о тех	2	1
641	характерен для	2	1
642	что я	1	1
643	только во	2	1
644	будем говорить	1	1
645	на улице	1	1
646	бы сказать	1	1
647	затем они	2	1
648	всех внешних	1	1
649	как во	3	1
650	растения и	1	1
651	до известной	1	1
652	человека а	1	1
653	всех людей	1	1
654	и отдельные	1	1
655	он сам	4	1
656	в гл	1	1
657	узнает что	1	1
658	в первой	4	1
659	в эти	2	1
660	о чем	2	1
661	ином в	1	1
662	а для	2	1
663	но там	2	1
664	мы еще	3	1
665	был совершенно	1	1
666	они могут	1	1
667	иметь детей	1	1
668	затем следуют	1	1
669	в ее	6	1
670	и становится	1	1
671	характерно что	4	1
672	тот же	3	1
673	в другое	5	1
674	богатства и	1	1
675	в подобных	1	1
676	грань между	1	1
677	мы привели	1	1
678	как к	1	1
679	переходим к	2	1
680	бьют по	1	1
681	и то	3	1
682	форм и	1	1
683	на лбу	2	1
684	в себе	16	1
685	бою он	1	1
686	но на	1	1
687	всегда можно	1	1
688	собой и	1	1
689	вперед и	2	1
690	ему в	2	1
691	содержится в	2	1
692	видим как	1	1
693	назначения и	1	1
694	героев в	1	1
695	после того	6	1
696	которое он	2	1
697	во всей	2	1
698	должно быть	4	1
699	время и	1	1
700	где начинается	1	1
701	в первый	1	1
702	и вот	3	1
703	правильнее было	1	1
704	в состоянии	2	1
705	в его	18	1
706	и решении	1	1
707	он как	2	1
708	он бросает	1	1
709	часто выступает	1	1
710	которые делает	1	1
711	увидим дальше	1	1
712	материала и	1	1
713	на что	1	1
714	чрезвычайно разнообразны	1	1
715	находится в	2	1
716	большое количество	2	1
717	на войну	1	1
718	ее можно	1	1
719	как раз	3	1
720	в формах	3	1
721	такое же	2	1
722	о нем	3	1
723	и сама	2	1
724	где он	1	1
725	выбор и	1	1
726	в тот	1	1
727	и новое	1	1
728	состоят из	1	1
729	на которой	3	1
730	чем же	2	1
731	там и	3	1
732	и сила	1	1
733	особое значение	2	1
734	что все	3	1
735	в их	5	1
736	мы находим	3	1
737	этой главе	1	1
738	видит в	1	1
739	или иной	1	1
740	и некоторые	1	1
741	это один	1	1
742	за этим	1	1
743	что под	1	1
744	и где	1	1
745	в виду	4	1
746	что за	1	1
747	этим и	1	1
748	но эта	2	1
749	дело в	2	1
750	старое все	1	1
751	к каждой	1	1
752	как его	2	1
753	было более	1	1
754	уже совершенно	2	1
755	как нечто	2	1
756	где нет	1	1
757	уже достаточно	1	1
758	и всю	1	1
759	в таком	1	1
760	ссылка на	1	1
761	царство и	1	1
762	литературе и	2	1
763	верхом на	1	1
764	общее значение	1	1
765	между ними	2	1
766	заставляет ее	1	1
767	и она	1	1
768	а здесь	1	1
769	по одному	1	1
770	есть в	9	1
771	но по	3	1
772	по ее	2	1
773	не есть	2	1
774	говорят о	1	1
775	между прочим	2	1
776	в мире	3	1
777	так в	1	1
778	к концу	1	1
779	на одном	7	1
780	остановимся пока	1	1
781	на все	2	1
782	и со	2	1
783	остановимся на	3	1
784	этой новой	2	1
785	земле и	1	1
786	со своей	1	1
787	логической и	1	1
788	другое так	1	1
789	по его	1	1
790	только и	2	1
791	все подобные	1	1
792	же касается	1	1
793	и это	6	1
794	хотя оно	1	1
795	из одного	4	1
796	по характеру	1	1
797	и развития	1	1
798	того они	1	1
799	в эту	2	1
800	а он	1	1
801	время уже	1	1
802	но к	1	1
803	сих пор	3	1
804	как все	1	1
805	и вообще	3	1
806	той или	1	1
807	другом случае	1	1
808	эти же	1	1
809	окажется возможным	1	1
810	людей в	3	1
811	имеет ничего	1	1
812	особой логической	1	1
813	целом не	1	1
814	эти пять	1	1
815	воды и	1	1
816	в каждом	1	1
817	они все	1	1
818	предметами и	1	1
819	здесь как	2	1
820	ко всему	1	1
821	о себе	1	1
822	может иметь	2	1
823	бы во	1	1
824	еще тем	1	1
825	и эти	2	1
826	что от	1	1
827	тесно связаны	3	1
828	таким же	4	1
829	с самого	2	1
830	возвращается к	1	1
831	запретов и	1	1
832	отличие от	1	1
833	в предисловии	1	1
834	действия в	1	1
835	она должна	1	1
836	играет роль	1	1
837	само собой	1	1
838	и героев	1	1
839	они играют	1	1
840	они вступают	1	1
841	мы говорили	1	1
842	то чего	1	1
843	все остальные	1	1
844	и трудные	1	1
845	на новый	1	1
846	и животным	1	1
847	на другой	2	1
848	одну из	2	1
849	в течение	2	1
850	иного характера	1	1
851	тот момент	1	1
852	но он	8	1
853	ряда других	1	1
854	так что	2	1
855	совершенная форма	1	1
856	которое только	2	1
857	все основные	3	1
858	одним словом	1	1
859	что касается	1	1
860	его не	1	1
861	но она	1	1
862	или отпускают	1	1
863	семь лет	1	1
864	не приходится	1	1
865	как он	4	1
866	ним как	1	1
867	оказывается что	3	1
868	конечно в	2	1
869	у кого	3	1
870	это наиболее	2	1
871	является одним	1	1
872	развития все	1	1
873	принадлежит и	1	1
874	доходит до	1	1
875	еще упомянуть	1	1
876	лишь как	1	1
877	к которой	1	1
878	по вертикали	1	1
879	из важнейших	1	1
880	повод для	2	1
881	думать что	1	1
882	или как	1	1
883	элементы и	1	1
884	к хвосту	1	1
885	на это	1	1
886	и несколько	2	1
887	связанные со	1	1
888	появляются в	1	1
889	образом они	1	1
890	море и	2	1
891	к первому	1	1
892	что приведенная	1	1
893	и небо	1	1
894	чем она	1	1
895	возможно что	3	1
896	отправился из	1	1
897	в плане	7	1
898	оно имеет	1	1
899	видите ли	1	1
900	и каждый	1	1
901	и много	1	1
902	которые в	2	1
903	едой и	1	1
904	дух в	1	1
905	иногда это	1	1
906	значение сам	1	1
907	он показывает	1	1
908	теми же	1	1
909	в силу	1	1
910	здесь также	1	1
911	сущности к	1	1
912	такой же	3	1
913	вход в	4	1
914	использован в	1	1
915	из этого	2	1
916	в области	3	1
917	его к	3	1
918	хотя он	1	1
919	определить как	1	1
920	что мотив	1	1
921	может и	2	1
922	ведь и	3	1
923	не удалось	1	1
924	в него	4	1
925	выступают во	1	1
926	природой и	1	1
927	с ее	3	1
928	всех этих	2	1
929	он был	7	1
930	этому вопросу	2	1
931	дело обстоит	2	1
932	из этой	1	1
933	у брата	1	1
934	дает ему	2	1
935	в лице	2	1
936	и наконец	6	1
937	некоторые черты	1	1
938	еще одно	1	1
939	проявляются в	1	1
940	есть не	2	1
