N	3gram	Losev_Prob	Freidism
91	как раз и	11	2
92	а также и	2	2
93	то же самое	9	2
94	и т д	12	1
95	того что он	1	1
96	в первых двух	1	1
97	все это является	1	1
98	в этом случае	6	1
99	ведь для того	1	1
100	но и не	2	1
101	к нему и	1	1
102	не подозревает об	1	1
103	а может быть	3	1
104	но тем не	1	1
105	только оно и	1	1
106	того или иного	6	1
107	от того чтобы	1	1
108	как будто бы	4	1
109	остановимся только на	1	1
110	что она не	1	1
111	той или иной	5	1
112	и осуществляется в	1	1
113	том что это	2	1
114	и в данном	2	1
115	вообще не существует	2	1
116	и не вскрывает	1	1
117	сводится к тому	1	1
118	что же это	1	1
119	каком случае не	4	1
120	вовсе не является	6	1
121	до известной степени	1	1
122	ни о каких	1	1
123	то что он	3	1
124	и только в	2	1
125	больше и больше	1	1
126	которой мы говорили	1	1
127	но и в	3	1
128	же это за	1	1
129	от того что	1	1
130	лежат в основе	1	1
131	в противоречие с	1	1
132	в широких кругах	1	1
133	вместо этого он	1	1
134	только в его	1	1
135	по крайней мере	8	1
136	все больше и	1	1
137	в данный момент	1	1
138	того что мы	2	1
139	что бы то	2	1
140	составляющих ее элементов	1	1
141	все они при	1	1
142	если же мы	1	1
143	по которой можно	1	1
144	может быть даже	2	1
145	требуют для своего	1	1
146	но когда мы	2	1
147	смысле слова мы	1	1
148	имеем в виду	1	1
149	однако и здесь	2	1
150	нашей точки зрения	1	1
151	обратим внимание на	1	1
152	и в отношении	1	1
153	ни в каких	1	1
154	и вовсе не	6	1
155	бы он был	1	1
156	сознания мы можем	1	1
157	во всех отношениях	1	1
158	очень важный момент	1	1
159	не то чем	1	1
160	в том же	1	1
161	говорили выше в	1	1
162	нем может быть	1	1
163	к выводу что	1	1
164	того и другого	1	1
165	же мы можем	1	1
166	и пр но	1	1
167	или другими словами	1	1
168	мы конечно не	1	1
169	что в данном	1	1
170	не менее он	2	1
171	во что бы	2	1
172	и его содержание	1	1
173	но оно в	1	1
174	только в этом	2	1
175	в то время	2	1
176	самом деле если	1	1
177	о каких бы	1	1
178	только в таком	1	1
179	и значение в	1	1
180	другими словами пока	1	1
181	или может быть	2	1
182	в этой работе	1	1
183	моменты должны быть	1	1
184	нужно сказать и	2	1
185	перейти к дальнейшему	1	1
186	но даже и	1	1
187	и то же	1	1
188	и во многих	2	1
189	тем что его	1	1
190	ничего не говорит	1	1
191	друг на друга	1	1
192	случае не может	3	1
193	во многих отношениях	1	1
194	и один из	1	1
195	возможно только в	1	1
196	говорит нам о	1	1
197	хотя и не	2	1
198	и вообще о	1	1
199	не было бы	1	1
200	именно в этой	1	1
201	да и не	1	1
202	он остается в	1	1
203	ничего общего с	9	1
204	в нем может	1	1
205	не что иное	5	1
206	а между тем	1	1
207	ведь все эти	1	1
208	только один из	1	1
209	для того что	1	1
210	может и должно	1	1
211	о которой мы	1	1
212	вовсе не есть	12	1
213	дело в том	3	1
214	что находится в	1	1
215	иметь в виду	4	1
216	и все другие	1	1
217	а есть только	2	1
218	или по крайней	4	1
219	одно и то	1	1
220	таким образом что	2	1
221	и о других	1	1
222	что нет и	1	1
223	имея в виду	1	1
224	так как они	2	1
225	тоже еще не	1	1
226	часто и не	1	1
227	мы не знаем	1	1
228	но для этого	1	1
229	так же как	2	1
230	не выходит за	1	1
231	здесь необходимо сказать	1	1
232	в истории философии	2	1
233	только потому что	3	1
234	но вместо этого	1	1
235	но как раз	2	1
236	во всех этих	2	1
237	том что в	2	1
238	потому что оно	2	1
239	никакого отношения к	1	1
240	можно говорить о	2	1
241	и в то	1	1
242	есть прежде всего	3	1
243	на тот же	1	1
244	и как мы	1	1
245	к той же	1	1
246	из них не	1	1
247	не только не	4	1
248	так как это	1	1
249	есть не что	5	1
250	самом деле что	1	1
251	всяком случае не	1	1
252	не может обойтись	1	1
253	время иметь в	1	1
254	и со стороны	1	1
255	только на путях	1	1
256	в целом и	1	1
257	на первый взгляд	2	1
258	мы говорили выше	2	1
259	и все прочие	1	1
260	такой точки зрения	1	1
261	его от других	1	1
262	остается в пределах	1	1
263	нашего сознания и	2	1
264	что иное как	5	1
265	но все же	1	1
266	и что он	1	1
267	мы находим в	1	1
268	с большим трудом	2	1
269	все это не	1	1
270	он не был	1	1
271	себе и в	2	1
272	как в отношении	1	1
273	мы имеем в	1	1
274	мы не будем	2	1
275	между тем как	1	1
276	является одним из	1	1
277	не то что	2	1
278	едва ли может	1	1
279	даже и не	4	1
280	и нет ничего	2	1
281	и следовательно в	2	1
282	тот или иной	3	1
283	можно было бы	4	1
284	внешней и внутренней	1	1
285	или хотя бы	2	1
286	еще ничего не	1	1
287	свой смысл и	1	1
288	представляется нам в	1	1
289	в основе своей	1	1
290	нам кажется что	1	1
291	не есть только	5	1
292	мы уже сказали	1	1
293	в настоящее время	17	1
294	раз и навсегда	1	1
295	это было бы	2	1
296	то ни стало	2	1
