N	2gram	Vygotskiy_	RusskieA
218	заметить что	1	5
219	но если	2	5
220	и для	4	5
221	тот же	10	5
222	в его	22	5
223	вывод что	2	5
224	это предположение	1	5
225	за этим	1	5
226	или даже	2	5
227	и потому	2	5
228	отнюдь не	6	5
229	этих случаях	1	5
230	их на	1	5
231	в целом	22	5
232	вплоть до	1	5
233	во всем	7	4
234	или по	2	4
235	кроме того	1	4
236	не столько	4	4
237	этого момента	2	4
238	их не	1	4
239	как они	5	4
240	в своих	3	4
241	но все	4	4
242	именно в	6	4
243	во всяком	10	4
244	на этой	7	4
245	в котором	3	4
246	ставили в	1	4
247	при рассмотрении	1	4
248	не что	2	4
249	в глаза	2	4
250	в отличие	8	4
251	чтобы они	2	4
252	во всей	3	4
253	не просто	3	4
254	и из	1	4
255	что у	3	4
256	что иное	2	4
257	вокруг этого	1	4
258	несмотря на	1	4
259	не соответствует	1	4
260	некоторые исследователи	1	4
261	как можно	1	4
262	но он	1	4
263	которое в	1	4
264	здесь мы	4	4
265	тем и	5	4
266	этот вопрос	5	4
267	что для	1	4
268	могут быть	9	4
269	и от	5	4
270	показывают что	6	4
271	полагая что	1	4
272	означает что	2	4
273	для объяснения	2	4
274	и здесь	5	4
275	та же	3	4
276	за ним	1	4
277	если в	3	4
278	в основном	6	4
279	и при	3	4
280	и другим	2	4
281	не на	2	4
282	так называемый	1	4
283	то время	5	4
284	в основе	32	4
285	на основе	29	4
286	совпадают с	5	4
287	и до	1	4
288	это имеет	1	4
289	и потом	1	4
290	и там	1	4
291	переход от	5	4
292	на две	2	4
293	этого слова	13	4
294	всяком случае	10	4
295	у них	3	4
296	и после	1	4
297	нас не	2	4
298	уже в	10	4
299	в таких	1	4
300	приводит нас	6	4
301	такой же	4	4
302	по своему	14	4
303	отличие от	8	4
304	в ней	3	4
305	дело не	1	4
306	связано с	2	4
307	к ней	2	4
308	которые в	5	4
309	и ее	1	4
310	и тогда	2	4
311	таким же	4	4
312	иное как	2	4
313	все что	4	3
314	к другу	1	3
315	же и	2	3
316	выводу что	4	3
317	которые не	5	3
318	судить о	1	3
319	говорит о	1	3
320	в какой	5	3
321	и другими	2	3
322	в виду	4	3
323	связь с	4	3
324	более или	3	3
325	на которых	3	3
326	есть в	1	3
327	где они	2	3
328	имеет место	4	3
329	а именно	1	3
330	как только	1	3
331	на первый	5	3
332	от этого	6	3
333	нами выше	3	3
334	из других	1	3
335	может рассматриваться	1	3
336	эта связь	1	3
337	он был	1	3
338	представления о	2	3
339	в изучении	2	3
340	увидим что	5	3
341	в различных	1	3
342	по отношению	4	3
343	и молодые	1	3
344	ее по	1	3
345	и те	3	3
346	до того	1	3
347	свою очередь	3	3
348	ii в	1	3
349	но ни	1	3
350	как на	2	3
351	на которой	2	3
352	к числу	1	3
353	находится в	4	3
354	что все	2	3
355	точки зрения	27	3
356	что именно	3	3
357	именно с	2	3
358	тем это	1	3
359	какой степени	5	3
360	никогда не	11	3
361	данных для	1	3
362	это сходство	1	3
363	как средство	1	3
364	с одной	8	3
365	мы знаем	10	3
366	на него	2	3
367	хотя и	2	3
368	в ее	1	3
369	чем у	1	3
370	и через	1	3
371	тому же	6	3
372	или не	1	3
373	в которой	4	3
374	очевидно что	1	3
375	сходство с	4	3
376	iii в	1	3
377	в области	9	3
378	и это	7	3
379	в эту	3	3
380	сих пор	3	3
381	человека а	1	3
382	на другой	2	3
383	совсем не	1	3
384	можно сделать	1	3
385	в форме	2	3
386	с таким	4	3
387	когда они	2	3
388	его к	6	3
389	всех этих	2	3
390	раньше чем	3	3
391	на дворе	1	3
392	до сих	3	3
393	друг к	1	3
394	известно что	2	3
395	из которых	6	3
396	к выводу	2	3
397	сводится к	1	3
398	независимо от	5	3
399	если бы	12	3
400	в различные	1	3
401	судить по	1	3
402	в своей	9	3
403	относятся к	4	3
404	том как	1	3
405	на каждом	4	3
406	не во	2	3
407	так чтобы	2	3
408	с точки	11	3
409	и поэтому	4	3
410	них как	1	3
411	значение и	1	3
412	каждый из	2	3
413	и наоборот	1	3
414	нет и	1	3
415	и во	4	3
416	на этот	5	3
417	здесь не	2	3
418	увидим ниже	1	3
419	в другое	2	3
420	они были	1	3
421	в самих	1	3
422	и то	9	3
423	только по	1	3
424	однако как	1	3
425	из основных	3	3
426	это и	1	3
427	такое же	2	3
428	что с	8	3
429	своему происхождению	1	3
430	же не	3	3
431	с другими	3	3
432	этом не	1	3
433	с той	3	3
434	можно предположить	1	3
435	на все	2	3
436	по его	1	3
437	или менее	5	3
438	так называемой	1	3
439	когда он	5	3
440	есть и	2	3
441	как он	8	3
442	думать что	1	3
443	в большинстве	1	3
444	на других	1	3
445	отношению к	3	3
446	место в	3	3
447	на то	7	3
448	и его	5	3
449	это в	1	3
450	слова в	8	3
451	и другое	7	3
452	мы наблюдаем	3	2
453	от него	1	2
454	в игре	2	2
455	с этой	6	2
456	тем как	4	2
457	но тем	2	2
458	не как	3	2
459	которые по	1	2
460	время не	1	2
461	нас в	4	2
462	далее в	1	2
463	другой стороны	5	2
464	сходство между	1	2
465	но что	3	2
466	и которые	5	2
467	по себе	11	2
468	на основании	11	2
469	характере этого	1	2
470	от одного	2	2
471	ни одна	1	2
472	из нее	2	2
473	на эту	1	2
474	собой не	2	2
475	когда в	3	2
476	и следовательно	1	2
477	по тому	1	2
478	но мы	1	2
479	в дальнейшем	3	2
480	у которых	1	2
481	можно сказать	2	2
482	можно считать	3	2
483	раз и	1	2
484	в приведенных	2	2
485	время от	1	2
486	но даже	1	2
487	одной стороны	8	2
488	с развитием	5	2
489	с нашим	1	2
490	характер в	1	2
491	в первые	1	2
492	между двумя	3	2
493	на которые	3	2
494	говорить о	1	2
495	и когда	3	2
496	как оно	5	2
497	с другим	1	2
498	некоторое время	2	2
499	не связаны	2	2
500	сказать что	10	2
501	он так	2	2
502	в нашем	2	2
503	это так	2	2
504	который в	4	2
505	этот вид	1	2
506	друг с	10	2
507	к этим	2	2
508	эта же	1	2
509	точка зрения	1	2
510	но так	2	2
511	место на	1	2
512	мы видим	13	2
513	и он	1	2
514	собой и	2	2
515	например из	1	2
516	должно быть	3	2
517	собой в	1	2
518	смысле в	1	2
519	что при	3	2
520	что такое	1	2
521	или иную	1	2
522	у него	3	2
523	что между	1	2
524	ряду с	1	2
525	они представляют	2	2
526	ее от	1	2
527	одним из	6	2
528	заключить что	1	2
529	как его	1	2
530	в конце	1	2
531	между ними	6	2
532	некоторых других	1	2
533	основная форма	1	2
534	к вопросу	1	2
535	в чем	2	2
536	что их	1	2
537	могло бы	4	2
538	мы указывали	3	2
539	характерная особенность	1	2
540	в каждом	2	2
541	мы можем	13	2
542	не означает	2	2
543	они становятся	1	2
544	однако такое	1	2
545	и даже	4	2
546	не дает	2	2
547	ту же	2	2
548	не отличаются	1	2
549	ряда других	1	2
550	он не	6	2
551	и тем	8	2
552	в развитии	46	2
553	что эта	2	2
554	не были	1	2
555	и является	2	2
556	в приведенном	1	2
557	также не	2	2
558	объяснения и	1	2
559	не сами	1	2
560	остаются на	2	2
561	в новое	2	2
562	когда мы	2	2
563	как известно	7	2
564	значение как	3	2
565	общего с	3	2
566	его как	1	2
567	в себе	9	2
568	образом в	1	2
569	в силу	9	2
570	могут рассматриваться	1	2
571	те кто	1	2
572	на место	2	2
573	значит что	6	2
574	остановиться на	3	2
575	в него	4	2
576	должны будем	1	2
577	не случайно	1	2
578	в один	4	2
579	в одну	1	2
580	и особенно	4	2
581	почему при	1	2
582	и сами	1	2
583	от нее	4	2
584	не так	1	2
585	в состав	1	2
586	не встречаются	2	2
587	и связанные	1	2
588	это значение	2	2
589	можно видеть	1	2
590	и затем	1	2
591	с и	2	2
592	в жизни	3	2
593	этого мало	1	2
594	в другой	2	2
595	о которой	1	2
596	в область	2	2
597	утверждает что	1	2
598	от другого	2	2
599	цель как	2	2
600	оно не	3	2
601	самом деле	4	2
602	отличаются от	5	2
603	и вперед	1	2
604	если это	2	2
605	и действительно	1	2
606	значения и	6	2
607	в одних	2	2
608	так называемая	4	2
609	из своей	1	2
610	перед нами	15	2
611	этого они	1	2
612	совершенно не	1	2
613	всем этом	2	2
614	не является	13	2
615	что такие	2	2
616	вытекает из	2	2
617	не имеют	2	2
618	такую же	1	2
619	относится к	1	2
620	таком виде	1	2
621	быть не	2	2
622	на аналогии	1	2
623	что если	3	2
624	не могло	1	2
625	которые можно	1	2
626	подобного рода	1	2
627	целый ряд	4	2
628	он есть	1	2
629	через него	1	2
630	формами мышления	2	2
631	к другому	2	2
632	из одной	2	2
633	представлениями о	1	2
634	за пределами	1	2
635	с нею	2	2
636	объяснения этого	1	2
637	который по	2	2
638	с его	3	2
639	к новой	1	2
640	приводят нас	3	2
641	моментов в	3	2
642	подойти к	1	2
643	но на	3	2
644	только одно	1	2
645	значение в	5	2
646	они не	4	2
647	предположение что	1	2
648	на что	1	2
649	для него	6	2
650	этом отношении	9	2
651	день и	1	2
652	как у	2	2
653	здесь в	2	2
654	что каждый	2	2
655	силу и	1	2
656	представлений и	1	2
657	основана на	2	2
658	однако не	3	2
659	и непосредственно	1	2
660	которое могло	1	2
661	это называется	2	2
662	в другую	3	2
663	но эта	1	2
664	это еще	1	2
665	нет надобности	1	2
666	другое время	1	2
667	в ряде	4	2
668	в стороне	2	2
669	случае не	1	2
670	этой цели	1	2
671	мнение что	1	2
672	не дают	1	2
673	увидим не	1	2
674	с другом	10	2
675	свет на	1	2
676	которые с	1	2
677	должен быть	1	2
678	встречаются в	3	2
679	особенно в	2	2
680	и вообще	1	2
681	тем более	2	2
682	о своих	1	2
683	более подробно	1	2
684	что эти	4	2
685	еще до	1	2
686	разница между	1	2
687	может иметь	1	2
688	случаи когда	1	2
689	а как	2	2
690	и притом	1	2
691	из ряда	3	2
692	и остаются	1	2
693	ту или	1	2
694	собой как	1	2
695	в частности	4	2
696	не оставляет	1	2
697	составные части	3	2
698	в человеческом	2	2
699	никаких данных	1	2
700	только у	2	2
701	в начале	5	2
702	в пределах	1	2
703	останавливаться на	1	2
704	других животных	1	2
705	время они	1	2
706	по окончании	1	2
707	значение слова	7	2
708	отношение к	1	2
709	для обозначения	4	2
710	этом и	2	2
711	течение всего	1	2
712	к новому	1	2
713	если она	1	2
714	в той	2	1
715	связаны в	1	1
716	что было	1	1
717	они указывают	3	1
718	с которыми	4	1
719	в самом	8	1
720	с которого	1	1
721	могут иметь	3	1
722	оно все	2	1
723	более высокой	1	1
724	и очень	1	1
725	еще более	1	1
726	указывает на	3	1
727	подробно на	1	1
728	только что	5	1
729	или других	1	1
730	в разрешении	1	1
731	общий для	1	1
732	случае мы	1	1
733	в применении	1	1
734	выступает на	1	1
735	до самого	1	1
736	нечто подобное	2	1
737	из всех	2	1
738	выступают в	1	1
739	формы в	3	1
740	этот момент	4	1
741	же относится	1	1
742	или нет	2	1
743	думается что	1	1
744	которой они	2	1
745	в общую	1	1
746	видов и	2	1
747	которые нужны	1	1
748	имеют ничего	1	1
749	те же	6	1
750	что дело	1	1
751	по-видимому не	1	1
752	него в	1	1
753	не являются	4	1
754	дается в	1	1
755	быть может	2	1
756	не бывает	2	1
757	по мере	1	1
758	исторического развития	2	1
759	по времени	1	1
760	решающего значения	1	1
761	иначе чем	2	1
762	переходит к	1	1
763	в предыдущей	1	1
764	материал на	1	1
765	или во	1	1
766	и новый	1	1
767	значение это	1	1
768	вот что	1	1
769	относится и	1	1
770	и различные	2	1
771	и сам	4	1
772	эта стадия	1	1
773	каким образом	1	1
774	этих существ	1	1
775	связанных в	1	1
776	мы и	4	1
777	новой форме	1	1
778	его решения	1	1
779	уже на	1	1
780	имеется следующая	1	1
781	наблюдаем в	1	1
782	в собственном	12	1
783	всегда в	1	1
784	и древним	1	1
785	то почему	1	1
786	одновременно и	1	1
787	угол в	2	1
788	нужно чтобы	2	1
789	кольцо с	1	1
790	зависят от	1	1
791	но у	1	1
792	по своим	1	1
793	научно объяснить	1	1
794	целым рядом	3	1
795	с настоящими	1	1
796	различные формы	2	1
797	не удается	1	1
798	а вместе	1	1
799	и того	5	1
800	нам не	1	1
801	одного и	5	1
802	совершенно ином	1	1
803	в первую	2	1
804	уже давно	1	1
805	было в	1	1
806	этого комплекса	4	1
807	не могли	3	1
808	в объяснении	1	1
809	не хуже	1	1
810	которая представляет	1	1
811	и начинает	1	1
812	опирались на	1	1
813	применении к	1	1
814	которой он	2	1
815	той и	2	1
816	одно целое	1	1
817	и разнообразны	1	1
818	доказать что	1	1
819	хотя бы	2	1
820	этом мы	1	1
821	связано в	1	1
822	почти исключительно	2	1
823	часто в	2	1
824	в другом	3	1
825	стоят в	1	1
826	являются не	1	1
827	мы очень	1	1
828	а после	1	1
829	он употребляет	1	1
830	как отражение	2	1
831	имея в	1	1
832	слово для	1	1
833	с трудом	1	1
834	следует остановиться	1	1
835	из себя	1	1
836	представляют процесс	1	1
837	и действия	1	1
838	поэтому мы	2	1
839	прав в	2	1
840	идет по	2	1
841	всего как	1	1
842	может служить	2	1
843	за собой	1	1
844	точно так	4	1
845	на пути	2	1
846	приходит к	7	1
847	говорит что	1	1
848	не обязательно	1	1
849	превращается в	1	1
850	в игру	1	1
851	своем значении	1	1
852	значительной степени	1	1
853	сделать вывод	1	1
854	вяжется с	1	1
855	отметить что	1	1
856	же его	1	1
857	мышления здесь	1	1
858	характерной для	1	1
859	другие не	1	1
860	всего этого	1	1
861	но этот	2	1
862	не приходится	1	1
863	вперед так	1	1
864	дело и	1	1
865	ни одного	1	1
866	мы приводили	1	1
867	и мышления	4	1
868	связи которые	3	1
869	установить что	1	1
870	попытку объяснить	1	1
871	вернуться к	1	1
872	нас на	1	1
873	по которым	2	1
874	этот вывод	3	1
875	наряду с	3	1
876	привели к	1	1
877	а только	1	1
878	за него	1	1
879	гораздо дальше	1	1
880	просто в	1	1
881	к которому	6	1
882	основные формы	1	1
883	с этими	1	1
884	развивается путем	1	1
885	все время	6	1
886	потребности в	1	1
887	различным признакам	1	1
888	который только	1	1
889	не мог	4	1
890	к ее	1	1
891	это к	2	1
892	того же	12	1
893	они могут	3	1
894	этом же	2	1
895	в связь	3	1
896	если верно	1	1
897	эту же	2	1
898	и становится	1	1
899	едва ли	6	1
900	высокой ступени	2	1
901	гораздо более	1	1
902	каждую из	1	1
903	ближе к	1	1
904	представить себе	3	1
905	которую можно	2	1
906	даже если	1	1
907	комплекс в	1	1
908	в животных	1	1
909	еще одну	1	1
910	него как	1	1
911	этого способа	3	1
912	которой оно	1	1
913	и мы	2	1
914	по преимуществу	1	1
915	у молодых	1	1
916	как другие	1	1
917	для дальнейшего	2	1
918	которое он	1	1
919	совершенно другой	1	1
920	в какую-нибудь	1	1
921	нами еще	1	1
922	их содержания	1	1
923	указать на	2	1
924	где это	1	1
925	его у	1	1
926	в состоянии	1	1
927	что уже	3	1
928	обратить внимание	1	1
929	а тот	1	1
930	из того	4	1
931	и основной	2	1
932	но от	1	1
933	эти фигуры	1	1
934	однако совершенно	1	1
935	зеленые к	1	1
936	других источников	1	1
937	это обстоятельство	4	1
938	совершается на	2	1
939	если обратиться	1	1
940	обратил внимание	1	1
941	аналогии с	2	1
942	совершаемые с	1	1
943	выступает в	3	1
944	одно общее	1	1
945	это слово	1	1
946	они будут	1	1
947	по типу	5	1
948	установить и	1	1
949	же смысле	1	1
950	подходит к	2	1
951	тем больше	1	1
952	основании что	2	1
953	качестве средства	4	1
954	бы к	2	1
955	в результате	6	1
956	не знает	1	1
957	не о	1	1
958	говорит в	1	1
959	ли мы	1	1
960	ее развития	1	1
961	по аналогии	1	1
962	что не	1	1
963	но для	2	1
964	и своего	1	1
965	не позволяют	2	1
966	на путь	1	1
967	вопрос почему	1	1
968	разных народов	1	1
969	которые еще	1	1
970	на глаза	1	1
971	указывает что	3	1
972	совпадая с	1	1
973	первое что	2	1
974	время как	5	1
975	по одному	3	1
976	не есть	5	1
977	из главных	1	1
978	даже не	1	1
979	всеми его	1	1
980	эту роль	1	1
981	и характер	2	1
982	получили название	1	1
983	в ряду	1	1
984	так сказать	1	1
985	одно во	1	1
986	лежит не	3	1
987	в исторической	1	1
988	не представляет	4	1
989	кругу явлений	1	1
990	общего но	1	1
991	представляется нам	1	1
992	центральных и	1	1
993	себе и	2	1
994	вне связи	1	1
995	точек зрения	1	1
996	его значение	1	1
997	на свои	1	1
998	достаточно чтобы	1	1
999	а другой	3	1
1000	что следовательно	2	1
1001	совпадали в	1	1
1002	имеет ничего	1	1
1003	а потом	2	1
1004	верно что	1	1
1005	остается в	2	1
1006	вверх и	1	1
1007	составляют наиболее	1	1
1008	человек как	1	1
1009	выражение в	1	1
1010	вошел в	1	1
1011	для его	2	1
1012	тесно связаны	1	1
1013	ему в	1	1
1014	составных частей	1	1
1015	а следовательно	1	1
1016	предполагает что	1	1
1017	не нашли	1	1
1018	друга при	1	1
1019	очень часто	4	1
1020	мы говорили	5	1
1021	все остальные	2	1
1022	значения что	1	1
1023	встречаются с	1	1
1024	близко к	1	1
1025	эти слова	1	1
1026	подробнее остановиться	1	1
1027	зрения в	1	1
1028	по пути	5	1
1029	в случае	3	1
1030	говорит один	1	1
1031	этого взгляда	1	1
1032	не будет	2	1
1033	здесь на	1	1
1034	и первую	1	1
1035	мы ограничимся	2	1
1036	и та	1	1
1037	при такой	1	1
1038	значением которое	1	1
1039	почти всегда	1	1
1040	и создавать	1	1
1041	и хотя	1	1
1042	по своей	12	1
1043	позже и	1	1
1044	не путем	1	1
1045	верно и	1	1
1046	и связывание	2	1
1047	вопрос можно	1	1
1048	представляет для	2	1
1049	могла бы	1	1
1050	он в	1	1
1051	в продолжение	1	1
1052	на который	2	1
1053	однако в	2	1
1054	оно имеет	1	1
1055	и ключ	1	1
1056	лежащего за	1	1
1057	приводят к	1	1
1058	них не	1	1
1059	это ни	1	1
1060	в первой	1	1
1061	у разных	1	1
1062	с которым	2	1
1063	теми же	1	1
1064	основной формой	2	1
1065	же кругу	1	1
1066	в общем	1	1
1067	еды в	1	1
1068	на некоторое	1	1
1069	с того	1	1
1070	бы ни	2	1
1071	слова как	1	1
1072	обычно с	1	1
1073	которые наблюдаются	1	1
1074	и чем	1	1
1075	себе этот	1	1
1076	связанных друг	1	1
1077	пришел к	1	1
1078	не отличается	2	1
1079	и самый	1	1
1080	следовательно не	2	1
1081	цветов или	1	1
1082	них на	1	1
1083	к такому	1	1
1084	круга представлений	1	1
1085	с полной	1	1
1086	первую очередь	2	1
1087	однако и	2	1
1088	собственном смысле	12	1
1089	образом и	1	1
1090	относятся и	1	1
1091	значений слова	1	1
1092	по форме	2	1
1093	безотносительно к	1	1
1094	как показал	2	1
1095	переходит в	1	1
1096	почти не	1	1
1097	и который	1	1
1098	которых мы	2	1
1099	был бы	2	1
1100	для себя	2	1
1101	которая по	1	1
1102	оно было	1	1
1103	не связана	1	1
1104	и менее	1	1
1105	говорит и	2	1
1106	что цель	1	1
1107	он что	1	1
1108	котором в	1	1
1109	сам по	2	1
1110	и этого	1	1
1111	одном и	3	1
1112	формы мышления	10	1
1113	равным образом	4	1
1114	от общего	2	1
1115	показывают как	2	1
1116	ни в	12	1
1117	однако он	1	1
1118	это есть	1	1
1119	целом ряде	1	1
1120	и вновь	1	1
1121	или другого	2	1
1122	он тем	1	1
1123	совершенно иное	1	1
1124	не могут	5	1
1125	нас от	1	1
1126	со всеми	9	1
1127	если не	1	1
1128	обусловлено мы	1	1
1129	ряде других	1	1
1130	до этого	1	1
1131	мы остановимся	2	1
1132	как при	1	1
1133	наиболее часто	1	1
1134	приведенных выше	1	1
1135	к которым	8	1
1136	то увидим	7	1
1137	оно связано	1	1
1138	слово к	2	1
1139	может стать	2	1
1140	которые могут	3	1
1141	которого является	1	1
1142	совпадают по	1	1
1143	правда не	1	1
1144	нас интересует	2	1
1145	по различным	3	1
1146	о котором	2	1
1147	зависимости от	7	1
1148	из которого	1	1
1149	со стороны	1	1
1150	это составляет	1	1
1151	знает что	1	1
1152	всей своей	1	1
1153	здесь нет	1	1
1154	того специфического	1	1
1155	это самое	1	1
1156	то здесь	1	1
1157	не входит	1	1
1158	человек но	1	1
1159	тесной связи	1	1
1160	человека и	6	1
1161	комплекса и	2	1
1162	который он	1	1
1163	дальнейшее развитие	1	1
1164	свое внимание	1	1
1165	еще и	2	1
1166	ни на	3	1
1167	и действий	1	1
1168	является так	3	1
1169	бы с	3	1
1170	соответствует действительности	1	1
1171	тех форм	2	1
1172	сливается с	1	1
1173	другое слово	1	1
1174	что мы	18	1
1175	видим что	2	1
1176	в очень	1	1
1177	тех же	2	1
1178	многочисленны и	1	1
1179	в роли	4	1
1180	совпадает с	7	1
1181	на той	1	1
1182	и между	4	1
1183	в значительной	1	1
1184	на том	3	1
1185	это все	1	1
1186	что первые	1	1
1187	остановимся ниже	1	1
1188	по данным	1	1
1189	значению слова	3	1
1190	с а	1	1
1191	внимание на	4	1
1192	самых разнообразных	1	1
1193	в значении	2	1
1194	только один	1	1
1195	находящихся в	1	1
1196	форм мышления	3	1
1197	говорят что	1	1
1198	которую он	2	1
1199	от других	2	1
1200	не потому	1	1
1201	вслед за	4	1
1202	слова с	2	1
1203	более и	1	1
1204	в совершенно	5	1
1205	в истории	9	1
1206	при помощи	3	1
1207	знаем что	1	1
1208	в каком	3	1
1209	сравнительное исследование	1	1
1210	в силе	1	1
1211	борьба между	1	1
1212	затем уже	2	1
1213	при их	1	1
1214	он дает	1	1
1215	нет оснований	3	1
1216	не встречается	2	1
1217	на более	3	1
1218	может послужить	1	1
1219	это вытекает	1	1
1220	ним но	1	1
1221	слово с	2	1
1222	без всякого	1	1
1223	деле как	2	1
1224	не касаясь	1	1
1225	в данной	1	1
1226	указывают на	4	1
1227	другую теорию	1	1
1228	тем же	8	1
1229	мог бы	5	1
1230	принадлежит к	1	1
1231	их с	3	1
1232	одной из	1	1
1233	нас важно	1	1
1234	и раньше	1	1
1235	только при	2	1
1236	ли можно	1	1
1237	он может	1	1
1238	ступень развития	1	1
1239	мышление в	5	1
1240	свою силу	2	1
1241	характер этих	1	1
1242	то как	2	1
1243	к описанию	1	1
1244	русском языке	1	1
1245	только потому	2	1
1246	дает в	2	1
1247	в самой	1	1
1248	дальнейшего развития	2	1
1249	точку зрения	1	1
1250	оторванное от	1	1
1251	сделать это	1	1
1252	сомнения в	1	1
1253	в животном	7	1
1254	обратиться к	1	1
1255	и том	3	1
1256	как раз	1	1
1257	речь это	1	1
1258	уже с	1	1
1259	бывает в	1	1
1260	они вместе	1	1
1261	по особым	1	1
1262	связан с	2	1
1263	форм и	1	1
1264	фаза в	2	1
1265	или к	1	1
1266	и иначе	1	1
1267	ничем не	2	1
1268	многих других	3	1
1269	может не	1	1
1270	для нового	1	1
1271	и было	1	1
1272	наибольшее значение	1	1
1273	свидетельствует о	1	1
1274	оно приводит	1	1
1275	случаев когда	1	1
1276	задача не	2	1
1277	можно в	1	1
1278	и форма	1	1
1279	обе эти	5	1
1280	большей отчетливостью	1	1
1281	одна и	1	1
1282	народов как	1	1
1283	процесса их	1	1
1284	который называется	1	1
1285	легко заметить	1	1
1286	что одно	2	1
1287	значения так	1	1
1288	она будет	1	1
1289	этом он	1	1
1290	что так	1	1
1291	о нем	2	1
1292	имеет совершенно	1	1
1293	человеческом обществе	1	1
1294	этих слов	1	1
1295	видеть в	4	1
1296	указание на	1	1
1297	рассматривать эти	1	1
1298	это хорошо	1	1
1299	по определенным	1	1
1300	на одной	2	1
1301	смысле этого	10	1
1302	представлять себе	1	1
