N	2gram	Bakhtin_Pr	formyVre
160	в виду	2	8
161	в этих	5	8
162	время как	2	8
163	и смерть	1	8
164	к тому	1	8
165	но эти	2	8
166	в этот	2	8
167	и т.п	8	8
168	в некоторых	1	8
169	все его	4	8
170	с одной	1	8
171	в произведении	4	8
172	что и	10	8
173	романе и	1	8
174	характер и	1	8
175	рядом с	16	8
176	в мире	10	8
177	в индивидуальном	1	8
178	героя и	11	8
179	здесь мы	3	8
180	образ человека	1	8
181	в роман	1	8
182	и по	4	8
183	один из	4	8
184	в жизни	7	8
185	для себя	5	8
186	со всеми	1	8
187	если бы	12	8
188	большинстве случаев	3	8
189	до конца	11	8
190	здесь и	2	8
191	и то	1	8
192	значение в	1	8
193	том числе	1	8
194	во всяком	5	8
195	это не	13	8
196	и прежде	2	8
197	и потому	9	8
198	отношение к	4	8
199	отношению к	17	8
200	или иной	3	8
201	себе самому	3	8
202	в целом	8	8
203	в той	9	7
204	еще более	1	7
205	не как	15	7
206	этого мира	6	7
207	к ним	3	7
208	к этому	6	7
209	из этих	2	7
210	в последующие	1	7
211	в себе	9	7
212	но он	3	7
213	не знает	5	7
214	в которой	6	7
215	в себя	3	7
216	в форме	8	7
217	с ее	5	7
218	героев и	7	7
219	в процессе	4	7
220	например в	5	7
221	поэтому и	3	7
222	и он	3	7
223	то время	3	7
224	себя и	4	7
225	в главе	1	7
226	было бы	10	7
227	не могло	1	7
228	в отличие	3	7
229	в романах	15	7
230	у них	1	7
231	того что	4	7
232	мир в	4	7
233	этот процесс	1	7
234	этом отношении	7	7
235	ее в	2	7
236	для других	2	7
237	отличие от	3	7
238	во времени	4	7
239	место в	2	7
240	за счет	2	7
241	что было	4	6
242	все что	6	6
243	с самим	3	6
244	роман в	2	6
245	именно в	8	6
246	уже на	1	6
247	только для	2	6
248	на первый	1	6
249	о том	5	6
250	с помощью	1	6
251	ни одного	4	6
252	поэтому все	1	6
253	сказать что	9	6
254	романа как	3	6
255	входят в	3	6
256	во всей	2	6
257	характерно что	2	6
258	время и	2	6
259	в разрезе	5	6
260	в качестве	1	6
261	xviii века	1	6
262	в таком	2	6
263	здесь как	1	6
264	мы можем	3	6
265	ту же	1	6
266	и речи	1	6
267	за пределы	10	6
268	бы ни	1	6
269	а как	8	6
270	и ее	5	6
271	и самое	4	6
272	смысле слова	1	6
273	дан в	1	6
274	в сущности	11	6
275	в отношении	3	6
276	мы видим	5	6
277	не могут	6	6
278	в которых	2	6
279	друг от	2	6
280	своей жизни	2	6
281	не является	2	6
282	смерти и	1	6
283	автора и	7	6
284	лежат в	2	6
285	слова и	2	6
286	в совершенно	2	6
287	литературы в	1	6
288	имеем в	2	6
289	нет и	4	6
290	одной из	1	6
291	все они	4	6
292	мы не	3	6
293	от друга	2	6
294	но эта	4	6
295	только и	1	6
296	романе как	1	6
297	самой жизни	2	6
298	не оставляет	4	6
299	есть и	2	6
300	в начале	3	6
301	пространства и	1	6
302	есть не	3	6
303	более того	5	6
304	нет здесь	1	5
305	мы и	2	5
306	вообще не	1	5
307	с этой	1	5
308	одно из	2	5
309	тем что	5	5
310	в своей	17	5
311	почти все	1	5
312	понятно что	1	5
313	во все	5	5
314	отсюда и	2	5
315	хотя бы	5	5
316	всем этим	2	5
317	только на	1	5
318	но они	4	5
319	что все	5	5
320	точка зрения	14	5
321	по преимуществу	3	5
322	вполне понятно	1	5
323	и через	2	5
324	с другими	11	5
325	быть только	3	5
326	как его	2	5
327	человек в	2	5
328	романа мы	1	5
329	следовательно и	2	5
330	от этого	2	5
331	в смысле	4	5
332	той или	3	5
333	изображенного в	1	5
334	как человек	2	5
335	так что	3	5
336	одно и	1	5
337	и является	1	5
338	по своей	1	5
339	в этой	5	5
340	протяжении всего	2	5
341	и от	3	5
342	там где	12	5
343	здесь же	1	5
344	самим собою	3	5
345	мире и	1	5
346	был бы	6	5
347	дороги и	1	5
348	что они	3	5
349	романа и	5	5
350	не на	6	5
351	конечно и	5	5
352	с ними	3	5
353	далеко не	3	5
354	они не	5	5
355	не имеет	2	5
356	да и	3	5
357	не имеют	1	5
358	но здесь	2	5
359	и уже	3	5
360	ни были	2	5
361	чем не	1	5
362	той же	7	5
363	произведения и	2	5
364	он может	4	5
365	почти вовсе	1	5
366	в едином	6	5
367	при изображении	1	5
368	он должен	1	5
369	ничем не	2	5
370	сочетается с	6	5
371	романа но	3	5
372	мы имеем	2	5
373	но на	2	5
374	в движение	1	5
375	или в	2	5
376	места в	1	5
377	общества и	1	5
378	об этом	4	5
379	первый план	1	5
380	например у	2	5
381	и ни	1	5
382	здесь это	1	5
383	нового времени	4	5
384	стороны и	1	5
385	или как	5	5
386	числе и	1	5
387	бы он	3	5
388	этих форм	1	5
389	и только	2	5
390	во всем	1	4
391	от него	3	4
392	же и	2	4
393	только что	3	4
394	по всему	1	4
395	даже в	7	4
396	не являются	1	4
397	другой стороны	3	4
398	как если	1	4
399	пределах отдельных	2	4
400	по себе	13	4
401	в своих	5	4
402	равно как	1	4
403	из самых	1	4
404	его на	2	4
405	в одно	1	4
406	где она	2	4
407	мир и	6	4
408	у достоевского	35	4
409	жизни на	1	4
410	и смерти	7	4
411	и образ	1	4
412	и со	3	4
413	при всей	1	4
414	европейского романа	4	4
415	в данном	3	4
416	раз и	4	4
417	в другом	1	4
418	людей и	2	4
419	по отношению	17	4
420	не становится	5	4
421	на ней	1	4
422	в нашем	3	4
423	а следовательно	1	4
424	жизни как	1	4
425	и становится	2	4
426	жизни с	1	4
427	все в	7	4
428	переходим к	2	4
429	несмотря на	7	4
430	проявляется в	2	4
431	иного рода	1	4
432	весь мир	1	4
433	чем в	3	4
434	прежде чем	1	4
435	что не	6	4
436	себе и	3	4
437	в чем	2	4
438	именно как	1	4
439	становится здесь	2	4
440	видения и	10	4
441	совсем не	1	4
442	явления в	1	4
443	раскрытия и	2	4
444	в новое	1	4
445	друг другу	3	4
446	в один	2	4
447	очень важная	1	4
448	любви и	1	4
449	и вот	4	4
450	борьба с	2	4
451	и при	1	4
452	эту жизнь	1	4
453	из того	1	4
454	его но	2	4
455	для них	3	4
456	их и	3	4
457	что он	16	4
458	дело идет	12	4
459	вследствие этого	2	4
460	перед нами	8	4
461	это и	10	4
462	наконец и	1	4
463	и более	2	4
464	сливается с	6	4
465	совершенно иной	1	4
466	и т.д	2	4
467	же самое	1	4
468	нем нет	1	4
469	принадлежит к	1	4
470	всяком случае	3	4
471	друг друга	10	4
472	формы и	1	4
473	они были	1	4
474	с исключительной	1	4
475	связан с	1	4
476	этом случае	1	4
477	и было	1	4
478	не для	1	4
479	как у	4	4
480	у нас	2	4
481	все равно	3	4
482	у толстого	3	4
483	всего романа	3	4
484	раньше или	1	4
485	как она	2	4
486	так в	1	4
487	к концу	1	4
488	на одном	1	4
489	со своей	1	4
490	войти в	2	4
491	на его	7	4
492	целого и	1	4
493	в одной	9	4
494	тем более	2	4
495	новое отношение	1	4
496	всего необходимо	1	4
497	мы должны	6	4
498	быть и	1	4
499	как он	5	4
500	же что	5	4
501	лишь как	6	4
502	всей его	2	4
503	его целом	8	4
504	с большой	1	4
505	и вне	2	4
506	и о	5	4
507	мы сказали	2	4
508	существенную роль	1	3
509	с которыми	2	3
510	к другу	4	3
511	нем в	2	3
512	и имеет	1	3
513	всей жизни	1	3
514	тому что	3	3
515	из всех	1	3
516	говорили в	2	3
517	они уже	4	3
518	строго говоря	1	3
519	время не	3	3
520	значение они	1	3
521	всех человеческих	1	3
522	и которые	1	3
523	в борьбе	1	3
524	можно говорить	2	3
525	не обязательно	1	3
526	жизнь в	2	3
527	этих романах	1	3
528	прямо сказать	1	3
529	смерть как	1	3
530	другом месте	1	3
531	в более	1	3
532	на материале	6	3
533	всякого рода	1	3
534	и отчасти	1	3
535	здесь конечно	3	3
536	не могли	3	3
537	вопрос о	4	3
538	которой он	1	3
539	мы увидим	1	3
540	и художественного	1	3
541	вот почему	3	3
542	характер в	1	3
543	распадается на	1	3
544	углом зрения	2	3
545	самого начала	4	3
546	и еще	2	3
547	за другом	1	3
548	в прошлом	1	3
549	как на	4	3
550	она ни	1	3
551	находится в	2	3
552	с этими	1	3
553	в зависимости	5	3
554	все время	4	3
555	и вступает	1	3
556	этот образ	1	3
557	человек не	1	3
558	нам важно	3	3
559	на почве	5	3
560	и весь	1	3
561	довлеет себе	1	3
562	как можно	3	3
563	дано в	3	3
564	литературе и	1	3
565	же как	5	3
566	на земле	1	3
567	одна из	4	3
568	можно прямо	1	3
569	до известной	1	3
570	того и	1	3
571	и жизнь	1	3
572	под влиянием	1	3
573	бы в	7	3
574	все стороны	2	3
575	выражение в	6	3
576	на этом	1	3
577	как это	2	3
578	в тех	1	3
579	других людей	1	3
580	но только	3	3
581	не сливается	2	3
582	и несколько	1	3
583	и есть	6	3
584	теми же	1	3
585	его к	4	3
586	и самый	1	3
587	и ничего	1	3
588	таков например	1	3
589	и здесь	5	3
590	аналогичные явления	1	3
591	друг к	4	3
592	этой проблемы	1	3
593	жизни а	2	3
594	кризис и	1	3
595	это уже	1	3
596	единства времени	1	3
597	нет никакого	1	3
598	в плоскости	5	3
599	сами по	4	3
600	если не	2	3
601	все то	5	3
602	внутренне не	1	3
603	произведения в	2	3
604	подходе к	2	3
605	пор еще	1	3
606	подхода к	2	3
607	и затем	1	3
608	в слове	1	3
609	и так	1	3
610	правда не	1	3
611	явлений и	1	3
612	бы не	3	3
613	по самому	1	3
614	сравнению с	2	3
615	зависимости от	5	3
616	нет в	1	3
617	к другому	2	3
618	в аспекте	1	3
619	не входит	3	3
620	и были	1	3
621	времени он	1	3
622	романа то	1	3
623	его и	4	3
624	бы и	6	3
625	время оно	1	3
626	что мы	2	3
627	в свою	1	3
628	в значительной	1	3
629	наконец в	2	3
630	основе этого	1	3
631	характер не	2	3
632	значение для	2	3
633	вступает в	5	3
634	кризиса и	1	3
635	у данте	1	3
636	через него	1	3
637	в творчестве	6	3
638	известной степени	1	3
639	и идеи	6	3
640	без всякого	1	3
641	в данной	1	3
642	если мы	1	3
643	тем же	1	3
644	мы говорили	1	3
645	в произведениях	5	3
646	но это	7	3
647	в трагедии	1	3
648	жизни не	1	3
649	точку зрения	9	3
650	человека но	2	3
651	не входят	1	3
652	которые в	2	3
653	то они	2	3
654	все элементы	1	3
655	нет ни	5	3
656	ни с	1	3
657	в первый	1	3
658	связи между	1	3
659	он как	4	3
660	или с	1	3
661	в определенном	1	3
662	и соответствующие	1	3
663	и бальзака	1	3
664	совершенно не	2	3
665	и всегда	1	3
666	рядом со	1	3
667	однако не	2	3
668	а на	1	3
669	от всех	1	3
670	дело в	1	3
671	в сферу	1	3
672	резко и	1	3
673	есть только	5	3
674	зрения не	1	3
675	не столько	3	3
676	в новом	1	3
677	это было	3	3
678	ему как	1	3
679	но конечно	3	3
680	друг за	1	3
681	и эти	1	3
682	только к	1	3
683	с самого	3	3
684	он ни	2	3
685	романного жанра	1	3
686	человек из	5	3
687	романе не	1	3
688	она не	9	3
689	но при	1	3
690	ни один	5	3
691	была сделана	1	3
692	как уже	1	3
693	здесь только	1	3
694	ним как	1	3
695	конечно в	2	3
696	свое значение	1	3
697	по сравнению	2	3
698	этот большой	2	3
699	вступают в	3	3
700	к ней	1	3
701	можно сказать	3	3
702	происходит в	1	3
703	менее всего	4	3
704	ни был	2	3
705	времени а	1	3
706	особенно у	1	3
707	дело здесь	1	3
708	что на	1	3
709	в чисто	2	3
710	не к	1	3
711	момент его	3	3
712	совершается между	1	2
713	случае в	1	2
714	мир как	1	2
715	художественное единство	1	2
716	со всем	2	2
717	углубляться в	1	2
718	он всегда	1	2
719	более что	2	2
720	дана как	2	2
721	на своей	1	2
722	одном месте	1	2
723	которой они	1	2
724	жить и	1	2
725	в оболочке	1	2
726	ясно что	1	2
727	нами в	5	2
728	мы даем	1	2
729	моменты его	1	2
730	для третьего	1	2
731	видение и	1	2
732	в духе	3	2
733	и изображающего	2	2
734	и жажда	1	2
735	характера но	1	2
736	на мир	10	2
737	весь этот	2	2
738	его мире	3	2
739	герои и	1	2
740	к более	2	2
741	он у	2	2
742	самому и	1	2
743	правда в	2	2
744	и сами	1	2
745	притом в	1	2
746	как таковой	2	2
747	всю эту	1	2
748	весь роман	1	2
749	становления в	1	2
750	отличается от	3	2
751	как только	2	2
752	совершенно безразлично	1	2
753	от различных	1	2
754	и нет	2	2
755	человека о	1	2
756	перестает быть	4	2
757	он изображает	1	2
758	героя или	1	2
759	переходит в	2	2
760	начале романа	2	2
761	этом мы	1	2
762	другом в	2	2
763	только под	1	2
764	здесь то	2	2
765	говорить о	3	2
766	и должно	1	2
767	из одного	4	2
768	отметить что	2	2
769	вовлекается в	1	2
770	нет становления	1	2
771	вовсе отсутствует	1	2
772	он так	1	2
773	и оценки	2	2
774	нигде не	6	2
775	в каждом	11	2
776	это прежде	1	2
777	он сам	9	2
778	но повторяем	1	2
779	от них	3	2
780	что даже	1	2
781	на котором	3	2
782	но самый	1	2
783	лишь один	2	2
784	их жизни	2	2
785	благодаря этой	1	2
786	что имеет	2	2
787	основные особенности	1	2
788	постановка героя	1	2
789	к нему	13	2
790	между разными	1	2
791	то в	1	2
792	герой и	1	2
793	ее и	2	2
794	еще одну	1	2
795	главное же	1	2
796	разрезе одного	2	2
797	что у	5	2
798	по природе	4	2
799	здесь могут	1	2
800	эта особенность	4	2
801	других для	1	2
802	притом не	1	2
803	последнее звено	1	2
804	подчеркнуть что	4	2
805	на этих	1	2
806	этот мир	3	2
807	и сама	1	2
808	и этим	2	2
809	для своего	2	2
810	ее целом	1	2
811	совершенно новое	1	2
812	лучше всего	1	2
813	стремится к	1	2
814	эта форма	4	2
815	отдельных романов	1	2
816	отношения в	1	2
817	лежит в	3	2
818	изображенный мир	1	2
819	видит в	1	2
820	и последнее	1	2
821	в собственно	1	2
822	и притом	3	2
823	в разные	1	2
824	романа этот	1	2
825	как по	1	2
826	всех его	1	2
827	про себя	3	2
828	на себя	3	2
829	но для	2	2
830	нем но	1	2
831	времени как	1	2
832	одном времени	2	2
833	вне их	2	2
834	человек и	2	2
835	я не	7	2
836	лишь на	3	2
837	и дух	1	2
838	и она	1	2
839	себя как	5	2
840	есть именно	1	2
841	одном из	3	2
842	в человеческом	1	2
843	особенности в	1	2
844	природа и	1	2
845	а только	3	2
846	каждом из	2	2
847	могло бы	1	2
848	вошли в	1	2
849	о каждом	1	2
850	смысл и	2	2
851	но как	4	2
852	слова то	1	2
853	в уста	3	2
854	того в	1	2
855	для создания	3	2
856	одну и	1	2
857	и быт	1	2
858	его жизнь	2	2
859	они становятся	1	2
860	него есть	1	2
861	него самого	3	2
862	исключительное значение	1	2
863	что должно	1	2
864	личности и	1	2
865	котором я	1	2
866	в поступках	1	2
867	если же	3	2
868	момент самой	1	2
869	и та	1	2
870	хотя в	1	2
871	и миром	1	2
872	совершенно так	2	2
873	в европейском	1	2
874	себя на	2	2
875	мира по	1	2
876	даже не	1	2
877	и сам	5	2
878	этот вопрос	3	2
879	неотделимы друг	1	2
880	природе своей	3	2
881	внешние и	1	2
882	меняется и	1	2
883	или наконец	4	2
884	контакт с	1	2
885	между людьми	1	2
886	его как	6	2
887	вера в	2	2
888	бы его	1	2
889	в каком	2	2
890	и каждый	1	2
891	них не	2	2
892	в полном	2	2
893	же мы	2	2
894	события в	1	2
895	существует только	2	2
896	которого мы	1	2
897	с идеей	4	2
898	в философии	1	2
899	и особенно	2	2
900	именно о	1	2
901	мы видели	3	2
902	можно только	1	2
903	от нее	1	2
904	и изображения	7	2
905	романа с	2	2
906	во втором	1	2
907	пределы данного	1	2
908	образом и	1	2
909	лишает их	1	2
910	и против	1	2
911	как необходимый	1	2
912	в процесс	1	2
913	и принципиальной	1	2
914	достоевского в	21	2
915	разобранные нами	2	2
916	всеми ее	1	2
917	они и	3	2
918	как с	1	2
919	его с	2	2
920	живет в	1	2
921	должна быть	4	2
922	на ее	2	2
923	героя в	9	2
924	тогда когда	2	2
925	есть без	1	2
926	была бы	5	2
927	в большом	3	2
928	тон и	1	2
929	от этой	1	2
930	на крест	1	2
931	он действует	1	2
932	утверждает что	1	2
933	громадную роль	1	2
934	сложность и	1	2
935	себе не	1	2
936	это противоречивое	1	2
937	него нет	3	2
938	на минуту	1	2
939	в прошлое	2	2
940	и самая	1	2
941	содержание романа	1	2
942	рядом в	2	2
943	самом деле	9	2
944	они даны	1	2
945	смерть не	1	2
946	самим собой	1	2
947	подходим к	1	2
948	месте и	2	2
949	мы остановимся	3	2
950	идет именно	1	2
951	все события	1	2
952	не становятся	2	2
953	этот тип	1	2
954	не знал	1	2
955	его основных	1	2
956	как для	1	2
957	жизни где	1	2
958	героев в	4	2
959	романа от	1	2
960	данном случае	3	2
961	о котором	1	2
962	рядом и	2	2
963	то он	3	2
964	иной степени	2	2
965	по этим	1	2
966	и всех	2	2
967	в тебе	1	2
968	в очень	1	2
969	со всех	2	2
970	тяготеет к	2	2
971	то и	2	2
972	важно подчеркнуть	1	2
973	в иной	1	2
974	в зоне	2	2
975	в чистой	1	2
976	но лишь	1	2
977	здесь вовсе	1	2
978	и тогда	1	2
979	с которой	4	2
980	в годах	1	2
981	только один	2	2
982	с большей	1	2
983	у шекспира	2	2
984	отношении к	3	2
985	в первых	1	2
986	самосознания человека	1	2
987	от других	2	2
988	в мир	4	2
989	он становится	1	2
990	друга и	2	2
991	одного момента	1	2
992	каждый из	1	2
993	вне его	2	2
994	сохраняет свое	1	2
995	биографический материал	1	2
996	на более	1	2
997	и глубоко	1	2
998	ним но	1	2
999	не совсем	2	2
1000	и роста	1	2
1001	действие романа	2	2
1002	и биографический	1	2
1003	жизнь как	1	2
1004	за пределами	2	2
1005	с нею	1	2
1006	выход за	1	2
1007	характерное для	1	2
1008	этого слова	3	2
1009	но если	1	2
1010	событий как	1	2
1011	а вовсе	1	2
1012	появляется в	1	2
1013	в плане	5	2
1014	внутреннего человека	2	2
1015	идей и	1	2
1016	контакта с	1	2
1017	или вовсе	1	2
1018	особый характер	1	2
1019	они вовсе	1	2
1020	романов и	5	2
1021	в другое	3	2
1022	внешнее и	1	2
1023	мире где	1	2
1024	высшей степени	2	2
1025	самое слово	2	2
1026	семейная жизнь	1	2
1027	ее на	1	2
1028	не можем	1	2
1029	образы людей	1	2
1030	сам он	5	2
1031	и пр	3	2
1032	для нас	3	2
1033	очень характерно	1	2
1034	идет о	5	2
1035	себя самого	5	2
1036	в вечности	1	2
1037	иной раз	1	2
1038	где он	1	2
1039	и принципиально	1	2
1040	новый тип	1	2
1041	участвуют в	1	2
1042	себя в	5	2
1043	имел в	1	2
1044	можно выделить	1	2
1045	по ту	2	2
1046	быть лишь	1	2
1047	с их	9	2
1048	быть или	1	2
1049	по этому	2	2
1050	не существует	1	2
1051	непосредственно в	2	2
1052	романа все	1	2
1053	ведь это	3	2
1054	образом в	2	2
1055	слова но	2	2
1056	бытия и	1	2
1057	и эта	3	2
1058	слагается из	1	2
1059	этих условиях	2	2
1060	о жизни	1	2
1061	между собою	1	2
1062	словом и	2	2
1063	мира а	1	2
1064	лежит на	1	2
1065	или даже	2	2
1066	является не	3	2
1067	нового типа	2	2
1068	к своему	1	2
1069	в соединении	1	2
1070	не столь	1	2
1071	и человеческой	1	2
1072	этом романе	1	2
1073	но уже	1	2
1074	дело и	1	2
1075	должен быть	1	2
1076	акта и	1	2
1077	остается вне	2	2
1078	на них	1	2
1079	они все	1	2
1080	в стиле	1	2
1081	ними нет	1	2
1082	может иметь	1	2
1083	но сами	1	2
1084	должны быть	1	2
1085	такие же	1	2
1086	всех своих	1	2
1087	главные герои	1	2
1088	автора к	1	2
1089	его не	2	2
1090	одну из	1	2
1091	так резко	1	2
1092	или не	2	2
1093	вся жизнь	1	2
1094	здесь совершенно	1	2
1095	части и	1	2
1096	в искусстве	2	2
1097	и великого	1	2
1098	как таковые	2	2
1099	не о	3	2
1100	характерно для	2	2
1101	длинный ряд	1	2
1102	особый тип	2	2
1103	смерти смерть	1	2
1104	еще в	1	2
1105	наблюдает и	1	2
1106	как явление	1	2
1107	поступках и	1	2
1108	со всею	3	2
1109	человека с	1	2
1110	от жизни	1	2
1111	этому вопросу	1	2
1112	эпохи и	1	2
1113	и переплетаются	1	2
1114	как их	3	2
1115	него и	1	2
1116	со своими	6	2
1117	во многом	1	2
1118	и обычно	1	2
1119	для такого	2	2
1120	них нет	1	2
1121	роман и	1	2
1122	сказать в	1	2
1123	в чужом	2	2
1124	зрения на	12	2
1125	очень резко	1	2
1126	в нарочито	1	2
1127	не поддаются	1	2
1128	своему существу	1	2
1129	и иные	1	2
1130	он видел	2	2
1131	значение но	1	2
1132	видим и	1	2
1133	романа не	4	2
1134	в человеке	15	2
1135	существу может	1	1
1136	мы подходим	1	1
1137	становится так	1	1
1138	индивидуальном и	1	1
1139	было так	1	1
1140	они являются	1	1
1141	формы художественного	1	1
1142	на границах	1	1
1143	является в	1	1
1144	которая была	1	1
1145	в настоящем	4	1
1146	быть по	1	1
1147	еще раз	3	1
1148	друг в	3	1
1149	и мира	1	1
1150	именно на	2	1
1151	существенных моментах	1	1
1152	эти главы	1	1
1153	некоторых особенностей	1	1
1154	типа как	1	1
1155	другом но	1	1
1156	живого и	1	1
1157	к маленькому	1	1
1158	и своего	1	1
1159	в момент	4	1
1160	русской литературе	2	1
1161	остались бы	1	1
1162	причем сам	2	1
1163	творчества в	3	1
1164	которые здесь	1	1
1165	которая в	1	1
1166	быть никаких	1	1
1167	всего человека	1	1
1168	тех кто	1	1
1169	дальнейшем в	1	1
1170	и люди	1	1
1171	до него	1	1
1172	изображены в	1	1
1173	ведь эти	2	1
1174	другу они	1	1
1175	это лишь	2	1
1176	могли конечно	1	1
1177	романе а	1	1
1178	события его	1	1
1179	эта идея	1	1
1180	зрения все	1	1
1181	пределах одного	1	1
1182	а перед	1	1
1183	мировоззрения в	1	1
1184	на второй	1	1
1185	формы в	1	1
1186	построены как	1	1
1187	эта новая	3	1
1188	реальным но	1	1
1189	он видит	1	1
1190	тем как	4	1
1191	и был	3	1
1192	литературных произведений	1	1
1193	не вызывает	1	1
1194	нашем анализе	1	1
1195	что дело	2	1
1196	его поступки	1	1
1197	окружающей его	1	1
1198	что человек	1	1
1199	осознания и	1	1
1200	точками зрения	4	1
1201	своеобразие его	1	1
1202	него в	2	1
1203	себя я	1	1
1204	а есть	3	1
1205	это противоречие	1	1
1206	не разрушая	3	1
1207	силой и	1	1
1208	бумаге в	1	1
1209	весь доступный	1	1
1210	и само	2	1
1211	раз он	1	1
1212	замкнутом сознании	1	1
1213	и необходимости	1	1
1214	не сливаясь	2	1
1215	люди и	1	1
1216	и связаны	1	1
1217	ко всем	2	1
1218	более или	1	1
1219	или чисто	1	1
1220	в художественную	1	1
1221	различные по	1	1
1222	нашу точку	2	1
1223	в первом	3	1
1224	второй план	1	1
1225	именно и	2	1
1226	черты в	1	1
1227	пересекаются и	1	1
1228	и ярко	1	1
1229	героя как	2	1
1230	относится и	2	1
1231	и работник	2	1
1232	прочной и	1	1
1233	в рассказ	1	1
1234	теперь мы	1	1
1235	один элемент	2	1
1236	новой формы	3	1
1237	что весь	1	1
1238	у людей	1	1
1239	не индивидуальное	1	1
1240	словесного целого	1	1
1241	где они	1	1
1242	в построении	5	1
1243	эти противоречия	1	1
1244	из всего	2	1
1245	роман разные	1	1
1246	особенность художественного	1	1
1247	ходит по	1	1
1248	принципы построения	1	1
1249	другими важными	1	1
1250	эти черты	1	1
1251	форме в	1	1
1252	и должен	1	1
1253	как более	1	1
1254	показаться что	1	1
1255	идея эта	2	1
1256	позволила ему	1	1
1257	человека здесь	1	1
1258	века мы	1	1
1259	единого и	1	1
1260	к самому	1	1
1261	и внутренне	3	1
1262	романа который	3	1
1263	что по	1	1
1264	позиция автора	5	1
1265	момент художественного	1	1
1266	стремления к	1	1
1267	понимания и	2	1
1268	возможно лишь	1	1
1269	на эту	1	1
1270	уже и	2	1
1271	смерть в	1	1
1272	что действие	1	1
1273	не менее	3	1
1274	только ее	1	1
1275	они ни	2	1
1276	мы только	1	1
1277	и замечательные	1	1
1278	и слово	6	1
1279	для их	2	1
1280	он по	1	1
1281	мы считаем	1	1
1282	этого сознания	2	1
1283	так например	1	1
1284	победу над	1	1
1285	содержания но	1	1
1286	самой структуре	2	1
1287	это делалось	1	1
1288	капиталистического мира	1	1
1289	самом произведении	2	1
1290	самом и	4	1
1291	первый взгляд	1	1
1292	одном уровне	1	1
1293	настоящее и	1	1
1294	действительности в	1	1
1295	и доминанта	1	1
1296	с точкой	2	1
1297	к этой	1	1
1298	мире не	1	1
