N	2gram	Losev_Prob	Problemy
225	бы то	5	7
226	например в	1	7
227	в процессе	2	7
228	не входит	1	7
229	автора и	1	7
230	он в	3	7
231	на этот	4	7
232	т д	20	7
233	точку зрения	1	7
234	тот же	1	7
235	но на	2	7
236	в их	2	7
237	все равно	6	7
238	в виде	20	7
239	но эта	4	7
240	сама по	11	7
241	к своему	1	7
242	и другого	1	7
243	как слово	1	7
244	он с	1	7
245	во всем	2	6
246	кроме того	5	6
247	в своих	2	6
248	не менее	24	6
249	и нет	2	6
250	с этим	5	6
251	но эти	1	6
252	превращается в	1	6
253	конечно не	3	6
254	как на	2	6
255	как же	3	6
256	в художественном	5	6
257	у тургенева	2	6
258	человек и	1	6
259	но ведь	2	6
260	на этом	1	6
261	собою и	1	6
262	для его	4	6
263	а с	2	6
264	но зато	1	6
265	все те	2	6
266	можно было	7	6
267	этот вопрос	3	6
268	в этой	10	6
269	себя в	4	6
270	во время	3	6
271	и самое	1	6
272	и здесь	8	6
273	за ним	2	6
274	от автора	1	6
275	отношения к	3	6
276	может стать	1	6
277	в которых	3	6
278	зависимости от	3	6
279	знает что	1	6
280	в основе	3	6
281	и вот	1	6
282	изображения и	1	6
283	в отличие	2	6
284	и во	5	6
285	он может	2	6
286	друг друга	5	6
287	но с	2	6
288	стремится к	1	6
289	по существу	2	6
290	словом и	1	6
291	на его	1	6
292	на них	1	6
293	слова как	3	6
294	отличие от	3	6
295	как он	2	6
296	в начале	3	6
297	идет о	1	6
298	и вы	2	6
299	жизни и	7	6
300	на то	6	6
301	и только	10	6
302	для этого	9	6
303	но для	3	6
304	не хочет	1	5
305	с собой	6	5
306	именно в	4	5
307	в речи	1	5
308	с тем	9	5
309	по своим	1	5
310	самом и	1	5
311	сам и	1	5
312	в глаза	1	5
313	в зависимости	3	5
314	того же	2	5
315	но так	1	5
316	крайней мере	9	5
317	слов в	1	5
318	тому же	1	5
319	на себя	1	5
320	зрения и	1	5
321	в чем	5	5
322	в такой	1	5
323	той или	22	5
324	говорили что	3	5
325	однако в	3	5
326	его как	3	5
327	бы его	2	5
328	себе как	4	5
329	то есть	63	5
330	он только	2	5
331	была бы	2	5
332	сам по	11	5
333	его внутреннего	1	5
334	подобно тому	3	5
335	функции в	1	5
336	со всеми	1	5
337	поэтому и	3	5
338	здесь мы	5	5
339	с таким	1	5
340	героев и	1	5
341	вместе с	3	5
342	по крайней	9	5
343	ни на	5	5
344	совершенно не	7	5
345	но у	1	5
346	но здесь	1	5
347	мы не	15	5
348	нет и	1	5
349	но именно	4	5
350	в ее	6	5
351	другого и	1	5
352	и то	17	5
353	они не	1	5
354	того и	2	5
355	он как	2	5
356	слова но	3	5
357	между собою	5	5
358	по своему	6	5
359	нисколько не	2	5
360	лежит в	1	5
361	он это	1	5
362	но при	1	5
363	в ней	12	5
364	быть и	3	5
365	когда он	2	5
366	есть и	2	5
367	же что	1	5
368	и самого	2	5
369	благодаря этому	1	5
370	или иной	20	5
371	тому что	5	5
372	тому как	2	5
373	является в	3	4
374	все что	1	4
375	что если	3	4
376	к другу	1	4
377	мы и	5	4
378	только что	4	4
379	с этой	3	4
380	еще более	3	4
381	нами в	2	4
382	типа и	2	4
383	среди других	1	4
384	более или	2	4
385	в первом	1	4
386	друг к	1	4
387	в одно	4	4
388	его внутренний	1	4
389	то это	13	4
390	даже и	33	4
391	всего этого	2	4
392	за собой	1	4
393	в свете	4	4
394	уже и	2	4
395	но этот	2	4
396	или менее	2	4
397	образом как	1	4
398	понятно что	1	4
399	находится в	1	4
400	входят в	1	4
401	во всей	3	4
402	и вдруг	1	4
403	от них	1	4
404	на котором	2	4
405	они могут	1	4
406	не то	2	4
407	все в	4	4
408	каждый элемент	2	4
409	поэтому в	2	4
410	вполне понятно	1	4
411	тем не	23	4
412	которого он	1	4
413	что такое	4	4
414	при чем	1	4
415	и кажется	1	4
416	не была	1	4
417	связи с	10	4
418	в которой	3	4
419	и своего	2	4
420	то в	4	4
421	время как	6	4
422	не есть	57	4
423	в сторону	1	4
424	на себе	5	4
425	остается в	1	4
426	оно не	1	4
427	если оно	3	4
428	эти слова	2	4
429	именно потому	3	4
430	речи и	1	4
431	одно и	4	4
432	но только	10	4
433	а вовсе	3	4
434	в едином	1	4
435	почему же	1	4
436	не значит	3	4
437	в первой	1	4
438	обращен к	1	4
439	с ее	5	4
440	всех этих	6	4
441	с идеей	1	4
442	мы видели	2	4
443	образом и	2	4
444	он уже	1	4
445	переходит в	2	4
446	своего собственного	1	4
447	из которых	6	4
448	этот принцип	1	4
449	слова мы	1	4
450	если не	7	4
451	конечно и	2	4
452	быть даже	4	4
453	и действительно	2	4
454	как нам	1	4
455	бы не	2	4
456	нет в	2	4
457	здесь нет	1	4
458	то он	3	4
459	то и	9	4
460	и если	11	4
461	на два	1	4
462	обойтись без	3	4
463	он хочет	1	4
464	которую он	1	4
465	о своем	1	4
466	времени и	4	4
467	сами по	8	4
468	со словом	1	4
469	как предмет	2	4
470	только с	5	4
471	в особом	1	4
472	что оно	4	4
473	тоже не	8	4
474	перестает быть	3	4
475	в литературе	3	4
476	что с	1	4
477	со своим	2	4
478	здесь в	3	4
479	смысле этого	1	4
480	себе но	2	4
481	а то	4	4
482	вообще не	5	4
483	и без	9	4
484	и понимания	1	4
485	войти в	1	4
486	это было	4	4
487	в каждой	1	4
488	об этом	7	4
489	особенно в	2	4
490	мысли в	1	4
491	бы ни	1	4
492	всех возможных	1	4
493	жизнь и	3	4
494	это как	1	4
495	ни один	1	4
496	также и	22	4
497	только так	2	4
498	конечно в	1	4
499	стороны и	3	4
500	от того	2	4
501	и прежде	3	4
502	себе еще	1	4
503	это в	2	4
504	мы сказали	2	4
505	само по	5	4
506	с которыми	2	3
507	нет здесь	2	3
508	уж не	1	3
509	по всему	1	3
510	говорить о	7	3
511	глаза и	1	3
512	о чем	4	3
513	какой бы	2	3
514	говорит о	1	3
515	и само	1	3
516	но что	3	3
517	чтобы в	1	3
518	жизнь в	3	3
519	есть в	6	3
520	к другим	2	3
521	они ни	1	3
522	является для	1	3
523	функций в	1	3
524	он является	5	3
525	есть то	5	3
526	самой структуре	1	3
527	можно сказать	10	3
528	здесь конечно	1	3
529	в данном	14	3
530	жизни а	4	3
531	что этот	1	3
532	но они	4	3
533	о них	1	3
534	является как	1	3
535	и еще	2	3
536	настоящее время	4	3
537	в голове	1	3
538	и вообще	20	3
539	говорит сам	1	3
540	что даже	6	3
541	от ее	1	3
542	только не	6	3
543	мы видим	1	3
544	по преимуществу	1	3
545	как такового	1	3
546	сознания с	1	3
547	она в	2	3
548	узком смысле	2	3
549	чем в	2	3
550	что его	3	3
551	будто бы	7	3
552	например у	1	3
553	в таком	11	3
554	в изображении	2	3
555	следовательно и	1	3
556	между собой	3	3
557	в смысле	2	3
558	именно как	1	3
559	могли бы	6	3
560	мы можем	11	3
561	не дает	1	3
562	ту же	1	3
563	совсем не	4	3
564	и та	1	3
565	по своей	1	3
566	мы здесь	2	3
567	и мы	1	3
568	это вовсе	5	3
569	на который	1	3
570	и есть	9	3
571	критической литературе	1	3
572	значение в	3	3
573	и по	3	3
574	чтобы не	2	3
575	в один	1	3
576	и особенно	3	3
577	и сами	3	3
578	для самого	2	3
579	своего рода	1	3
580	так ли	1	3
581	вне себя	1	3
582	как таковой	2	3
583	том или	6	3
584	которых мы	2	3
585	своих героев	2	3
586	и при	2	3
587	мы замечаем	1	3
588	от этой	1	3
589	и делает	1	3
590	себе не	2	3
591	том и	1	3
592	и одновременно	1	3
593	что казалось	1	3
594	обращается к	1	3
595	то время	6	3
596	из тех	1	3
597	есть нечто	22	3
598	них он	1	3
599	вы не	1	3
600	в конкретном	1	3
601	все они	5	3
602	именно тем	1	3
603	не является	19	3
604	слово или	1	3
605	на нее	1	3
606	как целое	1	3
607	да еще	3	3
608	всех элементов	1	3
609	того чтобы	4	3
610	это все	1	3
611	а может	3	3
612	оно является	1	3
613	и больше	4	3
614	говорят что	1	3
615	им в	1	3
616	без всякого	8	3
617	если мы	24	3
618	тем же	2	3
619	мог бы	1	3
620	не за	1	3
621	со своими	1	3
622	что тут	4	3
623	бы сказать	1	3
624	есть только	5	3
625	совсем другое	5	3
626	правда в	3	3
627	же он	1	3
628	в настоящее	4	3
629	выходит за	2	3
630	человека но	3	3
631	связан с	2	3
632	именно к	3	3
633	этом случае	8	3
634	данном случае	12	3
635	на одно	2	3
636	и соответствующие	3	3
637	тут не	1	3
638	ее в	2	3
639	и всегда	2	3
640	в других	2	3
641	на которой	1	3
642	быть весьма	1	3
643	у нас	17	3
644	мы будем	3	3
645	раз в	1	3
646	однако не	4	3
647	со словами	1	3
648	дело в	6	3
649	на тему	1	3
650	если и	2	3
651	или даже	6	3
652	и могут	2	3
653	но уже	4	3
654	которой он	1	3
655	а он	1	3
656	она только	1	3
657	того или	8	3
658	а к	2	3
659	сказать о	2	3
660	он говорит	1	3
661	а его	2	3
662	на рынок	1	3
663	из этих	1	3
664	не с	1	3
665	нового времени	1	3
666	или другого	3	3
667	ним как	1	3
668	резко отличается	2	3
669	только то	4	3
670	что из	2	3
671	человека и	1	3
672	признать что	1	3
673	почти никогда	1	3
674	что на	2	3
675	в узком	2	3
676	же в	6	3
677	и эта	1	3
678	нуждается в	1	3
679	то все	1	3
680	как символ	5	3
681	себе а	3	3
682	и другие	4	2
683	в душе	1	2
684	в настоящем	3	2
685	но может	1	2
686	этого необходимо	3	2
687	и очень	6	2
688	указывает на	13	2
689	со всем	2	2
690	этого вывода	1	2
691	самого себя	4	2
692	которая в	1	2
693	и имеет	1	2
694	подходом к	1	2
695	из всех	1	2
696	правда это	1	2
697	что дело	2	2
698	и говорить	2	2
699	не столько	2	2
700	литературной речи	1	2
701	есть а	2	2
702	он остается	1	2
703	и понимать	1	2
704	относится и	3	2
705	из нее	1	2
706	для осуществления	1	2
707	где они	1	2
708	впрочем что	1	2
709	она является	3	2
710	прямо сказать	1	2
711	никому в	1	2
712	само собою	1	2
713	эти черты	1	2
714	его на	1	2
715	всех тех	1	2
716	предмет и	2	2
717	а именно	12	2
718	собой не	1	2
719	мы сразу	2	2
720	почти все	1	2
721	мир как	1	2
722	и того	1	2
723	же тут	2	2
724	не служит	1	2
725	во все	3	2
726	быть не	1	2
727	себе все	2	2
728	в противоположность	1	2
729	только как	3	2
730	и свое	1	2
731	но даже	7	2
732	для того	5	2
733	не всегда	1	2
734	в этот	1	2
735	что вся	2	2
736	вид что	1	2
737	из самого	1	2
738	когда она	2	2
739	на пути	1	2
740	виду и	1	2
741	его именно	1	2
742	уже как	3	2
743	чем его	1	2
744	даже с	1	2
745	отметить что	1	2
746	же его	2	2
747	себе в	5	2
748	до того	2	2
749	слов о	1	2
750	пока еще	3	2
751	иногда до	1	2
752	идея в	1	2
753	во всякой	1	2
754	которой она	3	2
755	в контексте	3	2
756	с большим	2	2
757	типа в	1	2
758	такая же	1	2
759	быть в	2	2
760	в нашем	13	2
761	же она	1	2
762	речь не	1	2
763	содержание его	1	2
764	иначе и	2	2
765	собою а	1	2
766	к этому	2	2
767	а следовательно	1	2
768	и был	1	2
769	тоже может	1	2
770	в заключение	5	2
771	вся эта	3	2
772	этого и	1	2
773	и весь	2	2
774	она имеет	1	2
775	собой и	1	2
776	друга но	1	2
777	то оно	1	2
778	нельзя сказать	3	2
779	произведения и	2	2
780	собой в	1	2
781	и заставляет	1	2
782	с одной	3	2
783	на том	3	2
784	начала и	1	2
785	а и	2	2
786	имеется и	1	2
787	в качестве	10	2
788	совершенно новое	2	2
789	мыслится и	1	2
790	самый предмет	1	2
791	в единый	1	2
792	и других	1	2
793	или не	1	2
794	в идее	1	2
795	бы как	2	2
796	на одну	2	2
797	мы это	1	2
798	и она	2	2
799	чего бы	2	2
800	и именно	2	2
801	же как	5	2
802	можно прямо	1	2
803	не существенно	1	2
804	от этого	1	2
805	если я	3	2
806	представляется нам	1	2
807	больше всего	1	2
808	же касается	5	2
809	здесь и	4	2
810	не нужно	2	2
811	делает его	1	2
812	что их	2	2
813	но к	2	2
814	уже сама	2	2
815	в противоречии	1	2
816	не был	3	2
817	здесь как	1	2
818	бы к	3	2
819	ведь в	2	2
820	мы говорили	3	2
821	и речи	1	2
822	отношение между	1	2
823	поэтому нет	2	2
824	бы они	1	2
825	оно и	2	2
826	и входит	1	2
827	реалистического романа	1	2
828	и является	6	2
829	главного героя	1	2
830	почти всегда	4	2
831	человеческого духа	1	2
832	вот в	1	2
833	должны были	1	2
834	у которого	1	2
835	другой и	3	2
836	что для	4	2
837	но есть	1	2
838	них не	1	2
839	этой действительности	1	2
840	лучше сказать	2	2
841	столь же	1	2
842	художественного произведения	14	2
843	бы оно	1	2
844	иной раз	5	2
845	же мы	1	2
846	из этого	5	2
847	отнюдь не	16	2
848	для чего	3	2
849	независимо от	4	2
850	одного и	1	2
851	к сожалению	1	2
852	от нее	2	2
853	не так	8	2
854	прямо и	1	2
855	а потому	1	2
856	во втором	1	2
857	в содержании	2	2
858	когда уже	2	2
859	и этот	3	2
860	его уже	1	2
861	в самый	1	2
862	известно что	1	2
863	в литературной	1	2
864	тогда когда	1	2
865	на первом	2	2
866	смысле слова	19	2
867	не идет	1	2
868	рассказа и	1	2
869	своего образа	1	2
870	которого оно	1	2
871	это уже	4	2
872	не исчерпывается	1	2
873	он почти	1	2
874	и слов	1	2
875	для них	4	2
876	разобраться в	1	2
877	и вполне	9	2
878	такого же	2	2
879	этой точки	2	2
880	дух и	1	2
881	во что	1	2
882	от своего	1	2
883	иметь в	2	2
884	имеет значение	6	2
885	с ней	5	2
886	произведения в	2	2
887	о самом	2	2
888	месте и	1	2
889	и пусть	1	2
890	она и	1	2
891	свой собственный	3	2
892	и они	1	2
893	к его	1	2
894	человека по	1	2
895	чтобы тут	1	2
896	не имеет	12	2
897	ему и	1	2
898	при всех	2	2
899	друг от	3	2
900	образ действительности	1	2
901	героя мы	1	2
902	в которые	1	2
903	к той	1	2
904	на всю	1	2
905	чисто художественные	2	2
906	но оно	3	2
907	и резко	1	2
908	не давая	1	2
909	второго порядка	3	2
910	художественный образ	12	2
911	еще и	10	2
912	поэтому не	1	2
913	тем или	1	2
914	типичность для	1	2
915	своей собственной	3	2
916	ясно и	1	2
917	предмет в	1	2
918	и между	2	2
919	в значительной	2	2
920	не знаю	1	2
921	по сравнению	3	2
922	глубже и	1	2
923	с которой	2	2
924	очень хорошо	1	2
925	какую бы	1	2
926	или еще	1	2
927	впрочем и	1	2
928	и об	3	2
929	чтобы она	1	2
930	не потому	1	2
931	и земли	1	2
932	у человека	2	2
933	друга и	2	2
934	чем не	4	2
935	в истории	4	2
936	и явления	1	2
937	и несет	1	2
938	среди которых	1	2
939	а во	2	2
940	вот этот	1	2
941	живое и	1	2
942	что здесь	5	2
943	и там	2	2
944	без его	4	2
945	заметить что	2	2
946	нем не	1	2
947	она может	2	2
948	речи в	2	2
949	типа но	1	2
950	их с	2	2
951	своими собственными	1	2
952	образа он	1	2
953	в образе	1	2
954	с нею	2	2
955	основная особенность	2	2
956	котором мы	1	2
957	чтобы все	2	2
958	мысли но	1	2
959	строится так	1	2
960	из него	2	2
961	входящих в	2	2
962	бы тот	1	2
963	действительности не	1	2
964	жизни не	2	2
965	уже с	1	2
966	образы и	6	2
967	такое же	1	2
968	ответ на	1	2
969	данное слово	5	2
970	в прямом	1	2
971	ничем не	2	2
972	произведения как	1	2
973	человеком а	1	2
974	с начала	1	2
975	ее на	2	2
976	и сама	4	2
977	образ а	2	2
978	для нас	23	2
979	самой этой	4	2
980	чем он	2	2
981	слова а	2	2
982	что каждый	1	2
983	образом но	1	2
984	только он	2	2
985	и тут	3	2
986	без всяких	1	2
987	при условии	4	2
988	от друга	3	2
989	образом в	2	2
990	до последней	1	2
991	преломления в	1	2
992	является предметом	2	2
993	с теми	2	2
994	как впрочем	1	2
995	сознания но	1	2
996	вот это	2	2
997	быть лишь	1	2
998	случае не	7	2
999	бы быть	5	2
1000	ведь только	1	2
1001	мы ее	1	2
1002	в какой	1	2
1003	лишь с	1	2
1004	как она	2	2
1005	этот раз	3	2
1006	является не	2	2
1007	каждого героя	1	2
1008	один и	2	2
1009	только и	9	2
1010	и художественного	1	2
1011	в условиях	7	2
1012	единство и	1	2
1013	его же	1	2
1014	как все	1	2
1015	не все	1	2
1016	другом случае	2	2
1017	наоборот все	1	2
1018	этих двух	1	2
1019	и эти	1	2
1020	тогда я	1	2
1021	хотя конечно	1	2
1022	а просто	1	2
1023	в чем-то	1	2
1024	человека все	1	2
1025	и почти	2	2
1026	и ни	5	2
1027	мы наблюдали	1	2
1028	но она	2	2
1029	и обратно	1	2
1030	здесь еще	1	2
1031	этих случаях	1	2
1032	всей его	2	2
1033	ведь мы	1	2
1034	всех его	1	2
1035	же самое	20	2
1036	к ней	2	2
1037	твердого и	1	2
1038	данного произведения	1	2
1039	если уж	2	2
1040	или другом	3	2
1041	для такого	1	2
1042	и благодаря	1	2
1043	в категориях	1	2
1044	произведения не	1	2
1045	голосами и	1	2
1046	но я	1	2
1047	из их	1	2
1048	их пределы	1	2
1049	все более	1	2
1050	же это	2	2
1051	человек не	1	2
1052	образ в	2	2
1053	сказать так	2	2
1054	мы его	2	2
1055	себя но	2	2
1056	дело здесь	4	2
1057	к идее	1	2
1058	за их	1	2
1059	форме и	1	2
1060	не к	2	2
1061	словами в	1	2
1062	предмет как	1	1
1063	дает не	1	1
1064	уже во	2	1
1065	какого бы	1	1
1066	они являются	2	1
1067	особенности и	1	1
1068	надо уметь	1	1
1069	только из	1	1
1070	для всех	3	1
1071	они сливаются	1	1
1072	еще раз	2	1
1073	есть художественная	1	1
1074	никогда и	1	1
1075	момент художественного	1	1
1076	типа как	1	1
1077	другом но	1	1
1078	обязательно с	1	1
1079	которой строится	1	1
1080	для непосредственного	1	1
1081	как носитель	1	1
1082	роль и	2	1
1083	которые не	1	1
1084	которые здесь	2	1
1085	со всей	1	1
1086	к этой	2	1
1087	теперь что	1	1
1088	познания и	1	1
1089	некоторой степени	1	1
1090	здесь то	2	1
1091	или иных	7	1
1092	однако и	2	1
1093	общества но	2	1
1094	и когда	4	1
1095	на второй	1	1
1096	тишина и	2	1
1097	формы в	1	1
1098	всего во	1	1
1099	к учению	1	1
1100	есть элемент	3	1
1101	она уже	3	1
1102	ни стало	1	1
1103	строго говоря	1	1
1104	жить и	1	1
1105	предполагает наличие	1	1
1106	и лучше	1	1
1107	далее что	1	1
1108	глубоко и	4	1
1109	толстого не	2	1
1110	нас в	5	1
1111	не являются	4	1
1112	или иному	1	1
1113	свое произведение	2	1
1114	самом же	7	1
1115	требует от	1	1
1116	речи может	1	1
1117	форма у	1	1
1118	случае он	1	1
1119	символ определенного	1	1
1120	связь между	1	1
1121	не сказать	1	1
1122	в живом	1	1
1123	существу своему	1	1
1124	контекст в	1	1
1125	же эти	1	1
1126	у пушкина	9	1
1127	мы вовсе	1	1
1128	что слово	3	1
1129	и самые	1	1
1130	утверждения или	1	1
1131	или во	1	1
1132	особой точки	1	1
1133	в художественную	2	1
1134	черты в	1	1
1135	из двух	1	1
1136	а во-вторых	2	1
1137	все дело	2	1
1138	ему тоже	1	1
1139	на свою	2	1
1140	в некотором	2	1
1141	или тип	1	1
1142	и полное	1	1
1143	каждом отдельном	1	1
1144	или на	1	1
1145	нашей книги	1	1
1146	и должен	1	1
1147	показаться что	1	1
1148	я могу	3	1
1149	конструктивных элементов	2	1
1150	целое и	4	1
1151	сознания без	1	1
1152	себе с	1	1
1153	очень далек	1	1
1154	всего с	1	1
1155	символ а	5	1
1156	но чисто	2	1
1157	в собственном	1	1
1158	и буквально	1	1
1159	действительности так	1	1
1160	мы только	4	1
1161	только для	1	1
1162	значение не	1	1
1163	них мы	1	1
1164	буквально в	1	1
1165	и нисколько	1	1
1166	за ней	1	1
1167	себя не	3	1
1168	для их	1	1
1169	он по	1	1
1170	мы считаем	1	1
1171	тип но	2	1
1172	свою собственную	3	1
1173	не его	1	1
1174	в какие	1	1
1175	и художественная	2	1
1176	но мы	1	1
1177	ведь не	3	1
1178	художественное произведение	9	1
1179	так например	1	1
1180	на первый	6	1
1181	редчайших случаях	1	1
1182	же художественная	2	1
1183	совершенно безразлично	1	1
1184	каждый входящий	1	1
1185	всякого рода	9	1
1186	нам представляется	4	1
1187	в дальнейшем	1	1
1188	и образ	6	1
1189	при полном	1	1
1190	для выражения	1	1
1191	первый взгляд	3	1
1192	но хочет	1	1
1193	если наш	1	1
1194	бы сказали	1	1
1195	действительности в	1	1
1196	является их	1	1
1197	от обычного	1	1
1198	действительность а	2	1
1199	и дело	1	1
1200	его структуре	1	1
1201	а скорее	1	1
1202	случае они	1	1
1203	при наличии	2	1
1204	на этой	1	1
1205	не существует	6	1
1206	к другой	3	1
1207	знаем о	1	1
1208	не могли	2	1
1209	смысле она	2	1
1210	или другим	1	1
1211	в любом	3	1
1212	о чем-то	4	1
1213	как принцип	2	1
1214	что всякое	1	1
1215	действительности как	2	1
1216	о которых	3	1
1217	этом мы	3	1
1218	собой как	1	1
1219	учению о	1	1
1220	не должен	1	1
1221	зачем же	1	1
1222	ничто не	2	1
1223	но структура	1	1
1224	идеей и	1	1
1225	бы даже	3	1
1226	в каких	1	1
1227	но то	1	1
1228	искусства и	3	1
1229	у самого	1	1
1230	во многих	1	1
1231	здесь нам	2	1
1232	цельное художественное	1	1
1233	или все	1	1
1234	слов но	1	1
1235	все наличные	1	1
1236	простой художественной	1	1
1237	точно и	1	1
1238	поэтому мы	1	1
1239	с самой	4	1
1240	мы все	5	1
1241	не приходит	1	1
1242	не исключает	1	1
1243	правда и	1	1
1244	точно так	5	1
1245	художественный смысл	2	1
1246	войдет в	1	1
1247	для данного	1	1
1248	говорит что	1	1
1249	не обязательно	4	1
1250	самодовления и	1	1
1251	заключение мы	1	1
1252	прямо переходит	1	1
1253	о самой	2	1
1254	когда-то было	1	1
1255	от той	1	1
1256	я буду	1	1
1257	целей и	1	1
1258	художественное значение	1	1
1259	эти типы	1	1
1260	в чистом	4	1
1261	к свободе	1	1
1262	мере не	2	1
1263	именно такие	2	1
1264	всегда и	1	1
1265	часто глубоко	1	1
1266	соприкасается с	1	1
1267	и остается	1	1
1268	и дает	1	1
1269	в поэтический	1	1
1270	так то	2	1
1271	сложны и	1	1
1272	и над	1	1
1273	о тех	1	1
1274	это тоже	4	1
1275	еще нет	2	1
1276	есть действительно	2	1
1277	тенденцию к	1	1
1278	она ни	2	1
1279	смысле не	1	1
1280	она или	1	1
1281	мы конечно	1	1
1282	это а	1	1
1283	еще одна	1	1
1284	более подходящего	1	1
1285	не одно	1	1
1286	его самостоятельности	1	1
1287	момент в	1	1
1288	отсюда возникает	1	1
1289	который в	2	1
1290	что именно	3	1
1291	речь о	2	1
1292	тоже говорит	1	1
1293	по поводу	3	1
1294	этот образ	1	1
1295	сказать с	1	1
1296	он этой	1	1
1297	в чем-нибудь	2	1
1298	здесь ничего	1	1
1299	тут же	12	1
1300	в европе	1	1
1301	мере для	2	1
1302	мыслится в	1	1
1303	уже по	2	1
1304	от человека	1	1
1305	она есть	2	1
1306	не просто	36	1
1307	слова ни	2	1
1308	самому этому	1	1
1309	или лучше	1	1
1310	едва ли	8	1
1311	жизни с	1	1
1312	действительно в	1	1
1313	что обычно	1	1
1314	образом на	1	1
1315	свое собственное	2	1
1316	утвердить себя	1	1
