N	2gram	Bakhtin_Fr	Komedia
178	связи с	7	8
179	по своему	5	8
180	войны и	2	8
181	и других	2	8
182	с самого	3	8
183	дошедших до	1	8
184	как он	3	8
185	при всем	1	8
186	и ее	2	8
187	место в	3	8
188	и к	7	7
189	в результате	5	7
190	если в	3	7
191	себе в	1	7
192	во всяком	1	7
193	хотя бы	2	7
194	в другом	4	7
195	в руках	1	7
196	ii в	1	7
197	самого начала	3	7
198	что они	3	7
199	в связи	5	7
200	и это	5	7
201	в других	2	7
202	и тот	2	7
203	в себе	3	7
204	до начала	1	7
205	и у	7	7
206	это время	2	7
207	не имеет	4	7
208	из этих	4	7
209	и поэтому	2	7
210	мы знаем	1	7
211	целый ряд	2	7
212	и во	4	7
213	до конца	2	7
214	но если	1	7
215	в народном	3	7
216	и вот	4	7
217	со своим	1	7
218	должен был	1	7
219	у того	1	7
220	тех же	1	7
221	и о	8	7
222	конце концов	1	7
223	по всему	2	6
224	еще более	1	6
225	даже в	5	6
226	в виду	2	6
227	в своих	1	6
228	в наиболее	3	6
229	там же	3	6
230	в дальнейшем	2	6
231	не мог	8	6
232	и он	4	6
233	после того	1	6
234	с точки	5	6
235	не хочет	3	6
236	что не	4	6
237	о которых	1	6
238	больше всего	1	6
239	отрывки из	1	6
240	на этом	7	6
241	не дает	2	6
242	не приходится	1	6
243	могут быть	1	6
244	в силу	1	6
245	в сущности	13	6
246	в другой	1	6
247	никто не	1	6
248	в середине	1	6
249	а не	6	6
250	которую он	3	6
251	в отличие	3	6
252	нет и	4	6
253	в области	2	6
254	тем не	1	6
255	на вопрос	1	6
256	том числе	6	6
257	и новой	1	6
258	так в	3	6
259	здесь в	9	6
260	из числа	1	6
261	или в	3	6
262	и как	7	6
263	к концу	2	6
264	на то	2	6
265	это было	4	6
266	человека в	1	6
267	во второй	3	6
268	когда он	2	6
269	на это	1	6
270	как будто	2	6
271	надо было	1	6
272	не удалось	1	6
273	больше того	1	6
274	для всех	4	5
275	из всех	1	5
276	в первом	3	5
277	именно в	5	5
278	его на	1	5
279	что по	3	5
280	роль в	5	5
281	в это	1	5
282	в действительности	1	5
283	с помощью	6	5
284	любовь к	1	5
285	в когда	1	5
286	к ним	2	5
287	сказать что	12	5
288	под названием	3	5
289	все время	3	5
290	от них	1	5
291	тем же	1	5
292	себя в	1	5
293	никогда не	6	5
294	и мы	1	5
295	в ее	2	5
296	отрывок из	1	5
297	чем в	1	5
298	но он	5	5
299	одним из	7	5
300	можно судить	1	5
301	в мире	1	5
302	в каждом	3	5
303	все остальные	3	5
304	в развитии	1	5
305	ни одной	1	5
306	друг другу	1	5
307	в первой	5	5
308	и от	6	5
309	этому времени	1	5
310	известно что	1	5
311	что это	4	5
312	здесь нет	4	5
313	из того	1	5
314	за пределы	4	5
315	обращается к	1	5
316	приводит к	1	5
317	том как	2	5
318	похожи на	1	5
319	признать что	2	5
320	конечно не	5	5
321	и если	3	5
322	только один	1	5
323	вслед за	1	5
324	в обоих	1	5
325	же самое	3	5
326	золотого века	1	5
327	той же	6	5
328	что я	1	5
329	здесь и	12	5
330	этом отношении	7	5
331	ли ты	1	5
332	это не	5	5
333	он и	6	5
334	в честь	1	5
335	же не	2	5
336	по существу	4	5
337	и без	3	5
338	к своему	2	5
339	раз в	2	5
340	речи о	1	5
341	от того	3	5
342	жизни и	11	5
343	в период	2	5
344	чаще всего	1	5
345	для этого	2	5
346	его современников	1	5
347	что на	3	5
348	мира в	1	5
349	в той	2	4
350	тем как	2	4
351	нас в	4	4
352	с известной	1	4
353	не столько	5	4
354	чтобы в	1	4
355	в духе	4	4
356	из самых	3	4
357	например в	6	4
358	правда в	3	4
359	их в	2	4
360	обоих случаях	1	4
361	дома и	1	4
362	по тому	2	4
363	отца и	1	4
364	всякого рода	3	4
365	времени в	2	4
366	из себя	1	4
367	должна была	1	4
368	самом начале	2	4
369	а сам	1	4
370	его не	5	4
371	одна из	1	4
372	к этим	1	4
373	и богатство	1	4
374	ближе к	1	4
375	все его	1	4
376	и столь	1	4
377	этой же	2	4
378	к которому	1	4
379	и этим	2	4
380	одно из	2	4
381	это слово	1	4
382	не о	1	4
383	как его	2	4
384	не остается	4	4
385	в последние	1	4
386	между ними	4	4
387	же как	4	4
388	в себя	6	4
389	на площади	3	4
390	именно потому	1	4
391	и речи	2	4
392	в городе	3	4
393	что эта	3	4
394	один раз	2	4
395	как известно	2	4
396	образом в	4	4
397	из этого	5	4
398	не случайно	3	4
399	не позволяет	1	4
400	был бы	1	4
401	когда в	2	4
402	не на	1	4
403	стороны и	1	4
404	бы не	2	4
405	нет ничего	1	4
406	наконец в	1	4
407	можем судить	1	4
408	и там	4	4
409	войны в	1	4
410	к началу	3	4
411	в более	1	4
412	ничем не	1	4
413	этой области	1	4
414	многие из	1	4
415	что с	1	4
416	и другие	5	4
417	видеть в	1	4
418	у нас	3	4
419	на помощь	1	4
420	чем же	5	4
421	в сопровождении	1	4
422	времени и	4	4
423	что ему	1	4
424	по его	1	4
425	или менее	2	4
426	за его	2	4
427	такой же	5	4
428	мог бы	1	4
429	и их	6	4
430	пор не	1	4
431	в пределах	2	4
432	далеко не	6	4
433	чтобы не	2	4
434	у нее	3	4
435	которые в	1	4
436	он знает	2	4
437	бы он	2	4
438	того времени	1	4
439	нуждается в	3	4
440	для характеристики	1	4
441	за счет	2	4
442	в основе	6	4
443	во всем	1	3
444	от него	2	3
445	исходя из	1	3
446	лет спустя	1	3
447	а у	1	3
448	сам автор	1	3
449	в году	6	3
450	этим объясняется	1	3
451	более или	2	3
452	или на	2	3
453	конечном счете	1	3
454	в соответствии	1	3
455	настаивает на	1	3
456	только для	4	3
457	при всей	1	3
458	было в	2	3
459	видно что	1	3
460	чувствует себя	2	3
461	человека не	1	3
462	и мысли	2	3
463	представления о	1	3
464	этой связи	3	3
465	с ума	1	3
466	между двумя	1	3
467	только на	1	3
468	и когда	1	3
469	приходит к	1	3
470	людей и	1	3
471	и внутренней	2	3
472	всего этого	3	3
473	как на	6	3
474	которого они	1	3
475	ней и	2	3
476	в споре	2	3
477	соответствии с	2	3
478	в нашем	3	3
479	находится в	2	3
480	для понимания	1	3
481	что именно	1	3
482	человеку и	1	3
483	друг с	2	3
484	но там	2	3
485	эдипа и	1	3
486	этих двух	1	3
487	время и	2	3
488	собой в	1	3
489	с другом	2	3
490	и за	2	3
491	в герое	1	3
492	для них	2	3
493	и притом	2	3
494	отношения к	1	3
495	в таком	2	3
496	от этого	2	3
497	в эту	2	3
498	не был	1	3
499	с радостью	1	3
500	внешней и	1	3
501	а с	1	3
502	античных авторов	1	3
503	бы к	1	3
504	в устах	1	3
505	для этой	2	3
506	своего времени	3	3
507	ни одно	1	3
508	он в	4	3
509	и есть	5	3
510	роль играет	4	3
511	если они	1	3
512	в какой-то	2	3
513	в один	2	3
514	мы видели	11	3
515	также что	1	3
516	к одной	2	3
517	почти не	2	3
518	его с	1	3
519	и из	1	3
520	о которой	1	3
521	интерес к	1	3
522	не могут	3	3
523	до этого	1	3
524	и одновременно	5	3
525	времени не	1	3
526	с ними	1	3
527	это убеждение	1	3
528	связанные с	7	3
529	своего отца	3	3
530	друг от	1	3
531	его и	2	3
532	и более	1	3
533	под видом	1	3
534	чем на	2	3
535	относится к	3	3
536	чем они	1	3
537	переходит к	1	3
538	на землю	2	3
539	чем не	3	3
540	было и	1	3
541	в присутствии	1	3
542	к своим	1	3
543	не совсем	1	3
544	правда он	1	3
545	если мы	3	3
546	принадлежит к	1	3
547	том же	3	3
548	его для	2	3
549	казалось бы	2	3
550	в самой	8	3
551	они были	2	3
552	как к	2	3
553	ему в	1	3
554	нет ни	2	3
555	ее на	1	3
556	сам он	1	3
557	бы на	1	3
558	воина и	1	3
559	мы находим	5	3
560	в виде	1	3
561	от друга	1	3
562	и эта	2	3
563	указывает на	1	3
564	власть в	1	3
565	этой цели	1	3
566	и вовсе	3	3
567	является не	1	3
568	на все	4	3
569	один и	1	3
570	нисколько не	4	3
571	должен быть	2	3
572	и таким	1	3
573	в одной	3	3
574	на них	2	3
575	жизнь и	5	3
576	ко всему	3	3
577	и потому	1	3
578	в разной	1	3
579	а как	3	3
580	так называемой	1	3
581	а из	1	3
582	конечно в	4	3
583	на всю	1	3
584	в большинстве	6	3
585	в рамках	1	3
586	числе и	3	3
587	они не	5	3
588	по этому	1	3
589	в античной	1	3
590	право на	10	3
591	только после	1	3
592	в эти	2	3
593	это в	3	3
594	в эпоху	17	3
595	в так	1	3
596	если она	1	3
597	становится в	1	3
598	он с	1	3
599	в лице	2	3
600	пути к	2	3
601	в известной	5	3
602	вплоть до	2	3
603	женщины в	3	2
604	находим в	3	2
605	в центре	1	2
606	в душе	1	2
607	еще раз	1	2
608	и очень	1	2
609	на эти	1	2
610	же и	2	2
611	о будущем	1	2
612	находясь в	1	2
613	же объясняется	1	2
614	площади и	2	2
615	другой пример	1	2
616	на своей	1	2
617	женщин и	3	2
618	их было	2	2
619	говорит о	1	2
620	те же	1	2
621	не как	3	2
622	с утра	1	2
623	сходство между	2	2
624	из многочисленных	1	2
625	ей в	1	2
626	пьесы в	1	2
627	связь с	3	2
628	ко всем	1	2
629	встречается в	1	2
630	на которых	1	2
631	в традиционных	1	2
632	жизнь в	1	2
633	каким образом	1	2
634	на земле	2	2
635	зрения на	5	2
636	же образом	1	2
637	превращается в	5	2
638	принадлежат к	1	2
639	вся его	1	2
640	разговоре с	1	2
641	к самому	1	2
642	после обеда	3	2
643	и те	1	2
644	в речах	1	2
645	прошлого века	1	2
646	почти все	6	2
647	как только	1	2
648	на первый	4	2
649	обращение к	1	2
650	как ее	2	2
651	в жизнь	1	2
652	последних лет	1	2
653	не могли	1	2
654	которой он	1	2
655	отсюда и	1	2
656	не должен	1	2
657	почти за	1	2
658	же между	1	2
659	он сумел	2	2
660	в этот	3	2
661	но они	6	2
662	и отец	1	2
663	не вполне	1	2
664	рассказывает о	2	2
665	второй половины	3	2
666	сцены в	2	2
667	и формы	1	2
668	я думаю	1	2
669	чтобы они	1	2
670	без всякого	1	2
671	него не	2	2
672	для всей	1	2
673	в основу	2	2
674	под влиянием	1	2
675	в делах	1	2
676	как от	1	2
677	что все	4	2
678	еще одна	1	2
679	в зависимости	1	2
680	из трех	1	2
681	были в	3	2
682	что даже	2	2
683	ее своей	1	2
684	повара и	1	2
685	они могут	1	2
686	римской империи	1	2
687	за несколько	1	2
688	то в	3	2
689	общественной жизни	1	2
690	мы видим	6	2
691	собой и	1	2
692	она и	2	2
693	том насколько	1	2
694	хочет быть	1	2
695	после чего	1	2
696	первом случае	3	2
697	но еще	1	2
698	каждом из	1	2
699	с другими	3	2
700	к жизни	1	2
701	не была	1	2
702	в конечном	1	2
703	свои чувства	1	2
704	это касается	1	2
705	и можно	1	2
706	судить о	2	2
707	подобно тому	2	2
708	и она	3	2
709	большинстве случаев	6	2
710	между прочим	1	2
711	рядом с	6	2
712	слишком много	1	2
713	служит для	1	2
714	слово в	1	2
715	в смысле	1	2
716	чтобы понять	1	2
717	времени а	1	2
718	со всей	2	2
719	выступает в	1	2
720	в уста	2	2
721	его творчестве	1	2
722	это были	1	2
723	в пьесе	2	2
724	значительное место	1	2
725	были собраны	1	2
726	не пытался	1	2
727	в лучшем	1	2
728	мы уже	13	2
729	своего героя	2	2
730	со многими	1	2
731	пола в	1	2
732	о браке	2	2
733	ту же	3	2
734	рассказывает как	1	2
735	сцена из	1	2
736	на нем	2	2
737	если же	2	2
738	за ними	1	2
739	и та	2	2
740	и является	1	2
741	чем больше	1	2
742	для человека	1	2
743	время когда	1	2
744	почти всегда	3	2
745	себя на	1	2
746	у вас	2	2
747	доходит до	2	2
748	была не	1	2
749	на стороне	1	2
750	этот вопрос	1	2
751	вот в	1	2
752	была уже	1	2
753	она была	1	2
754	было сделать	1	2
755	знаешь ли	1	2
756	с такими	1	2
757	к первому	1	2
758	общего с	1	2
759	он понимает	1	2
760	найти в	1	2
761	объектом осмеяния	1	2
762	них не	1	2
763	в общем	5	2
764	которые были	2	2
765	с ее	7	2
766	именно таким	1	2
767	понять что	1	2
768	идет в	2	2
769	не будет	2	2
770	образом и	2	2
771	в состав	1	2
772	самым существенным	1	2
773	его из	1	2
774	которой не	1	2
775	должна быть	1	2
776	в жизни	4	2
777	и при	2	2
778	и дает	1	2
779	это уже	1	2
780	на несколько	1	2
781	никак не	3	2
782	в большом	1	2
783	социального положения	1	2
784	не обходится	1	2
785	со всеми	6	2
786	от их	3	2
787	для постановки	1	2
788	даже при	2	2
789	и так	1	2
790	жизни в	3	2
791	себя и	2	2
792	и были	3	2
793	уважение к	1	2
794	ли он	2	2
795	о котором	1	2
796	именно поэтому	1	2
797	несколько раз	1	2
798	в которые	1	2
799	перед нами	6	2
800	из области	5	2
801	играли в	1	2
802	он еще	1	2
803	убеждение в	4	2
804	земли и	1	2
805	не дал	1	2
806	это только	1	2
807	котором он	1	2
808	и любовь	1	2
809	зависимости от	1	2
810	в современном	1	2
811	слова и	2	2
812	с которой	2	2
813	именно на	3	2
814	эта мысль	1	2
815	и наиболее	2	2
816	и до	3	2
817	еще один	2	2
818	в любовных	2	2
819	связанных с	6	2
820	всех трех	2	2
821	известной степени	4	2
822	между людьми	1	2
823	что здесь	3	2
824	этого времени	1	2
825	и под	1	2
826	нем не	4	2
827	ее не	1	2
828	из первых	1	2
829	а уж	1	2
830	во втором	3	2
831	здесь не	7	2
832	со словом	2	2
833	по всем	1	2
834	ряд моментов	1	2
835	только с	1	2
836	у них	2	2
837	но это	10	2
838	во времени	2	2
839	стороны он	1	2
840	в ту	3	2
841	в разработке	1	2
842	из пролога	1	2
843	дает нам	2	2
844	в свое	1	2
845	всегда можно	1	2
846	к году	1	2
847	мир в	4	2
848	основе своей	1	2
849	это был	2	2
850	широких кругах	1	2
851	нас не	1	2
852	вкладывает в	1	2
853	уверен что	3	2
854	этих слов	2	2
855	тем он	1	2
856	еще и	6	2
857	для него	4	2
858	к первой	1	2
859	того что	4	2
860	в литературе	4	2
861	о нем	2	2
862	ее в	1	2
863	где он	2	2
864	то мы	1	2
865	бы и	2	2
866	на пиру	3	2
867	формы и	2	2
868	течение всей	1	2
869	надежды на	1	2
870	этого рода	3	2
871	от всех	6	2
872	из рук	1	2
873	нападение на	1	2
874	временем с	1	2
875	того типа	1	2
876	понимать как	1	2
877	в стороне	1	2
878	как она	1	2
879	свидетельствуют о	2	2
880	все эти	12	2
881	почти до	1	2
882	на фоне	4	2
883	и со	1	2
884	и людей	1	2
885	особенно в	4	2
886	не все	2	2
887	в форме	2	2
888	чтобы сделать	1	2
889	его к	1	2
890	на свете	1	2
891	но его	3	2
892	городов и	1	2
893	и тех	1	2
894	поводом для	1	2
895	которого и	1	2
896	первый план	3	2
897	и только	2	2
898	сам себе	1	2
899	не надо	1	2
900	что вы	1	2
901	это как	1	2
902	в самых	1	2
903	тому как	2	2
904	разной степени	1	2
905	мы узнаем	1	2
906	дело не	1	2
907	слова с	1	2
908	имеет в	1	2
909	он однако	1	2
910	свою жизнь	1	2
911	на три	1	2
912	это была	1	2
913	либо как	1	2
914	встреча с	2	2
915	было еще	1	2
916	человека с	5	2
917	человека и	1	2
918	его а	1	2
919	могло быть	1	2
920	со своими	1	2
921	в античном	1	2
922	игры на	1	2
923	здесь же	4	2
924	в новой	1	2
925	в разговоре	1	2
926	ни был	1	2
927	которой мы	1	2
928	и богатая	1	1
929	он пользуется	1	1
930	характера как	1	1
931	достигается тем	1	1
932	о некоем	1	1
933	с братом	1	1
934	часть пьесы	1	1
935	мира мир	1	1
936	становится возможным	2	1
937	которая была	1	1
938	можно говорить	2	1
939	и мира	2	1
940	образов в	12	1
941	не понимает	1	1
942	этих событий	1	1
943	игр и	2	1
944	достаточно сказать	1	1
945	надежного и	1	1
946	и жену	1	1
947	известными из	1	1
948	авторов в	1	1
949	написал не	1	1
950	и игры	2	1
951	герцен и	1	1
952	привести еще	1	1
953	но функции	1	1
954	они уже	1	1
955	в разных	2	1
956	сатира на	1	1
957	кроме того	11	1
958	была либо	1	1
959	всю вторую	1	1
960	примыкает к	1	1
961	у его	1	1
962	и гете	2	1
963	покинуть родной	1	1
964	не вызывает	1	1
965	по общему	1	1
966	и говорить	1	1
967	что человек	2	1
968	и таких	1	1
969	за всех	1	1
970	большое количество	1	1
971	что гете	1	1
972	народ и	1	1
973	с жизнью	4	1
974	сторон этой	1	1
975	женщина могла	1	1
976	ссылкой на	1	1
977	только за	1	1
978	в различных	3	1
979	в день	1	1
980	из ее	1	1
981	плане в	1	1
982	своего сына	1	1
983	них почти	1	1
984	по времени	1	1
985	иначе чем	1	1
986	то теперь	1	1
987	могла дать	1	1
988	как было	1	1
989	в борьбе	1	1
990	содержание ее	1	1
991	берет его	1	1
992	к выпивке	1	1
993	стороне от	1	1
994	о мире	2	1
995	на такой	1	1
996	большую часть	2	1
997	он полагает	1	1
998	он собирается	2	1
999	облике и	1	1
1000	в числе	1	1
1001	и другим	2	1
1002	стороны в	3	1
1003	взад и	1	1
1004	века мы	1	1
1005	женщин в	1	1
1006	же точно	1	1
1007	есть тот	1	1
1008	любовных делах	2	1
1009	как таковой	1	1
1010	а именно	2	1
1011	выход из	1	1
1012	образы эти	2	1
1013	в одно	2	1
1014	и обнаруживает	1	1
1015	на эту	3	1
1016	лица в	1	1
1017	большей или	1	1
1018	образы в	8	1
1019	получившего право	1	1
1020	почти ни	1	1
1021	которое не	1	1
1022	в явление	1	1
1023	борьба за	1	1
1024	пример такого	1	1
1025	для выяснения	1	1
1026	не его	1	1
1027	но мы	3	1
1028	и стал	1	1
1029	так например	3	1
1030	заставляет себя	1	1
1031	мира сего	2	1
1032	время с	1	1
1033	эпизод с	2	1
1034	первый взгляд	1	1
1035	всего они	1	1
1036	и питьем	2	1
1037	только благодаря	1	1
1038	по-видимому он	1	1
1039	я вижу	2	1
1040	и отчасти	3	1
1041	на этой	3	1
1042	в данном	4	1
1043	к приведенным	1	1
1044	темы и	1	1
1045	века с	2	1
1046	и такие	1	1
1047	v с	1	1
1048	на голове	1	1
1049	характерно при	1	1
1050	не встречаем	1	1
1051	это знаменитое	1	1
1052	он только	1	1
1053	два момента	1	1
1054	мы увидим	1	1
1055	в новом	3	1
1056	даже и	1	1
1057	те в	1	1
1058	ее у	1	1
1059	но этот	5	1
1060	что исторический	1	1
1061	он помогает	1	1
1062	платона и	1	1
1063	кем не	1	1
1064	отрыве от	2	1
1065	и своим	1	1
1066	мы обязаны	1	1
1067	которыми он	1	1
1068	не давали	1	1
1069	с трудом	1	1
1070	что вся	1	1
1071	для нее	1	1
1072	о совершенно	1	1
1073	он дает	2	1
1074	положений и	1	1
1075	он считает	1	1
1076	между отдельными	2	1
1077	что люди	1	1
1078	победы над	1	1
1079	этого жанра	1	1
1080	наконец как	1	1
1081	дошедшим до	1	1
1082	и была	1	1
1083	и называлось	1	1
1084	значительной степени	1	1
1085	для защиты	1	1
1086	сказать несколько	1	1
1087	не что	1	1
1088	углом зрения	1	1
1089	рассуждение о	1	1
1090	их для	1	1
1091	отметить что	3	1
1092	жизни он	3	1
1093	стал бы	1	1
1094	было сказано	1	1
1095	искусстве и	2	1
1096	понятия как	1	1
1097	людей так	1	1
1098	у своего	1	1
1099	некоторое время	1	1
1100	но ни	1	1
1101	уже более	2	1
1102	по которой	1	1
1103	замечает что	1	1
1104	заметить что	2	1
1105	вино и	3	1
1106	партия в	2	1
1107	ее как	2	1
1108	жителей всех	1	1
1109	за пиршественным	1	1
1110	нам право	1	1
1111	с этими	1	1
1112	почти нет	1	1
1113	изобилия и	2	1
1114	без того	1	1
1115	недоверие к	1	1
1116	в атмосфере	12	1
1117	можем сказать	1	1
1118	развенчания в	1	1
1119	могло только	1	1
1120	именно с	1	1
1121	этот момент	3	1
1122	не получает	1	1
1123	для продажи	1	1
1124	прямо указывает	1	1
1125	коем случае	1	1
1126	на котором	2	1
1127	связанное с	2	1
1128	в системе	2	1
1129	не представляется	1	1
1130	не просто	1	1
1131	никакому сомнению	1	1
1132	чувствует свое	1	1
1133	о намерении	1	1
1134	образе и	1	1
1135	являются ее	1	1
1136	несколько слов	2	1
1137	и весь	1	1
1138	жаловаться на	1	1
1139	лишь тогда	1	1
1140	которую они	1	1
1141	ее и	1	1
1142	с это	2	1
1143	не противоречит	1	1
1144	сущности одна	1	1
1145	сейчас в	1	1
1146	а наоборот	1	1
1147	от его	4	1
1148	что иное	1	1
1149	вокруг этого	1	1
1150	честь богини	1	1
1151	действию в	1	1
1152	своему содержанию	1	1
1153	и больше	2	1
1154	образом как	1	1
1155	на том	2	1
1156	вполне понятно	1	1
1157	пира в	1	1
1158	остаются в	1	1
1159	время в	1	1
1160	по городу	2	1
1161	на столе	3	1
1162	начала и	1	1
1163	обычно к	1	1
1164	пример как	1	1
1165	отметить еще	1	1
1166	была большая	1	1
1167	ему надо	1	1
1168	никакого ответа	1	1
1169	обстояло дело	1	1
1170	и одностороннее	1	1
1171	что при	1	1
1172	женскому полу	1	1
1173	еды и	9	1
1174	которого он	1	1
1175	только во	1	1
1176	полной мере	1	1
1177	сценка с	1	1
1178	в третьем	3	1
1179	предназначалось для	1	1
1180	что впрочем	1	1
1181	в латинской	3	1
1182	женщину в	1	1
1183	видит в	1	1
1184	мировоззрения и	2	1
1185	тем больше	1	1
1186	говорит он	1	1
1187	первая часть	2	1
1188	во всей	1	1
1189	бы только	1	1
1190	материал в	1	1
1191	базарной площади	1	1
1192	и некоторые	1	1
1193	ее от	1	1
1194	связывается с	1	1
1195	то не	1	1
1196	именно здесь	1	1
1197	всех его	1	1
1198	гл v	1	1
1199	что под	1	1
1200	не нуждается	2	1
1201	довольства и	1	1
1202	он оказывается	2	1
1203	форме эта	1	1
1204	торжество и	1	1
1205	это картина	1	1
1206	самых замечательных	1	1
1207	и по-видимому	1	1
1208	он ни	1	1
1209	без него	1	1
1210	и само	2	1
1211	лучшие времена	1	1
1212	следовательно и	2	1
1213	пиршественным столом	1	1
1214	на пир	3	1
1215	для трех	1	1
1216	защиты и	1	1
1217	средство для	1	1
1218	а всего	1	1
1219	связанный с	2	1
1220	я потратил	1	1
1221	на свободу	3	1
1222	в сторону	2	1
1223	и необычным	1	1
1224	пародии на	1	1
1225	много и	1	1
1226	нельзя недооценивать	1	1
1227	могло бы	1	1
1228	жизни где	1	1
1229	чтобы его	2	1
1230	той или	1	1
1231	на празднике	1	1
1232	в заключительном	1	1
1233	всей их	1	1
1234	он обладает	1	1
1235	были конечно	1	1
1236	царей в	1	1
1237	же образ	2	1
1238	о себе	1	1
1239	материалом для	1	1
1240	но как	1	1
1241	участию в	1	1
1242	для его	1	1
1243	за основу	1	1
1244	права на	2	1
1245	где бы	1	1
1246	от окружающих	1	1
1247	и старого	1	1
1248	как составная	1	1
1249	что нет	1	1
1250	мысль и	2	1
1251	он его	3	1
1252	в пьесу	1	1
1253	описание этого	2	1
1254	сына в	1	1
1255	детей в	1	1
1256	выдержаны в	1	1
1257	как человек	1	1
1258	за столом	1	1
1259	с вавилонской	1	1
1260	он стал	2	1
1261	у порога	1	1
1262	здесь на	1	1
1263	сходить с	1	1
1264	концы с	1	1
1265	но зато	1	1
1266	год и	1	1
1267	из обычной	1	1
1268	которая связывает	1	1
1269	оставляют в	1	1
1270	не были	1	1
1271	то на	1	1
1272	главного героя	1	1
1273	составная часть	1	1
1274	проявления его	1	1
1275	на базарной	1	1
1276	еще два	1	1
1277	в современной	1	1
1278	где все	1	1
1279	положительное значение	1	1
1280	над ним	1	1
1281	говорили что	2	1
1282	как один	1	1
1283	самому существу	2	1
1284	мы здесь	1	1
1285	его так	2	1
1286	значение и	3	1
1287	явления которые	1	1
1288	несколько лет	1	1
1289	или меньшей	1	1
1290	типов или	1	1
1291	их образы	1	1
1292	не упускает	1	1
1293	знаем что	1	1
1294	о смене	1	1
1295	но чем	1	1
1296	это вовсе	1	1
1297	что во	1	1
1298	его как	4	1
1299	творчестве не	1	1
1300	и др	11	1
1301	условия для	1	1
1302	затем он	1	1
1303	законов и	2	1
1304	едой и	1	1
1305	звучит так	1	1
1306	которое мы	1	1
1307	в трактир	1	1
1308	нас пьесам	1	1
1309	подойти к	1	1
1310	для пира	1	1
1311	это ни	2	1
1312	стоит только	1	1
1313	она здесь	1	1
