N	2gram	Propp_Isto	FransuaR
313	к тому	4	10
314	даже и	1	10
315	на этот	4	10
316	для понимания	1	10
317	не просто	3	10
318	ту же	3	10
319	мы здесь	3	10
320	в доме	1	10
321	образом и	3	10
322	со смертью	1	10
323	им в	2	10
324	во второй	1	10
325	эпохи и	1	10
326	в целом	2	10
327	был и	1	9
328	еще раз	1	9
329	здесь же	3	9
330	в разных	1	9
331	представлений о	4	9
332	связано с	7	9
333	характер в	2	9
334	для этой	2	9
335	этой же	1	9
336	с образом	1	9
337	как это	6	9
338	в тех	8	9
339	был в	2	9
340	роль играет	1	9
341	но на	1	9
342	в которых	2	9
343	о котором	1	9
344	именно на	2	9
345	не понимает	1	9
346	и вся	1	9
347	в мировой	1	9
348	это как	2	9
349	же в	1	9
350	что на	1	9
351	вплоть до	2	9
352	жизнью и	1	9
353	говорит о	2	9
354	под названием	1	9
355	отношения к	2	9
356	но как	4	9
357	мы можем	11	9
358	как известно	1	9
359	это была	1	9
360	но дело	1	9
361	не имеет	6	9
362	свое время	1	9
363	видим что	4	9
364	относится к	2	9
365	на землю	4	9
366	на время	1	9
367	и то	3	9
368	для нас	8	9
369	но конечно	2	9
370	первый план	1	9
371	это место	2	9
372	отношению к	3	9
373	что не	3	9
374	с этой	7	8
375	с рождением	2	8
376	более или	3	8
377	не менее	5	8
378	следовательно и	1	8
379	на первый	6	8
380	но эти	3	8
381	в этот	1	8
382	людей и	1	8
383	и те	2	8
384	в другое	2	8
385	или менее	3	8
386	всего в	1	8
387	от этого	2	8
388	под влиянием	2	8
389	др в	1	8
390	в него	4	8
391	и при	2	8
392	с тем	8	8
393	то время	4	8
394	его связь	1	8
395	в совершенно	1	8
396	сам он	3	8
397	он как	3	8
398	но эта	2	8
399	на одном	1	8
400	для этого	1	8
401	от него	6	8
402	как они	1	8
403	всякого рода	1	8
404	нельзя было	1	8
405	мы увидим	6	8
406	где все	1	8
407	видели что	4	8
408	после того	6	8
409	тому же	1	8
410	и она	3	8
411	так что	6	8
412	здесь мы	11	8
413	в это	3	8
414	превращаются в	2	8
415	как о	1	8
416	если бы	3	8
417	но с	2	8
418	и без	1	8
419	смерти в	2	8
420	дело не	5	8
421	мы найдем	2	7
422	же и	1	7
423	не как	1	7
424	во всяком	3	7
425	книге о	2	7
426	себе и	3	7
427	к ним	3	7
428	и там	6	7
429	на него	3	7
430	от них	2	7
431	что у	6	7
432	на том	10	7
433	и смертью	1	7
434	есть здесь	1	7
435	он стал	2	7
436	и та	1	7
437	в одну	3	7
438	большую роль	1	7
439	по адресу	1	7
440	только с	1	7
441	мир в	1	7
442	нас не	2	7
443	где он	3	7
444	них и	1	7
445	в виде	5	7
446	но она	2	7
447	и очень	1	7
448	по всему	3	7
449	в некоторых	2	7
450	в различных	3	7
451	представление о	9	7
452	правда в	1	7
453	что по	2	7
454	здесь он	1	7
455	эта связь	7	7
456	играют в	1	7
457	только во	1	7
458	у лукиана	1	7
459	пир на	1	7
460	несколько слов	1	7
461	и всей	1	7
462	в состоянии	4	7
463	и этим	7	7
464	это конечно	2	7
465	всех его	2	7
466	как его	2	7
467	в целях	2	7
468	в таком	1	7
469	в новое	1	7
470	которые были	1	7
471	а как	2	7
472	и за	1	7
473	был бы	1	7
474	связанное с	1	7
475	вот как	1	7
476	никак не	2	7
477	из которых	3	7
478	связанная с	1	7
479	том как	3	7
480	и если	4	7
481	к себе	4	7
482	как нечто	1	7
483	а на	2	7
484	не будем	2	7
485	здесь все	1	7
486	есть только	1	7
487	к концу	3	7
488	должен быть	2	7
489	его не	4	7
490	в свою	1	7
491	думать что	3	7
492	и часто	2	7
493	по этому	3	7
494	мы наблюдаем	1	6
495	во времени	1	6
496	не столько	4	6
497	в один	2	6
498	и перед	1	6
499	казалось бы	1	6
500	не могли	1	6
501	хотя бы	1	6
502	не простое	1	6
503	в противоположность	1	6
504	имеем в	8	6
505	себе в	3	6
506	видно что	7	6
507	находится в	2	6
508	что она	6	6
509	франции в	1	6
510	для своего	1	6
511	не остается	1	6
512	и питье	1	6
513	в народном	1	6
514	и тот	3	6
515	например у	1	6
516	возможно что	4	6
517	в какой-то	1	6
518	это одна	1	6
519	на небе	7	6
520	в нее	1	6
521	его и	1	6
522	то он	2	6
523	еще один	3	6
524	тем же	1	6
525	у них	3	6
526	мировой истории	1	6
527	смерть и	1	6
528	как у	2	6
529	и пр	2	6
530	он становится	2	6
531	для всего	1	6
532	за этим	1	6
533	в руках	2	6
534	или даже	3	6
535	и эти	5	6
536	здесь еще	3	6
537	во многом	1	6
538	которые в	3	6
539	происходит в	3	6
540	как будто	4	6
541	и которые	1	6
542	но по	2	6
543	от всего	1	6
544	его на	2	6
545	а именно	12	6
546	и такие	3	6
547	представления о	13	6
548	до того	1	6
549	как я	1	6
550	это прежде	1	6
551	и под	3	6
552	между прочим	3	6
553	лица и	1	6
554	мысль и	1	6
555	не дает	1	6
556	что эта	1	6
557	в землю	1	6
558	могут быть	3	6
559	можно только	1	6
560	за это	2	6
561	вряд ли	1	6
562	язык и	1	6
563	тех же	2	6
564	мы знаем	4	6
565	что здесь	10	6
566	он может	4	6
567	этого слова	1	6
568	друг друга	2	6
569	поэтому он	1	6
570	дает нам	3	6
571	нет ни	2	6
572	ее в	3	6
573	рот и	1	6
574	очень много	2	6
575	как она	1	6
576	а иногда	1	6
577	видит в	3	6
578	входит в	1	6
579	от того	4	6
580	со своими	1	6
581	него и	5	6
582	таким же	2	6
583	в лице	1	6
584	тела это	1	5
585	с собой	7	5
586	к самому	2	5
587	для выражения	1	5
588	приведем еще	2	5
589	отсюда и	1	5
590	в риме	1	5
591	и когда	2	5
592	и была	1	5
593	он так	1	5
594	и могли	1	5
595	все в	2	5
596	этой книги	1	5
597	землю и	2	5
598	быть только	2	5
599	вокруг себя	1	5
600	из одного	3	5
601	из него	3	5
602	один раз	1	5
603	не могла	1	5
604	почти всегда	6	5
605	он пишет	1	5
606	на место	2	5
607	который был	1	5
608	тогда когда	3	5
609	в другой	3	5
610	ему и	1	5
611	этого явления	1	5
612	на основе	1	5
613	из его	2	5
614	как например	1	5
615	но мы	3	5
616	значение имеет	1	5
617	культа и	1	5
618	мы имеем	27	5
619	которых он	2	5
620	у всех	1	5
621	тем более	2	5
622	ему не	1	5
623	есть не	1	5
624	в индии	2	5
625	оказывается что	3	5
626	тем самым	3	5
627	же самое	1	5
628	на то	5	5
629	он с	1	5
630	видели в	1	5
631	на эти	2	5
632	его за	2	5
633	женщин и	1	5
634	того он	1	5
635	направлен на	2	5
636	и стал	4	5
637	нами выше	3	5
638	имеет в	1	5
639	но даже	1	5
640	во многих	2	5
641	но уже	1	5
642	не вполне	5	5
643	сила и	1	5
644	было ни	1	5
645	тут же	2	5
646	друг с	1	5
647	больше чем	2	5
648	то в	1	5
649	и весь	1	5
650	от его	2	5
651	жить в	3	5
652	должно быть	1	5
653	ни было	1	5
654	страх перед	1	5
655	в несколько	1	5
656	с представлением	2	5
657	между этими	1	5
658	же как	6	5
659	мире и	1	5
660	для его	1	5
661	совсем не	1	5
662	он также	3	5
663	всех других	2	5
664	на голову	1	5
665	независимо от	3	5
666	и этот	1	5
667	должна быть	3	5
668	и из	2	5
669	своего отца	4	5
670	своей жизни	1	5
671	себя и	1	5
672	автора и	1	5
673	если мы	1	5
674	всяком случае	3	5
675	же он	1	5
676	ему в	1	5
677	ничем не	2	5
678	видеть в	3	5
679	должен был	2	5
680	вообще не	4	5
681	что мы	3	5
682	к своему	4	5
683	с другом	1	5
684	по его	2	5
685	человека в	1	5
686	когда он	5	5
687	стороны и	4	5
688	только то	1	5
689	вы не	1	5
690	об этой	2	5
691	и только	4	5
692	и новые	2	5
693	они являются	1	4
694	не хочет	1	4
695	его от	1	4
696	я не	1	4
697	в живописи	1	4
698	этого образа	1	4
699	к этой	2	4
700	в действительности	2	4
701	других местах	1	4
702	характер они	1	4
703	этой связи	2	4
704	и той	1	4
705	продолжает жить	1	4
706	они дают	1	4
707	ее как	2	4
708	специфический характер	1	4
709	о его	1	4
710	ссылается на	1	4
711	увидим дальше	1	4
712	природу и	1	4
713	и некоторые	2	4
714	ее от	1	4
715	не нуждается	1	4
716	в день	2	4
717	но для	3	4
718	и всю	1	4
719	о загробном	1	4
720	эти три	3	4
721	о которых	1	4
722	в каждом	1	4
723	что во	2	4
724	этот вопрос	3	4
725	над ним	1	4
726	не раз	1	4
727	ту сторону	2	4
728	хлеб и	1	4
729	обратимся к	2	4
730	них не	1	4
731	время он	1	4
732	бы ни	1	4
733	последние слова	1	4
734	не случайно	3	4
735	них в	1	4
736	в самый	1	4
737	если в	3	4
738	также что	1	4
739	он только	1	4
740	и далее	1	4
741	преисподнюю в	1	4
742	мира он	1	4
743	оно не	2	4
744	влияния на	1	4
745	при всех	1	4
746	он мог	1	4
747	не входит	1	4
748	победа над	1	4
749	в очень	3	4
750	женщины и	2	4
751	у меня	1	4
752	она дает	1	4
753	и больше	3	4
754	у других	1	4
755	частности и	1	4
756	знаем что	5	4
757	не совсем	3	4
758	представлениями о	3	4
759	он начинает	1	4
760	языка но	1	4
761	но если	2	4
762	ее на	5	4
763	и смысл	1	4
764	вход в	4	4
765	имеется в	4	4
766	один и	1	4
767	и свои	2	4
768	др все	1	4
769	при всем	1	4
770	к ней	3	4
771	животных и	1	4
772	какую роль	1	4
773	строя и	2	4
774	мы и	1	4
775	наконец они	2	4
776	роль и	1	4
777	рассказ о	2	4
778	не так	4	4
779	дело с	2	4
780	однако и	1	4
781	их было	1	4
782	нами в	2	4
783	по себе	2	4
784	в борьбе	1	4
785	было очень	1	4
786	принадлежат к	1	4
787	форме в	1	4
788	гл xvii	1	4
789	если кто	2	4
790	духа в	2	4
791	когда в	3	4
792	что этот	4	4
793	которой он	3	4
794	связь между	1	4
795	от лица	1	4
796	этого мира	2	4
797	самом начале	1	4
798	носит характер	1	4
799	который в	1	4
800	и именно	1	4
801	на свет	1	4
802	и становится	4	4
803	преисподней в	2	4
804	она и	3	4
805	не видел	2	4
806	чем на	1	4
807	образ в	1	4
808	что между	4	4
809	говорит он	1	4
810	именно здесь	1	4
811	что за	3	4
812	это право	1	4
813	утверждение что	1	4
814	учение о	1	4
815	также в	1	4
816	здесь перед	1	4
817	в наши	1	4
818	в уста	1	4
819	находит свое	1	4
820	и тем	4	4
821	кажется что	7	4
822	на нем	1	4
823	если же	1	4
824	не по	2	4
825	в фольклоре	1	4
826	нем и	1	4
827	друг другу	1	4
828	всех сторон	1	4
829	здесь также	1	4
830	особое внимание	1	4
831	же мы	6	4
832	основываясь на	1	4
833	народа в	1	4
834	свою жизнь	1	4
835	борьбы с	1	4
836	это есть	1	4
837	и вполне	1	4
838	нельзя сказать	1	4
839	можно найти	3	4
840	в известном	1	4
841	со всех	1	4
842	ли он	5	4
843	не должно	1	4
844	что уже	1	4
845	не могло	2	4
846	знает и	1	4
847	видели какую	1	4
848	без всякого	2	4
849	заметить что	1	4
850	в живот	1	4
851	ее не	1	4
852	что я	2	4
853	где нет	1	4
854	второй половине	1	4
855	такое же	3	4
856	со своим	4	4
857	на которой	1	4
858	же не	2	4
859	по ту	1	4
860	и где	1	4
861	так часто	3	4
862	в третьем	1	4
863	как ее	1	4
864	гл iv	1	4
865	что эти	4	4
866	же к	1	4
867	в рот	3	4
868	быть и	1	4
869	что касается	1	4
870	что такие	1	4
871	что из	4	4
872	у нее	3	4
873	в отдельности	3	4
874	к новому	1	4
875	этому вопросу	1	4
876	ад и	1	4
877	в чисто	1	4
878	языке и	1	3
879	в обряде	3	3
880	него в	1	3
881	общие черты	1	3
882	переходит к	1	3
883	именно и	1	3
884	или на	1	3
885	и другим	1	3
886	приобретает характер	1	3
887	похож на	1	3
888	в тело	1	3
889	по своим	3	3
890	он есть	1	3
891	по традиции	1	3
892	не всегда	6	3
893	мы все	1	3
894	рассказывает о	1	3
895	на ней	5	3
896	и формы	3	3
897	в голове	1	3
898	ключ к	1	3
899	они должны	3	3
900	том чтобы	3	3
901	что именно	2	3
902	тем как	1	3
903	очень распространено	1	3
904	образом на	1	3
905	бы то	1	3
906	на глазах	2	3
907	на войну	1	3
908	которого он	1	3
909	после этого	8	3
910	перехода от	1	3
911	под звуки	1	3
912	а с	3	3
913	есть еще	4	3
914	же значение	1	3
915	первоначально в	1	3
916	это один	1	3
917	о смерти	5	3
918	тому что	2	3
919	ясно что	2	3
920	время как	4	3
921	не есть	1	3
922	между собой	1	3
923	сохраняется и	2	3
924	приобщение к	1	3
925	и рождение	1	3
926	эти слова	1	3
927	и весьма	1	3
928	не будет	6	3
929	в городе	1	3
930	доходит до	3	3
931	и другая	1	3
932	вот в	2	3
933	должны были	4	3
934	могла бы	1	3
935	в загробном	1	3
936	равно как	1	3
937	природы и	1	3
938	но есть	5	3
939	подойти к	1	3
940	те кто	1	3
941	это совершенно	1	3
942	он его	1	3
943	дается и	1	3
944	и конечно	1	3
945	которые он	1	3
946	сложное и	1	3
947	видели как	4	3
948	о природе	1	3
949	с этого	1	3
950	от своего	2	3
951	смысла и	1	3
952	и хотя	3	3
953	также не	3	3
954	приводит к	1	3
955	к большому	1	3
956	нового поколения	1	3
957	он является	1	3
958	после смерти	7	3
959	и наиболее	1	3
960	в мир	1	3
961	вопрос об	1	3
962	отца и	2	3
963	и после	2	3
964	приведенное нами	1	3
965	и всякий	1	3
966	то ни	1	3
967	при всей	1	3
968	или с	2	3
969	смысле этого	1	3
970	участие в	2	3
971	знания и	1	3
972	это всегда	1	3
973	на нее	1	3
974	исторической действительности	1	3
975	со своей	2	3
976	вероятно не	1	3
977	главе о	3	3
978	этих двух	1	3
979	еще тем	1	3
980	в народе	3	3
981	она не	3	3
982	связь и	2	3
983	но при	2	3
984	огонь и	3	3
985	здесь совершенно	2	3
986	и может	1	3
987	и элементы	1	3
988	те которые	1	3
989	о своих	1	3
990	день после	1	3
991	можно наблюдать	2	3
992	которые не	2	3
993	в предыдущей	1	3
994	начинается с	4	3
995	в одно	2	3
996	жизни на	1	3
997	и тонкий	1	3
998	не существует	1	3
999	еще далеко	1	3
1000	то это	7	3
1001	он находит	1	3
1002	этом мы	2	3
1003	вот почему	1	3
1004	из земли	3	3
1005	между двумя	2	3
1006	когда она	2	3
1007	представлением о	2	3
1008	ней и	1	3
1009	чтобы они	1	3
1010	духа и	1	3
1011	такою же	1	3
1012	в официальной	1	3
1013	не имел	2	3
1014	же она	1	3
1015	связи со	3	3
1016	него не	1	3
1017	наряду с	2	3
1018	что иное	2	3
1019	которое он	1	3
1020	но еще	1	3
1021	на спине	1	3
1022	в стиле	1	3
1023	далеко за	1	3
1024	и через	2	3
1025	два раза	1	3
1026	в страну	2	3
1027	ноги и	2	3
1028	в полной	1	3
1029	не о	1	3
1030	что его	2	3
1031	человек в	1	3
1032	уже давно	1	3
1033	должно было	2	3
1034	что их	1	3
1035	они играют	2	3
1036	не видят	2	3
1037	на другой	2	3
1038	явление то	1	3
1039	в современной	2	3
1040	царей и	1	3
1041	ни одной	2	3
1042	ночь с	2	3
1043	как от	1	3
1044	в силу	2	3
1045	дает ему	2	3
1046	за ним	3	3
1047	по форме	1	3
1048	известно что	3	3
1049	и оба	1	3
1050	в большом	2	3
1051	рассказывается о	1	3
1052	от этой	1	3
1053	и силы	1	3
1054	за что	1	3
1055	объединяет в	1	3
1056	собой и	1	3
1057	с ней	4	3
1058	в наших	1	3
1059	к их	1	3
1060	относятся к	1	3
1061	дает право	1	3
1062	со стороны	3	3
1063	в любой	1	3
1064	тому кто	2	3
1065	все три	1	3
1066	он съел	1	3
1067	и тогда	1	3
1068	не потому	1	3
1069	ее с	2	3
1070	видим таким	1	3
1071	ногами и	1	3
1072	на своем	4	3
1073	очень распространены	1	3
1074	много в	2	3
1075	женщины в	1	3
1076	всякий раз	1	3
1077	он заставляет	1	3
1078	стороны он	3	3
1079	с того	5	3
1080	этот мотив	8	3
1081	вокруг него	1	3
1082	на тех	1	3
1083	на три	1	3
1084	в первый	1	3
1085	подробное описание	1	3
1086	не для	1	3
1087	мир этот	1	3
1088	прямо в	1	3
1089	не замечая	1	3
1090	для нее	2	3
1091	то новое	1	3
1092	указывает на	1	3
1093	в литературу	1	3
1094	нам в	1	3
1095	этой цели	1	3
1096	в уже	1	3
1097	что тот	2	3
1098	загробное царство	1	3
1099	этого он	2	3
1100	предыдущей главе	1	3
1101	которую мы	2	3
1102	эти два	1	3
1103	этим он	4	3
1104	воспринимается как	1	3
1105	не находит	2	3
1106	у народа	2	3
1107	которых они	1	3
1108	переходит на	1	3
1109	по всей	2	3
1110	бы он	1	3
1111	их можно	1	3
1112	утверждают что	1	3
1113	дел и	1	3
1114	все более	1	3
1115	не удалось	1	3
1116	и уже	1	3
1117	такие явления	1	3
1118	более не	1	2
1119	имя название	1	2
1120	государство и	1	2
1121	к другу	1	2
1122	не видели	1	2
1123	и убивает	1	2
1124	формы в	1	2
1125	типична для	2	2
1126	церковь и	1	2
1127	небесный свод	1	2
1128	смерти а	1	2
1129	на смену	2	2
1130	чтобы в	1	2
1131	он остается	1	2
1132	этих представлений	1	2
1133	некоторые другие	2	2
1134	на свою	1	2
1135	этот элемент	1	2
1136	этому как	1	2
1137	находится на	2	2
1138	с последующим	1	2
1139	не имели	1	2
1140	где оно	2	2
1141	и иногда	1	2
1142	за исключением	1	2
1143	нас и	1	2
1144	ее так	2	2
1145	только как	1	2
1146	уже у	1	2
1147	и должна	1	2
1148	из себя	1	2
1149	ибо он	2	2
1150	в маске	1	2
1151	не исключает	1	2
1152	за собой	2	2
1153	роль мы	1	2
1154	образом что	1	2
1155	интересный и	1	2
1156	можно ли	2	2
1157	от своей	1	2
1158	людей так	1	2
1159	и новая	1	2
1160	некоторое время	2	2
1161	чего он	1	2
1162	них преобладает	1	2
1163	этой легенды	1	2
1164	и подобные	1	2
1165	на вопрос	5	2
1166	всех своих	1	2
1167	или наоборот	2	2
1168	мышления и	1	2
1169	его самого	2	2
1170	но из	1	2
1171	первый раз	1	2
1172	продолжали существовать	1	2
1173	всего мы	1	2
1174	что при	3	2
1175	касается не	1	2
1176	бы что	2	2
1177	различных формах	1	2
1178	в народных	1	2
1179	объявил что	1	2
1180	из приведенных	1	2
1181	как по	1	2
1182	с двумя	1	2
1183	и говорит	5	2
1184	более поздние	2	2
1185	не исчерпываются	1	2
1186	уже достаточно	1	2
1187	без него	1	2
1188	вверх и	1	2
1189	если оно	1	2
1190	образом это	1	2
1191	смерть есть	1	2
1192	или во	1	2
1193	случаев в	3	2
1194	здесь сохраняется	1	2
1195	в работе	1	2
1196	мы всегда	1	2
1197	эту связь	1	2
1198	три раза	2	2
1199	должны быть	4	2
1200	время когда	1	2
1201	совершенно так	1	2
1202	где в	1	2
1203	какой-то степени	1	2
1204	вниз в	1	2
1205	нечто вроде	4	2
1206	все дело	2	2
1207	и небо	1	2
1208	также как	2	2
1209	оно имеет	1	2
1210	по другим	1	2
1211	что есть	1	2
1212	условиях и	1	2
1213	оно может	3	2
1214	есть ли	1	2
1215	нам кажется	5	2
1216	и возможно	1	2
1217	раз он	2	2
1218	он уже	1	2
1219	их под	1	2
1220	и должны	1	2
1221	текст в	1	2
1222	королем и	1	2
1223	превратились в	1	2
1224	героя в	3	2
1225	с такой	1	2
1226	уже знаем	5	2
1227	от нас	1	2
1228	здесь для	1	2
1229	он на	3	2
1230	и делает	2	2
1231	и наш	1	2
1232	что оно	1	2
1233	более древних	2	2
1234	тем и	1	2
1235	это положение	2	2
1236	предполагать что	1	2
1237	явления не	1	2
1238	же еще	1	2
1239	солнца и	4	2
1240	ступени развития	1	2
1241	оказалось что	1	2
1242	нет в	2	2
1243	с громадным	1	2
1244	на другие	1	2
1245	т с	1	2
1246	выступает как	1	2
1247	к той	1	2
1248	очень мало	1	2
1249	к нашему	1	2
1250	и землю	1	2
1251	такую же	1	2
1252	и разнообразие	1	2
1253	эту задачу	3	2
1254	и поэтому	1	2
1255	земли то	1	2
1256	только тогда	1	2
1257	что если	2	2
1258	не лишены	1	2
1259	организации и	1	2
1260	и земли	1	2
1261	например на	2	2
1262	на которые	1	2
1263	новые и	3	2
1264	в самую	1	2
1265	как только	5	2
1266	свою жену	1	2
1267	затем они	1	2
1268	становятся в	1	2
1269	мира не	1	2
1270	именно к	1	2
1271	этом случае	4	2
1272	находятся в	1	2
1273	на лбу	2	2
1274	совершенно чуждо	1	2
1275	он делает	1	2
1276	материальное начало	1	2
1277	одна и	1	2
1278	этом он	1	2
1279	имеет значения	1	2
1280	способность к	2	2
1281	в первую	8	2
1282	смысл этой	1	2
1283	к месту	2	2
1284	поэтому оно	1	2
1285	голову по	1	2
1286	однако не	1	2
1287	что ни	2	2
1288	иногда и	1	2
1289	в сопровождении	2	2
1290	них всегда	1	2
1291	в силах	1	2
1292	долгое время	1	2
1293	свадебный обряд	1	2
1294	нет у	1	2
1295	бы мы	1	2
1296	король и	1	2
1297	встречаются в	1	2
1298	как все	1	2
1299	из-за этого	1	2
1300	не все	4	2
1301	в знак	1	2
1302	и основные	1	2
1303	городов и	1	2
1304	перед тем	1	2
1305	или косвенно	1	2
1306	выше и	3	2
1307	а его	3	2
1308	с новыми	1	2
1309	мы должны	7	2
1310	у того	2	2
1311	в античности	5	2
1312	могли не	1	2
1313	не с	2	2
1314	же что	2	2
1315	к которой	2	2
1316	или как	1	2
1317	уже очень	1	2
1318	и также	1	2
1319	могло быть	2	2
1320	показывает как	3	2
1321	растет за	2	2
1322	для такого	1	2
1323	ларец и	1	2
1324	действительно не	1	2
1325	очень интересный	2	2
1326	их на	2	2
