N	3gram	Tiupa_Anal	Hudozhes
694	же? такы же	1	1
695	если элегическое я	1	1
696	комедии невольно проговариваясь	1	1
697	по своему коммуникативному	1	1
698	гоголевским майором ковалевым	1	1
699	факультативность комизма для	1	1
700	в шутливом стихотворении	1	1
701	и самоцельность личности	1	1
702	стола и своя	1	1
703	в стихотворении мандельштама	1	1
704	не оспаривает собственную	1	1
705	если говорить о	1	1
706	некогда провел с	1	1
707	ее нелепой испорченности	1	1
708	имена в героической	1	1
709	всеволод сами поидоша	1	1
710	обликом подвига чего	1	1
711	характернейших трагических мотивов	1	1
712	не бывает случайной	1	1
713	иным рассказчиком с	1	1
714	безысходное одиночество трагизма	1	1
715	себя и что	1	1
716	напоминает сатиру однако	1	1
717	из окна и	1	1
718	с его внешними	1	1
719	о фроле скобееве	1	1
720	к чему не	1	1
721	краса пушкин невозвратного	1	1
722	из картины безымянной	1	1
723	признает никакого миропорядка	1	1
724	словно в шляпной	1	1
725	что по своему	1	1
726	я шире любой	1	1
727	самого пришвина блудного	1	1
728	и его роли	1	1
729	креативная компетенция жанра	2	1
730	целеустремленный путь самореализации	1	1
731	не дай мне	1	1
732	своим законным местом	1	1
733	я если с	1	1
734	как персонаж сатирический	1	1
735	героев расина и	1	1
736	перестают быть значимыми	1	1
737	всеединого столь значимую	1	1
738	суть маски подвергаемые	1	1
739	произведении искусства это	1	1
740	не от своея	1	1
741	диалектов а в	1	1
742	явлены не в	1	1
743	внешней данности их	1	1
744	маской да да	1	1
745	сентиментальности его смыслопорождающая	1	1
746	стороны бытия мысли	1	1
747	хотят скрыть обличают	1	1
748	дохудожественное мифологическое сознание	1	1
749	внешнему осуществлению той	1	1
750	личности такова ирония	1	1
751	неуничтожимо ему угрожает	1	1
752	москвы к мужу	1	1
753	грусти об исчезнувшем	1	1
754	ночной жанр посрамляющий	1	1
755	извращает осмеивает всякую	1	1
756	ходом ибо герои	1	1
757	в единое идиллическое	1	1
758	их внутреннюю обособленность	1	1
759	хоровое слово общенародной	1	1
760	множества половцев ужасошася	1	1
761	всеми чувствами вся	1	1
762	общим знанием поэтому	1	1
763	или в войне	1	1
764	однако с первых	1	1
765	с собачкой и	1	1
766	систему ценностей и	1	1
767	стороной жизни ценой	1	1
768	мышления поскольку не	1	1
769	автобиографического героя жития	1	1
770	переживаемый в одиночку	1	1
771	без остатка вписывает	1	1
772	новую ролевую границу	1	1
773	рецептивная компетенция анекдота	1	1
774	сказания это риторика	1	1
775	порой фактически точными	1	1
776	от божья повеленья	1	1
777	злонравных персонажей то	1	1
778	поучаемого это разделение	1	1
779	ситуацию ритмико-интонационный строй	1	1
780	полагании различного рода	1	1
781	когда лаврецкий самоопределяясь	1	1
782	новелле есть нарушение	1	1
783	художественной литературы анекдот	1	1
784	другая? вопрошание о	1	1
785	патетического утверждения ее	1	1
786	и т.п типах	1	1
787	котором внутренняя данность	1	1
788	притчевого типа есть	1	1
789	не разграничивавшим однако	1	1
790	концентрированным образом которого	1	1
791	степени зависим от	1	1
792	от неполноты самореализации	1	1
793	судьба выражает внеличную	1	1
794	что-то давит дыханье	1	1
795	для меня эта	1	1
796	именно таковы герои	1	1
797	личности и его	1	1
798	шут плут чудак	1	1
799	личности с отвращением	1	1
800	обломках самовластья напишут	1	1
801	его дискредитация как	1	1
802	модус художественности может	1	1
803	в соответствии с	2	1
804	способ существования одиночество	1	1
805	с юмором в	1	1
806	них вся глядела	1	1
807	текстах иных модусов	1	1
808	сторону индивида и	1	1
809	культура есть культура	1	1
810	в уста анекдот	1	1
811	неумолимо приводящего к	1	1
812	героев поэмы блока	1	1
813	мира актуализировал внеролевые	1	1
814	с той самой	1	1
815	эстетическое отношение вызывают	1	1
816	художественности может выступать	1	1
817	рамках одного текста	2	1
818	и в перспективе	1	1
819	как бы удостоверяет	1	1
820	той самой скамейки	1	1
821	или лирического героя	1	1
822	виной самозванства состоит	1	1
823	батыем трагическая ситуация	1	1
824	в смиренном благополучии	1	1
825	близости людей заветная	1	1
826	пушкинского пророка вследствие	1	1
827	органчик фаршированные мозги	1	1
828	а всего лишь	4	1
829	неведомой героическому умонастроению	1	1
830	при этом общеэстетические	1	1
831	однако трагическое страдание	1	1
832	еще не составляет	1	1
833	миропорядку а другому	1	1
834	самореализации я в	1	1
835	оказывается в разладе	1	1
836	виновным шеллинг перед	1	1
837	запечатленного в притче	1	1
838	не исполнительницей сверхличного	1	1
839	данная модификация комизма	1	1
840	оказывается праздничная праздность	1	1
841	острота наизнанку глупость	1	1
842	любое произведение искусства	1	1
843	сравнении с ее	1	1
844	психологическую опору элегии	1	1
845	граница я уже	1	1
846	самоценно своим противостоянием	1	1
847	субъекту и к	1	1
848	зрение и не	1	1
849	я элегический герой	1	1
850	к индивидуальной жизненной	1	1
851	и созидает художественную	1	1
852	в коммуникацию не	1	1
853	постулирует со стороны	1	1
854	риторической позы излагателя	1	1
855	я с избытком	1	1
856	то время для	1	1
857	опору элегии интроцентрическую	1	1
858	моя ты и	1	1
859	трагизмом однако трагическое	1	1
860	понимается при этом	1	1
861	ценности миропорядка и	1	1
862	мир уже не	1	1
863	в неутолимой жажде	1	1
864	внутренний голос стыда	1	1
865	субстанциональности гегель миропорядка	1	1
866	драматический хронотоп не	1	1
867	том под каким	1	1
868	как внутренняя граница	1	1
869	прочная сохраняющаяся сила	1	1
870	сильно на земле	1	1
871	художественности в русской	1	1
872	место быта семейного	1	1
873	таких случаях обычно	1	1
874	преступления именно потому	1	1
875	трагическая ситуация есть	1	1
876	со своей музой	1	1
877	принципом данного модуса	1	1
878	в миропорядке пустым	1	1
879	коробке хранится в	1	1
880	утверждения ее самоценности	1	1
881	шутливом стихотворении баратынского	1	1
882	некую концепцию личности	1	1
883	значения и служит	1	1
884	неустранимая двойственность трагического	1	1
885	карамзина и развитый	1	1
886	объективную картину всеобщего	1	1
887	субъективную карнавализацию событийных	1	1
888	перемена ролевых масок	1	1
889	к содержанию анекдота	1	1
890	которому было положено	1	1
891	имя как раз	1	1
892	художественности это всеобъемлющая	1	1
893	на осмеяние и	1	1
894	преимуществу невольному именно	1	1
895	героя не лишено	1	1
896	уст в уста	1	1
897	трагического жеста избавлюсь	1	1
898	покаянного самоотрицания всего	1	1
899	а фауста наизнанку	1	1
900	юморе делающем чудачество	1	1
901	жизненного выбора риторический	1	1
902	от своея воля	1	1
903	широк человек как	1	1
904	герой некрасовского балета	1	1
905	действительность в ее	1	1
906	поостри сердца своего	1	1
907	игорь и всеволод	1	1
908	оказывающиеся лишь масками	1	1
909	не забвение сверхличного	1	1
910	героев бытийная компетенция	1	1
911	противопоставлены в произведении	1	1
912	роль принадлежит двум	1	1
913	языком ставят перед	1	1
914	профанация священного новелла	1	1
915	преодоление элегической уединенности	1	1
