N	3gram	Tiupa_Disk	TeoriaLi
191	всего к ценностной	1	1
192	приятия не удовлетворяясь	1	1
193	речевой акт притчевого	1	1
194	но прежде всего	1	1
195	посрамляющий умершее солнце	1	1
196	преломляющая несобственно-прямая речь	1	1
197	герою жизнеописания чего	1	1
198	ним определенные задания	1	1
199	и том же	1	1
200	ни столь пассивным	1	1
201	ценностями иными соседствами	1	1
202	романного слова эта	1	1
203	события на поучающего	1	1
204	свой опыт жизни	1	1
205	припоминая и примеряя	1	1
206	любопытное занимательное неожиданное	1	1
207	полноценная биография возможна	1	1
208	готовом стабильно дифференцированном	2	1
209	звук в архитектуру	1	1
210	характерное для восприятия	1	1
211	нормы ни в	1	1
212	разделение иерархично оно	1	1
213	искусство заинтересовывать судьбой	1	1
214	на статус знания	1	1
215	учителя жизни постоянно	1	1
216	акте выбора осуществляется	1	1
217	с содержанием анекдота	1	1
218	реализатором самобытного смысла	1	1
219	ценностно-смысловой позиции в	1	1
220	или сплетни то	1	1
221	говорит и кому	1	1
222	и тем же	1	1
223	ничего нельзя не	1	1
224	включая разные формы	1	1
225	первое может быть	1	1
226	при этом остается	1	1
227	субъектом данного высказывания	1	1
228	в своего рода	1	1
229	может быть редуцирован	1	1
230	невозможно притчевое нормативное	1	1
231	и прежде всего	2	1
232	в классическом романе	2	1
233	ни к чему	1	1
234	отношению к самому	1	1
235	согласно удачной характеристике	1	1
236	развития самоопределяющегося субъекта	1	1
237	когда ни прибавить	1	1
238	есть биография и	1	1
239	даже сказать что	1	1
240	определяемое отсутствием ценностной	1	1
241	еще не есть	1	1
242	биография возможна только	1	1
243	божья повеленья сказание	1	1
244	к чему не	1	1
245	составляет преломляющая несобственно-прямая	1	1
246	между вещами и	1	1
247	сводами чужой психики	1	1
248	деятельности персонажа то	1	1
249	не от своея	1	1
250	в себе ему	1	1
251	ночной жанр посрамляющий	1	1
252	они бытуют как	1	1
253	их внутреннюю обособленность	1	1
254	хоровое слово общенародной	1	1
255	ни анекдот ни	1	1
256	общим знанием поэтому	1	1
257	порой фактически точными	1	1
258	от божья повеленья	1	1
259	поучаемого это разделение	1	1
260	новелле есть нарушение	1	1
261	притчевого типа есть	1	1
262	актанту не может	1	1
263	степени зависим от	1	1
264	судьба выражает внеличную	1	1
265	видения мира романного	1	1
266	оговорка где слово	1	1
267	ни прибавить ни	2	1
268	в акте выбора	1	1
269	лишь в стилевых	1	1
270	от мастерства рассказчика	1	1
271	обладать собственным смыслом	1	1
272	необходимый фон романного	1	1
273	к интонации доверительной	1	1
274	запечатленного в притче	1	1
275	и читателей это	1	1
276	к чужому слову	1	1
277	призван обладать проективной	1	1
278	проецировать чужой экзистенциальный	1	1
279	реакцию предварительное знакомство	1	1
280	он от позиции	1	1
281	продуктивный тип высказывания	1	1
282	несобственно-прямая речь включая	1	1
283	неуместность ошибка оговорка	1	1
284	к содержанию анекдота	1	1
285	уст в уста	1	1
286	ее иносказательностью требует	1	1
287	мира романного образа	1	1
288	события суть равнодостойные	1	1
289	в известной степени	1	1
290	в большинстве случаев	2	1
291	слова прямой речи	1	1
292	легко может быть	1	1
293	языком ставят перед	1	1
294	нашего высказывания и	1	1
295	профанация священного новелла	1	1
296	несут в себе	2	1
297	скрытой полускрытой рассеянной	1	1
298	чтобы быть субъектом	1	1
299	образом ориентировано на	1	1
300	лежат в основе	1	1
301	образа и романного	1	1
302	смыслом ни в	1	1
303	как субъекты этического	1	1
304	ситуации произнесения сказания	1	1
305	восприятия сказания или	1	1
306	свою очередь определяется	2	1
307	персонажи сказания не	1	1
308	является своего рода	1	1
309	к однозначности и	1	1
310	оно не предполагает	1	1
311	или притче была	1	1
312	мира в притче	1	1
313	к собственной ситуации	1	1
314	непосредственного присутствия рассказчика	1	1
315	просторную сферу исторического	1	1
316	родственным анекдотическому дискурсу	1	1
317	по крайней мере	3	1
318	различного жизненного опыта	1	1
319	не ценностно дистанцированной	1	1
320	самоотождествление с человеком	1	1
321	выбор лексики например	1	1
322	л.с выготским и	2	1
323	сказание в известном	1	1
324	не предполагает хоровой	1	1
325	закономерно приводит к	1	1
326	было и не	1	1
327	достоверным но не	1	1
328	требует анекдот но	1	1
329	анекдота ни столь	1	1
330	заключается в том	1	1
331	в сказании повествуемой	1	1
332	картины мира с	2	1
333	перед ним определенные	1	1
334	не дает позвоночника	1	1
335	любому иному роду	1	1
336	притче универсального опыта	1	1
337	составляет необходимый фон	1	1
338	и неоспоримый круговорот	1	1
339	за блужданиями его	1	1
340	самоопределяющегося субъекта жизни	1	1
341	от своей судьбы	1	1
342	ни притча не	1	1
343	в себя и	1	1
344	регулятивная отношение слушателя	1	1
345	активизации воспринимающего сознания	1	1
346	мире случайности полноценная	1	1
347	иными границами между	1	1
348	повествователя о ней	1	1
349	субъекта объекта и	2	1
350	индивидуальный опыт чужой	1	1
351	бросает звук в	1	1
352	острота или острота	1	1
353	о коммуникативной природе	1	1
354	приятия и ученичества	1	1
355	в мире на	1	1
356	отношение слушателя к	1	1
357	интересно всем потому	1	1
358	становления и развития	1	1
359	существенно связаны с	1	1
360	представляет собой некий	1	1
361	этим моментам родственным	1	1
362	по своему происхождению	2	1
363	не в состоянии	1	1
364	когда мы строим	1	1
365	своей коммуникативной природе	1	1
366	жизни повествователя о	1	1
367	объекта и адресата	2	1
368	в готовом стабильно	2	1
369	наизнанку глупость неуместность	1	1
370	и персонажи сказания	1	1
371	в коммуникативной ситуации	1	1
372	чужому слову чего	1	1
373	о том что	8	1
374	останется не реализованной	1	1
375	в xix веке	1	1
376	здесь обычно является	1	1
377	являет собой лишь	1	1
378	которые лежат в	1	1
379	и рассказывающим притчу	1	1
380	иной интонации и	1	1
381	монологизированного слова в	1	1
382	установка не на	1	1
383	форм высказывания в	1	1
384	и запечатлевающий основу	1	1
385	себя в другом	1	1
386	состоит в придании	2	1
387	оно живет в	2	1
388	освоена в анекдоте	1	1
389	форме определенной жанровой	1	1
390	художественного целого это	1	1
391	текст анекдота выбор	1	1
392	значении этого термина	2	1
393	сферу исторического бытия	1	1
394	собственно и составляющий	1	1
395	как слухи или	1	1
396	или субъектом этического	1	1
397	голоса зримого жеста	1	1
398	случае мы имеем	1	1
399	случайности полноценная биография	1	1
400	нем звучит один	2	1
401	и составляющий морализаторскую	1	1
402	к реальному человеческому	1	1
403	участников коммуникативного события	2	1
404	рассказывания а не	2	1
405	в противоположность характеру	1	1
406	слушающих общим знанием	1	1
407	нормативное самоотождествление с	1	1
408	заключает в себе	1	1
409	не выбирают а	1	1
410	параметрам сродни любому	1	1
411	в свое время	3	1
412	или иной мере	1	1
413	герой жизнеописания может	1	1
414	ней установка не	1	1
415	дифференцированном и оцененном	2	1
416	жизнь глазами анекдота	1	1
417	но раз-влекать их	1	1
418	до которого анекдот	1	1
419	и сам текст	1	1
420	двуголосого слова манифестирующего	1	1
421	дело не в	1	1
422	рекоша но от	1	1
423	в другом и	1	1
424	быть субъектом ролевого	1	1
425	опираясь на индивидуальный	1	1
426	к общему миропорядку	1	1
427	она могла бы	1	1
428	суть равнодостойные субъекты	1	1
429	раз-влекать их предлагая	1	1
430	вполне самобытно но	1	1
431	себе ему надлежит	1	1
432	посрамление словесное кощунство	1	1
433	того требует авторитетное	1	1
434	искусства не сводится	1	1
435	предначертанность судьбы а	1	1
436	же время они	1	1
437	содержанию анекдота ни	1	1
438	сюжетообразующим при этом	1	1
439	по своей коммуникативной	3	1
440	в целом ряде	1	1
441	автора с читателем	1	1
442	иллюзии живого голоса	1	1
443	судьбой отдельных лиц	1	1
444	к общенародной хвале	1	1
445	в е годы	2	1
446	глазами анекдота это	1	1
447	только в вероятностном	1	1
448	выготским и н.и	2	1
449	анекдоте подготовившем почву	1	1
450	благоговейного приятия и	1	1
451	не верифицируемым знанием	1	1
452	коммуникативного события в	2	1
453	формах внутренней речи	1	1
454	ними здесь невозможно	1	1
455	и оцененном мире	2	1
456	не у-влекать слушателей	1	1
457	индивидуальной жизненной практике	1	1
458	в анекдоте подготовившем	1	1
459	и реализатором самобытного	1	1
460	убавить ни изменить	1	1
461	от воспринимающего сознания	1	1
462	не требует анекдот	1	1
463	слова эта возможность	1	1
464	не будет адекватным	1	1
465	обладать проективной компетентностью	1	1
466	или преступается не	1	1
467	о блудном сыне	7	1
468	игра случая непредсказуемое	1	1
469	живого голоса зримого	1	1
470	читатель может и	1	1
471	ситуации жизненного выбора	1	1
472	раскрывают содержание судьбы	1	1
473	это и есть	1	1
474	в первом значении	2	1
475	с языком ставят	1	1
476	человека с его	1	1
477	непредсказуемое стечение обстоятельств	1	1
478	определяется предметом целью	3	1
479	оно стремится к	1	1
480	извлечения адресатом некоего	1	1
481	к одному из	1	1
482	от нудительной серьезности	1	1
483	бытуют как слухи	1	1
484	героя окажется неадекватным	1	1
485	но в таком	1	1
486	однако диалогизм биографического	1	1
487	нарушение запрета есть	1	1
488	фактический слушатель читатель	1	1
489	жанровой схемы и	1	1
490	столько от содержания	1	1
491	есть субъектом самоопределения	1	1
492	нами не как	1	1
493	или напротив дискредитирующе	1	1
494	наличие так называемого	1	1
495	которым обнаруживается преодолеваемая	1	1
496	ощущаться завершенная и	1	1
497	собой исторически продуктивный	1	1
498	не является ни	1	1
499	язык представляет собой	1	1
500	собственным смыслом ни	1	1
501	поведение двух сыновей	1	1
502	таким же образом	1	1
503	гегель именовал веком	1	1
504	это бывает в	1	1
505	универсального опыта к	1	1
506	и тем более	1	1
507	выражает внеличную сторону	1	1
508	строго отграниченная система	2	1
509	не принадлежит к	1	1
510	слушателей с содержанием	1	1
511	активность адресата при	1	1
512	точными они бытуют	1	1
513	комическая апофегма то	1	1
514	при этом в	2	1
515	в дискурсе речевой	1	1
516	есть нарушение запрета	1	1
517	высказывания в их	1	1
518	не предполагает внутренне	1	1
519	подготовившем почву для	1	1
520	и романного слова	1	1
521	стремится к однозначности	2	1
522	коммуникативную стратегию эстетического	1	1
523	в стилевых формах	1	1
524	диалогической ситуации рассказывания	1	1
525	творится окказиональная случайностная	1	1
526	с его уникальным	1	1
527	или субъектом инициативного	1	1
528	здесь отнюдь не	1	1
529	компетентность восприятия со	1	1
530	существованию вследствие которого	1	1
531	судьбы они едины	1	1
532	читателем к иллюзии	1	1
533	осуществляется или преступается	1	1
534	принадлежат самой ситуации	1	1
535	изменить ничего нельзя	1	1
536	слово общенародной хвалы	1	1
537	жанра высказывания жанр	1	1
538	то есть принадлежат	1	1
539	опыта их свободного	1	1
540	они едины судьба	1	1
541	это игра случая	1	1
542	друг от друга	1	1
543	определенной жанровой схемы	1	1
544	иными соседствами именно	1	1
545	в себе рецептивную	1	1
546	но и характерное	1	1
547	что касается ментальной	1	1
548	не совпадает с	1	1
549	от героя окажется	1	1
550	определена как регулятивная	1	1
551	в мире императивной	1	1
552	упустить из виду	1	1
553	иной конкретной ценностно-смысловой	1	1
554	опыт запечатлеваемый и	1	1
555	позиции в мире	1	1
556	двух сыновей в	1	1
557	можно припоминая и	1	1
558	диада личности и	1	1
559	к его ценностно-смысловой	1	1
560	беседы автора с	1	1
561	притче о блудном	1	1
562	предполагает внутренне свободного	1	1
563	возможность иной интонации	1	1
564	при этом и	1	1
565	и как бы	5	1
566	умения отрешиться от	1	1
567	одной стороны и	3	1
568	отсутствием ценностной дистанции	1	1
569	значения чьей-то биографии	1	1
570	самобытно но и	1	1
571	сплетни то есть	1	1
572	хранения и передачи	1	1
573	нравственный закон собственно	1	1
574	проделано и рассказывающим	1	1
575	персонажи не выбирают	1	1
576	к своему собственному	1	1
577	для него возможны	1	1
578	целенаправленно устремленный от	1	1
579	не несет в	1	1
580	рода взаимная условленность	1	1
581	присутствует как правило	1	1
582	слова говорящий здесь	1	1
583	таком случае его	1	1
584	в одной из	2	1
585	чистом виде целенаправленно	1	1
586	обнаруживается преодолеваемая даль	1	1
587	жизнеописания чего анекдот	1	1
588	некоего ценностного урока	1	1
589	адресата притчи может	1	1
590	экзистенциальный опыт присутствия	1	1
591	здесь невозможно притчевое	1	1
592	акт притчевого типа	1	1
593	так называемого чувства	1	1
594	к самому герою	1	1
595	задания реализуют в	1	1
596	своему герою определяемое	1	1
597	живое непредубежденное любопытство	1	1
598	однозначности и прежде	1	1
599	далее речь пойдет	1	1
600	что из нас	1	1
601	известного рода взаимная	1	1
602	ибо предметно-тематическое содержание	1	1
603	быть определена как	3	1
604	индивид чтобы быть	1	1
605	ощущение составляет необходимый	1	1
606	мире всеобщей межличностной	1	1
607	сказания не от	1	1
608	адресатом некоего ценностного	1	1
609	к ценностной однозначности	1	1
610	протороманного коммуникативного события	1	1
611	слушатель читатель может	1	1
612	а по своей	1	1
613	то в качестве	1	1
614	полностью совпадает с	1	1
615	впервые освоена в	1	1
616	конкретной ценностно-смысловой картины	1	1
617	излагаемой жизни как	1	1
618	иного включает в	1	1
619	которого анекдот легко	1	1
620	их в качестве	1	1
621	ценностно-смысловой картины мира	1	1
622	позвоночника роману человек	1	1
623	позиции учителя жизни	1	1
624	судьбы а некий	1	1
625	на свой опыт	1	1
626	не есть биография	1	1
627	мира которая своей	1	1
628	отношении к предмету	1	1
629	нечто смешное но	1	1
630	о ней установка	1	1
631	адресата от героя	1	1
632	под сводами чужой	1	1
633	в исходном значении	1	1
634	его под сводами	1	1
635	являет собой некоторую	1	1
636	для производящего текст	1	1
637	но как субъекты	1	1
638	произведения по своим	1	1
639	произнесения сказания субъект	1	1
640	ни изменить ничего	1	1
641	как исполненной некоторого	1	1
642	перед нами не	1	1
643	жанр в свою	1	1
644	об этом так	1	1
645	зависит от жанра	1	1
646	рода механизмом активизации	1	1
647	вовлекает адресата в	1	1
648	это ощущение составляет	1	1
649	имеем дело не	2	1
650	в самом общем	2	1
651	сводится к служебной	1	1
652	такая картина мира	1	1
653	опытом выводится в	1	1
654	целью и ситуацией	3	1
655	как бы непосредственного	1	1
656	не знает к	1	1
657	высказывания и в	1	1
658	фактически точными они	1	1
659	есть профанация священного	1	1
660	сказания или притчи	1	1
661	мира с совершенно	1	1
662	масштабов и соотношений	1	1
663	возможность иного включает	1	1
664	в его составе	1	1
665	точки зрения автора	1	1
666	его поступки только	1	1
667	у-влекать слушателей преодолевая	1	1
668	не удовлетворяясь репродуктивной	1	1
669	характеру типу актанту	1	1
670	притчевое нормативное самоотождествление	1	1
671	некий нравственный закон	1	1
672	пассивным как к	1	1
673	ни для рассказчика	1	1
674	иных пространственно-временных масштабов	1	1
675	сторону индивида и	1	1
676	содержание к собственной	1	1
677	от одного сознания	1	1
678	должен не у-влекать	1	1
679	не предначертанность судьбы	1	1
680	отделен от своей	1	1
681	противоположность характеру типу	1	1
682	необыкновенное в новелле	1	1
683	притче была впервые	1	1
684	целое нашего высказывания	1	1
685	занять уготованной ему	1	1
686	и речевой деятельности	1	1
687	прибавить ни убавить	2	1
688	жизнеописание несет в	1	1
689	в том случае	1	1
690	занимательное неожиданное маловероятное	1	1
691	дело в том	3	1
692	но без благоговейного	1	1
693	разные формы скрытой	1	1
694	как регулятивная отношение	1	1
695	субъектом инициативного самообнаружения	1	1
696	в форме индивидуального	1	1
697	которыми устанавливаются отношения	1	1
698	то что может	1	1
699	персонажа то она	1	1
700	стороны адресата притчи	1	1
701	переходит к позиции	1	1
702	за которым обнаруживается	1	1
703	к позиции изобразителя	1	1
704	в нем звучит	2	1
705	человеческому существованию вследствие	1	1
706	должен занять любой	1	1
707	доверительной и раскованной	1	1
708	преступается не предначертанность	1	1
709	повеленья сказание в	1	1
710	не как объекты	1	1
711	для притчи иносказательность	1	1
712	даже будучи порой	1	1
713	другому что касается	1	1
714	этом и сам	1	1
715	есть принадлежат самой	1	1
716	без благоговейного приятия	1	1
717	столь пассивным как	1	1
718	потому нейтральное к	1	1
719	субъектом ролевого действия	1	1
720	адресат протороманного коммуникативного	1	1
721	в притче универсального	1	1
722	нудительной серьезности бахтин	1	1
723	свободным как к	1	1
724	одним и тем	1	1
725	будучи порой фактически	1	1
726	романного дискурса призван	1	1
727	в нем определенные	1	1
728	концепированный адресат биографического	1	1
729	принципиальная для притчи	1	1
730	именно в этом	1	1
731	слова не сводится	1	1
732	позицию опираясь на	1	1
733	всеобщей межличностной соотносительности	1	1
734	речи именно диалог	1	1
735	сколько от мастерства	1	1
736	связаны с языком	1	1
737	и не занять	1	1
738	его вступление в	1	1
739	заданность человеческих отношений	1	1
740	к служебной роли	1	1
741	в первую очередь	3	1
742	культуры в самом	1	1
743	притча не знают	1	1
744	прежде всего к	1	1
745	потому что из	1	1
746	нормативное приложение запечатленного	1	1
747	исторически продуктивный тип	1	1
748	человеческого сознания в	1	1
749	человеком неким ибо	1	1
750	только раскрывают содержание	1	1
751	взаимная условленность конвенциональность	1	1
752	самому герою жизнеописания	1	1
753	формах косвенной речи	1	1
754	мире это требует	1	1
755	ни столь свободным	1	1
756	между собой и	1	1
757	иного языка и	1	1
758	поступки только раскрывают	1	1
759	и адресат протороманного	1	1
760	блужданиями его под	1	1
761	речь идет о	2	1
762	может и должен	1	1
763	типа есть монолог	1	1
764	содержит в себе	3	1
765	нельзя не сделав	1	1
766	фуко представляет собой	1	1
767	позиции изобразителя жизни	1	1
768	опыт жизни а	1	1
769	мире императивной нормы	1	1
770	роль в организации	1	1
771	премудрость притчевого назидания	1	1
772	знакомство слушателей с	1	1
773	совершенно иной конкретной	1	1
774	раскованной беседы автора	1	1
775	именно диалог персонажей	1	1
776	мира вокруг я	1	1
777	на поучающего и	1	1
778	рассказчика ни для	1	1
779	позиций классического реализма	1	1
780	коммуникативным параметрам сродни	1	1
781	курьезное любопытное занимательное	1	1
782	мир как опыт	1	1
783	смыслополагания между которыми	1	1
784	евгении онегине но	1	1
785	которую может и	1	1
786	чужой жизненной позиции	1	1
787	притчи иносказательность является	1	1
788	столь свободным как	1	1
789	автора и читателей	1	1
790	между ними здесь	1	1
791	своей судьбы они	1	1
792	манифестирующего двоякий жизненный	1	1
793	неприемлемо ни для	1	1
794	может быть осуществлено	1	1
795	дискурсу речевая маска	1	1
796	и художественного письма	1	1
797	это позиция активного	1	1
798	активного приятия не	1	1
799	удовлетворяясь репродуктивной рецепцией	1	1
800	именовал веком героев	1	1
801	чувства юмора умения	1	1
802	не сделав хуже	1	1
803	субъекты этического выбора	1	1
804	морализаторскую премудрость притчевого	1	1
805	случае его вступление	1	1
806	из того что	1	1
807	собой позицию которую	1	1
808	коммуникативное событие произведения	1	1
809	чего не требует	1	1
810	и ситуацией высказывания	3	1
811	словесное кощунство и	1	1
812	составляющий морализаторскую премудрость	1	1
813	домонологично оно объединяет	1	1
814	от жанра высказывания	1	1
815	как ценностного центра	1	1
816	свою жизненную позицию	1	1
817	стратегии художественного письма	1	1
818	встречающихся в дискурсе	1	1
819	эпических жанрах а	1	1
820	одного сознания к	1	1
821	чувство себя самого	1	1
822	бы непосредственного присутствия	1	1
823	может ощущаться завершенная	1	1
824	система смыслов оно	1	1
825	понимание излагаемой жизни	1	1
826	нас самих состоят	1	1
827	предстают перед нами	1	1
828	из нас самих	1	1
829	может быть определена	2	1
830	интонации доверительной и	1	1
831	романного образа и	1	1
832	моментам родственным анекдотическому	1	1
833	для рассказчика ни	1	1
834	есть монолог в	1	1
835	с позиций классического	1	1
836	и раскованной беседы	1	1
837	предметно-тематическое содержание жизнеописания	1	1
838	выбора осуществляется или	1	1
839	герою определяемое отсутствием	1	1
840	предварительное знакомство слушателей	1	1
841	в том или	1	1
842	и потому нейтральное	1	1
843	в окказионально-авантюрном мире	1	1
844	к другому что	1	1
845	сознаний встречающихся в	1	1
846	иерархично оно не	1	1
847	не было и	1	1
848	тип высказывания реализующий	1	1
849	не в качестве	1	1
850	анекдота это игра	1	1
851	в этом случае	3	1
852	первую очередь по	1	1
853	приобщения к общенародной	1	1
854	зримого жеста и	1	1
855	можно говорить о	1	1
856	другом и другого	1	1
857	восприятия со стороны	2	1
858	апофегма то есть	1	1
859	к содержанию сказания	1	1
860	их отношении к	1	1
861	с читателем к	1	1
862	анекдот легко может	1	1
863	оценки и иных	1	1
864	и его поступки	1	1
865	любой индивид чтобы	1	1
866	смыслов оно стремится	1	1
867	а в том	2	1
868	жизни постоянно переходит	1	1
869	содержание жизнеописания вполне	1	1
870	себя и возможность	1	1
871	жизнеописания вполне самобытно	1	1
872	звучит один голос	2	1
873	этом остается регламентированной	1	1
874	живет в готовом	2	1
875	и поучаемого это	1	1
876	мишеля фуко представляет	1	1
877	выводится в просторную	1	1
878	по своим коммуникативным	1	1
879	иллюстрировалась общая идея	1	1
880	механизмом активизации воспринимающего	1	1
881	устанавливаются отношения ценностно-смысловой	1	1
882	и соотношений такая	1	1
883	и н.и жинкиным	2	1
884	последняя согласно удачной	1	1
885	которого он от	1	1
886	уникальным жизненным опытом	1	1
887	сочинение литературного произведения	1	1
888	к тому же	4	1
889	биография и не	1	1
890	дискурса призван обладать	1	1
891	в архитектуру души	1	1
892	себе самому тогда	1	1
893	жизни а также	2	1
894	фон романного видения	1	1
895	форме индивидуального речевого	1	1
896	по слову бахтина	2	1
897	произведение искусства не	1	1
898	притча разъединяет участников	1	1
899	непристойность необыкновенное в	1	1
900	косвенной речи хотя	1	1
901	и оценки и	1	1
902	и непристойность необыкновенное	1	1
903	непредубежденное любопытство к	1	1
904	полускрытой рассеянной чужой	1	1
905	иносказательность является своего	1	1
906	том что в	3	1
907	называемого чувства юмора	1	1
908	опыта к индивидуальной	1	1
909	дискурсе речевой акт	1	1
910	почву для жизнеописания	1	1
911	стилевых формах косвенной	1	1
912	как правило лишь	1	1
913	слову чего не	1	1
914	лексики например в	1	1
915	может обладать собственным	1	1
916	не столько от	1	1
917	в данном отношении	1	1
918	личностного самоопределения в	1	1
919	смысле можно говорить	1	1
920	самих состоят все	1	1
921	и кому говорят	1	1
922	представляет собой исторически	1	1
923	между автором и	1	1
924	нам всегда предносится	1	1
925	анекдот но без	1	1
926	к предмету речи	1	1
927	моделью причастности к	1	1
928	то есть субъектом	1	1
929	сам текст анекдота	1	1
930	самобытного смысла развертывающейся	1	1
931	субъектом этического выбора	1	1
932	возможность иного языка	1	1
933	отрешиться от нудительной	1	1
934	быть осуществлено только	1	1
935	непреложный и неоспоримый	1	1
936	и ценностями иными	1	1
937	любопытство к реальному	1	1
938	становящегося человека с	1	1
939	своего рода механизмом	1	1
940	заключать в себе	1	1
941	но в равной	1	1
942	жизненную позицию опираясь	1	1
943	в эпических жанрах	1	1
944	возможна только в	2	1
945	двоякий жизненный опыт	1	1
946	приводит к интонации	1	1
947	слушателя к содержанию	1	1
948	к иллюзии живого	1	1
949	объектной и субъектной	1	1
950	языка и возможность	1	1
951	здесь действующие лица	1	1
952	на индивидуальный опыт	1	1
953	разъединяет участников коммуникативного	1	1
