N	3gram	Vygotskiy_	formyVre
265	всяком случае нечто	1	1
266	что он видел	1	1
267	этой точки зрения	2	1
268	в действительной жизни	1	1
269	раз и является	1	1
270	раз в том	1	1
271	которые связаны с	1	1
272	в данный момент	1	1
273	то что в	2	1
274	их развитие и	1	1
275	и речи в	4	1
276	большей своей части	1	1
277	тот факт что	1	1
278	если понимать под	1	1
279	к выводу что	5	1
280	не связанных между	1	1
281	и нигде не	1	1
282	и той же	2	1
283	но не на	1	1
284	одной из них	1	1
285	и целый ряд	1	1
286	связанные с этой	1	1
287	в большей своей	1	1
288	все эти основные	1	1
289	его лишь в	1	1
290	связанных между собой	1	1
291	вот почему в	1	1
292	мы не будем	1	1
293	к вопросу об	1	1
294	хотя и не	1	1
295	является самым существенным	2	1
296	на самом деле	3	1
297	на одном из	1	1
298	в постоянном взаимодействии	1	1
299	другой стороны в	1	1
300	и с точки	1	1
301	смысле этого слова	6	1
302	смысле слова но	1	1
303	он вступает в	1	1
304	в отрыве от	1	1
305	и в своем	2	1
306	в конце концов	1	1
307	нашей работы мы	1	1
308	речи но и	1	1
309	подобно тому как	2	1
310	будем говорить особо	1	1
311	мы находим у	1	1
312	зависимости от того	1	1
313	по вопросу о	1	1
314	в этом ее	2	1
315	в наши задачи	2	1
316	смысле слова и	1	1
317	мы уже видели	2	1
318	в основе этого	1	1
319	которые могут быть	1	1
320	что здесь на	1	1
321	есть прежде всего	2	1
322	как мы видели	1	1
323	тем что как	1	1
324	по своему составу	1	1
325	том что он	2	1
326	ними не может	1	1
327	хотя бы в	1	1
328	тех случаях когда	1	1
329	не могут быть	1	1
330	которой все более	1	1
331	никогда не может	1	1
332	связей и отношений	2	1
333	так и эти	1	1
334	а не за	1	1
335	не могло не	1	1
336	по этому вопросу	1	1
337	в тех случаях	1	1
338	и на его	1	1
339	мы увидим в	1	1
340	мир для него	1	1
341	одной и той	2	1
342	наши задачи не	1	1
343	с помощью которого	1	1
344	он наблюдал в	1	1
345	в себе и	1	1
346	к себе и	1	1
347	того же типа	1	1
348	в различных сферах	1	1
349	сводится к тому	1	1
350	в жизни и	1	1
