N	2gram	Vygotskiy_	KulturaY
225	в чем	5	8
226	в своих	6	8
227	в тех	2	8
228	отнюдь не	2	8
229	мы видели	8	8
230	а потому	1	8
231	был бы	2	8
232	заключается в	12	8
233	да и	1	8
234	то и	4	8
235	только тогда	4	8
236	слов и	1	8
237	что я	1	8
238	состоит в	4	8
239	с его	7	8
240	независимо от	10	8
241	на самом	4	8
242	и как	7	8
243	об этом	6	8
244	в частности	8	8
245	и о	1	8
246	само по	3	8
247	что на	2	8
248	следует что	1	7
249	стоит в	1	7
250	например в	1	7
251	а именно	2	7
252	казалось бы	8	7
253	в котором	6	7
254	в одном	5	7
255	свою очередь	3	7
256	указать на	1	7
257	на том	2	7
258	внимание на	1	7
259	во внимание	1	7
260	учение о	4	7
261	так сказать	1	7
262	к вопросу	4	7
263	а с	8	7
264	столь же	8	7
265	одной стороны	15	7
266	в процессе	19	7
267	и должно	1	7
268	есть язык	1	7
269	с ним	3	7
270	никак не	1	7
271	сводится к	1	7
272	как о	2	7
273	в слове	2	7
274	и более	6	7
275	когда мы	2	7
276	идет о	5	7
277	в свою	4	7
278	речи не	1	7
279	в истории	7	7
280	как например	2	7
281	до конца	1	7
282	бы сказать	3	7
283	на этот	7	7
284	в самой	4	7
285	смысле этого	6	7
286	и вовсе	1	7
287	нисколько не	2	7
288	и потому	3	7
289	она не	3	7
290	не знает	1	7
291	когда он	5	7
292	только как	1	7
293	что касается	1	7
294	как он	7	7
295	не следует	1	7
296	были бы	2	6
297	только что	7	6
298	даже в	4	6
299	в соответствии	1	6
300	только для	6	6
301	отличается от	1	6
302	на этой	2	6
303	не всегда	1	6
304	вообще и	2	6
305	что как	4	6
306	что именно	3	6
307	именно с	1	6
308	по поводу	5	6
309	речи а	1	6
310	гораздо более	1	6
311	на язык	2	6
312	мы знаем	3	6
313	слов в	1	6
314	в ее	3	6
315	не столько	4	6
316	указывает что	1	6
317	и именно	1	6
318	от этого	4	6
319	той или	3	6
320	могли бы	10	6
321	на этом	3	6
322	так называемые	1	6
323	должны быть	2	6
324	за пределы	4	6
325	мы называем	3	6
326	главным образом	2	6
327	его к	3	6
328	первую очередь	3	6
329	не на	1	6
330	разумеется не	1	6
331	оно не	1	6
332	если не	3	6
333	этой точки	2	6
334	перед нами	7	6
335	на основе	7	6
336	когда в	2	6
337	что если	3	6
338	же время	2	6
339	в отличие	3	6
340	соответствии с	1	6
341	в сфере	4	6
342	свое время	1	6
343	в свое	1	6
344	в себе	8	6
345	что оно	6	6
346	данном случае	5	6
347	мы не	13	6
348	что с	6	6
349	или в	2	6
350	то это	2	6
351	как будто	1	6
352	что эти	3	6
353	может иметь	1	6
354	отличие от	3	6
355	что значит	1	6
356	дело не	1	6
357	не с	2	6
358	говоря о	1	6
359	только то	2	6
360	приводит к	8	6
361	как к	1	6
362	которые в	2	6
363	нуждается в	2	6
364	же это	2	6
365	и к	9	5
366	еще более	1	5
367	формы в	1	5
368	в большей	1	5
369	нас в	2	5
370	но что	3	5
371	и даже	5	5
372	имеет смысл	1	5
373	на которых	4	5
374	вопрос этот	1	5
375	уже выше	2	5
376	и научная	1	5
377	доказать что	1	5
378	в другом	7	5
379	связь между	10	5
380	превращается в	3	5
381	и еще	2	5
382	вопросу о	2	5
383	могло бы	2	5
384	кроме того	1	5
385	точка зрения	3	5
386	не то	3	5
387	никогда не	8	5
388	и он	1	5
389	на протяжении	3	5
390	к себе	2	5
391	чем в	1	5
392	живет и	1	5
393	в конце	2	5
394	я и	1	5
395	в двух	3	5
396	и у	1	5
397	у него	2	5
398	но как	1	5
399	и является	2	5
400	все те	2	5
401	в форме	1	5
402	в современной	3	5
403	так что	2	5
404	всех этих	2	5
405	речи но	5	5
406	смысле слова	6	5
407	и при	2	5
408	в область	1	5
409	интерес к	1	5
410	из того	7	5
411	речи как	11	5
412	в отношении	14	5
413	к его	3	5
414	о котором	3	5
415	если можно	1	5
416	то он	3	5
417	и тогда	1	5
418	на примере	3	5
419	переход от	5	5
420	но если	3	5
421	которые можно	1	5
422	на вопрос	6	5
423	не будем	1	5
424	а это	1	5
425	и от	4	5
426	мы находим	7	5
427	но с	3	5
428	материал для	1	5
429	слово в	1	5
430	более что	1	5
431	язык и	1	5
432	по своему	1	5
433	для нашей	1	5
434	это так	1	5
435	только не	2	5
436	в конечном	4	5
437	и их	5	5
438	мы должны	11	5
439	учения о	8	5
440	как не	1	5
441	пр и	1	5
442	что можно	4	5
443	и только	2	5
444	не надо	2	5
445	вопросом о	3	5
446	есть не	3	5
447	науки о	1	4
448	мы и	3	4
449	о чем	2	4
450	одно из	3	4
451	как они	2	4
452	мне кажется	2	4
453	как об	1	4
454	зрения на	1	4
455	иначе как	1	4
456	представление о	7	4
457	конечном счете	4	4
458	так например	1	4
459	как только	3	4
460	связано с	3	4
461	так называемых	2	4
462	к этой	4	4
463	мы увидим	3	4
464	вот почему	5	4
465	увидим что	2	4
466	точно так	2	4
467	в различных	1	4
468	есть продукт	1	4
469	так мы	1	4
470	с большим	1	4
471	быть в	1	4
472	к которому	4	4
473	что даже	2	4
474	не мог	1	4
475	из них	4	4
476	в лингвистике	1	4
477	к нему	1	4
478	всего в	3	4
479	иначе говоря	4	4
480	не говорят	1	4
481	значит не	1	4
482	отношения между	3	4
483	не говорит	1	4
484	это есть	2	4
485	но ведь	2	4
486	между ними	2	4
487	же как	8	4
488	постановка вопроса	2	4
489	в ряду	1	4
490	о которых	4	4
491	себе и	3	4
492	и это	3	4
493	в смысле	2	4
494	наперед уже	1	4
495	остается в	2	4
496	выражение в	1	4
497	мы можем	11	4
498	данный момент	1	4
499	не дает	1	4
500	лишь что	1	4
501	почти всегда	2	4
502	это действительно	1	4
503	как известно	8	4
504	могла бы	2	4
505	тот или	1	4
506	что для	8	4
507	и все	7	4
508	же мы	1	4
509	и по	3	4
510	однако и	1	4
511	на деле	5	4
512	как таковой	2	4
513	мы приходим	1	4
514	себе представить	1	4
515	то в	1	4
516	которых мы	2	4
517	сам по	3	4
518	из которых	6	4
519	уяснить себе	1	4
520	том и	1	4
521	здесь мы	1	4
522	отношения к	3	4
523	уже что	1	4
524	связанные с	2	4
525	я хочу	1	4
526	который не	2	4
527	в известном	4	4
528	из области	2	4
529	не имеют	1	4
530	по сравнению	10	4
531	в современном	1	4
532	в значении	1	4
533	именно на	1	4
534	обе эти	4	4
535	как проблема	2	4
536	что вообще	1	4
537	в данной	1	4
538	однако в	1	4
539	речи с	5	4
540	точку зрения	8	4
541	поэтому что	5	4
542	но на	4	4
543	этой области	1	4
544	о значении	1	4
545	социального общения	1	4
546	что так	1	4
547	этих слов	1	4
548	указание на	4	4
549	по словам	1	4
550	в виде	3	4
551	речи к	7	4
552	в стороне	2	4
553	и без	1	4
554	последнее время	3	4
555	на все	5	4
556	в такой	4	4
557	сразу же	1	4
558	широкое распространение	1	4
559	вопросе о	1	4
560	к одному	1	4
561	в наши	2	4
562	нужно было	1	4
563	но дело	1	4
564	сказано выше	1	4
565	на это	1	4
566	одного из	4	4
567	для обозначения	1	4
568	для самого	1	4
569	в узком	1	4
570	такой же	3	4
571	только после	1	4
572	это в	1	4
573	не к	3	4
574	а то	1	4
575	мы наблюдаем	1	3
576	и другие	1	3
577	культурного развития	1	3
578	особенности и	1	3
579	все что	4	3
580	факты и	2	3
581	со всем	2	3
582	мысли и	7	3
583	в некоторых	1	3
584	и говорить	1	3
585	не хочет	2	3
586	по мере	5	3
587	вопрос об	8	3
588	это те	1	3
589	из всего	1	3
590	в собственном	8	3
591	в одно	1	3
592	на эту	2	3
593	большей или	1	3
594	на точку	2	3
595	в это	1	3
596	знаем что	1	3
597	поставить вопрос	1	3
598	но мы	4	3
599	мы с	1	3
600	в дальнейшем	1	3
601	еще один	2	3
602	совершенно ином	1	3
603	можно считать	2	3
604	раз и	1	3
605	но даже	2	3
606	за собой	4	3
607	общения и	3	3
608	для данного	2	3
609	говорит что	9	3
610	в свете	5	3
611	что речь	2	3
612	себе в	1	3
613	убедиться в	5	3
614	всего что	1	3
615	так то	1	3
616	к ним	2	3
617	наряду с	3	3
618	тех случаях	2	3
619	в контексте	1	3
620	на него	3	3
621	все время	8	3
622	который в	7	3
623	от них	2	3
624	на котором	1	3
625	как сказано	1	3
626	для этой	1	3
627	в системе	1	3
628	но так	1	3
629	речи вообще	1	3
630	мы скажем	1	3
631	речи эта	3	3
632	представить себе	5	3
633	бы то	1	3
634	согласно которому	1	3
635	к жизни	1	3
636	в следующем	4	3
637	такое изучение	2	3
638	что его	6	3
639	одним из	1	3
640	по аналогии	1	3
641	мере того	1	3
642	также в	1	3
643	и вместе	1	3
644	и следовательно	3	3
645	разве не	1	3
646	в сторону	1	3
647	какой они	1	3
648	что следует	1	3
649	под влиянием	3	3
650	в других	2	3
651	именно как	1	3
652	речи мы	5	3
653	к слову	6	3
654	в целях	1	3
655	при отсутствии	1	3
656	зрения в	1	3
657	помощью которого	1	3
658	иметь в	1	3
659	который мы	3	3
660	научного знания	2	3
661	также не	2	3
662	образом если	1	3
663	то ни	1	3
664	именно потому	2	3
665	или меньшей	1	3
666	целом и	6	3
667	известном смысле	3	3
668	только с	2	3
669	что есть	1	3
670	о его	1	3
671	которое мы	6	3
672	речи которые	1	3
673	эпохи в	1	3
674	речь а	1	3
675	мы будем	2	3
676	на место	2	3
677	что наша	1	3
678	показывает что	4	3
679	во время	1	3
680	еще одно	1	3
681	собственном смысле	8	3
682	социальной жизни	1	3
683	та же	1	3
684	и сейчас	1	3
685	структурные моменты	1	3
686	содержания и	1	3
687	фактов и	5	3
688	что сам	2	3
689	и делает	2	3
690	под этим	2	3
691	потребность в	5	3
692	что нет	1	3
693	вместо того	3	3
694	в наших	4	3
695	что у	3	3
696	заключается не	1	3
697	и мы	3	3
698	показать что	7	3
699	если это	2	3
700	и действительно	1	3
701	то время	5	3
702	не понимают	2	3
703	роли в	2	3
704	так называемая	1	3
705	том как	1	3
706	один пример	1	3
707	же есть	1	3
708	в которые	1	3
709	какой мере	2	3
710	своей собственной	1	3
711	для всякой	1	3
712	но здесь	1	3
713	не могло	5	3
714	значение для	3	3
715	пока мы	1	3
716	действия и	4	3
717	не представляет	1	3
718	в лингвистическом	1	3
719	и идеи	2	3
720	речи на	1	3
721	тому чтобы	2	3
722	что здесь	2	3
723	без всякого	2	3
724	заметить что	3	3
725	нет и	1	3
726	он в	6	3
727	ответа на	3	3
728	лишь о	1	3
729	том же	4	3
730	говоря об	1	3
731	силу того	1	3
732	так называемое	1	3
733	значении слова	2	3
734	именно к	1	3
735	в более	3	3
736	мы могли	11	3
737	значение в	4	3
738	следовательно и	1	3
739	для него	5	3
740	не для	1	3
741	естественно что	2	3
742	стать на	1	3
743	мало того	1	3
744	как у	1	3
745	для данной	1	3
746	из своих	1	3
747	от речи	5	3
748	с их	2	3
749	слова не	1	3
750	в противовес	1	3
751	как именно	2	3
752	слова но	1	3
753	чтобы с	2	3
754	сама по	3	3
755	с той	3	3
756	от слова	1	3
757	приходим к	1	3
758	случаях когда	1	3
759	или даже	2	3
760	и дальше	1	3
761	и со	2	3
762	этого вопроса	1	3
763	и я	2	3
764	со своей	1	3
765	только и	1	3
766	на его	1	3
767	с первого	1	3
768	на них	1	3
769	этой книге	2	3
770	и тех	1	3
771	предположить что	2	3
772	и эти	2	3
773	что от	1	3
774	имя с	1	3
775	составные элементы	2	3
776	из ряда	1	3
777	которую можно	3	3
778	не по	1	3
779	конце концов	1	3
780	же что	2	3
781	отказ от	1	3
782	легко убедиться	2	3
783	в начале	2	3
784	таких случаях	1	3
785	признать что	3	3
786	значение слова	5	3
787	а скорее	2	3
788	это дает	1	3
789	тем чтобы	1	3
790	с таким	8	3
791	таким же	4	3
792	на ту	1	3
793	более того	2	3
794	котором говорит	1	3
795	это указание	2	2
796	что было	1	2
797	с которыми	2	2
798	почву для	1	2
799	во всем	4	2
800	он приходит	2	2
801	от него	1	2
802	и составляет	3	2
803	только из	2	2
804	социального и	1	2
805	речи то	1	2
806	отвечает на	1	2
807	которые не	4	2
808	которая в	2	2
809	здесь то	1	2
810	социального целого	1	2
811	без исключения	1	2
812	в применении	2	2
813	из всех	3	2
814	на вопросе	1	2
815	свою мысль	2	2
816	о формах	1	2
817	в принципе	1	2
818	далее что	2	2
819	помоги мне	1	2
820	индивидуального и	1	2
821	речи может	1	2
822	но сам	2	2
823	которые хотя	1	2
824	далее в	1	2
825	но звук	2	2
826	его от	1	2
827	нами в	3	2
828	можно видеть	1	2
829	приходит к	4	2
830	к рассмотрению	1	2
831	по пути	2	2
832	время как	4	2
833	вот что	2	2
834	значения в	1	2
835	если угодно	1	2
836	результате этого	1	2
837	рано или	1	2
838	ведет к	1	2
839	в жизни	2	2
840	наблюдаем в	1	2
841	приходит в	1	2
842	выражения и	1	2
843	выход из	1	2
844	он является	3	2
845	на известной	1	2
846	и слово	2	2
847	раз когда	1	2
848	моменты в	1	2
849	а вместе	2	2
850	понятно что	2	2
851	не выполняет	4	2
852	первостепенной важности	1	2
853	нами выше	2	2
854	во все	3	2
855	частных вопросов	1	2
856	в основном	1	2
857	в действительности	1	2
858	что этот	2	2
859	в объяснении	3	2
860	по его	2	2
861	применении к	1	2
862	той и	1	2
863	и сделали	1	2
864	рассматриваться как	3	2
865	трудно было	1	2
866	почти исключительно	2	2
867	бы из	1	2
868	но эти	1	2
869	значение языка	1	2
870	действительно так	1	2
871	что вся	1	2
872	с такой	4	2
873	одной и	2	2
874	когда она	2	2
875	об отношении	15	2
876	из своего	1	2
877	между отдельными	3	2
878	в строгом	1	2
879	и значение	2	2
880	и те	2	2
881	что еще	1	2
882	как оно	1	2
883	чтобы показать	3	2
884	к положению	1	2
885	в вопросе	1	2
886	мере не	1	2
887	и остается	3	2
888	отношения и	1	2
889	которого они	1	2
890	для дальнейшего	2	2
891	находится в	2	2
892	в научном	1	2
893	речь не	3	2
894	одна из	1	2
895	мы тем	1	2
896	свою культурную	1	2
897	а следовательно	2	2
898	понятие о	2	2
899	в пользу	6	2
900	книги в	3	2
901	чем это	3	2
902	раз на	1	2
903	некоторой степени	1	2
904	едва ли	5	2
905	целого ряда	1	2
906	действительно в	1	2
907	быть с	3	2
908	от практических	1	2
909	здесь из	1	2
910	возразить против	1	2
911	то вопрос	1	2
912	чтобы выяснить	2	2
913	мысль а	1	2
914	в научной	2	2
915	отношении в	1	2
916	как такового	2	2
917	речи является	6	2
918	не видел	1	2
919	в состоянии	2	2
920	смысле в	1	2
921	что сама	2	2
922	то у	1	2
923	ни было	1	2
924	помимо того	1	2
925	лишь после	3	2
926	не соответствует	1	2
927	с другими	5	2
928	бы что	4	2
929	что между	4	2
930	так не	1	2
931	лежит в	3	2
932	говорит он	27	2
933	этого нам	1	2
934	всего потому	1	2
935	автором в	1	2
936	его значении	1	2
937	связи со	1	2
938	или содержание	1	2
939	их по	1	2
940	и говорит	2	2
941	лишь к	1	2
942	который по	2	2
943	и хорошо	1	2
944	он говорит	2	2
945	основной вопрос	1	2
946	речь шла	1	2
947	когда говорят	2	2
948	себе не	1	2
949	одном из	3	2
950	особенности в	1	2
951	понимать под	1	2
952	в себя	2	2
953	точек зрения	1	2
954	что их	1	2
955	с вопросом	1	2
956	но можно	1	2
957	нами как	2	2
958	спросим себя	1	2
959	того в	2	2
960	бы к	3	2
961	это как	2	2
962	предполагает что	1	2
963	от элементов	1	2
964	мысль и	5	2
965	действие в	1	2
966	проблемы как	1	2
967	с какой	1	2
968	к новым	1	2
969	будет как	1	2
970	и проблема	1	2
971	отношение между	5	2
972	на правах	1	2
973	что эта	7	2
974	задачи которые	1	2
975	средство социального	1	2
976	и тот	1	2
977	языке этот	1	2
978	тем и	3	2
979	которое конечно	1	2
980	того кто	2	2
981	это же	1	2
982	на некоторые	1	2
983	с полным	1	2
984	функции не	1	2
985	вопрос в	2	2
986	между словом	2	2
987	это потому	1	2
988	и др	5	2
989	когда они	1	2
990	к осознанию	1	2
991	и речь	5	2
992	что только	2	2
993	показывают что	3	2
994	в данный	1	2
995	с нее	1	2
996	для чего	1	2
997	легко видеть	2	2
998	себе как	1	2
999	из основных	3	2
1000	и самый	2	2
1001	и правила	1	2
1002	к сожалению	2	2
1003	к такому	1	2
1004	отношении между	2	2
1005	само слово	2	2
1006	речи что	2	2
1007	и должны	2	2
1008	как с	1	2
1009	переходит в	1	2
1010	большую роль	1	2
1011	перед которым	1	2
1012	уступить место	1	2
1013	же образом	1	2
1014	до некоторой	1	2
1015	поэтому в	3	2
1016	все свое	1	2
1017	для них	1	2
1018	однако он	1	2
1019	оттого что	1	2
1020	не могла	1	2
1021	проблема и	2	2
1022	видели уже	1	2
1023	в плоскости	1	2
1024	и строго	1	2
1025	этим вопросом	1	2
1026	должен был	1	2
1027	о природе	5	2
1028	строгом смысле	1	2
1029	это положение	5	2
1030	значении этого	1	2
1031	есть нечто	2	2
1032	и вопрос	1	2
1033	и так	1	2
1034	и просто	1	2
1035	сравнению с	9	2
1036	как индивидуальная	1	2
1037	которого не	1	2
1038	которая не	1	2
1039	имеет здесь	1	2
1040	нет в	1	2
1041	мы сталкиваемся	1	2
1042	а ведь	1	2
1043	это самое	1	2
1044	два слова	1	2
1045	в словах	3	2
1046	смысл то	1	2
1047	думать что	1	2
1048	этому же	2	2
1049	чем же	2	2
1050	не является	16	2
1051	нам о	1	2
1052	где нет	1	2
1053	это понятие	2	2
1054	совершенно иной	1	2
1055	сейчас не	3	2
1056	еще на	4	2
1057	что самое	2	2
1058	значение этого	1	2
1059	сказал бы	2	2
1060	не хочу	1	2
1061	сравнению со	1	2
1062	лежат в	1	2
1063	это все	1	2
1064	рассматривать как	1	2
1065	формы с	2	2
1066	и теперь	2	2
1067	отношении к	1	2
1068	вслед за	3	2
1069	большей частью	1	2
1070	и до	5	2
1071	друг от	4	2
1072	в совершенно	5	2
1073	в обществе	1	2
1074	потому и	2	2
1075	в расчет	1	2
1076	и той	2	2
1077	имеем в	1	2
1078	на которые	1	2
1079	видели выше	1	2
1080	и там	1	2
1081	начиная с	2	2
1082	одной из	4	2
1083	звуков в	1	2
1084	всякий раз	2	2
1085	и возможно	1	2
1086	увидим ниже	2	2
1087	или поздно	1	2
1088	у них	1	2
1089	и после	1	2
1090	здесь действительно	1	2
1091	последнего времени	1	2
1092	известной мере	1	2
1093	друг другу	4	2
1094	слова между	1	2
1095	он должен	4	2
1096	деле не	1	2
1097	слова так	2	2
1098	связан с	5	2
1099	ответ на	4	2
1100	когда речь	1	2
1101	что говоря	3	2
1102	ничем не	3	2
1103	ниже не	1	2
1104	зависит от	2	2
1105	том числе	3	2
1106	наших глазах	1	2
1107	слово а	1	2
1108	и естественно	1	2
1109	от которого	1	2
1110	для всего	3	2
1111	речи так	4	2
1112	отсюда следует	1	2
1113	этого явления	1	2
1114	ее в	3	2
1115	где он	1	2
1116	здесь в	1	2
1117	на которой	4	2
1118	говорит и	1	2
1119	сознания и	4	2
1120	а все	1	2
1121	слова а	1	2
1122	этом в	2	2
1123	взаимодействия между	1	2
1124	по этому	4	2
1125	это отношение	1	2
1126	от друга	4	2
1127	когда оно	1	2
1128	речи это	2	2
1129	дело в	3	2
1130	вот это	1	2
1131	вообще не	1	2
1132	чтобы быть	2	2
1133	слова на	2	2
1134	нас к	10	2
1135	является не	2	2
1136	первый период	1	2
1137	основана на	1	2
1138	другом месте	6	2
1139	для примера	1	2
1140	силу этого	4	2
1141	и понимания	2	2
1142	к своему	2	2
1143	словом как	1	2
1144	говорить как	1	2
1145	один и	2	2
1146	это было	1	2
1147	для которого	3	2
1148	бы совершенно	1	2
1149	уже за	1	2
1150	в одной	3	2
1151	и вообще	2	2
1152	разумеется что	1	2
1153	как слово	1	2
1154	которая как	1	2
1155	принципиальное значение	1	2
1156	разница между	1	2
1157	и мысли	2	2
1158	в эти	1	2
1159	только к	1	2
1160	за то	2	2
1161	же с	1	2
1162	относительно того	4	2
1163	она должна	4	2
1164	свое выражение	1	2
1165	в самых	4	2
1166	в руки	1	2
1167	тому как	3	2
1168	в теории	10	2
1169	что нужно	1	2
1170	с совершенно	1	2
1171	не станем	7	2
1172	а по	1	2
1173	с уже	1	2
1174	мы снова	1	2
1175	есть и	1	2
1176	отношений между	4	2
1177	оказывается что	1	2
1178	живого современного	1	2
1179	против того	1	2
1180	наших дней	1	2
1181	которой мы	3	2
1182	как таковая	2	2
1183	связана с	4	2
1184	свою задачу	1	2
1185	поскольку оно	1	2
1186	же на	1	2
1187	указывает на	4	2
1188	от мысли	4	2
1189	в ходе	9	2
1190	самый термин	1	2
1191	речь и	7	2
1192	а может	1	2
1193	как увидим	2	2
1194	всей нашей	1	2
1195	жизни и	2	2
1196	грамматики и	1	2
1197	в силах	1	2
1198	все более	4	2
1199	и новые	1	2
1200	эти два	1	2
1201	как впрочем	2	2
1202	точно и	2	2
1203	не можем	3	2
1204	в известной	2	2
1205	вещи не	1	1
1206	связаны в	1	1
1207	основная линия	1	1
1208	очень широкое	1	1
1209	находим в	1	1
1210	чрезвычайно важно	2	1
1211	смысле с	1	1
1212	философии и	3	1
1213	располагаются в	1	1
1214	к проблеме	2	1
1215	становится возможным	2	1
1216	к другу	3	1
1217	этой проблеме	1	1
1218	первые годы	2	1
1219	не нужна	1	1
1220	на эти	3	1
1221	известно и	1	1
1222	вопросы связанные	1	1
1223	выводу что	5	1
1224	в последнее	3	1
1225	может в	1	1
1226	самого себя	1	1
1227	исходя из	1	1
1228	с логикой	5	1
1229	за исключением	1	1
1230	к следующим	1	1
1231	от индивидуального	1	1
1232	всей жизни	1	1
1233	он показал	2	1
1234	их чисто	1	1
1235	момента в	1	1
1236	до самого	1	1
1237	проблема не	1	1
1238	связанных между	1	1
1239	в равной	2	1
1240	оказывается не	1	1
1241	эта идея	1	1
1242	на второй	1	1
1243	эта новая	1	1
1244	в анализе	1	1
1245	это значит	1	1
1246	процесс образования	1	1
1247	решения вопроса	1	1
1248	является в	1	1
1249	это объяснение	1	1
1250	но тем	3	1
1251	какой бы	1	1
1252	привести к	2	1
1253	сам автор	2	1
1254	речи во	1	1
1255	анализа а	1	1
1256	существует столько	1	1
1257	самой различной	1	1
1258	разрешить проблему	1	1
1259	типов и	1	1
1260	форма его	1	1
1261	представить в	1	1
1262	шла о	1	1
1263	это легко	1	1
1264	котором оказываются	1	1
1265	которое является	1	1
1266	собой разумеется	1	1
1267	это история	1	1
1268	понятий в	1	1
1269	с собой	5	1
1270	нет еще	1	1
1271	и действуют	2	1
1272	предисловии к	4	1
1273	и самое	1	1
1274	среди других	1	1
1275	этой последней	1	1
1276	связь с	2	1
1277	всех отдельных	1	1
1278	в борьбе	2	1
1279	или во	2	1
1280	явно не	1	1
1281	к русскому	2	1
1282	обязывает нас	1	1
1283	и сам	2	1
1284	спросить себя	2	1
1285	значения но	1	1
1286	проблемы в	1	1
1287	камни на	1	1
1288	каким образом	3	1
1289	положения относительно	1	1
1290	в некотором	1	1
1291	за ним	1	1
1292	весь этот	1	1
1293	его основной	1	1
1294	от общих	1	1
1295	от всего	2	1
1296	одним примером	1	1
1297	к другим	1	1
1298	которого вся	1	1
1299	они помогают	1	1
1300	бы все	1	1
1301	останавливаясь на	1	1
1302	силы можно	1	1
1303	значительной степени	2	1
1304	возникли в	1	1
