N	2gram	Vygotskiy_	Marksizm
263	этот процесс	4	6
264	все это	8	6
265	слово в	4	6
266	в какой	5	6
267	лишь с	1	6
268	вопрос о	2	6
269	как ее	1	6
270	мы должны	15	6
271	из этих	5	6
272	лишь как	1	6
273	же в	3	6
274	еще более	1	5
275	формы в	3	5
276	речи во	1	5
277	в одном	4	5
278	нами в	4	5
279	в виду	4	5
280	является слово	1	5
281	что слово	6	5
282	значения в	1	5
283	слово является	1	5
284	понимания и	1	5
285	не менее	8	5
286	связано с	2	5
287	понятно что	3	5
288	был бы	2	5
289	знака как	1	5
290	как на	2	5
291	от того	8	5
292	истории языка	1	5
293	по преимуществу	1	5
294	должно быть	3	5
295	что такое	1	5
296	все время	6	5
297	от этого	6	5
298	и у	7	5
299	той или	2	5
300	но как	4	5
301	и тем	8	5
302	этих форм	1	5
303	и является	2	5
304	в конце	1	5
305	язык есть	1	5
306	следовательно не	2	5
307	этой проблемы	2	5
308	то в	3	5
309	для себя	2	5
310	опираться на	1	5
311	вместе с	18	5
312	дело идет	1	5
313	да и	1	5
314	так называемая	4	5
315	различие между	2	5
316	тесной связи	1	5
317	существует для	1	5
318	ее в	2	5
319	связана с	3	5
320	и лишь	1	5
321	хотя и	2	5
322	в конкретном	1	5
323	точку зрения	1	5
324	формы и	3	5
325	этом случае	4	5
326	форм и	1	5
327	значение в	5	5
328	связи между	6	5
329	сознания говорящего	1	5
330	этом отношении	9	5
331	то мы	2	5
332	или в	4	5
333	для других	2	5
334	но не	7	5
335	менее всего	2	5
336	в условиях	1	5
337	тем более	2	5
338	к одному	10	5
339	она не	1	5
340	одни и	3	5
341	со всею	1	5
342	конечно совершенно	1	5
343	речь у	1	5
344	совершается в	1	5
345	данного слова	1	5
346	какого бы	1	4
347	и к	9	4
348	же и	2	4
349	только что	5	4
350	оно становится	2	4
351	в них	3	4
352	связь с	4	4
353	но все	4	4
354	тем что	12	4
355	выражения и	1	4
356	он является	1	4
357	речью и	3	4
358	внутренних знаков	1	4
359	он был	1	4
360	к проблеме	2	4
361	физиологическим процессом	1	4
362	правда и	1	4
363	говорит что	1	4
364	перед ним	4	4
365	внешнего знака	1	4
366	следующим образом	4	4
367	в зависимости	6	4
368	во всей	3	4
369	к ее	1	4
370	из них	5	4
371	едва ли	6	4
372	что они	23	4
373	него как	1	4
374	и он	1	4
375	не знаком	1	4
376	именно для	1	4
377	несмотря на	1	4
378	что все	2	4
379	не знает	1	4
380	в которой	4	4
381	из сознания	1	4
382	одним из	6	4
383	что она	7	4
384	но для	2	4
385	но ведь	1	4
386	его значение	1	4
387	в других	2	4
388	находит свое	2	4
389	для его	2	4
390	не дает	2	4
391	и речи	27	4
392	но при	1	4
393	между двумя	3	4
394	к этим	2	4
395	так что	3	4
396	все те	1	4
397	в тех	2	4
398	и тот	6	4
399	нашей точки	2	4
400	его к	6	4
401	независимо от	5	4
402	и особенно	4	4
403	и ту	1	4
404	к целому	1	4
405	от нее	4	4
406	языка с	1	4
407	не могут	5	4
408	со всеми	9	4
409	и действительно	1	4
410	значения и	6	4
411	может получить	1	4
412	к его	1	4
413	бы и	2	4
414	в становлении	1	4
415	автора и	1	4
416	речи не	5	4
417	перейдем к	1	4
418	именно на	1	4
419	слов и	5	4
420	целый ряд	4	4
421	и до	1	4
422	что здесь	2	4
423	переход от	5	4
424	нет и	1	4
425	мог бы	5	4
426	только при	2	4
427	и то	9	4
428	данное слово	3	4
429	нас не	2	4
430	уже в	10	4
431	это и	1	4
432	можно сказать	2	4
433	как она	4	4
434	или даже	2	4
435	знаком и	2	4
436	войти в	1	4
437	он ни	1	4
438	другими словами	3	4
439	так называемой	1	4
440	как он	8	4
441	относится к	1	4
442	стороны и	1	4
443	одного из	3	4
444	и самого	1	4
445	выражения в	1	4
446	к пониманию	3	4
447	в области	9	4
448	нуждается в	1	4
449	эти два	1	4
450	мы сказали	1	4
451	что было	1	3
452	они являются	8	3
453	языке и	1	3
454	над языком	1	3
455	не могло	1	3
456	в применении	1	3
457	однако и	2	3
458	даже в	5	3
459	в общей	2	3
460	в своих	3	3
461	ко всем	2	3
462	с тем	18	3
463	данной формы	2	3
464	роль в	5	3
465	является для	2	3
466	значение не	1	3
467	так в	1	3
468	знак в	1	3
469	на первый	5	3
470	в дальнейшем	3	3
471	в действительности	3	3
472	и история	1	3
473	не наоборот	1	3
474	в объяснении	1	3
475	применении к	1	3
476	мы увидим	4	3
477	даже и	1	3
478	в этот	1	3
479	в руках	1	3
480	одной и	6	3
481	но они	4	3
482	говорить о	1	3
483	каждое слово	1	3
484	на пути	2	3
485	значительной степени	1	3
486	мы полагаем	2	3
487	всегда и	1	3
488	то такой	1	3
489	группы и	1	3
490	постановка проблемы	1	3
491	места для	1	3
492	находится в	4	3
493	же слова	3	3
494	с ним	4	3
495	а следовательно	1	3
496	друг с	10	3
497	нам важно	1	3
498	мы видим	13	3
499	все его	2	3
500	от его	2	3
501	здесь нет	1	3
502	тем не	6	3
503	в тот	1	3
504	этими двумя	1	3
505	лежит в	3	3
506	не о	1	3
507	между этими	2	3
508	которые еще	1	3
509	в живом	3	3
510	между собой	15	3
511	этом как	1	3
512	речи или	3	3
513	действительности и	1	3
514	чтобы понять	1	3
515	это вполне	1	3
516	мы говорили	5	3
517	все остальные	2	3
518	более или	3	3
519	все основные	1	3
520	как это	16	3
521	мы ограничимся	2	3
522	что эта	2	3
523	одно и	7	3
524	не приходится	1	3
525	и та	1	3
526	по своей	12	3
527	могла бы	1	3
528	значение и	1	3
529	общего с	3	3
530	и др	1	3
531	были бы	3	3
532	не так	1	3
533	с объективной	3	3
534	и этот	1	3
535	в последнем	1	3
536	речи но	3	3
537	почти не	1	3
538	слово для	1	3
539	тогда когда	10	3
540	не идет	2	3
541	и при	3	3
542	в другой	2	3
543	из которых	6	3
544	имеет место	4	3
545	знаков в	2	3
546	не на	2	3
547	можно было	10	3
548	должен был	2	3
549	одновременно с	2	3
550	мы остановимся	2	3
551	еще в	2	3
552	к которым	8	3
553	и они	1	3
554	в которых	3	3
555	приводит к	5	3
556	является продуктом	1	3
557	со стороны	1	3
558	слова для	1	3
559	для марксизма	3	3
560	еще и	2	3
561	к нашему	1	3
562	поэтому не	2	3
563	речи он	1	3
564	потому что	14	3
565	путем абстракции	1	3
566	в мир	1	3
567	более и	1	3
568	другого в	2	3
569	и той	7	3
570	т.е не	1	3
571	к двум	1	3
572	на этот	5	3
573	он может	1	3
574	здесь не	2	3
575	но если	2	3
576	главным образом	3	3
577	у них	3	3
578	но это	7	3
579	мы возьмем	1	3
580	подойти к	1	3
581	находятся в	1	3
582	что оно	8	3
583	процесс становления	1	3
584	они не	4	3
585	свидетельствует о	1	3
586	того как	5	3
587	том числе	3	3
588	из основных	3	3
589	она будет	1	3
590	для данной	1	3
591	с их	3	3
592	однако не	3	3
593	этой формы	1	3
594	и непосредственно	1	3
595	или иначе	2	3
596	слова на	1	3
597	к единству	1	3
598	на все	2	3
599	один и	6	3
600	только и	2	3
601	с другом	10	3
602	в виде	4	3
603	должен быть	1	3
604	или менее	5	3
605	одним и	5	3
606	и вообще	1	3
607	не все	1	3
608	бы это	1	3
609	связаны с	4	3
610	к жизни	2	3
611	и по	5	3
612	этих двух	1	3
613	того или	2	3
614	и других	4	3
615	первый план	5	3
616	как ни	1	3
617	совпадает с	7	3
618	ту или	1	3
619	т.е с	2	3
620	также и	3	3
621	мы узнаем	2	3
622	речь становится	6	3
623	с языком	1	3
624	в значительной	1	3
625	эти формы	2	3
626	когда он	5	3
627	а по	3	3
628	в нашей	4	3
629	не следует	1	3
630	как чисто	1	3
631	или как	2	3
632	числе и	3	3
633	благодаря этому	7	3
634	по законам	1	3
635	процессе его	1	3
636	все более	2	3
637	и только	4	3
638	конце концов	1	3
639	в целом	22	3
640	и тогда	2	3
641	является одной	1	3
642	по нашему	2	3
643	мы наблюдаем	3	2
644	во всем	7	2
645	степень его	1	2
646	слова еще	1	2
647	для всех	1	2
648	свет на	1	2
649	вообще не	3	2
650	в последнее	4	2
651	ограничимся лишь	1	2
652	в разрешении	1	2
653	с этой	6	2
654	принадлежит слову	1	2
655	дело с	3	2
656	вопросу о	1	2
657	из всех	2	2
658	глаза и	1	2
659	это значит	6	2
660	в разных	1	2
661	этот момент	4	2
662	тем как	4	2
663	речи эта	1	2
664	т.е те	1	2
665	нет еще	1	2
666	как они	5	2
667	не абстрактная	1	2
668	из нее	2	2
669	новой формы	2	2
670	слова с	2	2
671	но по	3	2
672	мы и	4	2
673	где они	2	2
674	к каким	1	2
675	к более	1	2
676	в речи	4	2
677	превращается в	1	2
678	исходить из	1	2
679	том или	1	2
680	например в	2	2
681	в жизни	3	2
682	знаком в	1	2
683	бы стать	2	2
684	находит себе	1	2
685	движется в	1	2
686	к самому	1	2
687	в собственном	12	2
688	их в	6	2
689	а именно	1	2
690	или ином	1	2
691	отличается от	5	2
692	и сознание	1	2
693	так например	1	2
694	социальная среда	1	2
695	действительности в	1	2
696	ответить на	1	2
697	восприятия и	1	2
698	мы рассмотрим	1	2
699	находит в	1	2
700	было в	1	2
701	этом мы	1	2
702	значение то	1	2
703	всего этого	1	2
704	почти исключительно	2	2
705	уже у	2	2
706	и другой	4	2
707	это же	2	2
708	слова при	1	2
709	не об	1	2
710	творческий характер	1	2
711	для данного	1	2
712	тем самым	6	2
713	не совпадает	1	2
714	то как	2	2
715	не что	2	2
716	различных языках	1	2
717	характерной для	1	2
718	момента в	2	2
719	но ни	1	2
720	эти моменты	1	2
721	конкретной ситуации	4	2
722	по которым	2	2
723	является конечно	1	2
724	за него	1	2
725	на него	2	2
726	между говорящими	2	2
727	слово не	1	2
728	в атмосфере	1	2
729	можем сказать	1	2
730	как всякое	1	2
731	речи все	2	2
732	на предмет	3	2
733	какой степени	5	2
734	от себя	1	2
735	и стать	1	2
736	распадается на	4	2
737	не просто	3	2
738	они могут	3	2
739	ними в	1	2
740	и речь	5	2
741	является необходимым	3	2
742	своего развития	9	2
743	гораздо более	1	2
744	и во	4	2
745	мы скажем	1	2
746	и весь	1	2
747	видели что	4	2
748	собой и	2	2
749	мы как	1	2
750	мышления и	39	2
751	никакой связи	1	2
752	которое он	1	2
753	слова является	1	2
754	об одном	1	2
755	в состоянии	1	2
756	всех остальных	2	2
757	не внутри	1	2
758	отношения к	1	2
759	после этого	1	2
760	или иную	1	2
761	на стадии	1	2
762	эти тенденции	1	2
763	для них	3	2
764	противоречие между	1	2
765	бы что	4	2
766	эта форма	3	2
767	тому же	6	2
768	и притом	1	2
769	говорит он	8	2
770	поэтому с	3	2
771	как фактор	1	2
772	но он	1	2
773	ее от	1	2
774	связи со	2	2
775	на которое	1	2
776	по аналогии	1	2
777	в процессах	1	2
778	чрезвычайно важно	1	2
779	не остается	1	2
780	также в	2	2
781	эти три	2	2
782	и именно	1	2
783	же как	10	2
784	для решения	2	2
785	зрения и	1	2
786	себе и	2	2
787	а только	1	2
788	в чем	2	2
789	и речевой	1	2
790	что как	3	2
791	остается в	2	2
792	здесь как	1	2
793	могли бы	16	2
794	а с	4	2
795	если оно	1	2
796	бы к	2	2
797	в абстрактном	1	2
798	не нашли	1	2
799	самый вопрос	1	2
800	эти слова	1	2
801	зрения в	1	2
802	связь и	2	2
803	ту же	2	2
804	совсем не	1	2
805	раз эта	1	2
806	характерны для	1	2
807	значение данного	1	2
808	бы они	2	2
809	при такой	1	2
810	но только	3	2
811	является одним	1	2
812	даже не	1	2
813	также не	2	2
814	этом смысле	7	2
815	в новое	2	2
816	совершенно справедливо	1	2
817	когда мы	2	2
818	тот или	1	2
819	этот предмет	2	2
820	с нашей	4	2
821	его как	1	2
822	в абстрактной	2	2
823	речь может	1	2
824	это делает	1	2
825	речи которые	2	2
826	в первой	1	2
827	не то	1	2
828	образом в	1	2
829	в общем	1	2
830	различать два	1	2
831	нам придется	1	2
832	или иного	2	2
833	во время	3	2
834	прав в	2	2
835	всех этих	2	2
836	так или	1	2
837	определяется в	1	2
838	собственном смысле	12	2
839	в частности	4	2
840	та же	3	2
841	опирается на	3	2
842	как с	4	2
843	друга в	1	2
844	психологии не	1	2
845	к одной	3	2
846	понимания с	1	2
847	эти особенности	1	2
848	поэтому в	3	2
849	от общего	2	2
850	к выводу	2	2
851	целом ряде	1	2
852	только они	1	2
853	слова мы	5	2
854	из сказанного	1	2
855	оно не	3	2
856	этого процесса	10	2
857	сами по	4	2
858	это положение	6	2
859	заключается в	22	2
860	содержание и	1	2
861	с целью	2	2
862	имеет дело	2	2
863	этот тип	3	2
864	же слово	3	2
865	никто не	1	2
866	бы не	1	2
867	этого материала	1	2
868	чтобы убедиться	1	2
869	время является	1	2
870	к данной	1	2
871	значения для	2	2
872	к конкретным	1	2
873	слова которое	1	2
874	тех форм	2	2
875	что мы	18	2
876	это явление	2	2
877	мы его	2	2
878	и поэтому	4	2
879	явления и	1	2
880	быть не	2	2
881	и второй	1	2
882	оно является	3	2
883	в непосредственном	1	2
884	для нее	1	2
885	и вся	1	2
886	вступает в	3	2
887	которую он	2	2
888	ни были	2	2
889	друг от	2	2
890	в совершенно	5	2
891	идет об	1	2
892	каждый из	2	2
893	его значением	1	2
894	и мышление	4	2
895	на которые	3	2
896	известной степени	1	2
897	впервые в	1	2
898	то для	1	2
899	принадлежит к	1	2
900	их с	3	2
901	за пределами	1	2
902	это является	1	2
903	этого мышления	1	2
904	мышление в	5	2
905	это значение	2	2
906	вопрос в	1	2
907	говорящих в	1	2
908	в самой	1	2
909	исключительно в	1	2
910	уже с	1	2
911	самое слово	2	2
912	это речь	2	2
913	им как	1	2
914	или к	1	2
915	в гораздо	1	2
916	данном случае	1	2
917	одна и	1	2
918	исследования мы	1	2
919	что значение	1	2
920	к истории	3	2
921	на развитие	1	2
922	будет ли	1	2
923	полагаем что	1	2
924	о нем	2	2
925	что с	8	2
926	и принципиально	1	2
927	же не	3	2
928	деле если	1	2
929	речь но	1	2
930	тех областях	1	2
931	их точки	1	2
932	речи к	2	2
933	его социальная	1	2
934	от друга	2	2
935	то к	1	2
936	и где	1	2
937	который как	1	2
938	в эпоху	1	2
939	указывает на	3	2
940	сама по	1	2
941	словом и	3	2
942	с той	3	2
943	виде в	4	2
944	есть в	1	2
945	язык и	1	2
946	мы никогда	3	2
947	можно выразить	1	2
948	поколения к	1	2
949	последнее время	6	2
950	и могут	2	2
951	по его	1	2
952	на его	5	2
953	для которого	1	2
954	случайной и	1	2
955	это так	2	2
956	и внутренней	4	2
957	направления и	1	2
958	что эти	4	2
959	и тех	2	2
960	эти последние	2	2
961	например у	1	2
962	поскольку они	1	2
963	и почти	1	2
964	не по	2	2
965	и иными	1	2
966	внешней речи	6	2
967	и формами	1	2
968	не находит	1	2
969	есть и	2	2
970	к данному	2	2
971	к анализу	1	2
972	отрешенное от	1	2
973	останавливаться на	1	2
974	и часто	2	2
975	идет о	2	2
976	речи это	1	2
977	как их	2	2
978	сохраняет свою	1	2
979	явление в	1	2
980	и вы	1	2
981	только по	1	2
982	этом и	2	2
983	различие в	1	2
984	ее из	1	2
985	как наиболее	1	2
986	иное как	2	2
987	глубоко различны	1	2
988	определить как	1	2
989	и самый	1	2
990	самого автора	1	2
991	которой мы	1	2
992	дело обстоит	1	2
993	само по	3	2
994	неотделимый от	1	2
995	форме и	2	2
996	существенную роль	2	1
997	дальше к	1	1
998	с которыми	4	1
999	не связан	1	1
1000	в единую	1	1
1001	оно все	2	1
1002	вводятся в	1	1
1003	речи то	2	1
1004	зрения на	2	1
1005	мышления к	2	1
1006	и очень	1	1
1007	со всем	1	1
1008	нашему конкретному	1	1
1009	выводу что	4	1
1010	с двух	1	1
1011	народов и	1	1
1012	которые не	5	1
1013	языка т.е	1	1
1014	т.е в	2	1
1015	вторая проблема	1	1
1016	задача которая	1	1
1017	является важнейшим	1	1
1018	каждого отдельного	1	1
1019	случае мы	1	1
1020	себе никакого	1	1
1021	виде нового	1	1
1022	слова они	1	1
1023	выступает на	1	1
1024	до самого	1	1
1025	нечто подобное	2	1
1026	это реальное	1	1
1027	общества но	1	1
1028	анализа как	1	1
1029	случае не	1	1
1030	ситуации т.е	1	1
1031	с необходимостью	3	1
1032	всей проблемы	1	1
1033	связи в	2	1
1034	может служить	2	1
1035	или нет	2	1
1036	в большей	1	1
1037	неизбежно приводит	2	1
1038	видов и	2	1
1039	в некоторых	1	1
1040	но тем	2	1
1041	имеют ничего	1	1
1042	есть функция	1	1
1043	говорит о	1	1
1044	далее что	1	1
1045	него в	1	1
1046	значению слов	1	1
1047	не являются	4	1
1048	или иному	4	1
1049	одно из	2	1
1050	важный момент	1	1
1051	далее в	1	1
1052	и другими	2	1
1053	бы с	3	1
1054	этого момента	2	1
1055	другой момент	1	1
1056	противоречие с	1	1
1057	в глубь	1	1
1058	ее основе	1	1
1059	нашего исследования	2	1
1060	это определение	1	1
1061	природе по	2	1
1062	важным и	1	1
1063	в предыдущей	1	1
1064	это делают	2	1
1065	проблемы не	1	1
1066	по пути	5	1
1067	интересных для	1	1
1068	показывает нам	1	1
1069	на которых	3	1
1070	еще долго	1	1
1071	ни одна	1	1
1072	относится и	1	1
1073	и сам	4	1
1074	в эксперимент	1	1
1075	проблемы в	1	1
1076	образом что	6	1
1077	каким образом	1	1
1078	указывает в	1	1
1079	речевой деятельности	1	1
1080	или на	1	1
1081	представление о	1	1
1082	конечном счете	1	1
1083	к другим	2	1
1084	и связанные	1	1
1085	основного фактора	2	1
1086	форме в	2	1
1087	из речи	1	1
1088	всегда в	1	1
1089	форм социального	1	1
1090	что по	2	1
1091	приходит в	1	1
1092	оказываются в	1	1
1093	обоих случаях	2	1
1094	слов как	1	1
1095	одновременно и	1	1
1096	та высшая	1	1
1097	на эту	1	1
1098	от специальных	1	1
1099	нужно чтобы	2	1
1100	собой не	2	1
1101	что еще	2	1
1102	они ни	1	1
1103	современного языкознания	1	1
1104	речи ей	1	1
1105	время это	1	1
1106	когда в	3	1
1107	для принципиальной	1	1
1108	речи например	3	1
1109	речь идет	4	1
1110	самого слова	1	1
1111	установку на	2	1
1112	как только	1	1
1113	логики и	1	1
1114	относиться к	1	1
1115	всем его	1	1
1116	понимание и	1	1
1117	остальные особенности	1	1
1118	при анализе	2	1
1119	освобождается от	1	1
1120	а вместе	1	1
1121	нашему мнению	2	1
1122	влечет за	1	1
1123	непосредственным влиянием	1	1
1124	самый тип	2	1
1125	в переносном	1	1
1126	основных чертах	1	1
1127	деятельность человека	1	1
1128	нам не	1	1
1129	в первую	2	1
1130	других или	1	1
1131	этим мы	1	1
1132	из других	1	1
1133	которые мы	3	1
1134	не могли	3	1
1135	говорит по	1	1
1136	увидим не	1	1
1137	которой он	2	1
1138	эта связь	1	1
1139	которые проходит	1	1
1140	раз и	1	1
1141	входящими в	4	1
1142	это последнее	1	1
1143	и какова	1	1
1144	быть простой	1	1
1145	возникнуть и	3	1
1146	в сознание	1	1
1147	между понятием	1	1
1148	от человеческого	1	1
1149	в противоположность	1	1
1150	имеет в	2	1
1151	но даже	1	1
1152	деле для	1	1
1153	часто в	2	1
1154	ничто не	1	1
1155	при рассмотрении	1	1
1156	и дают	1	1
1157	случае можно	1	1
1158	являются не	1	1
1159	при обучении	1	1
1160	во многих	3	1
1161	не всегда	1	1
1162	их не	1	1
1163	что вся	2	1
1164	оно начинает	1	1
1165	характер в	1	1
1166	анализ этого	1	1
1167	в него	4	1
1168	об отношении	2	1
1169	пониманию и	1	1
1170	увидим что	5	1
1171	всего как	1	1
1172	нечто такое	1	1
1173	слов сколько	1	1
1174	же эта	1	1
1175	и когда	3	1
1176	приходит к	7	1
1177	важности мы	1	1
1178	двух точек	1	1
1179	звуком и	1	1
1180	свое положение	1	1
1181	от той	2	1
1182	тот круг	1	1
1183	тем мы	1	1
1184	отметить что	1	1
1185	и существенного	1	1
1186	настоящей главы	2	1
1187	указания на	1	1
1188	убедиться в	1	1
1189	но этот	2	1
1190	друг на	3	1
1191	и остается	1	1
1192	и методологическая	1	1
1193	абстрактного к	1	1
1194	этого мы	1	1
1195	ни одного	1	1
1196	принадлежащих к	1	1
1197	и мышления	4	1
1198	отношения и	1	1
1199	есть непрерывный	1	1
1200	связи которые	3	1
1201	приходят к	1	1
1202	т.д но	1	1
1203	задач в	1	1
1204	чтобы они	2	1
1205	они лишены	1	1
1206	между теми	1	1
1207	правильному пониманию	1	1
1208	отношении и	1	1
1209	бы иным	1	1
1210	одинаково и	1	1
1211	человека имеет	1	1
1212	в основу	5	1
1213	образом как	2	1
1214	просто в	1	1
1215	к которому	6	1
1216	мы конечно	1	1
1217	от физиологических	1	1
1218	будем говорить	1	1
1219	речь не	4	1
1220	без того	1	1
1221	еще одна	1	1
1222	входят в	1	1
1223	речи перейдем	1	1
1224	исследования эти	1	1
1225	своего речевого	1	1
1226	речи эти	1	1
1227	иным как	1	1
1228	что именно	3	1
1229	приближаются к	1	1
1230	в интеллектуальную	1	1
1231	мере развития	1	1
1232	по поводу	1	1
1233	речевого процесса	1	1
1234	шаг вперед	1	1
1235	на котором	3	1
1236	как определенная	1	1
1237	уже по	2	1
1238	сформулировать в	1	1
1239	большей степени	1	1
1240	с действительным	1	1
1241	общего в	1	1
1242	этом же	2	1
1243	анализе мы	1	1
1244	связей а	1	1
1245	или лучше	1	1
1246	начало и	1	1
1247	первобытных людей	1	1
1248	что имеет	1	1
1249	мысли ни	1	1
1250	но было	1	1
1251	быть с	1	1
1252	той степени	2	1
1253	необходимым условием	2	1
1254	речью здесь	1	1
1255	ближе к	1	1
1256	представить себе	3	1
1257	которую можно	2	1
1258	слова являются	2	1
1259	не происходит	2	1
1260	своей логической	1	1
1261	только не	2	1
1262	каждый элемент	1	1
1263	в образовании	9	1
1264	эти элементы	1	1
1265	которой оно	1	1
1266	и мы	2	1
1267	по природе	1	1
1268	только изучение	1	1
1269	не выходит	1	1
1270	то оно	1	1
1271	отношении в	1	1
1272	школы в	1	1
1273	так можно	1	1
1274	после того	1	1
1275	элементов речи	1	1
1276	зрения что	1	1
1277	которая как	1	1
1278	для включения	2	1
1279	зрения к	1	1
1280	из современных	1	1
1281	человеческой речи	9	1
1282	на том	3	1
1283	такого рода	7	1
1284	внимание на	4	1
1285	время в	1	1
1286	увидим дальше	2	1
1287	с конкретными	1	1
1288	прийти к	1	1
1289	и чрезвычайно	1	1
1290	процесс возникновения	1	1
1291	является наиболее	1	1
1292	и верно	1	1
1293	по двум	1	1
1294	этот пример	1	1
1295	лишь после	1	1
