N	2gram	Propp_Isto	Myslijsy
514	человека в	1	5
515	такие же	1	5
516	здесь только	1	5
517	нужно было	2	5
518	этого не	6	5
519	в начале	3	5
520	не по	2	5
521	себе а	2	5
522	или по	1	4
523	еще более	1	4
524	говоря что	2	4
525	в некоторых	4	4
526	каждому из	1	4
527	равно как	1	4
528	иначе как	1	4
529	его мнению	2	4
530	более как	1	4
531	верно то	1	4
532	точке зрения	1	4
533	имеет в	1	4
534	в другом	6	4
535	был бы	4	4
536	не вполне	3	4
537	не что	3	4
538	природы но	1	4
539	некоторое время	3	4
540	явление не	1	4
541	в противном	1	4
542	что иное	3	4
543	не мог	4	4
544	но так	3	4
545	меня то	1	4
546	бы то	2	4
547	видели что	5	4
548	говорит он	1	4
549	не знает	7	4
550	в связи	7	4
551	одно только	1	4
552	от этого	2	4
553	на этом	3	4
554	что происходит	2	4
555	в наше	1	4
556	эти слова	3	4
557	не дает	2	4
558	на другой	2	4
559	ту же	1	4
560	то ни	2	4
561	кажется что	1	4
562	что нельзя	2	4
563	не могла	2	4
564	иметь в	2	4
565	и затем	1	4
566	а тем	1	4
567	представлений которые	1	4
568	он в	5	4
569	не зная	1	4
570	на который	1	4
571	его как	2	4
572	ничего не	6	4
573	из этого	3	4
574	чтобы не	3	4
575	ведет к	2	4
576	та же	1	4
577	бы мы	2	4
578	ни в	2	4
579	и вполне	2	4
580	не на	2	4
581	так или	1	4
582	в наших	1	4
583	ее с	1	4
584	и между	3	4
585	тела и	1	4
586	отношения к	2	4
587	и они	5	4
588	и так	3	4
589	что конечно	1	4
590	все они	1	4
591	здесь как	1	4
592	как средство	1	4
593	в понятие	2	4
594	причина почему	1	4
595	нам и	1	4
596	он может	2	4
597	что во	1	4
598	только о	2	4
599	образы и	1	4
600	известных нам	1	4
601	он должен	3	4
602	и многие	1	4
603	мы могли	2	4
604	ему в	3	4
605	по этому	2	4
606	этой мысли	2	4
607	и хотя	1	4
608	этом отношении	1	4
609	но с	3	4
610	отказаться от	2	4
611	что к	1	4
612	но эта	1	4
613	дело в	3	4
614	в ту	2	4
615	или даже	3	4
616	стремление к	1	4
617	противном случае	1	4
618	к своему	3	4
619	по своему	1	4
620	в такой	2	4
621	приблизительно так	1	4
622	и оно	2	4
623	пока не	5	4
624	это так	6	4
625	а так	2	4
626	на них	2	4
627	искать в	1	4
628	он говорит	1	4
629	в животных	3	4
630	к тем	1	4
631	но она	2	4
632	есть и	2	4
633	явлений в	2	4
634	стороны и	1	4
635	должны будем	4	4
636	только то	1	4
637	собственно говоря	1	4
638	имеет свою	2	4
639	скажем что	1	4
640	что можно	1	4
641	без нее	1	4
642	одного из	1	4
643	на следующее	1	4
644	такой же	2	4
645	только после	3	4
646	иное как	3	4
647	с которыми	1	3
648	каждой из	1	3
649	говоря уже	1	3
650	к этой	5	3
651	всего человека	1	3
652	случае мы	1	3
653	сказать чтобы	1	3
654	когда с	1	3
655	дело с	2	3
656	не вдаваясь	2	3
657	это значит	1	3
658	кроме того	3	3
659	и говорить	1	3
660	по-видимому не	1	3
661	многие другие	1	3
662	в результате	2	3
663	ясно что	2	3
664	именно эти	1	3
665	одной из	6	3
666	и которые	1	3
667	их не	3	3
668	на мир	1	3
669	и связь	1	3
670	из всего	1	3
671	понимания слова	1	3
672	этом можно	2	3
673	более сложные	1	3
674	на первый	2	3
675	также что	2	3
676	а что	1	3
677	первый взгляд	2	3
678	например если	1	3
679	на природу	2	3
680	ответить на	1	3
681	что этот	5	3
682	следовало бы	3	3
683	предположим что	2	3
684	должно было	4	3
685	мы увидим	17	3
686	уже о	1	3
687	и когда	4	3
688	они с	1	3
689	что речь	1	3
690	в греческом	1	3
691	а слово	1	3
692	уже есть	1	3
693	так то	2	3
694	можем предположить	1	3
695	например когда	1	3
696	именно так	2	3
697	входят в	1	3
698	можем сказать	1	3
699	он сам	1	3
700	она может	1	3
701	от себя	1	3
702	к этим	1	3
703	ними в	1	3
704	в большей	1	3
705	которые в	3	3
706	а потом	4	3
707	от его	2	3
708	первом случае	1	3
709	что уже	1	3
710	мы знаем	10	3
711	тогда и	3	3
712	его значения	1	3
713	но можно	2	3
714	может иметь	2	3
715	природу и	1	3
716	которое можно	1	3
717	развития как	2	3
718	вопрос почему	2	3
719	с одним	4	3
720	с которой	2	3
721	представлений но	1	3
722	большинстве случаев	4	3
723	о которой	1	3
724	в двух	1	3
725	в себя	2	3
726	же касается	1	3
727	чтобы понять	3	3
728	со многими	1	3
729	и необходимость	1	3
730	совсем не	1	3
731	многих случаях	1	3
732	как человек	1	3
733	здесь мы	9	3
734	было только	1	3
735	как это	6	3
736	что эта	3	3
737	в форме	3	3
738	даже не	2	3
739	такая задача	1	3
740	нечто вроде	1	3
741	но всегда	1	3
742	это потому	1	3
743	случае когда	1	3
744	и др	11	3
745	всех сторон	4	3
746	не значит	1	3
747	мы будем	5	3
748	по направлению	1	3
749	значило бы	1	3
750	же мы	1	3
751	отсюда вытекает	2	3
752	значит что	2	3
753	и ее	3	3
754	доказывает что	2	3
755	мы назвали	1	3
756	которых мы	1	3
757	видно из	2	3
758	и из	2	3
759	невозможно и	1	3
760	для них	1	3
761	в отношении	1	3
762	первых порах	2	3
763	должен был	6	3
764	их и	1	3
765	из тех	1	3
766	она и	2	3
767	к таким	2	3
768	эти явления	1	3
769	как о	2	3
770	и вопрос	1	3
771	связанные с	3	3
772	человека а	1	3
773	которого не	1	3
774	разница в	1	3
775	а если	2	3
776	и состоит	1	3
777	бы с	1	3
778	он видит	3	3
779	со всех	4	3
780	это только	1	3
781	у меня	4	3
782	а может	2	3
783	одного лица	1	3
784	вдаваясь в	2	3
785	окажется что	1	3
786	время в	2	3
787	именно на	2	3
788	мы хотим	2	3
789	на первых	2	3
790	от представления	1	3
791	что здесь	9	3
792	не совсем	5	3
793	до известной	1	3
794	здесь не	5	3
795	это значение	2	3
796	указанием на	2	3
797	в формах	1	3
798	как нельзя	1	3
799	и наконец	5	3
800	после этого	5	3
801	ничем не	2	3
802	ни с	1	3
803	ее в	7	3
804	что значит	1	3
805	для всякого	1	3
806	из своих	1	3
807	однако не	2	3
808	и непосредственно	1	3
809	силы природы	3	3
810	или другими	1	3
811	или иначе	1	3
812	а то	2	3
813	этой цели	1	3
814	и я	1	3
815	нисколько не	3	3
816	огня и	1	3
817	должен быть	3	3
818	в одной	3	3
819	еще до	2	3
820	что от	2	3
821	отличие от	3	3
822	которую мы	1	3
823	в самых	1	3
824	может считаться	1	3
825	в нашей	2	3
826	до появления	1	3
827	в большинстве	4	3
828	происходит в	3	3
829	и прежде	1	3
830	как будто	7	3
831	пить и	1	3
832	для этого	3	3
833	которой мы	1	3
834	течением времени	1	3
835	является в	1	2
836	можно говорить	2	2
837	бы несколько	1	2
838	мы постараемся	2	2
839	такая форма	1	2
840	есть знак	1	2
841	заключение в	1	2
842	который ему	1	2
843	его за	1	2
844	с указания	1	2
845	своем развитии	1	2
846	в славянских	1	2
847	не зависит	1	2
848	а есть	2	2
849	не годится	1	2
850	его от	1	2
851	к делу	2	2
852	а во-вторых	1	2
853	по одному	2	2
854	к телу	1	2
855	всякий раз	2	2
856	и им	1	2
857	или на	7	2
858	уже на	2	2
859	человек например	1	2
860	явления что	1	2
861	если он	1	2
862	мы получаем	1	2
863	стороны в	1	2
864	приходит в	1	2
865	выйти из	1	2
866	основная форма	1	2
867	роль в	3	2
868	других признаков	1	2
869	и сделал	2	2
870	нечто другое	1	2
871	в это	2	2
872	а а	1	2
873	еще один	3	2
874	разных языках	1	2
875	говорится о	1	2
876	тот не	1	2
877	случае они	1	2
878	нужно знать	1	2
879	которая в	1	2
880	не непосредственно	3	2
881	не могли	1	2
882	и история	1	2
883	и чуждое	1	2
884	эта связь	4	2
885	раз и	3	2
886	человека не	1	2
887	случаи когда	3	2
888	от такой	1	2
889	в противоположность	1	2
890	по возможности	1	2
891	состояние которое	1	2
892	не сама	1	2
893	к своей	1	2
894	уже было	1	2
895	этой связи	1	2
896	одним только	1	2
897	одну только	2	2
898	о различии	1	2
899	в глаза	2	2
900	друг на	1	2
901	нам что	1	2
902	в прошлом	2	2
903	может ли	1	2
904	и еще	1	2
905	я с	1	2
906	словами для	1	2
907	ключ к	5	2
908	следующим образом	1	2
909	на другом	1	2
910	такая же	1	2
911	с этими	1	2
912	и зависит	1	2
913	который в	2	2
914	из самой	1	2
915	в системе	2	2
916	так у	2	2
917	говорит следующее	1	2
918	себя в	2	2
919	развития на	2	2
920	едва ли	2	2
921	ли эта	1	2
922	не найдем	1	2
923	в подобных	1	2
924	изменение в	1	2
925	ее и	1	2
926	него как	1	2
927	нами не	1	2
928	к человеку	1	2
929	нам право	1	2
930	указать на	1	2
931	но еще	1	2
932	и легко	1	2
933	объяснить почему	1	2
934	почему в	1	2
935	образ в	1	2
936	которого он	1	2
937	не думает	1	2
938	и за	1	2
939	как с	1	2
940	не выходя	1	2
941	лежит в	2	2
942	тому же	1	2
943	видит в	2	2
944	отсюда видно	1	2
945	по частям	1	2
946	близки к	1	2
947	к чему	4	2
948	и говорит	2	2
949	он вытекает	1	2
950	как его	1	2
951	с представлением	1	2
952	открывает нам	1	2
953	представляются только	1	2
954	из уст	1	2
955	на пути	2	2
956	я не	5	2
957	самым и	1	2
958	же как	7	2
959	д то	2	2
960	но когда	1	2
961	но говорит	1	2
962	если ему	1	2
963	вне связи	1	2
964	именно с	1	2
965	с образом	2	2
966	как происходит	1	2
967	тут же	2	2
968	что сущность	1	2
969	не видит	3	2
970	например мы	1	2
971	при начале	1	2
972	значение но	1	2
973	ничего нового	1	2
974	имеем дело	1	2
975	уже потому	1	2
976	времен и	1	2
977	по своей	2	2
978	должны были	9	2
979	требует чтобы	2	2
980	мы их	1	2
981	но столь	1	2
982	их к	1	2
983	о его	1	2
984	обратимся к	3	2
985	и почему	3	2
986	более позднее	1	2
987	все остальное	1	2
988	не вижу	1	2
989	были и	1	2
990	человека или	1	2
991	люди не	1	2
992	происходит при	1	2
993	для чего	1	2
994	себе как	1	2
995	с ее	2	2
996	всех этих	4	2
997	был этот	1	2
998	еще одно	1	2
999	вопросом о	2	2
1000	почему он	1	2
1001	так нельзя	1	2
1002	нас те	1	2
1003	в тесном	1	2
1004	его уже	2	2
1005	непосредственно не	1	2
1006	что этим	1	2
1007	тесная связь	1	2
1008	итак мы	1	2
1009	и кто	1	2
1010	и должно	3	2
1011	с внутренней	1	2
1012	из которых	3	2
1013	не исчерпывается	1	2
1014	на лице	1	2
1015	стоящие вне	1	2
1016	происходит с	1	2
1017	но этого	1	2
1018	начинается с	3	2
1019	яснее когда	2	2
1020	которых и	1	2
1021	в обратном	2	2
1022	которые следует	1	2
1023	это положение	2	2
1024	показать что	2	2
1025	на наш	1	2
1026	и силы	1	2
1027	понятие а	1	2
1028	состоит из	1	2
1029	этим в	2	2
1030	зависимости от	3	2
1031	всей своей	1	2
1032	дальше и	1	2
1033	не сами	2	2
1034	все члены	1	2
1035	подобных случаях	1	2
1036	это и	1	2
1037	ни к	3	2
1038	его и	6	2
1039	к нашему	1	2
1040	нас не	3	2
1041	знает как	2	2
1042	где нет	2	2
1043	ясно и	2	2
1044	и видит	1	2
1045	и народов	1	2
1046	чем то	1	2
1047	что самое	1	2
1048	на друга	1	2
1049	истории но	1	2
1050	если например	1	2
1051	из его	1	2
1052	как из	1	2
1053	ими в	1	2
1054	ни одно	1	2
1055	этим явлениям	1	2
1056	мы получим	2	2
1057	не будем	7	2
1058	и об	1	2
1059	переходит к	1	2
1060	целый ряд	1	2
1061	только тем	1	2
1062	получает от	1	2
1063	друга и	1	2
1064	не раньше	3	2
1065	знаем что	9	2
1066	себя от	1	2
1067	каждый из	1	2
1068	было и	1	2
1069	исходя из	1	2
1070	вне его	1	2
1071	им в	1	2
1072	раз когда	1	2
1073	именно из	1	2
1074	имеем в	4	2
1075	без участия	2	2
1076	видели выше	1	2
1077	на более	6	2
1078	жизни народа	1	2
1079	их с	1	2
1080	бы на	1	2
1081	такие которые	1	2
1082	легко может	2	2
1083	относиться к	1	2
1084	только с	4	2
1085	они еще	1	2
1086	в высокой	2	2
1087	силу того	1	2
1088	власть над	4	2
1089	и после	1	2
1090	от степени	2	2
1091	различны но	1	2
1092	мы еще	4	2
1093	действительности не	1	2
1094	они были	1	2
1095	д и	2	2
1096	уже с	2	2
1097	эти представления	2	2
1098	нам известно	1	2
1099	в прямом	1	2
1100	тоже не	2	2
1101	ее на	2	2
1102	сам в	1	2
1103	при всей	1	2
1104	предположение что	2	2
1105	он как	1	2
1106	говорят только	1	2
1107	еще и	2	2
1108	тому чтобы	1	2
1109	от которого	1	2
1110	или с	1	2
1111	на одно	1	2
1112	легко заметить	1	2
1113	быть объяснено	1	2
1114	о нем	5	2
1115	видеть что	2	2
1116	где он	1	2
1117	то самое	1	2
1118	в полном	1	2
1119	есть но	1	2
1120	позднее явление	2	2
1121	только сказать	1	2
1122	же не	3	2
1123	этих предметов	1	2
1124	есть акт	1	2
1125	а на	1	2
1126	непосредственно в	3	2
1127	основаны на	1	2
1128	за словом	1	2
1129	этом не	1	2
1130	а все	1	2
1131	даже на	2	2
1132	некоторых случаях	2	2
1133	которые как	1	2
1134	и эта	1	2
1135	с теми	1	2
1136	быть признано	1	2
1137	один момент	1	2
1138	если они	1	2
1139	мнение что	2	2
1140	и могут	1	2
1141	со своей	1	2
1142	если она	1	2
1143	тех же	1	2
1144	то можно	1	2
1145	слова оказывается	1	2
1146	ему не	1	2
1147	оно может	2	2
1148	как одно	1	2
1149	не дают	1	2
1150	в самое	1	2
1151	и эти	4	2
1152	к их	1	2
1153	них в	1	2
1154	будет видно	1	2
1155	то чего	4	2
1156	внутренняя жизнь	1	2
1157	связь и	1	2
1158	из ряда	2	2
1159	на ступени	3	2
1160	то нужно	1	2
1161	здесь можно	5	2
1162	дело не	8	2
1163	вопрос как	1	2
1164	связано с	2	2
1165	быть и	1	2
1166	эти формы	3	2
1167	когда он	9	2
1168	же значение	1	2
1169	переходит от	1	2
1170	самое что	3	2
1171	стороны его	2	2
1172	но дело	2	2
1173	таких случаях	4	2
1174	не найдет	1	2
1175	этих случаях	11	2
1176	что из	1	2
1177	могло быть	1	2
1178	этот способ	1	2
1179	бы он	1	2
1180	какой бы	1	2
1181	образов и	2	2
1182	пришел к	1	2
1183	нуждается в	1	2
1184	себе еще	1	2
1185	других случаях	2	2
1186	только одну	1	2
1187	животных и	1	2
1188	сомнения не	1	2
1189	такое явление	1	2
1190	при всяком	1	2
1191	он пользуется	1	1
1192	еще несколько	1	1
1193	от изучения	1	1
1194	они указывают	1	1
1195	будем называть	2	1
1196	в особенности	3	1
1197	и другие	7	1
1198	превратится в	1	1
1199	ребенка и	2	1
1200	труд и	1	1
1201	более высокой	1	1
1202	радикальные изменения	1	1
1203	народов в	1	1
1204	это далеко	1	1
1205	от необходимости	1	1
1206	со второй	1	1
1207	глаз не	2	1
1208	почва для	1	1
1209	язык а	1	1
1210	из своего	2	1
1211	конца то	1	1
1212	приходят и	1	1
1213	же объясняется	1	1
1214	роль и	1	1
1215	рассказ о	1	1
1216	нужно ли	1	1
1217	соображения и	1	1
1218	прямо на	1	1
1219	не мешает	1	1
1220	всех случаях	2	1
1221	том чем	1	1
1222	мы рассматривали	2	1
1223	которые на	2	1
1224	который должен	1	1
1225	см выше	1	1
1226	людей но	1	1
1227	и над	1	1
1228	из всех	2	1
1229	на второй	1	1
1230	свои действия	1	1
1231	видели в	1	1
1232	с уверенностью	1	1
1233	оно совершается	1	1
1234	различны и	1	1
1235	они уже	1	1
1236	же мысль	1	1
1237	она уже	1	1
1238	роль играют	2	1
1239	способ каким	1	1
1240	может так	1	1
1241	и таких	1	1
1242	в птицу	1	1
1243	с той	2	1
1244	остановиться на	1	1
1245	менее и	1	1
1246	остается при	1	1
1247	это легко	1	1
1248	здесь необходимо	2	1
1249	в действие	1	1
1250	одно мгновение	1	1
1251	как если	1	1
1252	ее то	1	1
1253	при существовании	1	1
1254	свое имя	1	1
1255	же эти	2	1
1256	есть продукт	1	1
1257	или для	1	1
1258	в настоящем	1	1
1259	а какой-то	1	1
1260	стоит в	3	1
1261	переданные нам	1	1
1262	значение это	1	1
1263	он имеет	2	1
1264	быть признана	1	1
1265	уже как	1	1
1266	только можно	2	1
1267	весь этот	1	1
1268	ход развития	1	1
1269	вместе в	1	1
1270	если человек	1	1
1271	мир такой	1	1
1272	связь действительно	1	1
1273	и требует	1	1
1274	и должен	3	1
1275	меня в	1	1
1276	так это	1	1
1277	что существуют	1	1
1278	только через	3	1
1279	которой она	1	1
1280	и очень	1	1
1281	здесь дело	1	1
1282	но очень	1	1
1283	еще ясно	1	1
1284	себя к	1	1
1285	большей или	2	1
1286	эта необходимость	1	1
1287	ему говорили	1	1
1288	материала это	1	1
1289	легче всего	1	1
1290	целым рядом	1	1
1291	он вполне	1	1
1292	речь идет	1	1
1293	иначе мы	1	1
1294	славянских языках	1	1
1295	свою собственную	1	1
1296	внутренняя организация	1	1
1297	как только	1	1
1298	достаточно самого	1	1
1299	такими словами	1	1
1300	не удается	1	1
1301	действительности а	1	1
1302	всякого рода	3	1
1303	а произведения	1	1
1304	если при	1	1
1305	действительности в	1	1
1306	действия и	3	1
1307	исследованию то	1	1
1308	и называют	1	1
1309	как существо	1	1
1310	к дереву	2	1
1311	этим мы	1	1
1312	такие случаи	2	1
1313	чтобы найти	1	1
1314	из других	1	1
1315	в силе	1	1
1316	опять не	1	1
1317	он находит	1	1
1318	понято и	1	1
1319	чтобы вызвать	1	1
