N	2gram	Propp_Isto	VerxiiNi
113	что это	6	3
114	тем не	4	3
115	и если	4	3
116	в качестве	5	3
117	в результате	1	3
118	то с	1	3
119	так или	2	3
120	и даже	3	3
121	если бы	3	3
122	в которой	2	3
123	в народных	1	3
124	или иначе	2	3
125	с ней	4	3
126	на нее	1	3
127	в таком	1	3
128	случае не	1	3
129	в связи	3	3
130	ясно что	2	3
131	и как	3	3
132	как о	1	3
133	же как	6	3
134	но по	2	3
135	если в	3	3
136	не менее	5	3
137	к концу	3	3
138	из которого	1	3
139	в других	6	3
140	а так	1	3
141	и нет	3	3
142	что эти	4	3
143	можно сказать	3	3
144	но с	2	3
145	за собой	2	3
146	хотя бы	1	3
147	представляет собой	8	3
148	так что	6	3
149	а после	2	3
150	у них	3	3
151	когда он	5	3
152	точно так	2	3
153	в одном	2	3
154	оказывается что	3	3
155	большей частью	2	3
156	и те	2	3
157	не вполне	5	3
158	к ним	3	3
159	и о	2	3
160	отношению к	3	3
161	в своем	3	3
162	уже не	8	3
163	подойти к	1	3
164	в народном	1	3
165	к этому	5	3
166	того что	7	3
167	бы то	1	2
168	связан с	5	2
169	влечет за	1	2
170	такое положение	2	2
171	все что	4	2
172	взгляд на	1	2
173	этой задачи	3	2
174	один из	7	2
175	и здесь	13	2
176	ему в	1	2
177	и на	12	2
178	связанных с	1	2
179	на небе	7	2
180	по тому	1	2
181	только что	1	2
182	богом и	1	2
183	уже в	4	2
184	тогда когда	3	2
185	или по	1	2
186	мы имеем	27	2
187	не с	2	2
188	ни было	1	2
189	утверждать что	3	2
190	с тех	2	2
191	в пользу	1	2
192	те же	2	2
193	не как	1	2
194	прежде всего	6	2
195	требует от	1	2
196	как от	1	2
197	его от	1	2
198	этими двумя	1	2
199	не могут	3	2
200	в них	4	2
201	связь с	7	2
202	похож на	1	2
203	из него	3	2
204	не было	3	2
205	не потому	1	2
206	этой точки	3	2
207	отличаются от	1	2
208	не в	12	2
209	у всех	1	2
210	образом если	1	2
211	а также	2	2
212	одним из	1	2
213	мысль о	1	2
214	с целью	2	2
215	по существу	5	2
216	того момента	1	2
217	именно в	2	2
218	и действительно	4	2
219	очень много	2	2
220	между этими	1	2
221	можно назвать	1	2
222	эти черты	1	2
223	и перед	1	2
224	выход из	1	2
225	к другу	1	2
226	в одно	2	2
227	основано на	1	2
228	никем не	1	2
229	по своему	1	2
230	в тело	1	2
231	приводит к	1	2
232	на все	1	2
233	отличается от	4	2
234	по своим	3	2
235	должно было	2	2
236	о котором	1	2
237	в русских	3	2
238	в эту	3	2
239	так например	5	2
240	связано с	7	2
241	еще не	13	2
242	во всех	8	2
243	начиная с	2	2
244	мы можем	11	2
245	уже давно	1	2
246	больше чем	2	2
247	людей и	1	2
248	что мы	3	2
249	ни у	1	2
250	ли это	1	2
251	силы и	1	2
252	если не	4	2
253	но при	2	2
254	его не	4	2
255	наконец в	1	2
256	на друга	2	2
257	то ни	1	2
258	в свою	1	2
259	в китае	3	2
260	не всегда	6	2
261	больше не	1	2
262	из себя	1	2
263	быть и	1	2
264	сознании и	1	2
265	связана с	4	2
266	и больше	3	2
267	не могло	2	2
268	ни один	1	2
269	всех других	2	2
270	на восток	1	2
271	тем и	1	2
272	вслед за	2	2
273	и это	9	2
274	ее с	2	2
275	в начале	2	2
276	превращается в	10	2
277	конечно не	2	2
278	по своей	1	2
279	но вместе	2	2
280	или иное	1	2
281	состоит в	1	2
282	друг на	2	2
283	же самое	1	2
284	он в	4	2
285	тех пор	1	2
286	сказать что	5	2
287	которые в	3	2
288	не могла	1	2
289	них не	1	2
290	в образе	4	2
291	относится к	2	2
292	ярко в	1	2
293	не должны	1	2
294	жизни и	3	2
295	но если	2	2
296	в разных	1	2
297	выхода из	1	2
298	что именно	2	2
299	на то	5	2
300	должны признать	1	2
301	из этого	2	2
302	с его	4	2
303	время он	1	2
304	от них	2	2
305	и после	2	2
306	и все	6	2
307	для этого	1	2
308	и из	2	2
309	в самой	1	2
310	пути к	1	2
311	тот же	2	2
312	и наконец	6	2
313	вплоть до	2	2
314	с того	5	2
315	в другое	2	2
316	мы видели	17	2
317	можно только	1	2
318	все в	2	1
319	заставляет его	1	1
320	на поверхность	1	1
321	мир не	2	1
322	они являются	1	1
323	мире и	1	1
324	то в	1	1
325	трудно сказать	1	1
326	на почве	1	1
327	это неверно	1	1
328	природы и	1	1
329	не так	4	1
330	через небо	1	1
331	из чистого	1	1
332	в свое	3	1
333	смерть и	1	1
334	видели что	4	1
335	а другие	1	1
336	в состав	1	1
337	к лицу	1	1
338	мы видим	14	1
339	и всякий	1	1
340	его существовании	1	1
341	случае в	2	1
342	собой и	1	1
343	и этот	1	1
344	не всякому	1	1
345	та же	5	1
346	в прямом	1	1
347	тоже не	3	1
348	между этим	1	1
349	и конечно	1	1
350	к их	1	1
351	она и	3	1
352	богов здесь	1	1
353	только те	1	1
354	народа в	1	1
355	по форме	1	1
356	сам себя	2	1
357	указывает на	1	1
358	нельзя сказать	1	1
359	они не	4	1
360	ли эти	2	1
361	землю и	2	1
362	характер состязания	4	1
363	данном случае	7	1
364	злой демон	1	1
365	что такое	2	1
366	на неудачу	1	1
367	ни с	2	1
368	них в	1	1
369	и спасения	1	1
370	что надо	1	1
371	жить в	3	1
372	известно что	3	1
373	части тела	2	1
374	должно быть	1	1
375	на три	1	1
376	того как	5	1
377	зависит от	1	1
378	нем царит	1	1
379	за исключением	1	1
380	его с	2	1
381	от нее	2	1
382	русской сказки	2	1
383	для себя	1	1
384	странах где	1	1
385	мы читаем	1	1
386	это не	14	1
387	он как	3	1
388	мы знаем	4	1
389	именно к	1	1
390	лишь только	1	1
391	он становится	2	1
392	дело с	2	1
393	и другую	2	1
394	что два	1	1
395	и далее	1	1
396	связей с	2	1
397	то у	1	1
398	прийти к	1	1
399	начало а	1	1
400	не для	1	1
401	которых он	2	1
402	но такой	1	1
403	имеется и	1	1
404	представляют собой	5	1
405	с ним	9	1
406	однако этот	1	1
407	кроме того	6	1
408	о чем	2	1
409	в ее	3	1
410	но тем	2	1
411	такое же	3	1
412	ясным что	1	1
413	от этой	1	1
414	состязание в	1	1
415	и за	1	1
416	и через	2	1
417	совсем так	1	1
418	то самое	2	1
419	другой с	1	1
420	него в	1	1
421	состязания в	4	1
422	происходит с	1	1
423	физическая сила	2	1
424	у нас	4	1
425	на которой	1	1
426	когда его	1	1
427	лицом к	1	1
428	два раза	1	1
429	ни в	4	1
430	и делает	2	1
431	же что	2	1
432	себе не	2	1
433	борьбы с	1	1
434	то не	5	1
435	другой стороны	17	1
436	этом направлении	1	1
437	но одно	1	1
438	это есть	1	1
439	смысле этого	1	1
440	как нечто	1	1
441	или через	1	1
442	по мере	1	1
443	участие в	2	1
444	с собой	7	1
445	встречается еще	1	1
446	основана на	1	1
447	у него	16	1
448	за это	2	1
449	в их	4	1
450	под этим	2	1
451	в данном	8	1
452	но дает	1	1
453	лежит в	2	1
454	предстоит еще	1	1
455	его в	7	1
456	совершенно ясно	8	1
457	только он	2	1
458	их не	3	1
459	чтобы в	1	1
460	индии мы	1	1
461	существовавшее в	1	1
462	с царем	1	1
463	сами по	1	1
464	это всегда	1	1
465	нам в	1	1
466	которого убил	1	1
467	самом деле	1	1
468	живет и	1	1
469	и некоторые	2	1
470	как видно	1	1
471	не замечая	1	1
472	пути и	1	1
473	тесную связь	1	1
474	что к	1	1
475	некоторые другие	2	1
476	сидит он	1	1
477	как по	1	1
478	о мире	1	1
479	уже очень	1	1
480	у сибирских	1	1
481	что его	2	1
482	в ад	2	1
483	всех его	2	1
484	людей а	1	1
485	но эта	2	1
486	это мы	1	1
487	оно есть	2	1
488	как обычай	2	1
489	магическая сила	1	1
490	мы и	1	1
491	тем что	11	1
492	прямо не	2	1
493	происхождение и	1	1
494	было очень	1	1
495	индии но	1	1
496	если он	5	1
497	существо которое	1	1
498	в жизни	2	1
499	сказать чтобы	1	1
500	отношения к	2	1
501	и другим	1	1
502	относящиеся к	1	1
503	но далеко	1	1
504	не имеющего	1	1
505	как и	8	1
506	женщины и	2	1
507	их он	1	1
508	и вновь	1	1
509	как не	1	1
510	с ними	2	1
511	многих других	1	1
512	время как	4	1
513	помнить что	1	1
514	их в	3	1
515	вряд ли	1	1
516	а именно	12	1
517	на земле	6	1
518	не есть	1	1
519	только то	1	1
520	в своей	4	1
521	и так	2	1
522	при ближайшем	1	1
523	на эту	1	1
524	много но	2	1
525	как в	17	1
526	соединяется с	1	1
527	никто не	2	1
528	на крайнем	1	1
529	мира и	2	1
530	следовательно и	1	1
531	перед собой	1	1
532	а иногда	1	1
533	ближайшем рассмотрении	1	1
534	смерти в	2	1
535	на одном	1	1
536	от этого	2	1
537	его уже	1	1
538	связь со	2	1
539	один и	1	1
540	жреческого сословия	1	1
541	однако это	1	1
542	после того	6	1
543	о которых	1	1
544	том как	3	1
545	себя не	1	1
546	на его	6	1
547	при которых	2	1
548	друга что	1	1
549	из одного	3	1
550	в чем	5	1
551	эта связь	7	1
552	не стоит	2	1
553	жизни на	1	1
554	нет в	2	1
555	это тоже	1	1
556	что тот	2	1
557	как только	5	1
558	представляется в	1	1
559	в ином	18	1
560	же есть	1	1
561	в одной	3	1
562	тем более	2	1
563	всех народов	1	1
564	казалось бы	1	1
565	что они	5	1
566	с луной	1	1
567	бы в	1	1
568	действительно если	1	1
569	старости и	1	1
570	и смерти	1	1
571	однако не	1	1
572	на них	1	1
573	станет ясным	1	1
574	с этим	3	1
575	все они	1	1
576	рассмотрении оказывается	1	1
577	но этим	1	1
578	даже там	2	1
579	они к	1	1
580	не имеющие	1	1
581	над природой	1	1
582	не встречает	1	1
583	сам он	3	1
584	с образом	1	1
585	что связано	1	1
586	задачи мы	2	1
587	все более	1	1
588	человека в	1	1
589	там где	7	1
590	в первую	8	1
591	в уста	1	1
592	на этой	1	1
593	находит свое	1	1
594	не существует	1	1
595	к этой	2	1
596	и других	2	1
597	что душа	1	1
598	и более	2	1
599	не могли	1	1
600	бы с	2	1
601	сильна и	1	1
602	и пр	2	1
603	представляют себе	2	1
604	же от	1	1
605	отличие от	1	1
606	между собой	1	1
607	и требует	1	1
608	на задний	1	1
609	не означает	1	1
610	на голове	2	1
611	видим что	4	1
612	по тем	1	1
613	в очень	3	1
614	смерти и	2	1
615	в преисподнюю	3	1
616	мы уже	10	1
617	это как	2	1
618	так для	1	1
619	превратившись в	1	1
620	чистом виде	1	1
621	угодно о	1	1
622	вообще невозможно	1	1
623	превратились в	1	1
624	совпадает с	1	1
625	другими словами	3	1
626	положение и	1	1
627	эти слова	1	1
628	эти два	1	1
629	она обладает	1	1
630	входит в	1	1
631	с новыми	1	1
632	к старым	1	1
633	но даже	1	1
634	живет в	2	1
635	имеются и	1	1
636	не должно	1	1
637	при рассмотрении	1	1
638	мы не	10	1
639	совсем не	1	1
640	не по	2	1
641	которые и	1	1
642	же представление	2	1
643	не отличаются	1	1
644	героем и	2	1
645	с этого	1	1
646	характер не	1	1
647	в ней	4	1
648	и ничто	1	1
649	обстоит дело	1	1
650	но это	5	1
651	этих трех	1	1
652	стоит и	1	1
653	в деталях	1	1
654	и одной	1	1
655	дело не	5	1
656	а через	1	1
657	в этот	1	1
658	но совершенно	1	1
659	на колеснице	2	1
660	является его	1	1
661	руками и	1	1
662	всегда так	1	1
663	хотя это	1	1
664	позволяет нам	2	1
665	его после	1	1
666	только тогда	1	1
667	только как	1	1
668	что касается	1	1
669	когда она	2	1
670	необходимо было	1	1
671	но надо	1	1
672	и весь	1	1
673	а по	2	1
674	но зато	1	1
675	что уже	1	1
676	горах и	1	1
677	представлением о	2	1
678	только на	2	1
679	но они	4	1
680	и их	1	1
681	превратился в	4	1
682	у их	1	1
683	своего отца	4	1
684	не приходится	1	1
685	как она	1	1
686	к области	1	1
687	связь между	1	1
688	i когда	1	1
689	начинается с	4	1
690	вспомним что	2	1
691	совершенно так	1	1
692	сама в	1	1
693	к смерти	1	1
694	из двух	1	1
695	весьма вероятно	1	1
696	в наказание	1	1
697	по отношению	3	1
698	и до	2	1
699	уже говорили	1	1
700	кроме этих	1	1
701	и религиозное	1	1
702	от своего	2	1
703	этот вопрос	3	1
704	но обычно	1	1
705	участвовать в	1	1
706	при помощи	6	1
707	тогда как	4	1
708	уже был	1	1
709	себе в	3	1
710	природы но	1	1
711	должны были	4	1
712	эту страну	1	1
713	магическую силу	1	1
714	как существо	1	1
715	так называемых	1	1
716	похожи друг	2	1
717	не представляет	5	1
718	когда мы	2	1
719	у народов	6	1
720	всего что	1	1
721	как известно	1	1
722	вниз в	1	1
723	смысла и	1	1
724	в какой-то	1	1
725	сила и	1	1
726	и остается	1	1
727	было бы	4	1
728	магической силой	2	1
729	ибо он	2	1
730	имеем в	8	1
731	знает и	1	1
732	этого мира	2	1
733	некоторое время	2	1
734	задний план	1	1
735	на более	1	1
736	что здесь	10	1
737	или вообще	1	1
738	в одну	3	1
739	без всякого	2	1
740	заметить что	1	1
741	это позволяет	1	1
742	возможно что	4	1
743	не совсем	3	1
744	ней и	1	1
745	впервые в	1	1
746	по всей	2	1
747	а жрец	1	1
748	однако в	2	1
749	и предоставляется	1	1
750	оно имеет	1	1
751	чтобы они	1	1
752	тем же	1	1
753	связь ее	1	1
754	силы или	1	1
755	первобытного человека	1	1
756	по себе	2	1
757	не похожи	1	1
758	сделать из	1	1
759	и старый	1	1
760	в самую	1	1
761	могут быть	3	1
762	таких условиях	1	1
763	такою же	1	1
764	не можем	3	1
765	о его	1	1
766	она живет	1	1
767	формы в	1	1
768	в общих	1	1
769	которое мы	1	1
770	соответствии с	1	1
771	мире как	1	1
772	но именно	1	1
773	стать богом	1	1
774	на севере	1	1
775	же она	1	1
776	та часть	1	1
777	и есть	2	1
778	их можно	1	1
779	во всей	1	1
780	в ряд	3	1
781	связи со	3	1
782	его магической	1	1
783	причем в	3	1
784	в сознании	1	1
785	же в	1	1
786	что она	6	1
787	он может	4	1
788	такой же	3	1
789	происходит в	3	1
790	если они	4	1
791	чаще всего	8	1
792	этого слова	1	1
793	стороны с	2	1
794	и его	11	1
795	они всегда	1	1
796	его к	2	1
797	а как	2	1
798	и никогда	1	1
799	с представлением	2	1
800	даже в	2	1
801	только с	1	1
802	это совершенно	1	1
803	в ту	1	1
804	теперь уже	2	1
805	может и	1	1
806	здесь идет	1	1
807	друг друга	2	1
808	не удалось	1	1
809	бытия в	1	1
810	общих чертах	1	1
811	видели выше	1	1
812	с ее	1	1
813	всех этих	6	1
814	есть ли	1	1
815	таким же	2	1
816	не представляется	1	1
817	и тот	3	1
818	иногда даже	1	1
819	все оно	1	1
820	но для	3	1
821	дает ему	2	1
822	должны быть	4	1
823	простой человек	1	1
824	в связь	1	1
825	и ее	6	1
826	здесь не	4	1
827	думать что	3	1
828	ничего не	7	1
829	есть не	1	1
830	как лишенный	1	1
831	прямом смысле	1	1
832	могли быть	2	1
833	то время	4	1
834	рыбы и	1	1
835	и самый	1	1
836	с религией	1	1
837	переход через	1	1
838	и во	1	1
839	солнца или	1	1
840	из народных	1	1
