N	2gram	Vygotskiy_	formyVre
105	и у	1	11
106	романа в	1	11
107	ни в	5	11
108	смерть и	1	11
109	уже в	7	11
110	смерти в	2	11
111	в ней	5	11
112	и времени	2	11
113	и другие	3	10
114	кроме того	1	10
115	уже не	1	10
116	и того	2	10
117	в ее	3	10
118	этого ряда	1	10
119	сих пор	9	10
120	также и	1	10
121	до сих	9	10
122	и проч	2	10
123	здесь не	1	10
124	тот же	5	10
125	и даже	4	9
126	но все	5	9
127	их в	4	9
128	на этой	1	9
129	с другой	12	9
130	наряду с	1	9
131	всего в	1	9
132	на протяжении	2	9
133	здесь нет	1	9
134	должно быть	6	9
135	к себе	1	9
136	и следовательно	3	9
137	и это	13	9
138	в других	1	9
139	могут быть	8	9
140	та же	6	9
141	отношения к	2	9
142	оно не	2	9
143	том что	46	9
144	в самой	1	9
145	для него	5	9
146	жизнь и	2	9
147	и других	2	9
148	одного и	2	9
149	и к	5	8
150	в результате	6	8
151	в виду	5	8
152	в этих	3	8
153	время как	5	8
154	к тому	12	8
155	и т.п	1	8
156	в некоторых	2	8
157	с одной	15	8
158	в произведении	1	8
159	что и	11	8
160	характер и	1	8
161	рядом с	6	8
162	героя и	9	8
163	здесь мы	2	8
164	здесь на	1	8
165	один из	9	8
166	в жизни	2	8
167	если бы	21	8
168	до конца	7	8
169	здесь и	1	8
170	мы еще	2	8
171	жизни но	3	8
172	и то	12	8
173	значение в	1	8
174	во всяком	2	8
175	это не	9	8
176	и прежде	1	8
177	а также	1	8
178	и потому	8	8
179	отношение к	1	8
180	отношению к	2	8
181	или иной	2	8
182	в целом	7	8
183	в той	3	7
184	еще более	2	7
185	не как	3	7
186	имеет место	3	7
187	между собой	2	7
188	к этому	5	7
189	из этих	4	7
190	в себе	13	7
191	но он	6	7
192	не знает	2	7
193	в которой	4	7
194	в себя	2	7
195	в форме	2	7
196	с ее	1	7
197	героев и	1	7
198	в процессе	1	7
199	например в	2	7
200	поэтому и	1	7
201	и он	7	7
202	то время	4	7
203	себя и	3	7
204	нет ничего	1	7
205	было бы	15	7
206	не могло	2	7
207	в отличие	3	7
208	том же	1	7
209	т д	6	7
210	в романах	1	7
211	у них	1	7
212	того что	12	7
213	этот процесс	1	7
214	этом отношении	3	7
215	этого романа	2	7
216	ее в	2	7
217	для других	1	7
218	отличие от	3	7
219	во времени	2	7
220	за счет	1	7
221	что было	1	6
222	все что	1	6
223	роман в	1	6
224	именно в	9	6
225	уже на	1	6
226	с тем	10	6
227	только для	2	6
228	на первый	2	6
229	о том	24	6
230	с помощью	3	6
231	ни одного	5	6
232	сказать что	14	6
233	в основу	6	6
234	романа как	2	6
235	входят в	2	6
236	время и	1	6
237	в качестве	2	6
238	xviii века	1	6
239	в таком	4	6
240	мы можем	8	6
241	ту же	3	6
242	и речи	1	6
243	за пределы	1	6
244	одной стороны	15	6
245	а как	3	6
246	в сюжете	2	6
247	и ее	1	6
248	и самое	1	6
249	смысле слова	2	6
250	в сущности	14	6
251	в отношении	2	6
252	мы видим	13	6
253	не могут	4	6
254	в которых	4	6
255	друг от	2	6
256	не является	3	6
257	смерти и	1	6
258	слова и	2	6
259	в совершенно	6	6
260	имеем в	1	6
261	нет и	2	6
262	значение имеет	2	6
263	одной из	2	6
264	все они	2	6
265	мы не	8	6
266	мы находим	2	6
267	от друга	2	6
268	но эта	1	6
269	здесь все	1	6
270	уже сказали	1	6
271	не оставляет	1	6
272	в начале	1	6
273	могло быть	2	6
274	есть не	7	6
275	событий и	3	6
276	новое и	1	5
277	мы и	2	5
278	вообще не	1	5
279	с этой	5	5
280	о чем	4	5
281	одно из	1	5
282	тем что	8	5
283	в своей	8	5
284	почти все	3	5
285	в это	2	5
286	понятно что	6	5
287	во все	4	5
288	хотя бы	5	5
289	только на	4	5
290	но они	2	5
291	искусстве и	3	5
292	в средние	1	5
293	тела в	1	5
294	что все	12	5
295	точка зрения	4	5
296	по преимуществу	2	5
297	эти образы	1	5
298	быть только	1	5
299	романа мы	1	5
300	они как	1	5
301	от этого	1	5
302	в смысле	1	5
303	той или	2	5
304	как человек	1	5
305	так что	8	5
306	одно и	3	5
307	не были	1	5
308	и является	2	5
309	по своей	1	5
310	в этой	15	5
311	и от	2	5
312	мы будем	3	5
313	там где	6	5
314	здесь же	2	5
315	в него	5	5
316	мы встречаем	1	5
317	был бы	8	5
318	что они	11	5
319	романа и	2	5
320	и смех	1	5
321	не на	1	5
322	конечно и	1	5
323	и они	1	5
324	с ними	1	5
325	далеко не	4	5
326	они не	3	5
327	не имеет	2	5
328	да и	4	5
329	и уже	4	5
330	чем не	2	5
331	той же	6	5
332	произведения и	1	5
333	он может	3	5
334	он должен	8	5
335	ничем не	1	5
336	романа но	1	5
337	мы имеем	10	5
338	или в	6	5
339	общества и	1	5
340	об этом	5	5
341	и вообще	2	5
342	первый план	3	5
343	и ни	4	5
344	стороны и	5	5
345	бы он	1	5
346	и только	5	5
347	во всем	3	4
348	от него	5	4
349	только что	11	4
350	даже в	2	4
351	а затем	2	4
352	не являются	1	4
353	его от	1	4
354	другой стороны	8	4
355	как если	1	4
356	по себе	13	4
357	в своих	9	4
358	равно как	2	4
359	из самых	3	4
360	или на	2	4
361	в корне	2	4
362	его на	2	4
363	в одно	1	4
364	где она	1	4
365	жизни на	1	4
366	и смерти	1	4
367	и со	1	4
368	в данном	4	4
369	он был	3	4
370	в другом	3	4
371	существенное значение	1	4
372	времени мы	1	4
373	людей и	1	4
374	в эпосе	2	4
375	по отношению	3	4
376	в глаза	2	4
377	в нашем	3	4
378	жизни как	1	4
379	не был	1	4
380	жизни с	3	4
381	труда и	1	4
382	для раскрытия	1	4
383	несмотря на	5	4
384	проявляется в	1	4
385	к жизни	2	4
386	чем в	3	4
387	что не	5	4
388	между этими	1	4
389	о которых	3	4
390	себе и	4	4
391	в чем	1	4
392	именно как	1	4
393	дана в	1	4
394	средние века	1	4
395	совсем не	3	4
396	уже указывали	1	4
397	природы и	1	4
398	образ смерти	1	4
399	для романа	1	4
400	в один	1	4
401	любви и	3	4
402	и вот	7	4
403	даны в	2	4
404	которых мы	5	4
405	оно было	1	4
406	и при	3	4
407	временем в	1	4
408	из того	4	4
409	для них	1	4
410	их и	1	4
411	что он	30	4
412	перед нами	5	4
413	это и	7	4
414	и более	1	4
415	и т.д	1	4
416	такие моменты	1	4
417	же самое	13	4
418	нем нет	3	4
419	человек был	1	4
420	всяком случае	1	4
421	друг друга	1	4
422	часто и	1	4
423	формы и	4	4
424	они были	3	4
425	этом случае	2	4
426	находятся в	4	4
427	и события	1	4
428	и было	2	4
429	не для	4	4
430	бы на	2	4
431	как у	1	4
432	у нас	7	4
433	все равно	3	4
434	раз в	4	4
435	как она	9	4
436	так в	4	4
437	на одном	5	4
438	войти в	1	4
439	на его	4	4
440	в одной	4	4
441	тем более	1	4
442	времени то	1	4
443	связаны с	2	4
444	мы должны	10	4
445	быть и	2	4
446	как он	6	4
447	на смерть	1	4
448	и вне	2	4
449	и о	5	4
450	романе мы	1	4
451	и совершенно	8	4
452	мы сказали	2	4
453	в лице	1	4
454	человеческой природы	1	4
455	с которыми	1	3
456	в центре	2	3
457	к другу	5	3
458	тому что	11	3
459	из всех	1	3
460	это значит	2	3
461	строго говоря	2	3
462	время не	1	3
463	нас в	2	3
464	на нас	1	3
465	в день	1	3
466	и которые	1	3
467	пространства в	1	3
468	их не	2	3
469	в борьбе	1	3
470	элементы в	1	3
471	не обязательно	1	3
472	из нее	2	3
473	прямо сказать	1	3
474	смерть как	1	3
475	другом месте	1	3
476	но мы	4	3
477	во внешнем	2	3
478	человека так	1	3
479	и отчасти	1	3
480	не могли	4	3
481	вопрос о	6	3
482	которой он	1	3
483	мы увидим	11	3
484	характер в	1	3
485	она еще	2	3
486	самого начала	5	3
487	как на	15	3
488	с такою	1	3
489	вино и	2	3
490	находится в	2	3
491	с этими	1	3
492	в зависимости	7	3
493	все время	44	3
494	не мог	1	3
495	в заключение	1	3
496	внимание на	4	3
497	узком смысле	1	3
498	и развития	1	3
499	дано в	1	3
500	же как	4	3
501	на земле	1	3
502	одна из	6	3
503	до известной	1	3
504	того и	1	3
505	и жизнь	2	3
506	в двух	9	3
507	под влиянием	3	3
508	бы в	7	3
509	я был	1	3
510	этих образов	1	3
511	на этом	11	3
512	другом и	1	3
513	сюда же	1	3
514	xvii века	1	3
515	как это	16	3
516	в тех	3	3
517	других людей	1	3
518	но только	3	3
519	литературы и	2	3
520	главным образом	3	3
521	не могла	2	3
522	и есть	7	3
523	если они	1	3
524	этом процессе	1	3
525	и самый	2	3
526	совершенно нового	1	3
527	и здесь	11	3
528	друг к	5	3
529	этой проблемы	1	3
530	жизни а	2	3
531	события и	1	3
532	и дает	3	3
533	это уже	1	3
534	мы в	3	3
535	нет никакого	2	3
536	в плоскости	1	3
537	сами по	2	3
538	если не	2	3
539	все то	6	3
540	и событий	1	3
541	же человека	1	3
542	он хочет	1	3
543	и затем	2	3
544	и так	4	3
545	бы не	1	3
546	по самому	2	3
547	том как	1	3
548	сравнению с	4	3
549	зависимости от	9	3
550	нет в	2	3
551	к другому	2	3
552	и были	1	3
553	но оно	1	3
554	еще и	1	3
555	ни к	1	3
556	его и	2	3
557	бы и	1	3
558	что мы	12	3
559	и между	4	3
560	в течение	2	3
561	в свою	3	3
562	в значительной	1	3
563	не быть	1	3
564	в образах	2	3
565	значение для	2	3
566	вступает в	1	3
567	целый ряд	5	3
568	известной степени	1	3
569	что здесь	3	3
570	без всякого	3	3
571	событий в	2	3
572	если мы	24	3
573	тем же	3	3
574	искусство и	4	3
575	мы говорили	4	3
576	но это	2	3
577	в трагедии	21	3
578	точку зрения	1	3
579	что есть	3	3
580	которые в	2	3
581	нет ни	4	3
582	в первый	1	3
583	он как	2	3
584	одна и	2	3
585	или с	2	3
586	этого нового	1	3
587	совершенно не	11	3
588	и всегда	1	3
589	на одной	1	3
590	а на	1	3
591	без всяких	1	3
592	от всех	1	3
593	дело в	4	3
594	в сферу	2	3
595	есть только	3	3
596	по своему	1	3
597	не столько	1	3
598	это было	4	3
599	бы совершенно	1	3
600	при виде	1	3
601	и эти	3	3
602	только к	1	3
603	преимущественно в	2	3
604	с самого	5	3
605	она не	1	3
606	но при	1	3
607	ни один	2	3
608	надо было	2	3
609	как уже	1	3
610	для чего	4	3
611	реального времени	4	3
612	но она	3	3
613	конечно в	1	3
614	реальное время	1	3
615	по сравнению	4	3
616	вступают в	1	3
617	к ней	3	3
618	можно сказать	4	3
619	вплоть до	1	3
620	происходит в	1	3
621	все более	1	3
622	которой мы	1	3
623	дело здесь	2	3
624	что на	6	3
625	нас это	1	3
626	не к	1	3
627	находим в	1	2
628	они имеют	1	2
629	случае в	1	2
630	и очень	5	2
631	чего не	1	2
632	и трагедии	3	2
633	в разрешении	2	2
634	того не	2	2
635	ссылаясь на	1	2
636	остановиться на	1	2
637	ясно что	10	2
638	нами в	2	2
639	с собой	3	2
640	как они	3	2
641	он утверждает	2	2
642	характера но	1	2
643	весь этот	1	2
644	герои и	1	2
645	всех событий	1	2
646	представление о	1	2
647	для своей	1	2
648	как таковой	1	2
649	отличается от	4	2
650	в степени	1	2
651	ни для	1	2
652	разные стороны	1	2
653	как только	5	2
654	от различных	1	2
655	и нет	1	2
656	эпизод с	1	2
657	он изображает	2	2
658	которые мы	1	2
659	переходит в	1	2
660	одной фразе	1	2
661	начале романа	1	2
662	в пределе	1	2
663	проч и	1	2
664	смерти но	1	2
665	имеет в	1	2
666	из жизни	1	2
667	действии и	1	2
668	значительной мере	1	2
669	с трудом	1	2
670	к своей	3	2
671	говорить о	1	2
672	связь между	2	2
673	слагаются в	1	2
674	несколько дней	2	2
675	здесь имеет	1	2
676	свою очередь	1	2
677	что те	1	2
678	сила и	1	2
679	во всякой	2	2
680	герою и	1	2
681	они должны	2	2
682	места для	1	2
683	как я	1	2
684	нигде не	2	2
685	в каждом	2	2
686	гробового входа	1	2
687	он сам	1	2
688	от них	1	2
689	тут же	1	2
690	что даже	3	2
691	на котором	1	2
692	речи в	1	2
693	к нему	1	2
694	он имел	1	2
695	то в	1	2
696	герой и	2	2
697	другой линии	1	2
698	не зная	1	2
699	ее и	1	2
700	эти элементы	1	2
701	что у	7	2
702	здесь могут	1	2
703	и всей	1	2
704	эта особенность	1	2
705	указать на	1	2
706	других для	1	2
707	собой в	2	2
708	смертей и	2	2
709	этой же	1	2
710	после этого	1	2
711	объединены в	1	2
712	и этим	1	2
713	для своего	2	2
714	лучше всего	1	2
715	в человеческую	1	2
716	лежит в	1	2
717	тому же	4	2
718	видит в	3	2
719	в несколько	1	2
720	эта сфера	1	2
721	как по	1	2
722	сказал что	2	2
723	всех его	1	2
724	развитие романа	1	2
725	про себя	1	2
726	но для	1	2
727	о смерти	9	2
728	времени как	1	2
729	человек и	1	2
730	и она	1	2
731	себя как	1	2
732	одном из	2	2
733	но когда	1	2
734	особенности в	1	2
735	если я	2	2
736	больше и	1	2
737	а только	1	2
738	могло бы	4	2
739	но к	1	2
740	в знаменитой	2	2
741	старости и	1	2
742	на другой	2	2
743	но как	3	2
744	совершенно реальным	1	2
745	в уста	3	2
746	реальным и	1	2
747	для создания	1	2
748	одну и	2	2
749	его жизнь	2	2
750	бы она	1	2
751	него самого	1	2
752	сама природа	1	2
753	что должно	2	2
754	личности и	1	2
755	если же	3	2
756	и та	5	2
757	никто не	4	2
758	хотя в	1	2
759	чем больше	3	2
760	и тот	2	2
761	др в	1	2
762	даже не	1	2
763	выражается в	1	2
764	и сам	1	2
765	этот вопрос	6	2
766	и веселый	1	2
767	в землю	1	2
768	меняется и	1	2
769	другой день	1	2
770	что во	1	2
771	его как	1	2
772	образы и	1	2
773	бы его	3	2
774	в каком	7	2
775	и каждый	2	2
776	но нет	1	2
777	когда они	2	2
778	о его	1	2
779	которое мы	3	2
780	с чем	3	2
781	человека мы	1	2
782	слиты в	1	2
783	необходимо чтобы	2	2
784	же мы	3	2
785	события в	3	2
786	которого мы	3	2
787	мы видели	2	2
788	от нее	2	2
789	образом и	3	2
790	в состав	3	2
791	если в	1	2
792	он только	3	2
793	его с	2	2
794	должна быть	2	2
795	на ее	1	2
796	героя в	3	2
797	тогда когда	1	2
798	была бы	4	2
799	тон и	1	2
800	от этой	3	2
801	утверждает что	6	2
802	и создает	1	2
803	бы при	1	2
804	себе не	2	2
805	него нет	1	2
806	там же	1	2
807	и самая	1	2
808	нам в	1	2
809	сюжета и	2	2
810	самом деле	17	2
811	они даны	1	2
812	в наших	1	2
813	смысла и	1	2
814	подходим к	1	2
815	так называемый	1	2
816	мы говорим	1	2
817	все события	3	2
818	но дело	1	2
819	можно назвать	1	2
820	данном случае	4	2
821	о котором	9	2
822	самое это	1	2
823	бы нас	1	2
824	этот мотив	1	2
825	в поэзии	5	2
826	то он	2	2
827	и всех	1	2
828	в очень	1	2
829	то и	1	2
830	каким бы	1	2
831	это то	1	2
832	и поэтому	4	2
833	здесь вовсе	2	2
834	в новой	1	2
835	из которой	2	2
836	с которой	2	2
837	может войти	1	2
838	у шекспира	8	2
839	от других	1	2
840	нет никакой	2	2
841	каждый из	2	2
842	действия и	5	2
843	нигде в	1	2
844	жизни по	1	2
845	на которые	2	2
846	и глубоко	1	2
847	начиная с	1	2
848	жизнь как	1	2
849	за пределами	1	2
850	времена года	1	2
851	этого слова	1	2
852	но если	3	2
853	только о	2	2
854	особенно остро	1	2
855	высшей степени	1	2
856	пародия и	1	2
857	душе и	1	2
858	пределах каждой	1	2
859	у гробового	1	2
860	основе своей	1	2
861	ее на	1	2
862	не можем	8	2
863	сам он	1	2
864	для нас	9	2
865	идет о	1	2
866	они входят	1	2
867	другом мы	1	2
868	в постоянном	1	2
869	о женитьбе	1	2
870	день и	1	2
871	иной раз	1	2
872	где он	1	2
873	и принципиально	1	2
874	себя в	4	2
875	имел в	1	2
876	по этому	5	2
877	в русском	1	2
878	не существует	3	2
879	непосредственно в	1	2
880	романа все	1	2
881	образом в	3	2
882	изображенное в	1	2
883	этого произведения	1	2
884	которые как	1	2
885	и эта	2	2
886	между собою	1	2
887	что их	2	2
888	в стороне	2	2
889	но по	1	2
890	или даже	1	2
891	на роман	1	2
892	хлеб и	1	2
893	что им	2	2
894	и смысл	3	2
895	но уже	2	2
896	смерти здесь	1	2
897	дело и	3	2
898	должен быть	3	2
899	человека не	1	2
900	на них	3	2
901	на место	1	2
902	произведения с	1	2
903	они все	1	2
904	обычно в	1	2
905	должны быть	1	2
906	такие же	1	2
907	на один	1	2
908	его не	2	2
909	и образов	1	2
910	вся жизнь	1	2
911	здесь совершенно	2	2
912	романа так	1	2
913	в искусстве	12	2
914	и может	3	2
915	не о	1	2
916	частности в	1	2
917	оказывается что	2	2
918	еще в	2	2
919	этому вопросу	1	2
920	когда мы	10	2
921	и сюжета	1	2
922	него и	1	2
923	со своими	1	2
924	во многом	1	2
925	ряд смерти	1	2
926	для такого	1	2
927	сказать в	1	2
928	в узком	1	2
929	все другие	3	2
930	и бытовых	1	2
931	мы различаем	1	2
932	он видел	1	2
933	с реальным	1	2
934	форме и	1	2
935	романа не	1	2
936	это на	2	1
937	чрезвычайно важно	1	1
938	видели в	1	1
939	является в	2	1
940	и составляет	4	1
941	и едва	1	1
942	места и	2	1
943	что конец	1	1
944	только чтобы	1	1
945	ребенка и	1	1
946	которой все	2	1
947	еще раз	2	1
948	мы найдем	5	1
949	именно на	6	1
950	в произведение	1	1
951	более не	1	1
952	этих событий	1	1
953	и своего	1	1
954	никаких сомнений	1	1
955	русской литературе	1	1
956	чем оно	1	1
957	когда не	1	1
958	исходя из	7	1
959	которая в	1	1
960	внимательно к	1	1
961	тех кто	1	1
962	очень много	1	1
963	ставит ее	1	1
964	что один	1	1
965	реальных и	1	1
966	дело с	5	1
967	выступает на	1	1
968	который должен	1	1
969	жизнь которая	1	1
970	речи и	2	1
971	под ним	1	1
972	глаза и	1	1
973	выступают в	1	1
974	конечно чрезвычайно	1	1
975	которое я	1	1
976	он видит	5	1
977	его чтобы	1	1
978	тем как	2	1
979	и оправдание	1	1
980	в большей	2	1
981	не вызывает	2	1
982	психологическое значение	1	1
983	что то	2	1
984	нашем анализе	1	1
985	что дело	3	1
986	и говорить	1	1
987	него в	1	1
988	наконец у	1	1
989	представлений они	1	1
990	это противоречие	4	1
991	для развертывания	1	1
992	не годится	1	1
993	же оно	1	1
994	и постараемся	1	1
995	не бывает	1	1
996	но что	3	1
997	у пушкина	1	1
998	воплощения для	1	1
999	состоит именно	1	1
1000	материала с	1	1
1001	некоторые особенности	1	1
1002	ко всем	2	1
1003	из человеческого	1	1
1004	или во	1	1
1005	более или	1	1
1006	он имеет	1	1
1007	именно и	1	1
1008	героя как	1	1
1009	им по	1	1
1010	все дело	1	1
1011	не важен	1	1
1012	один элемент	1	1
1013	что весь	3	1
1014	в построении	1	1
1015	почти ничего	1	1
1016	конечном счете	2	1
1017	высокое и	2	1
1018	если он	2	1
1019	детей и	1	1
1020	является выражением	1	1
1021	и другим	2	1
1022	специфические особенности	1	1
1023	когда это	1	1
1024	есть эти	1	1
1025	это глубоко	1	1
1026	превращение и	1	1
1027	к самому	3	1
1028	всегда в	1	1
1029	что по	3	1
1030	одновременно и	1	1
1031	не вносит	1	1
1032	мире с	1	1
1033	понимания и	1	1
1034	на эту	1	1
1035	совершенно реальной	1	1
1036	его все	1	1
1037	что действие	4	1
1038	не менее	1	1
1039	они ни	1	1
1040	мы только	3	1
1041	напротив он	1	1
1042	как цель	1	1
1043	и страсти	4	1
1044	мы считаем	1	1
1045	поставить вопрос	1	1
1046	отношении времени	1	1
1047	так например	5	1
1048	всем его	1	1
1049	они стремятся	1	1
1050	время с	1	1
1051	действительность и	1	1
1052	одного автора	1	1
1053	эта точка	2	1
1054	нам не	2	1
1055	ними и	1	1
1056	жизненной деятельности	1	1
1057	совершенно ином	1	1
1058	все и	2	1
1059	уже давно	4	1
1060	это с	1	1
1061	к этой	2	1
1062	больше чем	3	1
1063	попытка в	1	1
1064	чтобы найти	1	1
1065	с конца	1	1
1066	же линии	1	1
1067	что этот	3	1
1068	является источником	1	1
1069	же времени	1	1
1070	может использовать	1	1
1071	существование и	1	1
1072	описывается как	1	1
1073	заключены в	1	1
1074	и мысли	1	1
1075	нас и	2	1
1076	что всякое	4	1
1077	служит только	1	1
1078	их страсти	1	1
1079	именно этим	1	1
1080	не изображается	1	1
1081	в нескольких	1	1
1082	но во	2	1
1083	в каких	2	1
1084	мы почти	1	1
1085	вопроса об	1	1
1086	романа на	1	1
1087	можем назвать	1	1
1088	того почему	1	1
1089	время чумы	1	1
1090	в руках	1	1
1091	и действия	1	1
1092	поэтому мы	1	1
1093	это же	2	1
1094	одной и	4	1
1095	у автора	1	1
1096	черты характера	1	1
1097	увидим что	13	1
1098	почве и	1	1
1099	не имеем	2	1
1100	самое мы	1	1
1101	совершенно различных	1	1
1102	такое значение	1	1
1103	и значение	1	1
1104	сцену на	1	1
1105	превращается в	2	1
1106	и сюжет	2	1
1107	в каждой	3	1
1108	сил в	4	1
1109	совершенно неправильно	2	1
1110	рассказывает о	2	1
1111	в применении	1	1
1112	рассуждение о	1	1
1113	и психологии	1	1
1114	это значило	1	1
1115	так мы	4	1
1116	это единство	1	1
1117	они дают	2	1
1118	и три	1	1
1119	и формы	1	1
1120	трудно подыскать	1	1
1121	временной оттенок	1	1
1122	разные виды	1	1
1123	сцены в	2	1
1124	нанести удар	1	1
1125	меч и	1	1
1126	него не	1	1
1127	и гармонически	1	1
1128	и вместо	1	1
1129	не больше	3	1
1130	реальной жизни	1	1
1131	следующим образом	2	1
1132	такая же	1	1
1133	еще по	1	1
1134	в самое	1	1
1135	для разработки	2	1
1136	на него	4	1
1137	увидим в	1	1
1138	его нужно	1	1
1139	параллельно с	1	1
1140	и техника	2	1
1141	и вдруг	1	1
1142	на мнение	1	1
1143	который в	1	1
1144	можем сказать	1	1
1145	речь о	1	1
1146	проникновение в	1	1
1147	с середины	1	1
1148	конца с	2	1
1149	включать в	1	1
1150	к этим	2	1
1151	она есть	2	1
1152	не просто	6	1
1153	по которым	1	1
1154	который они	1	1
1155	едва ли	3	1
1156	человека то	1	1
1157	но сама	1	1
1158	смысле как	1	1
1159	вносит в	3	1
1160	не имеющим	1	1
1161	почему из	1	1
1162	быть что	1	1
1163	гораздо более	3	1
1164	же невозможно	1	1
1165	всех временных	1	1
1166	комического и	1	1
1167	ближе к	2	1
1168	бы то	1	1
1169	частности на	1	1
1170	этого и	1	1
1171	для осознания	1	1
1172	вот эта	2	1
1173	и представляет	1	1
1174	во вторую	1	1
1175	говорит о	5	1
1176	своих руках	1	1
1177	к герою	1	1
1178	совершенно новом	1	1
1179	событий а	1	1
1180	и ясностью	1	1
1181	элемент в	1	1
1182	основу и	1	1
1183	самый характер	1	1
1184	это будет	2	1
1185	центральной и	1	1
1186	на том	4	1
1187	она в	1	1
1188	и той	4	1
1189	этой общей	1	1
1190	в состоянии	3	1
1191	вот эти	1	1
1192	первый раз	1	1
1193	мы знаем	4	1
1194	нет места	1	1
1195	аффектов и	3	1
1196	элементов и	1	1
1197	значение которое	1	1
1198	невозможно как	1	1
1199	поэзии в	1	1
1200	и указывает	1	1
1201	и силой	2	1
1202	эту борьбу	1	1
1203	не допускается	1	1
1204	ее можно	1	1
1205	характера есть	1	1
1206	души и	1	1
1207	почему бы	1	1
1208	от начала	1	1
1209	и за	4	1
1210	что самая	1	1
1211	представлена в	1	1
1212	всего показать	1	1
1213	и решающим	1	1
1214	это особая	1	1
1215	противоречие между	1	1
1216	бы что	2	1
1217	наше внимание	2	1
1218	на нескольких	1	1
1219	переживания и	1	1
1220	есть еще	1	1
1221	говорит он	2	1
1222	в конечном	2	1
1223	единство это	1	1
1224	например при	1	1
1225	как же	1	1
1226	мы вовсе	1	1
1227	воспринимается как	1	1
1228	до крайности	1	1
1229	по ложному	1	1
1230	пути и	3	1
1231	но совершенно	3	1
1232	contradictio in	1	1
1233	это мы	2	1
1234	одним из	1	1
1235	но один	1	1
1236	каждая из	1	1
1237	и либо	1	1
1238	при взгляде	1	1
1239	и хорошо	1	1
1240	и всю	1	1
1241	братья карамазовы	1	1
1242	целом ряде	2	1
1243	действия те	1	1
1244	этом последнем	1	1
1245	как говорит	6	1
1246	это становится	1	1
1247	знаменитой сцене	2	1
1248	учение о	1	1
1249	не разрешаются	1	1
1250	в изображении	1	1
1251	как вполне	1	1
1252	они вспыхивают	1	1
1253	эти три	3	1
1254	тона и	1	1
1255	условность в	1	1
1256	точкой для	1	1
1257	виде так	1	1
1258	были даны	1	1
1259	второй части	1	1
1260	понимать под	1	1
1261	две главы	1	1
1262	века в	1	1
1263	должно было	2	1
1264	минуты и	1	1
1265	больше всего	1	1
1266	но каждый	1	1
1267	и вызывает	1	1
1268	только начало	1	1
1269	масштабы и	1	1
1270	для двух	1	1
1271	в эту	2	1
1272	что как	1	1
1273	к событиям	1	1
1274	динамический и	1	1
1275	для правильного	1	1
1276	чтобы понять	3	1
1277	по поводу	6	1
1278	и реальные	1	1
1279	в русской	1	1
1280	даже там	1	1
1281	истинный смысл	1	1
1282	могли бы	6	1
1283	обычно и	1	1
1284	которая является	1	1
1285	от себя	2	1
1286	не то	4	1
1287	для его	2	1
1288	в москву	8	1
1289	другой характер	1	1
1290	действия в	2	1
1291	данный момент	1	1
1292	умереть в	1	1
1293	свое место	1	1
1294	изображаемые им	1	1
1295	с двух	1	1
1296	к роману	1	1
1297	в лучшем	3	1
1298	действие в	2	1
1299	шекспира в	4	1
1300	от этих	3	1
1301	является только	1	1
1302	все остальные	1	1
1303	месте в	1	1
1304	не дает	2	1
1305	для наших	1	1
1306	между тем	4	1
1307	не из	2	1
1308	комедии и	1	1
