N	3gram	Voloshinov	Myshleni
260	и в психологии	1	2
261	самом же деле	2	2
262	на самом же	2	2
263	между ними существует	1	2
264	представляет собой нечто	1	2
265	во всех областях	2	2
266	в слове и	1	2
267	не в его	3	2
268	на ряд отдельных	1	2
269	мы и должны	1	2
270	и может быть	2	2
271	и для других	1	2
272	в чем же	2	2
273	основе их лежит	1	2
274	самое последнее время	1	2
275	и речи ибо	1	2
276	гораздо большей степени	1	2
277	остается ничего другого	1	2
278	все же не	1	2
279	как и на	1	2
280	не опирается на	1	2
281	внешней речи мы	1	2
282	уже и в	1	2
283	как и ее	1	2
284	выходит за пределы	2	2
285	и все же	1	2
286	и приводит к	1	2
287	как бы в	1	2
288	раз и навсегда	1	2
289	можно так выразиться	1	2
290	остановимся только на	1	2
291	он еще не	1	2
292	развития ребенка и	1	2
293	нам известно из	1	2
294	и на все	1	2
295	до известной степени	1	2
296	однако и здесь	1	2
297	вовсе не в	2	2
298	в этой фазе	1	2
299	в котором он	1	2
300	из этих двух	1	2
301	не отличается от	2	2
302	в первые годы	1	2
303	отражают в себе	1	2
304	и внутренняя речь	1	2
305	мы остановимся только	1	2
306	если можно так	1	2
307	же что и	1	2
308	и никогда не	1	2
309	и как мы	1	2
310	а не наоборот	1	2
311	как в отношении	1	2
312	было бы для	1	2
313	точки зрения на	1	2
314	в большинстве случаев	5	2
315	это и является	1	2
316	или хотя бы	1	2
317	в основе всей	1	2
318	и в высшей	1	2
319	ибо как мы	1	2
320	между собой в	1	2
321	в противоречие с	1	2
322	мы не знаем	1	2
323	является для него	1	2
324	в такой форме	1	2
325	может быть понято	1	2
326	точки зрения обоих	1	2
327	решение этой проблемы	1	2
328	чтобы ответить на	1	2
329	является по мнению	1	2
330	что к этому	1	2
331	говорит нам о	1	2
332	нашей точки зрения	1	2
333	зависимости от того	2	2
334	связанное с ним	1	2
335	но как раз	1	2
336	по себе является	1	2
337	в заключение этой	1	2
338	но тем не	1	2
339	не давая себе	1	2
340	к той же	1	2
341	образом связано с	1	2
342	внутреннюю речь и	1	2
343	по этому вопросу	1	2
344	во всех этих	1	2
345	и до конца	4	2
346	сводится к тому	1	2
347	пробным камнем для	1	2
348	на этом пути	1	2
349	в следующей главе	3	2
350	тот или иной	1	2
351	т.е в конечном	1	2
352	как по отношению	1	1
353	и окружающей его	1	1
354	с ними все	1	1
355	и для развития	1	1
356	даже тогда когда	1	1
357	распадается на ряд	1	1
358	все то что	3	1
359	для самого себя	1	1
360	мы уже знаем	3	1
361	внешний мир в	2	1
362	он не пытается	1	1
363	в подтверждение этого	1	1
364	субъективной и объективной	1	1
365	в какой связи	1	1
366	только одна из	1	1
367	единства и целостности	1	1
368	свое отношение к	1	1
369	той же группе	1	1
370	в себя и	1	1
371	ничего не говорит	1	1
372	окружающей его среды	1	1
373	что во внешнем	1	1
374	и все те	1	1
375	они и не	1	1
376	если же мы	1	1
377	могли бы говорить	1	1
378	направлений в современной	1	1
379	отношению ко всему	1	1
380	на первой стадии	1	1
381	на которые опирается	2	1
382	в предыдущей главе	2	1
383	может войти в	1	1
384	говорили выше в	1	1
385	что оно как	1	1
386	в коем случае	1	1
387	во внешнем мире	4	1
388	они не могут	1	1
389	с этим понятием	1	1
390	свою точку зрения	2	1
391	и так называемая	1	1
392	далеко не всегда	3	1
393	что же является	1	1
394	последнее время книга	1	1
395	на всю жизнь	2	1
396	т.е то что	1	1
397	можем ли мы	1	1
398	на основании того	1	1
399	оказывается для него	1	1
400	жизни человека и	2	1
401	но даже и	1	1
402	и во многих	1	1
403	внутренней скрытой речи	1	1
404	что на первой	1	1
405	представляется нам в	1	1
406	возможно только в	1	1
407	внешними и внутренними	1	1
408	по своему содержанию	2	1
409	таким образом ясно	1	1
410	но эти влияния	1	1
411	другую точку зрения	1	1
412	из этих направлений	2	1
413	у фрейда не	1	1
414	что при таком	1	1
415	от того чтобы	1	1
416	в каком случае	2	1
417	если бы они	1	1
418	мы уже указывали	4	1
419	мы берем его	1	1
420	он делает и	1	1
421	в основных чертах	1	1
422	дает ему возможность	1	1
423	сказать что на	1	1
424	этих двух групп	1	1
425	мы все время	1	1
426	в чем не	4	1
427	точку зрения и	1	1
428	отдельных психических функций	1	1
429	ни разу не	1	1
430	мы полагаем что	2	1
431	ибо все что	1	1
432	теории и практике	1	1
433	в этом их	1	1
434	этого процесса и	1	1
435	но не в	1	1
436	но в чем	1	1
437	зависит от того	1	1
438	слова и по	1	1
439	что это не	1	1
440	же как он	1	1
441	в переводе на	1	1
442	тому чтобы узнать	1	1
443	не соответствует действительности	1	1
444	того момента когда	1	1
445	не нуждается в	1	1
446	объясняется и то	1	1
447	не входит ни	1	1
448	все это не	1	1
449	его составных частей	1	1
450	одного плана в	1	1
451	и все прочие	1	1
452	оно все же	1	1
453	именно для данного	1	1
454	отвечает на первую	1	1
455	имеющие ничего общего	1	1
456	прежде всего от	1	1
457	имея в виду	1	1
458	но никогда не	1	1
459	и входит в	1	1
460	развития как и	2	1
461	таким образом значительная	1	1
462	можем сказать что	5	1
463	образов в один	1	1
464	тем же законам	1	1
465	а также и	2	1
466	отнюдь не является	3	1
467	точки зрения все	1	1
468	о себе и	1	1
469	его точка зрения	1	1
470	обстояло дело в	1	1
471	в своем изложении	1	1
472	и у нас	1	1
473	того же предмета	1	1
474	от всех этих	1	1
475	такова точка зрения	1	1
476	этом мы можем	1	1
477	что мы называем	2	1
478	на друга в	1	1
479	не было бы	1	1
480	который как мы	1	1
481	прежде всего на	1	1
482	ни о каких	1	1
483	мы должны перейти	1	1
484	точки зрения учения	1	1
485	одна из основных	1	1
486	как мы знаем	1	1
487	с объективной точки	2	1
488	по крайней мере	1	1
489	в данный момент	1	1
490	в пределах данной	1	1
491	в процессе длительного	2	1
492	снова и снова	2	1
493	может быть даже	1	1
494	и связанная с	1	1
495	когда мы пытаемся	1	1
496	целым рядом новых	1	1
497	что поведение человека	1	1
498	в результате получается	1	1
499	уже из наших	1	1
500	основании того что	1	1
501	старой психологии и	1	1
502	и самый важный	1	1
503	из основных особенностей	1	1
504	и нигде не	1	1
505	была бы совершенно	1	1
506	один за другим	1	1
507	во всех своих	3	1
508	но и его	1	1
509	плана в другой	1	1
510	только в контексте	1	1
511	и с помощью	2	1
512	там где нет	1	1
513	под влиянием того	1	1
514	в нашем сознании	1	1
515	пр и пр	2	1
516	которой мы остановимся	1	1
517	одно из важнейших	1	1
518	позицию занимает в	1	1
519	и в разных	1	1
520	в одной из	1	1
521	этого периода мы	1	1
522	можно подразделить на	1	1
523	образом ясно что	1	1
524	сомнения в правильности	1	1
525	на которой мы	1	1
526	часть социального целого	1	1
527	и все другие	1	1
528	найти выход из	1	1
529	все те сложные	1	1
530	внешней речи и	1	1
531	и все его	2	1
532	с ним связанное	1	1
533	вместе с его	1	1
534	таким образом та	1	1
535	что ребенок на	1	1
536	на другой и	1	1
537	вопрос который в	1	1
538	как бы ни	1	1
539	как говорит об	1	1
540	заключение этой главы	1	1
541	того чтобы вообще	1	1
542	связать себя с	1	1
543	в одну группу	1	1
544	но именно в	1	1
545	самом деле что	1	1
546	совершенно независимо от	1	1
547	содержания и формы	1	1
548	в каком направлении	1	1
549	отношение ребенка к	1	1
550	знаем что это	1	1
551	думаю что оно	1	1
552	его речи и	1	1
553	на следующих ступенях	2	1
554	себе и в	1	1
555	заключается в следующем	2	1
556	с помощью специальных	1	1
557	коем случае не	1	1
558	жизни и в	1	1
559	причиной того что	1	1
560	его собственного внутреннего	1	1
561	мы сейчас же	1	1
562	все те методологические	1	1
563	то что говорит	1	1
564	ни в чем	4	1
565	следующих ступенях развития	1	1
566	свою противоположность и	1	1
567	на этом мы	3	1
568	их помощью мы	1	1
569	он должен был	1	1
570	он никогда не	1	1
571	в первых двух	1	1
572	тесно связана с	1	1
573	и т д	1	1
574	становятся как бы	1	1
575	не может служить	1	1
576	в процессе которого	1	1
577	свою очередь распадается	1	1
578	только оно и	1	1
579	мы можем не	1	1
580	от них и	1	1
581	ребенок на первых	1	1
582	известно из других	1	1
583	и поэтому с	1	1
584	в противоречии с	1	1
585	мы можем закончить	1	1
586	первый план выдвигается	1	1
587	месте но в	1	1
588	и даже не	1	1
589	что в его	2	1
590	одним из важнейших	1	1
591	а в начале	1	1
592	сравнить его с	1	1
593	и наконец в	1	1
594	точки зрения не	1	1
595	их различие и	1	1
596	это для ребенка	1	1
597	только в самых	1	1
598	точку зрения на	3	1
599	основная и единственная	1	1
600	и не имеющие	1	1
601	и что поэтому	1	1
602	в целом это	1	1
603	поэтому она не	1	1
604	не выходит за	1	1
605	в своей совокупности	1	1
606	в жизни и	1	1
607	что является для	1	1
608	жизни таким образом	1	1
609	во внутренней и	2	1
610	для этого нужно	2	1
611	в чем состоит	1	1
612	сознания как это	1	1
613	что он был	1	1
614	и речи так	1	1
615	не является чем-то	2	1
616	и пр и	2	1
617	здесь нам важно	1	1
618	случае не может	1	1
619	в поведении человека	3	1
620	внутренней и внешней	3	1
621	на которой он	1	1
622	различает два момента	1	1
623	очередь распадается на	1	1
624	в некоторых отношениях	1	1
625	все новых и	1	1
626	иметь в виду	1	1
627	мы можем сказать	5	1
628	ни в коем	1	1
629	здесь имеет место	1	1
630	в своем собственном	1	1
631	мы видели также	1	1
632	но для этого	1	1
633	это никак не	1	1
634	когда оно начинает	1	1
635	что с ним	1	1
636	между ними в	1	1
637	на всех этапах	1	1
638	и в то	1	1
639	вообще не существует	1	1
640	объяснения человеческого поведения	1	1
641	что между ними	1	1
642	материал для их	1	1
643	из них не	1	1
644	именно в области	1	1
645	но этим дело	1	1
646	себя и не	1	1
647	было бы предположить	1	1
648	при этом как	1	1
649	или по крайней	1	1
650	с научной точки	1	1
651	мысль никогда не	1	1
652	желания и чувства	1	1
653	тех же самых	2	1
654	различных направлений в	1	1
655	находят свое выражение	1	1
656	не в силах	3	1
657	да и не	1	1
658	из одного плана	1	1
659	все без исключения	1	1
660	то же явление	1	1
661	в последнем счете	4	1
662	того чтобы получить	1	1
663	смысл и значение	2	1
664	речи мы имеем	1	1
665	так обстояло дело	1	1
666	другими словами мы	1	1
667	то время когда	1	1
668	приведенные нами выше	1	1
669	что он делает	1	1
670	в более тонкой	1	1
671	к нему и	1	1
672	порыва lan vital	2	1
673	однако и эта	1	1
674	исчерпывается мы должны	1	1
675	в которой нам	1	1
676	равно как и	2	1
677	язык и его	1	1
678	мы имеем возможность	1	1
679	в углу комнаты	1	1
680	в свою противоположность	1	1
681	оказывается не чем	1	1
682	современных психологических направлений	1	1
683	они говорят о	1	1
684	и вот в	1	1
685	как со стороны	1	1
686	лежат в основе	1	1
687	с которыми оно	1	1
688	как часть социального	1	1
689	дело не исчерпывается	1	1
690	так и с	1	1
691	не совсем так	1	1
692	жизненного порыва lan	1	1
693	выйти за пределы	3	1
694	нуждается в слушателе	1	1
695	в одной плоскости	1	1
696	то что может	1	1
697	точка зрения на	2	1
698	с большим трудом	1	1
699	эта новая теория	1	1
700	не выдерживает критики	1	1
701	обратное влияние на	2	1
702	как это делает	1	1
703	оно и есть	1	1
704	его в себя	1	1
705	не видим его	1	1
706	что же это	1	1
707	и во внешней	1	1
708	при этом совершенно	2	1
709	мы конечно не	1	1
710	зрения не только	1	1
711	говорить о том	2	1
712	вопрос о методе	1	1
713	и уже в	1	1
714	объективной точки зрения	2	1
715	в возрасте после	1	1
716	части нашей работы	1	1
717	но что же	1	1
718	правом можно говорить	1	1
719	старались показать что	1	1
720	хотя и не	1	1
721	не имеющие ничего	1	1
722	а как бы	1	1
723	тому что было	1	1
724	решающее значение для	1	1
725	подразделить на две	1	1
726	так и со	1	1
727	потому и не	1	1
728	с другом и	1	1
729	во второй половине	1	1
730	усматривать в этом	1	1
731	и притом в	3	1
732	этом отношении может	1	1
733	как мы видим	1	1
734	с первого же	1	1
735	смысле слова и	1	1
736	тот же что	1	1
737	того чтобы их	1	1
738	этим дело не	1	1
739	явлений и процессов	1	1
740	всяком случае в	1	1
741	мы должны прибавить	1	1
742	и в психологическом	1	1
743	но во всяком	3	1
744	всяком случае не	1	1
745	том что с	1	1
746	и вовсе не	1	1
747	можно с уверенностью	1	1
748	переведено на язык	1	1
749	в таком виде	2	1
750	последовательно и до	3	1
751	из того же	1	1
752	последнее слово в	1	1
753	который господствовал в	1	1
754	на этом же	1	1
755	не остается места	1	1
756	отношению ко всем	1	1
757	и что он	1	1
758	социологической точки зрения	1	1
759	в таких случаях	2	1
760	только с помощью	1	1
761	мы не будем	1	1
762	от того насколько	1	1
763	это и есть	2	1
764	научной точки зрения	1	1
765	до конца и	1	1
766	из тех же	4	1
767	что он и	1	1
768	не исчерпывается мы	1	1
769	свой смысл и	1	1
770	бы совершенно невозможна	1	1
771	род отношений к	1	1
772	начала и до	1	1
773	это как мы	1	1
