N	2gram	Losev_Dial	Problemy
146	свой предмет	1	10
147	в него	2	10
148	я сам	1	10
149	до сих	1	10
150	для себя	2	10
151	в слове	3	10
152	идеи в	2	10
153	той же	6	10
154	в самой	1	10
155	далеко не	1	10
156	как не	4	10
157	лишь как	4	10
158	отношение к	1	10
159	ведь и	3	10
160	другой стороны	4	9
161	в них	6	9
162	хотя бы	9	9
163	что у	2	9
164	хотя и	9	9
165	но он	3	9
166	с самого	1	9
167	точек зрения	1	9
168	могут быть	5	9
169	в единство	1	9
170	всяком случае	3	9
171	ни в	20	9
172	да и	4	9
173	ну так	1	9
174	романе достоевского	1	9
175	или в	4	9
176	раз и	3	9
177	и потому	6	9
178	же и	2	8
179	в результате	7	8
180	о том	11	8
181	а что	6	8
182	все время	4	8
183	из них	4	8
184	и он	3	8
185	несмотря на	2	8
186	ни было	1	8
187	но как	3	8
188	здесь не	2	8
189	и у	3	8
190	и от	4	8
191	мы должны	1	8
192	должна быть	11	8
193	был бы	2	8
194	что это	20	8
195	вот как	2	8
196	никак не	3	8
197	в человеке	1	8
198	не на	7	8
199	с ними	3	8
200	и так	2	8
201	наконец в	1	8
202	сознание и	4	8
203	он есть	7	8
204	как к	2	8
205	того что	22	8
206	это и	12	8
207	с их	4	8
208	в стиле	1	8
209	и о	9	8
210	от него	2	7
211	в виду	12	7
212	на мир	1	7
213	в жизни	4	7
214	отличается от	9	7
215	вопрос о	9	7
216	в себя	4	7
217	из своего	1	7
218	только на	8	7
219	сказать что	7	7
220	что все	16	7
221	что она	13	7
222	от себя	5	7
223	что они	2	7
224	все его	2	7
225	не было	6	7
226	не о	6	7
227	лишь на	1	7
228	между ними	1	7
229	себя как	3	7
230	в этих	3	7
231	и следовательно	2	7
232	во всех	2	7
233	то ни	4	7
234	если же	8	7
235	друг другу	1	7
236	и ее	8	7
237	были бы	2	7
238	бы то	3	7
239	его с	1	7
240	например в	3	7
241	в процессе	2	7
242	слова о	1	7
243	не хочу	1	7
244	он в	1	7
245	на этот	1	7
246	т д	38	7
247	точку зрения	1	7
248	тот же	1	7
249	но на	2	7
250	нему и	1	7
251	в их	2	7
252	все равно	5	7
253	в виде	11	7
254	сама по	11	7
255	мира и	3	7
256	к своему	1	7
257	и другого	1	7
258	и их	1	7
259	он с	1	7
260	такой же	1	7
261	что было	2	6
262	во всем	5	6
263	кроме того	8	6
264	время не	1	6
265	в своих	3	6
266	не менее	11	6
267	и нет	9	6
268	с этим	4	6
269	превращается в	6	6
270	конечно не	6	6
271	как на	6	6
272	не становится	1	6
273	одна из	4	6
274	не мог	3	6
275	на почве	1	6
276	и этим	3	6
277	как же	9	6
278	слово слово	1	6
279	человек и	1	6
280	но ведь	2	6
281	на этом	3	6
282	но зато	2	6
283	бы уже	1	6
284	этот вопрос	1	6
285	в этой	3	6
286	себя в	3	6
287	во время	1	6
288	и здесь	3	6
289	за ним	1	6
290	в другой	2	6
291	отношения к	4	6
292	в которых	1	6
293	зависимости от	4	6
294	знает что	2	6
295	в основе	6	6
296	и вот	13	6
297	ли вы	1	6
298	в отличие	1	6
299	и во	3	6
300	он может	2	6
301	друг друга	3	6
302	я вас	1	6
303	на вопрос	1	6
304	и пр	16	6
305	но с	1	6
306	стремится к	1	6
307	по существу	2	6
308	на его	1	6
309	на них	2	6
310	отличие от	2	6
311	как он	4	6
312	идет о	1	6
313	жизни и	8	6
314	на то	5	6
315	и только	6	6
316	для этого	3	6
317	но для	3	6
318	да что	2	5
319	те же	1	5
320	именно в	5	5
321	с тем	4	5
322	мир и	6	5
323	в глаза	1	5
324	к которому	1	5
325	в зависимости	3	5
326	но так	2	5
327	него не	1	5
328	крайней мере	10	5
329	этот мир	1	5
330	тому же	2	5
331	на себя	3	5
332	я и	2	5
333	за живое	1	5
334	зрения и	1	5
335	в чем	11	5
336	в такой	1	5
337	той или	3	5
338	не могу	2	5
339	когда я	1	5
340	ибо в	1	5
341	однако в	1	5
342	его как	6	5
343	бы его	2	5
344	в общем	1	5
345	та же	5	5
346	то есть	1	5
347	он только	1	5
348	я бы	3	5
349	была бы	5	5
350	сам по	6	5
351	его внутреннего	1	5
352	подобно тому	5	5
353	со всеми	2	5
354	все то	1	5
355	с таким	1	5
356	вы думаете	2	5
357	вместе с	3	5
358	ну да	1	5
359	по крайней	10	5
360	ни на	5	5
361	совершенно не	6	5
362	тотчас же	3	5
363	мы не	11	5
364	нет и	5	5
365	но именно	1	5
366	том же	1	5
367	в ее	5	5
368	другого и	1	5
369	высшей степени	1	5
370	и то	7	5
371	они не	3	5
372	не во	1	5
373	того и	2	5
374	он как	1	5
375	ведь это	2	5
376	между собою	3	5
377	по своему	2	5
378	нисколько не	4	5
379	он ни	1	5
380	но при	1	5
381	в ней	4	5
382	быть и	7	5
383	когда он	3	5
384	есть и	14	5
385	же что	1	5
386	и самого	1	5
387	самосознания в	2	5
388	или иной	4	5
389	тому что	5	5
390	тому как	5	5
391	мира в	1	5
392	для другого	1	5
393	все что	3	4
394	что если	5	4
395	мы и	4	4
396	только что	7	4
397	с этой	7	4
398	без исключения	1	4
399	они уже	1	4
400	более или	1	4
401	в духе	1	4
402	в первом	2	4
403	на друга	1	4
404	при всей	1	4
405	то это	9	4
406	он был	1	4
407	даже и	9	4
408	всего этого	2	4
409	всем этим	1	4
410	в свете	3	4
411	уже и	3	4
412	будет и	1	4
413	друг на	1	4
414	самосознание и	1	4
415	или менее	1	4
416	образом как	1	4
417	находится в	2	4
418	есть конечно	3	4
419	входят в	1	4
420	во всей	1	4
421	и вдруг	1	4
422	для понимания	1	4
423	на предмет	1	4
424	от них	1	4
425	на котором	2	4
426	не то	3	4
427	все в	3	4
428	тем не	10	4
429	что такое	25	4
430	при чем	1	4
431	личности в	9	4
432	связи с	3	4
433	в которой	1	4
434	и говорит	1	4
435	то в	5	4
436	время как	6	4
437	не есть	95	4
438	в сторону	1	4
439	на себе	4	4
440	оно не	7	4
441	если оно	4	4
442	к слову	1	4
443	ли будет	2	4
444	этих трех	1	4
445	его внутренней	2	4
446	одно и	6	4
447	но только	7	4
448	почему же	3	4
449	не значит	5	4
450	с ее	10	4
451	всех этих	3	4
452	с идеей	1	4
453	даны в	1	4
454	своего собственного	2	4
455	из которых	4	4
456	да ведь	1	4
457	от другого	2	4
458	если не	3	4
459	конечно и	2	4
460	быть даже	1	4
461	в словах	1	4
462	нет в	1	4
463	то он	1	4
464	же я	1	4
465	ибо не	1	4
466	то и	5	4
467	совпадает с	2	4
468	и если	5	4
469	сознании и	1	4
470	и лишь	1	4
471	он хочет	1	4
472	о своем	1	4
473	каждый из	1	4
474	вне его	1	4
475	сами по	3	4
476	тому чтобы	3	4
477	думаете что	1	4
478	идея как	1	4
479	к миру	1	4
480	материал и	1	4
481	только слово	1	4
482	в особом	2	4
483	у вас	2	4
484	он должен	3	4
485	что оно	9	4
486	тоже не	2	4
487	мир в	3	4
488	нет ни	5	4
489	перестает быть	2	4
490	этом отношении	2	4
491	что с	2	4
492	все и	1	4
493	здесь в	1	4
494	а то	2	4
495	вообще не	3	4
496	и без	4	4
497	слова не	1	4
498	и понимания	2	4
499	это было	5	4
500	ибо и	3	4
501	в каждой	1	4
502	об этом	8	4
503	а так	1	4
504	бы ни	1	4
505	жизнь и	9	4
506	это как	3	4
507	его внутреннюю	1	4
508	ни один	2	4
509	также и	6	4
510	только так	2	4
511	самосознания и	2	4
512	и слова	1	4
513	стороны и	1	4
514	от того	9	4
515	и прежде	6	4
516	мы сказали	1	4
517	само по	8	4
518	тему о	1	3
519	от времени	1	3
520	говорить о	13	3
521	о чем	2	3
522	говорит о	5	3
523	и само	3	3
524	но что	11	3
525	самый факт	1	3
526	чтобы в	1	3
527	как образ	1	3
528	именно и	1	3
529	жизнь в	2	3
530	ну и	1	3
531	есть в	4	3
532	он является	1	3
533	есть то	9	3
534	же вы	7	3
535	можно сказать	5	3
536	и отчасти	1	3
537	в данном	6	3
538	что этот	3	3
539	сам не	2	3
540	объект а	1	3
541	но они	3	3
542	о них	1	3
543	точке зрения	1	3
544	и еще	1	3
545	в голове	1	3
546	одной из	3	3
547	то чем	1	3
548	как я	2	3
549	и вообще	7	3
550	что даже	2	3
551	в эти	1	3
552	признания и	1	3
553	от ее	1	3
554	всего в	2	3
555	только не	10	3
556	мы видим	4	3
557	по преимуществу	2	3
558	как такового	1	3
559	о слове	1	3
560	она в	3	3
561	мы знаем	3	3
562	вы и	2	3
563	не должна	1	3
564	он умеет	1	3
565	чем у	1	3
566	внешнего мира	1	3
567	чем в	2	3
568	что вы	1	3
569	к чему	2	3
570	что его	5	3
571	установки и	1	3
572	будто бы	1	3
573	например у	1	3
574	в таком	15	3
575	не бывает	1	3
576	в устах	1	3
577	человек в	1	3
578	следовательно и	2	3
579	тут в	1	3
580	в смысле	4	3
581	и мир	1	3
582	именно как	3	3
583	мы можем	3	3
584	в вечность	1	3
585	с какой-то	1	3
586	от характера	1	3
587	очень часто	1	3
588	не дает	1	3
589	ту же	1	3
590	совсем не	1	3
591	и та	4	3
592	в приведенном	1	3
593	по своей	1	3
594	и мы	6	3
595	это вовсе	1	3
596	на который	1	3
597	с вами	1	3
598	и есть	24	3
599	собственного сознания	1	3
600	и по	2	3
601	чтобы не	4	3
602	в один	2	3
603	и сами	2	3
604	меня и	2	3
605	для самого	1	3
606	как таковой	6	3
607	почти не	1	3
608	должны быть	7	3
609	и при	4	3
610	не умеют	1	3
611	мы замечаем	1	3
612	от этой	1	3
613	и делает	2	3
614	себе не	3	3
615	там в	1	3
616	самом предмете	1	3
617	или наоборот	1	3
618	то время	6	3
619	есть нечто	26	3
620	них он	1	3
621	вы не	9	3
622	врывается в	2	3
623	все они	1	3
624	не является	1	3
625	как целое	3	3
626	который не	2	3
627	да еще	1	3
628	того чтобы	1	3
629	можно лишь	1	3
630	это все	1	3
631	а может	1	3
632	и уже	5	3
633	и больше	5	3
634	именно на	1	3
635	говорят что	3	3
636	как например	2	3
637	о способах	1	3
638	без всякого	2	3
639	если мы	5	3
640	мог бы	2	3
641	лишь о	1	3
642	что тут	8	3
643	есть только	13	3
644	совсем другое	1	3
645	не из	1	3
646	же он	2	3
647	во времени	1	3
648	его можно	1	3
649	человека но	1	3
650	или к	2	3
651	данном случае	3	3
652	того как	2	3
653	может до	1	3
654	не для	1	3
655	которых он	1	3
656	на одно	1	3
657	что так	1	3
658	тут не	4	3
659	ее в	3	3
660	в других	1	3
661	у нас	7	3
662	кто бы	1	3
663	мы будем	1	3
664	однако не	2	3
665	ко второму	2	3
666	себе что	2	3
667	этого не	2	3
668	и всякое	2	3
669	никому не	1	3
670	их взаимоотношения	1	3
671	на тему	1	3
672	если и	1	3
673	так в	2	3
674	на одном	1	3
675	которой он	1	3
676	которая как	1	3
677	в такие	1	3
678	того или	6	3
679	сказать о	1	3
680	а его	1	3
681	е в	4	3
682	из этих	5	3
683	выйти за	3	3
684	не с	1	3
685	нового времени	2	3
686	или другого	3	3
687	только то	2	3
688	что из	1	3
689	человека и	2	3
690	признать что	1	3
691	находиться в	1	3
692	что на	3	3
693	в пространстве	1	3
694	же в	2	3
695	все еще	2	3
696	и эта	1	3
697	бытия в	2	3
698	в чисто	2	3
699	себе а	2	3
700	мы наблюдаем	1	2
701	в душе	1	2
702	но может	1	2
703	и очень	1	2
704	возможно лишь	1	2
705	вывод из	1	2
706	самого себя	1	2
707	которая в	1	2
708	тех кто	1	2
709	я знаю	1	2
710	и имеет	1	2
711	нечего сказать	1	2
712	но тем	1	2
713	правда это	1	2
714	и говорить	3	2
715	говорите что	3	2
716	одно из	8	2
717	от одного	2	2
718	вот что	1	2
719	по природе	1	2
720	из нее	2	2
721	она является	1	2
722	прямо сказать	1	2
723	много раз	1	2
724	само собою	1	2
725	меня в	2	2
726	в корне	1	2
727	его на	3	2
728	а именно	7	2
729	так вы	1	2
730	души в	1	2
731	мы сразу	1	2
732	почти все	1	2
733	мы с	1	2
734	мир как	8	2
735	условии что	2	2
736	же тут	4	2
737	личности не	1	2
738	во все	1	2
739	быть не	3	2
740	не сделал	1	2
741	было в	2	2
742	в противоположность	3	2
743	только как	7	2
744	и свое	1	2
745	но даже	4	2
746	мира не	1	2
747	да за	1	2
748	для того	4	2
749	тело и	5	2
750	не всегда	3	2
751	в этот	3	2
752	что вся	1	2
753	и показывает	1	2
754	себе вопрос	1	2
755	когда она	4	2
756	мыслить и	4	2
757	не об	1	2
758	ну а	3	2
759	точками зрения	1	2
760	его именно	1	2
761	чем его	1	2
762	перед ним	1	2
763	на ней	1	2
764	ничего что	1	2
765	я с	2	2
766	во всякой	2	2
767	в реальный	1	2
768	в контексте	1	2
769	такая же	1	2
770	быть в	4	2
771	в нашем	1	2
772	эти вопросы	1	2
773	же она	3	2
774	к этому	3	2
775	а следовательно	1	2
776	и становится	2	2
777	вся эта	1	2
778	этого и	1	2
779	она имеет	1	2
780	представим себе	1	2
781	то оно	1	2
782	нельзя сказать	1	2
783	с одной	4	2
784	теперь же	1	2
785	на том	1	2
786	меня но	1	2
787	тогда и	2	2
788	а тогда	1	2
789	не кажется	1	2
790	в качестве	1	2
791	в единый	1	2
792	не мир	3	2
793	или не	10	2
794	одного человека	1	2
795	прежде чем	2	2
796	на одну	1	2
797	мы это	1	2
798	следовательно что	1	2
799	этом последнем	1	2
800	эти три	1	2
801	и она	4	2
802	и именно	1	2
803	же как	4	2
804	одном из	1	2
805	можно прямо	1	2
806	сознания как	1	2
807	от этого	5	2
808	если я	2	2
809	его жизни	1	2
810	достаточно чтобы	1	2
811	не нужно	2	2
812	делает его	1	2
813	что их	2	2
814	что как	1	2
815	но к	1	2
816	уже сама	2	2
817	здесь как	1	2
818	я его	1	2
819	есть свой	1	2
820	что же?	1	2
821	бы к	2	2
822	ли это	1	2
823	мысль и	1	2
824	мир где	1	2
825	в лучшем	2	2
826	или же	3	2
827	в объективном	1	2
828	оно и	1	2
829	и входит	1	2
830	его собственные	1	2
831	и является	2	2
832	не могла	1	2
833	утверждение в	2	2
834	также не	3	2
835	от идеи	1	2
836	у которого	1	2
837	но вы	1	2
838	что для	5	2
839	но есть	1	2
840	все остальное	4	2
841	иной раз	3	2
842	же мы	5	2
843	из этого	3	2
844	как точка	1	2
845	отнюдь не	16	2
846	явления в	1	2
847	независимо от	3	2
848	одного и	1	2
849	мире как	1	2
850	но потому	1	2
851	в особенности	9	2
852	от нее	3	2
853	не так	1	2
854	же самый	2	2
855	а потому	1	2
856	во втором	1	2
857	оно или	1	2
858	когда уже	1	2
859	я уже	9	2
860	и этот	1	2
861	они и	1	2
862	как с	2	2
863	известно что	4	2
864	тогда когда	9	2
865	на первом	1	2
866	смысле слова	1	2
867	и должно	1	2
868	я например	1	2
869	нем как	1	2
870	это уже	2	2
871	и души	2	2
872	тогда в	1	2
873	что сам	1	2
874	он почти	1	2
875	все голоса	1	2
876	но этого	1	2
877	и вполне	1	2
878	мире он	1	2
879	этой точки	4	2
880	во что	5	2
881	от своего	2	2
882	иметь в	3	2
883	имеет значение	1	2
884	их и	1	2
885	показать что	1	2
886	о самом	1	2
887	другой как	1	2
888	положения которые	1	2
889	она и	3	2
890	и они	3	2
891	опирается на	1	2
892	я хочу	2	2
893	всего чисто	1	2
894	не имеет	18	2
895	речь в	1	2
896	при всех	1	2
897	на их	1	2
898	друг от	1	2
899	подумали что	1	2
900	своей жизни	1	2
901	в которые	1	2
902	в аспекте	1	2
903	лишь те	1	2
904	друг против	1	2
905	но оно	2	2
906	еще и	2	2
907	будет все	2	2
908	самое главное	1	2
909	тем или	3	2
910	мы переходим	1	2
911	она была	3	2
912	своей собственной	1	2
913	со всех	1	2
914	где есть	2	2
915	предмет в	2	2
916	не знаю	1	2
917	по сравнению	1	2
918	но лишь	2	2
919	с которой	2	2
920	его нельзя	1	2
921	не могло	1	2
922	очень хорошо	1	2
923	вы говорите	2	2
924	и об	2	2
925	чтобы она	3	2
926	не потому	2	2
927	целый ряд	3	2
928	рано или	1	2
929	у человека	2	2
930	же если	1	2
931	друга и	1	2
932	чем не	1	2
933	в истории	7	2
934	я хотел	1	2
935	и явления	1	2
936	как свой	1	2
937	он дает	2	2
938	и идеи	2	2
939	живое и	2	2
940	что здесь	3	2
941	заметить что	2	2
942	нем не	2	2
943	в образе	1	2
944	с нею	1	2
945	и сознание	3	2
946	котором мы	1	2
947	чтобы все	1	2
948	вы сами	2	2
949	только его	2	2
950	не видит	1	2
951	или поздно	1	2
952	из него	1	2
953	там это	1	2
954	жизни не	1	2
955	в другое	1	2
956	уже с	1	2
957	образы и	1	2
958	самое слово	2	2
959	такое же	1	2
960	ничем не	7	2
961	и события	3	2
962	воля к	1	2
963	ее на	1	2
964	и сама	6	2
965	слово а	1	2
966	что значит	1	2
967	одна и	3	2
968	быть никому	1	2
969	мира но	1	2
970	для своего	1	2
971	для нас	2	2
972	видеть в	1	2
973	что каждый	1	2
974	быть или	2	2
975	только он	2	2
976	вне этой	1	2
977	и тут	5	2
978	без всяких	1	2
979	при условии	5	2
980	от друга	1	2
981	образом в	1	2
982	и показать	1	2
983	ибо все	2	2
984	является предметом	1	2
985	в силах	2	2
986	сознания но	2	2
987	вот это	3	2
988	случае не	4	2
989	бы быть	2	2
990	мы ее	1	2
991	е не	4	2
992	не она	1	2
993	против друга	1	2
994	только и	3	2
995	и художественного	1	2
996	в условиях	2	2
997	должен быть	1	2
998	как все	3	2
999	да зачем	1	2
1000	этих двух	1	2
1001	еще до	1	2
1002	этого он	2	2
1003	и тех	2	2
1004	чудо и	4	2
1005	и эти	2	2
1006	тогда я	1	2
1007	по которому	3	2
1008	а просто	1	2
1009	слово это	1	2
1010	и ни	3	2
1011	кто живет	1	2
1012	а вера	2	2
1013	но она	4	2
1014	же тему	1	2
1015	и обратно	1	2
1016	стало быть	23	2
1017	формулы и	1	2
1018	что идея	1	2
1019	всей его	2	2
1020	ведь мы	1	2
1021	на вид	1	2
1022	зависимость от	1	2
1023	же самое	1	2
1024	к ней	1	2
1025	и вне	3	2
1026	во многом	1	2
1027	для такого	2	2
1028	действительно не	2	2
1029	но я	2	2
1030	ведь эти	1	2
1031	же это	4	2
1032	надо было	4	2
1033	может и	3	2
1034	лучшем случае	2	2
1035	и совершенно	2	2
1036	себя но	2	2
1037	или точнее	1	2
1038	себя то	2	2
1039	как для	1	2
1040	не к	1	2
1041	они являются	1	1
1042	о таком	1	1
1043	всего это	2	1
1044	если так	3	1
1045	личности это	2	1
1046	надо уметь	1	1
1047	бы мир	1	1
1048	для всех	1	1
1049	случае в	1	1
1050	можно говорить	2	1
1051	и мира	4	1
1052	этого в	1	1
1053	никогда и	1	1
1054	на эти	1	1
1055	в крайнем	2	1
1056	обязательно с	1	1
1057	которую так	1	1
1058	никакого становления	1	1
1059	знает не	1	1
1060	своего самосознания	1	1
1061	со всей	1	1
1062	логика и	3	1
1063	к этой	2	1
1064	познания и	2	1
1065	в сферу	4	1
1066	некоторой степени	1	1
1067	если вы	5	1
1068	человека можно	1	1
1069	отношения не	1	1
1070	или иных	2	1
1071	в применении	1	1
1072	однако и	1	1
1073	и вера	3	1
1074	и когда	4	1
1075	ли его	2	1
1076	поставить и	1	1
1077	призыв к	2	1
1078	этот момент	2	1
1079	ни стало	1	1
1080	строго говоря	2	1
1081	в некоторых	3	1
1082	и смысловыми	1	1
1083	и лучше	1	1
1084	что человек	1	1
1085	общения с	2	1
1086	потому не	1	1
1087	и духовное	1	1
1088	другой с	1	1
1089	нас в	3	1
1090	самом же	1	1
1091	случае он	1	1
1092	не любила	1	1
1093	направлении своего	1	1
1094	существу своему	2	1
1095	ни слова	1	1
1096	бытии и	1	1
1097	мы вовсе	1	1
1098	и самые	1	1
1099	положения в	1	1
1100	ко всем	1	1
1101	и чужой	1	1
1102	не верят	1	1
1103	из двух	4	1
1104	сходство и	1	1
1105	все дело	1	1
1106	на свою	1	1
1107	теперь мы	4	1
1108	в некотором	1	1
1109	из самых	3	1
1110	может выйти	1	1
1111	форму и	1	1
1112	или на	2	1
1113	тут уже	1	1
1114	и требует	1	1
1115	я же	1	1
1116	и должен	1	1
1117	давно уже	1	1
1118	я могу	2	1
1119	целое и	2	1
1120	уже нет	1	1
1121	находит себе	1	1
1122	всего с	1	1
1123	самой идеи	1	1
1124	самого и	1	1
1125	начинается с	1	1
1126	в собственном	3	1
1127	в точном	2	1
1128	отца а	1	1
1129	отца но	1	1
1130	того ни	1	1
1131	его все	1	1
1132	мы только	3	1
1133	мы так	1	1
1134	но почему	2	1
1135	по этим	1	1
1136	зрения с	1	1
1137	себя не	1	1
1138	свою собственную	2	1
1139	может находиться	1	1
1140	не его	1	1
1141	художественное произведение	1	1
1142	нем нет	3	1
1143	же вдруг	1	1
1144	на первый	4	1
1145	потому она	1	1
1146	свой смысл	1	1
1147	всем его	1	1
1148	в костюме	1	1
1149	всякого рода	1	1
1150	а вместе	1	1
1151	и образ	1	1
1152	сам же	1	1
1153	нарушение законов	10	1
1154	с самосознанием	1	1
1155	его структуре	1	1
1156	в идеализме	1	1
1157	не существует	10	1
1158	и никого	1	1
1159	значение только	1	1
1160	первым и	1	1
1161	постижений и	1	1
1162	и третий	1	1
1163	не могли	1	1
1164	смысле она	1	1
1165	но сущность	1	1
1166	или другим	3	1
1167	как принцип	2	1
1168	самом не	1	1
1169	нет ибо	1	1
1170	что всякое	1	1
1171	этом я	1	1
1172	личность не	1	1
1173	предмет на	1	1
1174	доказать что	1	1
1175	его формы	1	1
1176	как целом	1	1
1177	о которых	1	1
1178	говорить не	3	1
1179	его непосредственное	1	1
1180	сорок лет	1	1
1181	выходит из	1	1
1182	оно это	1	1
1183	ничто не	2	1
1184	любят и	1	1
1185	последовательность и	1	1
1186	идеей и	1	1
1187	бы даже	1	1
1188	е о	3	1
1189	в каких	2	1
1190	но то	3	1
1191	с тою	1	1
1192	искусства и	1	1
1193	не признать	1	1
1194	чуть не	1	1
1195	во многих	1	1
1196	и специфичность	1	1
1197	свою неспособность	1	1
1198	свободе и	1	1
1199	или все	1	1
1200	а пока	1	1
1201	сознания в	2	1
1202	поэтому мы	1	1
1203	его действия	1	1
1204	очевидно мы	1	1
1205	мы все	1	1
1206	точно так	3	1
1207	конечно чисто	1	1
1208	приходит к	1	1
1209	самого понятия	1	1
1210	как характер	1	1
1211	привела к	1	1
1212	уже есть	1	1
1213	и обусловлена	1	1
1214	я буду	1	1
1215	возникает ряд	1	1
1216	в чистом	1	1
1217	мере не	1	1
1218	всегда и	4	1
1219	до самого	1	1
1220	и дает	1	1
1221	будто что-то	1	1
1222	об исторических	1	1
1223	так то	5	1
1224	к ним	1	1
1225	явления так	1	1
1226	вообще и	1	1
1227	бога и	1	1
1228	у себя	1	1
1229	это тоже	2	1
1230	ней и	1	1
1231	еще нет	1	1
1232	есть действительно	2	1
1233	чтобы они	1	1
1234	они должны	1	1
1235	или нет?	2	1
1236	же они	2	1
1237	смысле не	4	1
1238	в основу	1	1
1239	она или	1	1
1240	третий день	2	1
1241	взаимоотношение двух	1	1
1242	е только	1	1
1243	будем говорить	1	1
1244	ли она	1	1
1245	не умеет	2	1
1246	в груди	1	1
1247	исходит из	2	1
1248	момент в	1	1
1249	скажу что	1	1
1250	что именно	10	1
1251	этого второго	1	1
1252	именно с	1	1
1253	сказать с	1	1
1254	тут же	3	1
1255	причины и	1	1
1256	в идеале	1	1
1257	уже по	3	1
1258	как тело	3	1
1259	и стать	1	1
1260	она есть	17	1
1261	но самый	1	1
1262	не просто	20	1
1263	то вполне	1	1
1264	кто является	1	1
1265	едва ли	2	1
1266	жизни с	2	1
1267	нельзя вполне	1	1
1268	действительно в	1	1
1269	что обычно	1	1
1270	перед нею	1	1
1271	в недоумении	1	1
1272	мы скажем	1	1
1273	или иным	1	1
1274	была именно	1	1
1275	пусть и	1	1
1276	лишь тогда	1	1
1277	и проявление	3	1
1278	не зная	2	1
1279	ее и	2	1
1280	ни того	9	1
1281	не выходит	1	1
1282	нами не	1	1
1283	в научной	1	1
1284	явления как	2	1
1285	менее в	1	1
1286	а наоборот	1	1
1287	от его	2	1
1288	конечно есть	1	1
1289	еще раньше	1	1
1290	к человеку	1	1
1291	он от	1	1
1292	е что	8	1
1293	считать ее	1	1
1294	не говорят	3	1
1295	его самого	1	1
1296	от поэтического	1	1
1297	и всей	1	1
1298	как чистый	1	1
1299	имеет своего	1	1
1300	не говоря	6	1
1301	что каждая	1	1
1302	внимание на	1	1
1303	в состоянии	1	1
1304	что уже	3	1
1305	через это	1	1
1306	и помыслить	1	1
1307	или они	1	1
1308	после этого?	1	1
1309	и основной	1	1
1310	что мир	7	1
1311	то для	1	1
1312	а ведь	1	1
1313	их слияния	1	1
1314	представить в	1	1
1315	после этого	2	1
1316	однако нам	1	1
1317	и за	1	1
1318	и через	1	1
1319	верит в	2	1
1320	значит не	1	1
1321	бытия и	5	1
1322	место для	1	1
1323	и религиозная	1	1
1324	дураки и	1	1
1325	идее и	2	1
