N	3gram	Vygotskiy_	Problemy
114	из одного плана	1	2
115	и входит в	1	2
116	лежащие в основе	1	2
117	таким образом все	1	2
118	том или другом	1	2
119	этой точки зрения	4	2
120	то что в	1	2
121	а следовательно и	1	2
122	и тотчас же	1	2
123	но все это	1	2
124	в значительной степени	1	2
125	по своей структуре	2	2
126	в лучшем случае	3	2
127	с таким же	1	2
128	не только в	2	2
129	к той же	1	2
130	же как и	3	2
131	те изменения которые	1	2
132	потому что у	4	2
133	оно может быть	1	2
134	слово может быть	1	2
135	что и в	1	2
136	прежде всего в	2	2
137	но с другой	1	2
138	начала и до	1	2
139	так же как	13	1
140	тому что в	1	1
141	и он сам	1	1
142	в первых двух	1	1
143	должны были бы	1	1
144	все больше и	2	1
145	благодаря тому что	2	1
146	ответ на вопрос	1	1
147	таким образом на	1	1
148	точки зрения того	1	1
149	может найти своего	1	1
150	обстоит дело в	1	1
151	одной стороны и	4	1
152	иное отношение к	2	1
153	он как и	1	1
154	на всем протяжении	4	1
155	речь а не	1	1
156	том что это	1	1
157	и в речи	2	1
158	в этом направлении	1	1
159	в противоположных направлениях	2	1
160	в себе в	2	1
161	но и по	1	1
162	рядом друг с	1	1
163	о том как	1	1
164	собственные мысли и	1	1
165	проблем связанных с	1	1
166	этого слова с	1	1
167	до известной степени	2	1
168	сравнить его с	1	1
169	даже если мы	1	1
170	больше и больше	2	1
171	в свете нашего	1	1
172	его мысли в	1	1
173	есть то что	1	1
174	сложном отношении к	1	1
175	в том числе	2	1
176	по сравнению с	20	1
177	была бы совершенно	1	1
178	к другу как	1	1
179	с мыслью и	1	1
180	на том же	1	1
181	они и не	1	1
182	не служит выражением	1	1
183	о которых мы	3	1
184	к предмету и	1	1
185	в собственном смысле	4	1
186	от того как	1	1
187	заключает в себе	2	1
188	в котором он	1	1
189	для себя и	2	1
190	то к чему	1	1
191	и во всех	2	1
192	не может уже	1	1
193	никак не мог	1	1
194	мы могли бы	9	1
195	тем что здесь	1	1
196	выражение и в	1	1
197	и внутренняя речь	1	1
198	исключающих друг друга	1	1
199	потому что в	1	1
200	не совпадает с	4	1
201	она не может	1	1
202	и столь же	2	1
203	одно из самых	1	1
204	том и другом	2	1
205	и его значение	2	1
206	как бы с	1	1
207	но и он	1	1
208	не об одном	1	1
209	одного и того	3	1
210	противоречащих друг другу	1	1
211	этого не может	1	1
212	со всеми ее	1	1
213	своего пути и	2	1
214	всей своей полноте	1	1
215	были бы невозможны	1	1
216	оно менее всего	1	1
217	то же слово	1	1
218	не потому что	1	1
219	с другими людьми	1	1
220	в недоумении перед	1	1
221	точки зрения своей	1	1
222	мысли и слова	4	1
223	в первом случае	5	1
224	не чем иным	2	1
225	потому что он	4	1
226	что все эти	1	1
227	в этом пункте	1	1
228	в момент его	1	1
229	здесь не в	1	1
230	являются таким же	1	1
231	и речь как	1	1
232	тем что оно	3	1
233	вместо того чтобы	2	1
234	мы остановимся только	1	1
235	в его сознании	1	1
236	том числе и	2	1
237	и вместе с	2	1
238	точно так же	3	1
239	только и могут	2	1
240	как бы он	1	1
241	во всей своей	1	1
242	которой она только	1	1
243	есть нечто высшее	1	1
244	чем иным как	2	1
245	в неразрывной связи	1	1
246	и того же	3	1
247	потому что не	1	1
248	зависит от того	1	1
249	на одно из	2	1
250	и есть то	1	1
251	по сравнению со	3	1
252	является в значительной	1	1
253	поэтому мы и	2	1
254	одну и ту	1	1
255	зрения своей собственной	1	1
256	находится в непосредственной	1	1
257	все что ему	1	1
258	время как обычно	1	1
259	к самому себе	1	1
260	этого нельзя сказать	1	1
261	самом же деле	1	1
262	что с точки	1	1
263	и создает в	1	1
264	ни в какие	1	1
265	не может не	1	1
266	и его отношение	1	1
267	в какой бы	1	1
268	одна из важнейших	1	1
269	себя как бы	1	1
270	речи и в	3	1
271	сильнее чем у	1	1
272	так как в	2	1
273	заключают в себе	1	1
274	мы видели что	3	1
275	может и не	1	1
276	было бы дать	1	1
277	с внутренней речью	5	1
278	отношение к другим	2	1
279	лишь тогда когда	1	1
280	мы не только	1	1
281	собственном смысле слова	1	1
282	самого слова в	1	1
283	своего выражения в	2	1
284	он с самого	1	1
285	и могут быть	1	1
286	в другой работе	1	1
287	в известном смысле	2	1
288	не только для	1	1
289	представим себе что	1	1
290	но не может	2	1
291	имеют все же	1	1
292	но и в	1	1
293	первостепенное значение для	1	1
294	мы как бы	1	1
295	совершенно в той	1	1
296	прежде всего на	1	1
297	с которыми он	1	1
298	мы должны перейти	1	1
299	смысле можно сказать	2	1
300	там где они	2	1
301	и ту же	1	1
302	время как в	1	1
303	то новое что	2	1
304	видит того что	1	1
305	заключается в том	9	1
306	слова как мы	1	1
307	заместить его в	1	1
308	не с точки	1	1
309	для них в	1	1
310	выйти за пределы	1	1
311	и в отношении	1	1
312	с которыми мы	2	1
313	первого и в	1	1
314	об этом уже	1	1
315	в которой он	2	1
316	один из моментов	1	1
317	или другом слове	1	1
318	на самом же	1	1
319	мы и в	2	1
320	необходимо прежде всего	1	1
321	не только к	1	1
322	остается тем же	1	1
323	он мог бы	2	1
324	прежде всего не	1	1
325	при этом совершенно	1	1
326	несмотря на то	1	1
327	не к тому	1	1
328	независимо от того	1	1
329	бы рядом с	1	1
330	в сущности все	1	1
331	таким образом в	2	1
332	до некоторой степени	1	1
333	то и другое	4	1
334	не может стать	1	1
335	но именно этот	1	1
336	может быть не	1	1
337	видели что в	1	1
338	слова с точки	2	1
339	благодаря этому возникает	2	1
340	могли бы сказать	4	1
341	самое главное и	1	1
342	и в их	1	1
343	к определенному типу	1	1
344	только на то	1	1
345	идея может быть	1	1
346	но в ином	1	1
347	и что с	1	1
348	зависимости от того	1	1
349	вообще не знает	1	1
350	не вещь а	1	1
351	и ничего не	1	1
352	мы упоминали выше	1	1
353	не как речь	1	1
354	и в своей	1	1
355	в себя весь	1	1
356	благоприятные условия для	1	1
357	в основе этого	1	1
358	как одна из	1	1
359	до конца и	1	1
360	главным образом в	1	1
361	как бы рядом	1	1
362	не видит того	1	1
363	так что в	2	1
364	понятно что в	1	1
365	и именно в	1	1
366	есть прежде всего	1	1
367	и то что	5	1
368	речи там в	1	1
369	в своем собственном	1	1
370	но именно в	1	1
371	но между тем	1	1
372	и что в	1	1
373	и своего собственного	1	1
374	и не могут	1	1
375	не могут быть	3	1
376	то что для	2	1
377	иначе обстоит дело	1	1
378	от мысли к	5	1
379	в свете этого	2	1
380	найти своего выражения	1	1
381	все равно что	1	1
382	но не для	2	1
383	на слово и	1	1
384	внутренней речи как	4	1
385	с одной стороны	7	1
386	себе и в	1	1
387	быть тем что	1	1
388	не может ни	1	1
389	вопрос о том	1	1
390	с другом но	1	1
391	из которых каждый	1	1
392	это и есть	1	1
393	что он живет	1	1
394	также и в	1	1
395	самого начала в	1	1
396	но и для	1	1
397	после того как	1	1
398	является как раз	1	1
399	неизбежно приводит к	3	1
400	ведь то что	1	1
401	потому что они	2	1
402	к учению о	1	1
403	отношении к другим	1	1
404	на первом месте	1	1
