N	3gram	Losev_Prob	Myslijsy
326	то есть вне	1	1
327	уже перестает быть	1	1
328	сказать и о	3	1
329	уже на первом	1	1
330	чем говорить о	1	1
331	значения слова значение	1	1
332	более это нужно	1	1
333	только о том	1	1
334	в том числе	2	1
335	но в таком	7	1
336	не отличается от	1	1
337	членораздельных звуков которые	1	1
338	или другими словами	1	1
339	с самим предметом	1	1
340	что же мы	1	1
341	во что бы	2	1
342	потому что она	1	1
343	наука о языке	1	1
344	опыт показывает что	1	1
345	не совпадает с	2	1
346	чувственных восприятиях и	1	1
347	и притом если	1	1
348	мы уже сказали	1	1
349	есть только в	1	1
350	что в них	1	1
351	что из него	1	1
352	но даже и	1	1
353	понятие символа в	2	1
354	как мы уже	2	1
355	только тем что	1	1
356	и есть то	1	1
357	не может существовать	1	1
358	что речь идет	1	1
359	прежде чем перейти	2	1
360	природе то есть	1	1
361	во многих отношениях	1	1
362	что они обозначают	1	1
363	указывает на ее	1	1
364	внутренней и внешней	1	1
365	то есть только	2	1
366	связаны между собою	1	1
367	но он есть	1	1
368	то что ничем	1	1
369	в разговоре с	1	1
370	нужно было бы	1	1
371	не для того	1	1
372	иметь в виду	4	1
373	мы можем сказать	1	1
374	мы можем даже	1	1
375	имеющий ничего общего	2	1
376	при этом заметим	1	1
377	потому что то	1	1
378	что же в	1	1
379	о значении слова	1	1
380	предметы существуют только	1	1
381	такой точки зрения	1	1
382	в истории то	1	1
383	случае то есть	1	1
384	том числе и	2	1
385	а не собака	1	1
386	символа в языке	1	1
387	еще одно замечание	1	1
388	цвета не есть	1	1
389	не может считаться	2	1
390	прежде чем говорить	1	1
391	можно говорить о	2	1
392	и многое другое	1	1
393	есть математическое уравнение	1	1
394	но она есть	1	1
395	здесь может быть	1	1
396	значение есть в	1	1
397	уже в сознании	1	1
398	к тому же	1	1
399	до настоящего времени	1	1
400	то ясно что	1	1
401	не только на	1	1
402	так как это	1	1
403	есть не что	5	1
404	не имеет ничего	4	1
405	его содержание а	1	1
406	не есть ее	1	1
407	не менее он	2	1
408	об этом а	1	1
409	и это общее	1	1
410	из предыдущего мы	1	1
411	взятое в общем	1	1
412	до поры до	1	1
413	которая хотя и	1	1
414	будет относиться ко	1	1
415	есть нечто совершенно	1	1
416	что слово и	1	1
417	спрашивается как же	1	1
418	что значение слова	2	1
419	по этому поводу	5	1
420	каждая из этих	1	1
421	от человека к	1	1
422	сказать потому что	1	1
423	существует только тогда	1	1
424	той или другой	5	1
425	нужно помнить что	1	1
426	что между тем	1	1
427	слово может выражать	1	1
428	бы ничего общего	1	1
429	да и не	1	1
430	не менее этот	1	1
431	и о том	3	1
432	от большого числа	1	1
433	а есть только	2	1
434	тоже не есть	3	1
435	никоим образом не	1	1
436	слова мы должны	1	1
437	из себя как	1	1
438	то ни стало	2	1
439	в себе закон	1	1
440	вместе с другими	1	1
441	уже одно то	1	1
442	того что он	1	1
443	с нашей точки	1	1
444	последнее может быть	1	1
445	тогда когда есть	2	1
446	которого оно не	1	1
447	сказать что все	2	1
448	и значение слов	1	1
449	тому и другому	1	1
450	мыслей и чувств	1	1
451	хотя и не	2	1
452	т д и	4	1
453	и тем не	8	1
454	при всем этом	1	1
455	что вовсе не	1	1
456	то и понятие	1	1
457	и другое имеет	1	1
458	и ни для	1	1
459	не во все	1	1
460	не менее если	1	1
461	можно сказать даже	1	1
462	тем более для	2	1
463	но есть нечто	1	1
464	значение только для	1	1
465	но это их	1	1
466	то есть тот	1	1
467	не знал что	3	1
468	мысль о том	2	1
469	значение не сам	1	1
470	еще не есть	5	1
471	что то что	1	1
472	и в искусстве	2	1
473	не имеющий ничего	2	1
474	примеров того как	1	1
475	этого видно что	1	1
476	в сознании а	1	1
477	дело не с	1	1
478	когда мы произносим	1	1
479	нечто совсем другое	1	1
480	есть указание на	2	1
481	один из моментов	2	1
482	то что по	1	1
483	что такое значение	1	1
484	внимание на одну	1	1
485	в чем же	1	1
486	к тому и	1	1
487	мы до сих	1	1
488	во всех проявлениях	1	1
489	то оно не	1	1
490	должна указывать на	1	1
491	внешним и внутренним	1	1
492	именно тем что	1	1
493	в это время	1	1
494	притом не в	1	1
495	обратим внимание на	1	1
496	самое нужно сказать	2	1
497	тот же предмет	1	1
498	и не есть	3	1
499	отчет в том	1	1
500	то есть самой	1	1
501	уже переходит в	1	1
502	то есть как	1	1
503	не будет иметь	1	1
504	но и не	2	1
505	во всех подобных	1	1
506	хотя бы оно	1	1
507	как один из	1	1
508	без всяких усилий	1	1
509	как именно он	1	1
510	того чтобы она	1	1
511	тем более это	1	1
512	должны сказать что	1	1
513	и к тому	1	1
514	или вернее сказать	2	1
515	раз то что	1	1
516	бы оно и	1	1
517	только в этом	2	1
518	в настоящее время	17	1
519	всем известно что	1	1
520	здесь мы имеем	1	1
521	а именно на	1	1
522	в этой работе	1	1
523	это только потому	1	1
524	нужно сказать и	2	1
525	но собственно говоря	1	1
526	одно то что	1	1
527	это все равно	1	1
528	приводит в движение	1	1
529	свое место в	1	1
530	от нас и	1	1
531	сказать что представление	1	1
532	процесс таким образом	1	1
533	что не есть	2	1
534	не получает от	1	1
535	же в таком	2	1
536	мы говорим например	1	1
537	не имеет никакого	2	1
538	как в жизни	1	1
539	что он обозначает	3	1
540	он может быть	1	1
541	имеем дело не	1	1
542	а потом и	1	1
543	при помощи слова	1	1
544	между собою связанных	1	1
545	то что никогда	1	1
546	указание на то	1	1
547	что бы то	2	1
548	если мы не	1	1
549	бы оно ни	1	1
550	ничего общего между	5	1
551	во всех случаях	1	1
552	этом заметим что	1	1
553	о том какое	1	1
554	потому что все	1	1
555	но еще не	1	1
556	говорит нам о	1	1
557	что мы можем	1	1
558	весь язык как	1	1
559	он есть нечто	1	1
560	что оно есть	1	1
561	и на ней	1	1
562	том что и	1	1
563	отношений между этими	1	1
564	что же именно	2	1
565	и это будет	1	1
566	потому что если	1	1
567	но когда мы	2	1
568	те или другие	2	1
569	бы даже и	1	1
570	если и в	1	1
571	что если и	1	1
572	тогда когда это	1	1
573	в латинском языке	1	1
574	вообще может быть	1	1
575	только в таком	1	1
576	предмет и что	1	1
577	между внешним и	1	1
578	не сам по	1	1
579	в нем то	1	1
580	в таких например	1	1
581	тот конечно не	1	1
582	и может стать	1	1
583	вещь существует то	1	1
584	что язык не	1	1
585	же как и	1	1
586	было бы никакого	1	1
587	области гуманитарных наук	1	1
588	нет никакой возможности	1	1
589	уже в силу	1	1
590	относится к своему	1	1
591	никогда не может	2	1
592	или выражаясь более	1	1
593	они указывают на	1	1
594	по себе может	1	1
595	что может быть	3	1
596	только не есть	1	1
597	предмета в его	1	1
598	в чем именно	1	1
599	т д это	1	1
600	противоречащие друг другу	1	1
601	если посмотреть на	1	1
602	потому что они	1	1
603	ни стало свести	1	1
604	только указывает на	1	1
605	который под влиянием	1	1
606	для чего он	2	1
607	в себе никакого	1	1
608	и так как	1	1
609	если бы он	1	1
610	еще и потому	1	1
611	есть нечто общее	1	1
612	он был бы	1	1
613	сводится к тому	1	1
614	может быть и	5	1
