N	3gram	Vygotskiy_	KulturaY
155	в собственном смысле	3	2
156	по себе не	3	2
157	в совершенно ином	1	2
158	когда мы говорим	1	2
159	в том числе	1	2
160	что все это	2	2
161	мы могли бы	1	2
162	и в других	1	2
163	и тот же	2	2
164	беда в том	2	2
165	смысл только в	1	2
166	потому что она	2	2
167	потому что в	1	2
168	друг от друга	1	2
169	что в них	1	2
170	и то же	1	2
171	может быть только	1	2
172	по своему содержанию	1	2
173	сами по себе	4	2
174	формы и содержания	2	2
175	мы знаем что	3	2
176	как например в	1	2
177	таких словах как	1	2
178	в особенности же	1	2
179	чтобы показать что	3	2
180	это на примере	1	2
181	между тем как	1	2
182	против того что	1	2
183	п все это	2	2
184	потому что оно	1	2
185	том что на	1	2
186	когда говорит что	4	2
187	и только после	1	2
188	и есть в	1	2
189	хотя и не	2	2
190	и там где	1	2
191	что даже в	1	2
192	что с точки	1	2
193	что она есть	1	2
194	так как он	1	2
195	бы то ни	2	2
196	в буквальном смысле	1	2
197	и в том	2	2
198	собственном смысле слова	2	2
199	того чтобы с	1	2
200	я хочу сказать	1	2
201	в одном из	2	2
202	лишь тогда когда	1	2
203	в самом процессе	1	2
204	в узком смысле	1	2
205	но он не	1	2
206	а вместе с	1	2
207	и тем же	1	2
208	с того момента	1	2
209	как мы знаем	1	2
210	в данный момент	1	2
211	что это только	1	2
212	первом случае мы	1	2
213	всего тем что	1	2
214	не до конца	1	2
215	один и тот	2	2
216	том или ином	1	2
217	речь идет именно	1	2
218	такая точка зрения	1	2
219	в результате этого	1	2
220	можно сказать что	2	2
221	то что мы	1	2
222	и той же	5	2
223	поскольку речь идет	1	2
224	по сравнению с	3	2
225	это действительно так	1	2
226	целый ряд таких	3	2
227	таким образом в	2	2
228	из этих слов	2	2
229	и в особенности	1	2
230	какой мере не	1	2
231	что на самом	1	2
232	не что иное	2	2
233	в таких словах	1	2
234	что мы имеем	1	2
235	одним и тем	1	2
236	может быть не	1	2
237	идет именно о	1	2
238	одной и той	5	2
239	мы не знаем	1	2
240	пор пока мы	2	2
241	тем или иным	2	2
242	в широком смысле	1	2
243	а вовсе не	1	2
244	что иное как	2	2
245	едва ли не	2	2
246	как и всякая	1	2
247	пока мы не	1	2
248	если бы не	1	2
249	это имеет место	1	1
250	образом и на	1	1
251	может быть это	1	1
252	это однако не	1	1
253	нет принципиальной разницы	1	1
254	имеет в виду	3	1
255	с этим и	1	1
256	все то что	3	1
257	приходится иметь дело	3	1
258	только в силу	1	1
259	точно то же	1	1
260	не иначе как	1	1
261	что далеко не	1	1
262	никак не может	3	1
263	отнюдь не является	1	1
264	то что он	1	1
265	с первого взгляда	1	1
266	случае если бы	1	1
267	в известных пределах	1	1
268	что внутренняя форма	2	1
269	а на деле	2	1
270	другой точки зрения	1	1
271	в процессе развития	1	1
272	к числу таких	1	1
273	но и у	1	1
274	на том же	2	1
275	как раз обратное	2	1
276	если же мы	1	1
277	указывает что в	1	1
278	но и на	1	1
279	что это действительно	1	1
280	того или другого	1	1
281	форма и содержание	1	1
282	мы хотели только	1	1
283	в первый раз	2	1
284	до наших дней	1	1
285	надо прямо сказать	1	1
286	мысли что в	1	1
287	вовсе не следует	1	1
288	при этом совершенно	1	1
289	того что она	1	1
290	с другими формами	1	1
291	не значит что	1	1
292	и учение о	1	1
293	то что обычно	1	1
294	же по себе	1	1
295	в коем случае	1	1
296	речи с ее	1	1
297	т д мы	1	1
298	крайней мере в	1	1
299	идет только о	1	1
300	эту точку зрения	1	1
301	ли не самое	1	1
302	т п не	1	1
303	который может быть	1	1
304	бы не было	1	1
305	правильно указывает что	1	1
306	во что бы	1	1
307	и мы увидим	1	1
308	на вопрос о	1	1
309	в своем чистом	1	1
310	что само по	1	1
311	том что она	5	1
312	совершенно справедливо указывает	2	1
313	кто не понимает	1	1
314	что речь идет	2	1
315	по тому что	1	1
316	разных точек зрения	1	1
317	если так то	1	1
318	точек зрения и	1	1
319	при всем желании	1	1
320	широком смысле слова	1	1
321	что в самом	1	1
322	может быть совершенно	2	1
323	том и состоит	2	1
324	именно потому что	2	1
325	не только из	3	1
326	а также в	1	1
327	не следует что	1	1
328	есть не что	1	1
329	сказать что оно	1	1
330	поэтического творчества и	1	1
331	возникает целый ряд	1	1
332	то же что	2	1
333	ни в коем	1	1
334	даже в тех	1	1
335	так как у	1	1
336	т п эта	1	1
337	жизни в его	1	1
338	не в области	1	1
339	легко заметить что	2	1
340	один из самых	1	1
341	в приложении к	1	1
342	том что мы	2	1
343	иначе говоря нам	1	1
344	той и другой	1	1
345	получить некоторое знание	1	1
346	если бы в	2	1
347	субъективным добавлением воспринимающего	1	1
348	по аналогии с	1	1
349	данной эпохи в	1	1
350	который не может	1	1
351	сами же по	1	1
352	тогда когда они	1	1
353	что стоит на	1	1
354	во многих случаях	1	1
355	далеко не всякое	1	1
356	которые никак не	1	1
357	каждое из них	2	1
358	том что в	1	1
359	в том или	1	1
360	следующим образом если	1	1
361	когда утверждает что	1	1
362	и никогда не	1	1
363	прежде всего тем	1	1
364	не менее важно	1	1
365	которые не только	1	1
366	тот же вопрос	1	1
367	то ясно что	1	1
368	с этой же	1	1
369	не только не	4	1
370	совершенно независимо от	1	1
371	в последнее время	2	1
372	что в этом	3	1
373	то ни было	1	1
374	несмотря на все	4	1
375	через внутреннюю форму	1	1
376	которая может быть	1	1
377	тот же прием	1	1
378	по себе и	1	1
379	по существу то	1	1
380	бы и в	1	1
381	мы увидим как	1	1
382	таких слов в	1	1
383	каждой из этих	1	1
384	то же самое	8	1
385	вся беда в	1	1
386	на этот раз	1	1
387	вслед за этим	1	1
388	по этому поводу	3	1
389	с тем как	1	1
390	и в область	1	1
391	все дело в	2	1
392	на минуту не	1	1
393	а только из	1	1
394	поскольку она есть	1	1
395	что поскольку речь	1	1
396	в одном случае	1	1
397	справедливо указывает что	2	1
398	центр своего внимания	2	1
399	под влиянием его	1	1
400	одном и том	1	1
401	все эти понятия	1	1
402	и должны быть	1	1
403	что на деле	1	1
404	его зависимость от	1	1
405	было бы так	1	1
406	внешние формы и	1	1
407	же самое что	2	1
408	и не может	2	1
409	чтобы уяснить себе	1	1
410	то ни стало	1	1
411	некоторое знание о	1	1
412	того что он	1	1
413	от присоединения к	1	1
414	добавлением воспринимающего к	1	1
415	само собой разумеется	1	1
416	здесь как нельзя	1	1
417	но вся беда	1	1
418	как своего рода	1	1
419	той же формы	1	1
420	с тем же	1	1
421	с помощью которых	1	1
422	но прежде всего	1	1
423	что я хочу	1	1
424	т п то	1	1
425	и том же	1	1
426	социальной жизни в	1	1
427	не удивительно что	1	1
428	заключается не в	2	1
429	по происхождению и	1	1
430	преувеличения можно сказать	1	1
431	есть один из	1	1
432	отнюдь не означает	2	1
433	но и в	1	1
434	из того факта	1	1
435	как в слове	1	1
436	тому что мы	1	1
437	аналогично тому как	1	1
438	которые должны быть	1	1
439	было бы однако	1	1
440	то он уже	1	1
441	к другому и	1	1
442	как только мы	2	1
443	но она не	1	1
444	в чем же	2	1
445	так как мы	1	1
446	а не как	1	1
447	принадлежит к числу	1	1
448	сказать то что	1	1
449	во главу угла	1	1
450	то мы увидим	1	1
451	прав горнфельд когда	1	1
452	ту же мысль	2	1
453	столько же сколько	2	1
454	в связи со	1	1
455	в это время	1	1
456	и его школы	1	1
457	в такой степени	1	1
458	но как и	1	1
459	узком смысле слова	1	1
460	ту или иную	1	1
461	воспринимаемых им слов	1	1
462	и в поэзии	2	1
463	как и в	5	1
464	в целом ряде	2	1
465	это можно было	1	1
466	точки зрения их	1	1
467	мы примем во	2	1
468	к выводу что	2	1
469	и не было	1	1
470	есть в сущности	2	1
471	содержания и не	1	1
472	все что нужно	1	1
473	не только у	1	1
474	и целый ряд	1	1
475	каждая эпоха имеет	3	1
476	т д все	1	1
477	уже в совершенно	1	1
478	наглядное представление о	1	1
479	связи с этим	1	1
480	смыслу воспринимаемых им	1	1
481	целый ряд других	1	1
482	тому или иному	1	1
483	понятно что для	1	1
484	воспринимающего к смыслу	1	1
485	всяком случае все	1	1
486	и может быть	1	1
487	бы ни было	1	1
488	иначе как в	2	1
489	удивительно что и	1	1
490	то время как	6	1
491	и для нас	1	1
492	не имеет никакого	1	1
493	том что подобными	1	1
494	а если так	1	1
495	что стоит в	1	1
496	и тем что	2	1
497	не было бы	3	1
498	разрешения этой проблемы	1	1
499	вовсе не есть	1	1
500	что бы то	1	1
501	так как без	1	1
502	поэтической речи но	1	1
503	другой стороны в	1	1
504	отделяя его от	1	1
505	до какой степени	1	1
506	и в частности	2	1
507	т п с	1	1
508	об искусстве но	1	1
509	в достаточной степени	1	1
510	должна быть положена	1	1
511	дело в том	1	1
512	уступает здесь место	1	1
513	в искусстве все	1	1
514	одно и то	1	1
515	ту же роль	1	1
516	примем во внимание	2	1
517	к смыслу воспринимаемых	1	1
518	станем на точку	1	1
519	и все его	1	1
520	приводит к тому	2	1
521	том что и	1	1
522	зависит от его	1	1
523	так как они	2	1
524	это и не	1	1
525	же что и	1	1
526	и ничего не	1	1
527	потому что если	1	1
528	все же может	1	1
529	его жизни когда	1	1
530	что она игнорирует	1	1
531	слова и их	1	1
532	д все это	1	1
533	которые могут быть	1	1
534	та или иная	1	1
535	но сейчас же	1	1
536	есть прежде всего	1	1
537	было бы и	2	1
538	с самого начала	1	1
539	в сущности не	1	1
540	и то что	3	1
541	к примеру у	1	1
542	не зависит от	1	1
543	другой стороны к	1	1
544	что внешняя форма	1	1
545	в психологической теории	2	1
546	как об особом	1	1
547	наука изучает не	1	1
548	же касается до	1	1
549	мы получим если	1	1
550	выходит за пределы	2	1
551	другой стороны слова	1	1
552	ясно что и	2	1
553	что если мы	1	1
554	в известных случаях	1	1
555	как это сделано	1	1
556	худо ли хорошо	1	1
557	никогда не может	3	1
558	с тем которое	1	1
559	то не удивительно	1	1
560	это отнюдь не	1	1
561	на то как	2	1
562	иное как история	1	1
563	независимо от смысла	1	1
564	то что я	2	1
565	могло бы составить	1	1
566	то что они	1	1
567	в том виде	2	1
568	то увидим что	1	1
569	всяком случае в	2	1
570	и состоит что	1	1
571	таким путем получить	1	1
572	потому что с	1	1
573	в центр своего	2	1
574	каково бы ни	1	1
575	до конца и	1	1
576	но и как	1	1
577	в тесном смысле	1	1
578	совершенно не то	1	1
579	того факта что	1	1
580	мы не можем	2	1
581	и так как	4	1
582	имеет своей целью	1	1
583	в другом случае	1	1
584	ли хорошо ли	1	1
585	в сущности говоря	6	1
586	это было бы	1	1
587	этого слова есть	2	1
