N	2gram	Trubetskoy	Tvorches
171	этот вопрос	2	4
172	ту же	1	4
173	себя в	4	4
174	могут быть	1	4
175	и есть	2	4
176	до сих	5	4
177	в область	1	4
178	с ними	1	4
179	в которых	1	4
180	по крайней	1	4
181	перед нами	1	4
182	это и	1	4
183	его и	2	4
184	в основе	1	4
185	и более	2	4
186	того что	3	4
187	связан с	1	4
188	зависит от	2	4
189	отказаться от	4	4
190	дело в	1	4
191	с самого	1	4
192	полную свободу	1	4
193	в частности	2	4
194	такой же	1	4
195	и наконец	2	4
196	что на	1	4
197	и к	6	3
198	от него	2	3
199	во главе	2	3
200	по себе	2	3
201	связь с	1	3
202	людей и	2	3
203	мысль о	1	3
204	в жизни	1	3
205	к самому	1	3
206	но когда	1	3
207	только для	2	3
208	отличается от	2	3
209	так например	1	3
210	к тому	7	3
211	на все	1	3
212	во всяком	9	3
213	можно сказать	1	3
214	больше чем	2	3
215	в свете	1	3
216	точно так	2	3
217	то в	3	3
218	собой в	1	3
219	к себе	2	3
220	время в	2	3
221	мы знаем	1	3
222	несмотря на	3	3
223	то у	1	3
224	сильнее чем	1	3
225	к которому	1	3
226	тому же	1	3
227	и человек	2	3
228	для того	6	3
229	на себя	2	3
230	себя как	2	3
231	не есть	3	3
232	в себя	1	3
233	всяком случае	6	3
234	и тем	2	3
235	должны быть	1	3
236	и что	2	3
237	для человека	1	3
238	даже не	2	3
239	вот в	1	3
240	что для	3	3
241	любви к	2	3
242	от ее	1	3
243	в один	1	3
244	если в	6	3
245	переходит в	1	3
246	для себя	2	3
247	от этой	2	3
248	ее и	1	3
249	сводится к	3	3
250	во имя	5	3
251	заключается в	1	3
252	вряд ли	3	3
253	может не	3	3
254	да и	3	3
255	о котором	3	3
256	со стороны	4	3
257	ни на	1	3
258	не является	1	3
259	и если	7	3
260	и тогда	2	3
261	нет и	1	3
262	называет себя	1	3
263	как мы	1	3
264	на этот	1	3
265	только с	2	3
266	друг друга	3	3
267	жизни но	1	3
268	в любви	1	3
269	но на	1	3
270	что оно	3	3
271	нет ни	1	3
272	и вот	2	3
273	что с	2	3
274	ее в	2	3
275	на самом	6	3
276	в русском	1	3
277	или в	3	3
278	в будущее	1	3
279	этого вопроса	1	3
280	человека к	1	3
281	не по	1	3
282	в ней	2	3
283	по этому	2	3
284	из этих	3	3
285	а по	1	3
286	и их	1	3
287	с ее	1	3
288	в начале	2	3
289	в другом	3	3
290	лишь в	3	3
291	дает ему	1	3
292	к ней	1	3
293	одного из	1	3
294	во многих	2	3
295	жизни и	4	3
296	в области	2	3
297	и только	5	3
298	это в	2	3
299	к другим	1	3
300	понял что	1	2
301	они имеют	1	2
302	человек может	1	2
303	все что	4	2
304	на эти	1	2
305	же и	1	2
306	которая в	1	2
307	он всегда	1	2
308	с самим	2	2
309	эта идея	1	2
310	и рядом	1	2
311	в результате	2	2
312	ясно что	2	2
313	из нее	1	2
314	с тем	6	2
315	их в	2	2
316	стремления к	2	2
317	в одно	1	2
318	но мы	3	2
319	связано с	1	2
320	и того	1	2
321	в данном	7	2
322	то это	3	2
323	следовало бы	1	2
324	как та	1	2
325	которой он	4	2
326	он был	1	2
327	нас и	1	2
328	входит в	1	2
329	имеет в	1	2
330	но даже	2	2
331	это его	1	2
332	другом в	1	2
333	же у	1	2
334	своим собственным	1	2
335	к своей	1	2
336	а между	5	2
337	самого себя	7	2
338	свою очередь	1	2
339	на ней	1	2
340	как на	8	2
341	настоящее время	2	2
342	это отношение	1	2
343	точка зрения	1	2
344	не просто	2	2
345	того же	1	2
346	его идеи	1	2
347	все попытки	1	2
348	во всех	5	2
349	этой задачи	1	2
350	в жертву	1	2
351	на том	3	2
352	души и	1	2
353	тем не	1	2
354	в качестве	3	2
355	верит в	1	2
356	в тот	1	2
357	согласии с	1	2
358	с другими	1	2
359	каждого человека	1	2
360	связи с	3	2
361	тому что	2	2
362	человек и	1	2
363	но ведь	1	2
364	в связи	1	2
365	между прочим	1	2
366	между собой	5	2
367	но как	1	2
368	ли это	4	2
369	мы уже	2	2
370	во что	3	2
371	не будет	7	2
372	если же	2	2
373	ибо в	3	2
374	и является	2	2
375	совести и	1	2
376	себя на	2	2
377	из нас	1	2
378	по своей	1	2
379	он еще	1	2
380	было бы	5	2
381	культуры и	2	2
382	что во	1	2
383	даже если	2	2
384	общую черту	1	2
385	с которым	1	2
386	в силу	2	2
387	уйти в	1	2
388	чаще всего	1	2
389	из этого	3	2
390	бы ни	2	2
391	а главное	1	2
392	его можно	1	2
393	характеров и	1	2
394	и должно	2	2
395	была бы	1	2
396	человек с	1	2
397	в сущности	1	2
398	о которой	1	2
399	этот принцип	1	2
400	для них	3	2
401	отдельного человека	1	2
402	ни в	2	2
403	не могут	4	2
404	здесь мы	1	2
405	заключает в	1	2
406	и гибели	1	2
407	столь же	1	2
408	этот тип	1	2
409	и будет	1	2
410	к его	1	2
411	быть назван	1	2
412	по самому	2	2
413	не во	1	2
414	ни к	7	2
415	в россию	2	2
416	своей собственной	1	2
417	того чтобы	8	2
418	они считают	1	2
419	не должны	1	2
420	и теперь	1	2
421	то все	1	2
422	отношении к	2	2
423	числе и	1	2
424	если у	1	2
425	а во	1	2
426	им в	1	2
427	что же	4	2
428	основан на	1	2
429	в сфере	1	2
430	мог бы	1	2
431	в глазах	2	2
432	же он	1	2
433	точку зрения	4	2
434	в другое	4	2
435	же за	1	2
436	данном случае	3	2
437	нас не	1	2
438	цивилизации в	1	2
439	том числе	1	2
440	он как	1	2
441	прямо в	1	2
442	во время	2	2
443	и всегда	1	2
444	особое значение	1	2
445	когда же	1	2
446	в таких	2	2
447	образом в	1	2
448	в эпоху	1	2
449	указывает на	2	2
450	или даже	1	2
451	при таком	1	2
452	стремление к	7	2
453	и без	1	2
454	путь к	4	2
455	должен быть	1	2
456	людей в	1	2
457	к одному	1	2
458	ко всему	1	2
459	отказа от	1	2
460	за то	2	2
461	же это	1	2
462	она не	2	2
463	но при	1	2
464	характера в	1	2
465	узнаем что	1	2
466	существуют в	1	2
467	но она	2	2
468	всех этих	3	2
469	отказ от	1	2
470	только то	1	2
471	человека с	1	2
472	а скорее	1	2
473	со своими	1	2
474	и о	2	2
475	перелом в	1	2
476	в создании	1	2
477	надо было	1	2
478	может и	1	2
479	конце концов	3	2
480	событий и	1	2
481	но для	2	2
482	он с	1	2
483	есть не	1	2
484	не к	2	2
485	был и	3	1
486	в роде	2	1
487	для всех	6	1
488	и богом	1	1
489	которые не	1	1
490	к этой	4	1
491	он считает	1	1
492	высшее существо	1	1
493	в применении	1	1
494	любовь к	2	1
495	вопросу о	3	1
496	формы в	1	1
497	всей русской	1	1
498	она стала	1	1
499	не являются	1	1
500	ярко выраженной	1	1
501	не хочет	1	1
502	с исторической	1	1
503	от этих	1	1
504	только реальные	1	1
505	позора и	1	1
506	а там	1	1
507	их не	2	1
508	на которых	1	1
509	мы были	1	1
510	но все	1	1
511	из всего	1	1
512	до степени	1	1
513	его личности	1	1
514	похож на	1	1
515	в собственном	1	1
516	что по	1	1
517	выход из	1	1
518	собой не	1	1
519	встречается у	1	1
520	себя не	1	1
521	на точку	1	1
522	к своим	1	1
523	вместе и	1	1
524	речь идет	2	1
525	что оба	1	1
526	в обстановке	1	1
527	и стал	1	1
528	как только	1	1
529	искусство и	1	1
530	мира сего	1	1
531	образ ивана	1	1
532	вступая в	1	1
533	при полном	2	1
534	первый взгляд	1	1
535	в среду	1	1
536	у которых	1	1
537	природы в	1	1
538	народа на	1	1
539	на этой	2	1
540	ее к	1	1
541	в обществе	1	1
542	вопрос о	5	1
543	свои личные	1	1
544	применении к	1	1
545	себя если	1	1
546	даже и	2	1
547	представления о	1	1
548	центр тяжести	2	1
549	всего этого	1	1
550	по возможности	1	1
551	не должен	2	1
552	только эта	1	1
553	есть подлинная	1	1
554	богом если	1	1
555	сказанное относится	1	1
556	в руках	1	1
557	таким же	3	1
558	видеть что	1	1
559	в различных	1	1
560	и те	2	1
561	можно ли	3	1
562	такое решение	1	1
563	всегда и	1	1
564	в прошлом	1	1
565	к ним	1	1
566	родной язык	1	1
567	для всей	1	1
568	том чтобы	3	1
569	а только	1	1
570	реального существования	1	1
571	образом как	1	1
572	у себя	1	1
573	есть по	1	1
574	преимущественно в	1	1
575	есть только	1	1
576	исходит из	1	1
577	всех людей	2	1
578	от них	1	1
579	у этих	1	1
580	под именем	1	1
581	быта и	1	1
582	свое собственное	2	1
583	вся эта	2	1
584	себе самом	1	1
585	бы то	4	1
586	в церкви	1	1
587	и оба	1	1
588	только не	1	1
589	ясного и	1	1
590	хотелось бы	1	1
591	человеку не	1	1
592	а наоборот	1	1
593	должны вызывать	1	1
594	то будет	1	1
595	и вместе	2	1
596	к творчеству	1	1
597	проявляется в	2	1
598	ни было	1	1
599	которых как	1	1
600	подходя к	1	1
601	что такое	2	1
602	и за	1	1
603	в подобном	1	1
604	человечества от	1	1
605	в будущем	3	1
606	как же	1	1
607	в разные	1	1
608	и некоторые	1	1
609	как видно	1	1
610	нем самом	1	1
611	что придает	1	1
612	себя из	1	1
613	здесь же	1	1
614	тоже время	1	1
615	цивилизации и	1	1
616	большинстве случаев	2	1
617	о которых	3	1
618	ибо они	1	1
619	к вопросу	4	1
620	себе и	4	1
621	к мысли	1	1
622	на себе	1	1
623	могло бы	1	1
624	в других	2	1
625	человека а	1	1
626	вопроса о	1	1
627	той или	3	1
628	чтобы мы	1	1
629	характера ибо	1	1
630	остается в	2	1
631	россии для	1	1
632	но можно	1	1
633	мы можем	2	1
634	для создания	1	1
635	ведь в	2	1
636	собой это	3	1
637	не видят	1	1
638	бывают и	1	1
639	чтобы он	1	1
640	то ни	4	1
641	многих случаях	1	1
642	решить вопрос	1	1
643	идет в	1	1
644	на чем	1	1
645	от которых	1	1
646	за ними	1	1
647	что эта	1	1
648	хотя в	1	1
649	можно было	4	1
650	своей природы	1	1
651	который мы	1	1
652	выражается в	1	1
653	от своего	1	1
654	также и	1	1
655	отчасти в	1	1
656	что бы	3	1
657	в семье	1	1
658	следует признать	1	1
659	должны были	1	1
660	на свое	1	1
661	их и	1	1
662	что дает	1	1
663	но главное	1	1
664	с людьми	1	1
665	то по	1	1
666	главным образом	3	1
667	бы его	2	1
668	найти в	1	1
669	каждый человек	1	1
670	и ставит	1	1
671	к чисто	1	1
672	что может	3	1
673	что только	2	1
674	без этой	1	1
675	значило бы	2	1
676	если они	2	1
677	на место	1	1
678	похожие на	1	1
679	или иного	2	1
680	чем и	1	1
681	одного и	1	1
682	чувствуется что	1	1
683	и лицемерие	1	1
684	создал человека	1	1
685	и ту	1	1
686	сплошь и	1	1
687	при жизни	1	1
688	однако и	1	1
689	в стремлении	1	1
690	перед самим	1	1
691	такой человек	1	1
692	личности на	1	1
693	и этот	3	1
694	поставить себя	1	1
695	смотреть на	4	1
696	друга в	1	1
697	можно назвать	1	1
698	параллели в	1	1
699	никак не	1	1
700	он на	1	1
701	и средство	1	1
702	к сознанию	1	1
703	европейской культуры	2	1
704	чем для	1	1
705	это есть	2	1
706	не признает	1	1
707	для творчества	1	1
708	том и	2	1
709	не на	1	1
710	за границей	1	1
711	одну и	1	1
712	собой и	3	1
713	и внутренне	1	1
714	с ней	1	1
715	это положение	1	1
716	о своей	1	1
717	он будет	4	1
718	не отвергает	1	1
719	и действительно	1	1
720	из тех	1	1
721	как не	1	1
722	в праве	1	1
723	конечно мы	1	1
724	россию к	1	1
725	и просто	1	1
726	человека на	1	1
727	хочет быть	1	1
728	себя и	5	1
729	древних греков	1	1
730	важно отметить	1	1
731	для настоящего	1	1
732	которая сама	1	1
733	вследствие этого	1	1
734	эта последняя	1	1
735	христианство с	1	1
736	и обратно	1	1
737	сейчас же	1	1
738	из области	1	1
739	познает себя	1	1
740	материальных интересов	1	1
741	совершенно как	1	1
742	бы нас	2	1
743	все они	3	1
744	еще и	1	1
745	и довольно	1	1
746	а если	1	1
747	языка и	1	1
748	язык и	1	1
749	стремление и	1	1
750	жизни при	1	1
751	тех же	1	1
752	где есть	1	1
753	то и	1	1
754	в течение	2	1
755	это то	1	1
756	не быть	1	1
757	весьма часто	2	1
758	они видят	1	1
759	и важность	1	1
760	всего на	1	1
761	у других	2	1
762	ее с	1	1
763	выводом из	1	1
764	целый ряд	2	1
765	может сделать	1	1
766	знаем что	3	1
767	а лишь	4	1
768	он весь	1	1
769	состоит в	2	1
770	претендовать на	1	1
771	совершенно новым	1	1
772	что князь	1	1
773	ее не	1	1
774	если мы	1	1
775	при котором	3	1
776	ничего кроме	1	1
777	на первый	1	1
778	может оказаться	1	1
779	наоборот это	1	1
780	и народ	1	1
781	в сознании	3	1
782	этого слова	1	1
783	этот последний	1	1
784	и унижений	1	1
785	она будет	2	1
786	и для	6	1
787	в самой	1	1
788	в настоящее	2	1
789	движения и	1	1
790	они были	1	1
791	от своей	2	1
792	подход к	1	1
793	в положение	2	1
794	этом случае	3	1
795	и оценку	1	1
796	и многие	1	1
797	ничем не	1	1
798	разума и	1	1
799	хоть и	1	1
800	они не	1	1
801	на тех	1	1
802	быть самим	4	1
803	в возможность	1	1
804	от которого	1	1
805	которых он	1	1
806	естественно что	2	1
807	а это	1	1
808	в согласии	1	1
809	что так	1	1
810	совершенно не	2	1
811	для нас	2	1
812	видеть в	2	1
813	то самое	1	1
814	неудивительно что	1	1
815	в полном	1	1
816	на которой	2	1
817	означало бы	1	1
818	с определенным	1	1
819	все равно	1	1
820	а на	1	1
821	гармонии и	1	1
822	материал для	1	1
823	себе что	1	1
824	то к	1	1
825	что ничего	2	1
826	всем существом	1	1
827	и другое	1	1
828	опасна и	1	1
829	вот это	1	1
830	вообще не	1	1
831	положение в	1	1
832	участие в	2	1
833	себе всегда	1	1
834	не подлежит	2	1
835	физически и	1	1
836	этой цели	1	1
837	нее он	1	1
838	так часто	2	1
839	но по	1	1
840	является не	2	1
841	и религии	1	1
842	перед собой	1	1
843	по своему	1	1
844	со своей	1	1
845	с чертами	1	1
846	ему как	1	1
847	играют в	1	1
848	такого человека	1	1
849	тем более	1	1
850	в меру	2	1
851	бы это	1	1
852	так смотрят	1	1
853	другом случае	2	1
854	общественной жизни	2	1
855	не была	1	1
856	того или	2	1
857	и материальными	1	1
858	и эти	1	1
859	только к	3	1
860	в полной	1	1
861	силы и	1	1
862	он верит	1	1
863	должно быть	3	1
864	с новыми	1	1
865	он принадлежит	1	1
866	значительной части	2	1
867	и ни	3	1
868	это для	1	1
869	еще одну	1	1
870	мы должны	7	1
871	другом месте	1	1
872	невозможно но	1	1
873	не о	2	1
874	неминуемо должен	1	1
875	же может	1	1
876	а о	1	1
877	есть и	2	1
878	или страх	1	1
879	опереться на	1	1
880	решения этого	1	1
881	смотрит на	1	1
882	когда оно	1	1
883	у кого	1	1
884	чудесным образом	4	1
885	и психических	1	1
886	но дело	1	1
887	к чему	2	1
888	стороны и	1	1
889	движения в	1	1
890	стало быть	1	1
891	к которой	6	1
892	в большинстве	3	1
893	признать что	6	1
894	еще на	1	1
895	на это	2	1
896	же самое	1	1
897	а самый	1	1
898	явление в	1	1
899	смысл бытия	1	1
900	к богу	7	1
901	полное представление	1	1
902	не верит	1	1
903	связи между	1	1
904	эту мысль	1	1
905	русские люди	1	1
906	или иной	5	1
907	бытия и	1	1
908	при внимательном	1	1
909	и прежде	1	1
910	на то	5	1
911	об этой	1	1
912	само собой	1	1
913	ничего подобного	1	1
914	все такие	1	1
915	для этого	3	1
916	для эпохи	1	1
917	принципиальное отличие	1	1
918	не можем	2	1
919	иное как	1	1
