N	2gram	Bakhtin_Fr	Vvedenie
192	и обратно	1	4
193	из них	7	4
194	этого термина	1	3
195	всего того	2	3
196	своего рода	2	3
197	и к	7	3
198	в свое	6	3
199	с этим	1	3
200	собственном смысле	3	3
201	что с	1	3
202	можно говорить	3	3
203	и здесь	4	3
204	и на	25	3
205	того как	1	3
206	и вот	5	3
207	понятно что	2	3
208	именно как	1	3
209	при этом	10	3
210	в сущности	20	3
211	говорит о	2	3
212	из которых	2	3
213	и римлян	1	3
214	в отношении	7	3
215	в этих	6	3
216	связи с	5	3
217	текста и	1	3
218	материал для	1	3
219	если бы	1	3
220	и сам	2	3
221	человеческой культуры	1	3
222	строгом смысле	1	3
223	в силу	1	3
224	в очень	2	3
225	история и	1	3
226	в конце	3	3
227	вообще не	1	3
228	в собственном	4	3
229	здесь все	1	3
230	вряд ли	1	3
231	одновременно и	3	3
232	как в	6	3
233	с историей	1	3
234	большей или	7	3
235	половины xix	2	3
236	между ними	4	3
237	в известном	1	3
238	есть еще	1	3
239	он мог	1	3
240	той или	5	3
241	свое время	5	3
242	литературы в	4	3
243	чем же	1	3
244	на этой	5	3
245	и других	6	3
246	все эти	15	3
247	сливается с	1	3
248	на этом	2	3
249	свое выражение	1	3
250	до нас	11	3
251	своей природе	1	3
252	так называемой	1	3
253	в значительной	9	3
254	входит в	4	3
255	в работе	1	3
256	в другом	2	3
257	в строгом	1	3
258	второй половины	3	3
259	в ней	7	3
260	вот почему	1	3
261	времени в	1	3
262	и уже	1	3
263	во второй	2	3
264	в частности	6	3
265	уже после	1	3
266	со всей	1	3
267	только на	3	3
268	или иных	1	3
269	греков и	1	3
270	отношений между	1	3
271	в этой	11	3
272	в начале	4	3
273	но дело	1	3
274	того же	1	3
275	от того	2	3
276	так же	2	3
277	или как	1	3
278	и той	1	3
279	или меньшей	7	3
280	работы в	1	3
281	отношение к	9	3
282	известном смысле	1	3
283	наряду с	2	3
284	ответа на	1	3
285	только по	1	3
286	что может	1	3
287	до конца	4	3
288	в своем	11	3
289	на историю	1	3
290	или иной	5	3
291	и вообще	5	3
292	в германии	2	3
293	одна из	5	3
294	здесь не	3	3
295	к этому	2	3
296	тех или	1	3
297	нуждается в	1	3
298	для этого	1	3
299	в известной	7	3
300	понять что	1	3
301	раньше чем	1	3
302	мы видели	3	3
303	к нему	5	3
304	никогда не	11	3
305	наукой и	1	2
306	с которыми	1	2
307	ближе к	1	2
308	во всем	5	2
309	так и	16	2
310	и другие	10	2
311	что они	2	2
312	на языке	2	2
313	на протяжении	9	2
314	ни с	3	2
315	определяет как	1	2
316	второй половине	2	2
317	в подлиннике	1	2
318	должна быть	1	2
319	мы не	1	2
320	с полной	3	2
321	время в	3	2
322	смысле в	1	2
323	момента в	1	2
324	есть язык	1	2
325	несмотря на	5	2
326	обычно и	1	2
327	ни к	2	2
328	учение о	2	2
329	это уже	4	2
330	он и	3	2
331	которой в	1	2
332	мысли и	4	2
333	нашего времени	1	2
334	а затем	4	2
335	о которой	1	2
336	с системой	1	2
337	для них	2	2
338	возрождения и	3	2
339	не столько	1	2
340	у нас	1	2
341	целом ряде	2	2
342	времени все	1	2
343	в формах	3	2
344	по времени	1	2
345	них и	1	2
346	лежит в	1	2
347	и развития	1	2
348	то она	1	2
349	к самой	1	2
350	в таких	2	2
351	в своих	8	2
352	не было	3	2
353	ее от	1	2
354	что к	1	2
355	и с	8	2
356	наших дней	1	2
357	с ней	2	2
358	по их	1	2
359	на соответствующие	2	2
360	будто бы	1	2
361	исторической действительности	1	2
362	которое в	2	2
363	значение в	1	2
364	языков и	1	2
365	это есть	1	2
366	по существу	2	2
367	с теми	1	2
368	с конца	3	2
369	и всего	2	2
370	жизни и	14	2
371	например в	3	2
372	до наших	1	2
373	в ряде	1	2
374	случае не	1	2
375	в наиболее	2	2
376	эта традиция	1	2
377	и без	4	2
378	к таким	1	2
379	в связи	2	2
380	целое и	1	2
381	подобно тому	2	2
382	единого и	1	2
383	исторического исследования	1	2
384	выражение в	5	2
385	рядом с	9	2
386	и так	2	2
387	другом месте	2	2
388	есть только	3	2
389	следовательно и	1	2
390	в ряду	3	2
391	языка на	1	2
392	к своему	1	2
393	и при	1	2
394	и со	3	2
395	языка но	1	2
396	к какому	2	2
397	это понимание	1	2
398	по его	3	2
399	об особом	1	2
400	о которых	2	2
401	но уже	1	2
402	пока не	1	2
403	литературы с	1	2
404	себе и	2	2
405	целого и	1	2
406	которые были	1	2
407	как сказано	1	2
408	в дальнейшем	10	2
409	во всех	13	2
410	этих двух	2	2
411	и чем	1	2
412	действительности в	1	2
413	при всей	2	2
414	и потому	14	2
415	которые не	1	2
416	но как	3	2
417	мы можем	2	2
418	не существует	1	2
419	более широком	1	2
420	не могли	1	2
421	бы с	1	2
422	в конкретных	1	2
423	что мы	2	2
424	и литературы	7	2
425	так называемая	1	2
426	мы уже	18	2
427	ничего не	3	2
428	в языке	1	2
429	тому как	2	2
430	в разной	2	2
431	в этот	1	2
432	значительной мере	3	2
433	еще раз	4	2
434	мы должны	2	2
435	не мог	1	2
436	именно на	2	2
437	средних веков	5	2
438	но зато	1	2
439	отношении к	1	2
440	речь идет	1	2
441	свое существование	1	2
442	из него	1	2
443	в тех	5	2
444	от других	1	2
445	в форме	6	2
446	художественной литературы	2	2
447	вообще в	1	2
448	а между	1	2
449	и до	6	2
450	не место	1	2
451	лишь как	1	2
452	свое значение	1	2
453	литературы и	7	2
454	до того	1	2
455	она была	6	2
456	таким путем	1	2
457	одной и	1	2
458	известной мере	6	2
459	ко времени	1	2
460	искусства и	6	2
461	что здесь	1	2
462	если это	1	2
463	к числу	2	2
464	мы называем	1	2
465	отсюда и	1	2
466	и др	32	2
467	значение и	3	2
468	принуждены были	1	2
469	это делает	1	2
470	в основу	2	2
471	них не	1	2
472	с наукой	1	2
473	был в	1	2
474	иной раз	1	2
475	с помощью	1	2
476	всего к	1	2
477	на то	2	2
478	заявляет что	1	2
479	в создании	1	2
480	его к	2	2
481	преимущественно в	4	2
482	же это	1	2
483	это в	5	2
484	на котором	3	2
485	но это	5	2
486	конце концов	1	2
487	которого мы	2	2
488	так называемое	1	2
489	так называемые	2	2
490	на тему	1	2
491	большей степени	1	2
492	бы в	2	2
493	философской мысли	1	2
494	жизни как	3	2
495	на рубеже	1	2
496	не к	2	2
497	можно только	5	2
498	не выдерживает	1	1
499	литературного языка	1	1
500	на время	4	1
501	на античных	2	1
502	что было	1	1
503	всего в	1	1
504	имеет своим	1	1
505	литературой в	1	1
506	такие явления	1	1
507	одном месте	1	1
508	был и	4	1
509	связи и	1	1
510	на других	2	1
511	без особых	1	1
512	все что	2	1
513	также его	1	1
514	становится возможным	1	1
515	мы видим	2	1
516	нашего исследования	2	1
517	в настоящем	1	1
518	и многие	2	1
519	себе самому	2	1
520	народов в	1	1
521	та же	2	1
522	за ним	2	1
523	которое с	1	1
524	степени в	1	1
525	таковы например	4	1
526	явления как	2	1
527	мышления и	1	1
528	она и	1	1
529	его нельзя	2	1
530	и очень	2	1
531	соответствующие явления	1	1
532	его также	1	1
533	народа в	1	1
534	они не	1	1
535	французский язык	2	1
536	в вопросах	1	1
537	охарактеризовать так	2	1
538	к человеку	1	1
539	в дальнейших	1	1
540	жить в	1	1
541	на язык	2	1
542	ее представители	1	1
543	о человеке	2	1
544	его из	1	1
545	другим источникам	1	1
546	и особые	2	1
547	как к	3	1
548	именно он	1	1
549	он только	1	1
550	чем на	1	1
551	до него	1	1
552	том числе	10	1
553	которых мы	1	1
554	но еще	1	1
555	в особых	1	1
556	притом не	1	1
557	и имеет	1	1
558	для себя	1	1
559	оно было	2	1
560	трактат по	1	1
561	для всякого	1	1
562	мы знаем	1	1
563	отношения к	5	1
564	из основных	2	1
565	кризиса и	1	1
566	еще более	6	1
567	именно для	1	1
568	традиция которая	1	1
569	однако и	1	1
570	объяснение в	1	1
571	новому времени	1	1
572	с вещами	1	1
573	на те	1	1
574	ним в	1	1
575	новое и	3	1
576	для него	12	1
577	эта идея	1	1
578	то для	1	1
579	но от	1	1
580	вопрос мы	2	1
581	входят в	1	1
582	это значит	1	1
583	или иными	1	1
584	он называет	2	1
585	ее мы	1	1
586	а это	1	1
587	именно она	1	1
588	с ним	6	1
589	который можно	1	1
590	и литературе	1	1
591	кроме того	2	1
592	что при	1	1
593	он умеет	1	1
594	целого ряда	1	1
595	было не	1	1
596	в некоторых	2	1
597	которого он	1	1
598	и места	1	1
599	в литературе	9	1
600	и художественно	1	1
601	от времени	1	1
602	самого содержания	1	1
603	проникновения в	2	1
604	ее в	2	1
605	области жизни	1	1
606	в область	1	1
607	от этой	1	1
608	для нас	5	1
609	и за	2	1
610	что самая	1	1
611	и этим	2	1
612	видеть в	2	1
613	интерес к	2	1
614	разного рода	3	1
615	здесь следовательно	1	1
616	и о	4	1
617	в-третьих наконец	1	1
618	самом же	3	1
619	на самом	6	1
620	здесь в	14	1
621	и объяснить	1	1
622	литературного развития	2	1
623	европейской культуры	3	1
624	предисловии к	2	1
625	языках и	2	1
626	можно выделить	1	1
627	очень сильно	1	1
628	его от	2	1
629	с исторической	1	1
630	здесь уже	1	1
631	и которые	1	1
632	века но	1	1
633	явления действительности	1	1
634	как своего	1	1
635	у него	2	1
636	по словам	1	1
637	не на	2	1
638	мы находим	4	1
639	различия между	2	1
640	разумеется не	1	1
641	раз в	4	1
642	типа были	1	1
643	др в	2	1
644	германии в	1	1
645	что все	1	1
646	иными средствами	1	1
647	оно не	2	1
648	на ученых	1	1
649	романтического и	3	1
650	как не	1	1
651	нас дошел	1	1
652	как они	1	1
653	как же	1	1
654	этого процесса	4	1
655	внутреннее единство	1	1
656	если не	1	1
657	он определяет	1	1
658	нам в	1	1
659	в духе	9	1
660	но на	3	1
661	все то	1	1
662	но он	5	1
663	цель и	1	1
664	ним должно	1	1
665	просто как	1	1
666	или в	2	1
667	литература но	1	1
668	он рассматривает	1	1
669	от своего	2	1
670	отрицание не	1	1
671	уже очень	2	1
672	иных отношениях	2	1
673	жизнь в	1	1
674	всех его	3	1
675	что будет	1	1
676	достаточно в	1	1
677	говорят на	1	1
678	становления и	1	1
679	который как	1	1
680	самом его	2	1
681	и судьбы	2	1
682	сущность этой	1	1
683	и все	7	1
684	из самых	1	1
685	еще в	3	1
686	есть в	6	1
687	именно самый	1	1
688	быть только	3	1
689	в эпоху	17	1
690	частного и	1	1
691	нет он	1	1
692	и эта	5	1
693	но для	3	1
694	не одно	1	1
695	первой половине	1	1
696	лишь к	2	1
697	представление о	2	1
698	искусства как	1	1
699	значения и	1	1
700	в таком	2	1
701	и конечной	1	1
702	говорить в	1	1
703	судить о	1	1
704	очень много	1	1
705	подлинном смысле	1	1
706	в жизни	7	1
707	самому и	1	1
708	не остается	1	1
709	теми или	1	1
710	двух разных	1	1
711	литературе и	3	1
712	правда в	1	1
713	этого типа	1	1
714	и последующих	2	1
715	в изображении	2	1
716	долгое время	1	1
717	состоит из	1	1
718	типа и	1	1
719	с ними	2	1
720	вещей в	1	1
721	человек в	2	1
722	что по	2	1
723	в цепи	1	1
724	рода и	1	1
725	нас нет	1	1
726	что одним	1	1
727	или даже	2	1
728	далеко не	6	1
729	между прочим	2	1
730	чем иным	1	1
731	особенно сильно	1	1
732	на эту	2	1
733	собой не	1	1
734	и отдельных	1	1
735	как с	1	1
736	народа и	1	1
737	правда не	1	1
738	была и	1	1
739	изобразительных искусствах	1	1
740	как ее	2	1
741	без этого	1	1
742	особенности в	1	1
743	приводил к	1	1
744	в новой	2	1
745	в такой	1	1
746	отличается от	1	1
747	их содержание	1	1
748	даже как	1	1
749	к последним	1	1
750	не создает	1	1
751	в свете	3	1
752	слова или	1	1
753	ведь в	1	1
754	это было	2	1
755	этот образ	1	1
756	в итоге	1	1
757	выходящее за	1	1
758	на его	4	1
759	них в	1	1
760	нем все	1	1
761	формах и	2	1
762	тому же	1	1
763	в лучшем	1	1
764	к концу	1	1
765	как именно	2	1
766	в эту	6	1
767	ученики в	1	1
768	говорит об	1	1
769	и понимания	1	1
770	и у	7	1
771	в одной	1	1
772	и понимание	1	1
773	мысли в	1	1
774	действительности и	1	1
775	связано с	2	1
776	и первых	2	1
777	памятники античной	1	1
778	и искусств	1	1
779	действительности а	1	1
780	по поводу	2	1
781	но разумеется	2	1
782	ему не	1	1
783	на них	3	1
784	была создана	1	1
785	жизнь и	3	1
786	и народов	1	1
787	не была	2	1
788	что эти	1	1
789	тому кто	1	1
790	всегда и	2	1
791	необходимость в	1	1
792	перестает быть	3	1
793	здесь как	1	1
794	ко всему	2	1
795	это и	3	1
796	времени вполне	1	1
797	и дело	1	1
798	его и	1	1
799	того или	1	1
800	он вовсе	1	1
801	не самый	1	1
802	совершенно не	5	1
803	человека в	1	1
804	в уста	1	1
805	и эти	2	1
806	находит свое	2	1
807	в противовес	1	1
808	это конечно	1	1
809	чтобы его	1	1
810	и многое	1	1
811	и более	4	1
812	это были	2	1
813	сложившиеся в	1	1
814	с самого	1	1
815	и такие	1	1
816	размышлений и	1	1
817	что этот	1	1
818	на части	1	1
819	который был	3	1
820	в предисловии	2	1
821	определять как	1	1
822	смешным и	1	1
823	должно было	2	1
824	тех же	3	1
825	были с	1	1
826	дошедшие до	1	1
827	например у	2	1
828	философских идей	1	1
829	новых европейских	1	1
830	средние века	12	1
831	нельзя было	1	1
832	это следовательно	1	1
833	превращается в	6	1
834	был уже	1	1
835	это как	5	1
836	или меньшую	1	1
837	в самых	1	1
838	чистом виде	1	1
839	можно охарактеризовать	2	1
840	еще на	2	1
841	другими словами	2	1
842	с традициями	2	1
843	так сказать	5	1
844	его у	1	1
845	и воспринимать	1	1
846	наконец в	2	1
847	автора и	2	1
848	во всей	4	1
849	в произведениях	1	1
850	вся она	2	1
851	одну из	2	1
852	культура в	2	1
853	и классического	1	1
854	в материал	1	1
855	быть никакой	1	1
856	самое существенное	1	1
857	ему до	1	1
858	но здесь	4	1
859	во многих	2	1
860	роста и	4	1
861	объясняется и	1	1
862	не всегда	1	1
863	конечно и	4	1
864	может вызвать	1	1
865	имея в	1	1
866	просто не	1	1
867	более древних	1	1
868	ряде других	1	1
869	в себя	9	1
870	вопросом об	1	1
871	языка для	1	1
872	и т.п	26	1
873	в руках	1	1
874	и признание	1	1
875	в которой	1	1
876	именно потому	1	1
877	лишь в	4	1
878	и стилистические	1	1
879	между двумя	1	1
880	лишь на	1	1
881	только один	1	1
882	продолжала жить	3	1
883	в какой-то	2	1
884	в свет	3	1
885	не могло	1	1
886	судьбы не	1	1
887	дошедших до	2	1
888	уже у	1	1
889	два аспекта	1	1
890	нужно сказать	7	1
891	и важное	1	1
892	смысле они	1	1
893	и та	2	1
894	есть ли	1	1
895	в науке	1	1
896	есть одновременно	1	1
897	не могла	2	1
898	как если	1	1
899	которая стала	1	1
900	за пределы	10	1
901	ближе всего	1	1
902	не потому	1	1
903	и была	1	1
904	есть такие	1	1
905	говорит что	1	1
906	и объясняется	1	1
907	чтобы убедиться	1	1
908	разных сторон	1	1
909	исследовании на	1	1
910	и создавать	1	1
911	отрицательный характер	1	1
912	значительной степени	4	1
913	также не	1	1
914	дать ему	1	1
915	стоит на	1	1
916	только то	1	1
917	в xix	2	1
918	не касается	1	1
919	общественной жизни	1	1
920	он есть	1	1
921	рассуждение о	1	1
922	внешней формой	1	1
923	в древности	1	1
924	с политическим	1	1
925	что из	1	1
926	человека и	4	1
927	фантазии и	1	1
928	и речи	2	1
929	для дальнейшего	1	1
930	должны были	1	1
931	большую или	1	1
932	или иное	1	1
933	мы здесь	4	1
934	иной степени	1	1
935	и часто	3	1
936	была уже	1	1
937	знает что	1	1
938	героического эпоса	1	1
939	из дошедших	1	1
940	сказано в	1	1
941	убедиться в	1	1
942	всего что	2	1
943	сохраняет свое	1	1
944	на французский	1	1
945	искусстве и	1	1
946	признанием и	1	1
947	его собственной	1	1
948	как эта	1	1
949	которого был	1	1
950	могло быть	1	1
951	имеем в	2	1
952	литературы как	1	1
953	разной степени	2	1
954	выражалось в	1	1
955	в средние	13	1
956	показывает как	1	1
957	так называемого	1	1
958	их непосредственной	1	1
959	веков в	1	1
960	он в	2	1
961	вообще все	1	1
962	культуры но	4	1
963	них так	1	1
964	нет и	2	1
965	должны сейчас	1	1
966	место в	4	1
967	того особого	1	1
968	совершенно иного	1	1
969	на деле	1	1
970	одного из	1	1
971	на две	1	1
972	а и	2	1
973	к ним	1	1
974	объединяются в	1	1
975	культуры и	11	1
976	и своим	1	1
977	не осталось	1	1
978	главным образом	6	1
979	оно имеет	1	1
980	без всякого	3	1
981	и которая	1	1
982	они принадлежат	1	1
983	по другим	1	1
984	они должны	1	1
985	но нет	1	1
986	и глубокого	2	1
987	выражения в	1	1
988	того времени	1	1
989	точку зрения	2	1
990	это можно	2	1
991	более широкого	1	1
992	к которому	2	1
993	ее можно	2	1
994	на отдельные	2	1
995	особое отношение	1	1
996	зрения на	3	1
997	место для	1	1
998	своеобразия и	1	1
999	и от	3	1
1000	из существенных	1	1
1001	без того	1	1
1002	их можно	1	1
1003	них как	2	1
1004	для которого	2	1
1005	теми же	1	1
1006	образом в	3	1
1007	настоящее время	1	1
1008	понимает как	1	1
1009	такие которые	2	1
1010	же в	4	1
1011	культурой в	1	1
1012	понятия о	1	1
1013	самом процессе	1	1
1014	что без	1	1
1015	момент в	1	1
1016	литература в	1	1
1017	и прежде	4	1
1018	и дальше	2	1
1019	же мы	1	1
1020	форме и	2	1
1021	по одной	1	1
1022	это прежде	1	1
1023	этот последний	2	1
1024	включает в	3	1
1025	необходимых условий	1	1
1026	он был	3	1
1027	ее традиции	1	1
1028	мира в	3	1
1029	были в	4	1
1030	языками в	1	1
1031	изучения в	1	1
1032	своему материалу	1	1
1033	эпоху возрождения	4	1
1034	во франции	11	1
1035	и новые	1	1
1036	только литературные	1	1
1037	этой системе	1	1
1038	котором мы	1	1
1039	античного мира	1	1
1040	или иного	1	1
1041	к этим	2	1
1042	французского языка	1	1
1043	во время	14	1
1044	ведь и	1	1
1045	остановиться на	1	1
1046	только потому	1	1
1047	в так	1	1
1048	для этой	1	1
1049	смысле может	1	1
1050	всем что	2	1
1051	в системе	3	1
1052	требует умения	1	1
1053	после смерти	1	1
1054	меньшей степени	8	1
1055	то или	1	1
1056	в мировоззрении	1	1
1057	в самой	5	1
1058	в настоящее	1	1
1059	которой был	1	1
1060	на немецкий	1	1
1061	что средневековая	1	1
1062	его современников	1	1
1063	нас и	1	1
1064	и особенно	4	1
1065	дальнейшего развития	1	1
1066	и становится	2	1
1067	развития на	1	1
1068	объем и	2	1
1069	тот же	4	1
1070	что на	1	1
1071	истории на	1	1
1072	почти не	2	1
1073	проявляются в	1	1
1074	сложностью и	1	1
1075	в заключение	2	1
1076	слова и	1	1
1077	это особенно	1	1
1078	вся эта	4	1
1079	и самый	2	1
1080	вернуться к	1	1
1081	например когда	1	1
1082	в риме	2	1
1083	и ничего	1	1
1084	более того	3	1
1085	народности и	1	1
1086	эту задачу	1	1
