N	2gram	Vygotskiy_	Istorich
590	и тогда	3	6
591	в середине	2	6
592	это показывает	1	6
593	заметить что	1	6
594	видим в	3	6
595	мог бы	6	6
596	формы и	1	6
597	ничем не	1	6
598	видеть в	1	6
599	на одной	2	6
600	из которого	3	6
601	с той	3	6
602	говорят о	1	6
603	этой стадии	2	6
604	и оно	1	6
605	на той	1	6
606	обстоит дело	2	6
607	только по	5	6
608	на ту	1	6
609	и уже	1	6
610	в виду	5	5
611	встречается не	1	5
612	в своих	2	5
613	происходит не	1	5
614	мы и	5	5
615	и очень	1	5
616	бы в	7	5
617	не имели	1	5
618	только как	2	5
619	к своей	1	5
620	этого мы	3	5
621	ее как	2	5
622	или наоборот	1	5
623	и мы	1	5
624	мы легко	2	5
625	нами в	6	5
626	в сторону	1	5
627	эти слова	1	5
628	проникнуть в	1	5
629	по своей	12	5
630	это же	2	5
631	обратимся к	3	5
632	с ее	2	5
633	ним и	1	5
634	для них	1	5
635	оно не	3	5
636	о природе	9	5
637	особого рода	1	5
638	о котором	1	5
639	в каком	2	5
640	ясно и	1	5
641	что если	2	5
642	он как	1	5
643	в совершенно	3	5
644	в отличие	4	5
645	она может	2	5
646	что во	1	5
647	не видит	2	5
648	иногда в	1	5
649	подобного рода	2	5
650	уже с	1	5
651	не означает	4	5
652	нас не	1	5
653	по своему	11	5
654	на все	1	5
655	однако не	2	5
656	в самых	2	5
657	но при	1	5
658	и может	2	5
659	а ты	1	5
660	которые не	1	5
661	еще более	1	5
662	не годится	1	5
663	в одно	1	5
664	только для	1	5
665	к другой	6	5
666	этом мы	1	5
667	но даже	2	5
668	но этот	2	5
669	связи со	1	5
670	здесь он	1	5
671	мы в	3	5
672	несмотря на	2	5
673	прийти к	1	5
674	что между	2	5
675	что от	1	5
676	в таком	2	5
677	до этого	1	5
678	эти примеры	1	5
679	хотя в	1	5
680	и затем	1	5
681	друг другу	5	5
682	это делает	1	5
683	в один	1	5
684	как таковой	1	5
685	никак не	5	5
686	показать что	8	5
687	в нашей	4	5
688	одним словом	2	5
689	этому же	2	5
690	не могло	3	5
691	ее с	1	5
692	через него	1	5
693	без всякого	2	5
694	соответствии с	1	5
695	ее не	1	5
696	они были	1	5
697	том числе	2	5
698	отличается от	6	5
699	как нечто	1	5
700	им и	1	5
701	это было	2	5
702	их на	1	5
703	это в	2	5
704	момент когда	1	5
705	не говорит	1	5
706	совершенно то	1	5
707	еще несколько	1	4
708	в самом	15	4
709	мы найдем	1	4
710	в разных	6	4
711	в пользу	6	4
712	в результате	3	4
713	эти три	2	4
714	но очень	1	4
715	почему это	1	4
716	по своим	2	4
717	полагают что	1	4
718	знаем о	2	4
719	в действительности	3	4
720	на пути	1	4
721	и те	1	4
722	друг на	2	4
723	во всей	3	4
724	он сам	2	4
725	и во	5	4
726	к этим	1	4
727	случае в	4	4
728	к их	1	4
729	что уже	2	4
730	о происхождении	1	4
731	не хватает	1	4
732	чем в	5	4
733	очевидно что	6	4
734	из одного	2	4
735	идет по	3	4
736	в наше	1	4
737	но вот	1	4
738	тот момент	1	4
739	рассказывается как	1	4
740	не раз	2	4
741	что есть	2	4
742	это наблюдение	1	4
743	отнюдь не	2	4
744	в ответ	3	4
745	от нее	3	4
746	содержит в	4	4
747	то можно	1	4
748	один раз	4	4
749	с этого	1	4
750	он мог	2	4
751	на друга	2	4
752	по сравнению	23	4
753	быть не	1	4
754	для нее	3	4
755	и больше	2	4
756	и целый	1	4
757	затем уже	1	4
758	говорится в	4	4
759	это одно	2	4
760	находятся в	2	4
761	но на	3	4
762	а это	2	4
763	мы нашли	9	4
764	в литературе	1	4
765	не содержит	2	4
766	чем перейти	3	4
767	нами выше	2	4
768	не существует	1	4
769	ее к	1	4
770	в стороне	1	4
771	есть в	5	4
772	перейти к	6	4
773	тем более	1	4
774	две стороны	1	4
775	выше в	1	4
776	человека с	1	4
777	что было	2	4
778	привести к	4	4
779	нас в	4	4
780	и которые	3	4
781	мысль о	1	4
782	правда в	1	4
783	представляли собой	1	4
784	бросил в	1	4
785	ответить на	1	4
786	нельзя было	2	4
787	ребенка в	6	4
788	пришли в	1	4
789	ранние формы	1	4
790	перед ним	1	4
791	с этими	1	4
792	все время	3	4
793	и вообще	3	4
794	исходит из	2	4
795	который в	1	4
796	содержится в	5	4
797	и всей	3	4
798	что тот	1	4
799	время в	3	4
800	с точки	31	4
801	как раз	6	4
802	они в	1	4
803	там и	1	4
804	когда его	1	4
805	прямо не	1	4
806	так много	1	4
807	что их	2	4
808	здесь как	2	4
809	представляют себе	1	4
810	что происходит	1	4
811	есть случаи	1	4
812	если же	2	4
813	в наших	8	4
814	о его	3	4
815	столь же	2	4
816	из анализа	1	4
817	на месте	1	4
818	над ними	2	4
819	и этот	1	4
820	только те	3	4
821	и должно	1	4
822	в меньшей	3	4
823	связанное с	1	4
824	идет от	3	4
825	происходит иначе	1	4
826	себя и	2	4
827	здесь будет	1	4
828	стороны с	2	4
829	все они	1	4
830	еще и	1	4
831	ни к	1	4
832	все три	1	4
833	действия и	4	4
834	она все	3	4
835	по линии	1	4
836	принадлежит к	2	4
837	огонь в	1	4
838	и через	1	4
839	вывод что	2	4
840	чтобы получить	1	4
841	без всяких	1	4
842	входить в	1	4
843	дело в	1	4
844	не представляют	1	4
845	этим самым	2	4
846	часто бывает	1	4
847	заставляют нас	1	4
848	во второй	5	4
849	как не	1	4
850	еще на	1	4
851	это место	1	4
852	слова в	7	4
853	к пониманию	4	4
854	является в	7	3
855	нашли что	3	3
856	мы находим	3	3
857	на другую	3	3
858	ребенка и	10	3
859	все дело	1	3
860	видно из	2	3
861	я могу	2	3
862	к самому	2	3
863	в соответствии	1	3
864	оказалось что	1	3
865	весь ход	1	3
866	не его	1	3
867	казалось бы	4	3
868	на природу	1	3
869	не непосредственно	1	3
870	не могли	5	3
871	раз и	1	3
872	в противоположность	1	3
873	и той	5	3
874	чего не	1	3
875	переход от	5	3
876	из всех	5	3
877	в голове	1	3
878	такая же	1	3
879	точка зрения	2	3
880	образом на	1	3
881	хотелось бы	1	3
882	о двух	1	3
883	об одном	4	3
884	внимание на	4	3
885	при переходе	9	3
886	всякий раз	3	3
887	как таковое	2	3
888	их он	1	3
889	так сказать	1	3
890	больше и	2	3
891	роли которую	1	3
892	а другой	2	3
893	могли бы	10	3
894	случаях как	1	3
895	с несомненностью	5	3
896	оно и	1	3
897	совсем не	2	3
898	имеет характер	1	3
899	даже если	2	3
900	в обоих	1	3
901	где они	4	3
902	поэтому он	2	3
903	где мы	2	3
904	связи и	3	3
905	которые он	2	3
906	была бы	3	3
907	поэтому в	2	3
908	и делает	2	3
909	нам в	2	3
910	одновременно с	1	3
911	к его	3	3
912	том смысле	2	3
913	бы не	1	3
914	они говорят	2	3
915	к другому	5	3
916	сейчас же	1	3
917	такое положение	1	3
918	превратилось в	1	3
919	только мы	1	3
920	это все	1	3
921	и поэтому	1	3
922	мы хотели	1	3
923	тех пор	1	3
924	это ее	1	3
925	переходит к	4	3
926	на основании	2	3
927	не раньше	1	3
928	при анализе	1	3
929	их нельзя	1	3
930	тем же	8	3
931	начиная с	1	3
932	этой мысли	2	3
933	только при	1	3
934	нельзя сказать	2	3
935	и после	1	3
936	в особом	1	3
937	могли быть	2	3
938	как к	4	3
939	именно к	1	3
940	на языке	1	3
941	мы могли	15	3
942	когда они	1	3
943	нам еще	1	3
944	все равно	2	3
945	это предположение	1	3
946	всего сказанного	3	3
947	в другую	3	3
948	с теми	2	3
949	случаи в	1	3
950	на одном	1	3
951	и могут	2	3
952	и я	1	3
953	в такой	6	3
954	и происходит	1	3
955	выше и	1	3
956	остановимся только	1	3
957	это как	1	3
958	из ряда	1	3
959	этот факт	4	3
960	рассматривать как	1	3
961	что можно	2	3
962	и вне	1	3
963	к изучению	4	3
964	не случайное	1	3
965	руку и	1	3
966	наоборот в	2	3
967	можно будет	1	3
968	к женщине	1	3
969	он с	2	3
970	мы также	1	3
971	мы обратимся	1	3
972	для всех	2	3
973	исходя из	1	3
974	совершенно очевидно	3	3
975	она уже	1	3
976	это обычно	2	3
977	остановиться на	4	3
978	этом направлении	1	3
979	как они	2	3
980	в предыдущей	1	3
981	образом эта	1	3
982	и должен	1	3
983	обоих случаях	1	3
984	при таком	2	3
985	явление и	1	3
986	речь идет	1	3
987	сделать из	1	3
988	из других	1	3
989	можем установить	1	3
990	это несомненно	1	3
991	имеет в	4	3
992	еще одного	1	3
993	но то	2	3
994	что еще	1	3
995	как оно	2	3
996	стоят в	2	3
997	причем в	1	3
998	момент в	3	3
999	в системе	3	3
1000	есть представление	2	3
1001	этом же	1	3
1002	едва ли	5	3
1003	и весь	3	3
1004	собой и	1	3
1005	должно быть	3	3
1006	имеем дело	2	3
1007	чтобы иметь	1	3
1008	входят в	2	3
1009	как же	1	3
1010	в несколько	1	3
1011	как видно	1	3
1012	как его	1	3
1013	и именно	1	3
1014	здесь перед	1	3
1015	чтобы понять	1	3
1016	его развития	1	3
1017	наши наблюдения	1	3
1018	нет но	1	3
1019	все основные	1	3
1020	но зато	1	3
1021	огромное количество	1	3
1022	всех других	1	3
1023	все те	2	3
1024	сослаться на	1	3
1025	сравнительно с	2	3
1026	как эта	3	3
1027	рассматривается как	2	3
1028	с которым	1	3
1029	ней в	1	3
1030	быть понят	2	3
1031	всего в	2	3
1032	приближается к	1	3
1033	представить себе	5	3
1034	только не	14	3
1035	из того	7	3
1036	первых порах	3	3
1037	все то	1	3
1038	оказывается в	1	3
1039	в обратном	2	3
1040	оно есть	5	3
1041	он будет	1	3
1042	относятся к	1	3
1043	к самым	1	3
1044	меньшей мере	3	3
1045	которые могут	1	3
1046	связаны между	4	3
1047	направление в	1	3
1048	сравнению с	21	3
1049	вследствие этого	1	3
1050	уже говорили	2	3
1051	и до	3	3
1052	на первых	4	3
1053	при котором	2	3
1054	объясняет нам	1	3
1055	нам и	1	3
1056	точку зрения	4	3
1057	подойти к	1	3
1058	из этой	1	3
1059	уже сейчас	1	3
1060	если сравнить	1	3
1061	просто как	2	3
1062	этому поводу	3	3
1063	из двух	3	3
1064	делает это	1	3
1065	бы с	2	3
1066	эти соображения	1	3
1067	и бросил	1	3
1068	является не	4	3
1069	бы дать	2	3
1070	без всякой	1	3
1071	оно в	1	3
1072	она должна	2	3
1073	которую мы	1	3
1074	полагали что	1	3
1075	себе что	3	3
1076	выйти за	1	3
1077	еще до	1	3
1078	останавливаться на	1	3
1079	на всю	1	3
1080	идет речь	2	3
1081	этого нет	1	3
1082	бы он	1	3
1083	рода и	2	3
1084	в эти	1	3
1085	силу присущих	1	3
1086	само по	1	3
1087	они являются	1	2
1088	выражена в	1	2
1089	с которыми	3	2
1090	и наличие	1	2
1091	думается что	1	2
1092	в большей	2	2
1093	они у	1	2
1094	в центре	2	2
1095	это делают	1	2
1096	к другу	4	2
1097	по пути	1	2
1098	что вопрос	1	2
1099	мы начнем	1	2
1100	от одного	3	2
1101	которое и	2	2
1102	к другим	11	2
1103	мы получаем	1	2
1104	когда это	1	2
1105	пути к	1	2
1106	предмета и	3	2
1107	всем его	2	2
1108	понять эту	1	2
1109	для выражения	1	2
1110	нему но	1	2
1111	не служит	1	2
1112	вывод не	1	2
1113	было мы	1	2
1114	отсюда и	1	2
1115	связана со	1	2
1116	обнаружить что	1	2
1117	и становятся	1	2
1118	характер в	1	2
1119	одной и	5	2
1120	план выдвигается	1	2
1121	образом что	1	2
1122	по представлению	1	2
1123	свою очередь	3	2
1124	то его	1	2
1125	пути от	1	2
1126	с другим	3	2
1127	мы ни	2	2
1128	в прошлом	1	2
1129	эти факты	1	2
1130	и еще	1	2
1131	нас на	2	2
1132	в основу	1	2
1133	эти вопросы	1	2
1134	вещи и	2	2
1135	чего он	1	2
1136	в непосредственной	1	2
1137	воплощена в	1	2
1138	к ее	1	2
1139	то о	5	2
1140	на глазах	1	2
1141	так сильно	1	2
1142	мышления и	16	2
1143	и тотчас	1	2
1144	ссылается на	1	2
1145	известные нам	1	2
1146	тех представлений	1	2
1147	не путем	2	2
1148	в конечном	2	2
1149	этими представлениями	1	2
1150	ее от	2	2
1151	как по	5	2
1152	что связь	1	2
1153	явление чем	1	2
1154	развития как	2	2
1155	себя из	1	2
1156	по одному	1	2
1157	генетическое исследование	1	2
1158	особенности в	2	2
1159	он знал	1	2
1160	и следовательно	8	2
1161	полагает что	2	2
1162	вопрос так	1	2
1163	вопрос об	1	2
1164	объяснения в	1	2
1165	найденные в	2	2
1166	в каждом	3	2
1167	превращаясь в	1	2
1168	возникает из	6	2
1169	только путем	1	2
1170	значение и	2	2
1171	не тот	1	2
1172	всю работу	1	2
1173	мы всегда	3	2
1174	этих трех	1	2
1175	в развитии	27	2
1176	именно что	1	2
1177	которому они	1	2
1178	одно и	3	2
1179	не были	1	2
1180	тем и	2	2
1181	его так	1	2
1182	он еще	1	2
1183	или наконец	1	2
1184	ту сторону	1	2
1185	заставляет думать	1	2
1186	что для	3	2
1187	в общих	1	2
1188	из самых	1	2
1189	с живыми	1	2
1190	шаг в	1	2
1191	это совершенно	2	2
1192	в глубину	1	2
1193	покажет что	1	2
1194	она является	2	2
1195	следовательно не	2	2
1196	не мешает	1	2
1197	с полной	1	2
1198	мы встречаем	2	2
1199	по всем	1	2
1200	например что	1	2
1201	что этим	1	2
1202	на неудачу	1	2
1203	себе представить	1	2
1204	я видел	2	2
1205	на первом	2	2
1206	оно было	1	2
1207	сам по	2	2
1208	другой предмет	1	2
1209	этот же	1	2
1210	вместо того	2	2
1211	с некоторыми	1	2
1212	функции и	4	2
1213	однако мы	1	2
1214	мы остановимся	4	2
1215	представляют для	1	2
1216	совершенно правильно	1	2
1217	ступени развития	7	2
1218	мы имели	1	2
1219	между ним	1	2
1220	которого не	2	2
1221	к той	1	2
1222	в известных	1	2
1223	который он	1	2
1224	где у	1	2
1225	еще как	1	2
1226	тогда я	1	2
1227	развитие идет	1	2
1228	наконец в	3	2
1229	он часто	1	2
1230	в новой	4	2
1231	собой одно	1	2
1232	да в	1	2
1233	чтобы она	1	2
1234	от других	1	2
1235	на примере	1	2
1236	себе ничего	4	2
1237	в силе	2	2
1238	стороны эта	1	2
1239	как например	1	2
1240	связанной с	1	2
1241	ибо он	1	2
1242	нет и	4	2
1243	к двум	2	2
1244	в данной	1	2
1245	положения что	1	2
1246	но значение	1	2
1247	начнем с	1	2
1248	это сделать	1	2
1249	только потому	3	2
1250	приводят нас	1	2
1251	оно имеет	2	2
1252	долго не	1	2
1253	другой раз	4	2
1254	же ты	1	2
1255	не из	2	2
1256	у вас	1	2
1257	обратиться к	1	2
1258	части в	1	2
1259	новый и	2	2
1260	и всякий	1	2
1261	не поддается	1	2
1262	перестает быть	1	2
1263	один с	1	2
1264	в полном	1	2
1265	они входят	1	2
1266	естественно что	3	2
1267	для всего	2	2
1268	вошел и	1	2
1269	что с	7	2
1270	себя это	1	2
1271	содержат в	4	2
1272	себе но	1	2
1273	бы для	1	2
1274	соответственно этому	1	2
1275	иначе обстоит	1	2
1276	за этим	1	2
1277	за тем	1	2
1278	в ряде	1	2
1279	за которым	1	2
1280	чтобы ответить	1	2
1281	этот круг	1	2
1282	не оставляют	1	2
1283	и таким	1	2
1284	к одному	1	2
1285	уступает место	1	2
1286	такие же	1	2
1287	на мысль	1	2
1288	непосредственной связи	2	2
1289	позволяет нам	3	2
1290	могли не	1	2
1291	по одним	1	2
1292	как этот	1	2
1293	самое время	1	2
1294	как то	1	2
1295	разве не	1	2
1296	числе и	2	2
1297	на путь	1	2
1298	все больше	3	2
1299	в ходе	14	2
1300	что изучение	1	2
1301	все вместе	1	2
1302	место в	1	2
1303	идет не	1	2
1304	представляется как	1	2
1305	может и	3	2
1306	в мышлении	8	2
1307	к совершенно	2	2
1308	это сказывается	2	2
1309	которой мы	2	2
1310	дело здесь	1	2
1311	за счет	4	2
1312	но такой	1	2
1313	сказывается в	2	2
1314	особого исследования	2	2
1315	можно говорить	2	2
1316	в момент	4	2
1317	самого себя	1	2
