N	2gram	Losev_Prob	Literetu
102	в начале	6	9
103	же в	4	9
104	говоря уже	2	8
105	в своих	3	8
106	тем что	2	8
107	все же	12	8
108	того же	7	8
109	едва ли	13	8
110	ли не	2	8
111	с точки	13	8
112	как раз	7	8
113	на себя	2	8
114	что не	3	8
115	в конце	10	8
116	о себе	3	8
117	художественного творчества	10	8
118	а именно	12	8
119	слова и	1	8
120	в глазах	1	8
121	но в	17	8
122	уже в	4	8
123	для него	2	8
124	xix века	1	8
125	по существу	2	8
126	и как	10	8
127	и я	1	8
128	не говоря	2	8
129	в искусстве	2	8
130	вплоть до	2	8
131	мира в	3	8
132	в самом	7	7
133	русской литературе	3	7
134	в одном	6	7
135	другой стороны	8	7
136	для всех	2	7
137	именно в	11	7
138	в художественном	2	7
139	на фоне	2	7
140	для этого	2	7
141	в противоположность	3	7
142	по преимуществу	2	7
143	не как	3	7
144	тому же	5	7
145	в случае	1	7
146	он не	4	7
147	и тем	4	7
148	и с	10	7
149	в нем	8	7
150	по своей	3	7
151	до конца	4	7
152	друг друга	1	7
153	и для	11	7
154	он и	5	7
155	у нас	17	7
156	в их	4	7
157	человека в	3	7
158	и других	1	7
159	и жизни	2	7
160	а затем	1	6
161	в виду	3	6
162	например в	1	6
163	казалось бы	1	6
164	уже о	2	6
165	обращаясь к	1	6
166	как на	1	6
167	и он	5	6
168	в третьем	1	6
169	у него	13	6
170	его в	9	6
171	не было	4	6
172	с жизнью	1	6
173	во всех	2	6
174	в каждом	2	6
175	перед лицом	1	6
176	было бы	12	6
177	с ее	1	6
178	то в	4	6
179	самом деле	3	6
180	как о	6	6
181	поэзии и	1	6
182	еще и	6	6
183	то и	7	6
184	тем же	4	6
185	одного из	1	6
186	и др	1	6
187	и то	6	6
188	что ему	1	6
189	том числе	2	6
190	произведения искусства	1	6
191	в ней	4	6
192	далеко не	6	6
193	при всем	3	6
194	как будто	9	6
195	право на	1	6
196	и только	4	6
197	и наконец	4	6
198	и к	9	5
199	тех кто	1	5
200	по выражению	1	5
201	в связи	11	5
202	хотя бы	11	5
203	жизни как	1	5
204	в нашем	5	5
205	русской литературы	1	5
206	он сам	3	5
207	свое собственное	2	5
208	всего в	1	5
209	том чтобы	3	5
210	должно быть	1	5
211	несмотря на	7	5
212	ни было	2	5
213	тем не	8	5
214	и за	2	5
215	к жизни	1	5
216	по аналогии	1	5
217	одном из	1	5
218	этой точки	2	5
219	между тем	2	5
220	так что	18	5
221	все более	1	5
222	эти слова	1	5
223	человеческого духа	4	5
224	в силу	6	5
225	обращается к	1	5
226	во втором	2	5
227	в сущности	1	5
228	в россии	2	5
229	в романе	2	5
230	себя и	1	5
231	и если	2	5
232	вслед за	2	5
233	так как	10	5
234	мы не	7	5
235	в художественной	1	5
236	в литературе	5	5
237	как у	1	5
238	что и	8	5
239	но с	1	5
240	но уже	3	5
241	этот путь	1	5
242	однако не	2	5
243	на свете	1	5
244	свобода от	1	5
245	в поэме	3	5
246	как он	2	5
247	или иной	4	5
248	все еще	4	5
249	не к	3	5
250	а я	1	5
251	что было	1	4
252	оказывается не	1	4
253	но тем	2	4
254	в них	5	4
255	с тем	7	4
256	только для	5	4
257	в природе	1	4
258	и нет	4	4
259	во всяком	7	4
260	то это	1	4
261	входит в	1	4
262	не должен	1	4
263	для того	4	4
264	не всегда	5	4
265	только на	2	4
266	за собой	1	4
267	не вполне	2	4
268	перед ним	1	4
269	как мы	5	4
270	я с	2	4
271	него не	2	4
272	под названием	5	4
273	во всей	1	4
274	к этому	2	4
275	не мог	5	4
276	бы то	4	4
277	хотя и	10	4
278	все время	5	4
279	что его	4	4
280	века в	1	4
281	нового человека	1	4
282	искусство не	1	4
283	здесь как	5	4
284	могли бы	2	4
285	на этом	1	4
286	свое место	1	4
287	то ни	4	4
288	и что	9	4
289	за пределы	1	4
290	но без	1	4
291	общего с	2	4
292	к своему	3	4
293	могут быть	2	4
294	и есть	4	4
295	можно сказать	10	4
296	из этого	6	4
297	на рубеже	1	4
298	от жизни	2	4
299	жизни а	1	4
300	третьем лице	2	4
301	сводится к	1	4
302	в единстве	1	4
303	со всеми	5	4
304	от своего	1	4
305	и все	12	4
306	отношения к	1	4
307	бы не	4	4
308	знает что	3	4
309	аналогии с	1	4
310	нет ничего	3	4
311	ни к	2	4
312	совершенно не	1	4
313	то он	2	4
314	не является	2	4
315	тех же	1	4
316	в свою	4	4
317	на том	1	4
318	но лишь	1	4
319	со всей	2	4
320	быть это	1	4
321	одной из	5	4
322	я я	1	4
323	но это	7	4
324	таким образом	20	4
325	со мной	1	4
326	свидетельствует о	4	4
327	и вот	1	4
328	для нас	14	4
329	в г	1	4
330	он один	1	4
331	и прежде	2	4
332	на его	4	4
333	для которого	1	4
334	в каждой	2	4
335	вовсе не	18	4
336	выше и	1	4
337	не могу	1	4
338	а по	1	4
339	такой же	1	4
340	на то	2	4
341	нуждается в	2	4
342	искусство как	1	4
343	художественное творчество	5	4
344	все что	2	3
345	в душе	1	3
346	мы и	2	3
347	же и	2	3
348	роман или	1	3
349	о чем	2	3
350	окружающей его	1	3
351	всем и	1	3
352	в этих	3	3
353	по себе	5	3
354	от всего	1	3
355	нет в	1	3
356	мира и	5	3
357	нам представляется	1	3
358	со своей	1	3
359	вопрос о	2	3
360	восходит к	1	3
361	он был	5	3
362	времени в	1	3
363	трактуется как	3	3
364	превращается в	1	3
365	так же	7	3
366	себе в	2	3
367	свою очередь	2	3
368	а так	1	3
369	который в	10	3
370	не удивительно	1	3
371	с ним	4	3
372	не просто	12	3
373	крайней мере	8	3
374	и подобные	1	3
375	жизни с	1	3
376	она и	2	3
377	поскольку в	4	3
378	искусство в	1	3
379	сознание в	1	3
380	что такое	1	3
381	а с	4	3
382	свободы и	4	3
383	как таковое	1	3
384	не есть	3	3
385	во главе	1	3
386	это путь	1	3
387	в чем	3	3
388	а для	1	3
389	той или	5	3
390	я на	1	3
391	поэта с	1	3
392	но как	3	3
393	для его	1	3
394	героя и	1	3
395	решающее значение	1	3
396	и является	6	3
397	но только	5	3
398	ту или	1	3
399	же это	1	3
400	в москве	1	3
401	не раз	4	3
402	т п	1	3
403	он в	5	3
404	что для	2	3
405	в первой	2	3
406	и от	7	3
407	путь и	1	3
408	я люблю	1	3
409	там где	1	3
410	вяч иванов	12	3
411	в особенности	1	3
412	в советской	2	3
413	не так	4	3
414	за ним	1	3
415	если в	2	3
416	был бы	2	3
417	ним и	1	3
418	это уже	4	3
419	из которых	2	3
420	мы в	1	3
421	в отношении	8	3
422	на читателя	1	3
423	и вполне	7	3
424	не на	1	3
425	можно было	4	3
426	если не	6	3
427	если бы	2	3
428	с ней	3	3
429	из тех	3	3
430	и т	2	3
431	они не	3	3
432	не имеет	3	3
433	да и	5	3
434	не знали	1	3
435	всей своей	2	3
436	которая не	1	3
437	ничего общего	6	3
438	своей жизни	1	3
439	по крайней	8	3
440	бы и	1	3
441	и состоит	1	3
442	здесь поэт	1	3
443	все хотят	1	3
444	такую же	2	3
445	в роли	2	3
446	того чтобы	3	3
447	из его	1	3
448	и тогда	4	3
449	тех пор	1	3
450	и уже	2	3
451	отношении к	1	3
452	о своем	2	3
453	и до	2	3
454	в истории	1	3
455	и а	4	3
456	в этот	4	3
457	том же	2	3
458	в сознании	3	3
459	здесь не	12	3
460	подобные им	1	3
461	хотят увидеть	1	3
462	отдельной личности	1	3
463	всяком случае	6	3
464	тот же	6	3
465	ничего не	3	3
466	человеческого я	4	3
467	как некий	1	3
468	большей части	1	3
469	ни с	4	3
470	ее в	2	3
471	в полном	1	3
472	из своих	1	3
473	на самом	2	3
474	сознания и	1	3
475	или иную	1	3
476	с их	1	3
477	все равно	1	3
478	а на	1	3
479	этого не	2	3
480	на нее	1	3
481	дело в	4	3
482	в ту	1	3
483	а то	2	3
484	в действительности	1	3
485	в какой	5	3
486	и вовсе	1	3
487	все эти	12	3
488	но по	3	3
489	имеется в	1	3
490	за его	2	3
491	и потому	4	3
492	а к	1	3
493	он говорит	2	3
494	также и	21	3
495	не по	1	3
496	бытия в	1	3
497	когда он	3	3
498	в пути	1	3
499	еще на	1	3
500	числе и	1	3
501	же самое	2	3
502	отношение к	3	3
503	и о	9	3
504	художественного произведения	1	3
505	являет собой	1	3
506	искусства в	2	3
507	в той	5	2
508	во всем	5	2
509	от него	1	2
510	своем я	1	2
511	для меня	1	2
512	можно и	1	2
513	всей жизни	1	2
514	в финале	1	2
515	тем как	2	2
516	по праву	1	2
517	например с	1	2
518	в результате	11	2
519	братства и	1	2
520	является по	2	2
521	у кого	2	2
522	до последнего	1	2
523	чтобы в	1	2
524	в борьбе	2	2
525	подобного рода	9	2
526	черты в	1	2
527	из двух	1	2
528	самое можно	1	2
529	у людей	5	2
530	что по	1	2
531	на эту	2	2
532	поскольку он	1	2
533	в это	3	2
534	мир и	2	2
535	у достоевского	4	2
536	дела как	1	2
537	так например	1	2
538	на первый	1	2
539	за то	4	2
540	первый взгляд	1	2
541	сам же	4	2
542	сделать в	1	2
543	творчества в	1	2
544	теперь эта	1	2
545	книге о	1	2
546	в котором	5	2
547	для вас	1	2
548	поэт и	1	2
549	раз и	2	2
550	человека не	1	2
551	даже и	11	2
552	только как	1	2
553	но даже	6	2
554	с другим	1	2
555	к своей	1	2
556	которая по	1	2
557	приходит к	2	2
558	удивительно что	2	2
559	уже и	4	2
560	еще более	4	2
561	не я	1	2
562	так называемых	1	2
563	в чистом	1	2
564	всего что	1	2
565	означает не	1	2
566	второй половины	1	2
567	двух других	1	2
568	утверждал что	1	2
569	сказать что	13	2
570	для всей	1	2
571	в контексте	1	2
572	и у	8	2
573	путь от	1	2
574	имеем дело	1	2
575	тогда он	1	2
576	тем более	2	2
577	по поводу	2	2
578	под именем	1	2
579	и духовного	1	2
580	гораздо более	5	2
581	к нему	3	2
582	на художественную	1	2
583	только не	1	2
584	не зная	1	2
585	сравнении с	4	2
586	что у	6	2
587	и мы	1	2
588	это будет	1	2
589	но еще	2	2
590	внимание на	4	2
591	его основная	1	2
592	по мнению	3	2
593	и сама	4	2
594	с другими	1	2
595	не обладает	1	2
596	не от	1	2
597	стремится к	1	2
598	все прочие	2	2
599	и притом	8	2
600	что вы	1	2
601	но он	5	2
602	от тех	1	2
603	и некоторые	1	2
604	и говорит	2	2
605	наконец в-третьих	1	2
606	все мое	1	2
607	быть только	6	2
608	xviii века	1	2
609	художественному образу	1	2
610	тому что	2	2
611	человек и	2	2
612	в живом	1	2
613	человек в	1	2
614	и вместе	3	2
615	заодно и	1	2
616	а только	5	2
617	не станем	1	2
618	людей в	6	2
619	это тоже	1	2
620	человека а	2	2
621	бы в	2	2
622	не был	1	2
623	и м	1	2
624	войне и	1	2
625	песни и	1	2
626	превращаясь в	1	2
627	нового времени	4	2
628	в работе	1	2
629	с какой	1	2
630	и судьба	1	2
631	и весьма	2	2
632	явления в	1	2
633	если б	1	2
634	но зато	1	2
635	всех других	1	2
636	себе на	1	2
637	в истинном	1	2
638	и хотя	2	2
639	из нас	1	2
640	он пишет	2	2
641	на свое	2	2
642	того кто	1	2
643	как человек	1	2
644	друг другу	1	2
645	и каждый	2	2
646	человека и	4	2
647	сам в	2	2
648	что может	1	2
649	в общем	1	2
650	и по	2	2
651	здесь мы	2	2
652	процесса в	1	2
653	в него	1	2
654	случае это	1	2
655	нет не	1	2
656	чтобы не	1	2
657	такое произведение	1	2
658	и ее	2	2
659	к более	1	2
660	однако и	1	2
661	человеческой личности	1	2
662	бунт против	1	2
663	как с	2	2
664	я по	1	2
665	о как	1	2
666	к художественному	1	2
667	своего собственного	1	2
668	и который	4	2
669	тогда когда	4	2
670	на первом	3	2
671	оно было	1	2
672	и при	2	2
673	была бы	3	2
674	со своим	1	2
675	эти и	2	2
676	что они	4	2
677	никак не	10	2
678	он на	1	2
679	самой жизни	1	2
680	для них	3	2
681	и вновь	1	2
682	к общей	1	2
683	одновременно с	1	2
684	значение в	1	2
685	и будет	1	2
686	русской и	1	2
687	можно назвать	2	2
688	к его	5	2
689	с ними	1	2
690	что такой	2	2
691	меня я	1	2
692	в сравнении	4	2
693	который не	1	2
694	человек со	1	2
695	перед нами	14	2
696	к той	1	2
697	и неровный	1	2
698	это и	4	2
699	и более	3	2
700	а если	4	2
701	в тебе	4	2
702	к свету	1	2
703	в значительной	3	2
704	из этих	2	2
705	так чтобы	1	2
706	на основе	1	2
707	во мне	1	2
708	не сам	2	2
709	время в	2	2
710	на плечи	2	2
711	с которой	1	2
712	этот образ	3	2
713	для нее	1	2
714	или иных	2	2
715	к своим	1	2
716	и об	2	2
717	он как	2	2
718	в совершенно	1	2
719	в обществе	1	2
720	им в	1	2
721	автора в	1	2
722	нет и	3	2
723	и многих	1	2
724	мог бы	2	2
725	он все	3	2
726	не за	2	2
727	то она	1	2
728	сомневается в	1	2
729	где бы	1	2
730	с тех	1	2
731	не видит	1	2
732	художественным творчеством	1	2
733	от всякой	1	2
734	у них	1	2
735	теперь уже	3	2
736	чуть ли	1	2
737	которому он	1	2
738	жизни но	1	2
739	ему в	3	2
740	который бы	1	2
741	мы имеем	3	2
742	не для	2	2
743	ничего кроме	1	2
744	бы на	3	2
745	себя самого	3	2
746	для искусства	3	2
747	художественности но	1	2
748	по этому	5	2
749	раз в	2	2
750	ведь это	1	2
751	что к	1	2
752	чем он	1	2
753	и где	1	2
754	виду не	1	2
755	между собою	2	2
756	художника и	1	2
757	и без	5	2
758	нас к	1	2
759	есть в	6	2
760	субъект и	1	2
761	перед собой	1	2
762	по словам	2	2
763	нет у	2	2
764	в такой	3	2
765	и художественного	1	2
766	должен быть	2	2
767	а он	2	2
768	руки и	1	2
769	жизнь и	6	2
770	но такой	1	2
771	и самого	3	2
772	в будущем	1	2
773	в таком	4	2
774	а как	2	2
775	кто сам	1	2
776	всю свою	4	2
777	чистом виде	1	2
778	она не	1	2
779	его не	3	2
780	я создал	1	2
781	дело не	1	2
782	к стене	1	2
783	которые могли	1	2
784	ни был	1	2
785	что касается	5	2
786	нужно было	1	2
787	говорит я	1	2
788	в нашей	3	2
789	что нам	1	2
790	моя не	1	2
791	жизнь есть	1	2
792	свобода и	1	2
793	в xix	1	2
794	в большинстве	1	2
795	собственно говоря	1	2
796	и самой	2	2
797	на это	2	2
798	увидеть всех	1	2
799	эту тему	2	2
800	а скорее	2	2
801	только по	2	2
802	бытия и	1	2
803	а жизнь	1	2
804	тех или	2	2
805	в эти	1	2
806	впоследствии в	1	2
807	своей индивидуальности	1	2
808	что на	1	2
809	что сами	1	1
810	содержания жизни	1	1
811	к действительности	1	1
812	является в	1	1
813	частности для	1	1
814	свое начало	1	1
815	превратится в	1	1
816	в настоящем	1	1
817	бога в	2	1
818	своем и	1	1
819	никогда и	1	1
820	сама собой	1	1
821	свой труд	1	1
822	ней не	1	1
823	только что	2	1
824	в последнее	1	1
825	человеческой истории	1	1
826	рассматриваться в	1	1
827	которые не	1	1
828	и самому	1	1
829	будто на	1	1
830	не видели	1	1
831	эта художественная	1	1
832	каким его	1	1
833	дело с	1	1
834	до самого	1	1
835	вновь и	1	1
836	эпохи а	1	1
837	открывает для	1	1
838	советской поэзии	3	1
839	писавшего в	1	1
840	именно она	2	1
841	она уже	1	1
842	конца не	1	1
843	в общую	1	1
844	угодно но	1	1
845	говорит о	9	1
846	с более	1	1
847	что человек	1	1
848	миф в	1	1
849	нас в	5	1
850	на нас	1	1
851	берет он	1	1
852	с той	1	1
853	ты не	1	1
854	стихотворении с	2	1
855	требует от	1	1
856	своих собственных	1	1
857	как своих	1	1
858	в день	1	1
859	страны как	1	1
860	в состав	1	1
861	понимается как	2	1
862	что слово	1	1
863	людей и	13	1
864	существования и	1	1
865	мнению автора	1	1
866	более или	1	1
867	к заключительному	1	1
868	обращением к	1	1
869	но все	6	1
870	а во-вторых	1	1
871	и просто	3	1
872	истинном смысле	1	1
873	людей а	2	1
874	переустройства жизни	1	1
875	высокое искусство	1	1
876	небо и	2	1
877	жди меня	1	1
878	если и	4	1
879	всегда остается	1	1
880	из самых	1	1
881	которое по	1	1
882	образ этого	1	1
883	уже на	2	1
884	в музыке	1	1
885	и требует	1	1
886	том или	3	1
887	мира это	1	1
888	места и	1	1
889	в ссылке	1	1
890	кстати сказать	1	1
891	этого типа	1	1
892	себе с	1	1
893	о полном	1	1
894	продолжением и	1	1
895	их в	1	1
896	духа в	2	1
897	притом в	1	1
898	это свидетельствует	3	1
899	стремления к	1	1
900	прошлого в	1	1
901	конце этой	1	1
902	и сделал	1	1
903	является продолжением	1	1
904	кристаллизуется в	1	1
905	в суть	2	1
906	характерную для	1	1
907	сердце не	1	1
908	на юг	1	1
909	и стал	1	1
910	и по-своему	1	1
911	как только	1	1
912	вся картина	1	1
913	начало которое	1	1
914	не таков	1	1
915	всем его	1	1
916	польше в	1	1
917	всякого рода	2	1
918	самом и	1	1
919	в дальнейшем	7	1
920	с этим	3	1
921	я живу	1	1
922	говорится о	6	1
923	любви к	2	1
924	рассказ о	2	1
925	меняет в	1	1
926	нам нет	1	1
927	действительность в	2	1
928	на этой	2	1
929	при условии	1	1
930	не могли	2	1
931	знал что	1	1
932	где-то в	1	1
933	его жизни	1	1
934	эти идеи	2	1
935	нас и	4	1
936	сначала мы	1	1
937	но кто	1	1
938	нашего века	1	1
939	его забыть	1	1
940	от боли	2	1
941	почти исключительно	1	1
942	уже у	6	1
943	но эти	2	1
944	вот почему	1	1
945	настолько что	1	1
946	а после	2	1
947	вяч иванова	23	1
948	этот текст	1	1
949	имея в	1	1
950	уже было	1	1
951	однако нет	1	1
952	с ума	1	1
953	средних веков	1	1
954	мы все	1	1
955	что люди	2	1
956	идеи и	1	1
957	выступает здесь	1	1
958	победы над	1	1
959	людей то	1	1
960	на миг	2	1
961	же говорит	1	1
962	все в	3	1
963	в различных	1	1
964	и когда	1	1
965	конечно не	2	1
966	же автор	1	1
967	и те	1	1
968	не что	3	1
969	бы два	1	1
970	и общества	1	1
971	самого начала	3	1
972	от меня	1	1
973	видя его	1	1
974	и далее	1	1
975	не уверен	1	1
976	точке зрения	2	1
977	хотел сказать	1	1
978	и остается	1	1
979	области художественного	1	1
980	его за	2	1
981	представляется что	1	1
982	души с	1	1
983	день и	1	1
984	ней и	1	1
985	из всех	2	1
986	а перед	1	1
987	себя ее	1	1
988	этих последних	1	1
989	наряду с	2	1
990	духа и	2	1
991	золотой век	2	1
992	на него	3	1
993	во времена	2	1
994	миф и	1	1
995	из романа	1	1
996	и вдруг	1	1
997	это значит	3	1
998	которая еще	1	1
999	если эта	1	1
1000	достоевского но	1	1
1001	природы которая	2	1
1002	от них	2	1
1003	тебя за	2	1
1004	и свет	1	1
1005	тут же	7	1
1006	что даже	1	1
1007	даже у	1	1
1008	на котором	1	1
1009	и живет	2	1
1010	горького в	1	1
1011	театр времен	1	1
1012	но так	2	1
1013	этом же	2	1
1014	другом стихотворении	1	1
1015	что едва	1	1
1016	вложил в	1	1
1017	и направляет	2	1
1018	однако вся	1	1
1019	в фигуре	1	1
1020	домашний очаг	1	1
1021	и автор	1	1
1022	от окружающего	1	1
1023	в уединение	1	1
1024	и готов	2	1
1025	где его	1	1
1026	князя мышкина	1	1
1027	землю и	2	1
1028	после того	3	1
1029	здесь нет	4	1
1030	стало для	1	1
1031	как для	1	1
1032	не принадлежит	1	1
1033	об одном	1	1
1034	творца в	1	1
1035	советской страны	1	1
1036	жизни человека	1	1
1037	это я	1	1
1038	к творчеству	1	1
1039	проявляется в	3	1
1040	когда люди	1	1
1041	в образе	2	1
1042	утверждает что	1	1
1043	стихотворение в	1	1
1044	души и	1	1
1045	я во	1	1
1046	мне ты	1	1
1047	звезд тогда	1	1
1048	мышления однако	1	1
1049	в корне	2	1
1050	иной эстетической	1	1
1051	гражданской войны	1	1
1052	до их	1	1
1053	свет и	1	1
1054	в европейской	1	1
1055	не станет	1	1
1056	в следующем	1	1
1057	м алигер	1	1
1058	зрения которого	1	1
1059	поэта как	1	1
1060	видит в	3	1
1061	всеми другими	1	1
1062	и человек	1	1
1063	чем в	1	1
1064	здесь вполне	2	1
1065	времен растущих	1	1
1066	так было	1	1
1067	в которой	7	1
1068	не о	2	1
1069	борьбы с	2	1
1070	пути и	1	1
1071	ее от	1	1
1072	прежде чем	2	1
1073	на которое	1	1
1074	его романов	1	1
1075	но совершенно	1	1
1076	будто бы	5	1
1077	это мы	2	1
1078	с самого	3	1
1079	жизни после	1	1
1080	все того	2	1
1081	но для	2	1
1082	возвращается к	1	1
1083	о смерти	1	1
1084	и хорошо	1	1
1085	после всяких	1	1
1086	теми или	1	1
1087	простой и	2	1
1088	над тобою	1	1
1089	н тихонова	1	1
1090	лучшее в	1	1
1091	и она	1	1
1092	которые делают	1	1
1093	для писателя	1	1
1094	на земле	11	1
1095	большинстве случаев	2	1
1096	всем своем	2	1
1097	между прочим	2	1
1098	идет по	1	1
1099	из четырех	1	1
1100	от этого	4	1
1101	то уж	1	1
1102	и оказывается	1	1
1103	и жизнь	1	1
1104	должно было	1	1
1105	вполне закономерно	1	1
1106	о которых	2	1
1107	больше всего	1	1
1108	в двух	1	1
1109	лишь для	1	1
1110	здесь мыслится	2	1
1111	на свободу	1	1
1112	для новой	1	1
1113	к мысли	1	1
1114	в смысле	8	1
1115	и всякого	1	1
1116	в эту	1	1
1117	на себе	1	1
1118	жизни вообще	1	1
1119	она становится	1	1
1120	в других	5	1
1121	сих пор	3	1
1122	вопроса о	1	1
1123	что совесть	1	1
1124	пребывания в	1	1
1125	индивидуального самоутверждения	1	1
1126	имеет ничего	2	1
1127	произведение является	1	1
1128	творчества отдельных	1	1
1129	с новой	1	1
1130	какой степени	1	1
1131	и маргарита	1	1
1132	мы можем	5	1
1133	весь мир	1	1
1134	и быть	1	1
1135	же поэт	1	1
1136	как глубоко	1	1
1137	должен иметь	1	1
1138	в души	1	1
1139	составных частей	1	1
1140	в устах	1	1
1141	личность в	1	1
1142	мы уже	2	1
1143	в наше	1	1
1144	мастер и	1	1
1145	а мы	1	1
1146	жизнь то	1	1
1147	теперь сам	1	1
1148	именно потому	1	1
1149	личности и	1	1
1150	но до	1	1
1151	упоминаний о	1	1
1152	надежд и	3	1
1153	человека как	1	1
1154	образ не	1	1
1155	говорит ему	1	1
1156	в перспективе	1	1
1157	в рассказе	2	1
1158	в песне	1	1
1159	для тех	1	1
1160	говорить об	1	1
1161	в ответ	1	1
1162	руками и	1	1
1163	в традиционных	1	1
1164	принадлежал к	1	1
1165	надо мною	1	1
1166	не были	1	1
1167	в живописи	1	1
1168	сущности говоря	1	1
1169	земле в	1	1
1170	вспомним что	1	1
1171	на глазах	1	1
1172	других людей	1	1
1173	является одним	1	1
1174	даже не	1	1
1175	также не	1	1
1176	образом если	1	1
1177	самому в	1	1
1178	когда мы	1	1
1179	в землю	1	1
1180	из старой	1	1
1181	друг мой	1	1
1182	с большой	1	1
1183	в последний	1	1
1184	такого бунта	1	1
1185	себя однако	1	1
1186	ту сторону	1	1
1187	стороны он	2	1
1188	сердце мое	1	1
1189	а заодно	1	1
1190	писатели и	1	1
1191	году в	1	1
1192	трагедии шекспира	1	1
1193	и судьбы	1	1
1194	когда они	1	1
1195	но ее	1	1
1196	на отдельные	1	1
1197	что только	3	1
1198	образом здесь	1	1
1199	величие в	1	1
1200	ли на	1	1
1201	и была	1	1
1202	однако по	1	1
1203	своей и	1	1
1204	чаще всего	1	1
1205	для людей	4	1
1206	другого как	2	1
1207	которые были	2	1
1208	на место	1	1
1209	человеческая масса	1	1
1210	движение и	2	1
1211	земли а	1	1
1212	из глубины	1	1
1213	появляется у	3	1
1214	на существование	1	1
1215	мыслит своего	1	1
1216	радости и	1	1
1217	насилия и	1	1
1218	всех этих	3	1
1219	что этот	6	1
1220	личности когда	1	1
1221	он должен	2	1
1222	это он	1	1
1223	когда-то он	1	1
1224	здесь своего	1	1
1225	наше время	1	1
1226	мы видели	2	1
1227	которая и	1	1
1228	с неба	3	1
1229	можно только	1	1
1230	на чем	1	1
1231	не мешает	2	1
1232	готов был	1	1
1233	первую очередь	1	1
1234	преступления и	2	1
1235	были его	1	1
1236	до сих	3	1
1237	часто оказываются	1	1
1238	и этот	1	1
1239	и здесь	1	1
1240	всем своим	1	1
1241	является здесь	1	1
1242	с душой	1	1
1243	достоевского в	1	1
1244	то само	1	1
1245	не мыслит	1	1
1246	но за	1	1
1247	его из	1	1
1248	его с	2	1
1249	и прочих	1	1
1250	нас как	1	1
1251	с такой	2	1
1252	и никто	1	1
1253	за ними	2	1
1254	не помню	1	1
1255	другого человека	1	1
1256	для поэта	1	1
1257	говорит и	1	1
1258	что это	4	1
1259	отражением в	1	1
1260	содержит в	1	1
1261	символизм и	1	1
1262	в картине	1	1
1263	князя андрея	3	1
1264	и этого	2	1
1265	его на	3	1
1266	поэтому в	1	1
1267	задолго до	1	1
1268	что никакой	1	1
1269	не аллегория	2	1
1270	разного рода	4	1
1271	в человеке	1	1
1272	сама жизнь	1	1
1273	и делает	2	1
1274	однако он	1	1
1275	в молодости	1	1
1276	не признает	1	1
1277	во взгляде	1	1
1278	него нет	1	1
1279	за это	6	1
1280	не могут	3	1
1281	ниже в	1	1
1282	власти и	2	1
1283	этой позиции	1	1
1284	европейской литературе	1	1
1285	и сделать	1	1
1286	творчества и	1	1
1287	такого же	3	1
1288	должен был	2	1
1289	мандельштам еще	1	1
1290	мотив в	1	1
1291	смотреть на	2	1
1292	и неизбежной	1	1
1293	к искусству	1	1
1294	он достаточно	1	1
1295	смысла и	1	1
1296	в моем	1	1
1297	ко всеобщему	1	1
1298	одной то	1	1
1299	не выходит	1	1
1300	это конечно	2	1
1301	свою жизнь	1	1
1302	как при	1	1
1303	но вот	1	1
1304	на месте	2	1
1305	что когда-то	1	1
1306	необходимой для	1	1
