N	3gram	Losev_Prob	VeschiIm
242	по существу своему	1	1
243	и во всяком	3	1
244	такой вещи которая	1	1
245	можем ли мы	1	1
246	только в очень	2	1
247	никак не может	3	1
248	том смысле что	4	1
249	это значит во-первых	1	1
250	в той же	1	1
251	вещь есть нечто	2	1
252	различны между собою	1	1
253	и только в	3	1
254	том что тут	1	1
255	но только с	1	1
256	или как о	1	1
257	и самой вещи	3	1
258	вещи едва ли	1	1
259	и может быть	2	1
260	но и в	2	1
261	по одному этому	1	1
262	во всех языках	1	1
263	как же это	1	1
264	она есть субстанция	1	1
265	ведь не есть	1	1
266	действительность есть нечто	1	1
267	ни к какому	2	1
268	хотя уже и	1	1
269	отрыве от всего	1	1
270	но она является	1	1
271	не содержит в	1	1
272	в том смысле	4	1
273	есть также и	2	1
274	не есть нечто	2	1
275	как мы говорили	2	1
276	едва ли можно	2	1
277	смысл хотя и	1	1
278	можно только так	1	1
279	ничего не говорит	1	1
280	совсем другое дело	2	1
281	указывает не на	1	1
282	в самом понятии	1	1
283	имеется в виду	6	1
284	необходимо думать что	1	1
285	здесь не только	2	1
286	как некое целое	1	1
287	тоже указывает на	1	1
288	ни даже просто	1	1
289	на еще более	1	1
290	один и единственный	1	1
291	то или иное	3	1
292	ничего иного кроме	1	1
293	ни в какой	1	1
294	оно всегда в	1	1
295	т д в	1	1
296	не что-нибудь иное	1	1
297	взятый сам по	4	1
298	того или другого	3	1
299	один и тот	1	1
300	здесь как и	1	1
301	несет с собой	2	1
302	в меру ее	1	1
303	с чем не	1	1
304	и даже просто	1	1
305	весьма и весьма	1	1
306	если мы скажем	2	1
307	вещей в их	1	1
308	дело не в	4	1
309	в себе и	2	1
310	сама с собой	1	1
311	что не только	2	1
312	в ту или	2	1
313	только сказать что	1	1
314	и тоже вполне	1	1
315	еще не вполне	1	1
316	чем же дело?	1	1
317	оказывается вовсе не	1	1
318	не сама субстанция	1	1
319	какой бы то	1	1
320	которых идет речь	1	1
321	и для всякой	1	1
322	мы замечаем что	1	1
323	на то или	2	1
324	потому и есть	1	1
325	тоже есть и	1	1
326	никак нельзя сказать	1	1
327	отличаются между собою	1	1
328	тем более не	2	1
329	и не было	2	1
330	исходить из того	1	1
331	в результате этого	1	1
332	я не знаю	1	1
333	только в том	2	1
334	имеет в качестве	1	1
335	не значит что	2	1
336	когда мы говорим	5	1
337	но тут же	1	1
338	и многих других	2	1
339	тоже ведь есть	1	1
340	должны сказать что	5	1
341	самой вещи для	1	1
342	и тот же	1	1
343	что и в	3	1
344	не просто символ	1	1
345	потому что она	1	1
346	в своем постоянном	1	1
347	только и можно	2	1
348	и ничто другое	1	1
349	но и всякий	1	1
350	не имеющие никакого	1	1
351	о чем не	1	1
352	было бы представить	1	1
353	есть он сам	1	1
354	не нуждается в	1	1
355	что они состоят	1	1
356	являются не просто	2	1
357	ничего общего ни	1	1
358	и когда в	1	1
359	когда имеется в	1	1
360	состоит из звуков	1	1
361	только в виде	2	1
362	между прочим и	1	1
363	не может существовать	1	1
364	но это только	1	1
365	действительности а только	1	1
366	становления и в	1	1
367	дело вовсе не	2	1
368	так и останется	1	1
369	во втором случае	1	1
370	знает что такое	1	1
371	символ не есть	5	1
372	определенным образом оформленный	1	1
373	они состоят из	1	1
374	так как она	1	1
375	в настоящем же	1	1
376	он только и	1	1
377	он не есть	4	1
378	в себе не	1	1
379	но исключительно только	1	1
380	и то и	1	1
381	не было бы	3	1
382	вовсе еще не	2	1
383	было бы весьма	1	1
384	что бы то	1	1
385	не имеющий никакого	1	1
386	не просто теоретически	1	1
387	в смысловом отношении	2	1
388	мы скажем что	2	1
389	до сих пор	4	1
390	они находятся в	1	1
391	но если оно	1	1
392	мы говорим об	1	1
393	именно потому что	3	1
394	одного и того	1	1
395	каких бы то	1	1
396	то в чем	1	1
397	а только в	1	1
398	сейчас мы можем	1	1
399	и здесь мы	2	1
400	только на то	1	1
401	с бесконечно разнообразной	1	1
402	потому что только	1	1
403	таким образом и	1	1
404	смысл вещи есть	2	1
405	для ее понимания	1	1
406	смысле этого слова	1	1
407	далеко не все	1	1
408	если оно есть	1	1
409	потому что он	6	1
410	бы и не	1	1
411	очень много и	2	1
412	таким образом что	1	1
413	превратилось бы в	1	1
414	ни о чем	1	1
415	речь идет о	1	1
416	как та или	1	1
417	то что есть	1	1
418	можно ли в	2	1
419	тем же самым	1	1
420	еще не был	1	1
421	тут можно идти	1	1
422	понятия подобно тому	1	1
423	говорили выше что	1	1
424	и все эти	1	1
425	только и возможна	1	1
426	мы не знаем	2	1
427	думают что если	1	1
428	пусть мы имеем	1	1
429	вовсе не потому	1	1
430	но только в	2	1
431	да и то	2	1
432	вещь существует только	1	1
433	в истории философии	1	1
434	только различны то	1	1
435	но можно ли	1	1
436	но эта точка	1	1
437	еще не знали	1	1
438	и сама вещь	1	1
439	она и есть	1	1
440	только потому что	3	1
441	быть и речи	1	1
442	это уже не	2	1
443	имеют в виду	1	1
444	и кажется что	1	1
445	даже и в	3	1
446	и того же	1	1
447	потому что оно	1	1
448	но также и	2	1
449	не есть материя	1	1
450	а потому что	1	1
451	в этом случае	8	1
452	в таком понимании	1	1
453	и что такое	1	1
454	ничем не отличаются	1	1
455	уже это одно	1	1
456	может обойтись без	2	1
457	а в том	1	1
458	и значит быть	1	1
459	как будто есть	1	1
460	о которой ничего	1	1
461	содержат в себе	1	1
462	они вовсе не	2	1
463	и а и	1	1
464	есть ни сама	1	1
465	каждой из них	1	1
466	всякому известно и	1	1
467	ведь никто не	1	1
468	и уж тем	1	1
469	мы должны сказать	6	1
470	что они не	1	1
471	ясно что смысл	1	1
472	не каких бы	1	1
473	а еще и	2	1
474	ни на какие	2	1
475	этом смысле и	1	1
476	в зависимости от	3	1
477	также и то	5	1
478	сих пор мы	2	1
479	не может обойтись	2	1
480	если нет ничего	1	1
481	ли в этом	1	1
482	если мы действительно	2	1
483	по себе и	2	1
484	с тем что	1	1
485	и вот эта	1	1
486	том что и	1	1
487	другого и не	1	1
488	не имеющих никакого	1	1
489	самой по себе	2	1
490	в новое время	1	1
491	как таковую и	1	1
492	на то чтобы	1	1
493	для себя свое	1	1
494	то же самое	17	1
495	то он и	1	1
496	и какова его	1	1
497	и все же	1	1
498	или указывает на	1	1
499	всякий согласится что	1	1
500	действительность и даже	1	1
501	не обязан быть	1	1
502	не имеют никакого	2	1
503	уже по одному	2	1
504	чем мы имеем	1	1
505	и говорить о	2	1
506	самом же деле	7	1
507	не есть что-нибудь	1	1
508	уж тем более	1	1
509	несмотря ни на	2	1
510	та или иная	4	1
511	то обстоятельство что	1	1
512	можно только то	1	1
513	хотя это и	2	1
514	имеем дело в	1	1
515	хотя бы только	1	1
516	время как другие	1	1
517	он сам и	1	1
518	на самом же	7	1
519	но и к	1	1
520	на первый план	3	1
521	пусть хотя бы	2	1
522	вещи и самой	3	1
523	в настоящем смысле	1	1
524	он обозначает и	1	1
525	в свете того	1	1
526	в одном случае	4	1
527	о них мы	1	1
528	тут все дело	1	1
529	тому как мы	1	1
530	не есть и	1	1
531	относится и к	2	1
532	а это значит	3	1
533	а не что-нибудь	3	1
534	который только и	1	1
535	д все это	1	1
536	как эта категория	1	1
537	того же типа	2	1
538	сознательно и намеренно	1	1
539	тот или иной	4	1
540	тоже никуда не	1	1
541	это было бы	2	1
542	те или иные	6	1
543	только в своей	1	1
544	с большим трудом	1	1
545	и заставляет нас	1	1
546	еще и потому	1	1
547	и не может	1	1
548	всерьез а не	1	1
549	виде потому что	1	1
550	вовсе не в	2	1
551	ведь всякий согласится	1	1
552	вещи и ее	1	1
553	вот это и	2	1
554	может быть и	3	1
