N	3gram	Bakhtin_Pr	slovoVRo
313	развития романа и	1	1
314	европейского романа и	1	1
315	то есть в	5	1
316	в самом слове	1	1
317	себе самому и	1	1
318	между людьми и	1	1
319	но именно эти	1	1
320	так как если	1	1
321	вместе с ним	1	1
322	кроме того как	1	1
323	никогда не бывает	1	1
324	полное слияние голосов	1	1
325	нет ничего что	1	1
326	литературы и в	1	1
327	равно как и	1	1
328	и до наших	2	1
329	и одновременно его	1	1
330	античной почве в	1	1
331	это не абстрактная	1	1
332	на то что	2	1
333	какого-нибудь одного из	1	1
334	за пределы его	1	1
335	в самую гущу	1	1
336	и может быть	1	1
337	роль в романе	1	1
338	и ту же	1	1
339	по крайней мере	2	1
340	то есть все	1	1
341	здесь конечно не	1	1
342	не с точки	1	1
343	в чем же	1	1
344	мы сказали в	1	1
345	выходят за пределы	2	1
346	и в дальнейшем	2	1
347	со всеми его	1	1
348	особой точки зрения	1	1
349	имеем в виду	3	1
350	но в нем	1	1
351	же авторское слово	1	1
352	как точка зрения	1	1
353	еще раз подчеркнуть	2	1
354	в свое время	4	1
355	мы увидим что	1	1
356	между ними и	1	1
357	все более и	1	1
358	как один из	1	1
359	о тропах или	1	1
360	одним из главных	2	1
361	важно для понимания	1	1
362	в эпосе но	1	1
363	художественной прозы в	2	1
364	нем нет ни	2	1
365	эти явления стилизация	1	1
366	и в последующем	1	1
367	и так сказать	2	1
368	может стремиться к	1	1
369	под разными углами	2	1
370	хотя и в	2	1
371	xvii и xviii	1	1
372	чужую речь а	1	1
373	более и более	1	1
374	но подчеркиваем еще	1	1
375	со всеми другими	2	1
376	стилизация отличается от	1	1
377	мы касаемся здесь	1	1
378	одна из самых	1	1
379	не может стать	1	1
380	то есть всего	1	1
381	понсон дю террайля	1	1
382	к чужому высказыванию	1	1
383	на чужое слово	2	1
384	роман xix века	1	1
385	а не язык	1	1
386	этого жанра как	2	1
387	жизни и в	1	1
388	отношение к материалу	1	1
389	и романные образы	1	1
390	поэтому при изучении	1	1
391	в этом романе	2	1
392	как и на	1	1
393	у нее нет	1	1
394	слова то есть	2	1
395	с большой внешней	3	1
396	этого романа и	1	1
397	и с точки	1	1
398	пародирует себя самое	1	1
399	и идеологической жизни	1	1
400	дело в том	3	1
401	как и все	1	1
402	и все другие	1	1
403	как чужое слово	1	1
404	может быть объектом	1	1
405	как и герой	1	1
406	все связанные с	1	1
407	в этой линии	1	1
408	одной и той	1	1
409	так же как	1	1
410	уже говорили что	1	1
411	он не знает	2	1
412	характерно что даже	1	1
413	перед нами здесь	1	1
414	то есть во	1	1
415	мы имеем в	3	1
416	и все остальные	1	1
417	но здесь эта	1	1
418	в глубинные пласты	2	1
419	автора то есть	1	1
420	то есть его	1	1
421	дополнять друг друга	1	1
422	и все его	1	1
423	нет ни грана	2	1
424	не в самом	1	1
425	тем или иным	1	1
426	достоевский был связан	1	1
427	на разных дистанциях	1	1
428	который не был	1	1
429	при всех различиях	1	1
430	значение для понимания	1	1
431	в сущности только	2	1
432	и в каждом	1	1
433	язык в его	1	1
434	но во всем	1	1
435	к себе самому	6	1
436	их отношение к	2	1
437	пространстве и времени	1	1
438	и на его	2	1
439	как он сам	1	1
440	и без всякого	1	1
441	раз подчеркнуть что	1	1
442	ровно ничего не	2	1
443	разных дистанциях от	1	1
444	в нем и	1	1
445	все то в	1	1
446	перед нами типичная	1	1
447	только с помощью	1	1
448	то есть уже	1	1
449	перед нами уже	2	1
450	точки зрения и	1	1
451	органически сочетается со	3	1
452	то есть между	1	1
453	мире а не	1	1
454	также и в	1	1
455	и в известной	1	1
456	прежде всего в	1	1
457	его смысла и	1	1
458	нет и не	3	1
459	и той же	1	1
460	всех различиях в	1	1
461	средние века и	3	1
462	явления стилизация пародия	1	1
463	поэтому менее всего	1	1
464	самого начала в	1	1
465	это было бы	1	1
466	в нем есть	1	1
467	у стерна и	1	1
468	но и этого	1	1
469	значение в истории	1	1
470	друг к другу	1	1
