N	2gram	Bakhtin_Fr	Problemy
301	стремится к	1	6
302	по существу	2	6
303	на его	4	6
304	на них	3	6
305	отличие от	5	6
306	как он	1	6
307	в начале	4	6
308	он знает	1	6
309	жизни и	14	6
310	на то	2	6
311	и только	1	6
312	для этого	1	6
313	но для	3	6
314	мире а	1	5
315	те же	1	5
316	с собой	1	5
317	именно в	6	5
318	отношением к	1	5
319	с тем	1	5
320	по своим	1	5
321	мир и	3	5
322	на материале	3	5
323	а между	1	5
324	в глаза	1	5
325	к которому	2	5
326	того же	1	5
327	него не	1	5
328	этот мир	2	5
329	тому же	1	5
330	в чем	2	5
331	в такой	1	5
332	той или	5	5
333	в уста	1	5
334	ибо в	1	5
335	говорили что	3	5
336	ту сторону	1	5
337	его как	1	5
338	что может	1	5
339	в общем	4	5
340	один из	5	5
341	та же	2	5
342	то есть	71	5
343	он только	1	5
344	подобно тому	2	5
345	функции в	1	5
346	со всеми	2	5
347	поэтому и	5	5
348	все то	1	5
349	здесь мы	2	5
350	на протяжении	9	5
351	вместе с	1	5
352	ни на	3	5
353	совершенно не	5	5
354	но у	2	5
355	но здесь	4	5
356	мы не	1	5
357	слов и	2	5
358	в мир	2	5
359	нет и	2	5
360	но именно	4	5
361	в ее	5	5
362	поэтому он	1	5
363	они не	1	5
364	не во	2	5
365	он как	2	5
366	где он	1	5
367	по ту	1	5
368	в обычном	3	5
369	по своему	9	5
370	лежит в	1	5
371	не укладывается	2	5
372	но при	2	5
373	литературы о	1	5
374	в ней	7	5
375	есть и	2	5
376	человека с	1	5
377	с человеком	1	5
378	и самого	1	5
379	благодаря этому	4	5
380	или иной	5	5
381	тому как	2	5
382	мира в	3	5
383	все что	2	4
384	мы и	4	4
385	с этой	1	4
386	еще более	6	4
387	по мере	1	4
388	типа и	1	4
389	среди других	1	4
390	в духе	9	4
391	сущности не	1	4
392	при всей	2	4
393	он был	3	4
394	даже и	5	4
395	всем этим	1	4
396	он умел	1	4
397	в свете	3	4
398	но этот	1	4
399	образом как	1	4
400	понятно что	2	4
401	находится в	1	4
402	входят в	1	4
403	во всей	4	4
404	для понимания	1	4
405	от них	1	4
406	на котором	3	4
407	они могут	1	4
408	он тоже	1	4
409	поэтому в	3	4
410	вполне понятно	2	4
411	которого он	1	4
412	что такое	1	4
413	и кажется	1	4
414	не была	2	4
415	связи с	5	4
416	в которой	1	4
417	и говорит	1	4
418	дано в	1	4
419	и своего	1	4
420	характер и	4	4
421	не есть	1	4
422	в эту	6	4
423	под влиянием	3	4
424	остается в	1	4
425	оно не	2	4
426	если оно	1	4
427	эти слова	1	4
428	именно потому	1	4
429	речи и	2	4
430	им и	1	4
431	ни были	1	4
432	протяжении всего	5	4
433	с ее	3	4
434	всех этих	10	4
435	мы видели	3	4
436	образом и	1	4
437	разобранные нами	2	4
438	теперь в	1	4
439	с миром	3	4
440	из которых	2	4
441	речи как	1	4
442	если не	1	4
443	конечно и	4	4
444	и действительно	2	4
445	не знал	1	4
446	как нам	1	4
447	бы не	1	4
448	нет в	1	4
449	здесь нет	1	4
450	ибо не	1	4
451	то и	1	4
452	совпадает с	1	4
453	и если	1	4
454	как если	1	4
455	которую он	1	4
456	времени и	9	4
457	вне его	2	4
458	сами по	1	4
459	тому чтобы	1	4
460	к миру	2	4
461	мире в	2	4
462	только с	3	4
463	мир в	3	4
464	перестает быть	3	4
465	романа но	1	4
466	этом отношении	5	4
467	в формах	3	4
468	в литературе	9	4
469	что с	1	4
470	все и	1	4
471	со своим	1	4
472	здесь в	14	4
473	вообще не	1	4
474	бы с	1	4
475	и без	4	4
476	к концу	1	4
477	и понимания	1	4
478	это было	2	4
479	об этом	2	4
480	особенно в	2	4
481	мысли в	1	4
482	бы ни	2	4
483	жизнь и	3	4
484	это как	5	4
485	также и	3	4
486	особый тип	2	4
487	конечно в	2	4
488	еще в	3	4
489	от того	2	4
490	и прежде	4	4
491	это в	5	4
492	таким же	1	4
493	мы сказали	2	4
494	с которыми	1	3
495	нет здесь	1	3
496	нем в	2	3
497	от времени	1	3
498	говорить о	1	3
499	о чем	3	3
500	в большей	8	3
501	говорит о	2	3
502	а затем	4	3
503	и само	2	3
504	в рамки	1	3
505	героя как	1	3
506	жизнь в	1	3
507	есть в	6	3
508	его романа	1	3
509	форме в	1	3
510	они ни	1	3
511	большей или	7	3
512	он является	1	3
513	можно сказать	4	3
514	существенный момент	1	3
515	здесь конечно	1	3
516	что этот	1	3
517	сам не	1	3
518	отсюда и	1	3
519	между двумя	1	3
520	но они	4	3
521	и еще	5	3
522	настоящее время	1	3
523	одной из	3	3
524	как я	1	3
525	и вообще	5	3
526	все без	1	3
527	знает только	2	3
528	в эти	1	3
529	кажется нам	1	3
530	признания и	1	3
531	от ее	1	3
532	особенности его	2	3
533	всего в	1	3
534	только не	1	3
535	мы видим	2	3
536	по преимуществу	3	3
537	обычном смысле	1	3
538	мы знаем	1	3
539	узком смысле	2	3
540	него самого	1	3
541	он умеет	1	3
542	это очень	2	3
543	внешнего мира	1	3
544	воспринимается как	2	3
545	к чему	1	3
546	направлена на	1	3
547	будто бы	1	3
548	например у	2	3
549	здесь же	3	3
550	начал с	1	3
551	в таком	2	3
552	целом ряде	2	3
553	в изображении	2	3
554	в устах	2	3
555	человек в	2	3
556	следовательно и	1	3
557	в смысле	2	3
558	вводит в	1	3
559	и мир	1	3
560	именно как	1	3
561	мы можем	2	3
562	почти на	3	3
563	и та	2	3
564	в приведенном	1	3
565	по своей	3	3
566	мы здесь	4	3
567	это действительно	1	3
568	или меньшей	7	3
569	это вовсе	1	3
570	он понимает	3	3
571	он определяет	1	3
572	теми же	1	3
573	значение в	1	3
574	и по	3	3
575	в последующем	1	3
576	меньшей степени	8	3
577	в один	1	3
578	и особенно	4	3
579	своего рода	2	3
580	в основном	4	3
581	почти не	2	3
582	которых мы	1	3
583	и при	1	3
584	от этой	1	3
585	нам важна	1	3
586	сводится к	1	3
587	и самая	1	3
588	и одновременно	6	3
589	из тех	2	3
590	в кавычки	1	3
591	литературе о	1	3
592	все они	1	3
593	не является	4	3
594	всех элементов	1	3
595	того чтобы	3	3
596	и уже	1	3
597	и больше	1	3
598	именно на	2	3
599	значение для	2	3
600	вступает в	1	3
601	как например	2	3
602	им в	1	3
603	глубокое и	1	3
604	без всякого	3	3
605	тем же	1	3
606	есть только	3	3
607	этот второй	1	3
608	правда в	1	3
609	же ты	1	3
610	не из	1	3
611	же он	2	3
612	во времени	1	3
613	в настоящее	1	3
614	выходит за	5	3
615	связан с	5	3
616	именно к	1	3
617	этом случае	1	3
618	или к	2	3
619	того как	1	3
620	сколько в	1	3
621	речь и	2	3
622	не для	2	3
623	ее в	2	3
624	в других	3	3
625	у нас	1	3
626	кто бы	1	3
627	мы будем	4	3
628	раз в	4	3
629	однако не	1	3
630	в руках	1	3
631	дело в	2	3
632	места в	1	3
633	в мировоззрении	1	3
634	особенность его	1	3
635	на тему	1	3
636	или даже	2	3
637	была для	1	3
638	так в	4	3
639	но уже	1	3
640	но конечно	1	3
641	он строит	1	3
642	того или	1	3
643	приведенном нами	1	3
644	он говорит	1	3
645	а его	2	3
646	к правде	1	3
647	отлично знает	1	3
648	из этих	7	3
649	уже после	1	3
650	а за	1	3
651	нового времени	17	3
652	резко отличается	1	3
653	только то	1	3
654	что из	1	3
655	человека и	4	3
656	человек как	1	3
657	его романе	1	3
658	находиться в	1	3
659	которые в	1	3
660	что на	1	3
661	в узком	4	3
662	же в	4	3
663	и эта	5	3
664	нуждается в	1	3
665	бытия в	1	3
666	противоречии с	1	3
667	в чисто	2	3
668	как символ	1	3
669	мы наблюдаем	3	2
670	иной форме	4	2
671	и другие	10	2
672	сам был	1	2
673	в центре	1	2
674	в настоящем	1	2
675	и очень	2	2
676	со всем	1	2
677	и имеет	1	2
678	любовь к	1	2
679	из всех	3	2
680	началом его	1	2
681	романа эти	1	2
682	осознания и	1	2
683	одно из	7	2
684	не столько	1	2
685	роман в	1	2
686	всех существенных	1	2
687	еще очень	1	2
688	не проникает	1	2
689	где они	3	2
690	все из	1	2
691	само собою	1	2
692	его на	2	2
693	всех тех	1	2
694	собой не	1	2
695	роль в	6	2
696	укладывается в	1	2
697	души в	1	2
698	почти все	3	2
699	тип не	1	2
700	мир как	1	2
701	и иногда	2	2
702	во все	2	2
703	еще далеко	2	2
704	на языке	2	2
705	было в	1	2
706	свойственных ему	1	2
707	время от	1	2
708	в противоположность	3	2
709	только как	1	2
710	но даже	2	2
711	мира не	1	2
712	для того	2	2
713	тело и	5	2
714	не всегда	1	2
715	в этот	1	2
716	что вся	1	2
717	с помощью	1	2
718	когда она	1	2
719	глава первая	1	2
720	всего как	1	2
721	сочетаются с	1	2
722	уже как	1	2
723	у рассказчика	1	2
724	прекрасного и	2	2
725	отметить что	2	2
726	себе в	2	2
727	до того	1	2
728	слов о	2	2
729	пока еще	1	2
730	он так	2	2
731	в контексте	1	2
732	в нашем	3	2
733	же она	2	2
734	нигде не	1	2
735	же слова	1	2
736	типа а	1	2
737	к этому	2	2
738	к этим	2	2
739	глядеть на	1	2
740	и становится	2	2
741	в заключение	2	2
742	вся эта	4	2
743	нам важно	1	2
744	внутренней жизни	1	2
745	и весь	1	2
746	своего социального	1	2
747	всем в	1	2
748	сводить к	1	2
749	то оно	1	2
750	нельзя сказать	2	2
751	но из	1	2
752	и заставляет	1	2
753	с одной	2	2
754	в раннем	1	2
755	а и	2	2
756	его лежит	1	2
757	ты не	1	2
758	значительной степени	4	2
759	в качестве	1	2
760	дано как	1	2
761	находит свое	2	2
762	в самые	3	2
763	не мир	1	2
764	и других	6	2
765	утрачивает свою	2	2
766	и единого	1	2
767	из уст	1	2
768	и создает	1	2
769	эти три	1	2
770	и она	2	2
771	и именно	2	2
772	нему все	1	2
773	одном из	1	2
774	можем сказать	1	2
775	и перед	3	2
776	от этого	1	2
777	если я	1	2
778	его жизни	1	2
779	письме к	1	2
780	сохраняется и	1	2
781	пределы обычного	1	2
782	был не	1	2
783	здесь и	5	2
784	делает его	1	2
785	что как	1	2
786	не был	1	2
787	здесь как	1	2
788	бы к	1	2
789	ведь в	1	2
790	мысль и	1	2
791	они становятся	1	2
792	в лучшем	1	2
793	мы говорили	1	2
794	остается вне	1	2
795	и речи	2	2
796	человека который	1	2
797	ряде других	1	2
798	с героями	1	2
799	бы они	1	2
800	не могла	2	2
801	также не	1	2
802	вот в	1	2
803	над ним	1	2
804	должны были	1	2
805	все он	1	2
806	и глубоко	3	2
807	что для	3	2
808	них не	1	2
809	ней в	1	2
810	точкой зрения	1	2
811	иной раз	1	2
812	раскрывается с	1	2
813	же мы	1	2
814	которые были	1	2
815	плане и	1	2
816	радости и	2	2
817	независимо от	1	2
818	хоть раз	2	2
819	в особенности	7	2
820	мире и	3	2
821	одном месте	1	2
822	а потому	1	2
823	и этот	1	2
824	для романтизма	2	2
825	они и	1	2
826	как с	1	2
827	эти определения	1	2
828	и материал	1	2
829	на первом	4	2
830	настоящего времени	1	2
831	освободиться от	2	2
832	человек с	1	2
833	это уже	4	2
834	достаточно сравнить	1	2
835	для них	2	2
836	но этого	1	2
837	дух и	1	2
838	от своего	2	2
839	с ней	2	2
840	их и	1	2
841	напротив мы	1	2
842	она и	1	2
843	эти явления	1	2
844	и они	1	2
845	лежащие в	2	2
846	была и	1	2
847	не место	1	2
848	при всех	2	2
849	из которого	1	2
850	на их	1	2
851	друг от	1	2
852	всей своей	1	2
853	на всю	4	2
854	но оно	1	2
855	он пишет	2	2
856	еще и	6	2
857	самое главное	1	2
858	зрения он	1	2
859	его стиля	1	2
860	далее и	1	2
861	она была	6	2
862	совершенно иной	2	2
863	остановимся лишь	1	2
864	до настоящего	1	2
865	в значительной	9	2
866	по сравнению	2	2
867	но лишь	1	2
868	глубже и	1	2
869	нашей работы	6	2
870	с которой	1	2
871	его нельзя	2	2
872	всего на	3	2
873	не могло	1	2
874	очень хорошо	2	2
875	носит несколько	1	2
876	литературных произведений	1	2
877	и ему	1	2
878	или еще	1	2
879	не потому	1	2
880	и различные	1	2
881	целый ряд	2	2
882	раскрыть и	1	2
883	в истории	5	2
884	а во	1	2
885	он дает	4	2
886	известной степени	2	2
887	что здесь	1	2
888	даны здесь	1	2
889	его отношения	1	2
890	их с	2	2
891	в образе	1	2
892	за пределами	1	2
893	с нею	2	2
894	основная особенность	2	2
895	и сознание	1	2
896	котором мы	1	2
897	из него	1	2
898	входящих в	2	2
899	остановимся еще	1	2
900	образы и	1	2
901	проникает в	2	2
902	иной характер	1	2
903	это место	1	2
904	с начала	1	2
905	этот процесс	5	2
906	ее на	1	2
907	в художественной	1	2
908	одна и	1	2
909	мира но	1	2
910	для всего	1	2
911	для своего	2	2
912	для нас	5	2
913	видеть в	2	2
914	в г	3	2
915	громадное значение	2	2
916	затем и	2	2
917	без всяких	1	2
918	материал для	1	2
919	от друга	1	2
920	образом в	3	2
921	от всех	3	2
922	этого нельзя	1	2
923	с теми	1	2
924	с исключительною	1	2
925	когда все	1	2
926	случае не	1	2
927	бы быть	2	2
928	в какой	2	2
929	как она	1	2
930	является не	1	2
931	острое ощущение	1	2
932	только и	1	2
933	в условиях	15	2
934	должен быть	1	2
935	единство и	1	2
936	и положений	1	2
937	значимость и	1	2
938	ему не	1	2
939	этих двух	2	2
940	еще до	1	2
941	перед тем	1	2
942	и эти	2	2
943	по которому	1	2
944	и почти	3	2
945	и ни	4	2
946	одну из	2	2
947	нами явления	1	2
948	во второй	2	2
949	литературная пародия	1	2
950	что касается	3	2
951	но она	1	2
952	нельзя понять	2	2
953	отдельными элементами	1	2
954	и обратно	1	2
955	людей он	1	2
956	им до	1	2
957	здесь еще	3	2
958	можно найти	3	2
959	иной степени	1	2
960	как выражение	1	2
961	всех его	3	2
962	вступают в	2	2
963	в книге	3	2
964	к ней	2	2
965	во многом	3	2
966	теоретического осознания	1	2
967	принуждены были	1	2
968	выражения в	1	2
969	того времени	1	2
970	для своих	1	2
971	идет не	1	2
972	или напротив	1	2
973	ведь эти	1	2
974	все более	1	2
975	же это	1	2
976	разрушила бы	1	2
977	образ в	1	2
978	его творчество	2	2
979	форме и	2	2
980	не к	2	2
981	уже во	1	1
982	они являются	4	1
983	остается почти	1	1
984	был и	4	1
985	особенности и	1	1
986	поэтому каждый	1	1
987	для всех	1	1
988	еще раз	4	1
989	можно говорить	3	1
990	и мира	2	1
991	предметного мира	1	1
992	в произведение	1	1
993	на эти	2	1
994	типа как	1	1
995	можно раскрыть	1	1
996	остаются в	1	1
997	и работает	1	1
998	с двух	1	1
999	которые не	1	1
1000	со всей	1	1
1001	главное для	1	1
1002	своей статье	2	1
1003	прямо на	1	1
1004	и люди	2	1
1005	в сферу	1	1
1006	до него	1	1
1007	и становятся	1	1
1008	некоторой степени	1	1
1009	последним целым	1	1
1010	или иных	1	1
1011	в применении	3	1
1012	найти и	1	1
1013	однако и	1	1
1014	как отдельные	1	1
1015	творчества для	1	1
1016	и вера	1	1
1017	и когда	1	1
1018	стиль речи	1	1
1019	этот момент	3	1
1020	есть элемент	1	1
1021	она уже	1	1
1022	его внешние	1	1
1023	эта же	2	1
1024	строго говоря	1	1
1025	которой они	1	1
1026	основные особенности	1	1
1027	классицизма в	1	1
1028	в некоторых	2	1
1029	в пост	1	1
1030	жить и	6	1
1031	зиждется на	1	1
1032	социальной и	1	1
1033	например очень	1	1
1034	и двух	1	1
1035	как что-то	1	1
1036	нас в	1	1
1037	свое произведение	1	1
1038	самом же	3	1
1039	самой проблемы	1	1
1040	они эти	1	1
1041	виду прежде	1	1
1042	и реальное	1	1
1043	в живом	1	1
1044	контекст в	1	1
1045	творческом мире	1	1
1046	мы вовсе	2	1
1047	что слово	3	1
1048	всего могут	1	1
1049	себе никогда	1	1
1050	видение и	1	1
1051	него только	1	1
1052	и ограничений	1	1
1053	наконец еще	1	1
1054	деле все	1	1
1055	ко всем	1	1
1056	в борьбе	1	1
1057	или во	1	1
1058	как необходимый	1	1
1059	в материал	1	1
1060	характера но	1	1
1061	наиболее полное	1	1
1062	как дар	1	1
1063	это те	1	1
1064	из самых	1	1
1065	и полное	1	1
1066	или на	1	1
1067	но самое	2	1
1068	двух разных	1	1
1069	к народу	1	1
1070	без учета	2	1
1071	целое и	1	1
1072	очень далек	2	1
1073	самого и	1	1
1074	заложенную в	1	1
1075	в собственном	4	1
1076	что по	2	1
1077	всеми его	1	1
1078	его последнее	1	1
1079	где она	1	1
1080	другом месте	2	1
1081	только для	1	1
1082	своего выражения	1	1
1083	переносит центр	1	1
1084	семейного и	1	1
1085	них мы	1	1
1086	по этим	1	1
1087	чтобы добиться	1	1
1088	они определяли	1	1
1089	конечно очень	2	1
1090	элементы этого	1	1
1091	еще придется	1	1
1092	и человеческих	1	1
1093	всего можно	1	1
1094	на таком	1	1
1095	нем нет	1	1
1096	цинизма и	1	1
1097	так например	3	1
1098	на первый	1	1
1099	и свою	1	1
1100	же художественная	1	1
1101	всем его	1	1
1102	связано с	2	1
1103	всякого рода	1	1
1104	было быть	1	1
1105	в дальнейшем	10	1
1106	и образ	1	1
1107	для выражения	2	1
1108	и романтический	2	1
1109	серьезностью и	1	1
1110	от внешней	2	1
1111	действительности в	1	1
1112	и дело	1	1
1113	было не	1	1
1114	во внешнем	1	1
1115	на этой	5	1
1116	не существует	1	1
1117	мы рассмотрим	1	1
1118	первым и	1	1
1119	же то	1	1
1120	не могли	1	1
1121	можно не	1	1
1122	совершенно в	1	1
1123	сохранить свою	1	1
1124	чувствует себя	1	1
1125	зрения всякой	1	1
1126	его внутренних	1	1
1127	в пределе	1	1
1128	жизни кроме	1	1
1129	идеологических исканий	1	1
1130	его формы	2	1
1131	именно этим	1	1
1132	как жанр	1	1
1133	о которых	2	1
1134	этом мы	2	1
1135	говорить не	1	1
1136	сорок лет	1	1
1137	выходит из	1	1
1138	оно это	2	1
1139	служить и	1	1
1140	ничто не	1	1
1141	уже у	1	1
1142	искусства и	6	1
1143	в диалогической	1	1
1144	и ограниченности	1	1
1145	во многих	2	1
1146	здесь нам	1	1
1147	времени в	1	1
1148	перед всем	3	1
1149	сознания в	1	1
1150	но вся	2	1
1151	и т.п	26	1
1152	поэтому мы	1	1
1153	с самой	1	1
1154	этапы развития	1	1
1155	старой и	1	1
1156	в маске	2	1
1157	не исключает	1	1
1158	победы над	1	1
1159	подымается до	1	1
1160	в строгом	1	1
1161	предисловии к	2	1
1162	характер это	3	1
1163	говорит что	1	1
1164	его художественная	1	1
1165	свободой и	1	1
1166	уже почти	1	1
1167	дошли до	1	1
1168	несколько позже	2	1
1169	могла не	1	1
1170	гл i	1	1
1171	представляет в	1	1
1172	природы но	1	1
1173	эти типы	1	1
1174	неизбежно должны	1	1
1175	убедиться в	1	1
1176	всегда и	2	1
1177	его собственной	1	1
1178	и дает	1	1
1179	у стерна	3	1
1180	дистанция между	1	1
1181	на самое	1	1
1182	к ним	1	1
1183	и над	4	1
1184	объединяются в	1	1
1185	у себя	1	1
1186	привести еще	1	1
1187	ней и	1	1
1188	это целое	2	1
1189	ее но	1	1
1190	чтобы они	1	1
1191	жизни как	3	1
1192	и продолжал	1	1
1193	и оценки	5	1
1194	они должны	1	1
1195	постановка проблемы	2	1
1196	в основу	2	1
1197	достаточно назвать	1	1
1198	резче и	1	1
1199	под названием	3	1
1200	он развивается	1	1
1201	будем говорить	1	1
1202	века но	1	1
1203	и вступает	1	1
1204	недоверие к	2	1
1205	не одно	1	1
1206	момент в	1	1
1207	поэтому все	1	1
1208	который в	1	1
1209	это прежде	1	1
1210	и простого	1	1
1211	новая разновидность	1	1
1212	именно с	1	1
1213	в особой	2	1
1214	по поводу	2	1
1215	этот образ	1	1
1216	не два	1	1
1217	можно без	1	1
1218	как такое	1	1
1219	причины и	1	1
1220	лишь бегло	1	1
1221	так у	1	1
1222	которой в	1	1
1223	не просто	3	1
1224	но там	1	1
1225	характерно что	2	1
1226	их предметом	1	1
1227	он носит	1	1
1228	жизни с	1	1
1229	образом на	2	1
1230	характер носят	3	1
1231	и могли	2	1
1232	и положительное	1	1
1233	в чужой	2	1
1234	даже по	1	1
1235	пусть и	2	1
1236	видели что	1	1
1237	не зная	1	1
1238	и глубокого	2	1
1239	и поверхностно	1	1
1240	и получает	1	1
1241	остро и	1	1
1242	тяга к	1	1
1243	его постепенное	1	1
1244	явления как	2	1
1245	смотрит и	1	1
1246	отражение в	1	1
1247	виктор гюго	2	1
1248	к человеку	1	1
1249	не говорят	1	1
1250	и всей	1	1
1251	определяет как	1	1
1252	существенные различия	2	1
1253	где начинается	1	1
1254	него уже	1	1
1255	земли в	1	1
1256	притом не	1	1
1257	в состоянии	3	1
1258	быть тем	1	1
1259	через это	1	1
1260	этой же	2	1
1261	проявляется в	1	1
1262	то для	1	1
1263	вопрос мы	2	1
1264	а ведь	1	1
1265	всего последующего	1	1
1266	на этих	1	1
1267	далеко за	1	1
1268	и оценку	1	1
1269	и художественно	1	1
1270	это объясняется	1	1
1271	и существенное	1	1
1272	и за	2	1
1273	глаза на	1	1
1274	в тот	1	1
1275	всего поражает	1	1
1276	место для	1	1
1277	противоречивое единство	1	1
1278	отказывается от	1	1
1279	в ослабленной	1	1
1280	на творчество	1	1
1281	еще довольно	1	1
1282	убеждены что	1	1
1283	весь мир	3	1
1284	в одиночку	1	1
1285	как позже	1	1
1286	вокруг себя	3	1
1287	видит в	1	1
1288	есть еще	1	1
1289	как пародия	2	1
1290	только к	1	1
1291	упоминали выше	1	1
1292	существует только	1	1
1293	отношениях к	1	1
1294	первая часть	1	1
1295	утверждение что	1	1
1296	особенности которые	1	1
1297	эпизоде с	1	1
1298	такое понимание	1	1
1299	говорит в	1	1
1300	ее от	1	1
1301	лицо его	2	1
1302	из приведенных	1	1
1303	и принципиальная	1	1
