N	3gram	Losev_Dial	Myshleni
145	эта точка зрения	1	4
146	как и все	5	4
147	так что в	2	4
148	есть не что	3	4
149	и что оно	1	4
150	частного к общему	1	4
151	что в сущности	1	4
152	есть в сущности	2	4
153	если принять во	1	4
154	было бы чудом	1	4
155	вместе с ним	1	4
156	но то что	2	3
157	только в силу	1	3
158	в применении к	1	3
159	то ни было	1	3
160	она не может	1	3
161	если мы хотим	1	3
162	но при этом	1	3
163	сказать что в	1	3
164	та же самая	1	3
165	к тому же	2	3
166	чем иным как	1	3
167	имеет место в	1	3
168	ничего не может	1	3
169	то же время	3	3
170	не имеет никакого	3	3
171	потому что его	2	3
172	во внимание что	1	3
173	связи с этим	1	3
174	то что является	1	3
175	одна и та	3	3
176	мы только что	1	3
177	того или иного	3	3
178	мы имеем в	1	3
179	которые могут быть	1	3
180	из которых каждый	1	3
181	от частного к	1	3
182	это было бы	3	3
183	в вопросе о	2	3
184	что обе эти	1	3
185	не содержит в	1	3
186	и во всех	1	3
187	это не может	1	3
188	обратил внимание на	1	3
189	что содержится в	1	3
190	представить себе что	1	3
191	не чем иным	1	3
192	в чем заключается	2	3
193	тех или иных	2	3
194	как мы это	1	3
195	а потому что	1	3
196	как раз и	3	3
197	бы то ни	2	3
198	не мог бы	1	3
199	внимание на то	1	3
200	того что она	2	3
201	значит что он	4	3
202	та или иная	3	3
203	а вместе с	1	3
204	во всем его	1	3
205	так как мы	1	3
206	а следовательно и	1	3
207	я не могу	1	3
208	и та же	3	3
209	всего нашего исследования	1	3
210	имеем в виду	1	3
211	все равно что	1	3
212	в основе их	1	3
213	переход от одного	1	2
214	оно не имеет	1	2
215	это и значит	1	2
216	не только то	1	2
217	ни в каком	8	2
218	для себя и	1	2
219	что в данном	1	2
220	потому что она	2	2
221	не может существовать	2	2
222	необходимо должно быть	1	2
223	которая заключается в	1	2
224	даже если бы	1	2
225	но только в	1	2
226	не знает ни	1	2
227	он находит в	1	2
228	быть выражена и	1	2
229	самом же деле	1	2
230	в сущности и	2	2
231	на самом же	1	2
232	что он упал	1	2
233	и должен быть	1	2
234	в одном из	1	2
235	мы не имеем	2	2
236	за то что	1	2
237	как это часто	1	2
238	и может быть	1	2
239	того как в	1	2
240	мы говорим что	1	2
241	в чем же	2	2
242	не мог не	1	2
243	это не имеет	1	2
244	может быть в	1	2
245	отличаются друг от	1	2
246	одному тому что	3	2
247	что он должен	1	2
248	этого вопроса не	1	2
249	мы будем говорить	1	2
250	как и на	1	2
251	у нее нет	1	2
252	что мы имеем	1	2
253	в чем именно	1	2
254	не только потому	1	2
255	что оно есть	1	2
256	так же невозможно	2	2
257	ничего не объясняет	1	2
258	как бы в	1	2
259	о котором мы	1	2
260	я не хочу	1	2
261	ясно что с	1	2
262	что оно не	1	2
263	и что можно	1	2
264	он не может	3	2
265	вовсе не в	3	2
266	из этих двух	1	2
267	не отличается от	4	2
268	имели в виду	1	2
269	то как я	1	2
270	не может сказать	1	2
271	до некоторой степени	1	2
272	что у него	1	2
273	на точку зрения	1	2
274	легко заметить что	2	2
275	и никогда не	1	2
276	если это так	1	2
277	точки зрения самого	1	2
278	исходит из того	1	2
279	по себе не	1	2
280	существует не только	1	2
281	это привело нас	1	2
282	в том отношении	1	2
283	что каждая вещь	1	2
284	и именно в	1	2
285	не больше чем	2	2
286	ту или иную	1	2
287	на ту же	1	2
288	во всем этом	1	2
289	тем что должно	1	2
290	и не только	5	2
291	и что только	1	2
292	мы говорим об	2	2
293	и вопрос о	1	2
294	только на то	2	2
295	в ущерб другому	1	2
296	но что он	1	2
297	не тем что	1	2
298	по одному тому	3	2
299	как одна из	1	2
300	не то же	2	2
301	и при этом	2	2
302	точки зрения совершенно	1	2
303	на то как	1	2
304	том же самом	1	2
305	тот или иной	2	2
306	перед нами чисто	1	1
307	даже тогда когда	1	1
308	возможно только как	3	1
309	что говоря о	1	1
310	ясно что в	1	1
311	все эти факты	1	1
312	прежде всего чисто	1	1
313	внешний мир в	1	1
314	по себе а	2	1
315	проявляет себя в	1	1
316	которое несмотря на	1	1
317	только одна из	1	1
318	однако ясно что	1	1
319	том отношении что	1	1
320	было бы в	1	1
321	не говорит о	3	1
322	том что если	1	1
323	все равно будет	1	1
324	в себя и	1	1
325	ничего не говорит	5	1
326	есть не только	3	1
327	как чистое мышление	1	1
328	не говорит об	1	1
329	говоря уже о	6	1
330	своей точки зрения	1	1
331	дело не в	1	1
332	в течение всего	2	1
333	в коем случае	4	1
334	тем более не	2	1
335	от друга и	1	1
336	и что она	2	1
337	и даже часто	1	1
338	что она существует	1	1
339	далеко не всегда	1	1
340	указывает только на	1	1
341	и после этого	1	1
342	факта что все	1	1
343	но даже и	3	1
344	так или иначе	2	1
345	на ложный путь	1	1
346	возможно только в	1	1
347	одних и тех	2	1
348	заключается именно в	1	1
349	быть выражено бесконечным	1	1
350	абстрактное понятие и	1	1
351	в каком случае	2	1
352	совершенно ясно что	1	1
353	не сама по	1	1
354	мы берем его	1	1
355	и в зависимости	1	1
356	может и должен	1	1
357	что значит объяснить	1	1
358	если скажем что	1	1
359	это нисколько не	1	1
360	точки зрения законов	1	1
361	во все стороны	1	1
362	заметить что это	1	1
363	как показывает самое	1	1
364	в чем не	1	1
365	но также и	1	1
366	он не в	1	1
367	ничем не отличаются	1	1
368	не только на	1	1
369	значит что мы	4	1
370	значение может быть	1	1
371	зависит от того	1	1
372	что это не	3	1
373	в обратном в	1	1
374	само собой напрашивающееся	1	1
375	точки зрения истории	1	1
376	это даже не	1	1
377	что она есть	5	1
378	не есть простая	1	1
379	все это не	2	1
380	из отдельных частей	1	1
381	и все прочие	1	1
382	что все решительно	2	1
383	и общественную жизнь	1	1
384	прямо сказать что	1	1
385	таким образом ни	1	1
386	и делает его	1	1
387	вот почему в	1	1
388	прежде всего от	3	1
389	а не только	2	1
390	на наших глазах	1	1
391	что для нас	1	1
392	из объединения этих	1	1
393	есть и в	1	1
394	что одна и	1	1
395	в чистом виде	1	1
396	я думаю что	1	1
397	же сколько и	1	1
398	может и не	1	1
399	нечто третье что	1	1
400	спрашивается что же	1	1
401	есть не более	1	1
402	лишь тогда когда	1	1
403	невозможно не только	1	1
404	несмотря на свою	1	1
405	но только к	1	1
406	сказать что она	1	1
407	представим себе что	1	1
408	не было бы	1	1
409	то тем самым	1	1
410	ни о каких	1	1
411	это не мешает	1	1
412	все эти процессы	1	1
413	все то же	1	1
414	по крайней мере	10	1
415	ничего не имеет	1	1
416	же мы находим	1	1
417	в данный момент	2	1
418	силу этого и	1	1
419	та же вещь	1	1
420	еще не овладел	1	1
421	может быть даже	1	1
422	столько же сколько	1	1
423	выражено бесконечным количеством	1	1
424	не более как	1	1
425	общения с ним	1	1
426	и притом чисто	2	1
427	точки зрения или	1	1
428	порождать из себя	1	1
429	привел нас к	1	1
430	не менее чем	1	1
431	может быть отнесена	1	1
432	одной из них	1	1
433	вещи так как	1	1
434	была бы совершенно	1	1
435	потому что мы	2	1
436	но тем что	1	1
437	или как он	2	1
438	до тех пор	1	1
439	пр и пр	1	1
440	только что существует	1	1
441	имеем дело не	1	1
442	ничто не может	1	1
443	если оно не	1	1
444	уже не на	1	1
445	этим понятием и	1	1
446	ни одна из	1	1
447	с той или	1	1
448	меру того что	1	1
449	но разве не	1	1
450	тогда я не	1	1
451	и все его	1	1
452	необходимо иметь в	1	1
453	во всей его	1	1
454	ее в виде	1	1
455	самом деле что	2	1
456	по направлению к	1	1
457	и пр в	2	1
458	всего от того	1	1
459	не есть просто	6	1
460	время как для	1	1
461	она не имеет	1	1
462	одно от другого	1	1
463	коем случае не	4	1
464	но как только	1	1
465	на котором она	1	1
466	своего изменения и	1	1
467	чрезвычайно важный момент	1	1
468	ни в чем	2	1
469	и как это	1	1
470	отсюда ясно что	1	1
471	день и ночь	2	1
472	и т д	38	1
473	тех пор пока	1	1
474	но все эти	1	1
475	он может и	1	1
476	рано или поздно	1	1
477	отношении не может	1	1
478	и если угодно	1	1
479	и даже не	2	1
480	когда оказывается что	3	1
481	видеть в нем	1	1
482	может идти не	1	1
483	тогда когда у	1	1
484	на вопрос об	1	1
485	как и вообще	1	1
486	но они же	1	1
487	чем именно заключается	1	1
488	зависимости от этих	2	1
489	вопрос что такое	1	1
490	на том же	1	1
491	независимо от своего	1	1
492	со своей точки	1	1
493	можно прямо сказать	1	1
494	должно было бы	1	1
495	только сказать что	1	1
496	в жизни и	1	1
497	теперь мы можем	1	1
498	невозможно потому что	1	1
499	этом отношении с	1	1
500	не только его	2	1
501	которую можно формулировать	1	1
502	еще целый ряд	1	1
503	равно будет ли	1	1
504	и не развивается	1	1
505	мы не могли	1	1
506	не значит что	2	1
507	с которой он	1	1
508	художественное произведение и	1	1
509	не в том	5	1
510	он сам не	1	1
511	не состоит из	1	1
512	и есть то	1	1
513	и пр и	2	1
514	того кто его	1	1
515	момент во всем	1	1
516	случае не может	1	1
517	по себе совершенно	2	1
518	бытия и небытия	1	1
519	не то как	1	1
520	он дает в	1	1
521	говорить не только	1	1
522	и одно из	1	1
523	уже сама по	1	1
524	он исходит из	1	1
525	не отличаются от	1	1
526	иметь в виду	3	1
527	ни в коем	4	1
528	это случайно возникшее	1	1
529	мы не видим	2	1
530	во всем учении	1	1
531	но так же	1	1
532	нас в данном	1	1
533	как бы по	1	1
534	как и всякая	1	1
535	мы всегда можем	1	1
536	и в то	2	1
537	зависит прежде всего	1	1
538	она конечно не	1	1
539	что в них	1	1
540	что в условиях	1	1
541	может выйти из	1	1
542	не только о	3	1
543	во времени что	1	1
544	которую так хорошо	1	1
545	ведь это же	2	1
546	по себе и	1	1
547	это не значит	1	1
548	и в основе	1	1
549	в природе и	1	1
550	и мы не	1	1
551	которые сами по	1	1
552	или по крайней	4	1
553	с научной точки	2	1
554	как на проявление	1	1
555	с и вот	1	1
556	во всем ее	1	1
557	есть только одна	1	1
558	той или другой	1	1
559	же в природе	1	1
560	от этих значений	1	1
561	и по существу	1	1
562	но если так	2	1
563	обратном в том	1	1
564	не в силах	2	1
565	в этот вопрос	1	1
566	заключается вовсе не	1	1
567	следовательно и в	1	1
568	это потому что	1	1
569	вовсе и не	1	1
570	не просто как	1	1
571	другими словами мы	1	1
572	то что было	1	1
573	как это и	1	1
574	и в том	1	1
575	к нему и	1	1
576	и без всяких	1	1
577	этого совершенно не	1	1
578	если так то	3	1
579	не на основании	2	1
580	это может быть	1	1
581	что это есть	4	1
582	знание есть знание	1	1
583	так что из	1	1
584	не есть также	1	1
585	равно как и	2	1
586	на одной из	1	1
587	предполагают друг друга	1	1
588	понятий без которых	1	1
589	мы скажем что	1	1
590	это так то	1	1
591	состоит из отдельных	1	1
592	легко может быть	1	1
593	он пришел к	1	1
594	как только мы	3	1
595	лежащее в основе	1	1
596	значит что в	1	1
597	выйти за пределы	2	1
598	этом едва ли	1	1
599	не может выйти	1	1
600	ничем не отличается	4	1
601	не менее эта	1	1
602	говорим об отношении	1	1
603	не есть нечто	3	1
604	в некоторых случаях	1	1
605	вопрос в каком	1	1
606	по самому существу	1	1
607	это не только	1	1
608	со всеми ее	1	1
609	и тех же	2	1
610	ни на что	1	1
611	тем самым не	1	1
612	фактический материал и	1	1
613	но что же	1	1
614	знания не имеет	1	1
615	прекрасно показал как	1	1
616	хотя и не	2	1
617	одна из этих	1	1
618	по условиям своего	1	1
619	же может быть	1	1
620	мы до сих	1	1
621	другой стороны в	1	1
622	потому что все	1	1
623	может быть установлена	1	1
624	исключительно с точки	1	1
625	есть одно и	1	1
626	самое что и	1	1
627	стать на точку	1	1
628	есть то что	8	1
629	точки зрения она	1	1
630	и здесь в	1	1
631	по которым мы	1	1
632	и то и	1	1
633	тому что она	1	1
634	с фактами как	1	1
635	в таком виде	1	1
636	в них как	1	1
637	на ту которую	1	1
638	но только не	1	1
639	никто никогда не	1	1
640	показывает что это	1	1
641	не могло не	1	1
642	само себя но	1	1
643	и что он	1	1
644	не говоря уже	6	1
645	обязательно должны быть	1	1
646	как переход от	1	1
647	он был бы	1	1
648	и следовательно не	1	1
649	это и есть	4	1
650	прежде всего нам	1	1
651	то что все	1	1
652	о том каково	1	1
653	научной точки зрения	3	1
654	в себе никакого	1	1
655	часто так и	1	1
656	свой смысл и	1	1
657	это как мы	1	1
658	говорить ни о	1	1
