N	3gram	Vygotskiy_	FransuaR
101	мы уже приводили	1	3
102	его современников и	1	3
103	и ни на	1	3
104	у него в	1	3
105	потому что в	4	3
106	друг от друга	2	3
107	и даже больше	1	3
108	в искусстве и	3	3
109	видим таким образом	2	3
110	те же самые	2	3
111	смысле этого слова	1	3
112	между тем как	1	3
113	тесно связаны с	1	3
114	не только не	4	3
115	и того же	2	3
116	и т.п и	1	3
117	совершенно иначе чем	1	3
118	у шекспира и	1	3
119	нет места для	1	3
120	вместе с тем	4	3
121	в себе и	1	3
122	в целом ряде	2	3
123	свидетельствуют о том	1	3
124	как один из	1	3
125	но дело в	1	3
126	все же не	1	3
127	прямо сказать что	1	3
128	что все это	1	3
129	в этом смысле	3	3
130	на том же	1	3
131	одного и того	2	3
132	эти образы и	1	3
133	именно потому что	3	3
134	те и другие	1	3
135	один из самых	1	3
136	а с другой	5	3
137	и не в	1	3
138	бы то ни	1	3
139	говорит об этом	1	3
140	и в том	2	3
141	и в этом	2	3
142	там где он	1	3
143	в особенности в	1	3
144	заключается в том	9	3
145	не что иное	2	3
146	так как они	1	3
147	еще далеко не	1	3
148	все эти три	1	3
149	что в нем	3	3
150	мы видим таким	2	3
151	что иное как	2	3
152	может быть в	1	2
153	мы все время	3	2
154	никак не может	3	2
155	в том или	1	2
156	в себя и	1	2
157	и в другом	1	2
158	самом деле в	1	2
159	в первый раз	1	2
160	еще не было	1	2
161	во внешнем мире	1	2
162	потому что она	1	2
163	образом и здесь	1	2
164	сам по себе	4	2
165	рядом с этим	2	2
166	но не только	1	2
167	таким образом что	6	2
168	уже знаем что	1	2
169	о котором говорит	4	2
170	в своем роде	1	2
171	мы узнаем что	1	2
172	его так же	1	2
173	что в основе	1	2
174	что это не	2	2
175	по этому поводу	4	2
176	имел в виду	1	2
177	смысл всех этих	1	2
178	во всех других	1	2
179	то ни было	1	2
180	все дело в	1	2
181	в нем нет	3	2
182	из того что	3	2
183	на другой день	1	2
184	одно из важнейших	1	2
185	в них всегда	1	2
186	то что он	5	2
187	и эпизод с	1	2
188	и тем же	3	2
189	и только в	1	2
190	и может быть	2	2
191	в том чтобы	6	2
192	живописи и в	1	2
193	здесь вовсе не	2	2
194	рядом с этой	1	2
195	там же где	1	2
196	в основе его	1	2
197	именно в этом	2	2
198	у нее нет	1	2
199	и здесь и	1	2
200	уже указывали на	1	2
201	главным образом в	1	2
202	не могут быть	1	2
203	другой день после	1	2
204	в полной мере	1	2
205	и как раз	1	2
206	вот как он	1	2
207	том или ином	1	2
208	в конечном счете	2	2
209	и на все	1	2
210	только для того	1	2
211	сих пор не	1	2
212	и это очень	1	2
213	они как бы	1	2
214	и есть то	1	2
215	может быть только	1	2
216	мы знаем что	3	2
217	о том насколько	1	2
218	и не только	1	2
219	или ином виде	1	2
220	каждый из них	1	2
221	мы сказали что	1	2
222	мы сейчас увидим	3	2
223	и в его	1	2
224	при взгляде на	1	2
225	по тому же	1	2
226	в живописи и	1	2
227	что у него	1	2
228	и ни о	1	2
229	какой бы то	1	2
230	ничего общего с	1	2
231	мы вовсе не	1	2
232	одна из самых	1	2
233	остановимся прежде всего	1	2
234	и та же	3	2
235	одним и тем	3	2
236	то что было	1	2
237	то есть нечто	2	2
238	в противоположность этому	1	2
239	в этом случае	2	2
240	в самом центре	1	2
241	и культурной жизни	1	2
242	том что он	4	2
243	же как и	1	2
244	в игре в	1	2
245	одна и та	2	2
246	и в сущности	1	2
247	мы не можем	2	2
248	на эту тему	1	2
249	потому что они	3	2
250	друг к другу	5	2
251	сильнее и глубже	1	1
252	между ними и	1	1
253	с его помощью	1	1
254	в котором все	1	1
255	в своем доме	1	1
256	материала и формы	1	1
257	он говорит что	4	1
258	на деле же	1	1
259	как будто бы	1	1
260	и если в	1	1
261	понятно что при	1	1
262	главным образом к	1	1
263	чтобы превратить их	1	1
264	с такой полнотой	1	1
265	и никак не	2	1
266	в том именно	1	1
267	на том что	1	1
268	тесной связи с	1	1
269	не в этом	1	1
270	то что не	1	1
271	один из них	1	1
272	имеет не только	1	1
273	этому мы находим	1	1
274	если же мы	1	1
275	я имею в	1	1
276	века не было	1	1
277	не был бы	1	1
278	сих пор в	1	1
279	и то обстоятельство	1	1
280	или наоборот как	1	1
281	во всех трех	2	1
282	это приводит к	1	1
283	из этих трех	1	1
284	не могут иметь	1	1
285	очень далека от	1	1
286	и все прочее	1	1
287	совершенно верно но	1	1
288	она и не	1	1
289	они не могут	1	1
290	что для того	2	1
291	о чем не	1	1
292	направо и налево	1	1
293	что в них	1	1
294	к которой мы	1	1
295	пьесы но в	1	1
296	оно никогда не	1	1
297	их прежде всего	1	1
298	при помощи одних	1	1
299	так как она	3	1
300	например в том	1	1
301	того чтобы превратить	1	1
302	всей художественной литературы	1	1
303	у него опять	1	1
304	рассказывает о том	1	1
305	которая могла бы	1	1
306	и второй части	1	1
307	что при таком	1	1
308	именно в этой	1	1
309	совершенно ясно что	7	1
310	но и вообще	1	1
311	на нее так	1	1
312	тут у нас	1	1
313	не только то	1	1
314	такой полнотой и	1	1
315	с тем и	1	1
316	он мог сделать	1	1
317	превратить их в	1	1
318	и таким образом	3	1
319	в чем не	1	1
320	но если бы	1	1
321	не забудем что	1	1
322	что в этой	3	1
323	он не понимает	1	1
324	именно для того	1	1
325	но вместе с	1	1
326	в последнее время	1	1
327	как если бы	1	1
328	мы встречаем и	1	1
329	никогда не был	1	1
330	что та же	1	1
331	в первой главе	1	1
332	потому что не	1	1
333	имеет дело с	2	1
334	и вот эта	1	1
335	по прямой линии	1	1
336	от него и	1	1
337	мы говорили выше	2	1
338	что с точки	1	1
339	но в какой	1	1
340	произведение в котором	1	1
341	в общей системе	1	1
342	том именно и	1	1
343	в художественном произведении	2	1
344	художественной формы и	2	1
345	даже там где	1	1
346	таким образом мы	2	1
347	остается той же	1	1
348	том что у	2	1
349	в самом процессе	1	1
350	следовательно не только	1	1
351	романа на этом	1	1
352	чуть ли не	1	1
353	взаимное превращение и	1	1
354	все это совершенно	2	1
355	потому что через	1	1
356	вместе с ним	1	1
357	в этом знаменитом	1	1
358	этом отношении на	1	1
359	как бы незаметно	1	1
360	прежде всего тем	1	1
361	в силу того	1	1
362	что самая крепкая	1	1
363	мы видим в	2	1
364	одна из основных	1	1
365	как и для	1	1
366	и не приобрело	1	1
367	всего тем что	1	1
368	а между тем	1	1
369	к тому чтобы	1	1
370	лиц и все	1	1
371	из самых важных	1	1
372	имею в виду	1	1
373	и отказывается от	1	1
374	это произведение обычно	1	1
375	с двух сторон	1	1
376	видит в них	1	1
377	что оно может	2	1
378	то же событие	2	1
379	что он должен	1	1
380	так как все	1	1
381	не было ничего	1	1
382	и что он	2	1
383	должны еще раз	1	1
384	и вы и	1	1
385	одной из этих	1	1
386	данном случае в	1	1
387	что в конце	2	1
388	смерти то есть	1	1
389	речи ни о	1	1
390	самом деле он	1	1
391	этого процесса мы	1	1
392	из этих элементов	1	1
393	и ни одно	1	1
394	то или иное	1	1
395	одной стороны он	2	1
396	весь этот материал	1	1
397	и это не	2	1
398	так же точно	8	1
399	не замечает что	1	1
400	есть не только	1	1
401	в своем развитии	1	1
402	с которым мы	2	1
403	и что в	5	1
404	не были связаны	1	1
405	которого мы уже	1	1
406	ни о чем	1	1
407	сожалению мы не	1	1
408	ни в одном	1	1
409	с тем что	3	1
410	в начале романа	1	1
411	бы при этом	1	1
412	еще более подчеркивает	1	1
413	того же самого	1	1
414	из которых мы	1	1
415	или в формы	1	1
416	это и не	1	1
417	оказываются здесь не	1	1
418	глазах и в	1	1
419	то что мы	2	1
420	то есть к	1	1
421	нет ни одного	1	1
422	от нас и	1	1
423	что в этом	6	1
424	того чтобы показать	1	1
425	ни в чем	1	1
426	мы находим все	1	1
427	сводится к тому	3	1
428	как смысл этого	1	1
429	что он не	3	1
430	так сказать в	1	1
431	сами с собой	1	1
432	того что у	1	1
433	он полагает что	1	1
434	как она есть	2	1
435	именно это и	1	1
436	в ее состав	1	1
437	как раз на	1	1
438	бы и не	1	1
439	и то новое	1	1
440	есть как бы	2	1
441	связанное с ним	1	1
442	он думает что	1	1
443	о чем у	1	1
444	это значило бы	1	1
445	которые он называет	1	1
446	как и вообще	1	1
447	нее так как	1	1
448	что между этими	1	1
449	если только они	1	1
450	о котором говорил	1	1
451	оно может быть	2	1
452	в частности так	1	1
453	ни о какой	1	1
454	ту же самую	3	1
455	рассуждение о том	1	1
456	и сейчас в	1	1
457	в нем как	1	1
458	мы говорили о	1	1
459	в самом существенном	1	1
460	мы еще будем	1	1
461	своего героя в	1	1
462	и в эти	1	1
463	в заключение как	1	1
464	никогда еще не	1	1
465	то есть не	1	1
466	перед нами в	1	1
467	не в том	1	1
468	время как бы	1	1
469	в одном акте	1	1
470	что один из	1	1
471	сами по себе	2	1
472	силу того что	1	1
473	к сожалению мы	1	1
474	и если бы	1	1
475	в том случае	1	1
476	но он был	1	1
477	дело конечно не	1	1
478	ним не только	1	1
479	чтобы оно не	1	1
480	мы уже давно	2	1
481	на глазах и	1	1
482	людей xvii века	1	1
483	и в строении	2	1
484	в зависимости от	7	1
485	в приложении к	2	1
486	само по себе	3	1
487	если бы мы	5	1
488	им по традиции	1	1
489	но в сущности	1	1
490	как бы он	1	1
491	в этой пьесе	1	1
492	не могло быть	1	1
493	в которых он	1	1
494	не может стать	1	1
495	как нам кажется	1	1
496	не только о	1	1
497	именно в области	1	1
498	и у него	1	1
499	это означает что	1	1
500	здесь мы видим	2	1
501	что ему удалось	1	1
502	всех этих событиях	1	1
503	состоит в том	2	1
504	несмотря на это	1	1
505	по себе и	1	1
506	в частности в	1	1
507	том что она	1	1
508	в высшей степени	1	1
509	мы видим как	1	1
510	в свете этого	1	1
511	потому что на	1	1
512	том что даже	1	1
513	с необыкновенной силой	1	1
514	том что оно	1	1
515	казалось бы что	1	1
516	как бы снова	1	1
517	что именно это	1	1
518	мало того что	1	1
519	о том чтобы	1	1
520	в остальных частях	1	1
521	как раз те	1	1
522	этих чувств в	1	1
523	тем что он	1	1
524	что на протяжении	1	1
525	и смерти в	1	1
526	хорошо известен и	1	1
527	что в то	1	1
528	в этой новой	1	1
529	что это и	1	1
530	в том и	3	1
531	как это и	1	1
532	в течение всей	1	1
533	того или иного	1	1
534	что она говорит	1	1
535	и внешних проявлений	1	1
536	между собою и	1	1
537	зрения придерживается и	1	1
538	он объединяет в	1	1
539	в вино и	2	1
540	одной общей точке	1	1
541	в какой мере	1	1
542	что может быть	2	1
543	прямо указывает на	2	1
544	на то что	25	1
545	он должен быть	1	1
546	как бы говорит	1	1
547	они были правы	1	1
548	между собой в	1	1
549	от того что	1	1
550	только не делает	1	1
551	каждый из этих	1	1
552	правильнее было бы	1	1
553	лежащее в основе	1	1
554	которых он сам	1	1
555	точки зрения придерживается	1	1
556	слов то есть	1	1
557	другой стороны он	2	1
558	мы увидим что	7	1
559	времени и мы	1	1
560	таким образом очень	1	1
561	перед нами как	1	1
562	и в тех	1	1
563	он мог бы	1	1
564	не в состоянии	3	1
565	требует от нас	1	1
566	при этом совершенно	1	1
567	жизни но и	2	1
568	то есть вне	1	1
569	именно то что	5	1
570	же точно и	2	1
571	но никак не	2	1
572	то что эти	1	1
573	как например при	1	1
574	а не как	1	1
575	обстояло дело во	1	1
576	нельзя не согласиться	1	1
577	для людей xvii	1	1
578	вопрос о том	3	1
579	но никто не	2	1
580	что ему нужно	1	1
581	хотя эти последние	1	1
582	может в них	1	1
583	и здесь мы	1	1
584	на шекспира и	1	1
585	одно и то	3	1
586	дело только с	1	1
587	в лучшем случае	3	1
588	и вся она	1	1
589	и то же	4	1
590	средние века в	1	1
591	только потому что	1	1
592	они никогда не	1	1
593	что и здесь	2	1
594	в тесной связи	1	1
595	речь идет о	1	1
596	до конца и	2	1
597	иначе чем это	1	1
598	именно в том	3	1
599	вы и все	1	1
600	как бы видит	1	1
601	у нас на	1	1
602	он берет в	1	1
603	здесь же в	1	1
604	и при этом	1	1
605	он был совершенно	1	1
606	и в некоторых	1	1
607	первое из них	1	1
608	мы почти не	1	1
609	и о которых	1	1
610	но только не	1	1
611	который начал с	1	1
612	том же основании	1	1
613	по этому вопросу	1	1
614	совершенно неправильно в	1	1
615	если бы в	1	1
616	достаточно сказать что	1	1
617	то обстоятельство что	2	1
618	как это делает	3	1
619	что в начале	1	1
620	что он изображает	1	1
621	он был бы	1	1
622	обратимся к анализу	1	1
623	в этой области	1	1
624	то время как	4	1
625	гораздо дальше чем	1	1
626	в истории литературы	1	1
627	когда он в	1	1
628	дальнейшем нам придется	1	1
629	лежит в основе	1	1
630	взад и вперед	1	1
