N	2gram	Propp_Isto	VeschiIm
391	в другом	6	3
392	к нему	3	3
393	об их	1	3
394	чтобы это	1	3
395	но когда	1	3
396	содержится в	2	3
397	свидетельствует о	1	3
398	не можем	4	3
399	с одной	8	3
400	но еще	1	3
401	образ и	1	3
402	бы на	1	3
403	имеем дело	1	3
404	ее нет	1	3
405	то мы	6	3
406	у него	5	3
407	в виде	2	3
408	есть еще	3	3
409	но он	5	3
410	или в	6	3
411	у всех	1	3
412	дерево и	2	3
413	раз навсегда	1	3
414	по существу	7	3
415	и она	4	3
416	же как	7	3
417	этого вопроса	3	3
418	но уже	3	3
419	а так	2	3
420	ему не	1	3
421	а потом	4	3
422	но можно	2	3
423	но как	2	3
424	и эти	4	3
425	а с	4	3
426	мы уже	7	3
427	может считаться	1	3
428	с какой	1	3
429	является и	1	3
430	вопрос как	1	3
431	и может	1	3
432	в частности	3	3
433	нужно было	2	3
434	но она	2	3
435	имя это	1	3
436	это однако	1	3
437	это может	2	3
438	что из	1	3
439	для того	1	3
440	могла бы	3	3
441	а тем	1	3
442	однако в	2	3
443	мы будем	5	3
444	к пониманию	1	3
445	все еще	3	3
446	видели что	5	3
447	из этого	3	3
448	имени я	1	3
449	оно может	2	3
450	очень редко	2	3
451	можно с	1	3
452	в целом	3	3
453	мы видели	4	3
454	данной области	1	2
455	во всем	3	2
456	и к	1	2
457	от нее	1	2
458	не так	2	2
459	и другие	7	2
460	утверждать что	3	2
461	является в	1	2
462	и уже	1	2
463	которая была	2	2
464	можно говорить	2	2
465	и этот	1	2
466	и на	6	2
467	же и	3	2
468	например что	1	2
469	так оно	3	2
470	связан с	4	2
471	и кто	1	2
472	или иных	1	2
473	или по	1	2
474	тому что	1	2
475	и дает	2	2
476	социальная жизнь	1	2
477	о чем	1	2
478	каких условиях	1	2
479	не как	3	2
480	а затем	4	2
481	поэтому в	2	2
482	имя чтобы	1	2
483	одно из	2	2
484	в связи	7	2
485	не годится	1	2
486	не столько	1	2
487	подходит к	1	2
488	его от	1	2
489	с собой	2	2
490	и ничего	1	2
491	не на	2	2
492	в первом	1	2
493	чтобы не	3	2
494	с ней	2	2
495	явлений в	2	2
496	именно в	5	2
497	оно всегда	1	2
498	тем самым	2	2
499	и они	5	2
500	себе совершенно	1	2
501	и так	3	2
502	в одно	1	2
503	видели мы	1	2
504	приводит к	3	2
505	сами собой	1	2
506	о котором	1	2
507	в это	2	2
508	знает что	1	2
509	а а	1	2
510	себя от	1	2
511	жизни мы	1	2
512	говорили что	3	2
513	а что	1	2
514	говорится о	1	2
515	нет ничего	2	2
516	было и	1	2
517	то он	2	2
518	нужно ли	1	2
519	на этой	2	2
520	нас не	3	2
521	тем или	1	2
522	которые мы	1	2
523	религии но	2	2
524	видим что	13	2
525	чем то	1	2
526	действительности это	4	2
527	только как	1	2
528	ничто не	1	2
529	на основе	6	2
530	только мы	1	2
531	это только	1	2
532	нечто целое	2	2
533	что если	2	2
534	свое имя	1	2
535	но они	6	2
536	очень хорошо	1	2
537	стоять на	1	2
538	к делу	2	2
539	не обязательно	1	2
540	конечно не	2	2
541	что существуют	1	2
542	душу и	1	2
543	не вполне	3	2
544	еще один	3	2
545	эти вещи	2	2
546	на более	6	2
547	может ли	1	2
548	что здесь	9	2
549	другие виды	1	2
550	каждой из	1	2
551	в данной	2	2
552	отдельности и	1	2
553	между собой	4	2
554	чтобы они	2	2
555	тем же	1	2
556	во-вторых и	1	2
557	том чтобы	2	2
558	именно так	2	2
559	явление не	1	2
560	и недостаточно	1	2
561	исходит из	3	2
562	здесь не	5	2
563	он сам	1	2
564	также есть	1	2
565	к этому	2	2
566	друг с	4	2
567	у них	2	2
568	к этим	1	2
569	не из	1	2
570	образ в	1	2
571	мы еще	4	2
572	ними в	1	2
573	только о	2	2
574	образы и	1	2
575	бы его	2	2
576	точку зрения	3	2
577	едва ли	2	2
578	указанием на	2	2
579	той же	1	2
580	не зависит	1	2
581	ее и	1	2
582	но на	1	2
583	в более	2	2
584	него как	1	2
585	уже сейчас	2	2
586	она и	2	2
587	на вопрос	4	2
588	но из	1	2
589	и эту	1	2
590	ее на	2	2
591	и ноги	2	2
592	первом случае	1	2
593	тут на	1	2
594	признает что	1	2
595	зависит от	3	2
596	уже в	2	2
597	есть у	1	2
598	на столе	2	2
599	в состоянии	2	2
600	оно будет	1	2
601	есть момент	1	2
602	так в	7	2
603	этом отношении	1	2
604	он и	3	2
605	для нас	17	2
606	часто бывает	2	2
607	есть но	1	2
608	никуда не	1	2
609	не знаем	3	2
610	не хватает	1	2
611	них и	1	2
612	совершенно ясно	3	2
613	связи с	10	2
614	бы к	1	2
615	просто как	2	2
616	к чему	4	2
617	а также	2	2
618	в виду	2	2
619	но эта	1	2
620	на нее	3	2
621	исходят из	1	2
622	понимать как	1	2
623	но ведь	1	2
624	и прежде	1	2
625	но я	1	2
626	помнить что	1	2
627	является не	2	2
628	и со	2	2
629	один и	2	2
630	это было	2	2
631	же касается	1	2
632	то ясно	2	2
633	с другом	3	2
634	это тоже	6	2
635	раз и	3	2
636	руки и	3	2
637	метод и	1	2
638	раньше и	1	2
639	необходимо не	1	2
640	вопрос об	1	2
641	что эти	5	2
642	здесь как	1	2
643	человека в	1	2
644	но с	3	2
645	в полной	1	2
646	е если	1	2
647	он говорит	1	2
648	и понимает	1	2
649	которую мы	1	2
650	тексты и	1	2
651	мы говорили	1	2
652	что сущность	1	2
653	в руки	4	2
654	именно потому	2	2
655	ту же	1	2
656	совсем не	1	2
657	тот момент	3	2
658	это для	2	2
659	е и	1	2
660	отношении они	1	2
661	когда он	9	2
662	что эта	3	2
663	и та	1	2
664	как он	5	2
665	что образ	2	2
666	в начале	3	2
667	или его	1	2
668	имени или	1	2
669	стороны и	1	2
670	этом смысле	1	2
671	далеко не	1	2
672	при всем	1	2
673	а вы	1	2
674	этого нужно	1	2
675	и вне	1	2
676	миф и	1	2
677	одного из	1	2
678	наряду с	6	2
679	его как	2	2
680	действительности не	1	2
681	итак чтобы	2	2
682	сущности это	1	2
683	сделать это	3	2
684	это можно	1	2
685	слова в	2	2
686	если они	1	2
687	повседневной жизни	1	2
688	же мы	1	2
689	как будто	7	2
690	нуждается в	1	2
691	не сама	1	2
692	себе как	1	2
693	гораздо более	1	2
694	сливаются в	1	2
695	что на	1	2
696	к целому	1	1
697	науки на	1	1
698	пространства времени	1	1
699	и объяснить	1	1
700	это одна	1	1
701	превратится в	1	1
702	как ту	1	1
703	ее то	1	1
704	для всех	2	1
705	оно все	1	1
706	до сих	11	1
707	надо знать	2	1
708	но после	1	1
709	его нет	1	1
710	та же	1	1
711	по общим	1	1
712	вопросом о	2	1
713	всякая религия	1	1
714	от необходимости	1	1
715	мы встречаем	1	1
716	одном случае	1	1
717	они и	1	1
718	и очень	1	1
719	его мнению	2	1
720	известно и	1	1
721	отказывается говорить	1	1
722	что этим	1	1
723	них в	1	1
724	сравнению со	1	1
725	не входить	1	1
726	к этой	5	1
727	жизни а	1	1
728	которая в	1	1
729	в основном	4	1
730	явление или	1	1
731	почти не	4	1
732	теперь что	1	1
733	итак мы	1	1
734	превратились в	1	1
735	в языке	1	1
736	его с	1	1
737	которых мы	1	1
738	был бы	4	1
739	важно для	1	1
740	ним и	1	1
741	слова эти	1	1
742	из таких	2	1
743	оно было	1	1
744	случае мы	1	1
745	д на	1	1
746	и должно	3	1
747	д но	2	1
748	даже в	5	1
749	могут служить	1	1
750	из всех	2	1
751	пребывает в	1	1
752	ссылаясь на	1	1
753	работ по	1	1
754	они уже	1	1
755	этот материал	4	1
756	чтобы стать	1	1
757	или нет	1	1
758	связанное с	1	1
759	этого как	1	1
760	думает что	1	1
761	строго говоря	1	1
762	есть один	1	1
763	никакому сомнению	1	1
764	в некоторых	4	1
765	какой бы	1	1
766	мы в	4	1
767	на лице	1	1
768	может так	1	1
769	не хочет	1	1
770	в общей	1	1
771	самом же	1	1
772	только тот	1	1
773	социальной жизни	4	1
774	от другого	1	1
775	после этого	5	1
776	именно эти	1	1
777	но чтобы	1	1
778	вытекает что	1	1
779	в темноте	2	1
780	же эти	2	1
781	нас от	1	1
782	один момент	1	1
783	в них	2	1
784	есть а	1	1
785	верно что	1	1
786	должен был	6	1
787	связь с	8	1
788	или для	1	1
789	ее эта	1	1
790	предполагается что	1	1
791	о природе	1	1
792	стоит в	3	1
793	чисто формально	1	1
794	берет его	1	1
795	вместо того	2	1
796	здесь мы	9	1
797	уже указано	2	1
798	вслед за	7	1
799	а во-вторых	1	1
800	или от	1	1
801	их и	1	1
802	фактов ни	1	1
803	на улицу	2	1
804	все дело	1	1
805	результате мы	1	1
806	это положение	2	1
807	так называемый	2	1
808	происходит не	2	1
809	явления по	1	1
810	ему в	3	1
811	за волосы	2	1
812	и им	1	1
813	иначе как	1	1
814	тела и	1	1
815	особым уважением	1	1
816	уже на	2	1
817	так вот	1	1
818	галлюцинаций и	1	1
819	из всего	1	1
820	и будет	1	1
821	и пусть	2	1
822	представление о	3	1
823	к другим	1	1
824	пор мы	4	1
825	который стоит	1	1
826	можно назвать	3	1
827	мы получаем	1	1
828	имени то	2	1
829	и должен	3	1
830	так это	1	1
831	стороны в	1	1
832	пройти мимо	3	1
833	к таким	2	1
834	который сам	1	1
835	уже нет	1	1
836	эти явления	1	1
837	не дается	1	1
838	необходимо для	1	1
839	понятие а	1	1
840	с такими	2	1
841	меньшей мере	2	1
842	а именно	5	1
843	на эту	3	1
844	эта формула	1	1
845	после введения	1	1
846	которого является	1	1
847	момент и	1	1
848	ивана есть	2	1
849	в которых	2	1
850	никто не	3	1
851	на своего	1	1
852	почему это	1	1
853	что явление	2	1
854	к какому	1	1
855	по этим	1	1
856	если этот	1	1
857	ли он	3	1
858	мышление не	1	1
859	зависимости от	3	1
860	в нее	2	1
861	этот образ	1	1
862	они говорят	2	1
863	из которого	1	1
864	с большей	1	1
865	речь идет	1	1
866	не пытается	1	1
867	проник и	1	1
868	свою собственную	1	1
869	отсюда вытекает	2	1
870	но мы	2	1
871	на первый	2	1
872	потому она	1	1
873	относиться к	1	1
874	который и	1	1
875	также что	2	1
876	что конечно	1	1
877	понять эту	2	1
878	где также	1	1
879	в дальнейшем	6	1
880	как то	1	1
881	само же	1	1
882	в природе	1	1
883	других исследователей	1	1
884	сделать в	1	1
885	к нашему	1	1
886	этого делать	2	1
887	и мне	1	1
888	уберечься от	1	1
889	что кто-нибудь	1	1
890	что им	1	1
891	них мы	1	1
892	и всех	1	1
893	где нет	2	1
894	не могли	1	1
895	можно не	1	1
896	бы с	1	1
897	и история	1	1
898	что этот	5	1
899	вопрос откуда	1	1
900	пытается объяснить	1	1
901	как начало	1	1
902	ясно и	2	1
903	в очень	4	1
904	очень важное	1	1
905	эта связь	4	1
906	от целого	1	1
907	не имеют	1	1
908	это явление	4	1
909	одно целое	1	1
910	душа и	1	1
911	от ветра	1	1
912	не чувствует	1	1
913	такой случай	1	1
914	и социальной	3	1
915	внутренняя жизнь	1	1
916	что самое	1	1
917	в противоположность	1	1
918	имеет в	1	1
919	общей форме	1	1
920	пока в	1	1
921	в деталях	1	1
922	не всегда	9	1
923	обычно понимается	1	1
924	эти случаи	4	1
925	уже было	1	1
926	вид что	1	1
927	этой связи	1	1
928	не раз	1	1
929	что-то другое	1	1
930	остается только	1	1
931	придется считать	1	1
932	не у	1	1
933	есть он	1	1
934	именно на	2	1
935	из своего	2	1
936	и вся	1	1
937	он вполне	1	1
938	в изучении	1	1
939	не вдаваясь	2	1
940	одна сторона	2	1
941	и ему	1	1
942	слепая ночь	1	1
943	смысла или	1	1
944	говорят что	5	1
945	связь между	4	1
946	эта система	1	1
947	существу своему	1	1
948	возникает другой	1	1
949	мы хотим	2	1
950	и исчезает	1	1
951	большей частью	2	1
952	времени и	1	1
953	дело с	2	1
954	что еще	1	1
955	стороны как	1	1
956	мелкие части	1	1
957	уже есть	1	1
958	он их	1	1
959	я буду	4	1
960	что можно	1	1
961	до того	1	1
962	которое его	1	1
963	жизни что	1	1
964	им в	1	1
965	указания на	1	1
966	она все	2	1
967	всего этого	1	1
968	при этом	6	1
969	на ней	1	1
970	но все-таки	2	1
971	ii в	1	1
972	этого мы	1	1
973	эти факты	2	1
974	в отличие	3	1
975	можно найти	2	1
976	этого никто	1	1
977	или если	1	1
978	месте а	1	1
979	с него	1	1
980	еще нет	1	1
981	дело вовсе	1	1
982	событий в	1	1
983	него не	1	1
984	когда человек	1	1
985	необходимо сделать	1	1
986	духа и	1	1
987	в мировом	1	1
988	они должны	3	1
989	следовательно необходимо	1	1
990	и вместо	1	1
991	е она	1	1
992	еще ничего	1	1
993	а сам	3	1
994	одной из	6	1
995	в самое	1	1
996	не простое	1	1
997	к которому	5	1
998	надо только	1	1
999	этих границ	1	1
1000	только при	1	1
1001	и зависит	1	1
1002	нашей задачи	1	1
1003	нигде не	2	1
1004	сих пор	12	1
1005	на этот	2	1
1006	на такое	1	1
1007	какая сила	1	1
1008	его слишком	1	1
1009	от нас	1	1
1010	абстрактное понятие	1	1
1011	в реальной	1	1
1012	из самой	1	1
1013	то здесь	2	1
1014	очевидно для	1	1
1015	быть двояким	1	1
1016	при каких	1	1
1017	от себя	1	1
1018	в понимании	1	1
1019	бы так	2	1
1020	не видит	3	1
1021	действительности по	1	1
1022	с вопросом	1	1
1023	на котором	5	1
1024	это одно	2	1
1025	на этих	1	1
1026	из этих	2	1
1027	действительности а	1	1
1028	себя что	1	1
1029	со сферой	1	1
1030	у вас	2	1
1031	не решена	1	1
1032	стану я	1	1
1033	есть средство	1	1
1034	во-вторых же	1	1
1035	другого и	1	1
1036	других явлений	1	1
1037	они были	1	1
1038	ли эта	1	1
1039	обратиться к	1	1
1040	он должен	3	1
1041	нет можно	1	1
1042	уже с	2	1
1043	только одна	2	1
1044	хотя по	1	1
1045	как-то в	1	1
1046	текстов из	1	1
1047	явление уже	1	1
1048	д все	3	1
1049	этом случае	3	1
1050	не при	1	1
1051	смерть и	3	1
1052	ответ на	3	1
1053	можно отметить	1	1
1054	стоит на	2	1
1055	не зная	1	1
1056	этот термин	1	1
1057	факт но	1	1
1058	и он	4	1
1059	собой и	1	1
1060	оно совершенно	1	1
1061	на какой-то	1	1
1062	не выходит	2	1
1063	то оно	1	1
1064	и иначе	1	1
1065	мышления и	1	1
1066	на дорогу	1	1
1067	а наоборот	1	1
1068	они не	8	1
1069	как нам	2	1
1070	вывод что	2	1
1071	к человеку	1	1
1072	исторический материал	1	1
1073	и говорить	1	1
1074	зрения что	1	1
1075	стоит перед	1	1
1076	как средство	1	1
1077	указать на	1	1
1078	проявляет себя	1	1
1079	в последней	1	1
1080	в основу	2	1
1081	однако как	1	1
1082	еще до	2	1
1083	знали что	1	1
1084	на том	1	1
1085	рассмотрение с	1	1
1086	тогда они	2	1
1087	внимание на	1	1
1088	что уже	1	1
1089	он как	1	1
1090	мы знаем	10	1
1091	мало и	1	1
1092	сама же	1	1
1093	материалы по	1	1
1094	именно из	1	1
1095	тогда и	3	1
1096	превращаем их	1	1
1097	он начинает	1	1
1098	важны не	1	1
1099	естественно что	1	1
1100	на одно	1	1
1101	формы этого	1	1
1102	и почему	3	1
1103	не решается	1	1
1104	одному этому	1	1
1105	этом он	2	1
1106	на точку	1	1
1107	такое же	1	1
1108	о нем	5	1
1109	мало того	1	1
1110	нами как	2	1
1111	ее в	7	1
1112	наука всегда	1	1
1113	понимание того	1	1
1114	где он	1	1
1115	даже если	1	1
1116	на самом	3	1
1117	на одной	1	1
1118	они в	1	1
1119	чтобы получить	1	1
1120	или слова	1	1
1121	силу и	2	1
1122	только сказать	1	1
1123	не обладает	3	1
1124	чем он	1	1
1125	из числа	1	1
1126	в течение	1	1
1127	и один	1	1
1128	смысле этого	2	1
1129	нам и	1	1
1130	природу и	1	1
1131	по этому	2	1
1132	только вторая	1	1
1133	и вопрос	1	1
1134	и смысл	1	1
1135	лежит в	2	1
1136	тому же	1	1
1137	видит в	2	1
1138	к живой	1	1
1139	ноги и	1	1
1140	содержат в	1	1
1141	а на	1	1
1142	чем в	2	1
1143	словом в	1	1
1144	которому она	2	1
1145	это всегда	1	1
1146	себе но	1	1
1147	в немецкой	4	1
1148	отказаться от	2	1
1149	этого рода	1	1
1150	мое имя	1	1
1151	чтобы я	1	1
1152	далее он	1	1
1153	как видно	1	1
1154	е то	1	1
1155	что к	1	1
1156	как по	1	1
1157	это называется	1	1
1158	из других	1	1
1159	о характере	1	1
1160	тот кто	3	1
1161	это мы	1	1
1162	исторической действительности	7	1
1163	это еще	1	1
1164	без этой	1	1
1165	и положили	1	1
1166	как таковое	1	1
1167	как его	1	1
1168	в ту	2	1
1169	пусть я	4	1
1170	ему соответствует	1	1
1171	потому в	1	1
1172	есть признак	1	1
1173	или одну	1	1
1174	дерева но	1	1
1175	дано в	1	1
1176	из своих	1	1
1177	в таком	1	1
1178	что их	3	1
1179	очень много	10	1
1180	сказать чтобы	1	1
1181	происходит и	1	1
1182	ее себе	1	1
1183	не остается	1	1
1184	в стороне	4	1
1185	в какой	4	1
1186	мы теперь	1	1
1187	жрецов и	1	1
1188	нас к	2	1
1189	существуют какие-то	1	1
1190	по одному	2	1
1191	себе свои	1	1
1192	но по	3	1
1193	существом которое	1	1
1194	не она	1	1
1195	и вместе	2	1
1196	д то	2	1
1197	имеется в	3	1
1198	не существенно	1	1
1199	в этих	17	1
1200	этим самым	1	1
1201	этого слова	1	1
1202	ли не	1	1
1203	этой стадии	2	1
1204	к нашей	1	1
1205	данного типа	1	1
1206	это понятие	1	1
1207	или оно	1	1
1208	уже давно	1	1
1209	не могут	3	1
1210	и доказывать	1	1
1211	должно было	4	1
1212	по его	3	1
1213	бы мы	2	1
1214	в двух	1	1
1215	не ставится	1	1
1216	их имена	1	1
1217	она отвечает	1	1
1218	то можно	1	1
1219	которые с	1	1
1220	много и	1	1
1221	сейчас нам	1	1
1222	полагает что	1	1
1223	говорит об	1	1
1224	могло бы	1	1
1225	оставляя в	1	1
1226	на другом	1	1
1227	что как	1	1
1228	в других	3	1
1229	с какими	1	1
1230	чтобы его	1	1
1231	нас есть	1	1
1232	и по	4	1
1233	что хотя	1	1
1234	вопрос не	1	1
1235	же деле	1	1
1236	могли бы	3	1
1237	я его	2	1
1238	того или	1	1
1239	тут только	1	1
1240	магической силы	3	1
1241	слово есть	1	1
1242	так пусть	1	1
1243	это конечно	3	1
1244	они стали	1	1
1245	чем важен	1	1
1246	деталей и	1	1
1247	быть объяснены	1	1
1248	от других	1	1
1249	с самого	4	1
1250	будто бы	4	1
1251	оно в	2	1
1252	он дал	1	1
1253	отличие от	3	1
1254	мы увидим	17	1
1255	в целях	3	1
1256	чистом виде	2	1
1257	смерть есть	1	1
1258	магии и	1	1
1259	в наше	1	1
1260	в самых	1	1
1261	это чрезвычайно	1	1
1262	то огромное	1	1
1263	от этих	2	1
1264	достаточно чтобы	1	1
1265	из ряда	2	1
1266	знает но	1	1
1267	не дает	2	1
1268	во всей	2	1
1269	на ступени	3	1
1270	не видят	4	1
1271	понятие очень	1	1
1272	однако если	1	1
1273	вся жизнь	1	1
1274	сторону в	1	1
1275	он находится	2	1
1276	уже по	1	1
1277	взглянуть на	1	1
1278	знать имя	2	1
1279	когда этот	1	1
1280	было только	1	1
1281	все основные	1	1
1282	связана с	7	1
1283	в системе	2	1
1284	но надо	1	1
1285	эта сторона	1	1
1286	ничего нового	1	1
1287	как легко	1	1
1288	и опытом	1	1
1289	хотя в	3	1
1290	каково отношение	1	1
1291	это или	1	1
1292	не могла	2	1
1293	и тот	3	1
1294	или другого	1	1
1295	только у	2	1
1296	в нашей	2	1
1297	относится и	2	1
1298	в пределах	4	1
1299	также не	2	1
1300	и я	1	1
1301	как явление	2	1
1302	говорили о	1	1
1303	в современной	3	1
1304	из видов	3	1
1305	но так	3	1
1306	живой человек	1	1
1307	заставить ее	1	1
1308	несколько подробнее	1	1
1309	к которой	2	1
1310	у нее	4	1
1311	или иное	1	1
