N	2gram	Losev_Prob	Morfolog
581	ведь для	1	1
582	она является	3	1
583	виду следующее	1	1
584	именно в	5	1
585	бы отдаленно	1	1
586	не составляют	1	1
587	еще недостаточно	2	1
588	же самый	1	1
589	и начала	2	1
590	и действительно	1	1
591	исходить из	1	1
592	и животные	1	1
593	том или	1	1
594	или другие	2	1
595	отношения к	2	1
596	по собственному	1	1
597	данный текст	1	1
598	выясняется что	2	1
599	необходимо для	2	1
600	при ближайшем	2	1
601	как не	1	1
602	другое место	1	1
603	и очень	3	1
604	в точном	1	1
605	а именно	16	1
606	что такой	1	1
607	он обозначает	4	1
608	это время	1	1
609	даже просто	1	1
610	в своей	8	1
611	не соответствуют	1	1
612	одновременно и	1	1
613	нам возможность	1	1
614	и просто	1	1
615	на эту	2	1
616	связанные с	1	1
617	явлений и	1	1
618	или выражаясь	1	1
619	прошлого века	1	1
620	всех подобных	1	1
621	бы не	4	1
622	под функцией	1	1
623	функций в	1	1
624	ли он	2	1
625	могут как	2	1
626	о котором	4	1
627	котором строится	1	1
628	есть то	5	1
629	но раз	1	1
630	в это	2	1
631	в логическом	1	1
632	в следующей	1	1
633	мы считаем	3	1
634	всей своей	1	1
635	которая не	1	1
636	нет в	1	1
637	является то	3	1
638	ничего общего	14	1
639	ближайшем анализе	1	1
640	здесь нет	3	1
641	в которые	1	1
642	содержания но	1	1
643	же вопрос	1	1
644	на русском	2	1
645	и нет	2	1
646	бы нас	1	1
647	и обозначает	1	1
648	всякому человеку	1	1
649	г в	2	1
650	решительно все	1	1
651	такое положение	2	1
652	к данной	1	1
653	все они	2	1
654	сама собой	4	1
655	как один	1	1
656	случаях мы	1	1
657	и сюда	1	1
658	еще и	9	1
659	значения для	1	1
660	уже обозначено	1	1
661	совершенно не	7	1
662	нами выше	1	1
663	во все	1	1
664	этим мы	2	1
665	к этой	2	1
666	и многое	1	1
667	больше чем	2	1
668	собственно говоря	4	1
669	и величинами	1	1
670	в котором	5	1
671	которые мы	3	1
672	отказываться от	1	1
673	на глаз	1	1
674	понятия и	2	1
675	д здесь	1	1
676	что совсем	1	1
677	возвращаемся к	1	1
678	связаны между	2	1
679	или вернее	3	1
680	или другим	4	1
681	и начинает	1	1
682	что никаких	1	1
683	все реки	1	1
684	обладает и	1	1
685	случае и	2	1
686	не простое	1	1
687	что предметы	2	1
688	этих проблем	1	1
689	говорить не	1	1
690	бы по	1	1
691	так чтобы	1	1
692	лежат в	1	1
693	не должно	1	1
694	но во	1	1
695	это все	1	1
696	но то	1	1
697	в отдельности	4	1
698	предметов и	7	1
699	есть учение	1	1
700	можно усмотреть	1	1
701	он является	2	1
702	из земли	1	1
703	момент для	2	1
704	только как	2	1
705	во многих	4	1
706	и независимо	2	1
707	оно является	1	1
708	тех пор	4	1
709	находится еще	2	1
710	всех случаях	1	1
711	всегда так	1	1
712	точно и	1	1
713	эти деньги	1	1
714	для нее	1	1
715	те или	3	1
716	именно на	3	1
717	для меня	1	1
718	только один	3	1
719	то все	1	1
720	какое же	1	1
721	только на	13	1
722	первом и	1	1
723	которые можно	1	1
724	смысл который	1	1
725	вступает в	1	1
726	важны для	1	1
727	которых она	1	1
728	далее если	1	1
729	не потому	2	1
730	и была	1	1
731	говорит что	1	1
732	на примере	1	1
733	образом что	2	1
734	тому или	1	1
735	не будет	11	1
736	ни были	1	1
737	история науки	1	1
738	и до	3	1
739	и те	2	1
740	не содержат	1	1
741	не вполне	4	1
742	можно ли	9	1
743	что ее	1	1
744	это необходимо	1	1
745	самого начала	2	1
746	в точных	2	1
747	не представляет	1	1
748	им в	2	1
749	она все	1	1
750	же самое	9	1
751	всего этого	1	1
752	с другим	1	1
753	и а	1	1
754	известной степени	2	1
755	видели выше	1	1
756	может ли	1	1
757	как на	3	1
758	что здесь	4	1
759	одно и	1	1
760	есть они	1	1
761	то возникает	1	1
762	он в	2	1
763	отношение к	1	1
764	или если	1	1
765	не как	2	1
766	ее не	1	1
767	этот вывод	2	1
768	мог бы	1	1
769	если один	1	1
770	русском языке	2	1
771	виды и	1	1
772	они должны	2	1
773	о тех	1	1
774	рассматривать их	1	1
775	что я	1	1
776	предмета к	1	1
777	с этими	4	1
778	будем говорить	1	1
779	он служит	1	1
780	наоборот это	1	1
781	то она	1	1
782	то во	4	1
783	обозначать и	1	1
784	все виды	1	1
785	растения и	1	1
786	ли кто-нибудь	3	1
787	до известной	1	1
788	человека а	2	1
789	и отдельные	1	1
790	не стоит	2	1
791	он сам	2	1
792	и возможно	2	1
793	при каких	1	1
794	моментов а	1	1
795	довольно много	1	1
796	нет то	1	1
797	что даже	1	1
798	никаких возражений	1	1
799	уже по	2	1
800	многие из	2	1
801	о чем	11	1
802	она есть	5	1
803	а для	1	1
804	у вас	2	1
805	мы еще	3	1
806	только о	8	1
807	но которые	1	1
808	в ее	3	1
809	случае когда	2	1
810	и становится	1	1
811	действия или	1	1
812	тот же	4	1
813	дает возможность	1	1
814	не то	4	1
815	в другое	2	1
816	указанием на	2	1
817	в брак	1	1
818	правильно но	1	1
819	понимаются как	1	1
820	дает нам	2	1
821	и такой	1	1
822	поэтому прежде	1	1
823	поколений а	1	1
824	и то	15	1
825	не зная	1	1
826	чтобы это	1	1
827	в себе	16	1
828	но на	1	1
829	что ему	1	1
830	и многие	2	1
831	собой и	3	1
832	с большим	2	1
833	перевести на	1	1
834	то оно	1	1
835	существу и	1	1
836	содержится в	2	1
837	этой области	5	1
838	которое он	1	1
839	боя и	2	1
840	во всей	4	1
841	это будет	2	1
842	указать на	1	1
843	должно быть	3	1
844	время и	2	1
845	и уж	6	1
846	что каждая	1	1
847	очень далеко	1	1
848	еще до	1	1
849	есть у	1	1
850	в состоянии	2	1
851	в его	12	1
852	здесь нужно	1	1
853	всего мира	1	1
854	отношения или	1	1
855	мы действительно	1	1
856	на что	3	1
857	существа и	1	1
858	имеется и	1	1
859	бы на	1	1
860	из моментов	2	1
861	а ведь	2	1
862	находится в	2	1
863	которое позволяет	1	1
864	ее можно	1	1
865	как раз	20	1
866	о нем	3	1
867	что с	2	1
868	не думает	1	1
869	и сама	2	1
870	где он	1	1
871	чем перейти	2	1
872	чтобы ее	3	1
873	многих отношениях	1	1
874	что каждый	1	1
875	же не	1	1
876	чем же	2	1
877	силу и	1	1
878	таком случае	14	1
879	многое другое	3	1
880	что все	9	1
881	в их	7	1
882	что например	1	1
883	мы находим	2	1
884	от своих	1	1
885	всеми другими	1	1
886	тем больше	1	1
887	работы и	1	1
888	понимает что	1	1
889	в рамках	1	1
890	и притом	6	1
891	без всяких	2	1
892	вообще же	1	1
893	герой как	1	1
894	или иной	8	1
895	от тех	1	1
896	ли мы	1	1
897	и некоторые	1	1
898	знать о	1	1
899	на разные	1	1
900	что под	3	1
901	д это	1	1
902	в виду	10	1
903	что за	1	1
904	во внимание	2	1
905	этим и	1	1
906	но эта	3	1
907	дело в	3	1
908	которое в	1	1
909	некоторых случаях	1	1
910	нужно только	1	1
911	что не	8	1
912	как его	2	1
913	то нет	2	1
914	было более	1	1
915	и другое	3	1
916	этих условиях	1	1
917	как нечто	10	1
918	выраженное в	1	1
919	и хорошо	2	1
920	чрезвычайно важно	1	1
921	точном смысле	2	1
922	и всю	2	1
923	в таком	18	1
924	на тот	4	1
925	и своего	1	1
926	должны найти	1	1
927	обозначения однако	1	1
928	бы быть	1	1
929	последовательным и	1	1
930	литературе и	4	1
931	нас к	1	1
932	этой цели	1	1
933	и она	1	1
934	помнить что	3	1
935	по одному	1	1
936	есть в	9	1
937	но по	2	1
938	не есть	49	1
939	от одной	1	1
940	говорят о	2	1
941	здесь перед	3	1
942	между прочим	3	1
943	постановка вопроса	1	1
944	предложения и	1	1
945	на одном	2	1
946	еще к	1	1
947	и со	1	1
948	остановимся на	1	1
949	уже давно	7	1
950	выше мы	1	1
951	по его	3	1
952	о которых	6	1
953	только и	5	1
954	нисколько не	3	1
955	которые имеют	1	1
956	бы мы	5	1
957	войти в	3	1
958	предмета но	3	1
959	же касается	3	1
960	и должны	3	1
961	пока не	3	1
962	же разных	1	1
963	и это	13	1
964	тему в	1	1
965	из одного	1	1
966	ею только	1	1
967	не нужно	6	1
968	после всех	2	1
969	в эту	2	1
970	могло бы	1	1
971	время уже	1	1
972	сих пор	6	1
973	и вообще	13	1
974	как результат	1	1
975	очень многие	1	1
976	свое место	2	1
977	также для	1	1
978	той или	10	1
979	другом случае	2	1
980	имеет ничего	4	1
981	этих двух	2	1
982	воды и	1	1
983	в каждом	1	1
984	они все	3	1
985	здесь как	3	1
986	ко всему	1	1
987	несомненно имеются	1	1
988	но такой	1	1
989	того или	8	1
990	разница между	2	1
991	и хочет	2	1
992	но можно	2	1
993	может иметь	3	1
994	по количеству	1	1
995	мы находимся	1	1
996	существа к	1	1
997	субъективно оно	1	1
998	тут и	3	1
999	с самого	3	1
1000	трудно и	1	1
1001	такие же	1	1
1002	возможны и	1	1
1003	данный момент	1	1
1004	она должна	3	1
1005	бы только	1	1
1006	само собой	3	1
1007	до бесконечности	1	1
1008	мы говорили	5	1
1009	он ничего	1	1
1010	л а	1	1
1011	может возникнуть	1	1
1012	значение но	1	1
1013	сама природа	1	1
1014	принципов и	1	1
1015	оказалось бы	2	1
1016	может идти	1	1
1017	таких условиях	1	1
1018	и ни	7	1
1019	от самого	1	1
1020	на другой	1	1
1021	в течение	1	1
1022	но всегда	2	1
1023	только об	1	1
1024	что всякий	7	1
1025	говорить только	3	1
1026	тот момент	1	1
1027	но он	3	1
1028	мы опять	1	1
1029	отношение между	2	1
1030	так что	12	1
1031	не более	1	1
1032	вывод который	2	1
1033	и художественный	1	1
1034	собой только	1	1
1035	является его	1	1
1036	и обратное	1	1
1037	водой а	1	1
1038	кажется что	2	1
1039	р с	1	1
1040	есть всегда	1	1
1041	как объект	1	1
1042	огромное количество	1	1
1043	но она	3	1
1044	дать точное	1	1
1045	требует еще	2	1
1046	после окончания	1	1
1047	их действия	1	1
1048	не приходится	2	1
1049	значение или	1	1
1050	как он	4	1
1051	кто же	1	1
1052	что данный	1	1
1053	часто не	1	1
1054	не дает	1	1
1055	оказывается что	4	1
1056	дому и	1	1
1057	конечно в	2	1
1058	окружающие нас	1	1
1059	иметь в	5	1
1060	является одним	1	1
1061	же он	1	1
1062	в нашей	3	1
1063	это то	4	1
1064	такая простая	1	1
1065	доходит до	1	1
1066	такое которое	2	1
1067	том кто	1	1
1068	не место	1	1
1069	лишь как	1	1
1070	который для	1	1
1071	к которой	1	1
1072	что бы	2	1
1073	думать что	2	1
1074	или как	4	1
1075	и всякая	1	1
1076	или иное	2	1
1077	ей с	1	1
1078	когда мы	10	1
1079	не существуют	3	1
1080	скажем что	2	1
1081	на это	1	1
1082	не связаны	1	1
1083	целом и	1	1
1084	здесь получается	1	1
1085	и небо	1	1
1086	функционирует как	3	1
1087	чем она	1	1
1088	возможно что	1	1
1089	мы их	1	1
1090	нужно помнить	1	1
1091	моментов то	1	1
1092	в плане	2	1
1093	оно имеет	1	1
1094	в систему	1	1
1095	видите ли	3	1
1096	со мной	1	1
1097	он вдруг	2	1
1098	друг другу	2	1
1099	изучения и	1	1
1100	которые в	4	1
1101	бы он	2	1
1102	слова она	1	1
1103	слишком далеко	1	1
1104	них не	1	1
1105	эта черта	1	1
1106	совокупность всех	1	1
1107	целая система	1	1
1108	иначе но	1	1
1109	здесь опять	1	1
1110	ей не	1	1
1111	в силу	2	1
1112	например о	2	1
1113	что данная	1	1
1114	такой же	1	1
1115	сведения о	1	1
1116	могут рассматриваться	1	1
1117	этого и	1	1
1118	из этого	2	1
1119	в области	8	1
1120	его к	1	1
1121	один и	1	1
1122	тех или	5	1
1123	не имеющий	3	1
1124	хотя он	1	1
1125	все другие	4	1
1126	то такая	1	1
1127	определить как	1	1
1128	не отвечает	1	1
1129	показывает что	1	1
1130	ли в	1	1
1131	это совершенно	6	1
1132	может и	3	1
1133	для чего	2	1
1134	ведь и	2	1
1135	в него	3	1
1136	природой и	1	1
1137	до начала	1	1
1138	его можно	1	1
1139	с ее	1	1
1140	всех этих	11	1
1141	он был	2	1
1142	имеет свою	1	1
1143	дело обстоит	1	1
1144	формулы с	1	1
1145	здесь по-видимому	1	1
1146	или точнее	4	1
1147	мы скажем	3	1
1148	не можем	2	1
1149	и наконец	3	1
1150	еще одно	1	1
1151	вплоть до	1	1
1152	функции но	1	1
1153	есть не	10	1
1154	многие другие	2	1
1155	а н	1	1
1156	требует также	1	1
1157	вопросом о	1	1
1158	нечто иное	2	1
