N	2gram	Losev_Dial	Psycholo
145	несмотря на	12	20
146	на этом	4	20
147	там где	1	20
148	это не	18	20
149	все эти	4	20
150	в одном	4	19
151	мы уже	8	19
152	в какой	3	19
153	мы должны	6	19
154	в ее	3	19
155	у него	2	19
156	с этой	3	18
157	в которой	3	18
158	можно было	5	18
159	но в	8	18
160	зависимости от	2	18
161	в каком	10	18
162	вслед за	2	18
163	что с	2	18
164	на самом	5	18
165	но не	9	18
166	и есть	20	18
167	был бы	1	18
168	перед нами	3	18
169	есть не	8	18
170	в виду	9	17
171	во всяком	5	17
172	мы все	1	17
173	время как	7	17
174	что для	3	17
175	из этих	2	17
176	но это	12	17
177	одна из	1	17
178	только не	2	17
179	и о	4	17
180	и к	8	16
181	из которых	1	16
182	к этому	2	16
183	та же	6	16
184	говорит о	6	16
185	то это	6	16
186	самого начала	2	16
187	с самого	2	16
188	в таком	4	16
189	же как	3	16
190	и тем	2	16
191	не имеет	15	16
192	так и	18	16
193	тому как	1	16
194	от того	2	16
195	в результате	2	15
196	в них	4	15
197	только на	3	15
198	что именно	3	15
199	во всех	3	15
200	мы знаем	1	15
201	о которых	2	15
202	могли бы	1	15
203	не могут	4	15
204	и так	2	15
205	о котором	2	15
206	на примере	1	15
207	и потому	6	15
208	в зависимости	2	15
209	не просто	19	15
210	далеко не	2	15
211	еще не	4	15
212	для него	2	15
213	в частности	4	15
214	не можем	1	15
215	хотя бы	6	14
216	одной и	1	14
217	но он	3	14
218	очевидно что	1	14
219	и той	1	14
220	главным образом	2	14
221	к искусству	1	14
222	то время	3	14
223	это и	6	14
224	это только	3	14
225	того как	3	14
226	прежде всего	14	14
227	что всякое	1	14
228	такой же	2	14
229	что на	2	14
230	в жизни	3	14
231	при таком	1	14
232	не то	9	14
233	этих двух	1	14
234	бы в	3	14
235	столь же	1	14
236	показывает что	2	14
237	должна быть	5	14
238	это есть	13	14
239	всяком случае	3	14
240	этом отношении	2	14
241	с той	2	14
242	или в	2	14
243	по существу	2	14
244	есть только	9	14
245	в области	2	14
246	с ним	9	14
247	факт что	1	14
248	само по	7	14
249	именно в	4	13
250	не могли	1	13
251	точка зрения	3	13
252	а с	2	13
253	могла бы	2	13
254	отнюдь не	13	13
255	с такой	1	13
256	знаем что	2	13
257	в той	4	13
258	речь идет	2	13
259	когда она	1	13
260	и он	6	13
261	как он	5	13
262	со стороны	2	13
263	и другие	1	12
264	в этих	6	12
265	их в	2	12
266	не менее	5	12
267	в основу	1	12
268	того же	1	12
269	я не	9	12
270	тогда когда	6	12
271	сам по	8	12
272	совершенно правильно	1	12
273	и уже	4	12
274	но если	6	12
275	и этот	1	12
276	и другое	3	12
277	и может	7	12
278	идет о	1	12
279	это в	1	12
280	конце концов	4	12
281	и очень	2	12
282	и с	10	12
283	например в	2	12
284	что по	3	12
285	как только	4	12
286	что этот	3	12
287	что не	13	12
288	этой точки	2	12
289	и до	2	12
290	ничего не	19	12
291	в поэзии	8	12
292	об этом	7	12
293	что эти	3	12
294	так например	1	11
295	понятно что	2	11
296	конечно не	9	11
297	не было	7	11
298	не будет	2	11
299	утверждать что	3	11
300	и сейчас	3	11
301	была бы	4	11
302	подобно тому	1	11
303	поэзии и	4	11
304	сравнению с	2	11
305	и заключается	1	11
306	по сравнению	2	11
307	и поэтому	1	11
308	но мы	3	11
309	уже в	5	11
310	раз в	2	11
311	мы никогда	1	11
312	на все	2	11
313	бы мы	2	11
314	и других	1	11
315	отличие от	1	11
316	этой теории	1	11
317	есть в	2	11
318	искусство и	2	11
319	его в	3	11
320	ли это	4	11
321	были бы	3	11
322	образом и	3	11
323	и из	6	11
324	думать что	3	11
325	на это	1	11
326	но совершенно	2	11
327	во всем	3	10
328	в другом	6	10
329	смысл и	6	10
330	в тех	2	10
331	не так	1	10
332	том и	1	10
333	сами по	4	10
334	только тогда	9	10
335	именно на	1	10
336	данном случае	1	10
337	в их	5	10
338	что ни	3	10
339	с теми	2	10
340	в одной	4	10
341	от него	4	10
342	отличается от	3	10
343	в данном	5	10
344	должно быть	7	10
345	в состоянии	2	10
346	тому же	3	10
347	и у	2	10
348	но как	7	10
349	совсем не	1	10
350	надо сказать	1	10
351	все те	1	10
352	и от	5	10
353	представить себе	2	10
354	мы в	2	10
355	здесь мы	1	10
356	не является	3	10
357	ее в	2	10
358	это было	4	10
359	и между	1	10
360	и их	5	10
361	на нас	1	9
362	но что	10	9
363	мы найдем	1	9
364	не есть	67	9
365	так сказать	1	9
366	вопрос о	3	9
367	на него	2	9
368	что даже	2	9
369	внимание на	1	9
370	и говорит	1	9
371	и следовательно	7	9
372	в чем	9	9
373	и та	8	9
374	мы будем	2	9
375	это совершенно	1	9
376	в него	2	9
377	бы не	1	9
378	его и	1	9
379	в виде	2	9
380	по своему	4	9
381	по его	1	9
382	на его	1	9
383	и по	5	9
384	в самых	1	9
385	оказывается что	1	9
386	тем самым	1	9
387	и ее	1	9
388	которые не	2	9
389	о чем	4	9
390	точно так	3	9
391	но все	5	9
392	мысль о	2	9
393	можно сказать	10	9
394	то как	3	9
395	к чему	1	9
396	во внимание	2	9
397	и именно	1	9
398	если же	2	9
399	два плана	1	9
400	в силу	6	9
401	оно есть	5	9
402	который не	2	9
403	мы хотим	1	9
404	и дальше	1	9
405	должен быть	2	9
406	именно это	1	9
407	и наконец	1	9
408	не к	2	9
409	формы в	1	8
410	это значит	18	8
411	со всей	2	8
412	для выражения	1	8
413	себе и	5	8
414	на сцене	3	8
415	искусство в	1	8
416	в сознании	3	8
417	будто бы	3	8
418	одно и	8	8
419	нас совершенно	1	8
420	в общем	2	8
421	чувств и	1	8
422	и конечно	1	8
423	ни на	8	8
424	уже из	1	8
425	что же	5	8
426	тем же	3	8
427	такое же	1	8
428	в такой	1	8
429	бы совершенно	1	8
430	как все	2	8
431	и вообще	10	8
432	место в	1	8
433	и эта	3	8
434	которой мы	1	8
435	представление о	1	8
436	меньше всего	4	8
437	больше чем	1	8
438	и значение	1	8
439	с другом	2	8
440	наряду с	1	8
441	гораздо более	3	8
442	по преимуществу	1	8
443	из того	2	8
444	уже давно	2	8
445	чтобы понять	3	8
446	друг с	2	8
447	кажется что	1	8
448	этом смысле	4	8
449	во время	2	8
450	к нему	12	8
451	же самая	1	8
452	из которого	1	8
453	и более	7	8
454	относится к	2	8
455	том как	1	8
456	мы получим	1	8
457	он все	1	8
458	и во	1	8
459	он может	3	8
460	бы и	4	8
461	жизнь и	5	8
462	которую мы	1	8
463	эти два	4	8
464	стороны и	4	8
465	только то	7	8
466	еще раз	2	7
467	что всякая	2	7
468	мысли и	3	7
469	не как	4	7
470	и там	1	7
471	к самому	3	7
472	от этого	5	7
473	во все	1	7
474	или вернее	1	7
475	она есть	12	7
476	на том	1	7
477	связи с	3	7
478	больше и	1	7
479	в каждом	4	7
480	что такое	13	7
481	должны быть	2	7
482	для чего	2	7
483	в особенности	6	7
484	и при	3	7
485	имеет место	1	7
486	себе не	7	7
487	со всеми	2	7
488	есть нечто	16	7
489	они не	3	7
490	только один	2	7
491	к ним	3	7
492	именно то	1	7
493	не существует	8	7
494	того или	1	7
495	но при	1	7
496	к которой	1	7
497	это можно	2	7
498	же в	2	7
499	все что	2	7
500	к этой	1	7
501	одно из	2	7
502	как они	2	7
503	даны в	4	7
504	если он	1	7
505	этот закон	1	7
506	когда в	1	7
507	в руках	1	7
508	в глаза	1	7
509	от себя	1	7
510	от этой	1	7
511	время в	1	7
512	в качестве	2	7
513	и эти	2	7
514	к жизни	1	7
515	с басней	1	7
516	на другой	1	7
517	однако мы	1	7
518	какой мере	1	7
519	и почему	1	7
520	с которым	2	7
521	а как	1	7
522	взгляд на	3	7
523	если это	3	7
524	и действительно	1	7
525	себя и	1	7
526	это то	1	7
527	ее с	1	7
528	времени и	10	7
529	что здесь	4	7
530	ее не	1	7
531	в полном	1	7
532	здесь в	3	7
533	оказывается совершенно	1	7
534	а на	1	7
535	и которая	1	7
536	дело в	1	7
537	даже в	6	6
538	более или	5	6
539	к другу	2	6
540	вот что	1	6
541	из самых	1	6
542	показал что	1	6
543	он был	1	6
544	только как	3	6
545	людей и	1	6
546	что как	2	6
547	и искусство	1	6
548	после этого	3	6
549	бы что	1	6
550	того и	3	6
551	в сторону	1	6
552	из него	1	6
553	не могла	1	6
554	почти всегда	4	6
555	что есть	2	6
556	образом в	1	6
557	всех этих	4	6
558	одного и	1	6
559	друг к	2	6
560	смысле слова	1	6
561	в отношении	5	6
562	оно не	2	6
563	содержание и	2	6
564	к его	2	6
565	никто не	2	6
566	приводит к	1	6
567	да и	11	6
568	у меня	4	6
569	тех пор	2	6
570	для нее	2	6
571	каждой из	1	6
572	и вся	1	6
573	от других	1	6
574	только с	3	6
575	находятся в	1	6
576	ее на	2	6
577	нуждается в	6	6
578	то мы	2	6
579	на нее	2	6
580	сама по	12	6
581	один и	1	6
582	и без	1	6
583	не все	1	6
584	и другого	3	6
585	как ни	3	6
586	и ни	7	6
587	к ней	4	6
588	которые в	1	6
589	мы сейчас	1	6
590	слова и	1	6
591	больше того	5	6
592	еще более	3	6
593	остановиться на	1	6
594	и которые	1	6
595	у пушкина	6	6
596	из нее	2	6
597	почти все	2	6
598	совершенно в	2	6
599	говорить о	9	6
600	не что	4	6
601	нам что	1	6
602	или менее	5	6
603	для понимания	1	6
604	что иное	4	6
605	она как	1	6
606	от действительности	1	6
607	тем не	3	6
608	что под	3	6
609	что за	1	6
610	это мы	6	6
611	и вместе	2	6
612	а только	5	6
613	не дает	1	6
614	или же	1	6
615	за пределы	4	6
616	уже не	3	6
617	значит что	25	6
618	независимо от	2	6
619	ровно столько	1	6
620	а потому	3	6
621	его с	6	6
622	нас от	1	6
623	как не	4	6
624	и просто	1	6
625	только одно	1	6
626	тот кто	2	6
627	то и	3	6
628	не потому	5	6
629	без всякого	3	6
630	заметить что	2	6
631	что я	5	6
632	жизни но	1	6
633	ничем не	4	6
634	просто и	1	6
635	уже совершенно	1	6
636	так в	1	6
637	нисколько не	7	6
638	она должна	2	6
639	что касается	3	6
640	искусством и	1	6
641	или его	2	6
642	отношение к	5	6
643	иное как	4	6
644	в душе	8	5
645	между ними	1	5
646	имеет никакого	3	5
647	и сам	1	5
648	и опять	1	5
649	мы получаем	4	5
650	за ней	1	5
651	действительность и	1	5
652	нас и	1	5
653	в смысле	5	5
654	можно ли	3	5
655	и еще	4	5
656	к которому	1	5
657	во всей	1	5
658	но так	2	5
659	не должна	2	5
660	что самая	1	5
661	мы на	2	5
662	бы показать	1	5
663	дано в	1	5
664	сходство с	2	5
665	становится совершенно	1	5
666	в эту	1	5
667	реакции на	1	5
668	и является	2	5
669	тем и	1	5
670	над ним	1	5
671	точку зрения	3	5
672	оно может	1	5
673	его к	1	5
674	и чем	1	5
675	в одну	8	5
676	и самый	1	5
677	значит ли	2	5
678	если в	5	5
679	он только	1	5
680	нет никакого	1	5
681	смысла и	3	5
682	отношения к	3	5
683	нет ни	4	5
684	том смысле	4	5
685	и ясно	1	5
686	так чтобы	2	5
687	это все	2	5
688	он является	1	5
689	и теперь	1	5
690	и больше	2	5
691	и часто	3	5
692	ни одной	1	5
693	нет и	2	5
694	она может	1	5
695	у них	3	5
696	то или	5	5
697	что ему	1	5
698	когда они	3	5
699	нас не	2	5
700	зависит от	1	5
701	он как	1	5
702	одна и	5	5
703	и всегда	1	5
704	таком случае	2	5
705	все равно	7	5
706	и смысл	3	5
707	однако не	1	5
708	нас к	1	5
709	на одном	1	5
710	разницы между	1	5
711	бы это	1	5
712	к одному	1	5
713	что всякий	1	5
714	мысли в	2	5
715	но она	4	5
716	учения о	2	5
717	человека и	2	5
718	все больше	1	5
719	нашего существа	1	5
720	по тому	1	5
721	роль и	1	5
722	не вызывает	1	5
723	что то	1	5
724	только для	1	5
725	и недаром	1	5
726	силы и	1	5
727	но даже	1	5
728	но они	2	5
729	так мы	1	5
730	что тот	1	5
731	то в	8	5
732	это будет	2	5
733	указать на	1	5
734	хотя и	4	5
735	столько же	1	5
736	не знает	2	5
737	которое в	2	5
738	и она	1	5
739	самое и	1	5
740	в других	1	5
741	именно как	2	5
742	для ее	1	5
743	будем иметь	1	5
744	не значит	6	5
745	есть все	2	5
746	в один	3	5
747	себя в	2	5
748	она и	2	5
749	еще и	4	5
750	и тогда	4	5
751	нет никакой	2	5
752	видим в	1	5
753	только о	3	5
754	из этой	1	5
755	все они	2	5
756	мы находим	7	5
757	гибели и	1	5
758	а то	1	5
759	это очень	1	5
760	или что	2	5
761	в очень	3	5
762	то чего	1	5
763	его не	7	5
764	который мы	1	5
765	или не	5	5
766	дело не	3	5
767	смотрит на	1	5
768	идет речь	2	5
769	как из	3	5
770	одного из	1	5
771	все более	1	5
772	надо было	1	5
773	а я	3	5
774	уже говорили	1	4
775	характер и	1	4
776	и говорить	4	4
777	от одного	1	4
778	именно и	2	4
779	мне кажется	2	4
780	форму и	2	4
781	из всего	2	4
782	к другим	1	4
783	и другим	1	4
784	и смерти	1	4
785	слишком много	1	4
786	нам в	1	4
787	в противоположность	6	4
788	это же	1	4
789	с самой	1	4
790	а между	1	4
791	для своей	1	4
792	из одного	1	4
793	есть конечно	2	4
794	чувства в	1	4
795	или наоборот	2	4
796	душевных сил	1	4
797	это верно	1	4
798	для своего	3	4
799	он убивает	1	4
800	между искусством	1	4
801	но для	2	4
802	не остается	2	4
803	человек и	2	4
804	в связи	3	4
805	понятий и	2	4
806	возникает из	1	4
807	принять во	2	4
808	все остальные	1	4
809	нашего сознания	1	4
810	или иные	1	4
811	чем больше	1	4
812	или иное	5	4
813	природы и	2	4
814	только этой	1	4
815	можно с	1	4
816	к сожалению	2	4
817	всего того	1	4
818	в корне	2	4
819	к выводу	2	4
820	же самой	1	4
821	от своего	1	4
822	к другому	1	4
823	он мог	2	4
824	то все	1	4
825	отношении к	3	4
826	говорят что	4	4
827	как например	2	4
828	это вовсе	2	4
829	здесь не	1	4
830	мы с	1	4
831	это одно	1	4
832	только потому	4	4
833	уже с	2	4
834	и всякий	3	4
835	значение в	1	4
836	может не	1	4
837	где он	1	4
838	лиц и	1	4
839	основана на	1	4
840	бы для	1	4
841	себе что	1	4
842	который как	1	4
843	но эта	4	4
844	это еще	2	4
845	в стороне	1	4
846	эти две	1	4
847	этого вопроса	1	4
848	по самой	1	4
849	разница между	2	4
850	могут служить	1	4
851	также и	7	4
852	не по	2	4
853	не с	5	4
854	кто не	1	4
855	которые оно	1	4
856	или как	2	4
857	при всем	1	4
858	показывает как	1	4
859	частный случай	1	4
860	может и	5	4
861	если она	4	4
862	вплоть до	3	4
863	себе а	2	4
864	случае в	1	4
865	и содержания	1	4
866	если вы	2	4
867	от этих	1	4
868	в день	1	4
869	только ее	1	4
870	что ее	1	4
871	мы только	1	4
872	в это	1	4
873	тем в	1	4
874	в каких	2	4
875	вот почему	1	4
876	всю жизнь	2	4
877	я думаю	1	4
878	так то	2	4
879	ней и	1	4
880	с этими	1	4
881	свое собственное	1	4
882	и вместо	1	4
883	т е	49	4
884	нигде не	1	4
885	что между	1	4
886	сказал что	3	4
887	это что	2	4
888	в мире	3	4
889	его жизни	1	4
890	но к	2	4
891	этом совершенно	2	4
892	взглянуть на	1	4
893	это может	4	4
894	литературы и	1	4
895	никакой возможности	1	4
896	почему же	2	4
897	и каждый	1	4
898	в состав	1	4
899	вступить в	1	4
900	почти не	3	4
901	не на	1	4
902	если не	1	4
903	может стать	1	4
904	с ней	2	4
905	заключается не	1	4
906	мы говорим	6	4
907	с ними	4	4
908	ли он	1	4
909	ничего общего	4	4
910	вытекает из	1	4
911	те или	1	4
912	более и	2	4
913	в истории	1	4
914	же время	9	4
915	мог бы	3	4
916	и назначение	1	4
917	говорил что	2	4
918	не знаем	1	4
919	сделать это	1	4
920	подойти к	1	4
921	дает нам	2	4
922	форм и	2	4
923	сам себя	1	4
924	вывод что	2	4
925	не для	1	4
926	бы на	1	4
927	как у	3	4
928	без всяких	2	4
929	когда оно	2	4
930	и где	5	4
931	в ту	1	4
932	по смыслу	2	4
933	но по	1	4
934	к своему	1	4
935	в законах	1	4
936	применить к	1	4
937	не могу	9	4
938	что образ	1	4
939	говоря о	2	4
940	стало быть	17	4
941	в понимании	1	4
942	считает что	1	4
943	с действием	1	4
944	зрения на	1	3
945	здесь же	1	3
946	же и	11	3
947	со всем	2	3
948	а у	1	3
949	следует что	2	3
950	образа в	2	3
951	кроме того	2	3
952	а есть	4	3
953	что наш	1	3
954	оказывается чрезвычайно	1	3
955	а напротив	1	3
956	стоит в	1	3
957	именно он	1	3
958	жизнь в	2	3
959	людей а	1	3
960	происходит не	1	3
961	что весь	1	3
962	из чего	1	3
963	или на	3	3
964	или ином	1	3
965	на первый	2	3
966	свой смысл	2	3
967	связано с	2	3
968	можем сказать	3	3
969	из их	1	3
970	к своей	1	3
971	чего не	1	3
972	о них	1	3
973	уже и	5	3
974	на одну	1	3
975	теории и	1	3
976	в разных	6	3
977	он сам	6	3
978	все в	2	3
979	привело к	1	3
980	самой природе	1	3
981	здесь как	2	3
982	смысл для	1	3
983	при чем	2	3
984	с другими	2	3
985	не больше	5	3
986	как можно	2	3
987	вещей и	5	3
988	другое не	1	3
989	по одному	4	3
990	на земле	3	3
991	если я	1	3
992	поэтическое произведение	2	3
993	нами как	1	3
994	бы она	2	3
995	имеет свой	1	3
996	мы всегда	2	3
997	другом и	1	3
998	имеет целью	1	3
999	иметь в	4	3
1000	выражается в	1	3
1001	это действительно	1	3
1002	же самого	2	3
1003	его как	1	3
1004	но наоборот	1	3
1005	теми же	1	3
1006	этом не	1	3
1007	тогда мы	1	3
1008	он действительно	1	3
1009	той которая	1	3
1010	и самое	1	3
1011	оно было	1	3
1012	которым она	2	3
1013	уже знаем	4	3
1014	от нас	1	3
1015	во-первых это	1	3
1016	под этим	1	3
1017	и самая	1	3
1018	что нет	1	3
1019	что поэзия	5	3
1020	о самом	2	3
1021	мы начинаем	1	3
1022	это время	3	3
1023	явлений и	3	3
1024	на их	1	3
1025	везде и	1	3
1026	то я	4	3
1027	нет ничего	1	3
1028	бросается в	1	3
1029	то он	2	3
1030	всем этом	1	3
1031	и состоит	2	3
1032	и воображения	1	3
1033	только мы	1	3
1034	не быть	3	3
1035	перейдем к	1	3
1036	для меня	5	3
1037	в которую	1	3
1038	вступает в	1	3
1039	и об	4	3
1040	форма и	2	3
1041	сложнее и	1	3
1042	котором мы	1	3
1043	и проч	1	3
1044	говоря не	2	3
1045	имеет и	1	3
1046	общего с	6	3
1047	видят в	1	3
1048	еще в	2	3
1049	двух планов	2	3
1050	мы еще	2	3
1051	впечатление и	1	3
1052	то они	1	3
1053	я склонен	1	3
1054	на что	3	3
1055	он и	2	3
1056	можно на	2	3
1057	и тут	6	3
1058	слова а	1	3
1059	как именно	1	3
1060	нечто совершенно	3	3
1061	этот акт	1	3
1062	тот материал	1	3
1063	и я	3	3
1064	но уже	3	3
1065	как результат	2	3
1066	тем более	2	3
1067	бы ни	3	3
1068	мере в	3	3
1069	с первого	2	3
1070	на них	1	3
1071	это конечно	5	3
1072	в полной	2	3
1073	самому смыслу	1	3
1074	чистом виде	1	3
1075	заключается только	1	3
1076	отвращение к	1	3
1077	каждый раз	1	3
1078	не хотел	1	3
1079	что можно	1	3
1080	лежащая в	3	3
1081	чтобы создать	1	3
1082	может показаться	1	3
1083	понять что	1	3
1084	для рассказа	1	3
1085	в одинаковой	1	3
1086	в каком-то	5	3
1087	он с	2	3
1088	мы и	3	3
1089	ней не	1	3
1090	выводу что	2	3
1091	который должен	1	3
1092	случае не	4	3
1093	что человек	2	3
1094	наслаждение и	1	3
1095	быть может	5	3
1096	не бывает	2	3
1097	ее основе	1	3
1098	равно как	1	3
1099	много раз	3	3
1100	том или	2	3
1101	его на	1	3
1102	всегда в	1	3
1103	внимание что	1	3
1104	чтобы заметить	1	3
1105	нем нет	3	3
1106	все их	1	3
1107	и нет	2	3
1108	так если	1	3
1109	от тех	1	3
1110	жизни а	1	3
1111	к другой	1	3
1112	и такие	1	3
1113	сам не	1	3
1114	часто в	1	3
1115	одной общей	1	3
1116	ним и	1	3
1117	двери и	1	3
1118	между двумя	1	3
1119	превращается в	2	3
1120	убедиться в	2	3
1121	и остается	2	3
1122	следующим образом	1	3
1123	быть в	5	3
1124	имеем дело	1	3
1125	как я	3	3
1126	имеет совершенно	1	3
1127	что содержание	1	3
1128	построения и	1	3
1129	на почве	2	3
1130	этого и	1	3
1131	вот эта	1	3
1132	от смысла	5	3
1133	здесь нет	1	3
1134	на язык	1	3
1135	аффектов и	1	3
1136	ним в	1	3
1137	ни было	2	3
1138	значение которое	1	3
1139	души и	1	3
1140	все прочие	1	3
1141	не была	1	3
1142	действий и	1	3
1143	как же	8	3
1144	же с	1	3
1145	не о	5	3
1146	и можно	3	3
1147	быть только	3	3
1148	но ведь	2	3
1149	и характер	1	3
1150	от обычного	2	3
1151	зрения и	2	3
1152	и жизнь	2	3
1153	образ есть	1	3
1154	точек зрения	3	3
1155	его значение	1	3
1156	что их	2	3
1157	не иначе	1	3
1158	вопроса о	1	3
1159	на которую	1	3
1160	бы ее	1	3
1161	она на	1	3
1162	оно конечно	1	3
1163	говорил о	2	3
1164	действие в	1	3
1165	когда я	2	3
1166	от самого	3	3
1167	личности и	2	3
1168	не более	1	3
1169	на нем	2	3
1170	хотя в	3	3
1171	уже указывали	1	3
1172	даже не	4	3
1173	вскрыть и	1	3
1174	их и	1	3
1175	как известно	3	3
1176	на который	1	3
1177	мы называем	1	3
1178	и др	2	3
1179	она живет	1	3
1180	с чем	2	3
1181	деле это	1	3
1182	чаще всего	2	3
1183	которого она	1	3
1184	и ничего	1	3
1185	положения и	1	3
1186	как таковой	6	3
1187	убедиться что	2	3
1188	и должно	3	3
1189	есть для	2	3
1190	равным образом	1	3
1191	только они	1	3
1192	новый смысл	1	3
1193	ни о	5	3
1194	вместо этого	1	3
1195	весь свой	1	3
1196	из тех	1	3
1197	состоит из	3	3
1198	которые могут	1	3
1199	можно найти	2	3
1200	друг от	1	3
1201	которая не	2	3
1202	но напротив	1	3
1203	ни к	2	3
1204	мы имели	1	3
1205	где есть	3	3
1206	мы его	1	3
1207	связана с	1	3
1208	творчества и	1	3
1209	облачном небе	1	3
1210	самый этот	1	3
1211	эпоха имеет	1	3
1212	только одна	1	3
1213	что тут	5	3
1214	деле он	1	3
1215	они были	2	3
1216	смысле что	3	3
1217	если даже	1	3
1218	же не	4	3
1219	чем он	2	3
1220	как нечто	5	3
1221	но с	4	3
1222	от друга	1	3
1223	или иначе	3	3
1224	а также	1	3
1225	как таковая	2	3
1226	очень много	4	3
1227	и оно	2	3
1228	форма в	1	3
1229	а к	1	3
1230	указывали на	1	3
1231	оно в	1	3
1232	что нужно	1	3
1233	быть и	7	3
1234	совершенно невозможно	2	3
1235	у нее	1	3
1236	в отдельности	3	3
1237	мы тогда	1	3
1238	тем чтобы	1	3
1239	в узком	2	3
1240	в новой	1	3
1241	ничего подобного	1	3
1242	говорит не	1	3
1243	дает не	1	2
1244	они имеют	1	2
1245	никогда и	1	2
1246	что почти	1	2
1247	и поэтический	2	2
1248	не зависит	1	2
1249	время не	3	2
1250	не понимать	1	2
1251	всей ее	1	2
1252	и самые	1	2
1253	минуту не	1	2
1254	о мире	2	2
1255	на свою	1	2
1256	отчетливо и	1	2
1257	есть именно	1	2
1258	уже на	1	2
1259	от первой	1	2
1260	мысли о	1	2
1261	почему это	2	2
1262	другое дело	1	2
1263	мы сразу	1	2
1264	от поэзии	1	2
1265	совершенно ясным	1	2
1266	есть то	2	2
1267	говорится о	1	2
1268	знаем и	1	2
1269	порядок в	1	2
1270	та простая	1	2
1271	видели в	1	2
1272	своей природе	1	2
1273	поэзия есть	1	2
1274	почти исключительно	1	2
1275	ничто не	3	2
1276	это его	1	2
1277	из жизни	2	2
1278	времени в	2	2
1279	не всегда	2	2
1280	ни его	1	2
1281	в выражении	1	2
1282	целей и	1	2
1283	с другим	1	2
1284	казалось что	1	2
1285	в голове	1	2
1286	просто в	1	2
1287	почему и	1	2
1288	то чем	1	2
1289	так не	1	2
1290	чего он	1	2
1291	именно с	1	2
1292	одну точку	1	2
1293	имели бы	1	2
1294	неодушевленные предметы	2	2
1295	к ее	1	2
1296	раз на	1	2
1297	крайней мере	11	2
1298	грань между	5	2
1299	или иным	1	2
1300	другой совершенно	1	2
1301	всего в	1	2
1302	увидим впоследствии	1	2
1303	д все	2	2
1304	все его	3	2
1305	что хотя	1	2
1306	как такового	1	2
1307	и читатель	1	2
1308	ужаса и	1	2
1309	что уже	3	2
1310	есть просто	6	2
1311	расходится с	1	2
1312	нам совершенно	1	2
1313	ее можно	1	2
1314	может оказаться	2	2
1315	одному и	1	2
1316	себе так	2	2
1317	это слово	1	2
1318	о происхождении	1	2
1319	было на	1	2
1320	у этого	1	2
1321	тем больше	1	2
1322	в будущем	1	2
1323	только она	1	2
1324	ни от	2	2
