N	3gram	Vygotskiy_	StatiiOP
95	ни в малой	2	2
96	в жизни и	2	2
97	все более и	4	2
98	он считает что	1	2
99	и я не	1	2
100	а между тем	1	2
101	в зависимости от	1	2
102	о том в	1	2
103	если бы мы	1	2
104	и вместе с	3	2
105	точно так же	3	2
106	в отличие от	1	2
107	том значении которое	1	2
108	лежащий в основе	1	2
109	что в этом	2	2
110	том что она	3	2
111	то же самое	12	2
112	вовсе не является	1	2
113	в таком виде	2	2
114	а также и	1	2
115	из которых складывается	1	2
116	сам по себе	2	2
117	в евгении онегине	2	2
118	внимание на то	3	2
119	тому что в	1	2
120	в свою очередь	3	2
121	вовсе не в	2	2
122	что это есть	2	2
123	но и это	1	2
124	в полном смысле	1	2
125	тех пор пока	2	2
126	когда речь идет	1	2
127	и что он	1	2
128	и в конце	2	2
129	в целом ряде	1	2
130	он не может	1	2
131	но столь же	1	2
132	более и более	4	2
133	о которых я	1	2
134	до тех пор	2	2
135	на этот вопрос	1	2
136	я не могу	3	2
137	и в полном	1	2
138	что если бы	1	2
139	как мы видели	2	2
140	здесь нет и	1	2
141	объясняется тем что	1	2
142	по его словам	2	2
143	мы имеем в	1	2
144	вне всякого сомнения	1	2
145	в этом месте	1	2
146	так что в	1	2
147	и то что	3	2
148	что в нем	3	2
149	которых я говорил	1	2
150	как и в	1	2
151	может быть и	1	2
152	он никогда не	1	1
153	форму которую можно	1	1
154	должны были бы	2	1
155	благодаря тому что	1	1
156	ни на одну	1	1
157	он говорит что	2	1
158	принципиальной разницы между	1	1
159	они свидетельствуют о	1	1
160	как будто бы	1	1
161	но тот же	1	1
162	начала до конца	1	1
163	каком случае не	1	1
164	которое было у	1	1
165	как раз ту	1	1
166	но этого мало	1	1
167	вы видите что	1	1
168	целом ряде случаев	1	1
169	по сравнению с	1	1
170	точку зрения на	1	1
171	была бы совершенно	2	1
172	интересно что этот	1	1
173	один из критиков	2	1
174	то что с	2	1
175	самом деле в	1	1
176	может жить без	1	1
177	почти в самом	1	1
178	сих пор в	1	1
179	та и другая	2	1
180	ясно одно что	1	1
181	идет о том	1	1
182	независимо от этого	1	1
183	и никогда не	2	1
184	том что как	1	1
185	и на этом	1	1
186	в том и	2	1
187	с этой точки	2	1
188	ни одно из	2	1
189	которые по словам	1	1
190	но с кем	1	1
191	а в том	1	1
192	том и другом	1	1
193	потому что она	1	1
194	потому что в	2	1
195	свидетельствует о том	1	1
196	в поэме в	1	1
197	могло бы быть	1	1
198	так что они	1	1
199	к которым прибегает	1	1
200	и то же	3	1
201	совершенно очевидно что	3	1
202	при помощи которого	2	1
203	другой стороны нельзя	1	1
204	и если бы	1	1
205	в одной и	1	1
206	в котором она	1	1
207	в том случае	4	1
208	нет ни одной	1	1
209	что в речи	1	1
210	в каком случае	1	1
211	то что можно	1	1
212	не потому что	1	1
213	и не могла	1	1
214	того что в	1	1
215	таким образом если	1	1
216	может быть не	2	1
217	если бы это	1	1
218	т д вот	1	1
219	с этой стороны	1	1
220	в такой же	1	1
221	из которых один	1	1
222	смысле этого слова	5	1
223	и если в	1	1
224	и не до	1	1
225	в его основной	1	1
226	который присутствует в	1	1
227	в приложении к	1	1
228	в ней по	1	1
229	вместо того чтобы	3	1
230	целым рядом других	1	1
231	тот особый тон	1	1
232	в самом факте	1	1
233	не так уж	1	1
234	и таким образом	1	1
235	надо сказать что	4	1
236	и в своих	2	1
237	что в таком	2	1
238	в своем роде	2	1
239	для своей трагедии	1	1
240	будто к тому	1	1
241	задача состоит в	1	1
242	он не понимает	1	1
243	эту борьбу с	1	1
244	каждой из них	1	1
245	драматической поэзии которая	1	1
246	не успел еще	1	1
247	потому что не	1	1
248	в высшей степени	1	1
249	это означало бы	2	1
250	что вы говорите	1	1
251	имел в виду	1	1
252	это вовсе не	1	1
253	только то что	3	1
254	так как он	1	1
255	это значит что	2	1
256	виде как она	1	1
257	не только у	1	1
258	имеем здесь дело	2	1
259	на одну минуту	1	1
260	и другом случае	1	1
261	привыкли к тому	1	1
262	не то что	4	1
263	идет не о	1	1
264	так же и	1	1
265	но так как	1	1
266	о которых он	1	1
267	где речь идет	1	1
268	и не может	1	1
269	того чтобы показать	2	1
270	р и в	2	1
271	что в то	1	1
272	и эти два	1	1
273	который видит в	1	1
274	сих пор не	1	1
275	между тем в	2	1
276	той точки зрения	1	1
277	в трагедии не	1	1
278	персты в язвы	1	1
279	то что она	3	1
280	т д все	1	1
281	как будто к	1	1
282	заключается вовсе не	1	1
283	в капитанской дочке	1	1
284	а на самом	1	1
285	и что от	1	1
286	и может быть	3	1
287	я не сомневаюсь	1	1
288	от того что	1	1
289	может быть он	1	1
290	мысли об этом	1	1
291	свое отражение в	1	1
292	в целом вот	1	1
293	что именно этот	1	1
294	ни в какой	2	1
295	а не по	1	1
296	то это означало	1	1
297	этой точки зрения	2	1
298	в сторону от	2	1
299	ведет нас к	1	1
300	еще при жизни	1	1
301	но и не	1	1
302	к выводу что	1	1
303	и не было	1	1
304	что все они	1	1
305	всему тому что	1	1
306	и той же	3	1
307	то что оно	1	1
308	между тем легко	1	1
309	говорить о том	3	1
310	или вернее сказать	1	1
311	то можно сказать	1	1
312	в стихах и	1	1
313	в этом и	1	1
314	той же мере	1	1
315	и что следовательно	1	1
316	смотреть как на	1	1
317	не может жить	1	1
318	с о другой	1	1
319	а в известном	1	1
320	чтобы показать как	1	1
321	речь идет не	1	1
322	не имеет никакого	3	1
323	здесь речь идет	1	1
324	заключающая в себе	1	1
325	в комментариях к	1	1
326	если бы она	2	1
327	в сущности говоря	10	1
328	обратите внимание на	3	1
329	указание на то	1	1
330	заявлял что он	1	1
331	когда говорил о	1	1
332	и в частности	1	1
333	том что такое	1	1
334	одно и то	3	1
335	присутствует в каждой	1	1
336	то все же	1	1
337	не заметить что	1	1
338	ответ на этот	1	1
339	любопытно в этом	1	1
340	одной и той	3	1
341	же мере в	1	1
342	которых до сих	1	1
343	себе дело так	1	1
344	того материала который	1	1
345	д все это	1	1
346	именно в том	1	1
347	действующих лиц на	1	1
348	он не мог	2	1
349	хотя бы в	1	1
350	но именно в	1	1
351	и что в	2	1
352	же как и	1	1
353	то что для	1	1
354	я позволю себе	1	1
355	ясно что и	1	1
356	не сомневаюсь что	1	1
357	до конца как	1	1
358	жизни и смерти	1	1
359	те или иные	1	1
360	что она была	1	1
361	и все же	1	1
362	вы говорите совершенно	1	1
363	этот вопрос можно	1	1
364	в котором все	1	1
365	вы увидите что	1	1
366	по его мнению	1	1
367	на то как	2	1
368	что несмотря на	1	1
369	том смысле как	1	1
370	совпадает с той	1	1
371	стороны нельзя не	1	1
372	как это делает	1	1
373	из которых каждая	1	1
374	все это было	1	1
375	в том виде	2	1
376	должен был бы	2	1
377	если бы оно	1	1
378	этом случае есть	1	1
379	также и в	1	1
380	в своем рассказе	1	1
381	в характере и	1	1
382	о том значении	1	1
383	драматического произведения и	1	1
384	показывает что он	1	1
385	этих случаев в	1	1
386	потому что они	2	1
387	нам кажется что	1	1
