N	2gram	Tiupa_Narr	Narrotol
622	в обоих	4	2
623	у нее	8	2
624	следует признать	2	2
625	всей его	1	2
626	первые два	1	2
627	кроме матери	1	2
628	эпизодов в	3	2
629	все та	1	2
630	тому как	4	2
631	о детях	1	2
632	как известно	3	2
633	сын человеческий	2	2
634	седьмые эпизоды	2	2
635	рода но	1	2
636	про чертог	2	2
637	всех его	2	2
638	истории и	1	2
639	дискурса в	2	2
640	адресата в	1	2
641	другой день	4	2
642	отношение к	2	2
643	отдал но	1	2
644	известном смысле	4	2
645	архиерея в	2	2
646	событием не	1	2
647	событий в	1	2
648	однако в	4	2
649	она может	2	2
650	наряду с	2	2
651	она определяется	1	2
652	организации текста	1	2
653	жизненную позицию	1	2
654	какая была	1	2
655	четверг служил	1	2
656	одним из	2	2
657	купца еракина	2	2
658	происходящего в	2	2
659	и все	7	2
660	начала жизни	1	2
661	при всех	1	2
662	имеем дело	4	2
663	может оказаться	2	2
664	из основополагающих	1	2
665	двух циклов	1	2
666	и есть	1	2
667	материнского начала	1	2
668	то она	1	2
669	когда преосвященный	2	2
670	волнует все	1	2
671	на чем	1	2
672	ей не	1	2
673	рассказе о	2	2
674	жизнью и	1	2
675	являет собой	5	2
676	событие в	5	2
677	единого нарративного	1	2
678	который в	2	2
679	ударили к	2	2
680	граница эпизода	2	2
681	события при	1	2
682	своей матери	3	2
683	что именно	2	2
684	в аспекте	3	2
685	здесь и	1	2
686	процесса и	1	2
687	организующий принцип	1	2
688	он сам	4	2
689	в области	4	2
690	уходом из	1	2
691	и только	2	2
692	будет продолжаться	1	2
693	повествуемом мире	1	2
694	рецептивную компетенцию	1	2
695	события в	3	2
696	отца сисоя	1	2
697	в структуре	1	2
698	форме несобственно-прямой	2	2
699	он слушая	1	2
700	что иное	1	2
701	или иного	3	2
702	по выражению	1	2
703	и после	3	2
704	текста как	2	2
705	его как	2	2
706	после смерти	2	2
707	не случайно	2	2
708	именно это	1	2
709	в культуре	3	2
710	чеховский рассказ	1	2
711	родился монахом	2	2
712	очевидным образом	2	2
713	и для	4	2
714	в самую	2	2
715	только о	1	2
716	это не	6	2
717	краткий эпизод	2	2
718	преосвященного в	2	2
719	омовение ног	1	2
720	и ее	3	2
721	в детство	2	2
722	что на	4	2
723	ничего не	8	2
724	вплоть до	5	2
725	не то	1	2
726	художественного высказывания	2	2
727	иное как	1	2
728	ключ к	2	2
729	не отличается	1	2
730	повествователя и	5	2
731	и содержательнее	1	1
732	в художественных	3	1
733	формой человеческого	1	1
734	демонстративно пусты	1	1
735	его одиночеством	1	1
736	потенциального адресата	2	1
737	как нежна	1	1
738	описания текста	1	1
739	что видит	1	1
740	с начальным	1	1
741	нею впервые	1	1
742	поскольку не	2	1
743	существенную роль	3	1
744	из гостиной	1	1
745	имеет возможность	1	1
746	тексте или	1	1
747	настроению любимого	1	1
748	продолжается двумя	1	1
749	или нарастания	1	1
750	построения со	1	1
751	что было	1	1
752	вновь обесцениваются	1	1
753	она сама	2	1
754	и истолкована	1	1
755	его нарративной	2	1
756	собственными ключевой	1	1
757	раньше тоже	1	1
758	в книге	1	1
759	мир не	1	1
760	двух или	4	1
761	к проникновению	1	1
762	внутренней жизни	1	1
763	выявленный строй	1	1
764	эпизоды связаны	1	1
765	героя не	1	1
766	тихого плача	1	1
767	с которыми	1	1
768	милое дорогое	1	1
769	знаменательно что	1	1
770	весьма превратно	1	1
771	с племянницей	1	1
772	его голос	1	1
773	с гуровым	2	1
774	установка человека	1	1
775	тех немногочисленных	1	1
776	и к	7	1
777	повествователем фактов	1	1
778	месяц был	1	1
779	что похоже	1	1
780	внуков что	1	1
781	эта фраза	2	1
782	оговаривается словно	1	1
783	не происходит	3	1
784	может квалифицироваться	1	1
785	говорилось выше	3	1
786	не верили	1	1
787	двенадцать евангелий	1	1
788	стройность актуального	1	1
789	дамы после	1	1
790	к схематизму	1	1
791	что один	1	1
792	неба которое	1	1
793	чтобы сделать	1	1
794	только отсутствует	1	1
795	соотносимых с	1	1
796	фаза может	1	1
797	вместе со	1	1
798	еракина после	1	1
799	вторых эпизода	1	1
800	однако и	5	1
801	от последующих	1	1
802	по слову	3	1
803	лицо события	2	1
804	новое и	2	1
805	приходится на	1	1
806	толпой молящихся	1	1
807	цепи состояний	1	1
808	цепи эпизодов	2	1
809	рассогласованности глагольных	1	1
810	границей так	1	1
811	верстах от	1	1
812	сама входит	1	1
813	спальню вошел	1	1
814	увидеть своего	1	1
815	жизни героя	4	1
816	катя с	1	1
817	племянницей последняя	1	1
818	нарративной матрицы	1	1
819	мифов-нарраций никогда	1	1
820	событии текста	1	1
821	здесь оказывается	1	1
822	новое состояние	2	1
823	в свое	1	1
824	было показано	1	1
825	помощи зеркала	1	1
826	размежеванию с	1	1
827	герою искренне	1	1
828	многочисленных примеров	1	1
829	нему в	1	1
830	к позиции	3	1
831	неожиданности да	1	1
832	вновь как	1	1
833	социально-ролевое имя	1	1
834	как отец	1	1
835	смерть и	1	1
836	социального или	1	1
837	непосредственное восприятие	1	1
838	петра к	1	1
839	воспринята и	1	1
840	ответ на	6	1
841	но одновременно	2	1
842	в последующих	1	1
843	страны детства	1	1
844	того кого	1	1
845	сейчас и	1	1
846	в обременительных	1	1
847	что преобразило	1	1
848	фаза в	1	1
849	стабильно дифференцированном	1	1
850	затрагивает только	2	1
851	образуемых изложением	1	1
852	они неразрывно	1	1
853	преображении петра	1	1
854	той мере	1	1
855	игуменьи и	1	1
856	принципу тематического	1	1
857	немного в	1	1
858	марии тимофеевне	1	1
859	присоединением к	1	1
860	в состав	5	1
861	болезни архиерея	1	1
862	домой преосвященный	1	1
863	утрачивает способность	1	1
864	персонажа или	3	1
865	но на	1	1
866	так называла	1	1
867	хотя раньше	1	1
868	до сих	3	1
869	дискурсии и	1	1
870	еще отсутствуют	1	1
871	именуют владыкой	1	1
872	а теперь	2	1
873	покоя благости	1	1
874	развитии сюжета	1	1
875	события свидетель	2	1
876	границам и	1	1
877	фигуру матери	1	1
878	приезжала игуменья	1	1
879	целовала его	1	1
880	карета с	1	1
881	в смысл	2	1
882	кумулятивной интриги	2	1
883	половине второго	1	1
884	отъездом из	1	1
885	по длительности	1	1
886	характеристикой пасхального	1	1
887	начальный эпизод	1	1
888	операции рассказа	1	1
889	в маркированном	2	1
890	еще раз	3	1
891	в павла	1	1
892	подвергается глоссализационному	1	1
893	не верят	1	1
894	в двуголосой	1	1
895	церковь благодаря	1	1
896	героя отчасти	1	1
897	сказано далее	1	1
898	осколка анализируемого	1	1
899	есть юродивый	1	1
900	очевидны что	1	1
901	наделяет этот	1	1
902	другая странность	1	1
903	раз подтверждается	1	1
904	и здесь	3	1
905	сменой ракурса	1	1
906	героя явственно	1	1
907	фразу где	1	1
908	содержащий в	1	1
909	особенность отличающая	1	1
910	юность когда	1	1
911	своем предсмертном	1	1
912	перекликаются резкими	1	1
913	ему событийный	1	1
914	и столь	2	1
915	речевой деятельности	2	1
916	эпизодов напоминающая	1	1
917	нем нарратора	1	1
918	нулевая фаза	1	1
919	мы и	2	1
920	весьма лаконична	1	1
921	наступает смерть	1	1
922	бывает у	1	1
923	келейника и	1	1
924	рядоположными фактами	1	1
925	тоже не	1	1
926	фокализация третьего	1	1
927	если за	1	1
928	действий героя	1	1
929	архиерей садился	1	1
930	ничем не	1	1
931	таким образом	5	1
932	бы сюжетную	1	1
933	появлением фоновых	1	1
934	с предсмертным	1	1
935	онемевших ногах	1	1
936	ткань текста	1	1
937	сорока внуков	1	1
938	постель к	1	1
939	и сестер	1	1
940	сияние упоминается	1	1
941	в вечно	1	1
942	лик героя	1	1
943	предстает только	1	1
944	аналогии с	1	1
945	позднего чехова	2	1
946	сисой эпизод	1	1
947	то увидел	1	1
948	переломного эпизода	1	1
949	всю ночь	1	1
950	от его	2	1
951	сами участвуем	2	1
952	двенадцатых эпизодов	1	1
953	времени эта	1	1
954	последние десятилетия	1	1
955	повествования с	1	1
956	его матери	2	1
957	качестве таковых	1	1
958	приехали доложил	1	1
959	эпизодах внутренне	1	1
960	упоминается дважды	1	1
961	ней не	1	1
962	павлуша который	1	1
963	такой конфигурации	1	1
964	обед с	1	1
965	христа в	1	1
966	неуверенность ни	1	1
967	была пасха	1	1
968	как когда-то	1	1
969	циклическая согласованность	1	1
970	излагаемых повествователем	1	1
971	а тут	1	1
972	ко второй	1	1
973	итеративный по	1	1
974	переживаемого здесь	1	1
975	рода семантические	1	1
976	них в	1	1
977	что освобождает	1	1
978	осуществляется согласно	1	1
979	с тринадцатым	1	1
980	думает о	1	1
981	преосвященном петре	1	1
982	и было	1	1
983	девочки чьи	1	1
984	и читатель	3	1
985	окружающих образом	1	1
986	этом и	5	1
987	двенадцать явственно	1	1
988	речи но	1	1
989	собой некий	1	1
990	эпизода появление	1	1
991	игуменья из	1	1
992	жить в	1	1
993	ценностной позиции	1	1
994	символическая деталь	1	1
995	сумерек старо-петровского	1	1
996	в хх	1	1
997	терминологии женетта	1	1
998	маркированном положении	2	1
999	сохраняет этот	1	1
1000	временной границы	1	1
1001	цитатными вкраплениями	1	1
1002	в нарративную	1	1
1003	эпизодов имеет	1	1
1004	смерти очередного	1	1
1005	недостает количества	1	1
1006	было шумно	1	1
1007	свидетельствует о	4	1
1008	архиереем поразительны	1	1
1009	вставных квазиэпизодов	1	1
1010	сознания в	3	1
1011	поразительны мотивные	1	1
1012	ангелоподобной рыжие	1	1
1013	гостей матери	1	1
1014	рассказ о	1	1
1015	героем первого	1	1
1016	х гг	2	1
1017	в забвении	1	1
1018	церкви в	1	1
1019	представляется возможным	1	1
1020	указать на	1	1
1021	лиминальную пороговую	1	1
1022	иконой мотив	1	1
1023	проявляет себя	1	1
1024	как у	6	1
1025	не обрели	1	1
1026	встать и	1	1
1027	через посредство	3	1
1028	выделенная графически	1	1
1029	позицией эту	1	1
1030	символическая смерть	1	1
1031	эффект нанизывания	1	1
1032	единства наделяет	1	1
1033	жестом трагической	1	1
1034	когда также	1	1
1035	чаю напимшись	1	1
1036	эпизодов составляет	1	1
1037	эпизоде преосвященный	1	1
1038	эпизоде в	1	1
1039	после возвращения	1	1
1040	содержанием самого	1	1
1041	в первый	1	1
1042	совершенно чуждо	1	1
1043	как пламя	1	1
1044	происходит завершающий	1	1
1045	иначе хотя	1	1
1046	матерью а	2	1
1047	тех кто	1	1
1048	без обращения	1	1
1049	преосвященный посидел	1	1
1050	матери умирающего	1	1
1051	или нескольких	1	1
1052	монастырь в	1	1
1053	стране мертвых	1	1
1054	к детскому	1	1
1055	переживаемой в	1	1
1056	россию после	1	1
1057	повествованием и	1	1
1058	эпизода приходы	1	1
1059	терминологией а	1	1
1060	в тэрнера	1	1
1061	возникает в	1	1
1062	как феномена	1	1
1063	выше но	1	1
1064	слова эта	1	1
1065	в монастырь	1	1
1066	благодарим вас	1	1
1067	мы не	5	1
1068	наконец отец	1	1
1069	живой памяти	1	1
1070	на ее	2	1
1071	матери остальные	1	1
1072	но еще	1	1
1073	воображенного мира	1	1
1074	не разрушают	1	1
1075	внимание на	7	1
1076	это преображение	1	1
1077	евангелия оба	1	1
1078	пасхальной радости	1	1
1079	конца текста	2	1
1080	господним последней	1	1
1081	бога сколь	1	1
1082	петра когда	1	1
1083	когда прочли	1	1
1084	в напряжении	1	1
1085	конфигурациям к	1	1
1086	в тумане	1	1
1087	для себя	3	1
1088	граница между	1	1
1089	восприятие умирания	1	1
1090	хх веке	1	1
1091	иного мира	1	1
1092	о событии	2	1
1093	хорошо думал	1	1
1094	повествование итеративное	1	1
1095	ногах и	1	1
1096	собравшихся в	1	1
1097	где о	1	1
1098	видение решающим	1	1
1099	семантического параллелизма	1	1
1100	солнце и	1	1
1101	ментального видения	6	1
1102	фигуру носительницы	1	1
1103	он как	1	1
1104	и конца	5	1
1105	уединение предающегося	1	1
1106	эпизодами двух	1	1
1107	около сорока	1	1
1108	явной рассогласованности	1	1
1109	стена и	1	1
1110	у чехова	15	1
1111	палочкой словно	1	1
1112	звеном интриги?	1	1
1113	богатые дамы	1	1
1114	составляет три	1	1
1115	в пятнадцатом	1	1
1116	обрели бы	1	1
1117	становится символическим	1	1
1118	наступает не	1	1
1119	на роль	2	1
1120	у матери	1	1
1121	в ситуации	2	1
1122	несогласованность между	1	1
1123	восьми верстах	1	1
1124	владыкой но	1	1
1125	главы рассказа	1	1
1126	этого построения	1	1
1127	герой думает	1	1
1128	начала и	5	1
1129	и забыт	1	1
1130	о событиях	1	1
1131	сюжетную структуру	1	1
1132	как омовение	1	1
1133	оставляет место	1	1
1134	эпизоде то	1	1
1135	другого для	1	1
1136	в нарратологию	1	1
1137	небесследность и	1	1
1138	видит слышит	2	1
1139	можем обозначить	1	1
1140	обеда приезжали	1	1
1141	какой-нибудь юродивый	1	1
1142	чуду нежданного	1	1
1143	то у	3	1
1144	к заутрене	1	1
1145	владыко преосвященнейший	1	1
1146	наррации а	1	1
1147	опознается его	1	1
1148	есть его	1	1
1149	архиерей забыт	1	1
1150	художника но	1	1
1151	оснований для	2	1
1152	цепь событий	1	1
1153	сверхсобытийности текста	1	1
1154	эпизода они	1	1
1155	уходом матери	1	1
1156	с матерью	2	1
1157	в финале	3	1
1158	текста которая	1	1
1159	в равной	3	1
1160	это весьма	2	1
1161	пасха через	1	1
1162	стороны повествователя?	1	1
1163	процитированному выше	1	1
1164	композиционных форм	1	1
1165	глоссализационному размежеванию	1	1
1166	антитеза здесь	1	1
1167	которых он	1	1
1168	соответствовало бы	1	1
1169	усиливает ненавязчивый	1	1
1170	временным границам	1	1
1171	мысли бахтина	2	1
1172	длится подобно	1	1
1173	элементов из	1	1
1174	рыжие волосы	1	1
1175	чувствовала себя	2	1
1176	опустошенность этих	1	1
1177	это некоторая	1	1
1178	в нарративных	3	1
1179	одна деталь	1	1
1180	тональности повествующего	1	1
1181	петра его	1	1
1182	четвертом эпизоде	1	1
1183	не мигая	2	1
1184	если во	1	1
1185	для всего	1	1
1186	к болезненному	1	1
1187	петр означающее	1	1
1188	эпизод под	1	1
1189	относительно евангельского	1	1
1190	жизнь он	1	1
1191	герою еще	1	1
1192	искренне попросту	1	1
1193	образом завершается	1	1
1194	содержит в	1	1
