N	3gram	Bakhtin_Fr	formyVre
104	друг к другу	1	3
105	мы можем коснуться	1	2
106	хлеб и вино	1	2
107	рабле вовсе не	1	2
108	здесь нет ни	1	2
109	роста и развития	1	2
110	конечно не в	2	2
111	у рабле не	1	2
112	уже говорили в	1	2
113	в строгом смысле	1	2
114	о загробном мире	2	2
115	ничего не осталось	2	2
116	без отрыва от	2	2
117	рядом с этим	2	2
118	по вертикали вверх	1	2
119	вовсе не являются	1	2
120	в своем романе	2	2
121	начало и конец	1	2
122	но по существу	2	2
123	мира в этом	1	2
124	как мы видим	5	2
125	как мы сказали	1	2
126	и столько же	1	2
127	в данном случае	1	2
128	этом мире живых	1	2
129	к тому же	1	2
130	роль в истории	1	2
131	самому своему существу	1	2
132	и у него	1	2
133	тот же характер	1	2
134	же время они	1	2
135	через задний проход	1	2
136	его то есть	2	2
137	таким образом и	2	2
138	у рабле мы	2	2
139	от смеха при	1	2
140	в елисейских полях	5	2
141	вещей явлений и	1	2
142	картину мира и	1	2
143	который умер от	1	2
144	со смертью и	1	2
145	то что было	1	2
146	в свою очередь	3	2
147	но он не	1	2
148	на другой день	1	2
149	и др в	1	2
150	не только для	1	2
151	в значительной мере	1	2
152	мы находим в	2	2
153	играет большую роль	1	2
154	об относительном земном	1	2
155	между собой в	1	2
156	при виде осла	2	2
157	со всеми его	3	2
158	но в нем	2	2
159	здесь как и	1	2
160	и в самом	1	2
161	в тех же	1	2
162	мы здесь не	1	2
163	мы уже касались	1	2
164	со всеми ее	1	2
165	к реальному будущему	1	2
166	тела и его	1	2
167	тем более что	1	2
168	мы будем говорить	1	2
169	со всех сторон	2	2
170	и до сих	1	2
171	в этом романе	1	2
172	как и все	1	2
173	с едой и	1	2
174	дело в том	2	2
175	громадную роль в	1	2
176	половине xix века	1	2
177	и все его	1	2
178	в начале романа	1	2
179	жизни и смерти	3	2
180	удельный вес в	1	2
181	в мировой литературе	1	2
182	первый класс низшей	1	2
183	и во всей	1	2
184	с самим собой	1	2
185	по самому своему	1	2
186	в лице своих	1	2
187	в xvii веке	1	2
188	том что они	1	2
189	с тем что	1	2
190	лице своих потомков	1	2
191	всего того что	1	2
192	в нем все	1	2
193	по своей природе	1	2
194	обращаем внимание на	1	2
195	пространстве и времени	1	2
196	и до конца	4	2
197	в тебе и	1	2
198	класс низшей школы	1	2
199	в первый класс	1	2
200	что и в	1	2
201	с природой и	1	2
202	это прежде всего	3	2
203	и все они	2	2
204	в основе своей	1	2
205	потому что они	1	2
206	умер от смеха	1	2
207	живых в лице	1	1
208	в целом ряде	1	1
209	в первых двух	2	1
210	этому вопросу мы	1	1
211	как и во	1	1
212	в новой юности	4	1
213	все это мы	1	1
214	всех разобранных нами	2	1
215	правнука ему дорог	1	1
216	характер носит и	5	1
217	плакать ему или	1	1
218	тела в потустороннем	1	1
219	у него был	1	1
220	уже указывали что	2	1
221	о которой мы	1	1
222	это как бы	1	1
223	не знает плакать	2	1
224	потомках в лице	1	1
225	первых двух книгах	2	1
226	были связаны с	1	1
227	ничего не меняет	1	1
228	вращаться среди добрых	1	1
229	с ним как	1	1
230	в себе в	1	1
231	плоть от плоти	1	1
232	съел за завтраком	1	1
233	в средневековой литературе	2	1
234	уже в агонии	1	1
235	же характер носит	1	1
236	в применении к	1	1
237	сохранятся в его	1	1
238	на одном уровне	2	1
239	в той же	5	1
240	смеха при виде	1	1
241	мы наблюдали в	1	1
242	мы вспомним что	1	1
243	из дряхлого тела	1	1
244	панурга о том	1	1
245	и отчасти в	1	1
246	одна из разновидностей	1	1
247	сердца и мозга	1	1
248	том что в	1	1
249	вперед по горизонтали	2	1
250	в ту же	1	1
251	непосредственно переходит в	1	1
252	в этом смысле	1	1
253	и на весь	1	1
254	о чем мы	1	1
255	нечто от бессмертия	1	1
256	в сущности все	1	1
257	и в другом	1	1
258	день и час	1	1
259	если мы вспомним	1	1
260	литературе и в	2	1
261	юности своего сына	1	1
262	и в елисейских	1	1
263	во всех его	3	1
264	свою старость и	1	1
265	в нем как	1	1
266	смерть у рабле	1	1
267	нам важно подчеркнуть	1	1
268	почти все абзацы	1	1
269	миры в этой	1	1
270	весьма часто и	1	1
271	и особенно у	1	1
272	до наших дней	2	1
273	хочет вращаться среди	1	1
274	душа моя покинет	2	1
275	двух книгах романа	2	1
276	лишь там где	1	1
277	в романе о	1	1
278	в самом деле	3	1
279	прекрасного физического облика	1	1
280	образ смерти в	1	1
281	они как мы	1	1
282	в киеве дядька	1	1
283	мог появиться на	1	1
284	к этому вопросу	1	1
285	момент рождения пантагрюэля	1	1
286	она лишена дальнейшего	1	1
287	на той же	1	1
288	бочке с мальвазией	1	1
289	рабле но и	1	1
290	здесь как мы	1	1
291	аду и в	1	1
292	здесь же мы	1	1
293	раз в этот	1	1
294	то есть для	1	1
295	с ним в	1	1
296	ii гл iii	1	1
297	его жизни великий	1	1
298	указывает на происшедший	1	1
299	смерти в романе	1	1
300	другим внутренностям доходит	1	1
301	их удельный вес	1	1
302	более или менее	3	1
303	в них и	1	1
304	в фарсах в	1	1
305	его существенных моментах	1	1
306	времени он может	1	1
307	за то что	4	1
308	осла пожиравшего фиги	1	1
309	всех земных ценностей	1	1
310	из них является	1	1
311	земного роста и	1	1
312	образ черты которого	1	1
313	по прямой кишке	1	1
314	у рабле как	2	1
315	своего сына внука	1	1
316	но рядом с	1	1
317	то есть только	2	1
318	когда панург со	1	1
319	своих потомков он	1	1
320	романе о розе	1	1
321	фрикасе из души	1	1
322	ран и смертей	1	1
323	новой юности своего	1	1
324	франции и италии	1	1
325	прямое отношение к	1	1
326	в себе самом	1	1
327	течение его жизни	1	1
328	здесь в ряд	1	1
329	новой и высшей	2	1
330	человеческого тела как	1	1
331	черты которого сохранятся	1	1
332	каждый из них	2	1
333	происшедший в течение	1	1
334	остаться в этом	1	1
335	в преходящей жизни	1	1
336	в особенности же	1	1
337	через потомство рождаемое	1	1
338	облика цветущей юности	1	1
339	по другим внутренностям	1	1
340	ценностей жизни прекрасного	1	1
341	времени в них	1	1
342	жизни великий переворот	1	1
343	развития он хочет	1	1
344	по существу между	1	1
345	время как бы	1	1
346	всякий пот солон	1	1
347	в качестве подтирки	2	1
348	и в словах	1	1
349	важно подчеркнуть что	1	1
350	здесь же в	1	1
351	один из самых	1	1
352	он между прочим	1	1
353	роста и обновления	1	1
354	появиться на свет	1	1
355	вместо того чтобы	2	1
356	на происшедший в	1	1
357	по аналогии с	1	1
358	и для самого	1	1
359	но только в	1	1
360	плакать от горя	1	1
361	всю человеческую жизнь	1	1
362	и др все	1	1
363	за пределы всякой	1	1
364	на рабле в	1	1
365	существенного не кончает	1	1
366	свой видимый земной	1	1
367	и во всем	1	1
368	лишена дальнейшего земного	1	1
369	что они подтираются	1	1
370	мы еще обратимся	1	1
371	в лице потомков	1	1
372	и его спутникам	2	1
373	от радости при	1	1
374	говорили о том	1	1
375	в особенности на	1	1
376	я не вовсе	1	1
377	потомство рождаемое нами	1	1
378	они подтираются гусятами	1	1
379	и у других	1	1
380	и стало соленым	1	1
381	жизни прекрасного физического	1	1
382	они вовсе не	1	1
383	до некоторой степени	1	1
384	а за ними	1	1
385	на новой и	2	1
386	жизни все это	1	1
387	мы уже знаем	1	1
388	вид у него	1	1
389	которые были чрезвычайно	1	1
390	характерно что еще	1	1
391	дошедших до нас	1	1
392	и сам пантагрюэль	1	1
393	наконец они были	1	1
394	одно из древнейших	1	1
395	физического облика цветущей	1	1
396	своей природе по	1	1
397	ту же гротескную	1	1
398	и др здесь	1	1
399	бессмертии души рабле	1	1
400	народная смеховая культура	1	1
401	дряхлого тела в	1	1
402	виде осла глотавшего	1	1
403	к самому существу	1	1
404	была представлена в	1	1
405	и т.п в	2	1
406	и в каждой	2	1
407	мы увидим дальше	1	1
408	человека в эпоху	1	1
409	себя свою старость	1	1
410	а в киеве	1	1
411	имел в виду	1	1
412	видел чертей запросто	1	1
413	но все это	2	1
414	новых и новых	1	1
415	мир как в	1	1
416	не подлежит конечно	1	1
417	еще более гротескный	1	1
418	очень важная особенность	1	1
419	понимания и оценки	1	1
420	во время болезни	1	1
421	и в его	2	1
422	замкнутых в себе	1	1
423	и во всяком	1	1
424	и борьба с	1	1
425	у нас и	1	1
426	уже говорили о	2	1
427	в едином но	1	1
428	внутренностям доходит до	1	1
429	рабле прямое влияние	1	1
430	ничего существенного не	1	1
431	в огороде бузина	1	1
432	никогда не было	1	1
433	все эти явления	1	1
434	смерти со смехом	1	1
435	в значительной степени	3	1
436	рождаемое нами в	1	1
437	вещами и явлениями	1	1
438	не является конечно	1	1
439	и в том	1	1
440	не без основания	1	1
441	в бочке с	1	1
442	в рыцарских романах	1	1
443	и развития он	1	1
444	ни для кого	1	1
445	в его движении	1	1
446	и до наших	2	1
447	которого сохранятся в	1	1
448	вышедшей из дряхлого	1	1
449	такой же характер	1	1
450	хочет остаться в	1	1
451	знает плакать ему	1	1
452	чрезвычайно распространены в	1	1
453	лишь перейду из	2	1
454	заключаются почти все	1	1
455	в его потомках	1	1
456	огороде бузина а	1	1
457	дошедшие до нас	1	1
458	здесь в самом	1	1
459	чувствует себя в	1	1
460	когда они уже	1	1
461	самом человеке и	1	1
462	в одном из	2	1
463	роль в нем	1	1
464	в раблезианском образе	1	1
465	гаргантюа попал в	1	1
466	и в романе	2	1
467	рассуждение черта о	1	1
468	старой души вышедшей	1	1
469	образов у рабле	1	1
470	море и стало	1	1
471	в различных формах	1	1
472	о шутах и	1	1
473	завтраком фрикасе из	1	1
474	от плоти и	1	1
475	или смеяться от	1	1
476	он был так	1	1
477	в преисподнюю и	4	1
478	ii гл xxx	1	1
479	в отношениях между	1	1
480	эпизоды в особенности	1	1
481	и для всех	1	1
482	в течение его	1	1
483	по горизонтали времени	1	1
484	со своими спутниками	1	1
485	наконец и в	1	1
486	и непосредственным источником	1	1
487	поджаривание на вертеле	1	1
488	всю картину мира	1	1
489	и может быть	1	1
490	весь этот месяц	1	1
491	чем они были	1	1
492	гаргантюа указывает на	1	1
493	таким образом все	2	1
494	с жизнью и	1	1
495	особенно остро и	1	1
496	элементы этого комплекса	1	1
497	видеть себя свою	1	1
498	характерно что и	1	1
499	и море и	1	1
500	среди добрых друзей	1	1
501	бессмертия и в	1	1
502	источником рабле была	1	1
503	в аду и	1	1
504	в связи со	1	1
505	это до сих	1	1
506	в это время	1	1
507	вопросу мы еще	1	1
508	вовсе не устраивает	1	1
509	непосредственным источником рабле	2	1
510	явления и вещи	1	1
511	до того что	1	1
512	некоторые общие черты	1	1
513	в законном браке	1	1
514	я едва ли	1	1
515	потомков он хочет	2	1
516	остановимся здесь на	1	1
517	как бы в	1	1
518	мне то благодаря	1	1
519	то что в	2	1
520	к будущему это	1	1
521	ступени развития культуры	1	1
522	за завтраком фрикасе	1	1
523	дряхлость расцветающей в	1	1
524	еще не было	1	1
525	обороты речи которыми	1	1
526	внука правнука ему	1	1
527	о бессмертии души	1	1
528	дальнейшего земного роста	1	1
529	и целый ряд	1	1
530	границы между ними	1	1
531	благочестивые обороты речи	1	1
532	на развитие этих	1	1
533	смеяться от радости	2	1
534	во всем и	1	1
535	тем чем они	1	1
536	и механический характер	1	1
537	рабле не только	2	1
538	они как бы	1	1
539	земных ценностей жизни	1	1
540	с такою же	2	1
541	расцветающей в новой	1	1
542	перейду из одного	2	1
543	здесь на одном	1	1
544	человеческое тело голова	1	1
545	в преисподнюю в	3	1
546	мысли об относительном	1	1
547	вино и хлеб	1	1
548	поэтому все эти	1	1
549	но вокруг этого	1	1
550	шутах и дураках	1	1
551	то есть с	2	1
552	что и у	2	1
553	пот солон вы	1	1
554	рабле как мы	1	1
555	в одной из	1	1
556	мире живых в	1	1
557	на самом деле	1	1
558	тесно переплетается с	1	1
559	и связанных с	1	1
560	видимый земной образ	1	1
561	на одном из	3	1
562	и исторического времени	1	1
563	почти ничего не	2	1
564	и заключаются почти	1	1
565	нами в законном	1	1
566	была до того	1	1
567	души вышедшей из	1	1
568	другой стороны в	1	1
569	по всему роману	2	1
570	характерное для рабле	1	1
571	для всех названных	1	1
572	его потомках в	1	1
573	никогда не могут	1	1
574	он хочет видеть	1	1
575	смысле этого слова	1	1
576	относительном земном бессмертии	1	1
577	ему или смеяться	1	1
578	рассказ эпистемона о	1	1
579	которые никогда не	1	1
580	в отрыве от	2	1
581	были чрезвычайно распространены	1	1
582	в конце концов	5	1
583	в xix веке	1	1
584	ii гл xiv	1	1
585	роман в письмах	1	1
586	где она лишена	1	1
587	в еде в	1	1
588	второй половине xix	1	1
589	у рабле с	1	1
590	в четвертой книге	3	1
591	леса укрепленные города	1	1
592	мы уже видели	2	1
593	средневековых представлений о	1	1
594	гротескный характер носит	2	1
595	он хочет остаться	1	1
596	хочет видеть себя	1	1
597	и дряхлость расцветающей	1	1
598	в историческом времени	1	1
599	и в метафорическом	1	1
600	большие медные шары	1	1
601	существенное влияние на	1	1
602	в потустороннем мире	1	1
603	на этом острове	1	1
604	культурного развития человечества	1	1
605	так что в	1	1
606	мы привели здесь	1	1
607	есть прежде всего	1	1
608	как мы видели	4	1
609	с люцифером и	1	1
610	ему дорог свой	1	1
611	старость и дряхлость	2	1
612	для него это	1	1
613	принадлежит к самому	1	1
614	земной образ черты	1	1
615	том что он	1	1
616	к смертной казни	1	1
617	романа рабле в	1	1
618	что касается до	1	1
619	друг в друга	1	1
620	брата жана и	1	1
621	говорит о том	1	1
622	выходит за пределы	1	1
623	более глубокий и	1	1
624	прежде всего образ	1	1
625	начинаются и заключаются	1	1
626	дорог свой видимый	1	1
627	в новое время	1	1
628	нужно особо отметить	2	1
629	еще обратимся в	2	1
630	образы у лукиана	1	1
631	сына внука правнука	1	1
632	всех его вариациях	1	1
633	будем говорить в	1	1
634	виде осла пожиравшего	1	1
635	по этому вопросу	1	1
636	а так как	1	1
637	речи которыми начинаются	1	1
638	у рабле для	1	1
639	в главах о	1	1
640	внешних и внутренних	1	1
641	уже говорили что	3	1
642	картины мира и	1	1
643	др все эти	1	1
644	та или иная	1	1
645	и культурного развития	1	1
646	что в нем	1	1
647	на этом же	1	1
648	отношениях между людьми	1	1
649	притом не только	1	1
650	xix века например	1	1
651	бузина а в	1	1
652	мы увидим в	1	1
653	земного на земле	1	1
654	в разных местах	1	1
655	луга леса укрепленные	1	1
656	в нем и	1	1
657	все это в	2	1
658	более того в	1	1
659	которыми начинаются и	1	1
660	индивидуального и замкнутого	1	1
661	с помощью которого	1	1
662	и в преходящей	1	1
663	ваш собственный пот	1	1
664	вверх а вперед	1	1
665	с помощью образов	1	1
666	в себе и	1	1
667	другой день после	1	1
668	не устраивает статическое	1	1
669	метафоры и сравнения	1	1
670	слов и выражений	3	1
671	жана и панурга	1	1
672	мире где она	1	1
673	и связанные с	1	1
674	связанных с ними	1	1
675	но и для	2	1
676	и всей его	1	1
677	чем мы уже	1	1
678	в этот день	1	1
679	в другом случае	1	1
680	потустороннем мире где	1	1
681	и замкнутых в	1	1
