N	2gram	Bakhtin_Pr	slovoVRo
116	сказать что	4	9
117	на почве	3	9
118	здесь в	2	9
119	его в	9	9
120	у толстого	1	9
121	одна из	2	9
122	в их	10	9
123	в смысле	1	9
124	и других	2	9
125	и мир	2	9
126	он не	3	9
127	быть и	1	9
128	и от	3	9
129	но не	12	9
130	с ее	1	9
131	к нему	10	9
132	более того	4	9
133	в самом	7	8
134	для нас	1	8
135	не на	5	8
136	не могут	2	8
137	может стать	3	8
138	в поэтическом	1	8
139	в значительной	2	8
140	все время	1	8
141	для понимания	2	8
142	в предмете	4	8
143	своему предмету	1	8
144	словом в	1	8
145	языка но	2	8
146	человека в	2	8
147	входит в	8	8
148	человека и	1	8
149	и часто	1	8
150	на мир	2	8
151	они могут	1	8
152	в ней	4	8
153	во всем	2	7
154	от него	3	7
155	еще более	1	7
156	кроме того	3	7
157	язык как	1	7
158	смысла и	1	7
159	например в	3	7
160	том что	3	7
161	но здесь	3	7
162	автора и	1	7
163	и иных	1	7
164	известной степени	4	7
165	значительной степени	1	7
166	но именно	1	7
167	слово и	2	7
168	здесь не	4	7
169	друг друга	1	7
170	слова от	1	7
171	мышления и	1	7
172	не было	2	7
173	связи с	2	7
174	в таком	3	7
175	мы уже	1	7
176	его не	2	7
177	также и	3	7
178	за пределы	12	7
179	с которым	1	7
180	жизни и	1	7
181	в целом	3	7
182	что в	7	6
183	и здесь	2	6
184	вне себя	4	6
185	дело с	6	6
186	в одном	1	6
187	ни в	11	6
188	другой стороны	4	6
189	по себе	1	6
190	и язык	1	6
191	конечно и	4	6
192	именно в	1	6
193	подхода к	2	6
194	себя и	3	6
195	со всею	1	6
196	языка то	1	6
197	можно сказать	2	6
198	в свою	2	6
199	говорить о	3	6
200	в контексте	1	6
201	как к	2	6
202	связан с	1	6
203	и прямо	1	6
204	мы сказали	1	6
205	бы и	1	6
206	а также	1	6
207	человек в	2	6
208	мира и	1	6
209	единство и	2	6
210	на этом	2	6
211	хотя бы	4	6
212	между тем	7	6
213	стороны и	1	6
214	к языку	1	6
215	нем и	2	6
216	которые в	1	6
217	ничего не	6	6
218	в чисто	1	6
219	должна быть	4	5
220	и при	2	5
221	не как	1	5
222	и чисто	1	5
223	в результате	1	5
224	к его	2	5
225	они не	3	5
226	по отношению	21	5
227	вместе с	1	5
228	не менее	4	5
229	о том	4	5
230	но оно	1	5
231	его и	1	5
232	не является	3	5
233	в противовес	1	5
234	в данном	4	5
235	и более	2	5
236	для того	2	5
237	с помощью	7	5
238	только на	1	5
239	отношению к	19	5
240	поэтического языка	1	5
241	со словом	5	5
242	а вовсе	1	5
243	но он	1	5
244	в дальнейшем	3	5
245	как такового	3	5
246	между этими	1	5
247	в поэзии	9	5
248	на протяжении	1	5
249	хотя и	3	5
250	этом отношении	2	5
251	и этим	6	5
252	слова не	3	5
253	его моментах	1	5
254	как его	3	5
255	или даже	1	5
256	и проч	28	5
257	должен быть	2	5
258	в других	4	5
259	особенно в	2	5
260	в каждом	2	5
261	а как	3	5
262	слова с	2	5
263	не знает	3	5
264	и может	1	5
265	не с	4	5
266	борьба с	1	5
267	меньшей степени	1	5
268	слова его	1	5
269	оно может	2	5
270	имеет дело	9	5
271	до сих	1	4
272	по существу	2	4
273	оно было	2	4
274	в некоторых	2	4
275	в виду	4	4
276	для всех	1	4
277	со всеми	3	4
278	и самая	1	4
279	если бы	3	4
280	самого языка	1	4
281	отношения к	6	4
282	что он	2	4
283	ли он	1	4
284	эта внутренняя	1	4
285	так же	1	4
286	которая не	1	4
287	как только	3	4
288	на первый	2	4
289	к тому	1	4
290	художественный образ	1	4
291	входя в	2	4
292	даже и	1	4
293	того чтобы	2	4
294	все свои	1	4
295	лежат в	1	4
296	в другом	2	4
297	но эти	1	4
298	как вещь	4	4
299	и уже	1	4
300	именно на	1	4
301	точками зрения	1	4
302	ни были	1	4
303	в чем	2	4
304	свою очередь	1	4
305	и формы	1	4
306	его же	1	4
307	и во	2	4
308	в известной	3	4
309	с этими	1	4
310	материал в	4	4
311	он может	2	4
312	в свой	1	4
313	однако в	1	4
314	к предмету	1	4
315	связано с	1	4
316	но это	3	4
317	его как	3	4
318	из них	1	4
319	того что	2	4
320	формы и	5	4
321	он должен	2	4
322	что оно	2	4
323	значение в	1	4
324	одной из	3	4
325	том же	2	4
326	быть только	5	4
327	момент его	2	4
328	что и	2	4
329	они в	1	4
330	в виде	2	4
331	а на	1	4
332	в которой	1	4
333	и как	8	4
334	оценок и	2	4
335	следовательно и	1	4
336	в себя	2	4
337	сих пор	1	4
338	но конечно	4	4
339	всех своих	2	4
340	именно как	1	4
341	может иметь	5	4
342	но как	2	4
343	первый план	2	4
344	характер и	1	4
345	в частности	2	4
346	не были	1	4
347	или как	3	4
348	и о	5	4
349	в понимании	1	4
350	вообще не	7	4
351	всех сторон	2	4
352	в лучшем	2	4
353	образом в	1	4
354	не всегда	6	4
355	и дальше	1	4
356	из этого	1	4
357	бы ни	1	4
358	лучшем случае	2	4
359	и исторические	1	4
360	и ее	2	4
361	есть как	1	4
362	и другие	2	3
363	связи и	3	3
364	все что	3	3
365	от чисто	2	3
366	даны в	1	3
367	поэтическом произведении	1	3
368	его с	1	3
369	смысле слова	2	3
370	не приходится	1	3
371	в форме	4	3
372	глубоко и	1	3
373	нас в	1	3
374	в связи	2	3
375	нами в	2	3
376	в более	4	3
377	в первом	1	3
378	и единство	1	3
379	тем что	2	3
380	за своими	1	3
381	отношением к	1	3
382	в корне	2	3
383	автора к	1	3
384	жизни в	1	3
385	предмета и	2	3
386	не его	2	3
387	широком смысле	1	3
388	действительности в	2	3
389	отличается от	2	3
390	со всех	2	3
391	было бы	8	3
392	почти все	1	3
393	и социальной	1	3
394	как это	2	3
395	не должно	1	3
396	которых мы	4	3
397	но лишь	2	3
398	в этой	1	3
399	целый ряд	1	3
400	здесь оно	1	3
401	и те	2	3
402	как оно	1	3
403	отметить что	7	3
404	композиционная форма	4	3
405	и исторически	1	3
406	а лишь	2	3
407	и вообще	2	3
408	без всякого	1	3
409	и истолкования	1	3
410	произведения и	2	3
411	на него	3	3
412	слове как	1	3
413	входят в	3	3
414	в сознании	1	3
415	но эта	1	3
416	этого слова	1	3
417	до известной	1	3
418	только с	1	3
419	на единство	2	3
420	материал и	2	3
421	движения и	2	3
422	вносит в	1	3
423	своим предметом	4	3
424	в свое	1	3
425	форм и	2	3
426	за пределами	1	3
427	выходит за	1	3
428	произведения как	8	3
429	ни с	2	3
430	не исчерпывает	1	3
431	исторической жизни	1	3
432	должно быть	5	3
433	на том	1	3
434	материала и	2	3
435	и художественно	2	3
436	от языка	1	3
437	различия между	1	3
438	чем в	2	3
439	его от	1	3
440	входить в	1	3
441	и где	1	3
442	дело в	2	3
443	тому что	1	3
444	и без	1	3
445	языка может	1	3
446	данного произведения	1	3
447	не есть	6	3
448	а иногда	2	3
449	зрения не	1	3
450	того и	1	3
451	осуществляет себя	1	3
452	в новом	1	3
453	нисколько не	1	3
454	это было	1	3
455	и это	3	3
456	не все	2	3
457	другом случае	1	3
458	как слово	1	3
459	к слову	1	3
460	как язык	1	3
461	каждом моменте	1	3
462	может и	4	3
463	и тем	3	3
464	как таковые	1	3
465	на нем	1	3
466	но она	2	3
467	свой предмет	1	3
468	и вне	1	3
469	лишь как	4	3
470	в нее	1	3
471	в иных	3	3
472	лингвистики и	2	3
473	его так	1	3
474	не выходит	1	3
475	и чистой	2	3
476	подход к	1	3
477	к этому	2	3
478	данном случае	4	3
479	менее всего	3	3
480	нуждается в	2	3
481	степени и	2	3
482	или иного	2	3
483	того или	2	3
484	становится в	1	3
485	может осуществлять	1	2
486	мы наблюдаем	1	2
487	к такому	1	2
488	положения и	1	2
489	могут иметь	1	2
490	поэзии но	1	2
491	можно говорить	2	2
492	разобранные нами	1	2
493	в произведение	1	2
494	как с	1	2
495	которая в	1	2
496	слова это	1	2
497	и вся	2	2
498	пробным камнем	1	2
499	был бы	1	2
500	некоторой степени	1	2
501	есть для	1	2
502	к действительности	3	2
503	из всех	1	2
504	тем как	5	2
505	которое может	1	2
506	приходится иметь	2	2
507	как он	1	2
508	для них	1	2
509	которое нельзя	1	2
510	в едином	2	2
511	том и	1	2
512	и которые	2	2
513	на которую	1	2
514	быть существенно	1	2
515	связь с	3	2
516	поэтический язык	1	2
517	своими пределами	1	2
518	высказывания в	1	2
519	все то	3	2
520	произведения в	5	2
521	поступка и	9	2
522	то время	1	2
523	словом но	2	2
524	этической и	1	2
525	эти явления	1	2
526	как о	1	2
527	дело идет	2	2
528	они ни	1	2
529	приводит к	3	2
530	да и	3	2
531	уже затем	1	2
532	на самой	1	2
533	не нужно	5	2
534	этом его	1	2
535	др и	1	2
536	этического и	2	2
537	по своему	1	2
538	на материале	3	2
539	моменты в	1	2
540	материалу к	2	2
541	здесь лишь	1	2
542	и могут	1	2
543	перестает быть	4	2
544	это и	1	2
545	ни к	2	2
546	то что	8	2
547	в котором	2	2
548	его отношение	1	2
549	отличии от	1	2
550	мы увидим	3	2
551	ибо в	2	2
552	о которых	2	2
553	только как	6	2
554	в двух	2	2
555	оно как	1	2
556	из его	1	2
557	и композиционно	1	2
558	своим собственным	1	2
559	время в	1	2
560	иногда даже	1	2
561	контекста в	1	2
562	мы все	1	2
563	значение для	3	2
564	но они	4	2
565	случае не	2	2
566	самого слова	1	2
567	а между	1	2
568	совершенно не	7	2
569	чем не	2	2
570	цели и	2	2
571	как например	1	2
572	слова правда	1	2
573	но этот	1	2
574	фоне которого	1	2
575	несмотря на	3	2
576	к ним	1	2
577	нет и	3	2
578	нем не	1	2
579	в сфере	1	2
580	она может	3	2
581	социальные и	1	2
582	нем он	1	2
583	и оценки	2	2
584	и у	2	2
585	значение имеет	3	2
586	предмета в	1	2
587	в нашем	4	2
588	это отношение	2	2
589	основная особенность	1	2
590	что все	2	2
591	во всей	1	2
592	есть только	2	2
593	момент в	1	2
594	каждое из	1	2
595	как композиционная	2	2
596	есть к	1	2
597	а следовательно	1	2
598	его моментов	2	2
599	не просто	1	2
600	то или	2	2
601	в ее	4	2
602	и становится	7	2
603	иногда в	1	2
604	на них	3	2
605	активности и	1	2
606	и возможности	1	2
607	к особенностям	1	2
608	в смысловом	1	2
609	слова для	1	2
610	проникает в	2	2
611	речь в	1	2
612	организуются в	1	2
613	с человеком	1	2
614	себе самому	1	2
615	не можем	2	2
616	романа можно	1	2
617	гораздо сложнее	1	2
618	с материалом	1	2
619	иметь дело	2	2
620	к себе	2	2
621	что уже	1	2
622	как отношение	2	2
623	нас здесь	1	2
624	ни было	3	2
625	слов в	1	2
626	подчеркнуть что	1	2
627	тем не	3	2
628	и за	1	2
629	есть в	1	2
630	и взаимоотношения	2	2
631	зрения самого	2	2
632	довлеет себе	2	2
633	на самом	4	2
634	у нас	2	2
635	иметь место	1	2
636	и есть	2	2
637	и другими	3	2
638	в таких	2	2
639	бы только	1	2
640	от всех	4	2
641	живет и	1	2
642	не для	1	2
643	этого не	1	2
644	ее от	1	2
645	или иначе	1	2
646	из важнейших	3	2
647	которые как	1	2
648	и эта	2	2
649	что не	4	2
650	при изучении	1	2
651	это возможно	1	2
652	что язык	1	2
653	дано в	3	2
654	в равной	2	2
655	не остается	2	2
656	в какой	2	2
657	между ними	4	2
658	язык здесь	1	2
659	то в	1	2
660	время как	1	2
661	лежит на	1	2
662	себя как	5	2
663	этого предмета	1	2
664	в области	11	2
665	не столь	1	2
666	и со	1	2
667	остановимся на	1	2
668	единству и	2	2
669	к единству	5	2
670	именно эта	1	2
671	войти в	2	2
672	моментов и	1	2
673	дело и	5	2
674	за его	3	2
675	своих моментах	2	2
676	ему не	1	2
677	его вне	1	2
678	к одному	1	2
679	без всякой	2	2
680	поскольку она	1	2
681	могли бы	1	2
682	п и	1	2
683	высказывания не	1	2
684	мы можем	6	2
685	и эти	1	2
686	если оно	1	2
687	стремиться к	1	2
688	как ни	1	2
689	вообще в	1	2
690	материалом и	1	2
691	в своих	2	2
692	очень часто	1	2
693	это как	1	2
694	в самых	1	2
695	определенности и	3	2
696	мифологическое мышление	1	2
697	к материалу	11	2
698	как уже	1	2
699	быть адекватно	1	2
700	и между	1	2
701	бы они	1	2
702	слова но	3	2
703	они всецело	1	2
704	нужно сказать	1	2
705	и что	2	2
706	не могла	1	2
707	прозаический и	1	2
708	можно было	4	2
709	действительность но	1	2
710	иметь в	1	2
711	в начале	2	2
712	к которой	1	2
713	это может	1	2
714	или иное	2	2
715	ведь в	1	2
716	образ человека	1	2
717	значение и	1	2
718	ни одной	1	2
719	слову как	1	2
720	явление в	1	2
721	первом случае	1	2
722	и особенно	1	2
723	и иной	3	2
724	культуры и	3	2
725	лежащая в	1	2
726	протяжении всего	1	2
727	не входят	4	2
728	произведения не	1	2
729	материала в	10	2
730	анализа и	2	2
731	человека как	2	2
732	их целом	1	2
733	на один	1	2
734	действительно не	1	2
735	место в	8	2
736	конечно совершенно	1	2
737	столь же	2	2
738	своеобразное единство	1	2
739	бы быть	1	2
740	на то	2	2
741	и только	4	2
742	как одна	1	2
743	и социальное	2	2
744	каждый момент	4	2
745	независимо от	13	2
746	в один	1	2
747	есть не	2	2
748	и иные	1	2
749	не к	6	2
750	язык для	1	2
751	вне ее	2	2
752	в единство	2	2
753	поэтического произведения	3	1
754	всех отношениях	1	1
755	человек может	1	1
756	на границах	5	1
757	области поэтики	1	1
758	во втором	1	1
759	они осуществляются	1	1
760	в душе	1	1
761	мир не	1	1
762	из сторон	1	1
763	в определенный	2	1
764	но может	1	1
765	и труднее	1	1
766	как таковой	2	1
767	этой проблемы	1	1
768	и должны	2	1
769	и лишь	1	1
770	бы то	3	1
771	если в	1	1
772	можно и	2	1
773	случаях мы	1	1
774	которые не	1	1
775	или только	1	1
776	же велико	1	1
777	творчества в	3	1
778	к этой	1	1
779	как убираются	1	1
780	если он	1	1
781	завершена и	1	1
782	к художественному	4	1
783	подходом к	1	1
784	самостоятельности и	1	1
785	произведения это	2	1
786	но которые	2	1
787	и должно	3	1
788	его содержание	1	1
789	образа и	1	1
790	с миром	4	1
791	момента в	2	1
792	композиции в	1	1
793	и своеобразное	1	1
794	опираться на	1	1
795	моментах как	1	1
796	о чем	1	1
797	его непосредственной	1	1
798	его он	1	1
799	мысли и	1	1
800	оглядки на	2	1
801	и относит	1	1
802	подход и	1	1
803	из которых	2	1
804	в меньшей	1	1
805	находятся в	1	1
806	направлений в	1	1
807	позиция не	1	1
808	форме как	1	1
809	в иванов	1	1
810	все те	1	1
811	здесь с	1	1
812	и слов	1	1
813	он совершенно	1	1
814	от художественного	1	1
815	самом же	1	1
816	правда в	1	1
817	конечно от	1	1
818	материал слово	1	1
819	этом направлении	1	1
820	планах и	1	1
821	композиционных формах	1	1
822	но что	1	1
823	поэтому эти	1	1
824	изъятый из	1	1
825	свою связь	1	1
826	в помощи	1	1
827	целом как	1	1
828	единством в	1	1
829	или непосредственно	1	1
830	понимание их	1	1
831	от их	1	1
832	целого в	1	1
833	произведение и	3	1
834	всякое высказывание	1	1
835	и он	2	1
836	сами по	1	1
837	и значение	2	1
838	или чисто	1	1
839	мы понимаем	1	1
840	до этого	1	1
841	воля и	1	1
842	в напряженной	1	1
843	и навсегда	1	1
844	слов не	1	1
845	о мире	1	1
846	как активно	1	1
847	определения и	1	1
848	равно как	1	1
849	так называемый	2	1
850	мы говорим	1	1
851	мы называем	1	1
852	целом с	1	1
853	слово высказывание	2	1
854	содержание и	2	1
855	форму и	2	1
856	и действительно	1	1
857	леса когда	1	1
858	конечном счете	4	1
859	линии и	1	1
860	свои возможности	1	1
861	где художественное	1	1
862	и смысловых	1	1
863	анализ произведения	1	1
864	может получить	1	1
865	направлено и	1	1
866	предмету познания	1	1
867	ибо здесь	1	1
868	сознанием и	1	1
869	ее методами	1	1
870	в в	1	1
871	иметь лишь	1	1
872	что по	1	1
873	предмет и	1	1
874	выражения и	1	1
875	кроме самого	1	1
876	всеми его	1	1
877	произведение в	6	1
878	понимания и	1	1
879	возможно лишь	1	1
880	в которых	1	1
881	осознает себя	1	1
882	и оценен	1	1
883	отнесены к	2	1
884	отталкивается от	1	1
885	действительно может	1	1
886	и отдельных	2	1
887	в лирике	2	1
888	несколько иначе	1	1
889	лингвистического и	1	1
890	бы не	2	1
891	своего выражения	1	1
892	как предмету	1	1
893	из языка	1	1
894	своеобразие и	1	1
895	или социального	1	1
896	роман действительно	1	1
897	о котором	2	1
898	важное значение	1	1
899	именно поэтому	2	1
900	предмету но	1	1
901	моментами и	1	1
902	вследствие этого	3	1
903	не носят	1	1
904	говорить и	2	1
905	эта последняя	1	1
906	быть конечно	2	1
907	много лишнего	1	1
908	и глубоких	1	1
909	к другому	1	1
910	нем нет	1	1
911	в самый	1	1
912	материала для	2	1
913	должен стать	1	1
914	где оно	2	1
915	в основных	1	1
916	существенного отношения	1	1
917	поступка в	1	1
918	произведения которое	1	1
919	свое время	1	1
920	в рассмотрение	2	1
921	чуждо и	1	1
922	другим как	1	1
923	сам же	1	1
924	форм в	1	1
925	то он	1	1
926	не существует	1	1
927	котором можно	1	1
928	моменты и	1	1
929	к художественной	1	1
930	поэт в	2	1
931	в действительности	1	1
932	всегда с	1	1
933	убираются леса	1	1
934	что мы	1	1
935	направлено на	1	1
936	и изнутри	1	1
937	его разновидностях	2	1
938	словом а	1	1
939	применении к	3	1
940	не имеют	2	1
941	раз и	2	1
942	но единство	1	1
943	каково бы	1	1
944	его пределы	2	1
945	мы ничего	1	1
946	всего этого	1	1
947	объекта в	5	1
948	и если	1	1
949	ведь без	1	1
950	факта и	1	1
951	особенности же	1	1
952	бы из	1	1
953	полноте своей	1	1
954	это только	1	1
955	быть не	1	1
956	формы его	1	1
957	он является	1	1
958	и содержание	3	1
959	с другим	1	1
960	суждения и	2	1
961	взаимодействии со	1	1
962	в эстетической	1	1
963	все снова	1	1
964	характер в	1	1
965	но вся	1	1
966	нашем случае	1	1
967	новом свете	1	1
968	и частично	2	1
969	форму слова	1	1
970	может войти	1	1
971	для нее	8	1
972	себя не	1	1
973	только один	1	1
974	чего не	1	1
975	занимает в	1	1
976	слово именно	1	1
977	и два	1	1
978	снова и	1	1
979	таким путем	1	1
980	может служить	1	1
981	и ему	1	1
982	ощущается как	1	1
983	этим не	1	1
984	здесь одно	1	1
985	как проблема	1	1
986	более и	1	1
987	а только	2	1
988	можно ли	1	1
989	суть чисто	2	1
990	а путем	1	1
991	как таковую	1	1
992	ничего нет	2	1
993	характерной для	1	1
994	оно оказывается	1	1
995	направлен на	1	1
996	всякой оглядки	1	1
997	очень многих	1	1
998	языком или	1	1
999	выходят за	1	1
1000	художественного произведения	11	1
1001	к некоторым	1	1
1002	объектом познания	1	1
1003	может послужить	1	1
1004	над словом	1	1
1005	его целом	5	1
1006	она позволяет	1	1
1007	вообще и	1	1
1008	есть они	1	1
1009	введением в	1	1
1010	эти попытки	1	1
1011	структуру его	1	1
1012	основе концепции	1	1
1013	смыслового и	1	1
1014	и изучены	1	1
1015	анализа в	1	1
1016	затем в	1	1
1017	она неизбежно	1	1
1018	и поэт	2	1
1019	в научном	1	1
1020	к чисто	1	1
1021	на этот	1	1
1022	действительности и	3	1
1023	самодостаточность и	1	1
1024	исходит из	1	1
1025	все многообразие	1	1
1026	а со	1	1
1027	который в	1	1
1028	можем сказать	2	1
1029	этого понимания	1	1
1030	бы две	1	1
1031	рассмотрения и	1	1
1032	чтобы стать	4	1
1033	но если	1	1
1034	и именно	2	1
1035	от них	2	1
1036	и методы	1	1
1037	в противном	3	1
1038	ничему не	1	1
1039	он живет	1	1
1040	какие бы	1	1
1041	его своим	1	1
1042	о художественном	2	1
1043	возникает и	1	1
1044	внутреннего человека	1	1
1045	событием и	2	1
1046	время был	1	1
1047	обладающий своею	1	1
1048	от степени	1	1
1049	мы еще	1	1
1050	в самой	2	1
1051	ними в	1	1
1052	особый характер	1	1
1053	не нужны	1	1
1054	а изнутри	1	1
1055	и выражения	1	1
1056	мог бы	1	1
1057	отношения автора	3	1
1058	его можно	1	1
1059	не имеющих	1	1
1060	человека но	1	1
1061	ориентация на	1	1
1062	единство в	1	1
1063	смысле и	1	1
1064	или иным	1	1
1065	формы к	1	1
1066	предметных и	1	1
1067	отходит в	1	1
1068	есть необходимый	1	1
1069	личности говорящего	1	1
1070	лишь там	2	1
1071	этих моментов	1	1
1072	этого и	1	1
1073	момент как	4	1
1074	есть художественное	1	1
1075	эти высказывания	1	1
1076	другие искусства	1	1
1077	есть процесс	1	1
1078	язык его	1	1
1079	социальной и	1	1
1080	выражения в	1	1
1081	мир в	2	1
1082	проч все	3	1
1083	рода и	1	1
1084	а наоборот	1	1
1085	так она	1	1
1086	и события	2	1
1087	только по	4	1
1088	оно активно	1	1
1089	не осуществляет	1	1
1090	здесь нет	2	1
1091	и всей	1	1
1092	нему и	2	1
1093	но поэзия	1	1
1094	так называемые	1	1
1095	имеют в	1	1
1096	о значении	4	1
1097	поэтому в	2	1
1098	своей основной	1	1
1099	и вот	1	1
1100	не лежит	1	1
1101	и организуются	1	1
1102	иных случаях	3	1
1103	притом не	1	1
1104	входящую в	1	1
1105	мы имеем	2	1
1106	идет о	1	1
1107	быть отнесены	1	1
1108	ивана карамазова	2	1
1109	только его	3	1
1110	связей и	1	1
1111	единство этих	1	1
1112	себя самого	4	1
1113	произведения или	1	1
1114	только чисто	1	1
1115	что так	1	1
1116	души и	2	1
1117	в напряженном	1	1
1118	форму в	5	1
1119	аналогии с	1	1
1120	понят и	1	1
1121	случае оно	1	1
1122	и вымысел	1	1
1123	к определенному	1	1
1124	всех других	1	1
1125	и художественное	2	1
1126	находит свое	2	1
1127	право говорить	1	1
1128	для его	1	1
1129	все равно	1	1
1130	есть уже	1	1
1131	и смысл	1	1
1132	не принимает	1	1
1133	всеми другими	1	1
1134	понимании и	1	1
1135	непосредственно в	1	1
1136	в конечном	4	1
1137	того в	1	1
1138	но с	3	1
1139	например при	2	1
1140	а к	2	1
1141	сопротивление или	1	1
1142	эстетический объект	37	1
1143	правильного понимания	2	1
1144	смысловые моменты	2	1
1145	из художественного	1	1
1146	и композиционных	4	1
1147	время этот	1	1
1148	силу и	1	1
1149	и всюду	1	1
1150	что совершенно	2	1
1151	иногда и	3	1
1152	не о	1	1
1153	взаимодействия и	1	1
1154	тень и	1	1
1155	в свои	1	1
1156	этого движения	1	1
1157	единство двух	1	1
1158	как таковая	1	1
1159	к миру	3	1
1160	что под	1	1
1161	и социальные	1	1
1162	произведение как	4	1
1163	есть вне	1	1
1164	не довлеет	2	1
1165	которое в	1	1
1166	единству языка	1	1
1167	места в	1	1
1168	как впрочем	1	1
1169	лишь к	1	1
1170	при правильном	1	1
1171	слова слово	1	1
1172	в эстетический	12	1
1173	затем к	1	1
1174	впрочем не	1	1
1175	является русский	1	1
1176	мы ее	1	1
1177	однако отметить	1	1
1178	или же	1	1
1179	напряженном и	1	1
1180	подобно тому	1	1
1181	определенности в	2	1
1182	и прежде	5	1
1183	как целое	1	1
1184	нам в	1	1
1185	берет слово	1	1
1186	слова причем	1	1
1187	им и	1	1
1188	может только	1	1
1189	есть именно	1	1
1190	в мире	3	1
1191	об особой	1	1
1192	они служат	1	1
1193	противном случае	3	1
1194	к концу	1	1
1195	приходится сказать	1	1
1196	конечно можно	2	1
1197	и отрывает	1	1
1198	чтобы вообще	1	1
1199	как не	1	1
1200	в субъективном	1	1
1201	помощью одного	1	1
1202	этой концепции	1	1
1203	бы мы	1	1
1204	и художественного	3	1
1205	работы по	1	1
1206	и традиций	1	1
1207	и чистоты	1	1
1208	себе все	1	1
1209	такое значение	1	1
1210	себе и	1	1
1211	ибо и	1	1
1212	его значение	1	1
1213	искусстве в	1	1
1214	сказать несколько	1	1
1215	и положений	1	1
1216	этот смысл	1	1
1217	жизнь уже	1	1
1218	не завершена	1	1
1219	и понимание	1	1
1220	правоты и	1	1
1221	и отдельные	1	1
1222	связаны с	2	1
1223	бы в	1	1
1224	сказать и	3	1
1225	чувствует себя	1	1
1226	же деле	1	1
1227	становится здесь	1	1
1228	и снова	1	1
1229	лица и	2	1
1230	входящие в	1	1
1231	слова которое	1	1
1232	выйти за	1	1
1233	действительности но	2	1
1234	иванов а	1	1
1235	таких случаях	1	1
1236	историческом аспекте	1	1
1237	часто и	1	1
1238	для выражения	1	1
1239	композиционные формы	2	1
1240	философии на	1	1
1241	для лингвистики	2	1
1242	и соответствующее	1	1
1243	пределы и	1	1
1244	образ и	1	1
1245	все остальные	1	1
1246	из разновидностей	1	1
1247	другими словами	2	1
1248	направленности и	1	1
1249	здесь она	1	1
1250	определяет все	1	1
1251	не дает	2	1
1252	от самого	1	1
1253	в художественную	1	1
1254	есть чисто	6	1
1255	и бесспорно	1	1
1256	тому как	1	1
1257	от содержания	2	1
1258	но всегда	1	1
1259	объект для	1	1
1260	его во	1	1
1261	она глубоко	1	1
1262	человеческого поступка	2	1
1263	и жанровые	1	1
1264	героя его	1	1
1265	нам важно	1	1
1266	мы должны	2	1
1267	языка для	2	1
1268	не входит	10	1
1269	в искусстве	12	1
1270	материала так	1	1
1271	нельзя даже	1	1
1272	здесь на	1	1
1273	характерно для	2	1
1274	но зато	2	1
1275	двусмысленности и	1	1
1276	от которых	1	1
1277	и осуществлять	1	1
1278	должны быть	4	1
1279	и внутреннюю	1	1
1280	направлений и	1	1
1281	этот разрыв	1	1
1282	суть формы	1	1
1283	высказывания могут	1	1
1284	и понимающий	1	1
1285	есть и	1	1
