N	3gram	Voloshinov	KulturaY
260	но в этой	1	1
261	та или иная	1	1
262	у нас на	1	1
263	с самого начала	4	1
264	из всего предыдущего	1	1
265	теперь же мы	1	1
266	речи можно говорить	1	1
267	и при этом	1	1
268	не может обойтись	1	1
269	и не могут	1	1
270	в области грамматики	1	1
271	не надо думать	1	1
272	так как и	1	1
273	и все же	1	1
274	это отнюдь не	1	1
275	что такое язык?	1	1
276	эти слова и	1	1
277	или иной смысл	1	1
278	и не только	2	1
279	если мы будем	1	1
280	если мы возьмем	1	1
281	это прежде всего	1	1
282	в виду что	1	1
283	связанных с ними	1	1
284	мы не можем	1	1
285	что несмотря на	1	1
286	говорить и с	1	1
287	же и здесь	1	1
288	только в этих	1	1
