N	3gram	Propp_Isto	FransuaR
118	тех или иных	1	3
119	есть не что	2	3
120	бы то ни	2	3
121	говорит об этом	1	3
122	и в этом	1	3
123	руки и ноги	2	3
124	в ней и	1	3
125	не что иное	3	3
126	в связи со	1	3
127	видит в нем	1	3
128	что иное как	3	3
129	со второй половины	1	2
130	она никогда не	1	2
131	мы уже знаем	3	2
132	никак не может	1	2
133	в себя и	1	2
134	и с миром	1	2
135	с большей или	1	2
136	в этой роли	2	2
137	образом и здесь	1	2
138	дело вовсе не	1	2
139	сам по себе	1	2
140	из них в	1	2
141	его отношения к	1	2
142	особое внимание на	1	2
143	уже знаем что	2	2
144	и вместе с	2	2
145	другой стороны в	1	2
146	по этому поводу	2	2
147	то ни было	2	2
148	все дело в	1	2
149	на другой день	1	2
150	то что он	1	2
151	дело не с	1	2
152	с представлениями о	3	2
153	и может быть	1	2
154	в том чтобы	1	2
155	в этом отрывке	1	2
156	мы здесь не	1	2
157	этот вопрос мы	2	2
158	тесно связан с	1	2
159	на этом моменте	1	2
160	но дело не	1	2
161	но уже в	1	2
162	и пить и	1	2
163	мы уже видели	4	2
164	главным образом в	1	2
165	хотя бы в	1	2
166	не могут быть	1	2
167	никогда не может	1	2
168	можем сказать что	1	2
169	видим что в	1	2
170	говорят о том	1	2
171	как он был	1	2
172	и есть то	1	2
173	может быть только	1	2
174	мы знаем что	7	2
175	есть такие которые	1	2
176	и не только	1	2
177	мы можем сказать	1	2
178	так и по	1	2
179	прежде всего мы	1	2
180	это один из	2	2
181	только в пределах	1	2
182	вот отрывок из	1	2
183	мы сейчас увидим	1	2
184	его как бы	1	2
185	а именно в	1	2
186	связанные с ними	1	2
187	заметить что в	1	2
188	только тогда когда	1	2
189	для этой цели	1	2
190	у своего отца	1	2
191	что у него	1	2
192	не может так	1	2
193	какой бы то	1	2
194	в тех же	1	2
195	и в нем	2	2
196	на котором он	1	2
197	и в ней	3	2
198	того как он	2	2
199	быть правильно поставлена	1	2
200	что здесь в	1	2
201	в этом случае	3	2
202	но это конечно	1	2
203	и культурной жизни	1	2
204	том что он	1	2
205	же как и	1	2
206	мы не можем	3	2
207	в таких случаях	4	2
208	мы не будем	4	2
209	и в области	1	2
210	потому что они	1	2
211	отдельных мотивов и	1	1
212	и от его	1	1
213	это не значит	1	1
214	очень часто в	1	1
215	между собой что	1	1
216	тесно связана с	1	1
217	как будто бы	2	1
218	они до сих	1	1
219	очень много например	1	1
220	не только над	1	1
221	в соответствии с	1	1
222	все на свете	1	1
223	такое же значение	1	1
224	и многие другие	1	1
225	один из них	1	1
226	своей книге о	1	1
227	большую роль и	1	1
228	но все эти	1	1
229	сих пор в	1	1
230	с вопросом о	1	1
231	мы не найдем	1	1
232	связь между словом	1	1
233	до xix века	1	1
234	прежде всего стремятся	1	1
235	это приводит к	1	1
236	то что обычно	1	1
237	но если мы	1	1
238	может так как	1	1
239	соответствии с этим	2	1
240	они не могут	1	1
241	что для того	1	1
242	непременно должна быть	1	1
243	чтобы освободиться от	1	1
244	но и другие	1	1
245	социальной и культурной	1	1
246	и др с	1	1
247	тем самым и	1	1
248	не только на	2	1
249	при этом он	1	1
250	чем иным как	1	1
251	но вместе с	1	1
252	что образ женщины	1	1
253	там где нет	1	1
254	и пр в	1	1
255	этого не делает	1	1
256	это все же	1	1
257	все это не	1	1
258	оно все же	1	1
259	одной из важнейших	1	1
260	и этот момент	1	1
261	и не хочет	1	1
262	чрезвычайно важно для	1	1
263	так как в	2	1
264	же самое что	2	1
265	в нашем исследовании	1	1
266	в тех случаях	1	1
267	и здесь не	1	1
268	приведем еще один	1	1
269	таким образом мы	3	1
270	лишь тогда когда	1	1
271	очень мало и	1	1
272	является не только	1	1
273	в подземное царство	1	1
274	но кроме того	1	1
275	пор мы рассматривали	2	1
276	и др это	1	1
277	на своем пути	1	1
278	так например мы	1	1
279	напомнить что в	1	1
280	не раньше чем	2	1
281	на них мы	1	1
282	в силу того	1	1
283	об этом он	1	1
284	с того что	3	1
285	ее как мы	1	1
286	влекут за собой	1	1
287	то мы увидим	1	1
288	хотя в этом	1	1
289	и потому в	1	1
290	с образом смерти	1	1
291	к тому чтобы	1	1
292	они так же	1	1
293	этого описания мы	1	1
294	немедленно после этого	1	1
295	так и с	1	1
296	он некоторое время	1	1
297	только в их	1	1
298	по двум линиям	1	1
299	мы встречаем такие	1	1
300	что он должен	1	1
301	никто не видел	1	1
302	всем этим явлениям	1	1
303	все же несколько	1	1
304	никогда не остается	1	1
305	и что это	1	1
306	и что он	1	1
307	в этом утверждении	1	1
308	в одном случае	1	1
309	он прежде всего	1	1
310	это так называемая	1	1
311	нужно есть и	1	1
312	элементы при всем	1	1
313	так же и	2	1
314	весь этот материал	1	1
315	при всем их	1	1
316	это не совсем	1	1
317	она и есть	1	1
318	на основании которых	1	1
319	а затем следует	1	1
320	в виду что	1	1
321	в своем развитии	1	1
322	в некоторых местах	1	1
323	тем или иным	1	1
324	не годится и	1	1
325	другой стороны с	1	1
326	том что они	3	1
327	с тем что	3	1
328	одно из них	1	1
329	а так как	1	1
330	из которых мы	1	1
331	чтобы они не	1	1
332	он действует в	1	1
333	ключ к пониманию	1	1
334	что это за	5	1
335	или еще более	1	1
336	лежащего в основе	1	1
337	что в этом	1	1
338	образов и мотивов	1	1
339	и у всех	1	1
340	если бы он	1	1
341	сводится к тому	1	1
342	что он не	4	1
343	в этой главе	1	1
344	именно это и	1	1
345	но отчего же	1	1
346	никто не должен	1	1
347	это значило бы	1	1
348	и в соответствии	1	1
349	они еще не	1	1
350	тот момент когда	3	1
351	оно может быть	2	1
352	проявляет себя как	1	1
353	ни с какими	1	1
354	в сопровождении своего	1	1
355	из дальнейшего развития	1	1
356	по существу так	1	1
357	в какой степени	1	1
358	обстоит дело с	2	1
359	чтобы отправиться в	1	1
360	тем не менее	7	1
361	в силу своей	1	1
362	есть на самом	1	1
363	не в том	1	1
364	указывает на происшедший	1	1
365	на вопрос о	1	1
366	всего один раз	1	1
367	есть только в	1	1
368	содержат в себе	1	1
369	сами по себе	1	1
370	силу того что	1	1
371	в том случае	1	1
372	на которой он	1	1
373	на точку зрения	1	1
374	то же что	1	1
375	не чем иным	1	1
376	между собой и	1	1
377	их возникновение и	1	1
378	проник и в	1	1
379	это может быть	2	1
380	в зависимости от	3	1
381	ясных для нас	1	1
382	наиболее известный пример	1	1
383	в этой книге	1	1
384	само по себе	2	1
385	если бы мы	2	1
386	роль в жизни	1	1
387	но в сущности	1	1
388	в лесах и	1	1
389	что они не	1	1
390	так и более	1	1
391	из них не	1	1
392	это означает что	1	1
393	здесь мы видим	2	1
394	в мифе о	1	1
395	эти явления не	1	1
396	том что она	1	1
397	в высшей степени	1	1
398	в дальнейшем он	1	1
399	из этого описания	1	1
400	все же еще	1	1
401	еще одну деталь	1	1
402	мы здесь имеем	3	1
403	в стороне от	1	1
404	от этого целого	1	1
405	никогда не было	1	1
406	хотя оно и	1	1
407	а для этого	1	1
408	было бы думать	1	1
409	о том чтобы	1	1
410	в античности и	1	1
411	и глубже чем	1	1
412	мы узнаем в	1	1
413	при помощи которого	1	1
414	все эти вещи	1	1
415	он пребывает в	1	1
416	том как он	1	1
417	видели что и	1	1
418	того или иного	1	1
419	с огнем и	1	1
420	в тот момент	3	1
421	в начале книги	1	1
422	так как если	1	1
423	к тому или	1	1
424	у него родился	1	1
425	к нему в	1	1
426	тем что в	1	1
427	таит в себе	1	1
428	на то что	5	1
429	достаточно полно и	1	1
430	или даже два	1	1
431	каждый из этих	1	1
432	только после того	1	1
433	и в конце	1	1
434	мы обратимся к	2	1
435	и на них	1	1
436	мы увидим что	8	1
437	и в средние	1	1
438	на войну и	1	1
439	в некоторых случаях	2	1
440	в реальной действительности	1	1
441	в высшую степень	1	1
442	перед нами как	2	1
443	на этой стадии	1	1
444	и в каком	1	1
445	а не как	1	1
446	так как оно	2	1
447	вопрос о том	2	1
448	сопровождении своего отца	1	1
449	миром и с	1	1
450	для него как	1	1
451	и здесь мы	1	1
452	существу так как	1	1
453	и то же	1	1
454	и ничего не	1	1
455	они никогда не	2	1
456	мы будем называть	2	1
457	что и здесь	1	1
458	в этом примере	1	1
459	до конца и	1	1
460	широко использован в	1	1
461	так что в	1	1
462	впитала в себя	1	1
463	тех случаях когда	1	1
464	и на него	1	1
465	на первый взгляд	2	1
466	в них как	1	1
467	и всей его	1	1
468	при встрече с	1	1
469	он не думает	1	1
470	так одна из	1	1
471	если бы в	1	1
472	как это делает	1	1
473	в другой раз	1	1
474	вне связи с	1	1
475	сих пор мы	4	1
476	то время как	3	1
477	с природой и	1	1
478	что этот образ	1	1
479	может быть названо	1	1
480	если мы будем	1	1
481	с едой и	1	1
