N	2gram	Vygotskiy_	Analitik
250	мысль о	1	5
251	тем что	12	5
252	в один	1	5
253	ведет к	2	5
254	речь идет	1	5
255	исходя из	2	5
256	в котором	2	5
257	входит в	1	5
258	для того	20	5
259	для себя	1	5
260	в слове	1	5
261	к этому	7	5
262	и он	3	5
263	к жизни	7	5
264	ни в	1	5
265	я не	6	5
266	но как	6	5
267	а с	3	5
268	так что	8	5
269	и по	5	5
270	и потому	3	5
271	с ее	1	5
272	во втором	2	5
273	и здесь	2	5
274	связывается с	1	5
275	не могут	7	5
276	самом деле	9	5
277	с таким	4	5
278	как о	1	5
279	к его	4	5
280	да и	1	5
281	еще и	3	5
282	совершенно не	5	5
283	что мы	11	5
284	на примере	5	5
285	каждый из	1	5
286	он в	3	5
287	тот же	7	5
288	этом случае	5	5
289	принадлежит к	2	5
290	на вопрос	7	5
291	мы не	6	5
292	с той	1	5
293	в широком	1	5
294	с их	4	5
295	это всегда	2	5
296	в общем	1	5
297	все эти	9	5
298	путь к	1	5
299	одну из	1	5
300	и их	4	5
301	еще в	3	5
302	такой же	4	5
303	таким же	3	5
304	однако и	1	4
305	строго говоря	1	4
306	говоря словами	1	4
307	связь с	1	4
308	в своих	5	4
309	в собственном	2	4
310	отличается от	2	4
311	нам представляется	1	4
312	с этим	9	4
313	нам не	1	4
314	состоит не	2	4
315	при наличии	2	4
316	в действительности	6	4
317	не должен	1	4
318	только на	3	4
319	значительной степени	1	4
320	что же	2	4
321	из виду	2	4
322	самом начале	2	4
323	сказать что	18	4
324	известной степени	1	4
325	что она	3	4
326	к нему	4	4
327	ни было	1	4
328	не было	1	4
329	в которой	8	4
330	одним из	4	4
331	между ними	5	4
332	в двух	1	4
333	в чем	10	4
334	бы в	6	4
335	в каждом	1	4
336	могли бы	15	4
337	мы уже	4	4
338	то ни	1	4
339	это по	1	4
340	и что	18	4
341	этом смысле	5	4
342	известном смысле	7	4
343	и от	2	4
344	и есть	8	4
345	его к	2	4
346	а как	1	4
347	были бы	1	4
348	была бы	1	4
349	представляют собой	4	4
350	как он	7	4
351	в отношении	18	4
352	оказывается в	2	4
353	с ними	4	4
354	бы не	1	4
355	в известном	9	4
356	это и	3	4
357	его и	4	4
358	все три	2	4
359	потому что	40	4
360	того чтобы	26	4
361	и тогда	1	4
362	или иных	2	4
363	вслед за	3	4
364	и во	2	4
365	до известной	1	4
366	здесь и	1	4
367	к предмету	2	4
368	но это	4	4
369	обратиться к	2	4
370	как к	1	4
371	ему в	2	4
372	от которого	1	4
373	ее в	3	4
374	в полном	1	4
375	здесь в	1	4
376	на которой	1	4
377	ко второму	1	4
378	указывает на	3	4
379	сама по	4	4
380	является по	2	4
381	нас к	6	4
382	не предполагает	1	4
383	или даже	2	4
384	по своему	4	4
385	об этом	1	4
386	тех или	2	4
387	но при	2	4
388	его не	1	4
389	на всех	2	4
390	на основе	6	4
391	и ее	2	4
392	отношение к	12	4
393	и о	1	4
394	в области	19	4
395	сознания в	3	4
396	более того	1	4
397	от него	3	3
398	и составляет	5	3
399	в центре	2	3
400	отвечает на	1	3
401	к этой	3	3
402	с этой	8	3
403	его за	1	3
404	оказывается не	2	3
405	случае не	2	3
406	в виду	4	3
407	вопрос об	4	3
408	и с	7	3
409	на свою	2	3
410	в речи	3	3
411	в жизни	2	3
412	с тем	9	3
413	только для	2	3
414	в момент	4	3
415	в такой	5	3
416	в центр	3	3
417	вопрос о	15	3
418	раз и	3	3
419	другого в	1	3
420	ничто не	3	3
421	на самом	3	3
422	уже о	2	3
423	это было	1	3
424	этой связи	1	3
425	и той	3	3
426	одной и	3	3
427	и те	2	3
428	то его	1	3
429	как на	4	3
430	что все	9	3
431	в зависимости	2	3
432	на котором	3	3
433	научного мышления	3	3
434	гораздо более	1	3
435	всего в	1	3
436	бы то	2	3
437	при анализе	4	3
438	что у	4	3
439	первом случае	2	3
440	должно быть	10	3
441	в состоянии	6	3
442	от первого	1	3
443	которого он	2	3
444	и за	1	3
445	для своего	1	3
446	связи с	9	3
447	всякий раз	1	3
448	не говорит	3	3
449	с двумя	1	3
450	очевидно что	2	3
451	во внутренней	1	3
452	в связи	6	3
453	опираются на	1	3
454	так сказать	1	3
455	и оказывается	3	3
456	между собой	17	3
457	представляется нам	4	3
458	но к	1	3
459	он сам	2	3
460	а для	1	3
461	остается в	1	3
462	чистом виде	1	3
463	включает в	3	3
464	речи и	8	3
465	хотя в	2	3
466	в тех	2	3
467	и тот	5	3
468	в речевом	2	3
469	а тем	2	3
470	из этого	3	3
471	оно может	2	3
472	на место	2	3
473	во время	1	3
474	всех этих	1	3
475	означает что	1	3
476	нам кажется	2	3
477	в одну	1	3
478	его из	1	3
479	например в	1	3
480	тогда когда	10	3
481	на первом	1	3
482	что они	8	3
483	в наиболее	1	3
484	никак не	6	3
485	переходит от	2	3
486	можно было	11	3
487	оно не	2	3
488	сами по	1	3
489	если не	3	3
490	до этого	1	3
491	мы могли	16	3
492	заключается в	15	3
493	с целью	1	3
494	никто не	2	3
495	ли он	1	3
496	о котором	1	3
497	зависимости от	3	3
498	на каждом	3	3
499	только одно	1	3
500	то он	1	3
501	языка и	6	3
502	своей собственной	2	3
503	тех же	1	3
504	и заключается	2	3
505	из его	2	3
506	и больше	1	3
507	к объекту	8	3
508	в обоих	2	3
509	из наиболее	1	3
510	анализа в	1	3
511	речи в	7	3
512	мог бы	1	3
513	к миру	1	3
514	на этот	9	3
515	так как	20	3
516	они не	7	3
517	том числе	2	3
518	возникает в	3	3
519	же мере	5	3
520	где он	1	3
521	дело в	1	3
522	когда же	1	3
523	но с	2	3
524	сам по	1	3
525	а то	1	3
526	в какой	8	3
527	и систематизации	1	3
528	при таком	1	3
529	один и	5	3
530	этих двух	4	3
531	не говоря	1	3
532	может иметь	3	3
533	только к	4	3
534	она не	2	3
535	также и	2	3
536	в ней	2	3
537	но он	8	3
538	одни и	1	3
539	мы узнаем	1	3
540	независимо от	3	3
541	мы должны	13	3
542	и может	4	3
543	говоря о	2	3
544	этих случаях	1	3
545	идет о	1	3
546	же самое	7	3
547	которые в	4	3
548	когда он	3	3
549	слова в	3	3
550	это означает	1	3
551	жизни и	2	3
552	на то	6	3
553	о своих	1	3
554	для этого	3	3
555	и наконец	3	3
556	по нашему	1	3
557	ничего иного	1	2
558	является в	2	2
559	говоря уже	1	2
560	т.е в	1	2
561	отношения не	1	2
562	случае мы	2	2
563	еще более	5	2
564	в применении	1	2
565	тому что	14	2
566	тем или	2	2
567	или нет	1	2
568	не являются	2	2
569	требует от	6	2
570	далее в	1	2
571	и другими	3	2
572	с появлением	1	2
573	до последнего	1	2
574	долгое время	1	2
575	мыслится как	1	2
576	ко всем	1	2
577	более или	1	2
578	мы и	6	2
579	к другим	2	2
580	если он	4	2
581	отношением к	3	2
582	их в	3	2
583	обоих случаях	2	2
584	выход из	1	2
585	на эту	1	2
586	он произносит	2	2
587	собой не	2	2
588	и слово	1	2
589	целым рядом	1	2
590	выходит далеко	3	2
591	их внутреннюю	1	2
592	свою собственную	1	2
593	широком смысле	1	2
594	но мы	7	2
595	на первый	2	2
596	могут оказаться	2	2
597	не способно	1	2
598	что этот	1	2
599	восприятия в	1	2
600	применении к	1	2
601	языка в	1	2
602	своей природе	4	2
603	и каждое	1	2
604	имеет в	1	2
605	даже самое	2	2
606	может явиться	1	2
607	совершенно очевидно	2	2
608	в два	1	2
609	как совокупность	2	2
610	и действия	1	2
611	но они	2	2
612	на пути	1	2
613	а между	1	2
614	уже и	1	2
615	стороны как	1	2
616	так же	22	2
617	в чистом	1	2
618	в глаза	1	2
619	всегда и	1	2
620	его собственной	2	2
621	в прошлом	2	2
622	к ним	2	2
623	приходят к	1	2
624	отношений и	5	2
625	утверждал что	1	2
626	перед ним	1	2
627	тех случаях	1	2
628	быть в	3	2
629	к которому	7	2
630	с этими	1	2
631	как я	3	2
632	же слова	1	2
633	отношения в	1	2
634	сих пор	3	2
635	во всей	3	2
636	что именно	4	2
637	друг с	10	2
638	в отдельных	1	2
639	уже по	5	2
640	характеризуется тем	1	2
641	в системе	4	2
642	она есть	1	2
643	чем это	2	2
644	и иной	1	2
645	и становится	1	2
646	на втором	1	2
647	или иным	2	2
648	этих моментов	1	2
649	не возникает	2	2
650	не принадлежат	1	2
651	той мере	3	2
652	мы видим	6	2
653	на протяжении	2	2
654	к их	2	2
655	от его	1	2
656	собой в	2	2
657	его собственных	1	2
658	при переходе	2	2
659	целого а	1	2
660	внутренней и	1	2
661	что при	4	2
662	далеко за	4	2
663	не удается	1	2
664	мы можем	15	2
665	что между	5	2
666	не путем	1	2
667	отношения между	3	2
668	которое дает	3	2
669	внутреннее единство	1	2
670	или не	2	2
671	которая состоит	1	2
672	том же	1	2
673	и приводит	1	2
674	он оказывается	2	2
675	как его	2	2
676	исходит из	2	2
677	противоречие с	1	2
678	не остается	1	2
679	учение о	3	2
680	такова что	1	2
681	по одному	5	2
682	же точно	1	2
683	зрения и	1	2
684	о которых	2	2
685	а только	8	2
686	с указанием	1	2
687	равной мере	4	2
688	на которую	1	2
689	складывается из	1	2
690	следует однако	1	2
691	выступает в	2	2
692	сознания а	1	2
693	что даже	1	2
694	не означает	5	2
695	не одного	1	2
696	не могу	1	2
697	и процессы	1	2
698	этой точки	7	2
699	этих трех	1	2
700	здесь мы	1	2
701	вообще не	5	2
702	однако эта	1	2
703	но зато	1	2
704	одно и	2	2
705	не приходится	1	2
706	сущности говоря	5	2
707	для человека	1	2
708	в форме	1	2
709	этот вопрос	8	2
710	и отличается	1	2
711	когда мы	4	2
712	не знаю	1	2
713	и анализ	1	2
714	другому в	1	2
715	занимает центральное	1	2
716	только с	1	2
717	что во	1	2
718	моментов в	4	2
719	и др	1	2
720	это делает	1	2
721	обратимся к	1	2
722	мы будем	4	2
723	другого как	1	2
724	этой системе	1	2
725	для чего	1	2
726	имеет свою	5	2
727	доказывает что	1	2
728	и сами	2	2
729	в статье	1	2
730	утверждать что	1	2
731	но одновременно	1	2
732	взгляд на	3	2
733	до сих	3	2
734	за ним	1	2
735	и должны	1	2
736	за скобки	2	2
737	в специальном	1	2
738	своего собственного	3	2
739	анализа не	1	2
740	в противоречие	1	2
741	и при	4	2
742	что это	1	2
743	от нас	1	2
744	не требует	3	2
745	представления об	1	2
746	том и	1	2
747	со всеми	2	2
748	все его	1	2
749	должен был	3	2
750	которое как	1	2
751	собой и	3	2
752	в обратном	2	2
753	между которыми	1	2
754	обозначить как	1	2
755	всем протяжении	5	2
756	даже не	1	2
757	в процессе	37	2
758	с целым	1	2
759	оказывается как	1	2
760	система знаков	1	2
761	и просто	1	2
762	которого является	2	2
763	не имеет	7	2
764	может не	3	2
765	всей своей	1	2
766	к другому	3	2
767	языка на	1	2
768	думать что	1	2
769	нет ничего	1	2
770	второго порядка	1	2
771	этой части	1	2
772	этой второй	1	2
773	не имеют	4	2
774	в течение	1	2
775	сколько в	1	2
776	и второй	1	2
777	со всей	1	2
778	в которую	1	2
779	слов и	3	2
780	при помощи	1	2
781	сегодня в	2	2
782	может ли	2	2
783	части этого	1	2
784	тем же	1	2
785	начиная с	1	2
786	легко может	1	2
787	он может	5	2
788	который по	2	2
789	только его	2	2
790	но если	7	2
791	столько в	1	2
792	появляется в	1	2
793	в самой	1	2
794	другого и	1	2
795	одних и	1	2
796	возвращает нас	2	2
797	значение в	3	2
798	мы вынуждены	2	2
799	только по	4	2
800	зависит от	4	2
801	который всегда	2	2
802	обе эти	8	2
803	что с	7	2
804	способность к	3	2
805	для нас	1	2
806	не способен	3	2
807	у нас	4	2
808	а все	1	2
809	смысле этого	2	2
810	слова не	2	2
811	все равно	2	2
812	в ином	3	2
813	раз в	4	2
814	что ни	1	2
815	образом в	2	2
816	подтверждается и	1	2
817	но эта	1	2
818	иными словами	1	2
819	совершенно особого	1	2
820	это еще	1	2
821	по существу	5	2
822	с теми	1	2
823	в ту	1	2
824	словами самого	1	2
825	внимание в	1	2
826	случаях когда	1	2
827	других в	1	2
828	в следующем	1	2
829	на все	7	2
830	на всем	5	2
831	с другом	10	2
832	которой он	1	2
833	текст как	1	2
834	или менее	1	2
835	и таким	1	2
836	целого и	1	2
837	в одной	2	2
838	связаны с	1	2
839	а на	1	2
840	к одному	4	2
841	и тех	1	2
842	как показывает	6	2
843	там где	2	2
844	и эти	2	2
845	оно в	1	2
846	единое целое	1	2
847	это как	1	2
848	не решает	1	2
849	то и	2	2
850	при участии	1	2
851	есть чисто	1	2
852	не по	1	2
853	но всегда	1	2
854	с языком	1	2
855	к тем	1	2
856	только перед	1	2
857	что из	1	2
858	самое время	1	2
859	столь различных	1	2
860	прежде чем	2	2
861	чего она	1	2
862	в изложении	1	2
863	для обозначения	1	2
864	бы он	1	2
865	не можем	2	2
866	означало бы	1	2
867	по этому	1	2
868	и прежде	1	2
869	по законам	3	2
870	при изучении	1	2
871	все более	4	2
872	и только	4	2
873	и ту	1	2
874	событий и	1	2
875	как ему	1	2
876	в готовом	5	2
877	мы наблюдаем	1	1
878	что было	2	1
879	с которыми	2	1
880	мы обратимся	1	1
881	практически не	1	1
882	они являются	2	1
883	они имеют	1	1
884	с помощью	32	1
885	к действительности	1	1
886	до которого	1	1
887	и другие	13	1
888	могут иметь	1	1
889	в новые	1	1
890	несомненно что	1	1
891	в единую	1	1
892	и целиком	1	1
893	не считает	1	1
894	речи то	2	1
895	мы постараемся	4	1
896	между этим	1	1
897	к словесному	1	1
898	он обнаруживает	1	1
899	аналогия с	1	1
900	различия в	2	1
901	ко второй	1	1
902	выводу что	3	1
903	только что	6	1
904	поэтому научное	1	1
905	самого себя	1	1
906	работу в	1	1
907	в сферу	2	1
908	что один	1	1
909	первую очередь	4	1
910	распространено и	1	1
911	или по	1	1
912	он видит	1	1
913	происходит как	1	1
914	в большей	1	1
915	протекает по	1	1
916	мысли и	7	1
917	положения и	1	1
918	привести к	2	1
919	что то	1	1
920	его то	1	1
921	с более	3	1
922	целом ряде	1	1
923	имевших место	2	1
924	почему мы	1	1
925	в общей	1	1
926	феноменов и	1	1
927	только тогда	5	1
928	своих собственных	1	1
929	случае он	1	1
930	составляет прямую	1	1
931	в различных	3	1
932	по способу	2	1
933	смысла речи	1	1
934	по мере	6	1
935	отношений в	4	1
936	определяется и	1	1
937	этой последней	2	1
938	операций при	1	1
939	передний план	1	1
940	две другие	1	1
941	готовом виде	5	1
942	строить свое	1	1
943	но все	2	1
944	они относятся	1	1
945	ни одна	1	1
946	точнее обозначить	1	1
947	виде тогда	1	1
948	равно как	1	1
949	каким образом	2	1
950	мысли как	4	1
951	что уровень	1	1
952	не возникнет	1	1
953	из самых	1	1
954	не доказывает	1	1
955	большую часть	1	1
956	он полагает	1	1
957	эта граница	1	1
958	развития но	8	1
959	сознания является	1	1
960	можно поставить	1	1
961	стороны в	1	1
962	его на	2	1
963	целое и	1	1
964	нового поэтому	1	1
965	начинается с	2	1
966	факт имеет	1	1
967	над самим	1	1
968	не обладают	1	1
969	причине что	1	1
970	внимание что	1	1
971	предмета и	2	1
972	материала это	1	1
973	системы функций	1	1
974	двумя полюсами	1	1
975	что оба	4	1
976	его позиция	1	1
977	этим самым	1	1
978	только частный	1	1
979	в письме	1	1
980	него могут	1	1
981	и из	2	1
982	чем мы	1	1
983	применение его	1	1
984	есть миф	1	1
985	обратное влияние	3	1
986	так если	2	1
987	истинном значении	1	1
988	ближайшие к	1	1
989	других исследователей	1	1
990	что сознание	4	1
991	в первую	4	1
992	во все	1	1
993	все основания	1	1
994	же следует	1	1
995	настолько чтобы	1	1
996	никаких оснований	2	1
997	дело только	1	1
998	мы увидим	3	1
999	собой как	3	1
1000	он отвергает	1	1
1001	как будет	1	1
1002	почти исключительно	1	1
1003	должна быть	7	1
1004	но то	1	1
1005	другом в	2	1
1006	и другой	2	1
1007	о невозможности	1	1
1008	научной мысли	2	1
1009	оно как	1	1
1010	мы подробно	1	1
1011	которыми он	2	1
1012	вопроса об	2	1
1013	затем уже	1	1
1014	в этот	4	1
1015	с собственным	2	1
1016	из себя	1	1
1017	которому следует	1	1
1018	из самого	1	1
1019	этот тезис	1	1
1020	смысле слова	1	1
1021	в изучении	1	1
1022	об отношении	2	1
1023	имеет дело	1	1
1024	и формы	1	1
1025	между отдельными	2	1
1026	не исключает	1	1
1027	приходит к	6	1
1028	говорит что	7	1
1029	внимания к	1	1
1030	что речь	1	1
1031	является скорее	1	1
1032	к противоположному	1	1
1033	постараемся сейчас	1	1
1034	на практике	3	1
1035	до того	4	1
1036	как предметом	1	1
1037	что те	3	1
1038	он при	1	1
1039	всего этого	1	1
1040	чем при	1	1
1041	ни одного	2	1
1042	единого целого	1	1
1043	это единство	1	1
1044	она вполне	1	1
1045	но скорее	1	1
1046	представляется что	1	1
1047	эти более	1	1
1048	еще нет	1	1
1049	с именем	1	1
1050	этом она	1	1
1051	деле как	1	1
1052	как для	1	1
1053	в основу	1	1
1054	следующим образом	1	1
1055	такая же	1	1
1056	к некоторому	1	1
1057	путь от	4	1
1058	слово не	1	1
1059	зрения мы	1	1
1060	речь не	3	1
1061	входят в	1	1
1062	все время	3	1
1063	не умеет	6	1
1064	состояла в	2	1
1065	они сами	1	1
1066	каждое из	1	1
1067	что говорит	1	1
1068	не два	2	1
1069	ином отношении	2	1
1070	возникающая в	1	1
1071	и подобно	2	1
1072	к этим	2	1
1073	постановкой вопроса	1	1
1074	распадается на	1	1
1075	он так	1	1
1076	имеет места	2	1
1077	чем более	2	1
1078	любой другой	1	1
1079	своего развития	11	1
1080	того о	1	1
1081	ответа на	1	1
1082	внутреннюю структуру	1	1
1083	целом все	1	1
1084	не происходит	1	1
1085	и определяющим	1	1
1086	его собственного	2	1
1087	как между	1	1
1088	общие понятия	2	1
1089	при котором	1	1
1090	при установлении	3	1
1091	влияние на	2	1
1092	этой внутренней	1	1
1093	первый и	2	1
1094	которая определяет	1	1
1095	между его	1	1
1096	мышления и	8	1
1097	необходимой предпосылкой	1	1
1098	отражение в	1	1
1099	нельзя сказать	1	1
1100	после того	2	1
1101	заключенное в	1	1
1102	стороны одной	1	1
1103	она в	1	1
1104	но еще	1	1
1105	что я	4	1
1106	что уже	3	1
1107	целого это	1	1
1108	какого рода	1	1
1109	мы знаем	5	1
1110	говоря это	1	1
1111	принципиально нового	3	1
1112	начале этой	1	1
1113	и навыков	1	1
1114	сама же	1	1
1115	приводит нас	3	1
1116	ним в	1	1
1117	для обучения	1	1
1118	обычно не	2	1
1119	связей и	5	1
1120	обратил внимание	1	1
1121	что такое	6	1
1122	и сама	1	1
1123	это верно	2	1
1124	в тот	4	1
1125	только ту	2	1
1126	которая уже	1	1
1127	это слово	3	1
1128	совершенно иначе	2	1
1129	в европейской	1	1
1130	не связанным	2	1
1131	резюмируя можно	1	1
1132	качестве своих	1	1
1133	оказывается для	1	1
1134	если первая	1	1
1135	себе путь	1	1
1136	не совпадают	3	1
1137	от тех	1	1
1138	ли мы	2	1
1139	и отношения	3	1
1140	как по	1	1
1141	означает в	3	1
1142	что его	2	1
1143	бы достаточно	1	1
1144	не нуждается	1	1
1145	во внимание	4	1
1146	по аналогии	2	1
1147	была в	1	1
1148	его мысли	3	1
1149	в понятии	1	1
1150	нем но	1	1
1151	или хотя	1	1
1152	мы это	2	1
1153	а должен	1	1
1154	но само	1	1
1155	между этими	3	1
1156	от окружающих	1	1
1157	этом последнем	1	1
1158	в последние	1	1
1159	воздействие на	1	1
1160	как видим	1	1
1161	эти три	2	1
1162	имеет никаких	1	1
1163	самым и	1	1
1164	же как	9	1
1165	рядом с	1	1
1166	всегда оказывается	1	1
1167	и вместе	1	1
1168	но когда	2	1
1169	сознания как	1	1
1170	от этого	1	1
1171	больше и	1	1
1172	а отнюдь	1	1
1173	слово в	3	1
1174	себе и	1	1
1175	точек зрения	4	1
1176	к мысли	6	1
1177	общего смысла	1	1
1178	как единый	1	1
1179	полагает что	1	1
1180	и у	1	1
1181	что их	2	1
1182	такова например	1	1
1183	действительности и	1	1
1184	ли что	1	1
1185	как сказано	1	1
1186	самой себе	3	1
1187	нам остается	2	1
1188	что хотя	1	1
1189	слова по	1	1
1190	не имеющие	1	1
1191	к ситуации	2	1
1192	не сумел	1	1
1193	образом с	2	1
1194	это вполне	1	1
1195	если оно	1	1
1196	того в	2	1
1197	они же	2	1
1198	которых в	1	1
1199	в целях	2	1
1200	от конкретного	1	1
1201	мере как	2	1
1202	все остальные	1	1
1203	почти из	2	1
1204	при отсутствии	1	1
1205	чтобы он	1	1
1206	т.п и	1	1
1207	между фактами	1	1
1208	как произвольного	1	1
1209	и речи	1	1
1210	совсем не	1	1
1211	нечто нейтральное	1	1
1212	момента когда	1	1
1213	эти слова	1	1
1214	существенно не	1	1
1215	будем иметь	2	1
1216	отношение между	4	1
1217	оно нуждается	1	1
1218	языком и	1	1
1219	отличаются от	2	1
1220	для первого	2	1
1221	максимально в	1	1
1222	на чем	1	1
1223	именно потому	3	1
1224	все основные	7	1
1225	в контакте	1	1
1226	в деятельности	5	1
1227	на нем	2	1
1228	если же	1	1
1229	должны быть	2	1
1230	ничего нового	1	1
1231	содержания и	2	1
1232	нечто аналогичное	1	1
1233	деле его	1	1
1234	но только	4	1
1235	тем и	2	1
1236	себя на	1	1
1237	в истинном	1	1
1238	такое что	1	1
1239	научного знания	1	1
1240	доходит до	1	1
1241	и затем	1	1
1242	в современной	3	1
1243	чтобы их	1	1
1244	решение вопроса	2	1
1245	миру и	1	1
1246	он спрашивает	1	1
1247	то во	1	1
1248	известно по	1	1
1249	самому факту	1	1
1250	собственно и	1	1
1251	отношения с	1	1
1252	как один	1	1
1253	должны были	3	1
1254	систематизации и	1	1
1255	являются ли	1	1
1256	для жизни	1	1
1257	слишком легко	1	1
1258	не совпадает	2	1
1259	требует чтобы	1	1
1260	мысли от	3	1
1261	я это	3	1
1262	из нее	5	1
1263	в связь	1	1
1264	выше закономерности	1	1
1265	нашего анализа	1	1
1266	на словах	2	1
1267	и никогда	1	1
1268	что для	2	1
1269	два года	1	1
1270	внимание и	3	1
1271	сущности это	2	1
1272	этот путь	2	1
1273	это приводит	1	1
1274	в достаточной	1	1
1275	на отдельные	2	1
1276	с которым	2	1
1277	мотивом и	1	1
1278	функции они	1	1
1279	всем остальным	2	1
1280	же мы	2	1
1281	о сознательном	1	1
1282	и вызывает	2	1
1283	те кто	1	1
1284	сделать предметом	1	1
1285	изучения в	1	1
1286	языку не	1	1
1287	отношении является	1	1
1288	и ведет	2	1
1289	ровно настолько	1	1
1290	а главное	1	1
1291	области гуманитарных	1	1
1292	есть система	1	1
1293	можно с	1	1
1294	и последующее	1	1
1295	который оказался	1	1
1296	центральное место	1	1
1297	в какой-то	1	1
1298	которая и	1	1
1299	можно только	2	1
1300	анекдота так	1	1
