N	3gram	Tiupa_Narr	Narrotol
146	с точкой зрения	1	2
147	в четверг служил	1	2
148	всеми кроме матери	1	2
149	когда он укрывался	1	2
150	бог знает куда	1	2
151	мы имеем дело	4	2
152	в связи с	3	2
153	идет по полю	2	2
154	так или иначе	1	2
155	на протяжении этого	2	2
156	несомненно начинается речью	1	1
157	символ бессмертия матери	1	1
158	архиерей забыт и	1	1
159	человека в нового	1	1
160	неразрывно объединены в	1	1
161	не вставал с	1	1
162	всего рассказа а	1	1
163	преосвященный петр неочевидный	1	1
164	в четвертом эпизоде	1	1
165	который свободен теперь	2	1
166	вторыми третьими и	1	1
167	другая странность состоит	1	1
168	символическую фигуру носительницы	1	1
169	нами два события	1	1
170	с гуровым в	1	1
171	то она определяется	1	1
172	между двумя их	1	1
173	следующей фразе из	1	1
174	максимуме его признаков	1	1
175	двумя их циклами	1	1
176	как сияние упоминается	1	1
177	поэтически свидетельствует о	1	1
178	не могли бы	1	1
179	из выделяемых эпизодов	1	1
180	возвращения в детство	1	1
181	и детских больших	1	1
182	момент преображения освобождения	1	1
183	теми же словами	1	1
184	залитого солнцем неба	1	1
185	приходится искать в	1	1
186	сразу а длится	1	1
187	ошибкой отождествить восприятие	1	1
188	чуда сверхсобытия и	1	1
189	точно во сне	1	1
190	небессмысленность прожитой кем-то	1	1
191	настоящего времени в	1	1
192	его одиночеством после	1	1
193	залитый светом панкратиевский	1	1
194	сам по себе	1	1
195	образует дважды упоминаемое	1	1
196	в тексте не	1	1
197	в другом и	1	1
198	постели в эпизоде	1	1
199	архиереем а во	1	1
200	жизни деревьями уходит	1	1
201	это было скажем	1	1
202	на эпизоды и	1	1
203	глазами белая зубчатая	1	1
204	двумя событиями лишенными	1	1
205	подлежит сомнению и	1	1
206	артикулирующую историю героя	1	1
207	способность вставать и	1	1
208	собой возвращения архиерея	1	1
209	него приезжала игуменья	1	1
210	это то что	1	1
211	актуализируя момент преображения	1	1
212	то есть умирающий	1	1
213	однако эта фраза	1	1
214	достаточно одного из	1	1
215	альтернативна внешней а	1	1
216	всю свою жизнь	2	1
217	которого доносятся из	1	1
218	этому схематизму действие	1	1
219	эпизода карета с	1	1
220	выходит новое и	1	1
221	прошлое в детство	1	1
222	эпизоде точка зрения	1	1
223	от окружающего мира	1	1
224	фазой по контрасту	1	1
225	и внутренняя до	1	1
226	волновало что на	1	1
227	угнетало его своею	1	1
228	интрига может быть	1	1
229	детей и около	1	1
230	следует краткий эпизод	1	1
231	и каменных монастырских	1	1
232	наконец пара двенадцатых	1	1
233	его жизни и	1	1
234	связи приезд матери	1	1
235	между ними не	1	1
236	сыночком своего рода	1	1
237	в монастырь в	1	1
238	ногах седьмые эпизоды	1	1
239	архиерея ни тематически	1	1
240	возвратном преображении петра	1	1
241	себе вы уже	1	1
242	то что хотела	1	1
243	этикетных ситуациях общая	1	1
244	времени эта фаза	1	1
245	одиннадцатых эпизода демонстративно	1	1
246	все тому же	1	1
247	быть воспринята и	1	1
248	и как будто	1	1
249	создающего эффект нанизывания	1	1
250	поскольку лишена неожиданности	1	1
251	благодаря временным границам	1	1
252	когда преосвященный открыл	1	1
253	столь чуждого миру	1	1
254	ряд вставных квазиэпизодов	1	1
255	смерть архиерея семантическая	1	1
256	рифмы обнаруживаемые между	1	1
257	состояний а тут	1	1
258	но и альтернативный	1	1
259	келейник когда преосвященный	1	1
260	окружающими ничего не	1	1
261	как произведение в	1	1
262	эпизод в полном	1	1
263	сверхсобытия и поэтически	1	1
264	внутреннего зрения наступает	1	1
265	ряда мотивов в	1	1
266	жизни то есть	1	1
267	архиерей не понимает	1	1
268	например обед с	1	1
269	точкой зрения нарратора	1	1
270	нагорели все было	1	1
271	благости весеннего настроения	1	1
272	а в эпизоде	1	1
273	благодаря этому схематизму	1	1
274	не случаен художественно	1	1
275	же в качестве	1	1
276	таковых рассмотреть промежуточные	1	1
277	вместо славы забвение	1	1
278	и физически мучительной	1	1
279	увидеть внешний облик	1	1
280	героя она не	1	1
281	он слушая про	1	1
282	разрушают повествовательного текста	1	1
283	при архиереях и	2	1
284	к эквивалентности параллельных	1	1
285	прежде робела говорила	1	1
286	и умирание наступает	1	1
287	архиерея то в	1	1
288	нежданного появления купца	1	1
289	событийность излагаемых повествователем	1	1
290	качестве указания времени	1	1
291	слова долго наконец	1	1
292	тут ваше преосвященство	1	1
293	фигуру носительницы живой	1	1
294	напряжении событийного ряда	1	1
295	в качестве чуда	1	1
296	было шумно если	1	1
297	как ребенка называя	1	1
298	для такого переосмысления	1	1
299	дополнительной персонажной фигуре	1	1
300	символическую значимость оно	1	1
301	занимает особое место	1	1
302	только благодаря этому	1	1
303	облекается в молчание	1	1
304	не удается хотя	1	1
305	в тексте парадоксальное	1	1
306	архиереем поразительны мотивные	1	1
307	первого евангелия оба	1	1
308	членение чеховского архиерея	1	1
309	камень совершенно чуждо	1	1
310	не мог предвидеть	1	1
311	благодарим вас чаю	1	1
312	становится символическим содержанием	1	1
313	мы можем обозначить	1	1
314	двух наиболее кратких	1	1
315	времени существенную роль	1	1
316	согласно все тому	1	1
317	не спал всю	1	1
318	принцип системы эпизодов	1	1
319	тех слов с	1	1
320	каменных монастырских стен	1	1
321	говорит о своей	1	1
322	тумане в залитый	1	1
323	двойной структуре конфигурирующей	1	1
324	для окружающих образом	1	1
325	неловкость поведения в	1	1
326	события свидетель и	2	1
327	как нежна и	1	1
328	всех членов своего	1	1
329	если не вглядеться	1	1
330	главного персонажа на	1	1
331	на эпизоды в	2	1
332	членения несколько повседневных	1	1
333	той мере в	1	1
334	посредство некоего созерцающего	1	1
335	будет продолжаться картина	1	1
336	жизнью и смертью	1	1
337	между жизнью и	1	1
338	в последние десятилетия	1	1
339	преосвященный входил к	1	1
340	читатель имеет возможность	1	1
341	пара начальных связана	1	1
342	эффект семантической параллели	1	1
343	в двуголосой форме	1	1
344	славу обретает сын	1	1
345	частности обращает на	1	1
346	обоих эпизодах его	1	1
347	мысленного возвращения в	1	1
348	монахов о воскресении	1	1
349	входит к нему	1	1
350	мать и он	1	1
351	друг с другом	1	1
352	томящим его одиночеством	1	1
353	отчужденно как о	1	1
354	знакомимся с нею	1	1
355	единого нарративного высказывания	1	1
356	единственно допустимым для	1	1
357	переход от донарративных	1	1
358	актуальное членение чеховского	1	1
359	маркированном положении оказывается	1	1
360	едином но сложном	1	1
361	умиранием христа в	1	1
362	глаза то увидел	1	1
363	он свободен теперь	2	1
364	тексте эпизода отрезку	1	1
365	фрагмента с предсмертным	1	1
366	личная память читателя	1	1
367	жить в данном	1	1
368	граница эпизода появление	1	1
369	забыт и собирающиеся	1	1
370	рубежом восьми часов	1	1
371	напряженности устремленного к	1	1
372	монастыря впрочем за	1	1
373	старо-петровского монастыря где	1	1
374	видения героя где	1	1
375	пространстве с появлением	1	1
376	когда прочли уже	1	1
377	слабые будьте такие	1	1
378	прослеживать историю приобретенной	1	1
379	искала предлога чтобы	1	1
380	новое состояние не	1	1
381	игуменьи и трех	1	1
382	самую ткань текста	1	1
383	юродивый вспомним что	1	1
384	их приезда в	1	1
385	все было как	1	1
386	рассказывать говорила и	1	1
387	из тончайших проявлений	1	1
388	только лейтмотив каменных	1	1
389	но и моментами	1	1
390	качестве единого нарративного	1	1
391	и только покидая	1	1
392	за нею никакого	1	1
393	персонажа если бы	1	1
394	общая естественность взгляда	1	1
395	в пространстве без	1	1
396	отличается от предыдущих	1	1
397	никогда не было	1	1
398	павлушей их сближает	1	1
399	человек не поговорил	1	1
400	далеко не всегда	1	1
401	открыл глаза то	1	1
402	за стеной отца	1	1
403	героя в половине	1	1
404	эпизод вечером монахи	1	1
405	в коммуникативном событии	2	1
406	уже простой обыкновенный	1	1
407	гостей матери и	1	1
408	наиболее кратких эпизодов	1	1
409	катя не мигая	2	1
410	ситуациях общая смеховая	1	1
411	живой памяти об	1	1
412	обратно симметрично поклонению	1	1
413	сисоя преосвященный не	1	1
414	и самого иисуса	1	1
415	в начальной фразе	1	1
416	этого момента более	1	1
417	через посредство некоего	1	1
418	дамы после обозначения	1	1
419	день эпизод отмеченный	1	1
420	неким побочным ее	1	1
421	своего рода помазание	1	1
422	отсутствием келейника и	1	1
423	самостоятельный эпизод вечером	1	1
424	мать сохраняет этот	1	1
425	весьма изощренную как	1	1
426	разных местах и	1	1
427	что мы постигаем	1	1
428	отдал но и	1	1
429	мере в какой	1	1
430	значимость оно дважды	1	1
431	героя с толпой	1	1
432	дело в том	2	1
433	оба одиннадцатых эпизода	1	1
434	старческого сморщенного лица	1	1
435	после восьми лет	1	1
436	видении опять становясь	1	1
437	всех его настроений	1	1
438	границы актуального членения	1	1
439	но поскольку вслед	1	1
440	не молился оба	1	1
441	выделенная графически реплика	1	1
442	уподобляется кумулятивной катастрофе	1	1
443	нарастания наступает смерть	1	1
444	кроме матери остальные	1	1
445	обязанностей в обоих	1	1
446	ухода героя из	1	1
447	абзац несомненно начинается	1	1
448	миром прослеженный циклический	1	1
449	петра к полюсу	1	1
450	сисоя столь чуждого	1	1
451	же усиливает ненавязчивый	1	1
452	не выделенная графически	1	1
453	закрепленным в культуре	1	1
454	главное действующее лицо	2	1
455	один голос в	1	1
456	комнате катю эта	1	1
457	переклички данного фрагмента	1	1
458	мнимо интермедийном эпизоде	1	1
459	над зеленоватой бородой	1	1
460	умирание героя с	1	1
461	с начальным единением	1	1
462	архиерея который не	1	1
463	мы узнаем о	1	1
464	интеллигибельная стройность актуального	1	1
465	приезд матери и	1	1
466	как именует архиерея	1	1
467	матери умирающего героя	1	1
468	апостольское число двенадцать	1	1
469	освобождение из которых	1	1
470	первого эпизода мать	1	1
471	небесследность и небессмысленность	1	1
472	именно это и	1	1
473	сыне тем самым	1	1
474	нестерпимо захотелось это	1	1
475	герой думает о	1	1
476	о болезни епархиального	1	1
477	сисоя матери и	1	1
478	этот краткий эпизод	1	1
479	и то что	1	1
480	событийность излагаемых ею	1	1
481	переклички своего рода	1	1
482	поговорить отвести душу	1	1
483	его от описанных	1	1
484	недолжное существование какое	1	1
485	затруднительно если не	1	1
486	некоего созерцающего ума	1	1
487	писал бахтин может	1	1
488	в алтаре архиереем	1	1
489	прошлого и будущего	1	1
490	рассказа что освобождает	1	1
491	собравшихся в церкви	1	1
492	установка человека подлинное	1	1
493	а то и	1	1
494	мать приезжали три	1	1
495	и свидетельствующая о	1	1
496	текстом преимущественно в	1	1
497	тела увиденный матерью	1	1
498	текста глубокая обратная	1	1
499	всю ночь а	1	1
500	в церкви и	1	1
501	что один из	1	1
502	из двадцать первого	1	1
503	что угнетало его	1	1
504	он эпизод беседы	1	1
505	со стороны писателя	1	1
506	в качестве некоторого	1	1
507	с толпой молящихся	1	1
508	промежуточные микрособытия например	1	1
509	как будет сказано	1	1
510	предпасхальной субботе называемой	1	1
511	для кумулятивной интриги	1	1
512	формы ко второй	1	1
513	эпизоде последней главы	1	1
514	в архиерей впервые	1	1
515	обеда приезжали две	1	1
516	в себе самом	2	1
517	а не исчезновению	1	1
518	его противостояние тому	1	1
519	как хорошо думал	1	1
520	собой интрига может	1	1
521	человека в вечно	1	1
522	самого архиерея обнаружить	1	1
523	из сумерек старо-петровского	1	1
524	человек и как	1	1
525	утрачивает способность вставать	1	1
526	и дополнительной персонажной	1	1
527	знаменательно также следующее	1	1
528	граница повествовательного переноса	1	1
529	смог бы но	1	1
530	вечно живого бога	1	1
531	круг начальные эпизоды	1	1
532	лиминальной фазой но	1	1
533	должностными обязанностями и	1	1
534	в церкви вокруг	1	1
535	эпизод беседы с	1	1
536	образом достигает фазы	1	1
537	производит впечатление чуда	1	1
538	жестом трагической иронии	1	1
539	архиерея в качестве	1	1
540	героя не происходит	1	1
541	видение решающим звеном	1	1
542	данного фрагмента с	1	1
543	рассказу явно недостает	1	1
544	вот этот краткий	1	1
545	сами участвуем как	2	1
546	наделяет этот итеративный	1	1
547	глава третья епархиальный	1	1
548	очевидная граница эпизода	1	1
549	предающегося воспоминаниям героя	1	1
550	с длинной седой	1	1
551	нулевая фаза в	1	1
552	осуществляется данным текстом	1	1
553	памяти об усопших	1	1
554	две богатые дамы	1	1
555	слове писал бахтин	1	1
556	т.п за освобождение	1	1
557	персонажа находится внутри	1	1
558	седьмые эпизоды представляют	1	1
559	усиливает ненавязчивый эффект	1	1
560	происходят в разные	1	1
561	отцом сисоем после	1	1
562	хотя бы слабо	1	1
563	как птица может	1	1
564	не исчезновению героя	1	1
565	преосвященный не спал	1	1
566	каким он существует	1	1
567	уже не мог	2	1
568	первыми вторыми третьими	1	1
569	неба которое над	1	1
570	времени организован появлением	1	1
571	позиции петра а	1	1
572	дважды за сутки	1	1
573	интуиции художника но	1	1
574	же обстоит дело	1	1
575	и тот же	1	1
576	манифестированный отъездом из	1	1
577	в явной рассогласованности	1	1
578	впервые дано увидеть	1	1
579	качестве одной из	1	1
580	переживаемой в первом	1	1
581	дальнего монастыря а	1	1
582	всей своей последовательности	1	1
583	над проснувшимися к	1	1
584	сияние тихо робко	1	1
585	структур реального действия	1	1
586	в речи повествователя	2	1
587	точку зрения одного	1	1
588	последующими фразами как	1	1
589	не смог бы	1	1
590	немного в гостиной	1	1
591	рождения иисуса помимо	1	1
592	и многообразно переклички	1	1
593	в самостоятельный абзац	1	1
594	еще отсутствуют однако	1	1
595	о котором рассказано	1	1
596	проведенных за границей	1	1
597	затем следует краткий	1	1
598	делится строго пополам	1	1
599	было как будто	2	1
600	решающим звеном интриги?	1	1
601	и столь же	1	1
602	рассказе о ней	1	1
603	о предпасхальных днях	1	1
604	из природной неизбежности	1	1
605	составляет явную антитезу	1	1
606	кто не верили	1	1
607	эпизодов вновь как	1	1
608	уже восьмое евангелие	1	1
609	оба восьмых эпизода	1	1
610	герою еще одного	1	1
611	старухи специально оговаривается	1	1
612	втором эпизоде в	1	1
613	и как бы	1	1
614	лет назад она	1	1
615	и поэтически свидетельствует	1	1
616	но сложном событии	1	1
617	появлением фоновых персонажей	1	1
618	тоже так называла	1	1
619	не только шире	1	1
620	оставляет место для	1	1
621	пределами изображенного времени	1	1
622	он стоит отчего	1	1
623	рассказывания в отвлечении	1	1
624	ненужному что угнетало	1	1
625	не вспоминал это	1	1
626	доносятся из гостиной	1	1
627	думает и в	1	1
628	за границей обращает	1	1
629	не поговорил с	1	1
630	напомнить что у	1	1
631	наступает не сразу	1	1
632	разные времена различные	1	1
633	затрагивает только речи	1	1
634	страстям господним последней	1	1
635	и отсутствие рациональной	1	1
636	начала жизни по-матерински	1	1
637	доктора а на	1	1
638	оказывается двенадцатым архиереем	1	1
639	проснувшимися к жизни	1	1
640	случаен художественно концептуален	1	1
641	не верят его	1	1
642	суть возвращения героя	1	1
643	что у матери	1	1
644	с характеристикой пасхального	1	1
645	событиями лишенными какой	1	1
646	или особенно в	1	1
647	не мигая глядела	2	1
648	художника но именно	1	1
649	гуровым в даме	1	1
650	его людей так	1	1
651	матери то в	1	1
652	что отчасти мотивировано	1	1
653	и строго отграниченная	1	1
654	представлялось ему что	1	1
655	сближает общая естественность	1	1
656	свою жизнь находился	2	1
657	фазой но поскольку	1	1
658	является ли это	1	1
659	а над ним	1	1
660	носительницы живой памяти	1	1
661	помазание а во	1	1
662	уже легли преосвященнейший?	1	1
663	седьмые эпизоды знаменательно	1	1
664	перед нами одно	1	1
665	удовлетворение как хорошо	1	1
666	четвертую фразу где	1	1
667	мотив чуда как	1	1
668	громко обращаются в	1	1
669	с повествовательной традицией	1	1
670	пережил их одиннадцать	2	1
671	архиерей вспоминает как	1	1
672	и наличие хотя	1	1
673	тому же рубежом	1	1
674	павлушей и сыночком	1	1
675	долго наконец пара	1	1
676	со стороны нарратора	1	1
677	покоя благости весеннего	1	1
678	же в аспекте	1	1
679	обременительных обязанностей в	1	1
680	сих пор ракурсы	1	1
681	которых весело светилось	1	1
682	давящих героя низких	1	1
683	но и внутренняя	1	1
684	причиной тихого плача	1	1
685	сдвиг в организации	1	1
686	именно восемь лет	1	1
687	в детстве а	1	1
688	отождествить восприятие умирания	1	1
689	свидетеля и судии	4	1
690	героя образует дважды	1	1
691	женетта фрагмент статусом	1	1
692	в восьми верстах	1	1
693	душевной угнетенности от	1	1
694	следующую фазу сюжетного	1	1
695	внуках поскольку читатель	1	1
696	вспоминает как когда-то	1	1
697	кем-то жизни? к	1	1
698	вечером монахи пели	1	1
699	оба вторых эпизода	1	1
700	шмида фокализация третьего	1	1
701	циклический параллелизм с	1	1
702	существует просто несобственно-прямая	1	1
703	присутствии преосвященного петра	1	1
704	состоянием героя отчасти	1	1
705	которой освобождается умирающий	1	1
706	текстуальной данности рассказа	1	1
707	невинному ребенку не	1	1
708	выстроен аналогично процитированному	1	1
709	крайне затруднительно если	1	1
710	циклами при всей	1	1
711	системы эпизодов разумеется	1	1
712	настроения аналогичного настроению	1	1
713	сохраняется повествованием и	1	1
714	дядю преосвященного как	2	1
715	невольно явившись актантной	1	1
716	эпизод обособления текстуально	1	1
717	словами о нем	1	1
718	концептуален эпизоды анализируемого	1	1
719	было идти в	1	1
720	появляется в связи	1	1
721	себя внимание такая	1	1
722	роль в произведении	1	1
723	мир общая неловкость	1	1
724	спальню вошел отец	1	1
725	чем он стоит	1	1
726	протяжении всего рассказа	1	1
727	монастыря а когда	1	1
728	еще принадлежащей детству	1	1
729	после смерти преосвященного	1	1
730	с которыми к	1	1
731	днях то есть	1	1
732	идет быстро весело	1	1
733	тех кто не	1	1
734	монахом не случайно	1	1
735	говорила редко и	1	1
736	увиденный матерью предсмертный	1	1
737	объединены в едином	1	1
738	преосвященный открыл глаза	1	1
739	двуголосого повествования доминирует	1	1
740	помимо отмеченных перекличек	1	1
741	не происходит завершающий	1	1
742	не только отсутствует	1	1
743	повествователем фактов крайне	1	1
744	ли я лично	1	1
745	до которого доносятся	1	1
746	один человек не	1	1
747	и около сорока	1	1
748	и служба кончилась	1	1
749	вопроса а как	1	1
750	была оспорена это	1	1
751	действий героя явственно	1	1
752	церковь и преобразившего	1	1
753	переломного эпизода только	1	1
754	после смерти архиерея	1	1
755	к двойной структуре	1	1
756	покашливающего за стеной	1	1
757	его устранения из	1	1
758	также пели про	1	1
759	окончательно ослабевает утрачивает	1	1
760	нарастания которое кончается	1	1
761	что побуждают в	1	1
762	мучительной для больного	1	1
763	кумулятивность рассматриваемой фабулы	1	1
764	и противоположно ему	1	1
765	героя и сакральной	1	1
766	владыко преосвященнейший чтоб	1	1
767	стеной отца сисоя	1	1
768	нею впервые будто	1	1
769	в этнографии терминологией	1	1
770	в этом мнимо	1	1
771	в вечно живого	1	1
772	актуализирует в ней	1	1
773	обедни временная локализация	1	1
774	одна из существенных	1	1
775	причинно-следственной связи приезд	1	1
776	речью повествователя и	1	1
777	вставных квазиэпизодов образуемых	1	1
778	в качестве единого	1	1
779	источником всех его	1	1
780	евангельского манифестирована не	1	1
781	надо было идти	1	1
782	из существенных закономерностей	1	1
783	точка зрения впервые	1	1
784	мотивов в частности	1	1
785	главного героя персонажей	1	1
786	случаях когда рассказчик	1	1
787	статус события данным	1	1
788	это пока еще	1	1
789	связана мотивом светлой	1	1
790	служба кончилась когда	1	1
791	том что именно	1	1
792	назначен последний из	1	1
793	жил в восьми	1	1
794	воскрешение героя становится	1	1
795	появление персонажа находится	1	1
796	детали как боль	1	1
797	какая была в	1	1
798	способом рассказывания в	1	1
799	чуду реверсивного преображения	1	1
800	рассказа как единого	1	1
801	евангелие он почувствовал	1	1
802	кати именно восемь	1	1
803	салом своего рода	1	1
804	сказано ниже здесь	1	1
805	состояние не поддается	1	1
806	и моментами обратной	1	1
807	ней не только	1	1
808	архиерея семантическая опустошенность	1	1
809	появления купца еракина	1	1
810	характеристикой пасхального воскресного	1	1
811	предстает очевидной лиминальной	1	1
812	это живет теперь	1	1
813	два слова длинный	1	1
814	с его началом	1	1
815	эпизоде увидеть своего	1	1
816	последние дни жизни	1	1
817	пасхальной радости переживаемой	1	1
818	коммуникативном событии рассказывания	2	1
819	опознается его матерью	1	1
820	его краткости и	1	1
821	сюжета затем следует	1	1
822	приезжали две богатые	1	1
823	состоит в напряжении	1	1
824	вслед за нею	1	1
825	событийную сторону эпизода	1	1
826	при этом что	1	1
827	была пасха через	1	1
828	членов своего материнского	1	1
829	составляющих нарративное движение	1	1
830	к страстям господним	2	1
831	обретенное социально-ролевое имя	1	1
832	характерные образцы несобственно-прямой	1	1
833	чуду нежданного явления	1	1
834	мифов-нарраций никогда не	1	1
835	вопрос как теперь	1	1
836	кадр со сменой	1	1
837	нему иначе хотя	1	1
838	к тому или	1	1
839	над ним широкое	1	1
840	во втором мать	1	1
841	робела говорила редко	1	1
842	рассказе о предпасхальных	1	1
843	в гостиной эпизод	1	1
844	ракурса выстроен аналогично	1	1
845	отсутствующего героя продолжает	1	1
846	рядоположными фактами и	1	1
847	героя к болезненному	1	1
848	построения со стороны	1	1
849	внутри абзаца что	1	1
850	звучит один голос	1	1
851	к нему иначе	1	1
852	как птица это	1	1
853	в далекое прошлое	1	1
854	когда преосвященный входил	1	1
855	глазами окружающих его	1	1
856	в обоих десятых	1	1
857	первая эпизод под	1	1
858	обратная симметрия начала	1	1
859	поразительны мотивные переклички	1	1
860	перерывом во времени	1	1
861	сложном событии которое	1	1
862	палочкой словно какой-нибудь	1	1
863	вторая дюжина с	1	1
864	во втором из	1	1
865	только в забвении	1	1
866	и сакральной парадигмой	1	1
867	из непрерывной цепи	1	1
868	активизированной противящейся ему	1	1
869	в эпизоде то	1	1
870	будучи непосредственной формой	1	1
871	есть юродивый вспомним	1	1
872	входит ангелоподобной рыжие	1	1
873	героем первого евангелия	1	1
874	вторая на другой	1	1
875	мире милое дорогое	1	1
876	словно мы знакомимся	1	1
877	если в третьем	1	1
878	из дальнего монастыря	1	1
879	раз подтверждается что	1	1
880	тексте парадоксальное сочетание	1	1
881	ни слова ничего	1	1
882	в отрыве от	1	1
883	геннепа и в	1	1
884	события эти происходят	1	1
885	катю эта очевидная	1	1
886	содержит в себе	1	1
887	всей его краткости	1	1
888	готовом стабильно дифференцированном	1	1
889	предсмертного видения героя	1	1
890	повествовательного переноса во	1	1
891	сам без помощи	1	1
892	солнышко у нее	1	1
893	падает дело в	1	1
894	внимание такая символическая	1	1
895	не только священнослужителя	1	1
896	вкрапления отнюдь не	1	1
897	к болезненному а	1	1
898	был моментом всеобщего	1	1
899	отец сисой эпизод	1	1
900	упоминаемое в тексте	1	1
901	чаю напимшись голубчик	1	1
902	в ней не	1	1
903	внимание и то	1	1
904	своей матери с	1	1
905	взгляда на мир	1	1
906	с постели в	1	1
907	словно какой-нибудь юродивый	1	1
908	продолжаться картина душевной	1	1
909	составляет три начальные	1	1
910	однако и до	1	1
911	представляют собой возвращения	1	1
912	к заутрене слышно	1	1
913	является цитатными вкраплениями	1	1
914	зрения наступает в	1	1
915	недостает количества звеньев	1	1
916	потолков и каменных	1	1
917	границей обращает на	1	1
918	восьми верстах от	1	1
919	тем самым личная	1	1
920	смерти и т.д	1	1
921	славы забвение постигает	1	1
922	творческой интуиции художника	1	1
923	психологически сомнение и	1	1
924	в присутствии преосвященного	1	1
925	болеющего архиерея не	1	1
926	преображение опознается его	1	1
927	иметь в виду	1	1
928	антитезу начальным словам	1	1
929	то в предпоследнем	1	1
930	без вас приехали	1	1
931	переломами от бодрого	1	1
932	без артикулированных разрывов	1	1
933	солнце и было	1	1
934	связаны между собой	1	1
935	и оцененном мире	1	1
936	незначительности следует трактовать	1	1
937	имя петр означающее	1	1
938	глава первая эпизод	1	1
939	что преобразило бы	1	1
940	евангелия оба вторых	1	1
941	без воскресения утрачивает	1	1
942	по двенадцать первая	1	1
943	внучкой а в	1	1
944	одно из тончайших	1	1
945	к разделся и	1	1
946	для больного церковной	1	1
947	что актуализирует в	1	1
948	суть проблемной ситуации	1	1
949	ему казалось что	1	1
950	нем не только	1	1
951	две половины по	1	1
952	архиерея за границей	1	1
953	смысла тех слов	1	1
954	ветхости петра к	1	1
955	и открывает причину	1	1
956	лейтмотив каменных плит	1	1
957	а страны детства	1	1
