N	2gram	Propp_Isto	Narrotol
254	раз в	1	4
255	а на	2	4
256	а то	1	4
257	и как	3	4
258	или даже	3	4
259	так в	10	4
260	по своему	1	4
261	не все	4	4
262	в области	3	4
263	человека в	1	4
264	она не	3	4
265	эти два	1	4
266	быть и	1	4
267	бытия в	1	4
268	что касается	1	4
269	не с	2	4
270	как он	11	4
271	как по	1	4
272	к ней	3	4
273	как мы	6	4
274	что на	1	4
275	более не	1	3
276	на одном	1	3
277	с этой	7	3
278	говорит о	2	3
279	по мере	1	3
280	в этих	16	3
281	о своем	1	3
282	обращает на	1	3
283	и дело	2	3
284	ситуации в	1	3
285	восходит к	3	3
286	входит в	1	3
287	не должен	1	3
288	не встречается	1	3
289	за собой	2	3
290	точно так	2	3
291	так же	6	3
292	друг на	2	3
293	к ним	3	3
294	наряду с	2	3
295	ключ к	1	3
296	еще одна	4	3
297	в зависимости	3	3
298	все время	2	3
299	что она	6	3
300	что именно	2	3
301	не происходит	3	3
302	ее и	2	3
303	она в	4	3
304	но еще	1	3
305	с точки	1	3
306	в ситуации	1	3
307	видит в	3	3
308	связи с	3	3
309	но он	4	3
310	не знает	2	3
311	в которой	2	3
312	всех его	2	3
313	что не	3	3
314	происходит и	3	3
315	характер и	1	3
316	в связи	3	3
317	между ними	1	3
318	же как	6	3
319	героя к	1	3
320	и это	9	3
321	сих пор	5	3
322	а потом	4	3
323	должен был	2	3
324	но как	4	3
325	а с	3	3
326	с матерью	1	3
327	и что	15	3
328	можно было	3	3
329	часто не	1	3
330	как уже	1	3
331	не просто	3	3
332	как известно	1	3
333	о его	1	3
334	а как	2	3
335	здесь мы	11	3
336	во время	7	3
337	в него	4	3
338	до сих	4	3
339	а теперь	1	3
340	он уже	1	3
341	свою жизнь	1	3
342	нам в	1	3
343	где в	1	3
344	обращается к	4	3
345	и т	29	3
346	приводит к	1	3
347	зависимости от	4	3
348	своей жизни	1	3
349	и другая	1	3
350	что мы	3	3
351	как на	3	3
352	на друга	2	3
353	и тогда	1	3
354	жизни на	1	3
355	тем же	1	3
356	от которой	1	3
357	одной из	4	3
358	всякий раз	1	3
359	на этот	4	3
360	но это	5	3
361	и после	2	3
362	и вот	2	3
363	от которого	2	3
364	которых он	2	3
365	при встрече	1	3
366	он и	3	3
367	же не	2	3
368	о герое	1	3
369	участие в	2	3
370	в виде	5	3
371	а о	1	3
372	этого не	2	3
373	дело в	1	3
374	при которой	1	3
375	как она	1	3
376	все эти	8	3
377	со своей	2	3
378	по его	2	3
379	должен быть	2	3
380	истории о	1	3
381	и потому	1	3
382	а его	3	3
383	его не	4	3
384	дело не	5	3
385	связано с	7	3
386	позволяет нам	2	3
387	во второй	1	3
388	это была	1	3
389	же самое	1	3
390	каждого из	1	3
391	со своими	1	3
392	и только	4	3
393	ли в	1	3
394	героя но	3	3
395	все было	1	3
396	мир не	2	2
397	случае в	2	2
398	мы и	1	2
399	еще более	1	2
400	хочет ее	1	2
401	те же	2	2
402	принадлежности к	1	2
403	с той	1	2
404	с появлением	6	2
405	другой стороны	17	2
406	как если	1	2
407	с собой	7	2
408	из многочисленных	1	2
409	людей и	1	2
410	чтобы в	1	2
411	более или	3	2
412	но все	5	2
413	людей а	1	2
414	мысль о	1	2
415	в некотором	1	2
416	тем что	11	2
417	от всего	1	2
418	принадлежат к	1	2
419	и делает	2	2
420	в это	3	2
421	и стал	4	2
422	как только	5	2
423	на первый	6	2
424	и жена	1	2
425	казалось бы	1	2
426	первый взгляд	5	2
427	и наиболее	1	2
428	в действительности	2	2
429	один и	1	2
430	от лица	1	2
431	представления о	13	2
432	в этот	1	2
433	больше не	1	2
434	когда она	2	2
435	чего не	1	2
436	превращается в	10	2
437	на своего	1	2
438	можно ли	2	2
439	видно что	7	2
440	с другим	1	2
441	то чтобы	2	2
442	вовсе не	6	2
443	не имел	2	2
444	именно так	1	2
445	же она	1	2
446	тут же	2	2
447	выходя из	1	2
448	детей в	1	2
449	бы в	1	2
450	того же	3	2
451	чем это	1	2
452	из другого	2	2
453	от ее	1	2
454	солнцем и	2	2
455	к их	1	2
456	что иное	2	2
457	похожи на	1	2
458	должно быть	1	2
459	они все	2	2
460	происходит это	1	2
461	искать в	1	2
462	и через	2	2
463	иного рода	1	2
464	муж и	1	2
465	героя с	1	2
466	одним из	1	2
467	быть только	2	2
468	о смерти	5	2
469	очевидно что	1	2
470	человек и	1	2
471	ясно что	2	2
472	также в	1	2
473	не есть	1	2
474	идет по	1	2
475	и всякий	1	2
476	себе и	3	2
477	в других	6	2
478	во всех	8	2
479	мы можем	11	2
480	лица и	1	2
481	перехода от	1	2
482	которых в	1	2
483	том свете	5	2
484	сами по	1	2
485	здесь она	1	2
486	теперь уже	2	2
487	так что	6	2
488	является его	1	2
489	в городе	1	2
490	если же	1	2
491	им самим	1	2
492	также не	3	2
493	в нее	1	2
494	того кто	3	2
495	т п	1	2
496	вот я	1	2
497	его как	2	2
498	могут быть	3	2
499	и есть	2	2
500	в мировой	1	2
501	шире чем	1	2
502	это он	2	2
503	в особенности	2	2
504	она сама	1	2
505	та же	5	2
506	они и	1	2
507	если в	3	2
508	живет в	2	2
509	должна быть	3	2
510	это весьма	1	2
511	вот как	1	2
512	из которых	3	2
513	детали как	1	2
514	и вновь	1	2
515	себе не	2	2
516	от своего	2	2
517	одного персонажа	1	2
518	можно назвать	1	2
519	как о	1	2
520	солнца и	4	2
521	это некоторый	1	2
522	героя на	1	2
523	в которых	2	2
524	никто не	2	2
525	говоря и	1	2
526	он прямо	1	2
527	ли он	5	2
528	древних греков	1	2
529	не до	1	2
530	к другому	2	2
531	не входит	1	2
532	его и	1	2
533	тот кто	5	2
534	не объясняет	1	2
535	бы с	2	2
536	по своим	3	2
537	своей собственной	1	2
538	наконец в	1	2
539	автора и	1	2
540	у меня	1	2
541	после смерти	7	2
542	себя не	1	2
543	вступает в	4	2
544	первый раз	1	2
545	на основании	1	2
546	в мир	1	2
547	свое существование	1	2
548	что же	2	2
549	первобытного человека	1	2
550	и во	1	2
551	в самую	1	2
552	может оказаться	1	2
553	что одно	1	2
554	он может	4	2
555	только с	1	2
556	только потому	1	2
557	долго не	1	2
558	из него	3	2
559	мира не	1	2
560	именно к	1	2
561	в более	3	2
562	после этого	8	2
563	сам себя	2	2
564	ни с	2	2
565	только по	1	2
566	не для	1	2
567	бы на	1	2
568	все это	9	2
569	со своим	4	2
570	а все	1	2
571	в их	4	2
572	всегда бывает	1	2
573	однако не	1	2
574	но с	2	2
575	это всегда	1	2
576	в войне	1	2
577	и более	2	2
578	или иначе	2	2
579	на нее	1	2
580	указывает на	1	2
581	в ряде	1	2
582	есть в	1	2
583	как можно	1	2
584	к своему	4	2
585	но уже	1	2
586	или менее	3	2
587	как все	1	2
588	и другого	1	2
589	до встречи	1	2
590	этих двух	1	2
591	он говорит	4	2
592	могут служить	2	2
593	не могу	2	2
594	может идти	2	2
595	обстоит дело	1	2
596	когда он	5	2
597	а по	2	2
598	у героя	2	2
599	мира на	1	2
600	могло быть	2	2
601	отношение к	6	2
602	во многом	1	2
603	не можем	3	2
604	это означает	3	2
605	о своих	1	2
606	это в	3	2
607	на своих	1	2
608	таким же	2	2
609	и наконец	6	2
610	жизнью и	1	2
611	во всем	2	1
612	это на	1	1
613	они являются	1	1
614	видели в	1	1
615	здесь оказывается	1	1
616	уже дает	1	1
617	более высокой	1	1
618	сам герой	1	1
619	с героем	3	1
620	к вечеру	1	1
621	рассказ о	2	1
622	которые не	2	1
623	к этой	2	1
624	из комнаты	1	1
625	за исключением	1	1
626	здесь играют	1	1
627	она носит	1	1
628	иного мира	2	1
629	есть знак	2	1
630	души человеческой	1	1
631	в разных	1	1
632	женщин и	1	1
633	именно она	1	1
634	этот момент	1	1
635	тем как	1	1
636	это обычно	1	1
637	сам автор	1	1
638	в комнату	1	1
639	не как	1	1
640	так можно	1	1
641	время не	1	1
642	представлений о	4	1
643	более широкий	1	1
644	его от	1	1
645	то не	5	1
646	этом направлении	1	1
647	рассмотренных выше	1	1
648	ее то	1	1
649	противоречие с	1	1
650	но что	2	1
651	церковь и	1	1
652	основывается на	1	1
653	связь с	7	1
654	их не	3	1
655	этим объясняется	2	1
656	не вытекает	1	1
657	в предыдущей	1	1
658	он имеет	2	1
659	он остается	1	1
660	с отцом	1	1
661	именно он	2	1
662	обычно они	1	1
663	я за	1	1
664	из двух	1	1
665	относится и	1	1
666	этих факторов	1	1
667	и этот	1	1
668	лет в	1	1
669	неоднократно и	1	1
670	на свою	1	1
671	небо и	5	1
672	волшебный помощник	3	1
673	но по	2	1
674	связана с	4	1
675	или на	1	1
676	представление о	9	1
677	см в	2	1
678	персонажа на	1	1
679	приобретает характер	1	1
680	характер за	1	1
681	меня в	2	1
682	данный текст	1	1
683	его на	2	1
684	он стоит	1	1
685	так на	1	1
686	два способа	1	1
687	приходит в	2	1
688	обоих случаях	1	1
689	на эту	1	1
690	предмета и	1	1
691	отличается от	4	1
692	которая живет	1	1
693	из героев	1	1
694	этой стороны	4	1
695	направлен на	2	1
696	отца и	2	1
697	так например	5	1
698	с мужем	1	1
699	не имели	1	1
700	обращение к	1	1
701	не удается	2	1
702	и нет	3	1
703	отец как	1	1
704	и смерти	1	1
705	продолжает свое	1	1
706	и тонкий	1	1
707	с этим	3	1
708	если я	2	1
709	на рассвете	1	1
710	не служит	1	1
711	здесь достаточно	1	1
712	на этой	1	1
713	сразу же	1	1
714	мире не	1	1
715	у такого	1	1
716	и третий	2	1
717	выше в	4	1
718	не могли	1	1
719	можно не	1	1
720	что этот	4	1
721	вопрос о	6	1
722	к мифу	1	1
723	по тем	1	1
724	нельзя было	1	1
725	имеет право	1	1
726	он был	2	1
727	мы увидим	6	1
728	отсюда и	1	1
729	имеет в	1	1
730	но то	1	1
731	но эти	3	1
732	из земли	3	1
733	это очевидно	2	1
734	во многих	2	1
735	миф о	2	1
736	из их	1	1
737	имея в	1	1
738	уже было	1	1
739	этой связи	2	1
740	соединяется с	1	1
741	а когда	1	1
742	в разнообразной	1	1
743	солнце и	3	1
744	в различных	3	1
745	сидит в	2	1
746	обращаясь к	1	1
747	также на	1	1
748	им от	1	1
749	и была	1	1
750	образом что	1	1
751	он представляется	2	1
752	в отсутствие	1	1
753	и те	2	1
754	этом по	1	1
755	от своей	1	1
756	здесь имеет	1	1
757	не любой	2	1
758	за рамки	1	1
759	всего что	1	1
760	земли к	1	1
761	настолько что	1	1
762	этим создается	1	1
763	самом начале	1	1
764	еще нет	4	1
765	чтобы они	1	1
766	прямо или	1	1
767	ее как	2	1
768	не совсем	3	1
769	следующим образом	4	1
770	этом будет	1	1
771	как я	1	1
772	в одной	3	1
773	что все	1	1
774	чего он	1	1
775	во всей	1	1
776	этих действий	1	1
777	приобщения к	1	1
778	из трех	1	1
779	момент в	1	1
780	второй способ	1	1
781	по одной	1	1
782	немного погодя	1	1
783	это прежде	1	1
784	на три	1	1
785	от себя	1	1
786	друг с	1	1
787	когда старшие	1	1
788	не будут	2	1
789	мыслится в	1	1
790	важно что	1	1
791	но так	4	1
792	этом же	2	1
793	не самому	1	1
794	на горизонте	1	1
795	этого обряда	2	1
796	на свет	1	1
797	перед нею	1	1
798	от солнца	3	1
799	их еще	1	1
800	героя не	1	1
801	бы то	1	1
802	по адресу	1	1
803	сам того	1	1
804	есть выражение	1	1
805	и рассказы	1	1
806	ли герой	3	1
807	см гл	1	1
808	она и	3	1
809	хотелось бы	1	1
810	так она	1	1
811	и красота	1	1
812	этом все	1	1
813	здесь нет	4	1
814	его самого	2	1
815	и всей	1	1
816	жить в	3	1
817	деревья и	3	1
818	это будет	1	1
819	указать на	1	1
820	стороны и	4	1
821	символическая смерть	1	1
822	собой в	1	1
823	стране мертвых	2	1
824	его дочь	1	1
825	такая же	1	1
826	в состоянии	4	1
827	мы знаем	4	1
828	начале этой	1	1
829	объяснить его	1	1
830	ни было	1	1
831	что при	3	1
832	невесты когда	1	1
833	далеко за	1	1
834	ей не	1	1
835	это верно	1	1
836	место для	1	1
837	xix века	1	1
838	природа в	1	1
839	не от	3	1
840	героя тогда	1	1
841	например так	1	1
842	последний случай	1	1
843	в поэтике	1	1
844	по содержанию	2	1
845	что между	4	1
846	в середине	2	1
847	его в	7	1
848	говорит он	1	1
849	ни в	4	1
850	и поехал	2	1
851	чем собственно	1	1
852	исходит от	1	1
853	человеку а	1	1
854	пути и	1	1
855	рода не	1	1
856	пока только	1	1
857	и говорит	5	1
858	что за	3	1
859	тех же	2	1
860	собой и	1	1
861	прямо не	2	1
862	могут образовать	1	1
863	здесь же	3	1
864	между этими	1	1
865	не остается	1	1
866	и по-видимому	2	1
867	эти три	3	1
868	время как	4	1
869	и она	3	1
870	на земле	6	1
871	большинстве случаев	1	1
872	в пределы	1	1
873	герой в	2	1
874	в солнечном	2	1
875	этого характера	1	1
876	предыдущей главе	1	1
877	того и	1	1
878	с некоторой	1	1
879	уже давно	1	1
880	и смертью	1	1
881	о которых	1	1
882	сохраняется и	2	1
883	а только	1	1
884	из одного	3	1
885	я все	1	1
886	специфический для	1	1
887	это тоже	1	1
888	а герой	1	1
889	объяснения в	1	1
890	на которую	1	1
891	я на	1	1
892	он обладает	1	1
893	именно как	1	1
894	она или	1	1
895	в уста	1	1
896	для его	1	1
897	превращаясь в	2	1
898	и цель	1	1
899	весь род	1	1
900	не означает	1	1
901	из рассмотрения	1	1
902	становится и	2	1
903	в исторической	1	1
904	ли это	1	1
905	собой это	1	1
906	две стороны	1	1
907	мы уже	10	1
908	него есть	3	1
909	случаев в	3	1
910	там он	1	1
911	нашего сознания	1	1
912	другом и	1	1
913	на котором	3	1
914	связь и	2	1
915	здесь сохраняется	1	1
916	то ни	1	1
917	совсем не	1	1
918	мы всегда	1	1
919	эти слова	1	1
920	не один	1	1
921	и собственно	1	1
922	отношение между	1	1
923	два события	1	1
924	именно что	2	1
925	оказывается в	1	1
926	к такой	1	1
927	никого не	1	1
928	необходимо было	1	1
929	что эта	1	1
930	здесь однако	1	1
931	и та	1	1
932	впоследствии эта	1	1
933	в тех	8	1
934	время когда	1	1
935	начинается с	4	1
936	и тот	3	1
937	вспомним что	2	1
938	тем и	1	1
939	не представляется	1	1
940	и знает	1	1
941	этот вопрос	3	1
942	над ним	1	1
943	но тут	2	1
944	должны были	4	1
945	или иное	1	1
946	в которое	3	1
947	в самой	1	1
948	требует чтобы	1	1
949	это самая	1	1
950	и небо	1	1
951	некоторой системы	1	1
952	природы и	1	1
953	всегда имеет	1	1
954	нет больше	1	1
955	и каждый	1	1
956	их к	1	1
957	оставляет в	1	1
958	это делает	1	1
959	приводят к	2	1
960	обратимся к	2	1
961	которое мы	1	1
962	них не	1	1
963	появилось новое	1	1
964	самому себе	1	1
965	был в	2	1
966	даже иногда	1	1
967	здесь также	1	1
968	если они	4	1
969	из этого	2	1
970	вот и	2	1
971	бы ни	1	1
972	его к	2	1
973	там где	7	1
974	случае это	1	1
975	так или	2	1
976	он его	1	1
977	означает что	1	1
978	в один	2	1
979	в одну	3	1
980	как знак	1	1
981	же далеко	1	1
982	и нельзя	1	1
983	если это	2	1
984	до его	1	1
985	мы видели	17	1
986	не отличается	1	1
987	видим и	4	1
988	на дворе	1	1
989	как отец	1	1
990	поля зрения	1	1
991	то два	1	1
992	было на	1	1
993	знаков и	1	1
994	бывает и	1	1
995	то время	4	1
996	это одна	1	1
997	образом и	3	1
998	сказку в	1	1
999	за ним	3	1
1000	приближается к	1	1
1001	мере того	1	1
1002	его мнению	1	1
1003	по форме	1	1
1004	них в	1	1
1005	он только	1	1
1006	был бы	1	1
1007	с такой	1	1
1008	в противоречие	1	1
1009	ему своей	1	1
1010	женой а	1	1
1011	сложное и	1	1
1012	отправку в	1	1
1013	уже знаем	5	1
1014	в свое	3	1
1015	с тем	8	1
1016	не приходится	1	1
1017	он на	3	1
1018	в другой	3	1
1019	этот не	1	1
1020	зависит не	1	1
1021	одного конца	1	1
1022	будет сказано	1	1
1023	все свое	1	1
1024	нем своего	1	1
1025	скрываясь за	1	1
1026	когда его	1	1
1027	мы пока	2	1
1028	деле и	1	1
1029	и вполне	1	1
1030	него нет	1	1
1031	за это	2	1
1032	не могут	3	1
1033	мог стать	1	1
1034	в приведенном	1	1
1035	не случайна	1	1
1036	и тайная	1	1
1037	не хотелось	1	1
1038	этой точки	3	1
1039	во что	1	1
1040	с этого	1	1
1041	до этого	1	1
1042	можно согласиться	1	1
1043	однако что	1	1
1044	к большой	1	1
1045	в большинстве	1	1
1046	с женой	2	1
1047	но никогда	1	1
1048	своим внешним	1	1
1049	отношения к	2	1
1050	и они	2	1
1051	как не	1	1
1052	и так	2	1
1053	звуки музыки	1	1
1054	себя и	1	1
1055	он ее	1	1
1056	стороны этого	1	1
1057	при всех	1	1
1058	которого не	1	1
1059	как впоследствии	1	1
1060	оговорить что	1	1
1061	к той	1	1
1062	но оно	3	1
1063	все они	1	1
1064	в новое	1	1
1065	свое внимание	1	1
1066	как часть	1	1
1067	к нашему	1	1
1068	здесь может	1	1
1069	в главе	2	1
1070	вытекает из	2	1
1071	что ей	1	1
1072	в греческой	2	1
1073	ни у	1	1
1074	и видит	1	1
1075	кто может	1	1
1076	смерти и	2	1
1077	если он	5	1
1078	на какой	1	1
1079	совпадает с	1	1
1080	задний план	1	1
1081	она обладает	1	1
1082	героя до	1	1
1083	относится к	2	1
1084	не раз	1	1
1085	не должно	1	1
1086	на основе	1	1
1087	силою духа	1	1
1088	проблемы здесь	1	1
1089	в отдельности	3	1
1090	характер не	1	1
1091	не должны	1	1
1092	этой смены	2	1
1093	из его	2	1
1094	жениться на	4	1
1095	это ее	2	1
1096	что если	2	1
1097	именно на	2	1
1098	не понимает	1	1
1099	и вся	1	1
1100	взор на	1	1
1101	и ему	1	1
1102	есть одновременно	1	1
1103	своей работе	2	1
1104	он как	3	1
1105	для такой	1	1
1106	с белыми	1	1
1107	возвращается домой	2	1
1108	и до	2	1
1109	одна и	1	1
1110	но обычно	1	1
1111	он есть	1	1
1112	тому и	1	1
1113	еще один	3	1
1114	и наоборот	2	1
1115	им в	2	1
1116	образом не	1	1
1117	на более	1	1
1118	не говорится	3	1
1119	но мы	3	1
1120	людей так	1	1
1121	что здесь	10	1
1122	от героя	5	1
1123	заметить что	1	1
1124	это позволяет	1	1
1125	впервые в	1	1
1126	тоже может	1	1
1127	представлениями о	3	1
1128	в образе	4	1
1129	много лет	1	1
1130	он прошел	3	1
1131	в ряд	3	1
1132	же их	1	1
1133	этого слова	1	1
1134	определяется не	1	1
1135	выражение их	1	1
1136	здесь и	3	1
1137	т д	25	1
1138	голос в	1	1
1139	которую претендует	1	1
1140	исключено что	1	1
1141	главным образом	3	1
1142	у них	3	1
1143	мы еще	2	1
1144	в классической	1	1
1145	только о	2	1
1146	тот же	2	1
1147	с того	5	1
1148	в другое	2	1
1149	мировой истории	1	1
1150	поздно и	1	1
1151	или другой	1	1
1152	согласие на	1	1
1153	как кажется	2	1
1154	что есть	1	1
1155	о каких	1	1
1156	вместе со	2	1
1157	смерть и	1	1
1158	находятся в	1	1
1159	рода к	1	1
1160	от более	1	1
1161	но на	1	1
1162	на языке	1	1
1163	что оно	1	1
1164	с пребыванием	3	1
1165	не поддается	1	1
1166	со мной	1	1
1167	тоже не	3	1
1168	новые формы	2	1
1169	ничем не	2	1
1170	так как	21	1
1171	мог быть	1	1
1172	мир в	1	1
1173	многих других	1	1
1174	его становления	1	1
1175	и было	1	1
1176	этот процесс	1	1
1177	о человеке	1	1
1178	жениха и	4	1
1179	того как	5	1
1180	в первый	1	1
1181	совершенно чуждо	1	1
1182	уже в	4	1
1183	который бы	1	1
1184	или когда	3	1
1185	нам не	1	1
1186	в предыдущем	1	1
1187	однако здесь	1	1
1188	как историческое	1	1
1189	для всего	1	1
1190	из особенностей	1	1
1191	ее в	3	1
1192	где он	3	1
1193	видеть в	3	1
1194	в полном	1	1
1195	указание на	1	1
1196	к месту	2	1
1197	в церковь	1	1
1198	за которой	1	1
1199	на небо	10	1
1200	что ни	2	1
1201	что к	1	1
1202	в стране	1	1
1203	за этим	1	1
1204	и где	1	1
1205	только сам	1	1
1206	об этих	1	1
1207	и которая	1	1
1208	здесь все	1	1
1209	но впоследствии	1	1
1210	как нечто	1	1
1211	не объяснено	1	1
1212	очень много	2	1
1213	случае не	1	1
1214	и без	1	1
1215	где у	1	1
1216	нас к	5	1
1217	случаях когда	7	1
1218	иметь для	2	1
1219	встретиться с	1	1
1220	далеко еще	1	1
1221	есть только	1	1
1222	однако это	1	1
1223	это происходит	4	1
1224	он почувствовал	1	1
1225	не исключает	1	1
1226	у древних	1	1
1227	и оно	2	1
1228	мифы о	1	1
1229	и смысл	1	1
1230	на его	6	1
1231	для героя	3	1
1232	с другом	1	1
1233	он предстал	1	1
1234	то можно	1	1
1235	лежавшей на	1	1
1236	а так	1	1
1237	разнообразных формах	1	1
1238	связаны с	4	1
1239	героя через	1	1
1240	еще одной	1	1
1241	ему не	1	1
1242	этой функции	1	1
1243	жизнь и	1	1
1244	друга но	1	1
1245	вопрос не	2	1
1246	еще до	1	1
1247	случай в	1	1
1248	и тех	1	1
1249	предположить что	6	1
1250	может иметь	1	1
1251	или косвенно	1	1
1252	в полной	1	1
1253	здесь следует	1	1
1254	же с	2	1
1255	выше и	3	1
1256	оно в	1	1
1257	история о	1	1
1258	одного лица	1	1
1259	же к	1	1
1260	к некоторой	1	1
1261	бы от	1	1
1262	другими словами	3	1
1263	ни один	1	1
1264	герой еще	1	1
1265	именно этим	1	1
1266	здесь можно	6	1
1267	уже только	1	1
1268	все тех	2	1
1269	и ничто	1	1
1270	однако ни	1	1
1271	он обращается	1	1
1272	в противоположность	1	1
1273	дочь и	5	1
1274	в лесу	3	1
1275	мы должны	7	1
1276	на другое	1	1
1277	не исключено	1	1
1278	не находит	2	1
1279	но она	2	1
1280	и их	1	1
1281	но даже	1	1
1282	к области	1	1
1283	не видим	1	1
1284	оказывается что	3	1
1285	героя его	2	1
1286	только у	2	1
1287	за спиной	1	1
1288	одном тексте	1	1
1289	в зеркало	1	1
1290	уже видели	3	1
1291	только то	1	1
1292	этих случаях	18	1
1293	или как	1	1
1294	все та	1	1
1295	еще одного	1	1
1296	и деревья	1	1
1297	генерал или	1	1
1298	знает и	1	1
1299	причем это	1	1
1300	что можно	1	1
1301	но совершенно	1	1
1302	ясно не	1	1
1303	в книге	5	1
1304	по всей	2	1
1305	него и	5	1
1306	для такого	1	1
1307	жены и	1	1
1308	же можно	4	1
1309	он приносит	1	1
1310	происходит в	3	1
1311	все еще	2	1
1312	из другой	2	1
1313	может и	1	1
1314	не удалось	1	1
1315	место из	1	1
1316	однако все	2	1
1317	для этого	1	1
1318	что голова	1	1
