N	2gram	Vygotskiy_	Analitik
605	более или	1	2
606	русской поэзии	2	2
607	жизнь в	1	2
608	в новую	1	2
609	тому или	1	2
610	дурака и	1	2
611	если он	5	2
612	либо в	6	2
613	их в	4	2
614	о судьбе	1	2
615	на эту	2	2
616	внимание к	2	2
617	не вполне	1	2
618	себя к	1	2
619	собой не	1	2
620	его что	1	2
621	интересно что	3	2
622	целым рядом	4	2
623	он по	1	2
624	этой стороны	1	2
625	не оказывается	1	2
626	но мы	4	2
627	так например	5	2
628	на первый	1	2
629	тогда не	1	2
630	определяется не	1	2
631	и эстетики	1	2
632	произведения что	1	2
633	дело и	3	2
634	было не	1	2
635	для автора	2	2
636	на этой	1	2
637	к художественному	2	2
638	что этот	5	2
639	применении к	1	2
640	введено в	1	2
641	однако его	1	2
642	так для	1	2
643	своей природе	1	2
644	у читателя	4	2
645	как язык	1	2
646	некоторого рода	1	2
647	и каждое	1	2
648	имеет в	2	2
649	строй речи	1	2
650	совершенно очевидно	3	2
651	существенное значение	1	2
652	узнаем о	1	2
653	должна была	1	2
654	смерти и	1	2
655	следует отнести	2	2
656	с напряжением	1	2
657	но они	2	2
658	на пути	1	2
659	а между	1	2
660	уже и	1	2
661	так же	12	2
662	глазами он	1	2
663	в глаза	3	2
664	по два	1	2
665	его собственной	1	2
666	и остается	2	2
667	к ним	3	2
668	утверждал что	2	2
669	на могиле	1	2
670	перед ним	1	2
671	тех случаях	1	2
672	в споре	1	2
673	в сцене	1	2
674	к которому	3	2
675	с этими	2	2
676	как я	2	2
677	сих пор	6	2
678	его текста	1	2
679	во всей	3	2
680	здравого смысла	2	2
681	что именно	3	2
682	друг с	2	2
683	в отдельных	1	2
684	не просто	7	2
685	чем это	1	2
686	и становится	1	2
687	оно становится	1	2
688	связей в	1	2
689	ближе к	1	2
690	ее и	1	2
691	мы видим	15	2
692	от его	1	2
693	под маской	3	2
694	героев в	2	2
695	в драме	2	2
696	к себе	2	2
697	что при	5	2
698	не должна	2	2
699	о ком	1	2
700	мы можем	12	2
701	там и	1	2
702	то она	1	2
703	произведения его	1	2
704	или не	3	2
705	которая состоит	1	2
706	к чему	6	2
707	именно здесь	1	2
708	как его	1	2
709	сюжетного построения	1	2
710	противоречие с	4	2
711	не остается	1	2
712	человек и	2	2
713	следует понимать	3	2
714	по одному	2	2
715	между прочим	1	2
716	же точно	6	2
717	деле в	1	2
718	о которых	10	2
719	а только	1	2
720	могло бы	4	2
721	на могилу	1	2
722	текст и	1	2
723	на которую	2	2
724	я на	1	2
725	истинный смысл	5	2
726	которая является	1	2
727	что даже	2	2
728	ни для	1	2
729	к любой	1	2
730	не могу	3	2
731	нельзя лучше	3	2
732	этой точки	2	2
733	определенным образом	1	2
734	этих трех	1	2
735	здесь мы	6	2
736	одно и	4	2
737	и та	3	2
738	сущности говоря	10	2
739	не могла	2	2
740	других людей	1	2
741	в форме	1	2
742	в нас	7	2
743	этот вопрос	5	2
744	когда мы	5	2
745	как может	1	2
746	другому в	1	2
747	моментов в	1	2
748	это делает	2	2
749	обратимся к	3	2
750	них не	1	2
751	что может	1	2
752	мы будем	4	2
753	в данный	1	2
754	в мировой	1	2
755	события в	3	2
756	для чего	2	2
757	имеет свою	1	2
758	бы я	1	2
759	еще одно	1	2
760	доказывает что	1	2
761	любви и	1	2
762	мире и	1	2
763	утверждать что	2	2
764	взгляд на	1	2
765	до сих	7	2
766	вступить в	2	2
767	та же	6	2
768	за ним	1	2
769	и конечно	3	2
770	от жизни	1	2
771	ним и	1	2
772	в противоречие	3	2
773	и при	1	2
774	что это	19	2
775	том и	3	2
776	под этим	2	2
777	со всеми	2	2
778	должен был	4	2
779	в обратном	3	2
780	ни одно	2	2
781	о самом	2	2
782	не живет	1	2
783	оно есть	2	2
784	обозначить как	1	2
785	даже не	1	2
786	значения и	1	2
787	с целым	2	2
788	и просто	1	2
789	которого является	1	2
790	не имеет	8	2
791	в сравнении	1	2
792	есть на	1	2
793	может не	1	2
794	в стихах	3	2
795	всей своей	1	2
796	к другому	1	2
797	слова о	1	2
798	думать что	3	2
799	нет ничего	1	2
800	истории не	1	2
801	же я	1	2
802	бы с	1	2
803	творческий акт	2	2
804	этой второй	1	2
805	не имеют	4	2
806	ставит себя	1	2
807	двух основных	1	2
808	в течение	5	2
809	выстрела и	1	2
810	это только	4	2
811	в отдельности	2	2
812	у меня	2	2
813	на два	1	2
814	всех сторон	1	2
815	на это	6	2
816	время в	5	2
817	со всей	3	2
818	в которую	3	2
819	слов и	2	2
820	но сам	2	2
821	как если	3	2
822	от других	2	2
823	внимания на	1	2
824	с автором	1	2
825	при помощи	7	2
826	автора в	2	2
827	к третьему	1	2
828	однако к	1	2
829	своей жизни	2	2
830	тем же	1	2
831	произведения и	1	2
832	из первых	1	2
833	его части	1	2
834	забывать что	1	2
835	легко может	1	2
836	он может	2	2
837	но если	6	2
838	все их	2	2
839	видел в	1	2
840	в самой	9	2
841	в дальнейшем	1	2
842	что автор	6	2
843	первый взгляд	1	2
844	принимают участие	1	2
845	или к	1	2
846	значение в	1	2
847	композиции как	2	2
848	бы оказаться	1	2
849	рода и	1	2
850	для художественного	3	2
851	создания и	2	2
852	не понимал	1	2
853	что несмотря	1	2
854	в поэзии	1	2
855	зависит от	2	2
856	и вот	6	2
857	обе эти	1	2
858	он как	2	2
859	и восприятия	1	2
860	что с	4	2
861	для нас	14	2
862	одновременно и	3	2
863	смысл этой	3	2
864	у нас	4	2
865	цвет и	1	2
866	смысле этого	5	2
867	по словам	2	2
868	все равно	1	2
869	раз в	7	2
870	борьбу с	4	2
871	что ни	3	2
872	этого рода	1	2
873	смешивать с	1	2
874	но эта	3	2
875	это еще	1	2
876	по существу	4	2
877	с теми	4	2
878	искусства как	1	2
879	в литературу	1	2
880	правило не	1	2
881	перед собой	2	2
882	в следующем	1	2
883	на все	2	2
884	бы мы	1	2
885	бы дать	1	2
886	с другом	2	2
887	эстетический смысл	1	2
888	или менее	1	2
889	и таким	1	2
890	в одной	2	2
891	бы это	5	2
892	а на	2	2
893	всех прочих	2	2
894	сюжета в	1	2
895	как показывает	2	2
896	там где	7	2
897	со всех	1	2
898	и эти	2	2
899	до тех	2	2
900	нет и	1	2
901	не решает	1	2
902	то и	3	2
903	а от	1	2
904	не по	3	2
905	здесь совершенно	4	2
906	просто не	1	2
907	от всех	1	2
908	к тем	3	2
909	у всех	4	2
910	это была	1	2
911	прибегать к	3	2
912	что из	1	2
913	полагал что	3	2
914	зависимость от	1	2
915	жизни однако	1	2
916	тот кто	1	2
917	бы он	1	2
918	не можем	4	2
919	означало бы	2	2
920	по этому	1	2
921	и прежде	2	2
922	по законам	1	2
923	все более	4	2
924	хотя он	1	2
925	и только	8	2
926	событий и	3	2
927	свой жизненный	1	1
928	в отношения	1	1
929	с которыми	2	1
930	мы обратимся	1	1
931	которое однако	1	1
932	они имеют	1	1
933	к действительности	3	1
934	и другие	3	1
935	с уверенностью	4	1
936	сюжет есть	1	1
937	в душе	1	1
938	каждой из	1	1
939	это тот	1	1
940	которая ему	2	1
941	мы постараемся	1	1
942	не единственный	1	1
943	этого в	1	1
944	к словесному	1	1
945	действующее лицо	2	1
946	же и	1	1
947	ко второй	2	1
948	выводу что	1	1
949	только что	10	1
950	самого себя	1	1
951	литературные произведения	1	1
952	творчества в	1	1
953	которые здесь	1	1
954	части мы	1	1
955	письма и	1	1
956	некоторой степени	1	1
957	и имеет	1	1
958	он всегда	1	1
959	степени как	1	1
960	и конца	1	1
961	это лишь	1	1
962	авторов в	2	1
963	по схеме	1	1
964	в стороне	1	1
965	а у	2	1
966	на второй	1	1
967	он видит	2	1
968	происходит как	1	1
969	которые конечно	1	1
970	мысли и	2	1
971	положения и	1	1
972	по общему	1	1
973	что то	1	1
974	с более	1	1
975	героев и	1	1
976	целом ряде	1	1
977	нас в	1	1
978	и весело	1	1
979	например с	1	1
980	не годится	1	1
981	своих собственных	1	1
982	разных авторов	1	1
983	случае он	1	1
984	игре и	1	1
985	первой и	1	1
986	но автор	1	1
987	по мере	1	1
988	бы место	1	1
989	речь его	1	1
990	воспринимается уже	1	1
991	есть высшая	1	1
992	обнаружить в	1	1
993	или во	2	1
994	на свой	1	1
995	но все	2	1
996	от одного	1	1
997	ни одна	1	1
998	равно как	1	1
999	и опять	3	1
1000	каким образом	1	1
1001	отчетливо и	1	1
1002	из самых	1	1
1003	на элементы	1	1
1004	к каким	2	1
1005	он полагает	1	1
1006	говорят о	1	1
1007	и момент	1	1
1008	исходить из	1	1
1009	принадлежат к	1	1
1010	и поведения	1	1
1011	для своей	2	1
1012	и превращает	1	1
1013	я от	1	1
1014	несколько ином	1	1
1015	самих событий	1	1
1016	начинается с	1	1
1017	от первой	1	1
1018	опять как	1	1
1019	шиллер в	1	1
1020	жизни ее	2	1
1021	случайно и	1	1
1022	этом можно	1	1
1023	все другие	2	1
1024	и холодного	2	1
1025	же после	3	1
1026	рассказывает об	1	1
1027	мы подошли	1	1
1028	за ней	2	1
1029	начала к	1	1
1030	быть определена	1	1
1031	к своим	2	1
1032	понято как	1	1
1033	что оба	2	1
1034	только частный	1	1
1035	действительность в	1	1
1036	восприятия все	1	1
1037	и из	1	1
1038	чем мы	1	1
1039	смысл этого	3	1
1040	или все	1	1
1041	свой смысл	2	1
1042	так если	1	1
1043	своему герою	1	1
1044	всякого рода	1	1
1045	время с	2	1
1046	эпизод с	2	1
1047	ее понимании	1	1
1048	и недаром	3	1
1049	всего они	1	1
1050	ту форму	1	1
1051	р и	2	1
1052	ситуации в	1	1
1053	что герой	1	1
1054	здесь достаточно	1	1
1055	об убийстве	4	1
1056	по следам	1	1
1057	во все	1	1
1058	уже давно	3	1
1059	эти герои	1	1
1060	и жизнь	1	1
1061	когда автор	2	1
1062	и такие	2	1
1063	лицом и	1	1
1064	о чем-то	1	1
1065	дело только	1	1
1066	на следующем	1	1
1067	мы увидим	14	1
1068	составленное из	1	1
1069	пор пока	2	1
1070	от милой	1	1
1071	мере не	1	1
1072	только как	2	1
1073	как будет	1	1
1074	почти исключительно	1	1
1075	оказывается и	1	1
1076	должна быть	5	1
1077	из жизни	1	1
1078	и своим	2	1
1079	одной общей	1	1
1080	и другой	1	1
1081	читателя с	1	1
1082	заключается что	1	1
1083	которыми он	1	1
1084	в этот	1	1
1085	своим собственным	2	1
1086	литературная критика	1	1
1087	относится не	1	1
1088	одной фразы	1	1
1089	из себя	3	1
1090	из самого	1	1
1091	таком взгляде	1	1
1092	а когда	1	1
1093	имеет дело	2	1
1094	и формы	2	1
1095	своих героев	4	1
1096	что люди	1	1
1097	я для	1	1
1098	не об	1	1
1099	точно так	3	1
1100	и кривой	1	1
1101	и значение	4	1
1102	свое отражение	2	1
1103	говорит что	17	1
1104	уже как	2	1
1105	человеческую с	1	1
1106	своем значении	1	1
1107	и сюжет	1	1
1108	что речь	1	1
1109	могла не	1	1
1110	что ее	3	1
1111	постараемся сейчас	1	1
1112	на практике	1	1
1113	до того	1	1
1114	всякого сомнения	1	1
1115	и заключительные	1	1
1116	те два	4	1
1117	то можно	1	1
1118	здесь несколько	2	1
1119	всего этого	3	1
1120	его была	1	1
1121	мы привыкли	1	1
1122	смертью когда	1	1
1123	ни одного	1	1
1124	и еще	2	1
1125	но скорее	1	1
1126	с именем	4	1
1127	сведений о	1	1
1128	и будем	1	1
1129	него не	1	1
1130	этом она	1	1
1131	ее как	1	1
1132	на мягкую	1	1
1133	деле как	1	1
1134	от смысла	1	1
1135	в основу	2	1
1136	нее в	3	1
1137	романа как	1	1
1138	до такой	3	1
1139	во времена	1	1
1140	составляющих его	1	1
1141	шесть лет	1	1
1142	все время	36	1
1143	как этого	1	1
1144	к явлению	1	1
1145	его композиции	1	1
1146	что говорит	1	1
1147	именно с	1	1
1148	говорит сам	1	1
1149	есть введение	1	1
1150	перечень тех	1	1
1151	под именем	1	1
1152	к этим	2	1
1153	а композиция	1	1
1154	своей сущности	1	1
1155	с равным	1	1
1156	как зерно	1	1
1157	и каким	1	1
1158	своего повествования	1	1
1159	она ни	1	1
1160	та и	2	1
1161	мнение что	1	1
1162	и формальные	1	1
1163	того о	1	1
1164	говорит как	1	1
1165	евгений онегин	1	1
1166	все мы	1	1
1167	такой степени	3	1
1168	противоположному и	1	1
1169	которая определяет	1	1
1170	одном слове	1	1
1171	это остается	1	1
1172	впечатление от	3	1
1173	она и	2	1
1174	в противоположном	1	1
1175	отражение в	2	1
1176	о двух	1	1
1177	последние десятилетия	1	1
1178	на такую	1	1
1179	этом все	1	1
1180	заключенное в	2	1
1181	указать на	3	1
1182	она в	4	1
1183	но еще	1	1
1184	что уже	1	1
1185	обратить внимание	1	1
1186	обнаруживается в	1	1
1187	мы знаем	3	1
1188	что сама	1	1
1189	говоря это	1	1
1190	еще больше	1	1
1191	весь смысл	2	1
1192	начала и	2	1
1193	второй раз	2	1
1194	ним в	2	1
1195	есть превращение	1	1
1196	расходится с	2	1
1197	а ведь	1	1
1198	занимает место	1	1
1199	невозможно увидеть	1	1
1200	была названа	1	1
1201	от начала	2	1
1202	что такое	2	1
1203	объединены в	1	1
1204	именно те	1	1
1205	это верно	2	1
1206	впечатление совершенно	1	1
1207	в тот	1	1
1208	всю сцену	1	1
1209	это слово	1	1
1210	совершенно иначе	2	1
1211	не ограничивается	1	1
1212	в европейской	2	1
1213	общий смысл	1	1
1214	противоречие между	2	1
1215	наше внимание	3	1
1216	третий раз	1	1
1217	не совпадают	1	1
1218	и вступает	1	1
1219	был ее	1	1
1220	в несколько	2	1
1221	от тех	1	1
1222	а за	1	1
1223	ли мы	1	1
1224	пути и	1	1
1225	из гостей	1	1
1226	означает в	1	1
1227	произведены в	1	1
1228	что его	3	1
1229	не нуждается	1	1
1230	по аналогии	2	1
1231	логическое но	1	1
1232	была в	2	1
1233	или несколько	1	1
1234	в третий	1	1
1235	на характер	1	1
1236	или хотя	1	1
1237	подчинен и	1	1
1238	в ожидании	1	1
1239	между этими	1	1
1240	которые могли	1	1
1241	этом последнем	1	1
1242	характер и	2	1
1243	искусства которое	1	1
1244	можем мы	2	1
1245	с жизнью	1	1
1246	переработки и	1	1
1247	эти три	2	1
1248	художественном произведении	1	1
1249	совершенно очевидна	1	1
1250	себя как	3	1
1251	же как	3	1
1252	всегда оказывается	1	1
1253	и вместе	3	1
1254	но когда	2	1
1255	которых для	1	1
1256	от этого	4	1
1257	это мне	1	1
1258	же эти	1	1
1259	становится что	1	1
1260	не даны	1	1
1261	больше и	3	1
1262	второй к	1	1
1263	а отнюдь	1	1
1264	слово в	2	1
1265	романе в	2	1
1266	себе и	1	1
1267	был не	2	1
1268	рассказа не	1	1
1269	достигает своего	1	1
1270	из одного	3	1
1271	общего смысла	1	1
1272	полагает что	5	1
1273	но никто	1	1
1274	евангельский текст	1	1
1275	как полагал	1	1
1276	и у	1	1
1277	что их	1	1
1278	и первый	1	1
1279	действительности и	1	1
1280	ли что	2	1
1281	человека а	1	1
1282	рассказа об	2	1
1283	кто из	2	1
1284	его гибели	2	1
1285	для анализа	2	1
1286	этой своей	1	1
1287	что хотя	1	1
1288	не уничтожается	1	1
1289	апогея в	1	1
1290	в заключительном	1	1
1291	не имеющие	1	1
1292	от чужого	1	1
1293	с новой	1	1
1294	не сумел	2	1
1295	единственный раз	1	1
1296	новеллы из	1	1
1297	диалектическом противоречии	1	1
1298	подробностями и	1	1
1299	обращали внимание	1	1
1300	смерти то	1	1
1301	в живой	1	1
1302	которых в	1	1
1303	говорил о	3	1
1304	ответом на	4	1
