N	2gram	Vygotskiy_	KulturaY
285	до конца	8	7
286	бы сказать	4	7
287	на этот	2	7
288	языка но	2	7
289	в самой	3	7
290	все равно	2	7
291	смысле этого	4	7
292	есть в	5	7
293	и потому	3	7
294	до тех	1	7
295	она не	7	7
296	не знает	3	7
297	когда он	2	7
298	только как	2	7
299	как он	1	7
300	язык в	2	7
301	были бы	5	6
302	только что	7	6
303	даже в	2	6
304	в соответствии	1	6
305	только для	1	6
306	отличается от	6	6
307	на этой	7	6
308	можно ли	2	6
309	вообще и	1	6
310	что как	2	6
311	по поводу	3	6
312	она есть	2	6
313	речи а	5	6
314	гораздо более	4	6
315	мы знаем	5	6
316	слов в	1	6
317	в ее	7	6
318	прежде чем	3	6
319	и именно	1	6
320	от этого	3	6
321	той или	2	6
322	могли бы	10	6
323	на этом	4	6
324	должны быть	5	6
325	за пределы	2	6
326	мы называем	2	6
327	главным образом	1	6
328	его к	2	6
329	первую очередь	3	6
330	оно не	3	6
331	если не	1	6
332	этой точки	4	6
333	но только	5	6
334	перед нами	3	6
335	на основе	5	6
336	что если	2	6
337	же время	1	6
338	в отличие	4	6
339	соответствии с	1	6
340	в сфере	8	6
341	тем же	8	6
342	речи можно	4	6
343	грамматических форм	2	6
344	в себе	14	6
345	что оно	9	6
346	данном случае	5	6
347	мы не	10	6
348	что с	7	6
349	или в	2	6
350	этого не	1	6
351	как будто	1	6
352	что эти	3	6
353	отличие от	4	6
354	дело не	1	6
355	не с	3	6
356	приводит к	10	6
357	как к	4	6
358	которые в	5	6
359	нуждается в	5	6
360	в каком-то	1	6
361	и к	11	5
362	говорить и	1	5
363	еще более	1	5
364	в большей	2	5
365	не как	1	5
366	нас в	4	5
367	то не	1	5
368	но что	2	5
369	и даже	3	5
370	языка на	2	5
371	и того	3	5
372	нельзя было	2	5
373	в другом	3	5
374	связь между	10	5
375	и еще	1	5
376	ни одного	1	5
377	кроме того	1	5
378	точка зрения	2	5
379	никогда не	7	5
380	и он	4	5
381	время в	3	5
382	чем в	5	5
383	как же	1	5
384	в конце	5	5
385	в двух	2	5
386	и у	1	5
387	у него	2	5
388	здесь как	2	5
389	но как	3	5
390	слово есть	1	5
391	новые слова	1	5
392	и является	5	5
393	все те	2	5
394	в форме	1	5
395	в современной	2	5
396	так что	8	5
397	всех этих	1	5
398	одного и	3	5
399	не так	1	5
400	индивидуальной речи	1	5
401	речи но	12	5
402	также что	1	5
403	смысле слова	1	5
404	и при	2	5
405	мы в	3	5
406	интерес к	2	5
407	из того	7	5
408	речи как	9	5
409	в отношении	9	5
410	что поэзия	1	5
411	к его	3	5
412	о котором	1	5
413	уже из	1	5
414	относится к	5	5
415	быть не	1	5
416	и тогда	3	5
417	на примере	1	5
418	переход от	5	5
419	но если	5	5
420	только о	3	5
421	на вопрос	6	5
422	а это	2	5
423	о нем	1	5
424	и от	6	5
425	мы находим	3	5
426	но с	4	5
427	более что	1	5
428	по своему	11	5
429	для нашей	2	5
430	это так	1	5
431	только не	14	5
432	в конечном	2	5
433	и их	7	5
434	мы должны	7	5
435	учения о	4	5
436	как не	1	5
437	что можно	2	5
438	отношение к	8	5
439	в каких	1	5
440	и только	7	5
441	в разговоре	2	5
442	есть не	3	5
443	в возможности	2	4
444	еще раз	1	4
445	мы и	5	4
446	о чем	8	4
447	одно из	6	4
448	как они	2	4
449	иначе как	10	4
450	при том	1	4
451	представление о	8	4
452	конечном счете	2	4
453	о внутренней	1	4
454	так например	1	4
455	как только	1	4
456	связано с	4	4
457	ответить на	1	4
458	к этой	2	4
459	к другой	6	4
460	мы увидим	1	4
461	вот почему	3	4
462	точно так	3	4
463	этой речи	7	4
464	до того	2	4
465	так мы	1	4
466	всего этого	1	4
467	с большим	2	4
468	быть в	1	4
469	к которому	3	4
470	не мог	2	4
471	придаточного предложения	1	4
472	и иной	2	4
473	и становится	1	4
474	из них	2	4
475	в лингвистике	1	4
476	к нему	5	4
477	всего в	2	4
478	иначе говоря	3	4
479	аналогии с	1	4
480	как можно	1	4
481	в письменной	8	4
482	его в	7	4
483	отношения между	8	4
484	но он	3	4
485	не говорит	1	4
486	что за	1	4
487	это есть	6	4
488	но ведь	1	4
489	между ними	8	4
490	же как	14	4
491	иной смысл	1	4
492	в ряду	3	4
493	о которых	3	4
494	себе и	2	4
495	и это	2	4
496	в смысле	9	4
497	чтобы понять	1	4
498	остается в	2	4
499	в каждом	3	4
500	выражение в	6	4
501	мы можем	7	4
502	данный момент	1	4
503	ли это	1	4
504	в лучшем	3	4
505	эти слова	1	4
506	если б	1	4
507	если же	2	4
508	почти всегда	3	4
509	в известных	1	4
510	структуре слова	2	4
511	как известно	6	4
512	что для	3	4
513	и все	5	4
514	и по	6	4
515	а главное	1	4
516	на деле	2	4
517	во втором	5	4
518	как таковой	1	4
519	для каждой	3	4
520	мы приходим	2	4
521	себе представить	1	4
522	то в	4	4
523	которых мы	5	4
524	сам по	2	4
525	из которых	3	4
526	уяснить себе	3	4
527	том и	3	4
528	нам в	2	4
529	здесь мы	2	4
530	на месте	1	4
531	отношения к	5	4
532	связанные с	3	4
533	бы не	1	4
534	именно поэтому	3	4
535	в известном	2	4
536	языка так	2	4
537	из области	1	4
538	все они	1	4
539	первом случае	5	4
540	не должно	1	4
541	по сравнению	23	4
542	в значении	2	4
543	для меня	1	4
544	на более	1	4
545	в данной	1	4
546	мог бы	6	4
547	именно этот	1	4
548	языка а	1	4
549	речи с	10	4
550	точку зрения	4	4
551	подойти к	1	4
552	формы и	1	4
553	этого термина	2	4
554	как нельзя	1	4
555	поэтому что	2	4
556	но на	3	4
557	этой области	2	4
558	в виде	2	4
559	речи к	6	4
560	в стороне	1	4
561	и без	2	4
562	последнее время	5	4
563	на все	1	4
564	в такой	6	4
565	в условиях	1	4
566	к одному	1	4
567	поскольку она	1	4
568	нельзя не	2	4
569	нужно было	4	4
570	сказано выше	1	4
571	на это	1	4
572	одного из	2	4
573	такой же	4	4
574	только после	1	4
575	это в	2	4
576	не к	1	4
577	это на	1	3
578	и другие	1	3
579	особенности и	1	3
580	все что	7	3
581	есть вещь	1	3
582	случае в	4	3
583	факты и	1	3
584	то тем	1	3
585	перед вами	2	3
586	мысли и	13	3
587	до крайности	3	3
588	по мере	10	3
589	отношений в	1	3
590	вопрос об	1	3
591	чтобы в	1	3
592	все дело	1	3
593	из самых	1	3
594	из всего	1	3
595	мы получаем	1	3
596	в собственном	4	3
597	в одно	1	3
598	по своим	2	3
599	мы сразу	1	3
600	в это	1	3
601	знаем что	3	3
602	поставить вопрос	1	3
603	но мы	5	3
604	мы с	1	3
605	еще один	2	3
606	совершенно ином	1	3
607	раз и	1	3
608	отсюда и	1	3
609	но даже	2	3
610	мы обязаны	2	3
611	за собой	1	3
612	для данного	3	3
613	говорит что	3	3
614	в свете	9	3
615	с общей	1	3
616	себе в	5	3
617	убедиться в	1	3
618	к ним	1	3
619	настоящее время	1	3
620	наряду с	2	3
621	на него	1	3
622	их сознания	1	3
623	все время	3	3
624	который в	1	3
625	от них	1	3
626	на котором	4	3
627	в системе	3	3
628	но так	2	3
629	речи эта	1	3
630	представить себе	5	3
631	понимать что	1	3
632	что целый	1	3
633	в большинстве	2	3
634	глаза на	1	3
635	согласно которому	1	3
636	всю свою	2	3
637	не хватает	1	3
638	что его	2	3
639	одним из	3	3
640	по аналогии	1	3
641	пример из	1	3
642	также в	1	3
643	одно только	3	3
644	которое и	2	3
645	большинстве случаев	2	3
646	и вместе	2	3
647	и следовательно	8	3
648	разве не	1	3
649	в сторону	1	3
650	из одного	2	3
651	под влиянием	1	3
652	в других	2	3
653	речи мы	7	3
654	к слову	14	3
655	в целях	1	3
656	в наше	1	3
657	при отсутствии	1	3
658	но зато	1	3
659	не приходится	1	3
660	который мы	6	3
661	образом если	1	3
662	а из	4	3
663	не раз	2	3
664	именно потому	1	3
665	значение и	2	3
666	привести в	1	3
667	целом и	1	3
668	известном смысле	2	3
669	только с	2	3
670	что есть	2	3
671	о его	3	3
672	которое мы	4	3
673	речь а	2	3
674	мы будем	1	3
675	образом в	5	3
676	на место	1	3
677	что наша	2	3
678	показывает что	6	3
679	во время	2	3
680	языковой системы	1	3
681	в одну	2	3
682	лишь по	1	3
683	он действительно	1	3
684	и сами	1	3
685	эта фраза	1	3
686	собственном смысле	4	3
687	та же	2	3
688	например что	1	3
689	если в	6	3
690	лишь тогда	1	3
691	одних и	1	3
692	их как	2	3
693	и делает	2	3
694	потребность в	1	3
695	вместо того	2	3
696	в наших	8	3
697	что у	4	3
698	и мы	1	3
699	показать что	8	3
700	если это	1	3
701	то время	8	3
702	же слово	1	3
703	том смысле	2	3
704	не знать	1	3
705	поэзии и	2	3
706	роли в	1	3
707	том как	2	3
708	свое значение	1	3
709	видно уже	1	3
710	его и	2	3
711	в прозе	1	3
712	какой мере	2	3
713	своей собственной	2	3
714	и уже	1	3
715	каждой из	5	3
716	не могло	3	3
717	значение для	2	3
718	действия и	4	3
719	не представляет	3	3
720	образом не	1	3
721	речи на	2	3
722	что здесь	2	3
723	слово с	1	3
724	без всякого	2	3
725	заметить что	1	3
726	нет и	4	3
727	он в	1	3
728	она может	2	3
729	ответа на	1	3
730	при котором	2	3
731	нам и	1	3
732	том же	7	3
733	в письменном	1	3
734	со словом	1	3
735	силу того	6	3
736	так называемое	1	3
737	в настоящее	1	3
738	значении слова	2	3
739	именно к	1	3
740	в более	1	3
741	мы могли	15	3
742	значение в	3	3
743	следовательно и	1	3
744	смысле что	3	3
745	для него	6	3
746	не для	2	3
747	естественно что	3	3
748	как у	1	3
749	от речи	8	3
750	с их	2	3
751	слова не	1	3
752	и непосредственно	3	3
753	слова но	3	3
754	за этим	1	3
755	менее всего	3	3
756	которое было	2	3
757	сама по	1	3
758	с той	3	3
759	от слова	7	3
760	приходим к	1	3
761	случаях когда	1	3
762	и дальше	1	3
763	этого вопроса	3	3
764	и я	1	3
765	только и	5	3
766	на его	3	3
767	с первого	1	3
768	на них	1	3
769	как формы	1	3
770	предположить что	1	3
771	что от	1	3
772	а как	1	3
773	ему нужно	2	3
774	из ряда	1	3
775	не по	7	3
776	конце концов	1	3
777	лучшем случае	3	3
778	и может	2	3
779	но она	1	3
780	противоречии с	1	3
781	легко убедиться	1	3
782	в начале	6	3
783	формулы и	1	3
784	признать что	2	3
785	идет речь	2	3
786	и самой	1	3
787	за ними	1	3
788	значение слова	16	3
789	а скорее	1	3
790	различие в	2	3
791	с таким	3	3
792	языка с	2	3
793	таким же	3	3
794	устной речи	18	3
795	на ту	1	3
796	иное как	1	3
797	более того	2	3
798	что было	2	2
799	с которыми	3	2
800	во всем	4	2
801	они являются	1	2
802	языка его	2	2
803	и составляет	2	2
804	мы найдем	1	2
805	речи то	4	2
806	имеют все	1	2
807	языке и	2	2
808	которые не	1	2
809	социального целого	1	2
810	дело с	3	2
811	из всех	5	2
812	свою мысль	2	2
813	в разных	6	2
814	самое важное	1	2
815	и слышать	1	2
816	воспоминания о	1	2
817	связи и	3	2
818	каждый данный	1	2
819	далее что	1	2
820	пользуется в	2	2
821	втором случае	5	2
822	речи может	2	2
823	не годится	1	2
824	его от	2	2
825	нами в	6	2
826	в живом	3	2
827	приходит к	1	2
828	это определение	1	2
829	по пути	1	2
830	время как	7	2
831	мы были	1	2
832	значения в	2	2
833	от одной	4	2
834	том или	1	2
835	нам нужно	3	2
836	правда в	1	2
837	имеет место	4	2
838	специфической и	1	2
839	к самому	2	2
840	только через	1	2
841	приходит в	1	2
842	выражения и	2	2
843	языка является	1	2
844	всю эту	1	2
845	между понятиями	20	2
846	женского рода	3	2
847	этот закон	2	2
848	на известной	1	2
849	и слово	4	2
850	культуры в	1	2
851	начнем с	1	2
852	известно что	3	2
853	понять эту	1	2
854	это по-видимому	1	2
855	можем говорить	1	2
856	понятно что	3	2
857	не выполняет	1	2
858	нами выше	2	2
859	общее достояние	1	2
860	в основном	4	2
861	пределах данной	1	2
862	в действительности	3	2
863	что этот	6	2
864	той и	3	2
865	и сделали	1	2
866	рассматриваться как	1	2
867	имеет в	4	2
868	не должен	1	2
869	но эти	2	2
870	иметь и	1	2
871	одной и	5	2
872	но они	1	2
873	между отдельными	4	2
874	на пути	1	2
875	более сложных	2	2
876	и значение	5	2
877	и те	1	2
878	что еще	1	2
879	как оно	2	2
880	бы часть	1	2
881	любви к	1	2
882	чтобы показать	1	2
883	мере не	2	2
884	было сказано	3	2
885	учению о	1	2
886	как источника	1	2
887	письменной речью	2	2
888	для дальнейшего	1	2
889	такая же	1	2
890	находится в	3	2
891	с этими	1	2
892	речь не	6	2
893	не умеет	2	2
894	исходит из	2	2
895	момент в	3	2
896	одна из	2	2
897	мы тем	1	2
898	бы так	1	2
899	а следовательно	1	2
900	понятие о	1	2
901	в пользу	6	2
902	чем это	5	2
903	некоторой степени	1	2
904	едва ли	5	2
905	целого ряда	1	2
906	действительно в	1	2
907	конечно только	1	2
908	синтаксис и	1	2
909	по природе	2	2
910	в научной	1	2
911	отношении в	1	2
912	обратно в	2	2
913	как такового	2	2
914	хотелось бы	1	2
915	что иное	1	2
916	речи является	3	2
917	о разных	1	2
918	в состоянии	4	2
919	на этих	2	2
920	выше о	1	2
921	и через	1	2
922	может оказаться	1	2
923	теряет свою	1	2
924	с другими	5	2
925	они будут	2	2
926	что между	2	2
927	более широкий	1	2
928	в несколько	1	2
929	ее от	2	2
930	связи со	1	2
931	и говорит	1	2
932	который по	2	2
933	он говорит	1	2
934	основной вопрос	1	2
935	оно совершается	1	2
936	вследствие того	1	2
937	из чего	1	2
938	особенности в	2	2
939	в себя	4	2
940	формах и	1	2
941	что их	2	2
942	с вопросом	1	2
943	не был	1	2
944	слова то	1	2
945	того в	1	2
946	это как	1	2
947	как следует	1	2
948	смысловое содержание	1	2
949	не означает	4	2
950	идет по	3	2
951	от элементов	1	2
952	мысль и	3	2
953	этого процесса	3	2
954	очень часто	2	2
955	к новым	1	2
956	уже к	1	2
957	отношение между	7	2
958	некоторых основных	1	2
959	в случае	5	2
960	ничего нового	3	2
961	что эта	7	2
962	и тот	1	2
963	тем и	2	2
964	функции слова	1	2
965	то во	1	2
966	через которые	1	2
967	его так	1	2
968	это же	2	2
969	вопрос в	1	2
970	между словом	8	2
971	языка система	1	2
972	речь эта	2	2
973	общего с	1	2
974	его как	1	2
975	в систему	1	2
976	разговорный язык	1	2
977	и др	1	2
978	когда они	1	2
979	к осознанию	2	2
980	и речь	3	2
981	часто и	1	2
982	было известно	1	2
983	что только	1	2
984	не исчерпывает	2	2
985	показывают что	2	2
986	основываясь на	1	2
987	я сам	1	2
988	из основных	3	2
989	и ничего	2	2
990	к сожалению	1	2
991	так ли	1	2
992	и против	2	2
993	само слово	1	2
994	речи что	1	2
995	является ее	1	2
996	сказано в	1	2
997	этого понятия	3	2
998	родного языка	18	2
999	же образом	1	2
1000	до некоторой	1	2
1001	и должен	1	2
1002	поэтому в	2	2
1003	с внешней	5	2
1004	смысле можно	2	2
1005	для них	1	2
1006	первых порах	3	2
1007	связывается с	1	2
1008	не могла	2	2
1009	этим вопросом	2	2
1010	должен был	2	2
1011	о природе	9	2
1012	с этого	1	2
1013	с некоторыми	1	2
1014	ряд слов	2	2
1015	из речи	3	2
1016	всегда в	2	2
1017	в моем	1	2
1018	это положение	4	2
1019	формы слова	1	2
1020	он будет	1	2
1021	есть слово	1	2
1022	есть нечто	1	2
1023	и вопрос	1	2
1024	каким-то образом	1	2
1025	состоит из	1	2
1026	и просто	1	2
1027	никто не	2	2
1028	из языка	1	2
1029	сравнению с	21	2
1030	не до	2	2
1031	которого не	2	2
1032	которая не	1	2
1033	мы сталкиваемся	1	2
1034	к другому	5	2
1035	ничего общего	1	2
1036	зрения как	2	2
1037	в словах	1	2
1038	может уже	1	2
1039	слов которые	1	2
1040	этот процесс	1	2
1041	думать что	1	2
1042	у нее	5	2
1043	этому же	2	2
1044	но оно	1	2
1045	ассоциации и	1	2
1046	помощью этого	1	2
1047	основной порок	1	2
1048	чем же	1	2
1049	не является	4	2
1050	нам о	2	2
1051	только слово	1	2
1052	это понятие	1	2
1053	быть совершенно	1	2
1054	к отдельным	1	2
1055	еще на	1	2
1056	на той	1	2
1057	что самое	1	2
1058	значение этого	2	2
1059	не хочу	1	2
1060	сравнению со	3	2
1061	лежат в	1	2
1062	это все	1	2
1063	какие же	2	2
1064	рассматривать как	1	2
1065	и теперь	1	2
1066	для нее	3	2
1067	отношении к	4	2
1068	слова с	5	2
1069	и до	3	2
1070	друг от	3	2
1071	в совершенно	3	2
1072	на первых	4	2
1073	и той	5	2
1074	видели выше	1	2
1075	и там	3	2
1076	в точности	1	2
1077	стороны ее	1	2
1078	начиная с	1	2
1079	одной из	4	2
1080	в глазах	1	2
1081	в каждый	1	2
1082	всякий раз	3	2
1083	знания о	1	2
1084	то здесь	1	2
1085	и значит	1	2
1086	увидим ниже	3	2
1087	у них	2	2
1088	и после	1	2
1089	не из	2	2
1090	последнего времени	1	2
1091	друг другу	5	2
1092	основную тенденцию	1	2
1093	он должен	1	2
1094	от всякого	1	2
1095	слова так	1	2
1096	ответ на	3	2
1097	когда речь	1	2
1098	ничем не	1	2
1099	к овладению	2	2
1100	зависит от	3	2
1101	том числе	2	2
1102	одним и	2	2
1103	наших глазах	4	2
1104	в определенных	4	2
1105	для всего	2	2
1106	речи так	4	2
1107	он и	1	2
1108	в литературе	1	2
1109	ее в	11	2
1110	мы легко	2	2
1111	здесь в	2	2
1112	на которой	1	2
1113	чтобы получить	1	2
1114	представлять себе	1	2
1115	по этому	4	2
1116	это отношение	3	2
1117	речь но	1	2
1118	от друга	3	2
1119	то к	1	2
1120	речи это	4	2
1121	дело в	1	2
1122	вообще не	6	2
1123	того отношения	1	2
1124	в ряде	1	2
1125	лишний раз	1	2
1126	нас к	10	2
1127	своему содержанию	1	2
1128	частном случае	1	2
1129	является не	4	2
1130	живой и	1	2
1131	силу этого	2	2
1132	и понимания	2	2
1133	к своему	1	2
1134	перейти к	6	2
1135	речи чтобы	1	2
1136	до их	1	2
1137	это было	2	2
1138	не что	1	2
1139	бы совершенно	1	2
1140	если как	2	2
1141	со значением	1	2
1142	что законы	1	2
1143	в одной	6	2
1144	и вообще	3	2
1145	интереса с	1	2
1146	этой системы	1	2
1147	как слово	2	2
1148	это остается	2	2
1149	устной и	4	2
1150	еще до	1	2
1151	показать в	2	2
1152	разница между	1	2
1153	понимает что	1	2
1154	и мысли	1	2
1155	в эти	1	2
1156	только к	4	2
1157	связанных с	2	2
1158	относительно того	2	2
1159	такие же	1	2
1160	она должна	2	2
1161	эти последние	2	2
1162	выражением мысли	1	2
1163	свое выражение	8	2
1164	в самых	2	2
1165	в руки	1	2
1166	тому как	2	2
1167	с совершенно	1	2
1168	не станем	3	2
1169	практическое значение	1	2
1170	а по	4	2
1171	выйти за	1	2
1172	наоборот в	2	2
1173	выражения мысли	1	2
1174	мы снова	3	2
1175	есть и	1	2
1176	отношений между	11	2
1177	оказывается что	2	2
1178	даже при	2	2
1179	как то	1	2
1180	и всякая	1	2
1181	обоих этих	1	2
1182	которой мы	2	2
1183	и часто	1	2
1184	как правило	2	2
1185	связана с	4	2
1186	поскольку оно	1	2
1187	от мысли	5	2
1188	в ходе	14	2
1189	за счет	4	2
1190	речь и	5	2
1191	письменная речь	10	2
1192	как увидим	2	2
1193	всей нашей	1	2
1194	можно будет	1	2
1195	в период	2	2
1196	грамматики и	1	2
1197	все более	2	2
1198	эти два	1	2
1199	может и	3	2
1200	мы сказали	1	2
1201	функцию и	2	2
1202	дело здесь	1	2
1203	не можем	4	2
1204	в известной	1	2
1205	мы также	1	2
1206	данного слова	1	2
1207	вещи не	1	1
1208	в сложном	1	1
1209	данные для	1	1
1210	находим в	2	1
1211	самых сложных	1	1
1212	что один	1	1
1213	эту возможность	2	1
1214	располагаются в	1	1
1215	становится возможным	6	1
1216	он дан	1	1
1217	к другу	4	1
1218	этой проблеме	1	1
1219	какой-либо определенной	1	1
1220	сокращений в	2	1
1221	устную речь	1	1
1222	выводу что	3	1
1223	никаких сомнений	2	1
1224	задачи с	1	1
1225	в последнее	4	1
1226	должны привести	1	1
1227	изучение системы	1	1
1228	самого себя	1	1
1229	исходя из	1	1
1230	оказалась бы	1	1
1231	в структуру	6	1
1232	стоят в	2	1
1233	таком понимании	1	1
1234	совершенно очевидно	3	1
1235	каждого отдельного	3	1
1236	и звуковой	4	1
1237	самое положение	1	1
1238	до самого	1	1
1239	связанных между	2	1
1240	в равной	2	1
1241	оказывается не	3	1
1242	мог понять	1	1
1243	эта новая	1	1
1244	понятое его	1	1
1245	время его	1	1
1246	в анализе	1	1
1247	к учению	1	1
1248	это значит	1	1
1249	развития языка	2	1
1250	же мысль	1	1
1251	она уже	1	1
1252	создает возможность	1	1
1253	не об	1	1
1254	является в	7	1
1255	особенностей в	1	1
1256	фразы с	2	1
1257	видов и	1	1
1258	годится для	2	1
1259	какой бы	1	1
1260	всегда предполагает	1	1
1261	привести к	4	1
1262	как показано	1	1
1263	на другую	3	1
1264	и лучше	1	1
1265	речи во	1	1
1266	к звуку	1	1
1267	сводилось к	1	1
1268	дальше от	2	1
1269	и своеобразным	1	1
1270	в общей	1	1
1271	не достигается	1	1
1272	невозможность объяснить	1	1
1273	случае он	1	1
1274	от этих	1	1
1275	окажется не	1	1
1276	понятий в	8	1
1277	с собой	3	1
1278	и которые	3	1
1279	и действуют	1	1
1280	и самое	2	1
1281	в рамки	1	1
1282	среди других	1	1
1283	этой последней	2	1
1284	основная тенденция	1	1
1285	связь с	1	1
1286	в выделении	1	1
1287	исследования если	1	1
1288	возражать против	1	1
1289	это должно	1	1
1290	специального исследования	2	1
1291	с аналогичной	1	1
1292	сделать некоторые	1	1
1293	сами в	1	1
1294	значения но	1	1
1295	на общий	1	1
1296	каким образом	3	1
1297	не понятое	1	1
1298	проступает и	1	1
1299	со звуковой	1	1
1300	за ним	3	1
1301	чем их	1	1
1302	от общих	1	1
1303	слово может	1	1
1304	в развернутом	1	1
1305	к более	3	1
1306	у старых	1	1
