N	4gram	Tiupa_Hudo	Analitik
80	наличии определенных языковых стилей	1	2
81	кто говорит и как	1	2
82	диалогическим углом они сопоставлены	1	2
83	узкое и сосредоточенное в	1	1
84	несмертность лирического героя художественно	1	1
85	личность как внутреннее единство	1	1
86	оглядывается на нее как	1	1
87	сцене гоголевского ревизора имитирующей	1	1
88	хронотоп родного дома и	1	1
89	характера социального поведения в	1	1
90	она по произволу могла	1	1
91	собе рекуще мы есмы	1	1
92	поэтому анекдот невозможно рассказывать	1	1
93	связывающих ее полюса эстетическая	1	1
94	а в динамике становления	1	1
95	недоступна между тем художественная	1	1
96	борющихся сторон чего еще	1	1
97	ложной границей личностного я	1	1
98	глаза ее раскрываются больше	1	1
99	ходе последовательного наращивания текста	1	1
100	маской в.т зависит от	1	1
101	слово сказания еще не	1	1
102	рамках которого ролевая граница	1	1
103	текста так же точно	1	1
104	при котором внутренняя данность	1	1
105	статике пребывания а в	1	1
106	особого эстетического отношения к	1	1
107	существенно связаны с языком	1	1
108	ее взаимоналожениях и взаимодействиях	1	1
109	творческое волеизъявление автора становится	1	1
110	искусство в том числе	1	1
111	взаимоотношений изображающей и изображенной	1	1
112	субъект и то или	1	1
113	обнаружиться как прочная сохраняющаяся	1	1
114	чувство живой грусти об	1	1
115	облечён в молчание бахтин	1	1
116	и литературные жанры между	1	1
117	субъектом речи последний получает	1	1
118	в свою очередь предстает	1	1
119	высказывания жанр в свою	1	1
120	вопрошает о судьбе как	1	1
121	дневного ночного мгновенного вечного	1	1
122	ср тютчевское молчи скрывайся	1	1
123	если сатирические персонажи ревизора	1	1
124	прозе ближайшие к паузам	1	1
125	уединенного сознания осуществляет субъективную	1	1
126	с субъектом речи последний	1	1
127	ср признание баратынского элегическое	1	1
128	о котором как принято	1	1
129	анекдот не признает никакого	1	1
130	биографической жизнью человека но	1	1
131	основе весьма простых текстовых	1	1
132	черта ее не перейти	1	1
133	и лирическое стихотворение героика	1	1
134	внешним напускным юмористический смех	1	1
135	есть креативная компетенция жанра	1	1
136	с темной родинкой и	1	1
137	и не могла наглядеться	1	1
138	ценностное уплотнение воображаемого мира	1	1
139	никакому логическому познанию тайна	1	1
140	говорит искусство человек недвусмысленно	1	1
141	политические входят в состав	1	1
142	кощунство и непристойность необыкновенное	1	1
143	в новелле есть нарушение	1	1
144	с решимостью несокрушимого козака	1	1
145	говорящих и слушающих общим	1	1
146	всегда предносится целое нашего	1	1
147	к содержанию притчи не	1	1
148	одновременно подвергается героизации наделяется	1	1
149	эффект распределенности текста между	1	1
150	соучастника данного коммуникативного события	1	1
151	натурального языка на внутренний	1	1
152	трагическом комическом идиллическом и	1	1
153	и особенно внешних начало	1	1
154	составе персонажей появление исчезновение	1	1
155	ее способе существования который	1	1
156	драматизма приобретает определяющее значение	1	1
157	событийных границ жизни в	1	1
158	анекдота выбор лексики например	1	1
159	то внутренним отчуждением но	1	1
160	разделение иерархично оно не	1	1
161	как несомненно достоверному и	1	1
162	нет не тебя так	1	1
163	совмещении внутренних границ я	1	1
164	к какому-нибудь объекту речи	1	1
165	комедии вишневый сад напоминает	1	1
166	или менее насыщенный деталями	1	1
167	самоопределения человека внутренняя граница	1	1
168	и внутренне единую систему	1	1
169	являются неслиянными и нераздельными	1	1
170	измеряемой числом слогов между	1	1
171	материнской любви она глядела	1	1
172	эстетического освоения внутренней обособленности	1	1
173	в русской литературе творчество	1	1
174	строфы абзацы и особенно	1	1
175	в субъектной организации художественного	1	1
176	явлений между тем объектом	1	1
177	объект эстетического отношения являются	1	1
178	маски подвергаемые осмеянию неосмеянным	1	1
179	из нас самих состоят	1	1
180	сверхличному ратному духу игорь	1	1
181	содержания к видам пафоса	1	1
182	данности апостолов нового миропорядка	1	1
183	исторически продуктивный тип высказывания	1	1
184	приводит к усложнению сферы	1	1
185	видя и в этой	1	1
186	жанровой схемы и в	1	1
187	социальные политические входят в	1	1
188	оно живет в готовом	1	1
189	как организация ментального созерцания	1	1
190	всего в композиции произведения	1	1
191	я элегический герой из	1	1
192	и прозрачнее чем это	1	1
193	нового времени в центр	1	1
194	предполагает как раз ответственность	1	1
195	восстановление распавшейся целостности ценой	1	1
196	повести моя жизнь однако	1	1
197	ряда тем выше напряжение	1	1
198	художественного восприятия все прочие	1	1
199	субъектом только перед лицом	1	1
200	который выставляет на осмеяние	1	1
201	субъективной сердцевине бытия ср	1	1
202	герою-объекту но в равной	1	1
203	художественности в русской литературе	1	1
204	притчевого типа есть монолог	1	1
205	трагедии вполне факультативна замечательный	1	1
206	рассказывающего анекдот недостоверное знание	1	1
207	слухи или сплетни то	1	1
208	по ту сторону сакральной	1	1
209	общее всем знакомее и	1	1
210	ролевых отношений внешнего мира	1	1
211	в дискурсе речевой акт	1	1
212	всякое я уникально и	1	1
213	яркая индивидуальность неизбежно принадлежит	1	1
214	дозволенное посрамление словесное кощунство	1	1
215	он оказывается уже по	1	1
216	индивидуальности достигается не путем	1	1
217	монологизированного слова в слове	1	1
218	же художественное знание по	1	1
219	xxix первой части анна	1	1
220	прерываемая просто крылатой мухой	1	1
221	содержанию притчи не предполагается	1	1
222	и заключительные в ритмическом	1	1
223	автор гневно порицает злонравных	1	1
224	уничтожается смехом как сатирический	1	1
225	всеми чувствами вся превратилась	1	1
226	и внешнее ироническое высказывание	1	1
227	груди что-то давит дыханье	1	1
228	доверенной его романному герою	1	1
229	автора мы находим вне	1	1
230	и ритмические концовки клаузулы	1	1
231	составе столько голосов сколько	1	1
232	в совершенном произведении искусства	1	1
233	поистине героически самозабвенно олицетворяя	1	1
234	граница я уже не	1	1
235	рода комизм уместно именовать	1	1
236	художественных значимостей являются наиболее	1	1
237	я либо в сторону	1	1
238	взаимоналожениях и взаимодействиях с	1	1
239	мир весь целиком упаду	1	1
240	лично для себя если	1	1
241	жеста избавлюсь от всех	1	1
242	самобытного я с самобытным	1	1
243	в миропорядке судьбы внешняя	1	1
244	какое-то утверждение о жизни	1	1
245	или мадонна прозы самого	1	1
246	роли в миропорядке то	1	1
247	в виду не только	3	1
248	сохраняющаяся сила так в	1	1
249	индивидуальность скрыта под нелепицами	1	1
250	есть его активность прежде	1	1
251	некоторая возможность выбора лингвистических	1	1
252	в близости людей заветная	1	1
253	солирует риторический предел сказания	1	1
254	идиллическим являются плодами эстетического	1	1
255	сообщенный в иной ситуации	1	1
256	не от своея воля	1	1
257	родственные ему люди но	1	1
258	себя эдип внутренне совпадая	1	1
259	свою собственную персону с	1	1
260	которого ролевая граница я	1	1
261	мире едины в своей	1	1
262	сопровождаемая частыми переодеваниями выявляет	1	1
263	либо в сторону его	1	1
264	жизни поколений ослабляет и	1	1
265	органчик фаршированные мозги бред	1	1
266	том что произведение искусства	1	1
267	как драматическое личной ответственностью	1	1
268	сообщает нечто смешное но	1	1
269	такого знания является специфическая	1	1
270	в мире без маски	1	1
271	подрывала психологическую опору элегии	1	1
272	сама я тут? я	1	1
273	миропорядку а другому я	1	1
274	речевую генерализацию текста поскольку	1	1
275	в различных речевых жанрах	1	1
276	поверхностные психологические социальные политические	1	1
277	воспевание их вершителей-героев как	1	1
278	слово анекдота уже не	1	1
279	диалогическим углом по отношению	1	1
280	однозначности и прежде всего	1	1
281	ратная удаль обеих борющихся	1	1
282	не предполагает внутренне свободного	1	1
283	количество ударных слогов относительно	1	1
284	существенное значение в своей	1	1
285	примеряя ее содержание к	1	1
286	форме индивидуального речевого замысла	1	1
287	личным интересом к жизни	1	1
288	сводятся к субъективной стороне	1	1
289	способа высказывания смена субъекта	1	1
290	мирного нег европейских питомца	1	1
291	судьбе как трагически повел	1	1
292	оно существенным образом ориентировано	1	1
293	сказания еще не такое	1	1
294	жанр городского фольклора являет	1	1
295	в композиции произведения он	1	1
296	обоснована эстетическая позиция автора	1	1
297	внешнего внутреннего центра периферии	1	1
298	не было и не	1	1
299	этом саморазрушении ничтожного истинное	1	1
300	противоречием между внутренней свободой	1	1
301	сатиры как эстетической доминанты	1	1
302	противостоянием не миропорядку а	1	1
303	дистанцированной в сказании повествуемой	1	1
304	внутренний голос стыда за	1	1
305	обозначения объектных деталей а	1	1
306	в демоническое двойничество бес	1	1
307	осуществляется или преступается не	1	1
308	к сверхличному содержанию миропорядка	1	1
309	а не ее оболочек	1	1
310	весело ее что-то втягивало	1	1
311	и не наступает вместо	1	1
312	сойти с ума пушкина	1	1
313	глядела всеми чувствами вся	1	1
314	цитатного типа как письмо	1	1
315	обретает право на пророческое	1	1
316	всеобщие полюса человеческого бытия	1	1
317	бытуют как слухи или	1	1
318	таких состояний замещает в	1	1
319	наделяется обликом подвига чего	1	1
320	патетичности серьезного отношения к	1	1
321	в химическом соединении с	1	1
322	явной и личной тайной	1	1
323	под нелепицами масочного поведения	1	1
324	мотивировка похода совпадение личного	1	1
325	самим собой так эдип	1	1
326	героическому умонастроению самоценности личного	1	1
327	диалогической встречи-разлуки ахматова самобытного	1	1
328	восхищенное эстетическое отношение вызывают	1	1
329	минуту до этого городничий	1	1
330	на руках и ногах	1	1
331	и трагическое есть рассказ	1	1
332	модусы художественности в той	1	1
333	место быта семейного уклада	1	1
334	нечистой силе и оказываясь	1	1
335	в своей патетичности серьезного	1	1
336	находим вне произведения как	1	1
337	именовал веком героев бытийная	1	1
338	говорит ему о грядущем	1	1
339	моем? имя как раз	1	1
340	я другого межличностная данность	1	1
341	самореализации поскольку внутренняя заданность	1	1
342	притче о блудном сыне	1	1
343	жизнесложении принципиально затруднено противоречием	1	1
344	в полагании различного рода	1	1
345	жизнь мою я трепещу	1	1
346	именовать сарказмом имея в	1	1
347	чем-то внешним напускным юмористический	1	1
348	или острота наизнанку глупость	1	1
349	приобретает определяющее значение драматический	1	1
350	медленных и быстрых движений	1	1
351	преступается не предначертанность судьбы	1	1
352	старосветских помещиках гоголя или	1	1
353	активизации воспринимающего сознания однако	1	1
354	может вести к обнаружению	1	1
355	тем общее всем знакомее	1	1
356	фраза текста даже самая	1	1
357	содержанию сказания это позиция	1	1
358	душе поскольку трагический герой	1	1
359	б времени и в	1	1
360	ощущаться завершенная и строго	1	1
361	мы имеем в виду	3	1
362	ратным духом в момент	1	1
363	было последовательно осуществлено и	1	1
364	инициатива авторства неотделима от	1	1
365	угла любуется не собой	1	1
366	познанию тайна внутреннего я	1	1
367	руках и ногах нервно	1	1
368	очередь определяется предметом целью	1	1
369	и любое произведение искусства	1	1
370	фактический слушатель читатель может	1	1
371	этот психологический парадокс характеризует	1	1
372	отражению я либо в	1	1
373	состоит в совмещении внутренних	1	1
374	времени в центр художественного	1	1
375	либо от себя утрата	1	1
376	веком героев бытийная компетенция	1	1
377	как в другом стихотворении	1	1
378	иронического я внешнему бытию	1	1
379	относится не только к	1	1
380	на земле ты здесь	1	1
381	тайны существование приобретает личностную	1	1
382	которой обладают некое событие	1	1
383	быть значимыми и для	1	1
384	обыденной внехудожественной действительности приобщение	1	1
385	родного дома и родного	1	1
386	устанавливает вольный фамильярный контакт	1	1
387	не всякий сдвиг текста	1	1
388	столь пассивным как к	1	1
389	дай мне бог сойти	1	1
390	же время узкое и	1	1
391	драматической личности тем не	1	1
392	подводит некий общий знаменатель	1	1
393	непристойность необыкновенное в новелле	1	1
394	полноценной личностью тогда как	1	1
395	свободную волю трагический модус	1	1
396	что все люди такие	1	1
397	более чем с публицистикой	1	1
398	эстетических субъектов автора и	1	1
399	анекдот рекреативная компетентность предполагающая	1	1
400	в осмысленном и конкретном	1	1
401	внутренняя активность адресата при	1	1
402	вся глядела всеми чувствами	1	1
403	мягкую белую шею с	1	1
404	души вдруг заслоняется крупным	1	1
405	отношений и отпочкованию от	1	1
406	не ее оболочек психологии	1	1
407	виной тогда как драматическое	1	1
408	другая? вопрошание о себе	1	1
409	и не появляется однако	1	1
410	с осознания неполного совпадения	1	1
411	ударения начальные и заключительные	1	1
412	судьбы а некий нравственный	1	1
413	речь выступая под определенным	1	1
414	к общенародной хвале хуле	1	1
415	личностью к жизни как	1	1
416	восприятия все прочие обобщения	1	1
417	ни изменить ничего нельзя	1	1
418	героична пластика статуарного жеста	1	1
419	как лаврецкий а развивает	1	1
420	вписать свое имя в	1	1
421	у него убеждения организующего	1	1
422	психологическую опору элегии интроцентрическую	1	1
423	угрожает лишь разрыв внешних	1	1
424	сентиментализма принесло новый модус	1	1
425	ряду образующие ритмические зачины	1	1
426	не затрагивая хода самих	1	1
427	во времени и в	1	1
428	ее оболочек психологии характера	1	1
429	свободы доказать именно эту	1	1
430	по отношению к субстанциональности	1	1
431	в этом втором случае	1	1
432	котором внутренняя данность индивидуальной	1	1
433	миф это образная модель	1	1
434	тем художественная реальность героя	1	1
435	комедийности как об архитектонических	1	1
436	о юморе делающем чудачество	1	1
437	точными они бытуют как	1	1
438	фразы устанавливает задаваемый читателю	1	1
439	элегии интроцентрическую установку ее	1	1
440	исполнение ими служебного долга	1	1
441	тогда как идиллика лишь	1	1
442	нравственный закон собственно и	1	1
443	народной жизни подобно аристофану	1	1
444	основания для сатирической художественности	1	1
445	ситуация управляемая единым творческим	1	1
446	нового времени состоит в	1	1
447	с ума пушкина онегин	1	1
448	постепенное освоение человеком внутренней	1	1
449	ее необратимостью ее индивидуальной	1	1
450	и того же анекдота	1	1
451	и гамлета героев расина	1	1
452	повторное выслушивание одного и	1	1
453	смешивать с гносеологическими понятиями	1	1
454	подобных случаях эстетическая целостность	1	1
455	отдельности автору приписано быть	1	1
456	ни столь свободным как	1	1
457	прочие модусы художественности в	1	1
458	пустота личного самоопределения обнаруживается	1	1
459	живущим сопрягаемые в индивидуальную	1	1
460	я в качестве виртуальной	1	1
461	присутствия я в миропорядке	1	1
462	упорядоченная последовательность медленных и	1	1
463	ахматова ключевая драматическая ситуация	1	1
464	ценность которой обладают некое	1	1
465	ее художник вследствие этого	1	1
466	она разрушает себя в	1	1
467	такого высказывания своего рода	1	1
468	самозабвенное поведение в бою	1	1
469	соединении с пустотой ролевой	1	1
470	невозможно рассказывать себе самому	1	1
471	придании чему-либо индивидуальному личному	1	1
472	слово этого текста где	1	1
473	и в самом деле	2	1
474	это проявилось в разрушении	1	1
475	элегической уединенности в частности	1	1
476	героике древнейшему модусу художественности	1	1
477	авторская позиция осмеяния которая	1	1
478	нечто смешное но обязательно	1	1
479	оказывается ложной границей личностного	1	1
480	эстетической константой текста в	1	1
481	не судьба или долг	1	1
482	модель миропорядка художественное мышление	1	1
483	взаимодействия индивидуального самоопределения с	1	1
484	своих событийных границ и	1	1
485	это интересно всем потому	1	1
486	мир уже не мыслится	1	1
487	балета залюбовавшись бутафорской народностью	1	1
488	трагической однако между ними	1	1
489	междоусобицами и татаро-монгольским нашествием	1	1
490	должно стремиться христианской душе	1	1
491	самоценно своим противостоянием не	1	1
492	для драматизма приобретает определяющее	1	1
493	иным рассказчиком с иными	1	1
494	смерть интимные связи между	1	1
495	духом в момент свершения	1	1
496	со стороны адресата позицию	1	1
497	и страсти ахматова ключевая	1	1
498	слово деритуализовано инициативно личностно	1	1
499	пришвин это интересно всем	1	1
500	больше и больше пальцы	1	1
501	перевод с натурального языка	1	1
502	и в гомеровой илиаде	1	1
503	своей полноте и неизбыточности	1	1
504	заданность самореализации стать самим	1	1
505	данность индивидуальной жизни оказывается	1	1
506	свою очередь предстает как	1	1
507	своего отпадоша однако дегероизация	1	1
508	подвергается героизации наделяется обликом	1	1
509	ни для рассказчика ни	1	1
510	содержание к собственной ситуации	1	1
511	в частности наличие так	1	1
512	самозванство стержнем сатирической ситуации	1	1
513	роллера ненадолго сливается с	1	1
514	в рамках которого ролевая	1	1
515	позицией соучастника данного коммуникативного	1	1
516	весьма простых текстовых показателей	1	1
517	мире трагической художественности гибель	1	1
518	в миропорядке то идиллика	1	1
519	в частности это проявилось	1	1
520	собою в точке выхода	1	1
521	а гоголевский хома брут	1	1
522	форма авторства выше она	1	1
523	что достоевский описывал себя	1	1
524	состоит в наличии у	1	1
525	иметь место в произведении	1	1
526	тем оно универсальнее вы	1	1
527	к жизненному поведению главного	1	1
528	и равнодушна к собственной	1	1
529	состояний внутренней жизни россыпь	1	1
530	заданных ролевых границах это	1	1
531	отношений анекдот не признает	1	1
532	и формы высказывания как	1	1
533	доминанта пушкинского к чаадаеву	1	1
534	и наделенного репродуктивной компетентностью	1	1
535	исходном своем значении греческое	1	1
536	притчи лично для себя	1	1
537	это целеустремленный путь самореализации	1	1
538	действительного не замутненного самолюбием	1	1
539	высказывание есть притворное приятие	1	1
540	сатирические персонажи ревизора в	1	1
541	уста анекдот как бы	1	1
542	такого кадра входит лишь	1	1
543	в обыденной внехудожественной действительности	1	1
544	и града чрънигова отня	1	1
545	в собственном сердце внутренне	1	1
546	том и состоит что	1	1
547	и внешней сторонами я-в-мире	1	1
548	не только мы родственные	1	1
549	художественности необходима активная авторская	1	1
550	полным ходом ибо герои	1	1
551	риторическим стратегиям высказывания патетике	1	1
552	глоссами как именовал аристотель	1	1
553	полные розовые щеки на	1	1
554	и гордости характеризует автобиографического	1	1
555	всегда эксплицированного в тексте	1	1
556	событийности своей жизни как	1	1
557	выбора риторический предел до	1	1
558	осужденный за непособие верховному	1	1
559	рода стилистике здесь также	1	1
560	модальностью фигура любима торцова	1	1
561	системе ценностей вечность безграничного	1	1
562	парадоксальное сочетание самозабвения и	1	1
563	неслиянными и нераздельными его	1	1
564	художественной оправданно ведь это	1	1
565	адресата при этом остается	1	1
566	может приобретать статус самостоятельного	1	1
567	сюзерену великому князю киевскому	1	1
568	обломках самовластья напишут наши	1	1
569	роль защитника отчизны на	1	1
570	элегический герой из своего	1	1
571	вопрошание о себе один	1	1
572	и в пределах тех	1	1
573	нелингвистической упорядоченности лексических синтаксических	1	1
574	архаизмы варваризмы неологизмы и	1	1
575	логическому познанию тайна внутреннего	1	1
576	я и внешнего мира	1	1
577	субъекта и формы высказывания	1	1
578	бы не рассчитан на	1	1
579	поскольку оно существенным образом	1	1
580	его поступки только раскрывают	1	1
581	началась и идет полным	1	1
582	самая тривиальная в общеязыковом	1	1
583	этой уготованной ему позиции	1	1
584	для рассказчика ни для	1	1
585	завершается самоустранением фельетонного я	1	1
586	и свершают картина мира	1	1
587	об архитектонических формах эстетического	1	1
588	как к содержанию анекдота	1	1
589	шутовским маскам так в	1	1
590	не миропорядку а другому	1	1
591	самоактуализации я в мире	1	1
592	тем выше напряжение речевых	1	1
593	низкой данности апостолов нового	1	1
594	динамике становления героическая доминанта	1	1
595	компетенция рассказывающего анекдот недостоверное	1	1
596	бульба нимало не дорожит	1	1
597	в присутствии эстетического субъекта	1	1
598	человека внутренняя граница личности	1	1
599	в самом начале этой	1	1
600	субъектную организацию литературного произведения	1	1
601	сознанию той или иной	1	1
602	в былинах и в	1	1
603	может быть редуцирован комическая	1	1
604	бахтиным идиллический хронотоп родного	1	1
605	анекдот легко может быть	1	1
606	состоит не в самом	1	1
607	но не позволяет драматическим	1	1
608	морального и политического четко	1	1
609	мощно-крылатая мысль прерываемая просто	1	1
610	говорит дмитрий карамазов в	1	1
611	его в иной коммуникативный	1	1
612	упорядоченного движения бенвенист ритм	1	1
613	совмещения внутренней и внешней	1	1
614	щеки на мягкую белую	1	1
615	фразы выбор синтаксической конструкции	1	1
616	но строк печальных не	1	1
617	деритуализовано инициативно личностно окрашено	1	1
618	провел с лизой несколько	1	1
619	своего условного мира распространяет	1	1
620	проблема взаимоотношений изображающей и	1	1
621	жизнями обнаруживая текучие силы	1	1
622	смешное но обязательно курьезное	1	1
623	для смертного в то	1	1
624	а самозванство стержнем сатирической	1	1
625	внутренней непричастности иронического я	1	1
626	в том случае если	1	1
627	данный момент нечто движущееся	1	1
628	самозабвенно олицетворяя собою некий	1	1
629	комедиях аристофана где действительность	1	1
630	самозванства состоит не в	1	1
631	со-бытийному я другого межличностная	1	1
632	смиренном благополучии а в	1	1
633	сама собою как это	1	1
634	я и мир суть	1	1
635	нейтральной в стилистическом отношении	1	1
636	могущие иметь место в	1	1
637	его вступление в коммуникацию	1	1
638	и в самом произведении	1	1
639	теряют статус границ внутреннего	1	1
640	аристофану который выставляет на	1	1
641	искусству как способу мышления	1	1
642	ведет к преступлению переступанию	1	1
643	ключевая драматическая ситуация ситуация	1	1
644	самой ситуации рассказывания а	1	1
645	двойничество бес саввы грудцына	1	1
646	сам текст анекдота выбор	1	1
647	событий в проекции текста	1	1
648	обличают себя сами но	1	1
649	а в его личностности	1	1
650	они хотят и свершают	1	1
651	единство духовного я есть	1	1
652	принципиально иной эстетической природы	1	1
653	жития протопопа аввакума и	1	1
654	и остальной жизнью в	1	1
655	всем потому что из	1	1
656	ничего нельзя не сделав	1	1
657	только к герою-объекту но	1	1
658	ради личного а целостное	1	1
659	как содержание эстетической деятельности	1	1
660	для бунина на фоне	1	1
661	ср внутреннюю праведность катерины	1	1
662	всего только свобода отрицания	1	1
663	в миропорядке т.е такого	1	1
664	одноименной жанровой традиции однако	1	1
665	ситуацией высказывания > кто	1	1
666	наплънився ратнаго духа роковое	1	1
667	ходом ибо герои комедии	1	1
668	софокла совершает свои преступления	1	1
669	до последнего трагического жеста	1	1
670	я присуща самовлюбленность не	1	1
671	наличии у него убеждения	1	1
672	элегический способ самоактуализации я	1	1
673	ритмико-интонационный строй элегического дистиха	1	1
674	бытию как целому человек	1	1
675	доведенности или недоведенности конфликта	1	1
676	единое целое ирония этимологически	1	1
677	и привлекает внимание адресата	1	1
678	лирический герой блоковского соловьиного	1	1
679	живет в готовом стабильно	1	1
680	притворное приятие чужого пафоса	1	1
681	тараса любит сынов своих	1	1
682	остатка вписывает свое я	1	1
683	вне произведения как живущего	1	1
684	осуществлено только самим слушающим	1	1
685	карнавального отношения к сообщаемому	1	1
686	своей свободы доказать именно	1	1
687	искусства говорит гегель о	1	1
688	пределах тех или иных	1	1
689	к усложнению сферы эстетических	1	1
690	же обратное влияние со	1	1
691	самоотрицания всего данного во	1	1
692	народностью в исполнении петипа	1	1
693	внутренняя целостность не только	1	1
694	перейти влюбленности и страсти	1	1
695	припоминая и примеряя ее	1	1
696	человек должен отдаться с	1	1
697	мы строим свою речь	1	1
698	всего лишь самозванной претензией	1	1
699	в формах внутренней речи	1	1
700	внутреннюю обособленность но раз-влекать	1	1
701	поидоша о собе рекуще	1	1
702	свое незаместимое место в	1	1
703	противоречие между жизнью явной	1	1
