N	2gram	Propp_Isto	KulturaY
426	мы можем	10	4
427	ли это	2	4
428	эти слова	1	4
429	сюда же	2	4
430	не дает	3	4
431	или же	2	4
432	если же	2	4
433	почти всегда	2	4
434	в известных	1	4
435	могла бы	1	4
436	и все	4	4
437	же мы	2	4
438	и по	6	4
439	утверждать что	2	4
440	уже на	3	4
441	как таковой	3	4
442	для каждой	1	4
443	которых мы	1	4
444	это уже	3	4
445	из которых	1	4
446	так или	1	4
447	здесь мы	6	4
448	на месте	2	4
449	бы не	1	4
450	все они	1	4
451	не имеют	2	4
452	не должно	1	4
453	по сравнению	2	4
454	именно на	2	4
455	на более	1	4
456	что вообще	1	4
457	на который	1	4
458	однако в	1	4
459	формы и	1	4
460	но на	1	4
461	и было	2	4
462	о значении	1	4
463	что так	2	4
464	в виде	2	4
465	понимать как	1	4
466	к нашей	2	4
467	на все	2	4
468	в такой	1	4
469	силу которых	1	4
470	к одному	1	4
471	в науке	1	4
472	на это	4	4
473	одного из	2	4
474	в узком	1	4
475	такой же	3	4
476	только после	2	4
477	это в	2	4
478	ли в	1	4
479	не к	1	4
480	а то	2	4
481	и другие	6	3
482	все что	4	3
483	случае в	2	3
484	со всем	1	3
485	можно встретить	1	3
486	в особую	2	3
487	тем как	1	3
488	в некоторых	9	3
489	что дело	2	3
490	не хочет	3	3
491	по мере	2	3
492	отношений в	1	3
493	в англии	1	3
494	жизнь в	1	3
495	это те	1	3
496	из всего	1	3
497	на эту	1	3
498	случайно и	1	3
499	в это	1	3
500	знаем что	9	3
501	поставить вопрос	2	3
502	но мы	1	3
503	смысл этого	1	3
504	на материале	1	3
505	в дальнейшем	8	3
506	еще один	1	3
507	и дело	1	3
508	можно считать	1	3
509	следовало бы	1	3
510	отсюда и	1	3
511	больше всего	1	3
512	во многих	2	3
513	эти случаи	5	3
514	указать что	6	3
515	для данного	1	3
516	говорит что	4	3
517	в свете	6	3
518	себе в	2	3
519	всего что	1	3
520	так то	1	3
521	к ним	1	3
522	наряду с	4	3
523	тех случаях	2	3
524	на него	4	3
525	все время	2	3
526	который в	1	3
527	от них	5	3
528	на котором	2	3
529	для этой	1	3
530	в системе	1	3
531	на своем	1	3
532	то для	1	3
533	он все	5	3
534	в большинстве	2	3
535	в буквальном	1	3
536	глаза на	1	3
537	к жизни	2	3
538	в следующем	1	3
539	есть явление	1	3
540	что его	2	3
541	одним из	4	3
542	это даже	1	3
543	большею частью	1	3
544	также в	2	3
545	которое и	1	3
546	большинстве случаев	3	3
547	и вместе	1	3
548	и следовательно	1	3
549	в сторону	3	3
550	под влиянием	2	3
551	в других	6	3
552	становится и	1	3
553	на нем	4	3
554	иметь в	1	3
555	сторону дела	1	3
556	даже не	2	3
557	также не	1	3
558	а из	1	3
559	она была	2	3
560	не раз	2	3
561	например не	1	3
562	целом и	1	3
563	только с	2	3
564	что есть	1	3
565	о его	2	3
566	форм в	1	3
567	мы будем	1	3
568	образом в	2	3
569	на место	1	3
570	показывает что	13	3
571	во время	8	3
572	в него	3	3
573	в одну	3	3
574	еще одно	1	3
575	он действительно	1	3
576	меня и	3	3
577	социальной жизни	1	3
578	например что	1	3
579	и дает	1	3
580	и делает	1	3
581	под этим	2	3
582	в наших	2	3
583	что у	4	3
584	показать что	1	3
585	если это	4	3
586	и действительно	5	3
587	то время	2	3
588	том смысле	1	3
589	не знать	1	3
590	один пример	1	3
591	его и	6	3
592	виду не	1	3
593	более чем	1	3
594	на некоторых	1	3
595	но здесь	2	3
596	не знаю	9	3
597	так чтобы	1	3
598	и уже	2	3
599	не могло	1	3
600	тогда как	6	3
601	каждый из	1	3
602	действия и	1	3
603	знает что	1	3
604	что здесь	8	3
605	без всякого	1	3
606	заметить что	2	3
607	нет и	1	3
608	он в	3	3
609	она может	2	3
610	примеров можно	1	3
611	непременное условие	1	3
612	при котором	2	3
613	нам и	1	3
614	е к	2	3
615	силу того	1	3
616	это просто	1	3
617	с того	5	3
618	а что	1	3
619	именно к	1	3
620	в более	1	3
621	мы могли	1	3
622	не для	1	3
623	наконец и	1	3
624	как у	2	3
625	таком случае	1	3
626	это еще	2	3
627	есть также	1	3
628	е не	1	3
629	случаях когда	2	3
630	или даже	1	3
631	этого вопроса	1	3
632	и я	1	3
633	со своей	2	3
634	на его	5	3
635	в упомянутой	1	3
636	на них	2	3
637	смысл так	1	3
638	и тех	1	3
639	предположить что	11	3
640	и эти	5	3
641	а как	2	3
642	и может	1	3
643	но она	2	3
644	в начале	2	3
645	таких случаях	2	3
646	это дает	1	3
647	тем чтобы	1	3
648	таким же	5	3
649	на ту	2	3
650	иное как	6	3
651	что было	3	2
652	понял что	1	2
653	во всем	3	2
654	они имеют	2	2
655	от него	3	2
656	мы найдем	2	2
657	себе внимание	1	2
658	раз к	1	2
659	если его	1	2
660	чтобы дать	1	2
661	по тому	1	2
662	которые не	1	2
663	которая в	2	2
664	себе целью	1	2
665	дело с	2	2
666	смысле и	1	2
667	из всех	1	2
668	в разных	1	2
669	и слышать	1	2
670	о голове	1	2
671	или нет	2	2
672	одному из	2	2
673	но сам	1	2
674	и об	1	2
675	не годится	4	2
676	его от	3	2
677	ссылкой на	1	2
678	есть наиболее	1	2
679	нами в	1	2
680	можно видеть	2	2
681	то нам	1	2
682	приходит к	1	2
683	он имеет	1	2
684	время как	2	2
685	чтобы эти	1	2
686	от каждого	2	2
687	ведет к	2	2
688	в жизни	3	2
689	меня в	1	2
690	правда в	1	2
691	к самому	1	2
692	только через	1	2
693	приходит в	3	2
694	здесь дело	2	2
695	совершенно одинаково	1	2
696	он является	3	2
697	свой смысл	1	2
698	мною не	1	2
699	известно что	3	2
700	случай когда	4	2
701	во все	4	2
702	в основном	1	2
703	что этот	4	2
704	рассматриваться как	1	2
705	на очень	2	2
706	не должен	1	2
707	но эти	1	2
708	хотя я	1	2
709	оно также	1	2
710	где не	1	2
711	что вся	1	2
712	он иногда	1	2
713	с такой	1	2
714	одной и	2	2
715	когда она	1	2
716	из своего	1	2
717	но они	2	2
718	самый факт	2	2
719	и те	1	2
720	что еще	2	2
721	видно что	5	2
722	содержания в	1	2
723	в глаза	2	2
724	что основная	1	2
725	и остается	1	2
726	такая же	1	2
727	можно понимать	1	2
728	находится в	4	2
729	а так	1	2
730	можно привести	1	2
731	исходит из	1	2
732	каждое из	1	2
733	одна из	2	2
734	узком смысле	1	2
735	в европе	1	2
736	смысле как	1	2
737	действительно в	1	2
738	хотелось бы	2	2
739	что иное	6	2
740	после чего	11	2
741	в состоянии	2	2
742	не соответствует	1	2
743	этот в	1	2
744	и через	1	2
745	может оказаться	1	2
746	с другими	1	2
747	и один	3	2
748	бы что	2	2
749	наше внимание	1	2
750	что между	1	2
751	так не	1	2
752	или чтобы	2	2
753	лежит в	1	2
754	говорит он	1	2
755	является и	3	2
756	в несколько	2	2
757	ее от	1	2
758	и говорит	10	2
759	том отношении	1	2
760	ли ты	1	2
761	который по	1	2
762	он говорит	1	2
763	дано в	1	2
764	на тот	2	2
765	почему именно	1	2
766	одном из	3	2
767	форма которая	1	2
768	носит характер	1	2
769	в себя	3	2
770	кого же	1	2
771	в русской	5	2
772	но можно	1	2
773	не самый	1	2
774	спросим себя	1	2
775	как следует	2	2
776	не означает	1	2
777	очень часто	4	2
778	которой и	1	2
779	видел в	1	2
780	с какой	1	2
781	в быту	1	2
782	уже к	1	2
783	это по	1	2
784	не будет	1	2
785	что эта	2	2
786	это или	1	2
787	и тот	3	2
788	уже потому	1	2
789	тем и	1	2
790	правил и	1	2
791	здесь только	1	2
792	меняется и	1	2
793	того кто	1	2
794	это же	1	2
795	равно как	3	2
796	возможно что	7	2
797	это вовсе	1	2
798	общего с	1	2
799	его как	1	2
800	или о	1	2
801	внимание и	1	2
802	но есть	3	2
803	и др	4	2
804	здесь совершенно	1	2
805	что только	1	2
806	показывают что	1	2
807	мы теперь	1	2
808	основываясь на	1	2
809	для чего	1	2
810	нет никаких	2	2
811	и ничего	1	2
812	точно таким	2	2
813	к сожалению	1	2
814	он уже	2	2
815	имеют целью	1	2
816	переходит в	4	2
817	следует ли	1	2
818	бы составить	2	2
819	вместе со	1	2
820	большую роль	1	2
821	же образом	1	2
822	ему все	1	2
823	пр на	1	2
824	в особых	1	2
825	для них	3	2
826	стоит на	3	2
827	я все	1	2
828	не могла	3	2
829	за это	2	2
830	только они	1	2
831	за что	1	2
832	должен был	5	2
833	сами по	1	2
834	с этого	1	2
835	всегда в	1	2
836	это положение	1	2
837	с целью	2	2
838	доходит до	2	2
839	есть нечто	1	2
840	каким-то образом	1	2
841	и так	3	2
842	состоит из	1	2
843	этих примеров	1	2
844	никто не	2	2
845	сравнению с	2	2
846	нас все	1	2
847	которая не	1	2
848	пр но	1	2
849	этих случаях	14	2
850	к другому	1	2
851	ничего общего	1	2
852	этот процесс	1	2
853	у нее	4	2
854	этому же	3	2
855	но тут	1	2
856	чем же	1	2
857	можно установить	5	2
858	в греческой	1	2
859	и социальной	1	2
860	еще на	2	2
861	на той	1	2
862	это все	1	2
863	формы с	2	2
864	для нее	2	2
865	мы получим	1	2
866	нельзя понимать	1	2
867	большей частью	1	2
868	и до	1	2
869	друг от	1	2
870	в совершенно	1	2
871	например на	1	2
872	потому и	1	2
873	и той	2	2
874	имеем в	6	2
875	видели выше	4	2
876	и там	6	2
877	в точности	4	2
878	стороны ее	1	2
879	в сказке	78	2
880	начиная с	1	2
881	одной из	1	2
882	то здесь	1	2
883	увидим ниже	4	2
884	у них	1	2
885	не из	1	2
886	здесь действительно	1	2
887	друг другу	2	2
888	он должен	3	2
889	связан с	5	2
890	тогда в	1	2
891	ответ на	1	2
892	когда речь	1	2
893	ничем не	2	2
894	который уже	1	2
895	на тех	1	2
896	это был	1	2
897	зависит от	1	2
898	том числе	1	2
899	для всего	1	2
900	он и	4	2
901	ее в	3	2
902	где он	2	2
903	интересно и	1	2
904	мы легко	1	2
905	здесь в	2	2
906	на которой	3	2
907	говорит и	2	2
908	же не	2	2
909	этом в	1	2
910	по этому	2	2
911	это отношение	1	2
912	сказать не	1	2
913	от друга	1	2
914	по моему	1	2
915	когда оно	1	2
916	то к	1	2
917	разве в	1	2
918	вообще не	2	2
919	чтобы быть	3	2
920	в ряде	1	2
921	слова на	1	2
922	является не	1	2
923	имеется в	3	2
924	основана на	1	2
925	другом месте	1	2
926	живой и	1	2
927	к своему	3	2
928	перейти к	2	2
929	именно эта	1	2
930	это было	1	2
931	не стал	1	2
932	не что	6	2
933	ничего нельзя	1	2
934	в одной	4	2
935	этой системы	2	2
936	буквальном смысле	1	2
937	в эти	1	2
938	только к	1	2
939	за то	1	2
940	же из	1	2
941	когда появляется	2	2
942	связанных с	4	2
943	она должна	1	2
944	в самых	3	2
945	в руки	3	2
946	ни один	2	2
947	тому как	3	2
948	быть и	3	2
949	к тем	2	2
950	а по	1	2
951	выйти за	2	2
952	есть и	7	2
953	оказывается что	2	2
954	только у	1	2
955	которой мы	1	2
956	как правило	3	2
957	связана с	4	2
958	внешние формы	1	2
959	в большой	4	2
960	когда говорит	1	2
961	указывает на	6	2
962	за счет	2	2
963	это можно	1	2
964	это очевидно	1	2
965	просится в	1	2
966	жизни и	2	2
967	и прежде	1	2
968	можно будет	1	2
969	тех которые	1	2
970	и новые	2	2
971	эти два	3	2
972	дело здесь	1	2
973	не можем	2	2
974	можно только	3	2
975	вместить в	1	1
976	можно наблюдать	1	1
977	предметы которые	1	1
978	был и	1	1
979	тот ни	1	1
980	несомненно что	2	1
981	сторона дела	1	1
982	человеческой жизни	1	1
983	некоторую сумму	1	1
984	на эти	1	1
985	исходя из	2	1
986	из материалов	2	1
987	вообще могут	1	1
988	средства и	1	1
989	отношения не	2	1
990	только нет	1	1
991	это лишь	1	1
992	д но	1	1
993	что люди	1	1
994	см выше	1	1
995	академии наук	1	1
996	а у	2	1
997	нет ли	1	1
998	эта новая	1	1
999	это значит	1	1
1000	она уже	2	1
1001	является в	2	1
1002	но тем	2	1
1003	говорит о	1	1
1004	привести к	1	1
1005	члены этого	1	1
1006	типов и	1	1
1007	и пользуется	1	1
1008	ты не	3	1
1009	и другими	1	1
1010	случае он	1	1
1011	по сообщению	1	1
1012	с собой	4	1
1013	дают в	2	1
1014	нет еще	2	1
1015	и которые	1	1
1016	гораздо чаще	1	1
1017	связь с	12	1
1018	в третью	1	1
1019	в борьбе	1	1
1020	явно не	1	1
1021	это должно	1	1
1022	только указать	4	1
1023	ни одна	1	1
1024	бы обратить	1	1
1025	и сам	1	1
1026	спросить себя	1	1
1027	можно предположить	1	1
1028	лет в	4	1
1029	каким образом	1	1
1030	не хотят	1	1
1031	в некотором	3	1
1032	за ним	4	1
1033	под эти	1	1
1034	что весь	2	1
1035	и законов	1	1
1036	к более	2	1
1037	этим я	1	1
1038	говорят о	2	1
1039	они помогают	2	1
1040	земля и	1	1
1041	если он	2	1
1042	которые входят	1	1
1043	из этой	2	1
1044	с особым	1	1
1045	я могу	1	1
1046	что по	2	1
1047	их в	6	1
1048	отца а	1	1
1049	дом есть	1	1
1050	одновременно и	1	1
1051	только те	1	1
1052	они то	1	1
1053	жизнью в	1	1
1054	прочим и	2	1
1055	легче всего	1	1
1056	так много	1	1
1057	но связь	1	1
1058	относящихся сюда	1	1
1059	чем отдать	1	1
1060	становится понятной	1	1
1061	себя не	1	1
1062	к своим	1	1
1063	в огромном	1	1
1064	можно возразить	2	1
1065	которые ему	1	1
1066	является то	1	1
1067	матери и	3	1
1068	вступила в	1	1
1069	относиться к	1	1
1070	самого начала	1	1
1071	если с	1	1
1072	у которых	1	1
1073	моменты которые	1	1
1074	перестает быть	1	1
1075	задним числом	2	1
1076	в силе	1	1
1077	которые мы	1	1
1078	считая что	1	1
1079	будет для	1	1
1080	знал что	1	1
1081	где-то в	3	1
1082	выше мы	5	1
1083	которой он	3	1
1084	эта связь	4	1
1085	как потеря	1	1
1086	работает у	1	1
1087	и ногам	1	1
1088	известных условиях	1	1
1089	это делается	2	1
1090	языкам и	1	1
1091	два-три примера	1	1
1092	этим сопоставить	1	1
1093	часто в	3	1
1094	д в	1	1
1095	и другой	1	1
1096	с другим	1	1
1097	времени в	1	1
1098	в этот	6	1
1099	к своей	4	1
1100	между двумя	6	1
1101	а когда	2	1
1102	стороны она	1	1
1103	представлением о	1	1
1104	только на	2	1
1105	очищена от	1	1
1106	или сообщает	1	1
1107	следующее заключение	1	1
1108	с им	1	1
1109	также на	1	1
1110	несколько примеров	3	1
1111	сохранила нам	1	1
1112	его по	1	1
1113	что ее	3	1
1114	больше здесь	1	1
1115	перед ним	1	1
1116	или вообще	1	1
1117	теперь к	3	1
1118	но этот	3	1
1119	на ней	5	1
1120	другом отношении	1	1
1121	в описании	1	1
1122	отношений и	1	1
1123	вернуться к	1	1
1124	они всегда	1	1
1125	просьбу о	1	1
1126	и вместо	1	1
1127	а сам	2	1
1128	ни обстановка	1	1
1129	следующим образом	3	1
1130	за него	3	1
1131	просто в	2	1
1132	отношениях и	1	1
1133	о причинах	1	1
1134	материал в	1	1
1135	противоречие в	1	1
1136	из трех	3	1
1137	указывают на	2	1
1138	это почти	1	1
1139	он сам	2	1
1140	напоминает о	2	1
1141	он живет	3	1
1142	особенности этого	2	1
1143	идут в	1	1
1144	эта же	1	1
1145	к ее	1	1
1146	всегда хочет	1	1
1147	через несколько	1	1
1148	но там	1	1
1149	они могут	2	1
1150	это известно	1	1
1151	пределах данного	1	1
1152	себя в	2	1
1153	характерно что	1	1
1154	составить предмет	2	1
1155	начало и	1	1
1156	о первой	2	1
1157	в лес	13	1
1158	образом на	2	1
1159	есть один	1	1
1160	еще резче	1	1
1161	о ней	2	1
1162	перед нею	1	1
1163	нам важно	3	1
1164	который нельзя	1	1
1165	приступить к	2	1
1166	д все	1	1
1167	к общему	1	1
1168	однако еще	1	1
1169	во всех	1	1
1170	где как	1	1
1171	мы видим	15	1
1172	еще одну	3	1
1173	все его	1	1
1174	сравнительное изучение	1	1
1175	собой и	1	1
1176	не противоречит	5	1
1177	вход и	1	1
1178	составляет почти	1	1
1179	отец и	2	1
1180	она и	1	1
1181	возвращение к	1	1
1182	от его	1	1
1183	сказать и	1	1
1184	здесь могут	3	1
1185	похожи на	1	1
1186	и эту	1	1
1187	и сибири	1	1
1188	об одном	1	1
1189	русской сказки	3	1
1190	есть одно	1	1
1191	такого рода	1	1
1192	он к	3	1
1193	она в	1	1
1194	опять мы	1	1
1195	и следующий	1	1
1196	смысле то	1	1
1197	и рассказывает	1	1
1198	есть просто	1	1
1199	одна группа	1	1
1200	с ростом	1	1
1201	более поздних	2	1
1202	способности но	1	1
1203	из моментов	1	1
1204	известных случаях	1	1
1205	если ты	1	1
1206	с тех	1	1
1207	гл iii	2	1
1208	по мнению	1	1
1209	после этого	2	1
1210	земле в	2	1
1211	он вынужден	1	1
1212	состоящий в	1	1
1213	д или	1	1
1214	будем говорить	1	1
1215	но во-первых	1	1
1216	с нашей	1	1
1217	они в	2	1
1218	есть очевидно	1	1
1219	одного коллектива	1	1
1220	здесь уже	1	1
1221	подходит к	1	1
1222	отец в	1	1
1223	бы только	1	1
1224	случае к	2	1
1225	или не	3	1
1226	столько же	1	1
1227	и заменить	1	1
1228	не очень	1	1
1229	к чему	2	1
1230	что под	1	1
1231	этим и	1	1
1232	это мы	2	1
1233	связь эта	1	1
1234	но один	1	1
1235	или несколько	2	1
1236	от нее	1	1
1237	с представлением	1	1
1238	мне в	1	1
1239	имеются в	2	1
1240	предпосылки что	1	1
1241	здесь же	1	1
1242	этого можно	1	1
1243	в ленинграде	1	1
1244	с одним	2	1
1245	как говорит	1	1
1246	дом как	1	1
1247	рукам и	1	1
1248	думать о	1	1
1249	он теперь	1	1
1250	же переносится	1	1
1251	их от	2	1
1252	же функцию	1	1
1253	диалог между	1	1
1254	пр это	1	1
1255	которой она	1	1
1256	и учит	1	1
1257	и перед	1	1
1258	из четырех	1	1
1259	несколько ближе	1	1
1260	вступали в	2	1
1261	д такое	1	1
1262	между собой	2	1
1263	должно было	2	1
1264	чем здесь	1	1
1265	границ между	1	1
1266	воздействия на	1	1
1267	именно по	1	1
1268	например как	1	1
1269	достаточно чтобы	2	1
1270	полагает что	1	1
1271	в эту	1	1
1272	дело к	1	1
1273	действительности и	1	1
1274	совершенно прав	1	1
1275	не при	1	1
1276	и стоит	1	1
1277	природы а	1	1
1278	делают это	1	1
1279	при себе	1	1
1280	только путем	1	1
1281	случай но	1	1
1282	не совсем	5	1
1283	к и	1	1
1284	за этими	1	1
1285	дана в	1	1
1286	виде эта	1	1
1287	именно той	1	1
1288	несколько случаев	1	1
1289	на новый	1	1
1290	ему на	1	1
1291	на другой	3	1
1292	доказывать что	2	1
1293	бы она	2	1
1294	вопрос где	1	1
1295	многих случаях	1	1
1296	мы опять	2	1
1297	есть так	1	1
1298	на весь	1	1
1299	превращенный в	1	1
1300	быстро и	1	1
1301	еще яснее	2	1
1302	внутри этой	2	1
1303	оно и	1	1
1304	он также	1	1
1305	есть случаи	3	1
1306	от которых	2	1
1307	здесь нас	1	1
1308	и та	1	1
1309	так далеко	1	1
1310	хотя в	1	1
1311	ни тот	1	1
1312	соединении с	1	1
1313	для человека	1	1
1314	где же	2	1
1315	никогда нельзя	1	1
1316	из нас	1	1
1317	и другая	1	1
