N	3gram	Trubetskoy	Psycholo
140	с необычайной ясностью	1	2
141	было бы показать	1	2
142	тех или иных	1	2
143	то ни было	1	2
144	не может не	3	2
145	показать что и	1	2
146	для нас важно	1	2
147	так же и	1	2
148	элементов из которых	1	2
149	котором мы говорили	1	2
150	в значительной мере	2	2
151	но она не	2	2
152	образом оказывается что	1	2
153	жизни но и	1	2
154	только для того	1	2
155	что не только	1	2
156	не следует чтобы	1	1
157	даже тогда когда	1	1
158	самих себя и	2	1
159	убедимся что в	1	1
160	то совершенно ясно	1	1
161	одной из этих	1	1
162	но не о	1	1
163	в результате этого	1	1
164	ли представить себе	1	1
165	на себя как	2	1
166	она могла бы	1	1
167	точка зрения приводит	1	1
168	точки зрения этой	2	1
169	по отношению ко	1	1
170	это зависит от	1	1
171	все до сих	1	1
172	как бы не	1	1
173	указали на то	1	1
174	то что эта	1	1
175	каждый данный момент	1	1
176	том числе и	1	1
177	точки зрения в	1	1
178	свою судьбу в	1	1
179	самому своему существу	1	1
180	только один из	1	1
181	никогда не был	1	1
182	одну и ту	1	1
183	уверены в том	1	1
184	ни к какому	1	1
185	но все же	1	1
186	это то же	1	1
187	и хочет быть	1	1
188	психологии при этом	1	1
189	при таком взгляде	1	1
190	ему что он	1	1
191	зрения приводит к	1	1
192	что и то	1	1
193	с большим удовольствием	1	1
194	мы говорили в	2	1
195	стороны и в	1	1
196	но по существу	1	1
197	и во всяком	2	1
198	можно ли представить	1	1
199	точки зрения житейской	1	1
200	в каждый данный	1	1
201	если мы в	1	1
202	и ту же	1	1
203	собой разумеется что	1	1
204	мы уже указали	1	1
205	в своем целом	1	1
206	в себе и	2	1
207	тогда когда они	2	1
208	но совершенно очевидно	1	1
209	нечего и говорить	1	1
210	еще не было	1	1
211	и потому нас	1	1
212	можно согласиться с	1	1
213	в этом и	1	1
214	гармонии всех элементов	1	1
215	о том к	1	1
216	зависит от того	1	1
217	своих отношениях к	1	1
218	идет не об	1	1
219	не может согласиться	1	1
220	отказаться от него	1	1
221	уже указали выше	1	1
222	если бы такой	1	1
223	если признать что	1	1
224	в зависимость от	2	1
225	человек о котором	1	1
226	по самому своему	2	1
227	основе его лежит	1	1
228	обе точки зрения	1	1
229	в этом вопросе	1	1
230	совершенно ином виде	1	1
231	только с этой	1	1
232	таким образом оказывается	1	1
233	от нас и	1	1
234	жизни и в	1	1
235	то это потому	2	1
236	из которых каждый	2	1
237	в другом случае	2	1
238	том случае когда	1	1
239	ним в том	1	1
240	каждая из них	1	1
241	но и этот	1	1
242	это значило бы	1	1
243	отнюдь не является	1	1
244	но этого мало	1	1
245	может быть признан	3	1
246	есть только один	1	1
247	и более или	1	1
248	но не к	1	1
249	речи быть не	1	1
250	целый ряд общих	1	1
251	в том же	1	1
252	в том числе	1	1
253	между нами и	1	1
254	во что бы	3	1
255	все это вдруг	1	1
256	не знаем и	1	1
257	при внимательном рассмотрении	1	1
258	на точку зрения	1	1
259	ни от какого	1	1
260	легко убедимся что	1	1
261	доказательством этому служит	1	1
262	во всяком другом	3	1
263	что оно является	1	1
264	и прежде всего	1	1
265	между тем при	1	1
266	и в других	1	1
267	они принадлежат к	2	1
268	для всех народов	2	1
269	в другом месте	1	1
270	к чему не	1	1
271	не просто в	1	1
272	о том чтобы	2	1
273	тем что он	1	1
274	или хотя бы	1	1
275	уже указали на	1	1
276	быть не может	1	1
277	само собой разумеется	1	1
278	из нее все	1	1
279	то ни стало	3	1
280	до известной степени	1	1
281	и в течение	1	1
282	что он может	1	1
283	ни к чему	2	1
284	может согласиться с	1	1
285	который исходит из	1	1
286	когда речь идет	1	1
287	сплошь и рядом	1	1
288	том что для	1	1
289	самом деле для	1	1
290	это потому что	2	1
291	было бы доказать	1	1
292	тем что они	1	1
293	в противном случае	1	1
294	но и ни	1	1
295	что бы то	3	1
296	ли может быть	1	1
297	и с точки	1	1
298	в своих отношениях	1	1
299	мы не знаем	1	1
300	то естественно что	1	1
301	нас и не	1	1
302	и конечно та	1	1
303	заключающим в себе	1	1
304	чтобы сделать эти	1	1
305	и говорить что	1	1
306	то что для	1	1
307	никак не могла	1	1
308	и в некоторых	1	1
309	на первый взгляд	1	1
310	представить себе что	1	1
311	себя как на	2	1
312	с этим взглядом	1	1
313	и не только	1	1
314	свидетельствуют о том	1	1
315	к себе и	1	1
316	отказаться от того	1	1
317	данном случае и	1	1
318	этого вопроса необходимо	1	1
319	знаем что и	1	1
