N	2gram	Tiupa_Teor	VeschiIm
139	мог бы	3	7
140	никак не	1	7
141	сама по	2	7
142	я не	2	7
143	и тем	5	7
144	ни от	1	7
145	а в	15	7
146	из них	1	7
147	с чем	2	7
148	в той	2	6
149	для себя	3	6
150	мы говорим	1	6
151	оно –	1	6
152	их в	3	6
153	в своей	8	6
154	с собою	1	6
155	в каком	2	6
156	в данном	9	6
157	в одном	3	6
158	и до	1	6
159	как я	1	6
160	момент в	1	6
161	одна из	1	6
162	ее не	1	6
163	вопрос о	1	6
164	в сфере	1	6
165	от ее	1	6
166	на почве	5	6
167	несмотря на	2	6
168	с точки	3	6
169	или иначе	6	6
170	дело в	2	6
171	между ними	6	6
172	и вещи	1	6
173	в нем	7	6
174	так или	5	6
175	определенным образом	2	6
176	одно и	2	6
177	можно было	1	6
178	когда мы	1	6
179	вещи или	1	6
180	как мы	1	6
181	бытия и	1	6
182	жизни и	1	6
183	тех или	3	6
184	независимо от	1	6
185	никогда не	4	6
186	все что	1	5
187	как это	10	5
188	один из	2	5
189	на себе	1	5
190	и здесь	2	5
191	вещей но	1	5
192	как к	5	5
193	подобно тому	3	5
194	в жизни	3	5
195	вместе с	2	5
196	да и	1	5
197	в свою	4	5
198	свою очередь	3	5
199	того же	4	5
200	о ней	3	5
201	только не	3	5
202	во всех	3	5
203	мы видим	1	5
204	в его	12	5
205	хотя и	4	5
206	не содержит	1	5
207	от всех	2	5
208	в которой	3	5
209	на себя	2	5
210	и без	1	5
211	между прочим	1	5
212	об этом	2	5
213	должен быть	2	5
214	действительности и	1	5
215	тому как	3	5
216	когда я	1	5
217	быть и	2	5
218	то или	1	5
219	собственно говоря	2	5
220	на это	1	5
221	что для	1	5
222	– это	33	5
223	но –	2	5
224	для этого	1	5
225	в особенности	1	4
226	и от	1	4
227	образом и	2	4
228	с самим	1	4
229	говорит о	1	4
230	сводится к	12	4
231	более или	6	4
232	этой точки	2	4
233	есть в	3	4
234	то время	1	4
235	с ними	2	4
236	с этим	1	4
237	не существует	1	4
238	в основе	6	4
239	и более	1	4
240	в котором	1	4
241	– а	1	4
242	того чтобы	5	4
243	не быть	1	4
244	вы говорите	1	4
245	отношении к	4	4
246	же время	8	4
247	так же	2	4
248	она может	1	4
249	ее как	1	4
250	что все	1	4
251	в отдельности	1	4
252	тот же	1	4
253	то в	2	4
254	может не	1	4
255	и вот	3	4
256	в качестве	33	4
257	в природу	1	4
258	себя самого	1	4
259	так и	14	4
260	и сама	1	4
261	в их	4	4
262	и притом	3	4
263	в конце	2	4
264	не предполагает	5	4
265	или менее	6	4
266	на этом	2	4
267	не было	1	4
268	дело не	2	4
269	он не	5	4
270	оно и	1	4
271	в силу	4	4
272	но только	1	4
273	и сам	4	4
274	только то	1	4
275	– только	3	4
276	по своей	8	4
277	в этой	3	4
278	отношение к	7	4
279	и о	5	4
280	однако это	1	3
281	на ее	1	3
282	с вещами	1	3
283	была бы	3	3
284	случае не	2	3
285	или –	1	3
286	из которых	2	3
287	из того	1	3
288	то с	1	3
289	другой стороны	6	3
290	быть может	1	3
291	и само	1	3
292	в своих	1	3
293	если не	1	3
294	вещами и	2	3
295	заключается в	2	3
296	если он	1	3
297	отношения к	4	3
298	в собственном	1	3
299	вещей в	1	3
300	как в	5	3
301	жизни в	2	3
302	не имеет	1	3
303	от его	1	3
304	к тому	4	3
305	к бытию	1	3
306	перед нами	3	3
307	от этого	1	3
308	ни к	3	3
309	не является	5	3
310	одной стороны	3	3
311	внутри себя	1	3
312	из его	1	3
313	который бы	1	3
314	с которой	1	3
315	для меня	2	3
316	только на	2	3
317	я это	1	3
318	говорит что	2	3
319	превращается в	2	3
320	а только	4	3
321	в истории	1	3
322	тогда как	18	3
323	и тоже	1	3
324	и а	4	3
325	но именно	1	3
326	не все	3	3
327	образ –	1	3
328	казалось бы	2	3
329	неотделимо от	1	3
330	в самой	2	3
331	в другом	4	3
332	к нему	2	3
333	вбирает в	1	3
334	различие между	1	3
335	на язык	1	3
336	свидетельствует о	1	3
337	с одной	3	3
338	имеем дело	2	3
339	или иную	2	3
340	у него	2	3
341	без этого	1	3
342	но он	4	3
343	или в	3	3
344	не говорит	1	3
345	по существу	1	3
346	– то	2	3
347	чтобы быть	1	3
348	же оно	1	3
349	имя в	1	3
350	же как	1	3
351	тем более	2	3
352	той или	3	3
353	ему не	1	3
354	этих двух	2	3
355	к одному	2	3
356	но как	2	3
357	а с	3	3
358	имен и	1	3
359	ту или	2	3
360	есть как	2	3
361	и может	1	3
362	в частности	23	3
363	на меня	3	3
364	но она	2	3
365	является или	1	3
366	это может	2	3
367	что из	1	3
368	человека и	2	3
369	для того	5	3
370	могла бы	2	3
371	а тем	1	3
372	я в	18	3
373	однако в	7	3
374	его носителя	1	3
375	внутреннее и	1	3
376	к пониманию	1	3
377	в уме	1	3
378	из этого	1	3
379	бы ни	1	3
380	может и	2	3
381	в целом	4	3
382	– тоже	1	3
383	к другому	2	3
384	действительности –	1	2
385	и к	3	2
386	к такому	1	2
387	другой –	1	2
388	не так	1	2
389	к действительности	3	2
390	и другие	2	2
391	является в	1	2
392	во втором	3	2
393	можно говорить	1	2
394	и мира	2	2
395	и на	2	2
396	же и	1	2
397	то есть	22	2
398	и который	2	2
399	тех кто	1	2
400	или иных	3	2
401	есть для	1	2
402	тому что	2	2
403	и дает	1	2
404	не сможет	1	2
405	и совершенно	1	2
406	это уже	1	2
407	о чем	3	2
408	одном и	1	2
409	не как	1	2
410	а затем	2	2
411	смысл не	1	2
412	в последние	1	2
413	одно из	1	2
414	в связи	3	2
415	не столько	7	2
416	переживания и	1	2
417	к реальному	1	2
418	и делает	1	2
419	с собой	1	2
420	не на	4	2
421	все то	1	2
422	превращая его	1	2
423	в первом	2	2
424	от одного	1	2
425	чтобы не	2	2
426	взаимопонимания между	1	2
427	с ней	1	2
428	именно в	3	2
429	но самое	1	2
430	том или	1	2
431	тем самым	6	2
432	к его	3	2
433	в одно	2	2
434	в слове	4	2
435	слов а	1	2
436	приводит к	6	2
437	о котором	1	2
438	в это	1	2
439	на их	1	2
440	а а	5	2
441	свое время	1	2
442	только одно	1	2
443	и того	4	2
444	нам не	1	2
445	было и	1	2
446	– и	2	2
447	тем или	2	2
448	своей собственной	1	2
449	она могла	1	2
450	ничто не	1	2
451	на основе	2	2
452	только мы	1	2
453	относится не	1	2
454	себя не	1	2
455	чего не	1	2
456	свое имя	1	2
457	и внешнее	1	2
458	себе и	1	2
459	не обязательно	3	2
460	не вполне	2	2
461	действительность в	1	2
462	еще один	1	2
463	и формы	1	2
464	и отвечает	1	2
465	из наиболее	1	2
466	каждой из	1	2
467	на две	3	2
468	отдельности и	1	2
469	между собой	3	2
470	тем же	2	2
471	именно так	1	2
472	то она	1	2
473	исходит из	1	2
474	здесь не	2	2
475	с его	6	2
476	реальность и	1	2
477	стороны не	1	2
478	к этим	1	2
479	только о	2	2
480	едва ли	1	2
481	той же	1	2
482	ближе к	1	2
483	себя самой	1	2
484	и такой	1	2
485	в свое	1	2
486	но на	2	2
487	в более	1	2
488	– все	3	2
489	по преимуществу	5	2
490	как смысл	1	2
491	она и	1	2
492	основе своей	2	2
493	данном случае	5	2
494	на вопрос	2	2
495	но из	1	2
496	ее на	1	2
497	первом случае	1	2
498	зависит от	1	2
499	обе эти	1	2
500	в состоянии	1	2
501	не своей	1	2
502	так в	4	2
503	он и	2	2
504	себя смысл	1	2
505	для нас	1	2
506	сознания и	1	2
507	слово в	1	2
508	этом в	1	2
509	когда же	1	2
510	ее к	1	2
511	связи с	3	2
512	просто как	1	2
513	к чему	2	2
514	а также	7	2
515	в виду	5	2
516	но эта	1	2
517	на нее	1	2
518	же по	1	2
519	о каком	1	2
520	в бытии	1	2
521	смысл –	1	2
522	и прежде	2	2
523	но я	1	2
524	чего бы	1	2
525	является не	1	2
526	же точно	1	2
527	как ее	1	2
528	и со	1	2
529	того и	1	2
530	зрения и	2	2
531	ее понимания	1	2
532	– с	8	2
533	это было	2	2
534	человек имеет	1	2
535	и кому	1	2
536	раз в	1	2
537	это тоже	2	2
538	раз и	1	2
539	мере в	1	2
540	под именем	1	2
541	здесь как	1	2
542	но с	1	2
543	только к	1	2
544	в полной	1	2
545	жизнь и	1	2
546	не уничтожается	1	2
547	именно потому	1	2
548	ту же	1	2
549	совсем не	1	2
550	части и	1	2
551	или его	1	2
552	стороны и	1	2
553	этом смысле	3	2
554	далеко не	4	2
555	личность как	1	2
556	при всем	2	2
557	ее смысл	1	2
558	одного из	1	2
559	та или	1	2
560	его как	1	2
561	для такого	2	2
562	этом и	1	2
563	слова в	4	2
564	в первой	6	2
565	говорить об	1	2
566	как будто	2	2
567	нуждается в	1	2
568	не сама	2	2
569	нет не	1	2
570	– уже	2	2
571	не случайно	5	2
572	самим собою	2	2
573	степени и	1	2
574	более не	2	1
575	однако и	1	1
576	и составляет	3	1
577	для всех	2	1
578	человеческой жизни	3	1
579	узко и	1	1
580	этого в	1	1
581	что касается	1	1
582	одном случае	1	1
583	и свою	1	1
584	если в	2	1
585	жизни а	2	1
586	которая в	2	1
587	своего собственного	1	1
588	которой не	1	1
589	его с	1	1
590	ним и	1	1
591	таком понимании	1	1
592	случае мы	1	1
593	именно к	1	1
594	к сфере	1	1
595	теперь в	1	1
596	образа и	1	1
597	своей является	2	1
598	об искусстве	2	1
599	– тогда	1	1
600	в обыденной	1	1
601	вопросу о	1	1
602	даже в	3	1
603	могут служить	2	1
604	строго говоря	2	1
605	предстают перед	1	1
606	не требует	1	1
607	какой бы	1	1
608	ибо без	1	1
609	в принципе	7	1
610	мы в	2	1
611	и является	2	1
612	сама жизнь	1	1
613	бы вбирает	1	1
614	впрочем и	1	1
615	дается в	1	1
616	но чтобы	2	1
617	отдельно от	1	1
618	смысла в	1	1
619	понимается как	1	1
620	однако при	3	1
621	и первый	1	1
622	со всеми	1	1
623	в них	2	1
624	должен был	1	1
625	или для	1	1
626	но без	1	1
627	читателя и	1	1
628	стоит в	1	1
629	здесь мы	2	1
630	мы понимаем	1	1
631	вслед за	3	1
632	а во-вторых	1	1
633	имеет значение	1	1
634	самом общем	1	1
635	так называемый	1	1
636	можно даже	1	1
637	пусть это	1	1
638	от одной	1	1
639	по числу	1	1
640	из всего	1	1
641	и будет	1	1
642	и действительно	1	1
643	и пусть	1	1
644	героев и	1	1
645	в порядке	3	1
646	иначе –	1	1
647	можно назвать	1	1
648	и должен	1	1
649	стороны в	1	1
650	с ума	1	1
651	необходимо для	1	1
652	высокое место	1	1
653	к самому	1	1
654	с такими	1	1
655	языкового сознания	1	1
656	а именно	3	1
657	для религиозного	1	1
658	одновременно и	1	1
659	смысла к	1	1
660	никто не	3	1
661	никем не	2	1
662	в словах	1	1
663	участвовать в	1	1
664	что явление	1	1
665	своему смыслу	1	1
666	существует не	1	1
667	это требует	1	1
668	говоря и	2	1
669	чем ему	1	1
670	но у	1	1
671	с максимальной	1	1
672	состоит как	1	1
673	собою в	2	1
674	другому человеку	1	1
675	зависимости от	1	1
676	бесконечно и	1	1
677	быть определена	1	1
678	эта внутренняя	1	1
679	из которого	3	1
680	речь идет	2	1
681	которая не	1	1
682	свою собственную	1	1
683	на первый	1	1
684	в аспекте	2	1
685	также что	1	1
686	предмета и	1	1
687	случается и	1	1
688	к смыслу	2	1
689	к нашему	2	1
690	– можно	1	1
691	же я	1	1
692	не могли	2	1
693	в любом	1	1
694	собственного я	1	1
695	по тем	1	1
696	это явление	1	1
697	согласен с	1	1
698	своей природе	3	1
699	и заключается	1	1
700	имя личности	1	1
701	между вещами	1	1
702	жизненный опыт	1	1
703	в противоположность	3	1
704	имеет в	2	1
705	наконец в	1	1
706	его полноте	1	1
707	ее восприятия	1	1
708	за кантом	2	1
709	искусства и	3	1
710	не таково	1	1
711	– существенно	1	1
712	вмещает в	1	1
713	не всегда	2	1
714	своей индивидуальной	1	1
715	наличие в	1	1
716	– лишь	1	1
717	частности –	1	1
718	сознание в	1	1
719	точно и	1	1
720	своей внутренней	2	1
721	– у	1	1
722	лишь в	10	1
723	путь –	1	1
724	между двумя	3	1
725	из своего	1	1
726	и вся	1	1
727	имеет дело	2	1
728	значение для	1	1
729	я для	1	1
730	и ему	1	1
731	зрение и	1	1
732	если нет	1	1
733	втором случае	1	1
734	в различных	1	1
735	эта система	1	1
736	и наиболее	1	1
737	вне моего	1	1
738	новое время	1	1
739	образом что	1	1
740	времени и	2	1
741	принадлежит не	1	1
742	дело с	1	1
743	и внутренней	1	1
744	что можно	3	1
745	является как	1	1
746	в окружающей	1	1
747	воображении и	1	1
748	– может	3	1
749	выявить и	1	1
750	смысле –	1	1
751	жизни что	1	1
752	при этом	20	1
753	единство и	1	1
754	в отличие	7	1
755	языка не	1	1
756	это существенно	1	1
757	самом начале	2	1
758	еще нет	1	1
759	и многих	1	1
760	жизни как	5	1
761	него не	1	1
762	само оно	1	1
763	духа и	1	1
764	в мировом	1	1
765	одной из	2	1
766	за пределами	5	1
767	к которому	3	1
768	как вещью	1	1
769	мы конечно	1	1
770	это отношение	3	1
771	особенность и	1	1
772	только при	1	1
773	нигде не	1	1
774	в каждый	1	1
775	ее внутренней	1	1
776	нечто в	1	1
777	том же	1	1
778	в сознании	1	1
779	внутренняя форма	1	1
780	если ее	1	1
781	путем постепенного	1	1
782	всего к	1	1
783	смысла не	1	1
784	в реальной	1	1
785	не мыслится	1	1
786	здесь и	1	1
787	по поводу	1	1
788	от себя	3	1
789	в понимании	1	1
790	коем случае	2	1
791	и внешней	3	1
792	действительности по	1	1
793	в отдельных	1	1
794	на котором	2	1
795	– например	1	1
796	из этих	3	1
797	они могут	1	1
798	предстает как	1	1
799	том о	1	1
800	к языку	1	1
801	не будучи	1	1
802	жизни не	1	1
803	другого и	1	1
804	пребывания в	1	1
805	его можно	1	1
806	речи а	2	1
807	и том	1	1
808	он должен	3	1
809	хотя по	1	1
810	внутренней жизни	1	1
811	представить себе	1	1
812	отождествляться с	1	1
813	этих моментов	1	1
814	этого знания	1	1
815	этом случае	1	1
816	собой и	1	1
817	общения в	1	1
818	значение в	1	1
819	мышления и	3	1
820	личности а	1	1
821	сам же	2	1
822	многих других	1	1
823	они не	1	1
824	в коем	2	1
825	нее нет	1	1
826	– на	4	1
827	проявляет себя	1	1
828	в последней	2	1
829	или другая?	1	1
830	искусство в	1	1
831	что одна	1	1
832	жизни человека	1	1
833	что сама	2	1
834	тут? я	1	1
835	же самую	1	1
836	неизмеримо более	1	1
837	внутренней и	2	1
838	ее можно	1	1
839	души и	1	1
840	такое же	1	1
841	xix веке	1	1
842	все и	1	1
843	ее в	2	1
844	что несмотря	1	1
845	– независимо	1	1
846	даже если	1	1
847	что каждый	2	1
848	это энергия	1	1
849	или слова	1	1
850	вместо него	1	1
851	не обладает	1	1
852	стремится к	1	1
853	с их	2	1
854	себе никаких	1	1
855	быть или	1	1
856	в третьем	1	1
857	по этому	1	1
858	о различных	1	1
859	вокруг себя	1	1
860	поэтому не	1	1
861	тому же	1	1
862	а на	3	1
863	я помню	1	1
864	что составляет	1	1
865	это всегда	1	1
866	отказаться от	1	1
867	чем собственно	1	1
868	как видно	1	1
869	без остатка	3	1
870	все суть	1	1
871	под каким	1	1
872	из других	1	1
873	и где	1	1
874	тот кто	2	1
875	этим и	1	1
876	основной закон	1	1
877	объекта и	3	1
878	от кого	1	1
879	которое в	1	1
880	это еще	1	1
881	себя а	1	1
882	есть жизнь	1	1
883	с личностным	1	1
884	затем –	1	1
885	сознания но	1	1
886	из своих	1	1
887	в таком	3	1
888	чистая и	1	1
889	или иная	1	1
890	сейчас только	1	1
891	внимание в	1	1
892	но само	1	1
893	между этими	1	1
894	перестают быть	1	1
895	и исторической	1	1
896	не остается	1	1
897	его поступки	1	1
898	своей структуре	1	1
899	в какой	2	1
900	за которым	1	1
901	личности с	1	1
902	такова что	1	1
903	– всегда	2	1
904	но по	1	1
905	и абсолютная	1	1
906	жизни –	2	1
907	в этих	4	1
908	этого слова	4	1
909	в ряду	1	1
910	и смыслы	1	1
911	ли не	1	1
912	занимала столь	1	1
913	данного типа	1	1
914	должно стать	1	1
915	не могут	2	1
916	делает ее	1	1
917	понимания это	1	1
918	по его	1	1
919	в двух	1	1
920	жизнь –	2	1
921	картину в	1	1
922	его чувства	1	1
923	вещами в	1	1
924	ничего нельзя	1	1
925	думаю что	1	1
926	звено –	1	1
927	самой себе	1	1
928	и бессознательно	1	1
929	сказать не	1	1
930	и по	3	1
931	и мир	1	1
932	словом или	1	1
933	что хотя	1	1
934	на которую	1	1
935	только лишь	2	1
936	языка в	4	1
937	могли бы	2	1
938	того или	6	1
939	обычно в	1	1
940	полной мере	1	1
941	личности в	4	1
942	как ни	1	1
943	лишь ее	1	1
944	оно в	1	1
945	другом –	1	1
946	он ни	1	1
947	отличие от	7	1
948	данный момент	2	1
949	чистом виде	1	1
950	случается с	1	1
951	эти последние	1	1
952	и жизненной	1	1
953	неприемлемо ни	1	1
954	чего нет	1	1
955	две стороны	1	1
956	этот звук	1	1
957	имени –	1	1
958	я если	1	1
959	зрения в	1	1
960	нести на	1	1
961	не дает	1	1
962	во всей	3	1
963	однако если	3	1
964	личности и	4	1
965	силе и	1	1
966	собою как	1	1
967	ибо всякое	1	1
968	не один	1	1
969	субъекта и	4	1
970	суть то	2	1
971	с совершенно	1	1
972	отношение между	1	1
973	уже по	1	1
974	в случае	2	1
975	же типа	1	1
976	и весьма	2	1
977	является его	1	1
978	это по	1	1
979	связана с	1	1
980	чтобы такое	1	1
981	однако эта	2	1
982	в системе	2	1
983	и сосредоточение	1	1
984	эта сторона	1	1
985	личность и	1	1
986	исчезает и	1	1
987	такими же	1	1
988	другим в	1	1
989	существенное для	1	1
990	может оставаться	1	1
991	не могла	1	1
992	является одним	1	1
993	на столь	1	1
994	не следует	4	1
995	в пределах	5	1
996	и я	1	1
997	как явление	1	1
998	из видов	1	1
999	в xix	1	1
1000	а этот	1	1
1001	он –	1	1
1002	у нее	1	1
1003	в новое	1	1
1004	и последовательное	1	1
1005	с человеком	2	1
1006	или иное	1	1
1007	относится как	2	1
1008	еще на	1	1
1009	идет о	2	1
1010	жизнь в	1	1
1011	могло быть	2	1
1012	из модификаций	1	1
1013	же самое	1	1
1014	есть такое	1	1
1015	ведь это	1	1
1016	ту сторону	1	1
1017	тот или	3	1
1018	форма в	1	1
1019	становления и	1	1
1020	объективности и	1	1
1021	жизнь однако	1	1
1022	для обозначения	2	1
1023	культуры и	1	1
1024	определенное значение	1	1
1025	не способное	1	1
1026	момент своего	1	1
1027	внимание и	1	1
1028	– несколько	2	1
1029	подход к	1	1
1030	могут быть	5	1
1031	в зависимости	1	1
1032	этом они	1	1
1033	одним из	3	1
1034	весьма узко	1	1
1035	как внутреннее	1	1
1036	что может	2	1
1037	материал из	1	1
1038	на отдельные	1	1
1039	это ни	1	1
1040	это ощущение	1	1
1041	с бытием	1	1
1042	чего еще	1	1
1043	с которым	1	1
1044	или иной	7	1
1045	же в	1	1
1046	оно мыслится	1	1
1047	иной раз	1	1
1048	с пустотой	1	1
1049	в данный	2	1
1050	которой предполагает	1	1
1051	если на	1	1
1052	деле –	1	1
1053	как совокупность	3	1
1054	в него	1	1
1055	живой действительности	1	1
1056	таким же	1	1
1057	чем и	2	1
1058	именно это	1	1
1059	одного и	4	1
1060	чтобы служить	1	1
1061	кажется что	1	1
1062	нет никаких	1	1
1063	момент его	1	1
1064	себе а	1	1
1065	других типов	1	1
