N	4gram	Tiupa_Narr	TeoriaLi
97	сам текст анекдота выбор	1	1
98	есть биография и не	1	1
99	персонажей здесь обычно является	1	1
100	позиции изобразителя жизни повествователя	1	1
101	не есть биография и	1	1
102	сыновей в иисусовой притче	1	1
103	самоопределяющегося субъекта жизни принципиальным	1	1
104	реальному человеческому существованию вследствие	1	1
105	производящего текст речевая маска	1	1
106	демонстрируется как формулирует н.д	1	1
107	необходимости ни в мире	1	1
108	текст и требующей для	1	1
109	быть осуществлено только самим	1	1
110	то она здесь присутствует	1	1
111	глупое или попросту чудаковатое	1	1
112	слушателей с содержанием анекдота	1	1
113	мнению и сомнению отсюда	1	1
114	или диалогической анекдот равнодостойности	1	1
115	или иной преемственно воспроизводимой	1	1
116	исторически продуктивный тип высказывания	1	1
117	в готовом стабильно дифференцированном	1	1
118	оно живет в готовом	1	1
119	существенно разнится от него	1	1
120	признает никакого миропорядка жизнь	1	1
121	здесь обычно является сюжетообразующим	1	1
122	дифференцированном и оцененном мире	1	1
123	предполагает как раз ответственность	1	1
124	новелле есть нарушение запрета	1	1
125	субъектом инициативного самообнаружения все	1	1
126	свободного игрового переиначивающего отношения	1	1
127	анекдота новелла первоначально предполагает	1	1
128	определенные задания реализуют в	1	1
129	для него возможны но	1	1
130	притчевого типа есть монолог	1	1
131	речь включая разные формы	1	1
132	слухи или сплетни то	1	1
133	реализуют в нем определенные	1	1
134	комическая апофегма то есть	1	1
135	перевод его в иной	1	1
136	в дискурсе речевой акт	1	1
137	образ становящегося человека с	1	1
138	притча не предполагает внутренне	1	1
139	позиции учителя жизни постоянно	1	1
140	дозволенное посрамление словесное кощунство	1	1
141	он оказывается уже по	1	1
142	монологизированного слова в слове	1	1
143	компетенция анекдота напротив постулирует	1	1
144	высказывания и в форме	1	1
145	в.т зависит от жанра	1	1
146	содержанию притчи не предполагается	1	1
147	окказиональная случайностная релятивистская казусная	1	1
148	очередь по отношению к	1	1
149	которого анекдот легко может	1	1
150	иллюзии живого голоса зримого	1	1
151	отношение к своему герою	1	1
152	и соотношений такая возможность	1	1
153	во всей его полноте	1	1
154	или анекдота ценностное самоотмежевание	1	1
155	есть субъектом самоопределения на	1	1
156	жизнеописания как феномена культуры	1	1
157	лично для себя если	1	1
158	как быть так и	1	1
159	слова таковы например слухи	1	1
160	рекоша но от божья	1	1
161	есть принадлежат самой ситуации	1	1
162	дискурс речевая маска такого	1	1
163	анекдот ни притча не	1	1
164	него выступая здесь не	1	1
165	самим слушающим принципиальная для	1	1
166	анекдот но без благоговейного	1	1
167	в стилевых формах косвенной	1	1
168	непредубежденное любопытство к реальному	1	1
169	солирует риторический предел сказания	1	1
170	стилевых формах косвенной речи	1	1
171	форме определенной жанровой схемы	1	1
172	извращает осмеивает всякую фатальную	1	1
173	стороны адресата позицию сотворчества	1	1
174	сообщенный в иной ситуации	1	1
175	редуцированы ср общеизвестные пришел	1	1
176	не от своея воля	1	1
177	в коммуникацию не будет	1	1
178	моментам родственным анекдотическому дискурсу	1	1
179	уготованной ему позиции но	1	1
180	и речевой деятельности персонажа	1	1
181	серьезности бахтин жизни анекдот	1	1
182	персонажа оказывается самообнаружение его	1	1
183	двуголосого слова манифестирующего двоякий	1	1
184	анекдота обычно неприемлемо ни	1	1
185	легко может быть редуцирован	1	1
186	но в таком случае	1	1
187	репродуцирование сообщенный в иной	1	1
188	смеховой жанр городского фольклора	1	1
189	содержания сколько от мастерства	1	1
190	особого коммуникативного поведения речевой	1	1
191	лица по мысли с.с	1	1
192	стержнем целой системы явлений	1	1
193	бытийная компетенция героического актанта	1	1
194	анекдотическим повествованием творится окказиональная	1	1
195	однозначности и прежде всего	1	1
196	отношений которое гегель именовал	1	1
197	не предполагает внутренне свободного	1	1
198	статусу тождественно мнению и	1	1
199	романа неканонического жития ибо	1	1
200	примеряя ее содержание к	1	1
201	сказание или диалогической анекдот	1	1
202	форме индивидуального речевого замысла	1	1
203	бытия это мир как	1	1
204	заданность человеческих отношений анекдот	1	1
205	регулятивная отношение слушателя к	1	1
206	оно существенным образом ориентировано	1	1
207	жанр городского фольклора являет	1	1
208	со стороны художественной литературы	1	1
209	гегель именовал веком героев	1	1
210	личности в противоположность характеру	1	1
211	быть редуцированы ср общеизвестные	1	1
212	это позиция активного приятия	1	1
213	своего рода хоровое слово	1	1
214	парадигмы где образ становящегося	1	1
215	ценностно-смысловой позиции в мире	1	1
216	реализация такого выбора не	1	1
217	не предполагает хоровой сказание	1	1
218	может быть проделано и	1	1
219	их свободного согласия за	1	1
220	образом ориентировано на непосредственную	1	1
221	осуществляется или преступается не	1	1
222	этического выбора все их	1	1
223	языком ставят перед ним	1	1
224	бытуют как слухи или	1	1
225	тысяча и одна ночь	1	1
226	рецептивной компетенцией соответствующего жанра	1	1
227	жеста и как бы	1	1
228	умершее солнце тысяча и	1	1
229	задания реализуют в нем	1	1
230	блудном сыне это императивная	1	1
231	и адресат протороманного коммуникативного	1	1
232	о ней установка не	1	1
233	жребий а вероятностный опыт	1	1
234	не столько от содержания	1	1
235	нормативное приложение запечатленного в	1	1
236	инициатив бытийной компетенцией анекдотического	1	1
237	реализации некоторой необходимости известного	1	1
238	или острота наизнанку глупость	1	1
239	преступается не предначертанность судьбы	1	1
240	для жизнеописания как феномена	1	1
241	родственным анекдотическому дискурсу речевая	1	1
242	столь легкую безответственную передаваемость	1	1
243	не столько нарушителем некоторых	1	1
244	у себя в комнате	1	1
245	отношению к самому герою	1	1
246	реакцию предварительное знакомство слушателей	1	1
247	типов высказывания в ситуации	1	1
248	предполагает внутренне свободного игрового	1	1
249	ее понимания вникания в	1	1
250	зачинателя этой жанровой традиции	1	1
251	нередко кощунственное вырастающая из	1	1
252	вырастающая из анекдота новелла	1	1
253	аверинцева живое непредубежденное любопытство	1	1
254	необыкновенностью и существенно разнится	1	1
255	несобственно-прямая речь включая разные	1	1
256	в том что в	1	1
257	очередь определяется предметом целью	1	1
258	в ситуации произнесения сказания	1	1
259	ощущаться завершенная и строго	1	1
260	фактический слушатель читатель может	1	1
261	есть монолог в чистом	1	1
262	проецировать чужой экзистенциальный опыт	1	1
263	свою очередь определяется предметом	1	1
264	императивную ритуальность заданность человеческих	1	1
265	веком героев бытийная компетенция	1	1
266	авторства субъекту биографического дискурса	1	1
267	биография возможна только в	1	1
268	система обстоятельств личностного присутствия	1	1
269	мира как центрированная вокруг	1	1
270	возможность которого останется не	1	1
271	составляет преломляющая несобственно-прямая речь	1	1
272	возможны но факультативны он	1	1
273	является возможность совершенно иной	1	1
274	вокруг него романным жизнеописанием	1	1
275	не что иное как	2	1
276	не может обладать собственным	1	1
277	рассчитан на репродуцирование сообщенный	1	1
278	он и подобен новеллистическому	1	1
279	жизни то есть субъектом	1	1
280	позиция определяется востребованной жанром	1	1
281	статус знания даже будучи	1	1
282	непристойность необыкновенное в новелле	1	1
283	текста да и персонажи	1	1
284	рассказывания поскольку оно существенным	1	1
285	внутренняя активность адресата при	1	1
286	биография и не дает	1	1
287	от своея воля рекоша	1	1
288	в просторную сферу исторического	1	1
289	протороманного коммуникативного события суть	1	1
290	обстоятельств личностного присутствия в	1	1
291	через героя тогда как	1	1
292	прежде всего к ценностной	1	1
293	которого останется не реализованной	1	1
294	субъекта жизни принципиальным условием	1	1
295	судьбы а некий нравственный	1	1
296	героический эпос усматривает во	1	1
297	романного видения мира романного	1	1
298	к общенародной хвале хуле	1	1
299	и не окказиональный жребий	1	1
300	без благоговейного приятия и	1	1
301	может быть определена как	1	1
302	является как бы стержнем	1	1
303	не будет адекватным данному	1	1
304	восприятия сказания или анекдота	1	1
305	у него убеждения организующего	1	1
306	субъектом ролевого действия или	1	1
307	суть равнодостойные субъекты смыслополагания	1	1
308	надлежит уметь проецировать чужой	1	1
309	речевой акт притчевого типа	1	1
310	полноценного авторства субъекту биографического	1	1
311	несовместимом с анекдотической стратегией	1	1
312	была впервые освоена в	1	1
313	скрытой полускрытой рассеянной чужой	1	1
314	на непосредственную ответную реакцию	1	1
315	поведение в окказионально-авантюрном мире	1	1
316	осмеивает всякую фатальную или	1	1
317	быть субъектом ролевого действия	1	1
318	ситуации притчи креативная компетенция	1	1
319	ценностно-смысловой картины мира с	1	1
320	точными они бытуют как	1	1
321	не выбирают а по	1	1
322	по отношению к самому	1	1
323	иной конкретной ценностно-смысловой картины	1	1
324	инициативной игры мнениями необходимая	1	1
325	адекватным данному дискурсу возможность	1	1
326	высказывания в ситуации произнесения	1	1
327	всякую фатальную или же	1	1
328	нравственный закон собственно и	1	1
329	сколько от мастерства рассказчика	1	1
330	позиции в мире это	1	1
331	ситуации рассказывания а не	1	1
332	или причастной вненаходимости бахтин	1	1
333	интонации и оценки и	1	1
334	занимающего позицию внутренне подражательного	1	1
335	возможность принципиально недопустимая в	1	1
336	знания означала бы перевод	1	1
337	принципиально недопустимая в сказании	1	1
338	дискурсии обладает достоверным но	1	1
339	креативного и рецептивного сознаний	1	1
340	присутствия в мире на	1	1
341	предстают перед нами не	1	1
342	занимательное неожиданное маловероятное беспрецедентное	1	1
343	индивидуальной жизненной практике может	1	1
344	в сказании или притче	1	1
345	развития самоопределяющегося субъекта жизни	1	1
346	этого знания аналогичному адресату	1	1
347	повторное выслушивание одного и	1	1
348	ни для слушателей биографический	1	1
349	ни столь свободным как	1	1
350	ценностного урока из сюжета	1	1
351	адресата от героя окажется	1	1
352	раннего зачинателя этой жанровой	1	1
353	невозможно рассказывать себе самому	1	1
354	поэтому речевая маска такого	1	1
355	обособленность но раз-влекать их	1	1
356	человеческому существованию вследствие которого	1	1
357	и пр связь со	1	1
358	но от божья повеленья	1	1
359	слова манифестирующего двоякий жизненный	1	1
360	восприятия со стороны адресата	1	1
361	иного включает в себя	1	1
362	от него выступая здесь	1	1
363	фатальную или же императивную	1	1
364	позицию внутренне карнавального отношения	1	1
365	и совершенно иной конкретной	1	1
366	и поучаемого это разделение	1	1
367	адресатом некоего ценностного урока	1	1
368	к этим моментам родственным	1	1
369	со стороны адресата позицию	1	1
370	не верифицируемым знанием верификация	1	1
371	по своему коммуникативному статусу	1	1
372	иного языка и возможность	1	1
373	по сути дела другим	1	1
374	ни анекдот ни притча	1	1
375	жанровая форма романа неканонического	1	1
376	дискурса проявляет себя в	1	1
377	диалогизм биографического слова не	1	1
378	ни для рассказчика ни	1	1
379	позицию опираясь на индивидуальный	1	1
380	концепированный адресат биографического и	1	1
381	романного дискурса призван обладать	1	1
382	содержание к собственной ситуации	1	1
383	эксплицированного в тексте но	1	1
384	позицией соучастника данного коммуникативного	1	1
385	диалогической ситуации рассказывания поскольку	1	1
386	репродуктивной компетентностью последняя предполагает	1	1
387	последняя предполагает отношение к	1	1
388	рассказчик анекдота или притчи	1	1
389	эти бытийные компетенции для	1	1
390	статичном актанте лишь орудие	1	1
391	персонажа то она здесь	1	1
392	означала бы перевод его	1	1
393	состоит в наличии у	1	1
394	анекдотическому дискурсу речевая маска	1	1
395	обычно является сюжетообразующим при	1	1
396	мира это фатально непреложный	1	1
397	пассивным как к содержанию	1	1
398	то есть субъектом самоопределения	1	1
399	поведение остроумно находчивое или	1	1
400	иисусовой притче о блудном	1	1
401	из которых и определяется	1	1
402	другие компетенции суть референтная	1	1
403	притча не знают становления	1	1
404	и формы высказывания как	1	1
405	чужой речи и т.п	1	1
406	и наделенного репродуктивной компетентностью	1	1
407	соседствами именно это ощущение	1	1
408	мира романного образа и	1	1
409	форма романа неканонического жития	1	1
410	для слушателей биографический дискурс	1	1
411	опыт присутствия в мире	1	1
412	уста анекдот как бы	1	1
413	или притче была впервые	1	1
414	в новелле есть нарушение	1	1
415	картины мира с совершенно	1	1
416	жизненного опыта их свободного	1	1
417	в притче универсального опыта	1	1
418	события суть равнодостойные субъекты	1	1
419	даже будучи порой фактически	1	1
420	в себя и возможность	1	1
421	разных риториках рассматриваемых типов	1	1
422	или плачу и наделенного	1	1
423	в притче есть реализация	1	1
424	сказании повествуемой ситуации речевая	1	1
425	всегда эксплицированного в тексте	1	1
426	обнаруживается преодолеваемая даль и	1	1
427	активного приятия не удовлетворяясь	1	1
428	содержания культивируется соответствующим жанром	1	1
429	не фатальный рок и	1	1
430	вещами и ценностями иными	1	1
431	внутренне статичном актанте лишь	1	1
432	в первую очередь по	1	1
433	иной позицией соучастника данного	1	1
434	данном контексте знаменует не	1	1
435	субъекта и формы высказывания	1	1
436	бы не рассчитан на	1	1
437	поскольку оно существенным образом	1	1
438	лишь орудие мирового становления	1	1
439	риторический предел до которого	1	1
440	масштабов и соотношений такая	1	1
441	не знают становления мира	1	1
442	для рассказчика ни для	1	1
443	фатально непреложный и неоспоримый	1	1
444	себя в классическом романе	1	1
445	как к содержанию анекдота	1	1
446	возможна только в вероятностном	1	1
447	или сплетни то есть	1	1
448	нашего высказывания и в	1	1
449	чего анекдот не знает	1	1
450	разнится от него выступая	1	1
451	говорит и кому говорят	1	1
452	и характерное для восприятия	1	1
453	предполагает по бахтину нарушение	1	1
454	к сообщаемому характерно что	1	1
455	жизни а также проектировать	1	1
456	где образ становящегося человека	1	1
457	несомненно достоверному и способность	1	1
458	инициативно-авантюрное поведение в окказионально-авантюрном	1	1
459	в той мере в	1	1
460	собственного ее понимания вникания	1	1
461	жанра высказывания жанр в	1	1
462	позволяет говорить о разных	1	1
463	анекдот легко может быть	1	1
464	общим знанием поэтому речевая	1	1
465	требует анекдот но без	1	1
466	не у-влекать слушателей преодолевая	1	1
467	ценностное самоотмежевание адресата от	1	1
468	к собственной ситуации жизненного	1	1
469	было и не могло	1	1
470	не быть субъектом ролевого	1	1
471	рецептивная компетенция анекдота напротив	1	1
472	деритуализовано инициативно личностно окрашено	1	1
473	уже не таково притча	1	1
474	отвергает извращает осмеивает всякую	1	1
475	непосредственную ответную реакцию предварительное	1	1
476	мире случайности полноценная биография	1	1
477	тем более романного дискурса	1	1
478	хранения и передачи этого	1	1
479	выбор лексики например в	1	1
480	необходимости известного предназначения когда	1	1
481	способность хранения и передачи	1	1
482	жизнепроцессе бытия это мир	1	1
483	чьей-то биографии но на	1	1
484	сколько носителем и реализатором	1	1
485	и ценностями иными соседствами	1	1
486	в акте выбора осуществляется	1	1
487	действия или субъектом этического	1	1
488	его вступление в коммуникацию	1	1
489	такой риторики составляет преломляющая	1	1
490	романе реалистической парадигмы где	1	1
491	адресат биографического и тем	1	1
492	деятельности персонажа то она	1	1
493	коммуникативная характеристика того кому	1	1
494	зависит от жанра высказывания	1	1
495	в совершенно особое отношение	1	1
496	него возможны но факультативны	1	1
497	истории не претендуют на	1	1
498	дурацкое нередко кощунственное вырастающая	1	1
499	эпос усматривает во внутренне	1	1
500	характера инициативно-авантюрное поведение в	1	1
501	в нем определенные возможности	1	1
502	общественных отношений которое гегель	1	1
503	уточнить что сообщаемое в	1	1
504	наличии у него убеждения	1	1
505	предварительное знакомство слушателей с	1	1
506	него убеждения организующего учительный	1	1
507	не слияние концепированный адресат	1	1
508	данного коммуникативного события эта	1	1
509	роману человек действующий во	1	1
510	живет в готовом стабильно	1	1
511	встречающихся в дискурсе речевой	1	1
512	притчевая дискурсия с ее	1	1
513	напротив дискредитирующе глупое или	1	1
514	той или иной позицией	1	1
515	карнавального отношения к сообщаемому	1	1
516	но без благоговейного приятия	1	1
517	повествованием творится окказиональная случайностная	1	1
518	моделируемая притчей напротив предполагает	1	1
519	в случае жизнеописания для	1	1
520	в тексте может быть	1	1
521	слова прямой речи именно	1	1
522	несет в себе рецептивную	1	1
523	субъектом этического выбора или	1	1
524	мира где персонажем в	1	1
525	справедливо противопоставлял житиям святых	1	1
526	и возможность иного языка	1	1
527	припоминая и примеряя ее	1	1
528	мы строим свою речь	1	1
529	что несмотря на свою	1	1
530	себе рецептивную компетенцию доверия	1	1
531	внутреннюю обособленность но раз-влекать	1	1
532	курьезная риторика окказионального ситуативного	1	1
533	мира которая своей карнавальной	1	1
534	окажется неадекватным субъект объект	1	1
535	притче есть реализация такого	1	1
536	акте выбора осуществляется или	1	1
537	коммуникативного события эта позиция	1	1
538	жизнеописания вполне самобытно но	1	1
539	вероятностный опыт частного существования	1	1
540	что по своему коммуникативному	1	1
541	слияние концепированный адресат биографического	1	1
542	самобытного смысла развертывающейся жизни	1	1
543	нем звучит один голос	1	1
544	иногда графически как прямая	1	1
545	анекдотические истории не претендуют	1	1
546	реализатором самобытного смысла развертывающейся	1	1
547	выбора все их поступки	1	1
548	ценностной дистанции между ними	1	1
549	перед ним определенные задания	1	1
550	притче была впервые освоена	1	1
551	опираясь на индивидуальный опыт	1	1
552	оказывается самообнаружение его характера	1	1
553	событием поэтому повторное выслушивание	1	1
554	авторства как неизбежная для	1	1
555	в анекдоте подготовившем почву	1	1
556	дискурсу возможность которого останется	1	1
557	герои сказания или анекдота	1	1
558	другому что касается ментальной	1	1
559	самому тогда как притчу	1	1
560	ситуации иным рассказчиком с	1	1
561	становления мира в притче	1	1
562	коммуникативного поведения речевой маски	1	1
563	или субъектом этического выбора	1	1
564	различного жизненного опыта их	1	1
565	виде целенаправленно устремленный от	1	1
566	типа есть монолог в	1	1
567	и не быть субъектом	1	1
568	притче о блудном сыне	1	1
569	прямой речи именно диалог	1	1
570	манифестирующего двоякий жизненный опыт	1	1
571	героическая апофегма до которой	1	1
572	ментальной и речевой деятельности	1	1
573	при всем его несовместимом	1	1
574	целью и ситуацией высказывания	1	1
575	представляет собой исторически продуктивный	1	1
576	по мысли с.с аверинцева	1	1
577	бахтину нарушение табу дозволенное	1	1
578	чужому слову чего не	1	1
579	иных пространственно-временных масштабов и	1	1
580	одна ночь и пр	1	1
581	группирующихся вокруг него романным	1	1
582	истолкования активизирующего позицию адресата	1	1
583	требующей для своей манифестации	1	1
584	усматривает во внутренне статичном	1	1
585	преломляющая несобственно-прямая речь включая	1	1
586	мира с совершенно иными	1	1
587	ситуации рассказывания поскольку оно	1	1
588	времени старого европейского романа	1	1
589	полускрытой рассеянной чужой речи	1	1
590	в форме определенной жанровой	1	1
591	анекдота не столько от	1	1
592	оговорка где слово деритуализовано	1	1
593	сыне это императивная картина	1	1
594	фольклора являет собой лишь	1	1
595	но всегда имплицитно присутствующего	1	1
596	раскованной беседы автора с	1	1
597	наблюдения именно таковы герои	1	1
598	выступая здесь не столько	1	1
599	как это бывает в	1	1
600	объединяет говорящих и слушающих	1	1
601	манифестации особого коммуникативного поведения	1	1
602	уже столь раннего зачинателя	1	1
603	высказывание характеризуется также рецептивной	1	1
604	касается ментальной и речевой	1	1
605	в жизнепроцессе бытия это	1	1
606	постоянно переходит к позиции	1	1
607	ему надлежит уметь проецировать	1	1
608	внутренне подражательного приобщения к	1	1
609	выбора риторический предел до	1	1
610	речевая маска есть креативная	1	1
611	а во-вторых извлечения адресатом	1	1
612	хвалы или хулы плача	1	1
613	обращает на себя внимание	3	1
614	речевая маска такого высказывания	1	1
615	субъекты смыслополагания между которыми	1	1
616	рекреативная компетентность предполагающая в	1	1
617	сказания субъект дискурсии обладает	1	1
618	актанте лишь орудие мирового	1	1
619	непредсказуемое стечение обстоятельств столкновение	1	1
620	знанию как несомненно достоверному	1	1
621	же императивную ритуальность заданность	1	1
622	жанровой схемы и в	1	1
623	героев бытийная компетенция героического	1	1
624	на чем и основана	1	1
625	европейского романа является как	1	1
626	в принципе могут быть	1	1
627	бы непосредственного присутствия рассказчика	1	1
628	в анекдоте хаотичен а	1	1
629	не требует анекдот но	1	1
630	и в форме индивидуального	1	1
631	всегда имплицитно присутствующего в	1	1
632	личностного присутствия в жизнепроцессе	1	1
633	вяземским не обязательно сообщает	1	1
634	анекдот должен не у-влекать	1	1
635	столько нарушителем некоторых норм	1	1
636	совершенно особое отношение к	1	1
637	ему позиции но в	1	1
638	отграниченная система смыслов оно	1	1
639	активизации воспринимающего сознания однако	1	1
640	содержанию сказания это позиция	1	1
641	выводится в просторную сферу	1	1
642	быть проделано и рассказывающим	1	1
643	находчивое или напротив дискредитирующе	1	1
644	герою жизнеописания чего анекдот	1	1
645	столь пассивным как к	1	1
646	анекдота но как субъекты	1	1
647	универсального опыта к индивидуальной	1	1
648	фиксируемой иногда графически как	1	1
649	может обладать собственным смыслом	1	1
650	схемы и в форме	1	1
651	совершенно иной жизни и	1	1
652	строго отграниченная система смыслов	1	1
653	у-влекать слушателей преодолевая их	1	1
654	картина мира как центрированная	1	1
655	слово деритуализовано инициативно личностно	1	1
656	если первое может быть	1	1
657	между которыми устанавливаются отношения	1	1
658	с его уникальным жизненным	1	1
659	хоровой сказание или диалогической	1	1
660	учителя жизни постоянно переходит	1	1
661	хвале хуле или плачу	1	1
662	иносказательность является своего рода	1	1
663	смысла развертывающейся жизни то	1	1
664	характеризуется также рецептивной компетенцией	1	1
665	тексте но всегда имплицитно	1	1
666	отношения к сообщаемому рецептивная	1	1
667	знанием или убеждением значения	1	1
668	в сказании повествуемой ситуации	1	1
669	со стороны адресата притчи	1	1
670	стороны художественной литературы анекдот	1	1
671	определяется предметом целью и	1	1
672	собой исторически продуктивный тип	1	1
673	авторитарная риторика императивного монологизированного	1	1
674	этой уготованной ему позиции	1	1
675	бытийные компетенции для него	1	1
676	предполагается ни столь свободным	1	1
677	ролевого действия или субъектом	1	1
678	обладает достоверным но не	1	1
679	первое может быть проделано	1	1
680	ним определенные задания реализуют	1	1
681	организующей текст и требующей	1	1
682	аналогичному адресату компетентность восприятия	1	1
683	на поучающего и поучаемого	1	1
684	слово судьба в данном	1	1
685	дистанции между ними здесь	1	1
686	сюжетообразующим при этом и	1	1
687	на статус знания даже	1	1
688	не могли бы быть	1	1
689	исполненной некоторого автономного смысла	1	1
690	общества фиксировавшиеся пушкиным или	1	1
691	он от позиции учителя	1	1
692	представляют собой традиционные для	1	1
693	вступление в коммуникацию не	1	1
694	приятия не удовлетворяясь репродуктивной	1	1
695	не занять этой уготованной	1	1
696	о разных риториках рассматриваемых	1	1
697	креативная компетенция говорящего состоит	1	1
698	сказание в известном смысле	1	1
699	во-первых истолкования активизирующего позицию	1	1
700	включает в себя и	1	1
701	будет адекватным данному дискурсу	1	1
702	притчи может быть определена	1	1
703	основу такой риторики составляет	1	1
704	неуместность ошибка оговорка где	1	1
705	да и персонажи сказания	1	1
706	аверинцева предстают перед нами	1	1
707	наизнанку глупость неуместность ошибка	1	1
708	жизнь личности в противоположность	1	1
709	опыт чужой жизненной позиции	1	1
710	устанавливаются отношения ценностно-смысловой солидарности	1	1
711	непосредственного присутствия рассказчика однако	1	1
712	неканонического жития ибо жизнь	1	1
713	только самим слушающим принципиальная	1	1
714	как неизбежная для производящего	1	1
715	а не ценностно дистанцированной	1	1
716	излагаемой жизни как исполненной	1	1
717	как исполненной некоторого автономного	1	1
718	вымышленные но и невымышленные	1	1
719	между ними здесь невозможно	1	1
720	предлагая адресату позицию внутренне	1	1
721	может ощущаться завершенная и	1	1
722	картина мира моделируемая притчей	1	1
723	городского фольклора являет собой	1	1
724	одну из модификаций анекдотического	1	1
725	компетенцией анекдотического персонажа оказывается	1	1
726	предметно-тематическое содержание жизнеописания вполне	1	1
727	слушатель читатель может и	1	1
728	риторика окказионального ситуативного диалогизированного	1	1
729	анекдоте подготовившем почву для	1	1
730	интонации доверительной и раскованной	1	1
731	почву для жизнеописания как	1	1
732	старого европейского романа является	1	1
733	которым обнаруживается преодолеваемая даль	1	1
734	своея воля рекоша но	1	1
735	со смертью герой жизнеописания	1	1
736	собственной ситуации жизненного выбора	1	1
737	иные сказания в принципе	1	1
738	проделано и рассказывающим притчу	1	1
739	от героя окажется неадекватным	1	1
740	раскрытие установленного знанием или	1	1
741	тогда как ни анекдот	1	1
742	возможность совершенно иной жизни	1	1
743	некоторых норм сколько носителем	1	1
744	центрированная вокруг я героя	1	1
745	сводится к этим моментам	1	1
746	подробностями и интонациями он	1	1
747	знает к его ценностно-смысловой	1	1
748	о блудном сыне это	1	1
749	релятивистская казусная картина мира	1	1
750	в притче он статичен	1	1
751	должен не у-влекать слушателей	1	1
752	является отводимой воспринимающему сознанию	1	1
753	могут быть редуцированы ср	1	1
754	вникания в ее смысл	1	1
755	форма авторства как неизбежная	1	1
756	выслушивание одного и того	1	1
757	целой системы явлений группирующихся	1	1
758	установка не на раскрытие	1	1
759	жанром компетентностью адресата фактический	1	1
760	изложение собственного ее понимания	1	1
761	тому же обратное влияние	1	1
762	по характеристике с.с аверинцева	1	1
763	тогда как рассказчик анекдота	1	1
764	биографии но на изложение	1	1
765	притчу то нормативное приложение	1	1
766	и тем более романного	1	1
