N	3gram	Trubetskoy	Problema
93	по сравнению с	2	3
94	и есть то	1	3
95	одного и того	1	3
96	и в то	1	3
97	и никогда не	1	3
98	но в то	1	3
99	ни на какие	1	3
100	после того как	1	3
101	по отношению к	1	2
102	которые как показывает	1	2
103	таким образом уже	1	2
104	для людей но	1	2
105	а в том	1	2
106	не совпадает с	1	2
107	совершенно ясно что	1	2
108	сказать что в	1	2
109	таким образом если	2	2
110	что в этом	1	2
111	все же есть	1	2
112	не только для	2	2
113	такое положение дела	2	2
114	один и тот	1	2
115	тем и другим	1	2
116	таким образом в	2	2
117	и состоит из	1	2
118	сам он не	1	2
119	и все же	1	2
120	а так как	3	2
121	и тот же	1	2
122	важно то что	1	2
123	мы имеем в	1	2
124	но и всякий	1	2
125	могло бы быть	1	2
126	друг на друга	2	2
127	все более и	1	2
128	что все эти	1	2
129	ни один из	1	2
130	а потому что	1	2
131	ввиду того что	1	2
132	из них не	1	2
133	не может не	1	2
134	потому что и	2	2
135	в свою очередь	1	2
136	тем что в	1	2
137	а вместе с	1	2
138	а следовательно и	1	2
139	более и более	1	2
140	но в конце	1	2
141	не указывает на	1	2
142	но тем не	1	2
143	хотя бы например	1	2
144	и что он	1	2
145	но с другой	1	2
146	с представлением о	1	1
147	в одном и	1	1
148	нашей повседневной жизни	1	1
149	к этому что	1	1
150	потому что даже	1	1
151	одной из этих	1	1
152	любви ко всему	1	1
153	нет ничего кроме	1	1
154	людей но и	1	1
155	и так и	1	1
156	в прямом смысле	1	1
157	но все они	1	1
158	не представляется возможным	1	1
159	но эта связь	1	1
160	не можем но	1	1
161	ни в кого	1	1
162	и что она	1	1
163	рассмотрении оказывается что	1	1
164	самом деле если	1	1
165	в общем можно	1	1
166	все эти черты	1	1
167	но при этом	1	1
168	в силу этого	1	1
169	с тем или	1	1
170	а между тем	1	1
171	смысле этого слова	1	1
172	речь идет о	1	1
173	с тем и	2	1
174	этот мир не	1	1
175	то есть о	1	1
176	и таким образом	3	1
177	в разные стороны	1	1
178	что в этой	1	1
179	и превращается в	1	1
180	ничем не отличаются	1	1
181	до настоящего времени	1	1
182	так и остается	1	1
183	в народных массах	1	1
184	но вместе с	2	1
185	значение в связи	1	1
186	из себя как	1	1
187	что даже в	1	1
188	и не можем	1	1
189	рождение и смерть	1	1
190	и в этой	1	1
191	и здесь не	1	1
192	с душой человека	1	1
193	может и не	1	1
194	имеющего ничего общего	1	1
195	чуть ли не	1	1
196	на задний план	1	1
197	и том же	1	1
198	с богами и	1	1
199	не имеющего ничего	1	1
200	при ближайшем рассмотрении	1	1
201	что самый термин	1	1
202	и следовательно для	1	1
203	и в настоящее	1	1
204	к новой жизни	1	1
205	которые могли бы	1	1
206	может быть в	1	1
207	еще только в	2	1
208	не было когда	1	1
209	и для того	2	1
210	хотя бы с	1	1
211	но все это	2	1
212	состоит в том	1	1
213	ничего подобного нет	1	1
214	одном и том	1	1
215	добра и зла	1	1
216	в очень редких	1	1
217	и ничто не	1	1
218	не менее совершенно	1	1
219	к искусству и	1	1
220	исходя именно из	1	1
221	полное тождество с	1	1
222	с тем чтобы	4	1
223	тем или иным	1	1
224	явления природы не	1	1
225	том что они	1	1
226	в безбрежном море	1	1
227	представление о богах	1	1
228	все эти элементы	1	1
229	что учение о	1	1
230	все это было	1	1
231	к мысли о	1	1
232	на этой точке	1	1
233	здесь таким образом	1	1
234	обстоит дело с	1	1
235	не только как	1	1
236	и связанные с	2	1
237	но и для	2	1
238	и даже чем	1	1
239	смысле слова здесь	1	1
240	старости и смерти	1	1
241	том что все	1	1
242	данном случае мы	1	1
243	до известной степени	1	1
244	в одном из	1	1
245	это не означает	1	1
246	имеет самостоятельного значения	1	1
247	и в результате	1	1
248	сих пор не	1	1
249	нашей точки зрения	1	1
250	так и от	2	1
251	в котором он	1	1
252	но далеко не	1	1
253	и только на	1	1
254	не в том	1	1
255	другими словами в	1	1
256	утверждать что в	1	1
257	имеется и в	1	1
258	только он один	1	1
259	в первом случае	1	1
260	не отличаются от	1	1
261	тоже не вполне	1	1
262	но для этого	1	1
263	во всей своей	1	1
264	как на нечто	1	1
265	не всегда и	1	1
266	похожи друг на	1	1
267	есть то самое	1	1
268	каждая из этих	1	1
269	с тех пор	2	1
270	мы и находим	1	1
271	несмотря на все	1	1
272	то же время	2	1
273	в этом последнем	1	1
274	да и сами	1	1
275	которых ни один	1	1
276	все эти особенности	1	1
277	и требует от	1	1
278	вместе с другими	1	1
279	когда мы читаем	1	1
280	жизни то есть	1	1
281	ближайшем рассмотрении оказывается	1	1
282	с нашей точки	1	1
283	не имеет самостоятельного	1	1
284	может показаться что	1	1
285	что это есть	1	1
286	первого взгляда может	1	1
287	и связанного с	1	1
288	и на то	1	1
289	не только от	1	1
290	и выйти из	1	1
291	по своему значению	1	1
292	только с первого	1	1
293	душой человека в	1	1
294	вовсе уже не	1	1
295	то не только	1	1
296	вступив на путь	1	1
297	или к его	1	1
298	а после его	1	1
299	общем можно сказать	1	1
300	жизни и только	1	1
301	видели выше что	1	1
302	в чем именно	1	1
303	связи с тем	1	1
304	могут рассматриваться как	1	1
