N	2gram	Ircho_Kome	StatiiOP
385	которых в	1	5
386	к ней	9	5
387	одного из	4	5
388	как будто	3	5
389	и другие	1	4
390	все что	6	4
391	в центре	2	4
392	только что	11	4
393	которые не	1	4
394	не являются	1	4
395	и без	2	4
396	в первом	2	4
397	из двух	3	4
398	что по	2	4
399	а именно	1	4
400	что ни	7	4
401	обращает на	3	4
402	не всегда	2	4
403	и те	1	4
404	сцены в	1	4
405	на сцене	7	4
406	на него	6	4
407	эти вопросы	1	4
408	который в	3	4
409	трагедии и	2	4
410	всего в	1	4
411	мы видим	2	4
412	и он	5	4
413	достаточно для	1	4
414	как можно	2	4
415	тому же	11	4
416	всё это	1	4
417	будто бы	1	4
418	очевидно что	1	4
419	в таком	2	4
420	в связи	4	4
421	на этом	3	4
422	не могут	2	4
423	в смысле	2	4
424	и у	4	4
425	что как	1	4
426	пребывания в	2	4
427	но как	1	4
428	молодой человек	9	4
429	только с	1	4
430	и речи	4	4
431	в развитии	3	4
432	на долю	4	4
433	и тот	6	4
434	с общим	1	4
435	была не	1	4
436	общего с	2	4
437	с которым	3	4
438	показывает что	1	4
439	за пределы	3	4
440	вообще нет	1	4
441	на рубеже	2	4
442	если в	4	4
443	известно что	1	4
444	по адресу	1	4
445	не зная	5	4
446	так или	3	4
447	они не	2	4
448	обращается к	4	4
449	как о	3	4
450	это время	2	4
451	и так	1	4
452	связанные с	1	4
453	да и	3	4
454	по своей	2	4
455	именно поэтому	1	4
456	нет в	1	4
457	ничего общего	1	4
458	здесь нет	4	4
459	все они	1	4
460	бы и	1	4
461	в основе	3	4
462	ни у	2	4
463	более чем	6	4
464	относится к	1	4
465	быть не	1	4
466	тех пор	5	4
467	в обоих	2	4
468	не знает	7	4
469	им в	1	4
470	состоит в	2	4
471	не для	1	4
472	начиная с	1	4
473	в образе	5	4
474	могли быть	1	4
475	которые в	1	4
476	нет ни	2	4
477	бы на	2	4
478	и всегда	1	4
479	чем он	1	4
480	а на	3	4
481	или в	1	4
482	или иначе	3	4
483	места в	1	4
484	более что	1	4
485	стремление к	1	4
486	меньше всего	5	4
487	в такой	1	4
488	нисколько не	3	4
489	в каждой	2	4
490	бы совершенно	1	4
491	мере в	1	4
492	чем в	5	4
493	он говорит	3	4
494	е в	2	4
495	уже после	1	4
496	а по	5	4
497	и их	1	4
498	еще в	1	4
499	что его	10	4
500	как мы	6	4
501	же можно	2	4
502	в эпоху	2	4
503	для этого	3	4
504	в чисто	1	4
505	богатого и	1	3
506	от него	2	3
507	говоря уже	2	3
508	по тому	4	3
509	находясь в	1	3
510	любовь к	4	3
511	к числу	2	3
512	а затем	4	3
513	не хочет	6	3
514	его от	5	3
515	то не	1	3
516	чтобы в	3	3
517	более или	2	3
518	работы в	1	3
519	их в	3	3
520	почти все	1	3
521	сцена с	3	3
522	себе в	6	3
523	при всей	2	3
524	к этой	2	3
525	больше чем	4	3
526	можно считать	2	3
527	не должен	1	3
528	представляет собой	5	3
529	в руках	3	3
530	с помощью	4	3
531	смысле слова	1	3
532	о них	1	3
533	может служить	2	3
534	для которого	1	3
535	себе отчет	2	3
536	видно что	2	3
537	отчет в	1	3
538	все время	3	3
539	или из	1	3
540	от них	2	3
541	на котором	1	3
542	нет никаких	2	3
543	к этим	1	3
544	которой в	1	3
545	ему не	4	3
546	два стиха	1	3
547	бы то	3	3
548	несколько слов	1	3
549	не говоря	2	3
550	что при	1	3
551	для своего	1	3
552	х годов	2	3
553	шесть лет	1	3
554	ли и	1	3
555	не очень	1	3
556	и некоторые	1	3
557	сцену в	2	3
558	можно судить	1	3
559	как его	4	3
560	появления в	1	3
561	я и	2	3
562	также в	2	3
563	и до	2	3
564	от этого	1	3
565	больше всего	4	3
566	в других	4	3
567	особенно в	1	3
568	бы в	5	3
569	имеет ничего	1	3
570	на которую	1	3
571	один стих	1	3
572	до нас	7	3
573	в лучшем	2	3
574	эти слова	1	3
575	не дает	5	3
576	то ни	4	3
577	сцена из	2	3
578	не будет	2	3
579	в первую	2	3
580	в системе	1	3
581	не могла	3	3
582	в остальных	1	3
583	это же	1	3
584	к первому	1	3
585	образом в	2	3
586	за себя	1	3
587	себя внимание	3	3
588	в один	1	3
589	каждого из	3	3
590	от нее	5	3
591	первую очередь	2	3
592	однако и	1	3
593	конце первой	1	3
594	на совершенно	1	3
595	почти не	1	3
596	не были	1	3
597	представляют собой	3	3
598	сто лет	3	3
599	целого ряда	2	3
600	из того	3	3
601	гораздо раньше	1	3
602	бы между	1	3
603	той мере	1	3
604	бы ни	1	3
605	со всеми	2	3
606	меньшей мере	1	3
607	если это	1	3
608	если я	1	3
609	отношения к	2	3
610	относятся к	1	3
611	к его	4	3
612	если принять	1	3
613	себя и	2	3
614	бы не	3	3
615	о котором	1	3
616	перед нами	1	3
617	это дело	2	3
618	сцены из	2	3
619	то и	1	3
620	в свою	12	3
621	наконец в	1	3
622	у меня	5	3
623	интерес и	1	3
624	и вся	1	3
625	советского союза	1	3
626	и ему	1	3
627	на основании	3	3
628	слова с	1	3
629	здесь между	1	3
630	в сознании	1	3
631	в №	1	3
632	здесь не	2	3
633	по меньшей	1	3
634	найти в	2	3
635	действующего лица	1	3
636	он должен	1	3
637	судя по	3	3
638	как к	3	3
639	этом случае	2	3
640	в нашей	1	3
641	может не	1	3
642	он делает	1	3
643	том числе	2	3
644	от которого	1	3
645	он и	5	3
646	в русском	1	3
647	течение всей	1	3
648	а к	1	3
649	полное право	2	3
650	и последний	1	3
651	слово в	1	3
652	с той	1	3
653	и как	3	3
654	этот раз	2	3
655	при таком	1	3
656	к концу	3	3
657	к своему	4	3
658	или менее	2	3
659	на них	3	3
660	конечно это	1	3
661	что вы	2	3
662	всю свою	2	3
663	она не	3	3
664	задний план	1	3
665	сомневаться в	1	3
666	когда он	5	3
667	конечно в	2	3
668	к власти	1	3
669	писал в	1	3
670	от того	2	3
671	что из	2	3
672	молодой женщины	1	3
673	могло быть	2	3
674	жил в	1	3
675	и ее	3	3
676	этом и	1	3
677	в голову	2	3
678	в остальном	4	3
679	свидетельствуют о	1	3
680	и других	1	3
681	ли в	3	3
682	ведь и	1	3
683	лучшем случае	1	3
684	в каком-то	1	3
685	ни разу	3	3
686	эпохи и	1	3
687	его современников	1	3
688	у современников	1	3
689	и наконец	1	3
690	не к	1	3
691	и уже	1	3
692	котором он	2	3
693	нет здесь	1	2
694	три стиха	1	2
695	в момент	1	2
696	лет назад	2	2
697	рассказ о	1	2
698	он считает	1	2
699	союза с	1	2
700	можно спорить	1	2
701	дело с	4	2
702	из всех	3	2
703	тем как	2	2
704	те же	1	2
705	и говорить	1	2
706	точно так	1	2
707	кажется в	1	2
708	на свой	1	2
709	жизнь в	1	2
710	которым он	2	2
711	мысль о	1	2
712	его произведений	1	2
713	из самых	2	2
714	в сборнике	1	2
715	принадлежат к	2	2
716	меня в	2	2
717	с не	1	2
718	в многочисленных	1	2
719	обоих случаях	1	2
720	но очень	1	2
721	роль в	3	2
722	как более	1	2
723	он является	1	2
724	он по	1	2
725	и стал	1	2
726	этого противопоставления	1	2
727	ли не	6	2
728	а что	1	2
729	сам же	2	2
730	на мой	2	2
731	на человека	1	2
732	такие случаи	1	2
733	чтобы найти	1	2
734	было в	2	2
735	следовало бы	1	2
736	по тем	1	2
737	входит в	1	2
738	выходит из	3	2
739	из жизни	2	2
740	не признать	1	2
741	чего не	1	2
742	слов о	1	2
743	на пути	2	2
744	и когда	2	2
745	превращается в	1	2
746	свою очередь	10	2
747	то его	1	2
748	чтобы показать	1	2
749	стал бы	1	2
750	но этот	1	2
751	и еще	4	2
752	настоящее время	1	2
753	него не	1	2
754	этот человек	2	2
755	как правило	1	2
756	что их	4	2
757	за него	1	2
758	в зависимости	1	2
759	по инициативе	1	2
760	для понимания	3	2
761	бы знать	1	2
762	от себя	2	2
763	тут же	8	2
764	бы это	1	2
765	важно что	1	2
766	но там	1	2
767	отдавал себе	1	2
768	свое собственное	1	2
769	перед своей	1	2
770	в монологе	2	2
771	по праву	1	2
772	против его	1	2
773	мы знаем	2	2
774	обвинение в	1	2
775	это обстоятельство	3	2
776	по содержанию	3	2
777	видит в	1	2
778	которых складывается	1	2
779	но совершенно	1	2
780	полемики с	1	2
781	до тех	5	2
782	ставит в	1	2
783	в последние	2	2
784	с жизнью	1	2
785	в изображении	3	2
786	и она	1	2
787	лет до	2	2
788	между собой	5	2
789	к вопросу	2	2
790	на себе	2	2
791	чтобы понять	1	2
792	выражение в	3	2
793	того в	3	2
794	мой взгляд	2	2
795	современного читателя	1	2
796	всех трех	2	2
797	к новым	1	2
798	в случае	2	2
799	является его	2	2
800	по составу	1	2
801	но только	1	2
802	где в	1	2
803	дела и	1	2
804	однако сам	1	2
805	резко осуждал	1	2
806	в нее	1	2
807	годов в	1	2
808	ко времени	1	2
809	ни одной	2	2
810	но столь	3	2
811	узнал о	1	2
812	но нет	2	2
813	едва ли	16	2
814	который так	1	2
815	что только	1	2
816	и от	3	2
817	об этих	1	2
818	совершенно открыто	1	2
819	чаще всего	2	2
820	его к	1	2
821	не случайно	3	2
822	он его	1	2
823	в число	1	2
824	еще одно	2	2
825	мы видели	1	2
826	быть и	1	2
827	для самого	1	2
828	бы они	1	2
829	он уже	1	2
830	за ним	3	2
831	мы встречаем	1	2
832	к одной	2	2
833	его с	1	2
834	стиха и	2	2
835	и при	1	2
836	и из	1	2
837	никак не	2	2
838	в комментариях	1	2
839	ему все	2	2
840	хотя в	3	2
841	мы в	3	2
842	с ума	3	2
843	я могу	1	2
844	для них	1	2
845	области не	1	2
846	за это	1	2
847	все его	2	2
848	рукописи не	1	2
849	нам в	1	2
850	от своего	2	2
851	ни о	1	2
852	с ней	1	2
853	г где	1	2
854	о своей	1	2
855	но вот	1	2
856	к будущему	1	2
857	героев и	1	2
858	не считать	1	2
859	в одних	1	2
860	как не	2	2
861	жизни в	1	2
862	быть назван	1	2
863	мы имели	1	2
864	этого материала	1	2
865	они говорят	1	2
866	тоже по	1	2
867	со временем	5	2
868	тем у	1	2
869	чем же	2	2
870	ему кажется	1	2
871	в диалог	1	2
872	язык и	1	2
873	написанные в	1	2
874	тех же	3	2
875	первой трети	1	2
876	два года	1	2
877	да еще	3	2
878	нет даже	1	2
879	не знаю	2	2
880	этой работы	1	2
881	можно усмотреть	1	2
882	вышел из	1	2
883	зависимости от	1	2
884	а тем	1	2
885	хотя это	2	2
886	в середине	1	2
887	и теперь	2	2
888	каждой из	4	2
889	и лишь	1	2
890	совпадают с	4	2
891	в которую	1	2
892	он хочет	1	2
893	для публики	1	2
894	иначе в	1	2
895	только тем	1	2
896	чем не	2	2
897	было и	1	2
898	в силе	1	2
899	имеем в	2	2
900	таким путем	2	2
901	в отличие	3	2
902	соответствии с	1	2
903	мог бы	1	2
904	не у	1	2
905	ответа на	2	2
906	ни было	3	2
907	отрывок из	2	2
908	в глазах	10	2
909	далеко не	3	2
910	ли можно	1	2
911	в свой	2	2
912	у них	1	2
913	в произведениях	2	2
914	свое мнение	1	2
915	в настоящее	1	2
916	тот же	11	2
917	оба раза	1	2
918	сомнения в	1	2
919	с того	1	2
920	с каким	1	2
921	чуть ли	2	2
922	меня не	1	2
923	из этой	2	2
924	одних и	1	2
925	это делает	2	2
926	значение в	1	2
927	различие между	1	2
928	здесь есть	1	2
929	свидетельствует о	1	2
930	сам он	3	2
931	и вот	3	2
932	ли ты	4	2
933	в угоду	1	2
934	и этим	3	2
935	на что	2	2
936	не виноват	2	2
937	тоже в	1	2
938	видеть в	2	2
939	на которой	1	2
940	со словами	1	2
941	собой в	1	2
942	о ее	1	2
943	том в	1	2
944	быть ни	1	2
945	из рук	2	2
946	этом не	1	2
947	и тому	1	2
948	и эта	2	2
949	как она	2	2
950	говорят о	1	2
951	перед собой	1	2
952	по своему	3	2
953	сразу же	5	2
954	в ином	1	2
955	что тот	2	2
956	и таким	1	2
957	смерти поэта	1	2
958	жизнь и	1	2
959	чтобы сделать	1	2
960	на свете	2	2
961	и тех	1	2
962	только к	1	2
963	в полной	1	2
964	глаза на	1	2
965	отличие от	5	2
966	считаю что	1	2
967	не могу	1	2
968	этой комедии	9	2
969	ни один	1	2
970	в комедии	22	2
971	пор пока	1	2
972	при сравнении	1	2
973	с полным	4	2
974	отказаться от	3	2
975	что там	1	2
976	и может	2	2
977	отвращение к	1	2
978	что действующие	1	2
979	в пределах	3	2
980	тем самым	1	2
981	этого образа	1	2
982	не требует	1	2
983	но вместе	1	2
984	повод для	1	2
985	смысл его	1	2
986	его отношение	1	2
987	бы по	2	2
988	числе и	2	2
989	всего от	1	2
990	же самое	3	2
991	пути к	2	2
992	бы он	3	2
993	времени в	2	2
994	найдет в	1	2
995	нуждается в	2	2
996	в эти	1	2
997	мы располагаем	1	2
998	и совершенно	1	2
999	он с	2	2
1000	не надо	2	2
1001	в известной	3	2
1002	мы подходим	1	1
1003	во всем	2	1
1004	мы можем	7	1
1005	момент на	1	1
1006	одной точки	1	1
1007	всего это	2	1
1008	был и	1	1
1009	которой все	1	1
1010	не считает	2	1
1011	еще раз	1	1
1012	чтобы дать	2	1
1013	ведут в	1	1
1014	не отдавать	1	1
1015	же объясняется	2	1
1016	этому требованию	1	1
1017	с толку	1	1
1018	трудно сказать	1	1
1019	драматического искусства	1	1
1020	текстов в	1	1
1021	лет спустя	1	1
1022	по всему	3	1
1023	обычные для	1	1
1024	и игры	1	1
1025	вопросу о	1	1
1026	его за	3	1
1027	них есть	1	1
1028	отрывках из	1	1
1029	время его	1	1
1030	они уже	1	1
1031	неизвестно чем	1	1
1032	многочисленных высказываниях	1	1
1033	которым они	1	1
1034	и был	2	1
1035	строго говоря	1	1
1036	в принципе	1	1
1037	что се	1	1
1038	этот счет	2	1
1039	что человек	1	1
1040	выдержан в	1	1
1041	iii в	7	1
1042	намека на	1	1
1043	него в	3	1
1044	несколько в	1	1
1045	требует от	4	1
1046	собой разумеется	3	1
1047	чтобы она	1	1
1048	ссылкой на	1	1
1049	впрочем это	1	1
1050	с собой	4	1
1051	около г	3	1
1052	и повсюду	1	1
1053	разговора с	1	1
1054	разу не	3	1
1055	встречаются у	1	1
1056	стиха но	1	1
1057	ни малейшего	3	1
1058	так часто	1	1
1059	каким образом	1	1
1060	естественно не	1	1
1061	и абсолютно	1	1
1062	уверен в	2	1
1063	в построении	4	1
1064	к более	1	1
1065	аналогий с	1	1
1066	если он	3	1
1067	также целый	1	1
1068	рядом с	1	1
1069	комедия в	1	1
1070	вопросы является	1	1
1071	образа мыслей	1	1
1072	там же	1	1
1073	похож на	2	1
1074	начинается с	2	1
1075	в собственном	1	1
1076	в бою	1	1
1077	в главном	1	1
1078	введенные в	1	1
1079	кого не	1	1
1080	внимание что	1	1
1081	узнать что	1	1
1082	прошлого века	1	1
1083	и специально	1	1
1084	две сцены	2	1
1085	не его	1	1
1086	целый год	1	1
1087	обращение к	1	1
1088	виноват в	1	1
1089	моменты в	1	1
1090	время с	1	1
1091	в дальнейшем	5	1
1092	понять как	1	1
1093	случай в	1	1
1094	ставить вопрос	1	1
1095	iv и	3	1
1096	бы кончиться	1	1
1097	и того	1	1
1098	и грубой	1	1
1099	у исследователей	1	1
1100	их речи	1	1
1101	себя да	1	1
1102	и успехом	1	1
1103	я ни	1	1
1104	из других	1	1
1105	последних лет	1	1
1106	на ужасную	1	1
1107	очень точно	1	1
1108	знал что	1	1
1109	какая из	1	1
1110	время из	1	1
1111	сам не	2	1
1112	что мне	1	1
1113	текста это	1	1
1114	отсюда и	1	1
1115	положении в	1	1
1116	трудно было	2	1
1117	уйти от	1	1
1118	начиная от	2	1
1119	всего этого	1	1
1120	но даже	1	1
1121	в нескольких	1	1
1122	почти за	1	1
1123	являются не	1	1
1124	что никогда	1	1
1125	а после	3	1
1126	теперь к	1	1
1127	вопроса об	1	1
1128	больше не	1	1
1129	что вся	1	1
1130	этой сцены	3	1
1131	его принять	1	1
1132	часто дает	1	1
1133	только на	1	1
1134	пор в	1	1
1135	из iii	1	1
1136	его пребывания	1	1
1137	этого жанра	1	1
1138	ну а	1	1
1139	схеме а	1	1
1140	в плен	4	1
1141	близкое к	1	1
1142	приходит к	2	1
1143	и монолог	1	1
1144	себе и	1	1
1145	нельзя отрицать	1	1
1146	уступая место	1	1
1147	и отец	2	1
1148	на своего	1	1
1149	стихи о	1	1
1150	любви к	5	1
1151	так называемых	1	1
1152	перед ним	4	1
1153	слышится в	1	1
1154	в глаза	3	1
1155	почти в	1	1
1156	которая через	1	1
1157	главная его	1	1
1158	в пятом	4	1
1159	ii в	3	1
1160	в прошлом	1	1
1161	приходит на	1	1
1162	к ним	5	1
1163	самом начале	1	1
1164	бога и	1	1
1165	недаром в	1	1
1166	казалось что	1	1
1167	ней и	3	1
1168	он так	4	1
1169	навлечь на	1	1
1170	для всей	2	1
1171	которое так	1	1
1172	она у	1	1
1173	наряду с	4	1
1174	частности на	1	1
1175	они должны	1	1
1176	с большим	4	1
1177	такая же	2	1
1178	в нашем	1	1
1179	находится в	1	1
1180	с этими	1	1
1181	как от	1	1
1182	без того	1	1
1183	признать очень	1	1
1184	иным как	1	1
1185	в текст	1	1
1186	речь о	1	1
1187	и ранее	1	1
1188	когда в	1	1
1189	и всякого	1	1
1190	он сам	1	1
1191	отнести к	1	1
1192	русский язык	1	1
1193	он заметил	1	1
1194	линии в	1	1
1195	и чувства	1	1
1196	и две	1	1
1197	можно сомневаться	1	1
1198	его попытка	1	1
1199	друзей и	1	1
1200	где все	1	1
1201	о связи	1	1
1202	с возмущением	1	1
1203	этом же	1	1
1204	затем в	1	1
1205	который они	1	1
1206	себя в	3	1
1207	есть также	1	1
1208	и неизвестно	1	1
1209	реагировать на	1	1
1210	о ней	2	1
1211	она ни	1	1
1212	жанра в	1	1
1213	больше нравится	1	1
1214	минуты его	1	1
1215	все известные	1	1
1216	ближе к	3	1
1217	представить себе	2	1
1218	были известны	1	1
1219	для начала	1	1
1220	чтобы выяснить	1	1
1221	плод недоразумения	1	1
1222	можно предполагать	2	1
1223	еще одну	1	1
1224	именно об	2	1
1225	с презрением	1	1
1226	обо всем	1	1
1227	она и	2	1
1228	менее в	2	1
1229	последние десятилетия	2	1
1230	что монолог	1	1
1231	еще раньше	1	1
1232	похожи на	3	1
1233	чем на	1	1
1234	так я	2	1
1235	ввести в	2	1
1236	но еще	2	1
1237	следует сказать	1	1
1238	к себе	9	1
1239	остаются в	1	1
1240	в состоянии	1	1
1241	от первого	1	1
1242	в поисках	3	1
1243	беседы в	1	1
1244	еще больше	4	1
1245	построении образов	1	1
1246	именно как	1	1
1247	отметить еще	1	1
1248	обычно не	1	1
1249	дерзости и	1	1
1250	о себе	1	1
1251	в с	2	1
1252	отрывок в	1	1
1253	я нашел	1	1
1254	обратил внимание	1	1
1255	оказался в	2	1
1256	одному и	1	1
1257	не получилось	1	1
1258	голову не	1	1
1259	с другими	2	1
1260	ему удастся	2	1
1261	в третье	1	1
1262	этого человека	1	1
1263	две линии	1	1
1264	об их	1	1
1265	чем ты	1	1
1266	являются в	1	1
1267	подходит к	1	1
1268	заявляет что	1	1
1269	беседу с	1	1
1270	и притом	1	1
1271	стиха из	2	1
1272	за столетие	1	1
1273	которое совершенно	1	1
1274	о возможности	1	1
1275	что после	1	1
1276	качеств то	1	1
1277	в крайней	1	1
1278	состояли из	1	1
1279	из последних	1	1
1280	прежде чем	4	1
1281	молодые люди	1	1
1282	всех его	1	1
1283	в изложении	1	1
1284	№ и	2	1
1285	этом можно	1	1
1286	естественным для	1	1
1287	о н	1	1
1288	поэтому он	1	1
1289	был источник	1	1
1290	из уст	2	1
1291	через сто	1	1
1292	комедии мольера	1	1
1293	по которому	1	1
1294	здесь же	1	1
1295	в ожидании	2	1
1296	судить о	1	1
1297	так много	1	1
1298	совсем в	2	1
1299	в последних	1	1
1300	сцене не	1	1
1301	конечно на	1	1
1302	представлены в	1	1
1303	сцены например	1	1
1304	т о	1	1
1305	принято в	1	1
1306	как видим	2	1
1307	между ними	4	1
1308	несомненное стремление	1	1
1309	их якобы	1	1
1310	следует понимать	1	1
1311	встречается в	1	1
