N	2gram	Vygotskiy_	Problema
102	и о	6	28
103	и это	13	27
104	и как	10	27
105	хотя и	1	27
106	ничего общего	3	27
107	ничего не	4	27
108	в результате	3	26
109	другой стороны	5	26
110	да и	1	26
111	как будто	13	26
112	вместе с	10	26
113	еще и	2	26
114	это не	7	26
115	и его	8	26
116	мы можем	12	25
117	и на	7	25
118	тем самым	4	25
119	с точки	11	25
120	всяком случае	6	25
121	с тем	14	24
122	на самом	3	24
123	тем более	2	24
124	не имеет	8	24
125	таком случае	1	23
126	по своему	6	23
127	на то	25	23
128	при этом	10	23
129	тут же	1	23
130	в качестве	2	23
131	и притом	1	23
132	а только	1	23
133	то и	3	23
134	мы находим	1	23
135	есть не	2	23
136	и к	5	22
137	только на	3	22
138	можно ли	1	22
139	никогда не	9	22
140	и является	1	22
141	всех этих	2	22
142	нет ничего	1	22
143	есть в	3	22
144	значит что	2	22
145	сам по	2	22
146	его в	5	22
147	и от	1	22
148	и есть	3	22
149	и если	13	22
150	что и	7	22
151	другими словами	1	22
152	в самом	41	21
153	что всякий	2	21
154	мы должны	3	21
155	и ее	4	21
156	говорить о	3	21
157	разного рода	1	21
158	а также	1	21
159	и без	2	21
160	и только	8	21
161	именно в	3	20
162	для того	18	20
163	но как	3	20
164	можно было	7	20
165	и потому	1	20
166	о чем	1	20
167	тем что	7	20
168	несмотря на	7	20
169	как о	1	20
170	или в	6	20
171	это значит	4	19
172	кроме того	2	19
173	в них	4	19
174	с ним	6	19
175	самом деле	33	19
176	в каком	8	19
177	но если	6	19
178	того или	2	19
179	то это	5	19
180	уже в	1	19
181	то в	1	19
182	в отношении	1	19
183	но только	10	19
184	он не	11	19
185	это есть	3	19
186	если не	1	19
187	если бы	22	19
188	как в	8	19
189	жизни и	6	19
190	в этих	3	18
191	того же	4	18
192	не было	4	18
193	не будет	2	18
194	и ни	1	18
195	в ее	9	18
196	того чтобы	21	18
197	в ней	23	18
198	без всякого	1	17
199	что они	9	17
200	во всех	4	17
201	но уже	1	17
202	и здесь	9	17
203	пока еще	1	17
204	гораздо более	2	17
205	есть именно	2	17
206	мы уже	12	17
207	совсем не	3	17
208	ни о	1	17
209	в языке	1	17
210	что здесь	2	17
211	это и	4	17
212	совершенно не	8	17
213	точно так	3	16
214	что она	34	16
215	будто бы	3	16
216	как это	13	16
217	он и	1	16
218	и вовсе	1	16
219	художественного произведения	2	16
220	же в	2	16
221	для этого	9	16
222	но все	2	16
223	к тому	18	16
224	случае не	1	16
225	далеко не	3	16
226	и сам	1	15
227	казалось бы	7	15
228	с этим	11	15
229	в чем	3	15
230	всякого рода	1	15
231	в той	8	15
232	у него	6	15
233	что не	5	15
234	общего с	2	15
235	и более	4	15
236	здесь в	4	15
237	в частности	3	15
238	уже и	1	14
239	что все	10	14
240	с другими	1	14
241	сих пор	6	14
242	не так	4	14
243	этом случае	1	14
244	нас не	1	14
245	все равно	1	14
246	в котором	7	14
247	говорит о	6	14
248	нас в	1	14
249	до сих	7	14
250	в дальнейшем	1	14
251	не что	1	14
252	за пределы	1	14
253	что иное	1	14
254	иное как	1	14
255	же и	1	13
256	из них	10	13
257	тому что	10	13
258	действительности и	1	13
259	из этого	10	13
260	сами по	3	13
261	ни на	1	13
262	бы и	2	13
263	только при	1	13
264	мы имеем	2	13
265	в их	3	13
266	уже давно	3	13
267	в других	1	13
268	или иного	2	13
269	мы в	4	13
270	те или	1	13
271	дело в	1	13
272	в другом	6	12
273	с одной	7	12
274	в которой	8	12
275	каком случае	1	12
276	время как	6	12
277	в самой	9	12
278	и можно	1	12
279	для них	1	12
280	так или	1	12
281	то время	4	12
282	на первый	1	12
283	каждый раз	2	12
284	в начале	1	12
285	и очень	3	12
286	что этот	5	12
287	значения и	1	12
288	в басне	47	12
289	в смысле	1	12
290	что это	19	12
291	но именно	1	12
292	или иначе	2	12
293	нисколько не	3	12
294	в целом	8	12
295	бы то	1	11
296	о которых	10	11
297	и следовательно	2	11
298	могли бы	6	11
299	нет никакого	2	11
300	жизни в	1	11
301	свидетельствует о	1	11
302	тот же	5	11
303	мы выше	1	11
304	как именно	2	11
305	в таких	1	11
306	и другое	6	11
307	одной стороны	6	11
308	оказывается что	2	11
309	никак нельзя	2	11
310	том или	1	11
311	по поводу	1	11
312	к нему	2	11
313	только не	3	11
314	не о	1	11
315	что его	3	11
316	без всякой	2	11
317	не могут	2	11
318	и у	1	11
319	имеет значение	1	11
320	мы говорим	1	11
321	заключается в	13	11
322	в истории	3	11
323	и во	3	11
324	указание на	1	11
325	в искусстве	2	11
326	и их	2	11
327	в нашей	2	11
328	по этому	1	11
329	и тогда	1	11
330	более или	1	10
331	что у	7	10
332	но он	5	10
333	попросту говоря	1	10
334	что для	6	10
335	один из	7	10
336	со всеми	2	10
337	бы не	5	10
338	художественное произведение	2	10
339	то или	1	10
340	что оно	5	10
341	и всякий	2	10
342	у гоголя	1	10
343	все еще	1	10
344	очень много	1	10
345	в одном	9	10
346	и которые	3	10
347	отличается от	2	10
348	которые мы	2	10
349	все время	36	10
350	не то	7	10
351	в заключение	1	10
352	это будет	3	10
353	мы читаем	4	10
354	действительности но	1	10
355	быть только	1	10
356	он в	3	10
357	однако в	1	10
358	из которых	6	10
359	не имеют	4	10
360	относится к	2	10
361	внимание на	4	10
362	или менее	1	10
363	быть и	1	10
364	только то	3	10
365	собственно говоря	1	10
366	слова и	3	10
367	и другие	3	9
368	что если	6	9
369	в своих	6	9
370	их в	4	9
371	нет и	1	9
372	что даже	2	9
373	представить себе	2	9
374	здесь как	1	9
375	именно как	3	9
376	имеет ничего	1	9
377	в тех	5	9
378	тогда когда	2	9
379	в которых	9	9
380	о котором	5	9
381	это вовсе	1	9
382	в трагедии	5	9
383	того как	4	9
384	однако не	3	9
385	но эта	3	9
386	она не	10	9
387	или как	2	9
388	этому поводу	1	9
389	которые в	1	9
390	само собой	3	9
391	находим в	1	9
392	в жизни	6	9
393	правда в	1	9
394	в художественном	1	9
395	только для	3	9
396	не вполне	1	9
397	обратить внимание	1	9
398	то с	1	9
399	между прочим	1	9
400	бы в	3	9
401	не был	1	9
402	мы говорили	3	9
403	литературы и	1	9
404	был бы	4	9
405	поэтому и	1	9
406	здесь мы	6	9
407	с ней	1	9
408	взятые сами	1	9
409	в сравнении	1	9
410	и до	4	9
411	что тут	1	9
412	совсем другое	1	9
413	в условиях	1	9
414	это было	4	9
415	жизнь и	2	9
416	как же	2	9
417	идет речь	1	9
418	и наконец	2	9
419	во всем	2	8
420	является в	1	8
421	заметим что	1	8
422	только что	10	8
423	с этой	5	8
424	или вернее	2	8
425	он был	3	8
426	нас и	1	8
427	конечно не	6	8
428	во всей	3	8
429	тем же	1	8
430	что при	5	8
431	но для	1	8
432	от этого	4	8
433	между собой	2	8
434	почти всегда	3	8
435	и по	2	8
436	с ее	5	8
437	и самый	2	8
438	и при	1	8
439	к его	2	8
440	никто не	1	8
441	уж тем	1	8
442	из этих	6	8
443	и больше	2	8
444	значение в	1	8
445	и тут	2	8
446	мы будем	4	8
447	бы мы	1	8
448	на его	2	8
449	не все	1	8
450	мы сейчас	2	8
451	для всех	2	8
452	были бы	5	8
453	которые не	2	8
454	как они	2	8
455	как только	4	8
456	если в	2	8
457	мере не	1	8
458	и он	5	8
459	здесь нет	1	8
460	себе и	1	8
461	если же	3	8
462	которое мы	4	8
463	в силу	2	8
464	и особенно	1	8
465	и этот	6	8
466	том как	5	8
467	а если	1	8
468	это то	4	8
469	знак в	1	8
470	этот термин	1	8
471	для него	4	8
472	с самого	10	8
473	как он	2	8
474	некоторой степени	1	7
475	даже в	2	7
476	его от	1	7
477	но что	3	7
478	во все	1	7
479	из себя	3	7
480	мы все	6	7
481	себе в	1	7
482	что их	1	7
483	меньше всего	1	7
484	все в	1	7
485	ни от	1	7
486	а с	4	7
487	или иные	1	7
488	или иное	1	7
489	для чего	2	7
490	уже с	2	7
491	жизни а	1	7
492	оно не	1	7
493	виде как	1	7
494	к другому	1	7
495	и поэтому	3	7
496	это только	4	7
497	на этот	2	7
498	находятся в	2	7
499	мы могли	5	7
500	была бы	5	7
501	перейти к	3	7
502	в такой	5	7
503	мере в	1	7
504	это в	3	7
505	не можем	4	7
506	что на	4	7
507	еще более	2	7
508	в это	1	7
509	на этой	1	7
510	и значение	4	7
511	самого начала	10	7
512	составляющих его	1	7
513	есть по	2	7
514	по преимуществу	2	7
515	тому же	2	7
516	на тот	1	7
517	же как	3	7
518	которая является	1	7
519	определенным образом	1	7
520	даже не	1	7
521	однако и	3	7
522	нашего исследования	2	7
523	и который	2	7
524	за это	1	7
525	не на	1	7
526	и так	4	7
527	все они	3	7
528	в основе	5	7
529	большей частью	4	7
530	друг друга	1	7
531	мы возьмем	1	7
532	не указывает	1	7
533	ее в	7	7
534	понимать как	1	7
535	говорят о	1	7
536	в какой	8	7
537	что касается	2	7
538	с которыми	2	6
539	не как	1	6
540	а есть	1	6
541	именно он	1	6
542	уже на	1	6
543	в порядке	4	6
544	действительность в	1	6
545	первый взгляд	1	6
546	в действительности	3	6
547	только как	2	6
548	с самой	2	6
549	имеем в	3	6
550	от всякого	1	6
551	на него	3	6
552	что именно	3	6
553	до конца	5	6
554	а ведь	1	6
555	после этого	5	6
556	или не	3	6
557	но когда	2	6
558	жизнь в	1	6
559	заставляет нас	2	6
560	в общем	4	6
561	это совершенно	2	6
562	чтобы не	2	6
563	понятия и	1	6
564	под этим	2	6
565	отношения к	3	6
566	от художественного	1	6
567	том смысле	2	6
568	этот вопрос	5	6
569	зависимости от	1	6
570	в отдельности	2	6
571	и уже	5	6
572	с которой	1	6
573	именно на	3	6
574	и об	1	6
575	имеет никакого	3	6
576	никакого отношения	1	6
577	природы и	1	6
578	то мы	2	6
579	и всегда	2	6
580	независимо от	2	6
581	и может	5	6
582	есть и	1	6
583	можно найти	2	6
584	уже у	1	6
585	скажет что	1	6
586	к ней	3	6
587	самого себя	1	6
588	ровно ничего	1	6
589	если угодно	1	6
590	если он	5	6
591	одновременно и	3	6
592	гораздо больше	1	6
593	и того	1	6
594	к другой	2	6
595	как на	9	6
596	в зависимости	1	6
597	не мог	4	6
598	вся эта	1	6
599	что под	4	6
600	этих образов	1	6
601	поскольку они	1	6
602	содержания и	1	6
603	бы быть	2	6
604	же мы	2	6
605	во время	4	6
606	и ничего	2	6
607	из тех	1	6
608	в слове	1	6
609	в известном	1	6
610	ни к	1	6
611	этой трагедии	2	6
612	для меня	1	6
613	и той	4	6
614	этого слова	5	6
615	с его	2	6
616	этом отношении	1	6
617	есть уже	1	6
618	но с	2	6
619	без всяких	3	6
620	по существу	4	6
621	с той	8	6
622	к своему	2	6
623	для которого	1	6
624	на свете	2	6
625	часто бывает	1	6
626	только к	1	6
627	которую мы	5	6
628	который мы	4	6
629	в теории	1	6
630	дело не	3	6
631	когда он	8	6
632	в поэме	4	6
633	факт что	3	6
634	все другие	2	6
635	ли в	1	6
636	не к	5	6
637	в настоящем	1	5
638	сама собой	3	5
639	имеют ничего	1	5
640	от одного	1	5
641	вот что	1	5
642	из самых	1	5
643	к самому	4	5
644	или ином	1	5
645	взятый сам	1	5
646	требует для	1	5
647	о чем-то	1	5
648	в этот	1	5
649	это же	2	5
650	и когда	8	5
651	на одну	2	5
652	то чтобы	2	5
653	и еще	2	5
654	к этому	5	5
655	которого он	1	5
656	на себя	1	5
657	я не	9	5
658	обстоятельство что	1	5
659	по одному	2	5
660	о себе	1	5
661	и чтобы	1	5
662	одно и	4	5
663	чем больше	1	5
664	и тот	1	5
665	доходит до	1	5
666	говорили что	1	5
667	между тем	10	5
668	нам кажется	2	5
669	мы видели	7	5
670	утверждать что	2	5
671	сводится к	1	5
672	подобно тому	1	5
673	нам в	3	5
674	о самом	2	5
675	мы начинаем	1	5
676	и будет	1	5
677	ничем не	3	5
678	ясно и	3	5
679	тех пор	2	5
680	только один	2	5
681	и вся	2	5
682	к людям	1	5
683	это ясно	1	5
684	это является	2	5
685	часто и	1	5
686	он должен	2	5
687	что может	1	5
688	о нем	2	5
689	что с	4	5
690	раз в	7	5
691	ведь это	1	5
692	что ни	3	5
693	том виде	2	5
694	которые как	1	5
695	с теми	4	5
696	чем мы	1	5
697	по его	3	5
698	взятый в	1	5
699	с первого	1	5
700	и хочет	1	5
701	себе что	2	5
702	человека и	1	5
703	этой теории	1	5
704	все что	2	5
705	вещи в	1	5
706	из всех	3	5
707	нами в	3	5
708	в собственном	1	5
709	когда в	4	5
710	до того	1	5
711	больше чем	5	5
712	в каких	1	5
713	с этими	2	5
714	себя в	1	5
715	свое собственное	1	5
716	том чтобы	2	5
717	от его	1	5
718	должно быть	1	5
719	но еще	1	5
720	по мнению	2	5
721	по содержанию	1	5
722	все прочие	2	5
723	за то	1	5
724	мы действительно	1	5
725	от тех	1	5
726	одним из	2	5
727	как его	1	5
728	одна из	6	5
729	что эта	8	5
730	в нее	3	5
731	какой мере	3	5
732	стороны это	1	5
733	бы его	2	5
734	о его	2	5
735	слова как	3	5
736	там где	7	5
737	имеет свою	1	5
738	есть как	2	5
739	образом и	3	5
740	до некоторой	1	5
741	в область	1	5
742	как говорят	1	5
743	ли он	4	5
744	знает что	1	5
745	не знаем	2	5
746	а вовсе	2	5
747	или к	1	5
748	смысле что	1	5
749	нет ни	1	5
750	они не	2	5
751	без этого	1	5
752	же именно	1	5
753	но по	2	5
754	говорили выше	1	5
755	сказать и	1	5
756	он говорит	9	5
757	тому как	1	5
758	в отвлеченном	2	5
759	от того	1	5
760	отношение к	2	5
761	тот кто	1	5
762	и прежде	2	5
763	об этой	1	5
764	со всем	2	4
765	тем как	1	4
766	думается что	1	4
767	на нас	5	4
768	не хочет	1	4
769	ни одна	1	4
770	на свою	2	4
771	мы получаем	1	4
772	меня в	1	4
773	на эту	2	4
774	может существовать	1	4
775	но мы	4	4
776	так например	5	4
777	свой смысл	2	4
778	действительность и	4	4
779	действительность а	1	4
780	этим мы	1	4
781	не могли	5	4
782	ничто не	1	4
783	своим собственным	2	4
784	о самой	1	4
785	и те	2	4
786	к ним	3	4
787	мы конечно	1	4
788	теории и	1	4
789	трагедии и	4	4
790	вернее сказать	1	4
791	как нам	1	4
792	она в	4	4
793	на действительность	1	4
794	одно из	4	4
795	бы что	2	4
796	тем больше	2	4
797	является и	1	4
798	и всю	2	4
799	человек и	2	4
800	больше и	3	4
801	в эту	2	4
802	человека а	1	4
803	в русской	4	4
804	смысл и	8	4
805	спросим себя	1	4
806	нашего сознания	1	4
807	тем и	2	4
808	должны были	2	4
809	человеческих отношений	1	4
810	возникает только	1	4
811	что только	3	4
812	для построения	1	4
813	в одну	2	4
814	любви и	1	4
815	и самое	1	4
816	он только	1	4
817	и свое	1	4
818	с такой	7	4
819	что никакой	1	4
820	этот же	1	4
821	смысла и	3	4
822	с целью	1	4
823	совершенно правильно	2	4
824	можно назвать	2	4
825	мы встречаемся	1	4
826	это время	1	4
827	этот образ	1	4
828	бросается в	2	4
829	в свою	6	4
830	это все	2	4
831	самым мы	1	4
832	и независимо	1	4
833	мы хотели	1	4
834	для нее	2	4
835	указывают на	2	4
836	той же	6	4
837	бы никакого	1	4
838	и значит	1	4
839	это просто	1	4
840	у них	2	4
841	указанием на	1	4
842	он как	2	4
843	что является	1	4
844	на нее	1	4
845	это возможно	1	4
846	нас к	1	4
847	бы нам	2	4
848	разница между	1	4
849	отличие от	1	4
850	выше в	1	4
851	то обстоятельство	1	4
852	нам о	3	4
853	не делать	1	4
854	это можно	2	4
855	очень трудно	2	4
856	в каком-то	1	4
857	он с	2	4
858	от него	2	4
859	к этой	3	4
860	он всегда	1	4
861	дело с	5	4
862	остановиться на	3	4
863	требует от	1	4
864	и просто	1	4
865	равно как	1	4
866	за ним	1	4
867	например в	5	4
868	в корне	1	4
869	мы только	1	4
870	поскольку он	1	4
871	мы увидим	14	4
872	в глаза	3	4
873	начиная от	1	4
874	анализ этого	1	4
875	но они	2	4
876	образа и	1	4
877	значения этого	1	4
878	должен быть	4	4
879	наряду с	4	4
880	для ее	1	4
881	момент в	1	4
882	ее не	3	4
883	она и	2	4
884	начала и	2	4
885	то для	1	4
886	там и	1	4
887	что вы	1	4
888	это мы	2	4
889	которое в	1	4
890	и она	4	4
891	художественном произведении	1	4
892	от одной	2	4
893	которой она	1	4
894	и вместе	3	4
895	могло бы	4	4
896	бы к	1	4
897	очень часто	2	4
898	кажется что	2	4
899	всей этой	3	4
900	у которого	1	4
901	на который	2	4
902	и никогда	2	4
903	и каждый	2	4
904	с которым	2	4
905	что без	1	4
906	бы оно	1	4
907	а как	1	4
908	которого мы	1	4
909	слова это	1	4
910	к одной	1	4
911	которых мы	6	4
912	в сущности	16	4
913	другое что	1	4
914	этой точки	2	4
915	или его	3	4
916	он будет	2	4
917	если это	1	4
918	себя и	1	4
919	сразу и	1	4
920	это понятие	2	4
921	не потому	1	4
922	из него	4	4
923	только тем	1	4
924	им в	1	4
925	мог бы	1	4
926	дает нам	1	4
927	который бы	1	4
928	бы на	2	4
929	находим и	1	4
930	тут не	1	4
931	исследования мы	2	4
932	чем он	1	4
933	и которая	4	4
934	этом мы	1	4
935	при таком	4	4
936	перед собой	2	4
937	у древних	2	4
938	для нашей	3	4
939	другом случае	1	4
940	что эти	5	4
941	что от	1	4
942	до тех	2	4
943	всю свою	2	4
944	и почти	1	4
945	так чтобы	1	4
946	если она	2	4
947	что из	1	4
948	на всю	2	4
949	и часто	2	4
950	скажем что	1	4
951	на это	6	4
952	одного из	2	4
953	о каких	1	4
954	бы он	1	4
955	только после	4	4
956	эти два	4	4
957	в душе	1	3
958	еще раз	3	3
959	зрения на	1	3
960	таковы например	1	3
961	которые здесь	1	3
962	и поэтический	2	3
963	он видит	2	3
964	представлений о	1	3
965	не столько	1	3
966	с соответствующим	1	3
967	точном смысле	3	3
968	и именно	1	3
969	и другим	1	3
970	мы сразу	2	3
971	и смерти	3	3
972	начала до	1	3
973	что всякое	2	3
974	или события	1	3
975	представляет собой	3	3
976	своей трагедии	1	3
977	времени в	1	3
978	что вся	1	3
979	одной и	4	3
980	образом что	2	3
981	от той	2	3
982	во времена	1	3
983	чего он	1	3
984	именно с	1	3
985	в отдельных	1	3
986	не будут	1	3
987	для этой	1	3
988	но так	2	3
989	и которое	1	3
990	мы видим	15	3
991	обо всем	1	3
992	и мы	19	3
993	на которую	2	3
994	что уже	1	3
995	еще больше	1	3
996	он все	4	3
997	это слово	1	3
998	в определении	1	3
999	есть еще	1	3
1000	совершенно ясно	19	3
1001	ряд и	1	3
1002	о смерти	1	3
1003	если я	1	3
1004	того и	1	3
1005	и представить	1	3
1006	воды и	1	3
1007	что хотя	1	3
1008	я на	1	3
1009	отвлеченном виде	1	3
1010	эти слова	5	3
1011	от которых	2	3
1012	ничего нового	1	3
1013	относится и	1	3
1014	вот в	1	3
1015	все дело	2	3
1016	них не	1	3
1017	так уж	1	3
1018	этой действительности	1	3
1019	был в	1	3
1020	вне и	1	3
1021	до наших	1	3
1022	его к	2	3
1023	в какой-то	1	3
1024	очень важно	1	3
1025	и та	3	3
1026	к выводу	1	3
1027	однако мы	3	3
1028	от своего	2	3
1029	только там	1	3
1030	выражается в	1	3
1031	с такими	2	3
1032	что такой	2	3
1033	к какому	1	3
1034	который не	7	3
1035	сравнению с	1	3
1036	сейчас же	9	3
1037	к той	1	3
1038	это был	2	3
1039	в природе	1	3
1040	который он	1	3
1041	всем этом	1	3
1042	мысли и	2	3
1043	мы обозначили	1	3
1044	и заключается	1	3
1045	по сравнению	1	3
1046	оно является	2	3
1047	каждой из	1	3
1048	то все	1	3
1049	со всей	3	3
1050	речь идет	7	3
1051	от других	2	3
1052	на основании	2	3
1053	аллегории и	1	3
1054	тот факт	3	3
1055	в совершенно	3	3
1056	знаем что	4	3
1057	каждый из	3	3
1058	будет уже	1	3
1059	в отличие	1	3
1060	что самый	1	3
1061	знаком с	1	3
1062	это одно	3	3
1063	в мировой	1	3
1064	может не	1	3
1065	естественно что	1	3
1066	мы совершенно	2	3
1067	где он	3	3
1068	чем перейти	1	3
1069	имел в	1	3
1070	основана на	1	3
1071	борьбу с	4	3
1072	бы для	2	3
1073	в свои	1	3
1074	который как	2	3
1075	которое было	1	3
1076	которое имеет	3	3
1077	нам на	1	3
1078	возможно и	1	3
1079	мы никогда	1	3
1080	читаем о	1	3
1081	один и	1	3
1082	в каждой	1	3
1083	в одной	2	3
1084	этих двух	1	3
1085	это конечно	3	3
1086	и других	5	3
1087	до бесконечности	1	3
1088	в самых	1	3
1089	но при	2	3
1090	ни один	1	3
1091	здесь совершенно	4	3
1092	образа в	1	3
1093	что нам	1	3
1094	дело вовсе	1	3
1095	одного и	2	3
1096	иначе он	1	3
1097	место в	6	3
1098	может и	1	3
1099	однако все	1	3
1100	которая была	1	3
1101	выводу что	1	3
1102	рассказ о	2	3
1103	которая в	1	3
1104	которой они	1	3
1105	что дело	1	3
1106	например с	1	3
1107	не годится	1	3
1108	случае он	1	3
1109	от этих	1	3
1110	которых она	2	3
1111	в первом	3	3
1112	имеет для	1	3
1113	из нее	3	3
1114	мысль о	1	3
1115	весь этот	3	3
1116	смотреть на	1	3
1117	значение не	1	3
1118	ни для	1	3
1119	и эстетики	1	3
1120	остается только	1	3
1121	и людей	1	3
1122	и такие	2	3
1123	и другой	1	3
1124	с теорией	1	3
1125	когда она	4	3
1126	она тоже	1	3
1127	говорит что	17	3
1128	уже как	2	3
1129	превращается в	1	3
1130	то как	4	3
1131	всего этого	3	3
1132	так то	2	3
1133	сведений о	1	3
1134	чтобы они	1	3
1135	она ни	1	3
1136	тех случаях	1	3
1137	который только	1	3
1138	смысле как	1	3
1139	ее и	1	3
1140	отражение в	2	3
1141	последние десятилетия	1	3
1142	указать на	3	3
1143	время в	5	3
1144	и нужно	1	3
1145	видит в	3	3
1146	в мысли	1	3
1147	а к	2	3
1148	не говорит	1	3
1149	имеют никакого	1	3
1150	должен был	4	3
1151	на этом	6	3
1152	ли это	3	3
1153	говорил о	3	3
1154	образ не	1	3
1155	от самого	1	3
1156	на другой	1	3
1157	произведения искусства	1	3
1158	огромное количество	1	3
1159	за ними	1	3
1160	однако уже	3	3
1161	всех других	1	3
1162	сущности говоря	10	3
1163	что смысл	2	3
1164	почему же	1	3
1165	друг другу	2	3
1166	в первой	2	3
1167	столь же	5	3
1168	значения как	1	3
1169	и действительно	2	3
1170	мы назвали	1	3
1171	его с	1	3
1172	должна быть	5	3
1173	на ее	2	3
1174	из того	1	3
1175	закон и	1	3
1176	однако он	2	3
1177	мы понимаем	1	3
1178	конечно в	3	3
1179	простым и	1	3
1180	заключается не	2	3
1181	вместо этого	2	3
1182	оно есть	2	3
1183	в романе	2	3
1184	относятся к	1	3
1185	по самому	3	3
1186	со стороны	4	3
1187	всей своей	1	3
1188	сознательно и	1	3
1189	хотя она	1	3
1190	бы с	1	3
1191	язык и	1	3
1192	каким угодно	1	3
1193	самый этот	3	3
1194	развития и	2	3
1195	страстей и	1	3
1196	он хочет	3	3
1197	что многие	1	3
1198	мы хотим	4	3
1199	не имела	1	3
1200	заметить что	2	3
1201	еще очень	1	3
1202	не за	1	3
1203	он может	2	3
1204	просто на	1	3
1205	в искусство	1	3
1206	увидим ниже	2	3
1207	бы нас	1	3
1208	формы и	1	3
1209	чтобы этот	1	3
1210	в более	1	3
1211	деле если	2	3
1212	истории искусства	1	3
1213	человека это	1	3
1214	отдельные точки	1	3
1215	и где	2	3
1216	как она	8	3
1217	как ее	1	3
1218	с историей	2	3
1219	как люди	1	3
1220	это так	1	3
1221	мысли в	1	3
1222	как показывает	2	3
1223	самый обыкновенный	1	3
1224	она должна	3	3
1225	то чего	1	3
1226	небольшой поэме	1	3
1227	длинный ряд	1	3
1228	которое указывает	1	3
1229	в трех	1	3
1230	уже видели	1	3
1231	думать что	3	3
1232	и всех	1	3
1233	в понимании	1	3
1234	они суть	1	3
1235	достаточно только	1	3
1236	мы указали	1	3
1237	ничего подобного	2	3
1238	она действительно	1	3
1239	говорит не	2	3
1240	что поэт	4	3
1241	образов в	1	2
1242	никогда и	1	2
1243	и имеет	1	2
1244	между этими	1	2
1245	он считает	2	2
1246	кто иной	1	2
1247	к действительности	3	2
1248	до самого	2	2
1249	формы в	2	2
1250	у тургенева	1	2
1251	пение соловья	2	2
1252	который говорит	6	2
1253	будет ли	1	2
1254	что наш	1	2
1255	же эти	1	2
1256	количество и	1	2
1257	из двух	4	2
1258	том единственном	1	2
1259	сам собой	3	2
1260	ее элементов	1	2
1261	к каким	2	2
1262	уверен в	1	2
1263	исходить из	1	2
1264	либо в	6	2
1265	это будут	1	2
1266	уже то	1	2
1267	смысл этого	3	2
1268	тогда не	1	2
1269	всем его	1	2
1270	понять как	1	2
1271	для выражения	1	2
1272	некоторые из	1	2
1273	существование и	1	2
1274	и каждое	1	2
1275	басня и	3	2
1276	почти исключительно	1	2
1277	из жизни	1	2
1278	читаем что	1	2
1279	при их	1	2
1280	предисловии к	2	2
1281	для своей	2	2
1282	это необходимо	1	2
1283	же его	1	2
1284	свою очередь	3	2
1285	с другим	2	2
1286	и начал	2	2
1287	утверждал что	2	2
1288	есть действительно	1	2
1289	нас на	2	2
1290	него не	1	2
1291	необходимо сделать	1	2
1292	ее как	1	2
1293	то чем	1	2
1294	и вдруг	2	2
1295	как этого	1	2
1296	ли что	2	2
1297	бы ее	2	2
1298	смысле его	1	2
1299	что действительность	1	2
1300	чем это	1	2
1301	ближе к	1	2
1302	д все	1	2
1303	такой степени	3	2
1304	о двух	1	2
1305	в драме	2	2
1306	другое и	2	2
1307	его произведения	1	2
1308	поэзии в	2	2
1309	они будут	1	2
1310	в следующем	1	2
1311	для иллюстрации	2	2
1312	понимать только	1	2
1313	и некоторые	1	2
1314	и говорит	4	2
