N	3gram	Bakhtin_Pr	Myshleni
88	и как бы	3	5
89	мы думаем что	1	5
90	не совпадает с	2	5
91	говорит он что	1	5
92	как если бы	1	5
93	той мере в	1	5
94	но все же	3	5
95	так как в	1	5
96	того что он	1	5
97	тому что он	1	5
98	и что в	1	5
99	в той мере	1	5
100	прежде всего в	1	5
101	в той же	3	5
102	таким образом мы	1	5
103	сами по себе	4	5
104	в конце концов	7	5
105	что все эти	1	5
106	с другом в	2	5
107	и в этом	8	5
108	но он не	2	5
109	в то же	10	5
110	благодаря этому возникает	1	5
111	не только в	2	5
112	все эти три	1	5
113	тем что оно	1	5
114	по нашему мнению	3	5
115	мы видим что	2	4
116	так и в	1	4
117	не потому что	3	4
118	между тем как	4	4
119	таким образом и	1	4
120	лежащие в основе	2	4
121	и во всяком	1	4
122	в себе и	1	4
123	таким образом в	2	4
124	далеко за пределы	1	4
125	потому что у	3	4
126	как более или	1	4
127	то же что	3	4
128	том что мы	1	4
129	в значительной степени	1	4
130	ни один из	1	4
131	что в сущности	1	4
132	ту же мысль	1	4
133	тому как в	2	4
134	и в своей	1	4
135	мы постараемся показать	1	4
136	в предисловии к	1	4
137	на первом месте	1	4
138	до самого последнего	1	3
139	то ни было	2	3
140	один из них	1	3
141	хотя бы и	3	3
142	том и другом	2	3
143	она не может	3	3
144	слово потому что	1	3
145	сказать что в	1	3
146	уже в самом	1	3
147	то же время	10	3
148	но не может	1	3
149	и только в	1	3
150	мы должны остановиться	1	3
151	в целом ряде	2	3
152	но и не	2	3
153	между отдельными элементами	1	3
154	дело в том	1	3
155	к правильному пониманию	1	3
156	того или иного	1	3
157	мы имеем в	2	3
158	и не могут	1	3
159	с ним но	1	3
160	с другом но	1	3
161	является одним из	2	3
162	оно может быть	2	3
163	самого последнего времени	1	3
164	от того как	1	3
165	и со стороны	1	3
166	говорит он как	1	3
167	перед нами в	3	3
168	его к тому	1	3
169	но для того	1	3
170	один из этих	1	3
171	тех или иных	1	3
172	по ту сторону	2	3
173	а потому что	1	3
174	на котором мы	1	3
175	как раз и	2	3
176	бы то ни	3	3
177	говорит об этом	2	3
178	та или иная	1	3
179	а вместе с	1	3
180	то новое что	1	3
181	а не как	4	3
182	в которой он	1	3
183	и в самом	1	3
184	а следовательно и	1	3
185	я не могу	1	3
186	не приводит к	1	3
187	того что в	1	3
188	имеем в виду	2	3
189	то что для	1	3
190	но не для	1	3
191	все равно что	1	3
192	что должно быть	1	3
193	потому что они	2	3
194	нет и не	1	3
195	в той или	2	2
196	при этом неизбежно	1	2
197	что она не	3	2
198	том что это	1	2
199	ни в каком	1	2
200	как в этом	1	2
201	не могло бы	1	2
202	является как раз	1	2
203	ставит вопрос о	1	2
204	в сущности ничего	1	2
205	в нашем анализе	1	2
206	то что обычно	1	2
207	что в данном	1	2
208	исключающих друг друга	1	2
209	потому что она	3	2
210	он говорит сам	1	2
211	к другу и	1	2
212	и по отношению	1	2
213	именно в этой	1	2
214	дело идет о	4	2
215	в нем но	1	2
216	чтобы убедиться в	1	2
217	но только в	1	2
218	тем более что	2	2
219	сущности ничего не	1	2
220	в какой мы	1	2
221	не входит в	3	2
222	между ними существует	1	2
223	между ними не	1	2
224	в одном из	3	2
225	таким образом все	2	2
226	как и для	1	2
227	в чем же	1	2
228	может быть в	1	2
229	не только к	1	2
230	же самое слово	1	2
231	все же не	1	2
232	таким же успехом	1	2
233	лежат в зоне	1	2
234	у нее нет	1	2
235	что оно есть	1	2
236	но на самом	1	2
237	тем или иным	1	2
238	выходит за пределы	2	2
239	никогда не может	1	2
240	что может быть	2	2
241	как бы в	3	2
242	на протяжении всего	2	2
243	раз и навсегда	2	2
244	прав в том	1	2
245	новые и новые	1	2
246	в самом конце	1	2
247	о котором мы	1	2
248	в себе в	1	2
249	до известной степени	1	2
250	в таком смысле	1	2
251	в которой они	1	2
252	он не может	2	2
253	которые могли бы	1	2
254	не отличается от	1	2
255	что у него	1	2
256	в самой основе	1	2
257	легко заметить что	1	2
258	и через него	1	2
259	в его сознании	2	2
260	же что и	1	2
261	и никогда не	1	2
262	по себе не	1	2
263	другом месте и	1	2
264	в своей книге	2	2
265	и в его	3	2
266	по этому пути	1	2
267	точки зрения на	2	2
268	в большинстве случаев	3	2
269	от нее в	1	2
270	вызывая в нем	1	2
271	в результате такого	2	2
272	и в высшей	1	2
273	котором мы говорили	1	2
274	он должен быть	1	2
275	не столько в	1	2
276	лежащей в основе	1	2
277	в том отношении	1	2
278	и именно в	1	2
279	может быть понято	1	2
280	только и могут	1	2
281	во всем этом	1	2
282	что все это	1	2
283	и не только	1	2
284	не тем что	1	2
285	только в этой	2	2
286	зависимости от того	1	2
287	благоприятные условия для	1	2
288	в их основе	2	2
289	как одна из	1	2
290	по себе является	1	2
291	но тем не	1	2
292	к той же	1	2
293	они ни были	1	2
294	в свете этого	1	2
295	по этому вопросу	1	2
296	тот же самый	1	2
297	во всех этих	1	2
298	и до конца	4	2
299	то что я	2	2
300	пробным камнем для	1	2
301	мы остановимся в	1	2
302	не может понять	2	1
303	должна быть в	1	1
304	вот что говорит	1	1
305	все то что	3	1
306	же время не	3	1
307	внешний мир в	1	1
308	по себе но	1	1
309	по себе а	1	1
310	так сказать по	2	1
311	и если не	1	1
312	в свете нашего	1	1
313	возможно только при	1	1
314	том отношении что	1	1
315	той же плоскости	1	1
316	но ни один	1	1
317	свое отношение к	1	1
318	себе не имеет	1	1
319	они и не	2	1
320	если же мы	1	1
321	эта новая постановка	1	1
322	как и его	1	1
323	в неразрывное единство	1	1
324	но и их	1	1
325	мы подходим к	1	1
326	в художественной литературе	1	1
327	более сложном отношении	1	1
328	хотел бы верить	1	1
329	его сознания и	2	1
330	они не могут	1	1
331	свою точку зрения	1	1
332	у него в	1	1
333	но и он	1	1
334	свою внутреннюю логику	1	1
335	было бы привести	1	1
336	они нуждаются в	1	1
337	вновь и вновь	1	1
338	если бы они	1	1
339	создается впечатление что	1	1
340	для нас с	1	1
341	точки зрения своей	1	1
342	если бы это	1	1
343	представляется нам правильным	1	1
344	все эти исследования	1	1
345	чего он не	1	1
346	с другими сознаниями	3	1
347	том что на	1	1
348	поэтому можно сказать	1	1
349	конечно только в	1	1
350	заключенных в нем	1	1
351	что в самом	1	1
352	в полной мере	1	1
353	иной чем в	1	1
354	дело таким образом	1	1
355	в основе его	1	1
356	как таковая она	1	1
357	переходит в другое	2	1
358	и превращается в	1	1
359	они вовсе не	1	1
360	из которых ни	1	1
361	живым существом и	2	1
362	в первой и	1	1
363	но не в	2	1
364	и т.п и	1	1
365	зависит от того	1	1
366	что это не	1	1
367	этом смысле он	1	1
368	существу с точки	1	1
369	в этой форме	2	1
370	функциями но и	1	1
371	в самом предмете	1	1
372	но они уже	1	1
373	как мы сейчас	1	1
374	качеств и свойств	1	1
375	прямо сказать что	1	1
376	и делает его	1	1
377	но именно этот	2	1
378	глубокое и верное	1	1
379	его личности и	1	1
380	а не только	2	1
381	интересующей нас точки	1	1
382	потому что именно	1	1
383	в виду прежде	1	1
384	самим по себе	1	1
385	сверх того что	1	1
386	и входит в	2	1
387	рождается и живет	1	1
388	могли бы быть	1	1
389	прежде всего то	1	1
390	можем сказать что	2	1
391	из которого мы	1	1
392	приводит его к	1	1
393	с интересующей нас	1	1
394	мы говорили в	1	1
395	идея о том	1	1
396	как только она	1	1
397	в истории его	1	1
398	даже там где	2	1
399	в этих словах	1	1
400	однако в этой	1	1
401	складываются и развиваются	1	1
402	несмотря на свою	1	1
403	бы сказать так	1	1
404	от всех этих	1	1
405	и могут быть	1	1
406	мы увидим дальше	1	1
407	она так же	1	1
408	не было бы	1	1
409	психологии и в	1	1
410	мы должны перейти	1	1
411	как бы глубоки	1	1
412	смысле как мы	1	1
413	которого мы приводили	1	1
414	в полном смысле	2	1
415	это не так	1	1
416	по крайней мере	3	1
417	как раз тех	1	1
418	для них в	1	1
419	там где она	2	1
420	может быть даже	2	1
421	могли войти в	1	1
422	бы там ни	1	1
423	было бы сказать	1	1
424	не так что	1	1
425	как и сам	1	1
426	с не меньшим	1	1
427	и относится к	1	1
428	как один из	1	1
429	как впрочем и	1	1
430	за пределы только	1	1
431	потому что не	2	1
432	об этом мы	1	1
433	во всех своих	1	1
434	бы рядом с	1	1
435	время как обычно	1	1
436	нам еще не	1	1
437	не служит выражением	1	1
438	чем же это	1	1
439	в идеалистической философии	1	1
440	то что должно	1	1
441	ни одна из	1	1
442	идея может быть	2	1
443	и навсегда не	1	1
444	мысли как таковой	1	1
445	этом отношении не	1	1
446	и последнее слово	1	1
447	перед ним новые	1	1
448	отношению к себе	1	1
449	и это не	3	1
450	в себя весь	1	1
451	как бы ни	1	1
452	со стороны его	1	1
453	к предмету и	1	1
454	как бы рядом	1	1
455	во всей его	2	1
456	в пределах одного	1	1
457	как бы к	1	1
458	в плане чисто	1	1
459	с самим собой	1	1
460	как и у	1	1
461	но именно в	1	1
462	нашей работы мы	1	1
463	с ним и	3	1
464	значение для понимания	1	1
465	он произносит в	1	1
466	полном смысле этого	2	1
467	было бы дать	1	1
468	бы глубоки они	1	1
469	этот период не	1	1
470	сказать что и	1	1
471	и на его	1	1
472	свое последнее слово	1	1
473	которые казалось бы	1	1
474	себе и в	1	1
475	там где дело	1	1
476	все это в	1	1
477	мысли к мысли	1	1
478	жизни и в	1	1
479	при подходе к	1	1
480	и уже по	1	1
481	ведь то что	1	1
482	к учению о	1	1
483	что еще не	1	1
484	глубоки они ни	1	1
485	его лежит не	1	1
486	ответ на вопрос	1	1
487	но все эти	1	1
488	не может служить	1	1
489	бы он ни	2	1
490	там где он	1	1
491	в противоречии с	1	1
492	и другие авторы	1	1
493	отличие от этого	1	1
494	по нашему убеждению	2	1
495	и даже не	1	1
496	ближе подходит к	1	1
497	в пределах своего	1	1
498	видеть в нем	1	1
499	сравнить его с	1	1
500	и наконец в	1	1
501	даже если мы	1	1
502	на задний план	1	1
503	отношению к ним	1	1
504	постараемся показать что	1	1
505	точки зрения но	1	1
506	сложном отношении к	1	1
507	основная ошибка была	1	1
508	точку зрения на	4	1
509	сам автор в	1	1
510	которой можно было	1	1
511	сказать что у	1	1
512	с мыслью и	1	1
513	но с таким	1	1
514	можно прямо сказать	1	1
515	отсюда следует что	1	1
516	в своей совокупности	1	1
517	почву на которой	1	1
518	в жизни и	1	1
519	не только его	1	1
520	по всей вероятности	1	1
521	не в том	1	1
522	это происходит в	1	1
523	и есть то	1	1
524	не об одном	1	1
525	из основных моментов	1	1
526	говорит сам с	1	1
527	лежит в самой	1	1
528	не могли войти	1	1
529	и самое слово	1	1
530	выражать одну и	1	1
531	в недоумении перед	1	1
532	мы можем сказать	2	1
533	в своем собственном	1	1
534	этого в самом	1	1
535	нас точки зрения	1	1
536	являются таким же	1	1
537	мы не видим	1	1
538	в другой работе	1	1
539	но и с	1	1
540	неизбежно превращается в	1	1
541	человека и его	2	1
542	и в то	3	1
543	точки зрения ее	1	1
544	как бы он	1	1
545	что они не	1	1
546	и в других	1	1
547	из них не	1	1
548	не имеет ничего	1	1
549	не в одном	1	1
550	шагом вперед в	1	1
551	никогда не приводит	1	1
552	это не значит	3	1
553	могла бы быть	1	1
554	котором мы остановимся	1	1
555	которые сами по	1	1
556	ему не приходится	1	1
557	что для них	1	1
558	ни в какие	1	1
559	самой природе своей	1	1
560	он и говорит	1	1
561	слова но и	1	1
562	и по существу	1	1
563	да и не	1	1
564	дело идет не	6	1
565	из одного плана	1	1
566	материала на котором	1	1
567	включил его в	1	1
568	самой своей сущности	1	1
569	самого начала все	2	1
570	слова мы уже	1	1
571	в себя как	1	1
572	смысл и значение	1	1
573	по самой природе	1	1
574	в определенном направлении	1	1
575	то что было	3	1
576	и заключается в	1	1
577	может показаться что	1	1
578	тому что в	1	1
579	и в том	2	1
580	к нему и	2	1
581	в них есть	1	1
582	друг друга и	2	1
583	равно как и	1	1
584	которые не поддаются	1	1
585	имеют все же	1	1
586	к нему в	1	1
587	совершенно в той	1	1
588	мы видим не	1	1
589	слово в процессе	1	1
590	в своей новой	1	1
591	по существу с	1	1
592	не может иметь	1	1
593	и вот в	1	1
594	как со стороны	1	1
595	что в результате	1	1
596	на свои составные	1	1
597	мы должны рассматривать	2	1
598	в какой бы	1	1
599	виду прежде всего	1	1
600	выйти за пределы	1	1
601	отношении друг к	1	1
602	в одной плоскости	7	1
603	ничем не отличается	1	1
604	то что может	1	1
605	точка зрения на	2	1
606	мы бы сказали	1	1
607	что же это	1	1
608	это не только	1	1
609	при этом совершенно	1	1
610	говорить о том	1	1
611	говорит он я	1	1
612	со всеми ее	1	1
613	в момент его	2	1
614	никогда не является	1	1
615	здесь мы должны	2	1
616	могут дать повод	1	1
617	он может быть	2	1
618	быть тем что	1	1
619	хотя и не	1	1
620	что дело идет	2	1
621	что и у	1	1
622	образом мы можем	1	1
623	точки зрения а	1	1
624	одно из самых	1	1
625	на слово и	1	1
626	так и со	1	1
627	только в той	1	1
628	он прежде всего	1	1
629	но все они	1	1
630	выражение и в	1	1
631	далеко не все	1	1
632	и притом в	1	1
633	только для себя	1	1
634	или лучше сказать	1	1
635	по себе как	1	1
636	можно даже сказать	1	1
637	есть то что	1	1
638	там ни было	1	1
639	и не потому	2	1
640	тем что он	1	1
641	которая заставляет его	1	1
642	со всей полнотой	1	1
643	так чтобы она	1	1
644	всяком случае не	1	1
645	его содержания как	1	1
646	находит свое внешнее	1	1
647	не может найти	1	1
648	не только ее	1	1
649	да и по	1	1
650	последнее слово в	1	1
651	только в смысле	1	1
652	мне кажется что	1	1
653	в более сложном	1	1
654	взаимно исключающих друг	1	1
655	противоречащих друг другу	1	1
656	это и есть	3	1
657	по себе она	1	1
658	но с другой	2	1
659	начала и до	2	1
