N	2gram	Losev_Prob	Marksizm
281	так называемая	1	5
282	различие между	1	5
283	знак и	10	5
284	и вот	1	5
285	ее в	2	5
286	связана с	1	5
287	хотя и	9	5
288	данного языка	1	5
289	в конкретном	1	5
290	из него	2	5
291	точку зрения	1	5
292	формы и	3	5
293	в душе	1	5
294	этом случае	8	5
295	в более	1	5
296	значение в	3	5
297	отражает и	1	5
298	то мы	3	5
299	таком случае	7	5
300	или в	7	5
301	но не	6	5
302	в условиях	7	5
303	тем более	8	5
304	как слово	1	5
305	к одному	1	5
306	же деле	7	5
307	она не	3	5
308	знака к	2	5
309	ведь если	3	5
310	гуманитарных наук	1	5
311	данного слова	4	5
312	какого бы	1	4
313	и к	9	4
314	же и	7	4
315	только что	4	4
316	развития языка	1	4
317	какой бы	2	4
318	в них	6	4
319	но все	5	4
320	тем что	8	4
321	из всего	1	4
322	он является	5	4
323	не прав	1	4
324	к другой	3	4
325	к проблеме	2	4
326	правда и	1	4
327	говорит что	1	4
328	следующим образом	1	4
329	в зависимости	3	4
330	во всей	3	4
331	к ее	1	4
332	из них	4	4
333	едва ли	8	4
334	что они	8	4
335	и он	3	4
336	она и	1	4
337	узком смысле	2	4
338	несмотря на	4	4
339	что все	2	4
340	не знает	1	4
341	в которой	3	4
342	именно здесь	2	4
343	одним из	2	4
344	что она	5	4
345	но для	3	4
346	но ведь	2	4
347	следовательно и	1	4
348	его значение	1	4
349	в других	2	4
350	но к	2	4
351	для его	4	4
352	ведь в	2	4
353	стремится к	1	4
354	не дает	1	4
355	и речи	1	4
356	но при	1	4
357	так что	21	4
358	если же	4	4
359	всех других	2	4
360	все те	2	4
361	в тех	3	4
362	и тот	2	4
363	из этого	5	4
364	независимо от	4	4
365	имеет свою	3	4
366	и особенно	3	4
367	к целому	1	4
368	от нее	2	4
369	мы замечаем	1	4
370	языка с	1	4
371	не могут	1	4
372	со всеми	1	4
373	и действительно	2	4
374	значения и	1	4
375	можно назвать	1	4
376	к его	1	4
377	эта последняя	2	4
378	нет ничего	6	4
379	первом случае	1	4
380	бы и	7	4
381	автора и	1	4
382	и до	3	4
383	что здесь	5	4
384	нет и	1	4
385	мог бы	1	4
386	но именно	4	4
387	только при	10	4
388	и то	17	4
389	только с	5	4
390	категории и	1	4
391	данное слово	5	4
392	нас не	6	4
393	уже в	5	4
394	не будем	4	4
395	это и	11	4
396	в определенном	1	4
397	можно сказать	10	4
398	слова но	3	4
399	как она	2	4
400	или даже	6	4
401	к своему	1	4
402	знаком и	4	4
403	войти в	1	4
404	каких бы	1	4
405	другими словами	9	4
406	как он	2	4
407	относится к	4	4
408	стороны и	3	4
409	в каких	1	4
410	одного из	1	4
411	и самого	2	4
412	в узком	2	4
413	жизни и	7	4
414	и прежде	3	4
415	в области	2	4
416	нуждается в	1	4
417	эти два	2	4
418	мы сказали	2	4
419	они являются	2	3
420	они существуют	1	3
421	языке и	1	3
422	однако и	2	3
423	даже в	2	3
424	оно уже	1	3
425	в своих	2	3
426	с тем	9	3
427	мы только	4	3
428	является для	1	3
429	значение не	1	3
430	знак в	4	3
431	на первый	6	3
432	отражается в	1	3
433	в дальнейшем	1	3
434	или вернее	1	3
435	даже и	33	3
436	в этот	1	3
437	одной и	2	3
438	но они	4	3
439	говорить о	7	3
440	на пути	1	3
441	ни взяли	2	3
442	является как	1	3
443	действительности на	1	3
444	всегда и	1	3
445	находится в	1	3
446	момент в	1	3
447	с ним	11	3
448	эпоху возрождения	1	3
449	а следовательно	1	3
450	мы видим	1	3
451	все его	1	3
452	от автора	1	3
453	от его	4	3
454	здесь нет	1	3
455	вопрос мы	1	3
456	тем не	23	3
457	в научном	1	3
458	в тот	1	3
459	там и	4	3
460	обстоит дело	1	3
461	лежит в	1	3
462	не о	2	3
463	в непрерывном	1	3
464	в живом	1	3
465	определенное и	1	3
466	между собой	3	3
467	этом как	1	3
468	делает его	1	3
469	речи или	2	3
470	действительности и	2	3
471	чтобы понять	1	3
472	это вполне	2	3
473	мы говорили	3	3
474	более или	2	3
475	как это	4	3
476	одно и	4	3
477	и та	1	3
478	по своей	1	3
479	значение и	7	3
480	общего с	3	3
481	и др	1	3
482	и есть	9	3
483	знак как	3	3
484	как знак	5	3
485	для первого	1	3
486	были бы	5	3
487	не так	8	3
488	во втором	1	3
489	речи может	1	3
490	и этот	3	3
491	мы встречаем	1	3
492	его из	1	3
493	если он	1	3
494	как к	1	3
495	тогда когда	1	3
496	не идет	1	3
497	и при	2	3
498	учение о	3	3
499	из которых	6	3
500	не на	2	3
501	можно было	7	3
502	от их	2	3
503	поэтому и	3	3
504	имеет значение	6	3
505	для каждого	2	3
506	но вот	4	3
507	к которым	1	3
508	и они	1	3
509	в которых	3	3
510	еще и	10	3
511	ни к	3	3
512	то он	3	3
513	поэтому не	1	3
514	речи он	1	3
515	потому что	40	3
516	он хочет	1	3
517	нет никакой	4	3
518	более и	1	3
519	момент исторического	1	3
520	и той	2	3
521	на этот	4	3
522	он может	2	3
523	здесь не	11	3
524	но если	12	3
525	является только	8	3
526	у них	2	3
527	но это	13	3
528	мы возьмем	5	3
529	понять и	1	3
530	находятся в	5	3
531	ответ на	1	3
532	всякий знак	21	3
533	что оно	4	3
534	они не	1	3
535	свидетельствует о	2	3
536	и сама	4	3
537	том числе	1	3
538	и борьбы	1	3
539	себя самого	1	3
540	для данной	1	3
541	в каком-нибудь	1	3
542	с их	2	3
543	однако не	4	3
544	и непосредственно	3	3
545	или иначе	2	3
546	на нее	1	3
547	в ту	2	3
548	говорить об	2	3
549	есть только	5	3
550	на все	1	3
551	один и	2	3
552	только и	9	3
553	по самой	1	3
554	в виде	20	3
555	или менее	2	3
556	одним и	1	3
557	и вообще	20	3
558	мысли в	1	3
559	не все	1	3
560	связаны с	1	3
561	на них	1	3
562	и по	3	3
563	этих двух	1	3
564	того или	8	3
565	и других	1	3
566	первый план	3	3
567	действительности но	3	3
568	ту или	3	3
569	также и	22	3
570	в значительной	2	3
571	когда он	2	3
572	не с	1	3
573	каждый раз	7	3
574	в нашей	4	3
575	или как	4	3
576	числе и	1	3
577	со своими	1	3
578	и о	8	3
579	благодаря этому	1	3
580	все более	1	3
581	и только	10	3
582	само собой	3	3
583	конце концов	4	3
584	становится в	1	3
585	в целом	9	3
586	и тогда	3	3
587	во всем	2	2
588	и другие	4	2
589	для всех	3	2
590	мы это	1	2
591	вообще не	5	2
592	к этой	2	2
593	есть прежде	3	2
594	с этой	3	2
595	дело с	3	2
596	вопросу о	1	2
597	из всех	1	2
598	глаза и	1	2
599	это значит	12	2
600	в разных	4	2
601	тем как	1	2
602	правда это	1	2
603	что современная	1	2
604	силой и	1	2
605	как они	4	2
606	не абстрактная	1	2
607	из нее	1	2
608	мы и	5	2
609	где они	1	2
610	к каким	1	2
611	прямо сказать	1	2
612	в речи	1	2
613	превращается в	1	2
614	исходить из	1	2
615	следовательно все	1	2
616	том или	6	2
617	например в	1	2
618	в жизни	1	2
619	его на	1	2
620	к самому	3	2
621	в собственном	1	2
622	их в	2	2
623	а именно	12	2
624	всю эту	1	2
625	может существовать	3	2
626	или ином	3	2
627	отличается от	8	2
628	почти все	1	2
629	поскольку он	1	2
630	языка то	1	2
631	диалектического материализма	1	2
632	широком смысле	2	2
633	так например	1	2
634	редчайших случаях	1	2
635	не столь	1	2
636	действительности в	1	2
637	перестает быть	3	2
638	случай когда	1	2
639	во все	3	2
640	то этот	2	2
641	сам и	1	2
642	этом мы	3	2
643	значение то	1	2
644	всего этого	2	2
645	почти исключительно	1	2
646	же касается	5	2
647	это же	4	2
648	оно так	1	2
649	мы все	5	2
650	для данного	1	2
651	его именно	1	2
652	тем самым	9	2
653	не вполне	3	2
654	то как	1	2
655	не что	6	2
656	себе отчет	3	2
657	момента в	1	2
658	отчет в	4	2
659	соприкасается с	1	2
660	образ и	4	2
661	в голове	1	2
662	такая же	1	2
663	на сцене	2	2
664	на него	3	2
665	в атмосфере	1	2
666	иначе и	2	2
667	от них	1	2
668	от себя	2	2
669	рода действительность	1	2
670	не просто	36	2
671	они могут	1	2
672	крайней мере	9	2
673	гораздо более	6	2
674	и во	5	2
675	мы скажем	4	2
676	и весь	2	2
677	действительно ли	1	2
678	видели что	1	2
679	ее и	2	2
680	собой и	1	2
681	и всей	2	2
682	и знак	3	2
683	это будет	7	2
684	она в	2	2
685	быть в	2	2
686	ведь есть	2	2
687	форма является	1	2
688	а ведь	4	2
689	отношения к	3	2
690	является чистым	1	2
691	первобытного мышления	1	2
692	после этого	1	2
693	и за	2	2
694	или иную	3	2
695	для них	4	2
696	тому же	1	2
697	и притом	7	2
698	является и	2	2
699	но он	1	2
700	что его	3	2
701	они сами	1	2
702	и всего	1	2
703	не остается	1	2
704	у тургенева	2	2
705	диалектическое становление	1	2
706	и именно	2	2
707	же как	5	2
708	между прочим	4	2
709	в оценках	1	2
710	которой она	3	2
711	а просто	1	2
712	и являются	1	2
713	зрения и	1	2
714	знака с	3	2
715	себе и	4	2
716	лишнего человека	1	2
717	а только	9	2
718	в чем	5	2
719	звука и	2	2
720	всех своих	1	2
721	остается в	1	2
722	всей их	1	2
723	здесь как	1	2
724	именно как	1	2
725	могли бы	6	2
726	но можно	1	2
727	а с	2	2
728	если оно	3	2
729	бы к	3	2
730	целое и	4	2
731	только путем	4	2
732	от знака	2	2
733	эти слова	2	2
734	зрения в	1	2
735	еще только	3	2
736	ту же	1	2
737	совсем не	4	2
738	общего не	1	2
739	бы они	1	2
740	при такой	1	2
741	соединении с	1	2
742	но только	10	2
743	даже не	3	2
744	этом смысле	5	2
745	вот в	1	2
746	в нее	2	2
747	в новое	3	2
748	мы здесь	2	2
749	и отличается	1	2
750	когда мы	24	2
751	тот или	4	2
752	этот предмет	2	2
753	нашего анализа	2	2
754	другую действительность	1	2
755	мы дадим	1	2
756	его как	3	2
757	это делает	1	2
758	этой действительности	1	2
759	не значит	3	2
760	в первой	1	2
761	или может	1	2
762	не то	2	2
763	образом в	2	2
764	же мы	1	2
765	или иного	5	2
766	во время	3	2
767	прав в	2	2
768	всех этих	6	2
769	так или	2	2
770	собственном смысле	1	2
771	в частности	4	2
772	а потому	1	2
773	в содержании	2	2
774	все в	4	2
775	мы вовсе	1	2
776	оно и	2	2
777	в самый	1	2
778	к одной	2	2
779	своих героев	2	2
780	эти особенности	1	2
781	была бы	2	2
782	тоже только	2	2
783	что большинство	1	2
784	данного знака	2	2
785	поэтому в	2	2
786	к выводу	1	2
787	слова мы	1	2
788	оно не	1	2
789	сами по	8	2
790	конечно и	2	2
791	мы понимаем	1	2
792	ни о	8	2
793	смысла и	1	2
794	заключается в	8	2
795	прибавить еще	1	2
796	вовсе нет	1	2
797	имеет дело	1	2
798	превращаются в	1	2
799	этот тип	1	2
800	живой речи	1	2
801	свой собственный	3	2
802	это та	1	2
803	как о	6	2
804	и так	1	2
805	никто не	5	2
806	явлений и	3	2
807	себя и	1	2
808	бы не	2	2
809	ее понимает	1	2
810	ему и	1	2
811	этом условии	1	2
812	далек от	1	2
813	нет в	2	2
814	в баснях	2	2
815	время является	1	2
816	по крайней	9	2
817	художественный образ	12	2
818	значения для	1	2
819	случае оно	1	2
820	ясность и	1	2
821	перейти в	1	2
822	такой не	1	2
823	огромной исторической	1	2
824	что мы	12	2
825	мы его	2	2
826	и если	11	2
827	вечное становление	1	2
828	и поэтому	3	2
829	быть не	1	2
830	если для	1	2
831	оно является	1	2
832	значением и	1	2
833	для нее	2	2
834	и вся	2	2
835	к своим	1	2
836	впрочем и	1	2
837	которую он	1	2
838	друг от	3	2
839	в совершенно	1	2
840	и мышление	1	2
841	на что-то	3	2
842	или вообще	1	2
843	собой но	1	2
844	ведь при	1	2
845	то для	4	2
846	значение имеет	1	2
847	их с	2	2
848	эти категории	3	2
849	это является	3	2
850	это значение	2	2
851	это одно	1	2
852	мы еще	3	2
853	в самой	4	2
854	исключительно в	2	2
855	нее и	1	2
856	уже с	1	2
857	жизни но	2	2
858	в гораздо	1	2
859	у гоголя	9	2
860	данном случае	12	2
861	борьба и	1	2
862	зависит от	1	2
863	в целое	1	2
864	исследования мы	1	2
865	в литературе	3	2
866	о нем	2	2
867	что с	1	2
868	мы совершенно	1	2
869	и всегда	2	2
870	других областях	1	2
871	же не	2	2
872	а все	1	2
873	деле если	2	2
874	возможно только	1	2
875	быть лишь	1	2
876	речь но	1	2
877	но с	2	2
878	от друга	3	2
879	и где	1	2
880	который как	1	2
881	в эпоху	2	2
882	это возможно	1	2
883	указывает на	13	2
884	между собою	5	2
885	сама по	11	2
886	словом и	1	2
887	с той	5	2
888	есть в	6	2
889	язык и	1	2
890	в соединении	1	2
891	и могут	2	2
892	этого вопроса	1	2
893	первой главы	1	2
894	это было	4	2
895	но уже	4	2
896	на его	1	2
897	для которого	1	2
898	всегда связано	1	2
899	это так	2	2
900	разумеется что	1	2
901	что эти	1	2
902	без всякой	3	2
903	принадлежит только	1	2
904	значение так	1	2
905	например у	1	2
906	то не	2	2
907	поскольку они	3	2
908	и почти	2	2
909	его не	2	2
910	и ни	5	2
911	природы как	1	2
912	но здесь	1	2
913	есть и	2	2
914	мы пока	1	2
915	нового времени	1	2
916	конечно нет	1	2
917	и часто	2	2
918	идет о	1	2
919	речи это	1	2
920	и вы	2	2
921	в понимании	1	2
922	его внешней	2	2
923	только по	1	2
924	естественной и	1	2
925	иное как	6	2
926	для современного	1	2
927	и самый	3	2
928	которой мы	1	2
929	само по	5	2
930	и наконец	2	2
931	форме и	1	2
932	а эти	1	2
933	можно только	3	2
934	с которыми	2	1
935	более не	2	1
936	заключается здесь	3	1
937	не связан	2	1
938	особенности и	1	1
939	иметь свой	1	1
940	представителей этой	1	1
941	есть художественная	1	1
942	этой проблеме	1	1
943	как форма	1	1
944	речи то	1	1
945	вкус и	1	1
946	выражена в	1	1
947	зрения на	2	1
948	говоря уже	1	1
949	этого необходимо	3	1
950	знака без	1	1
951	момент времени	1	1
952	и очень	6	1
953	здесь именно	2	1
954	со всем	2	1
955	выводу что	1	1
956	теперь нам	1	1
957	роль и	2	1
958	которые не	1	1
959	или только	1	1
960	исходя из	1	1
961	языка что	1	1
962	определенную общественную	1	1
963	почти у	1	1
964	будем здесь	1	1
965	углубляться в	1	1
966	всех случаях	1	1
967	ровно ничего	2	1
968	и имеет	1	1
969	каждого отдельного	1	1
970	случае мы	1	1
971	себе никакого	1	1
972	по всему	1	1
973	но совсем	1	1
974	выступает на	1	1
975	заключение в	1	1
976	звук в	1	1
977	общества но	2	1
978	будет не	1	1
979	легкой и	1	1
980	вещи и	9	1
981	случае не	7	1
982	с необходимостью	1	1
983	строго говоря	1	1
984	имеют ничего	1	1
985	есть функция	1	1
986	говорит о	1	1
987	типа с	1	1
988	выделить из	1	1
989	далее что	1	1
990	и говорить	2	1
991	глубоко и	4	1
992	здесь говорить	1	1
993	не являются	4	1
994	не хочет	1	1
995	или иному	1	1
996	требует от	1	1
997	форма у	1	1
998	собой разумеется	1	1
999	его от	3	1
1000	вошло в	1	1
1001	о времени	1	1
1002	говорить что	1	1
1003	теоретически и	1	1
1004	предложения периода	1	1
1005	не сказать	1	1
1006	часто даже	4	1
1007	с собой	6	1
1008	и само	1	1
1009	ценность и	1	1
1010	в языкознании	2	1
1011	же эти	1	1
1012	у пушкина	9	1
1013	нашего исследования	2	1
1014	этой последней	1	1
1015	имеет никакой	1	1
1016	какое-нибудь слово	1	1
1017	несет с	2	1
1018	важным и	1	1
1019	в предыдущей	1	1
1020	языка этот	1	1
1021	по пути	1	1
1022	причем эта	1	1
1023	обладает своей	1	1
1024	новое время	1	1
1025	нашей терминологии	1	1
1026	из двух	1	1
1027	ни одна	2	1
1028	знака? в	1	1
1029	относится и	3	1
1030	и сам	6	1
1031	образом что	1	1
1032	равно как	2	1
1033	знаки и	1	1
1034	было раньше	1	1
1035	участвует в	1	1
1036	ясной и	1	1
1037	и им	1	1
1038	именно о	2	1
1039	или на	1	1
1040	представление о	1	1
1041	к другим	2	1
1042	и связанные	1	1
1043	слова можно	1	1
1044	пор мы	2	1
1045	развития но	1	1
1046	и должен	1	1
1047	абстрактный элемент	1	1
1048	что всякая	2	1
1049	очень далек	1	1
1050	всех тех	1	1
1051	которого или	1	1
1052	всегда в	1	1
1053	кроме самого	1	1
1054	понимания слова	1	1
1055	действительности так	1	1
1056	нам уже	1	1
1057	одновременно и	4	1
1058	под которую	1	1
1059	даже до	1	1
1060	собой не	1	1
1061	именно при	1	1
1062	они ни	1	1
1063	в художественном	5	1
1064	только для	1	1
1065	знак от	2	1
1066	в природе	2	1
1067	них мы	1	1
1068	тем или	1	1
1069	деле с	1	1
1070	оторваны от	1	1
1071	прочим и	1	1
1072	на самой	1	1
1073	за ней	1	1
1074	когда в	4	1
1075	речь идет	1	1
1076	и молот	1	1
1077	свою собственную	3	1
1078	ведь не	3	1
1079	ней как	1	1
1080	как только	3	1
1081	и порождает	1	1
1082	понимания а	1	1
1083	логики и	1	1
1084	и нет	2	1
1085	так если	1	1
1086	всякого рода	9	1
1087	для выражения	1	1
1088	даже самый	1	1
1089	что сказать	1	1
1090	природы в	1	1
1091	нам не	2	1
1092	действительность а	2	1
1093	рассказ о	1	1
1094	знак тоже	5	1
1095	при наличии	2	1
1096	в первую	3	1
1097	его внутренний	1	1
1098	где этот	1	1
1099	со своей	1	1
1100	этим мы	2	1
1101	при условии	4	1
1102	тургенева и	1	1
1103	которые мы	5	1
1104	художественного образа	12	1
1105	не могли	2	1
1106	то это	13	1
1107	и такие	3	1
1108	будет для	1	1
1109	как та	1	1
1110	склонясь на	1	1
1111	которой он	1	1
1112	редких случаях	1	1
1113	эта связь	1	1
1114	раз и	6	1
1115	и политической	1	1
1116	нас и	2	1
1117	и какова	1	1
1118	душу но	1	1
1119	познания и	1	1
1120	из определенного	1	1
1121	от человеческого	1	1
1122	в противоположность	1	1
1123	имеет в	2	1
1124	мы признаем	1	1
1125	знака ведь	1	1
1126	но даже	7	1
1127	не должен	1	1
1128	деле для	1	1
1129	ничто не	2	1
1130	но то	1	1
1131	поэтому если	2	1
1132	являются не	2	1
1133	искусства и	3	1
1134	отрыве от	1	1
1135	у самого	1	1
1136	самое примитивное	1	1
1137	во многих	1	1
1138	не всегда	1	1
1139	из их	1	1
1140	можем назвать	2	1
1141	формы действительности	1	1
1142	характер они	1	1
1143	что вся	2	1
1144	слов но	1	1
1145	более тонкое	1	1
1146	еще следующее	1	1
1147	вид что	1	1
1148	себе является	1	1
1149	в него	2	1
1150	но может	1	1
1151	об отношении	1	1
1152	о них	1	1
1153	нечто такое	2	1
1154	втором случае	1	1
1155	символ и	23	1
1156	и когда	4	1
1157	художественный смысл	2	1
1158	войдет в	1	1
1159	этим не	2	1
1160	разных сторон	1	1
1161	для своей	1	1
1162	звуком и	1	1
1163	от той	1	1
1164	языкового знака	3	1
1165	от своей	1	1
1166	верх и	1	1
1167	отметить что	1	1
1168	целей и	1	1
1169	но также	2	1
1170	указания на	4	1
1171	к свободе	1	1
1172	мере не	2	1
1173	но этот	2	1
1174	и остается	1	1
1175	лишено всякой	1	1
1176	эта конструкция	1	1
1177	слов о	1	1
1178	этого мы	1	1
1179	далеки от	1	1
1180	так то	2	1
1181	и мышления	3	1
1182	и еще	2	1
1183	отношения и	1	1
1184	и над	1	1
1185	нам ясно	1	1
1186	известным образом	1	1
1187	они состоят	1	1
1188	с самим	4	1
1189	во всякой	1	1
1190	она ни	2	1
1191	тех случаях	1	1
1192	свое внутреннее	1	1
1193	только диалектически	1	1
1194	образом как	1	1
1195	заключенной в	2	1
1196	просто в	2	1
1197	но возможно	1	1
1198	можно понимать	1	1
1199	мы конечно	1	1
1200	каковы например	1	1
1201	речь не	1	1
1202	без того	1	1
1203	необходимо прибавить	1	1
1204	еще одна	1	1
1205	входят в	1	1
1206	с реальными	1	1
1207	ли такое	1	1
1208	нем не	1	1
1209	отсюда возникает	1	1
1210	правды и	2	1
1211	целое то	1	1
1212	иным как	2	1
1213	что содержание	1	1
1214	что именно	3	1
1215	речь о	2	1
1216	по поводу	3	1
1217	здесь ничего	1	1
1218	из сферы	1	1
1219	совершенно самостоятельной	1	1
1220	на котором	2	1
1221	здесь идет	1	1
1222	уже по	2	1
1223	мужа и	2	1
1224	она есть	2	1
1225	знак имеет	2	1
1226	их жизни	1	1
1227	или лучше	1	1
1228	символы в	5	1
1229	в заключение	5	1
1230	начало и	1	1
1231	действительно в	1	1
1232	что обычно	1	1
1233	вся эта	3	1
1234	система не	1	1
1235	может обойтись	2	1
1236	представить себе	5	1
1237	несколько слов	1	1
1238	не происходит	1	1
1239	результате нашего	1	1
1240	выводится из	1	1
1241	только не	6	1
1242	каждый элемент	2	1
1243	и всецело	1	1
1244	знак если	1	1
1245	обязанности и	1	1
1246	и мы	1	1
1247	не выходит	2	1
1248	нами не	2	1
1249	то оно	1	1
1250	а оно	1	1
1251	содержится в	1	1
1252	ведь можно	1	1
1253	отношении в	1	1
1254	так можно	1	1
1255	менее в	3	1
1256	а наоборот	3	1
1257	как нам	1	1
1258	его чрезвычайно	1	1
1259	сознания с	1	1
1260	в средневековых	1	1
1261	человеческой речи	1	1
1262	но отнюдь	2	1
1263	на том	3	1
1264	такого рода	14	1
1265	категорий мы	2	1
1266	словом нет	1	1
1267	той огромной	1	1
1268	внимание на	2	1
1269	время в	1	1
1270	смешение в	1	1
1271	что превращает	1	1
1272	прийти к	1	1
1273	а и	2	1
1274	слов в	1	1
1275	самим же	1	1
1276	называет свой	1	1
1277	берутся в	1	1
1278	что лежит	1	1
1279	вещей к	1	1
1280	подчеркнуть что	1	1
1281	близка к	1	1
1282	сущность дела	1	1
1283	ведь никто	1	1
1284	чтобы этот	1	1
1285	и структура	2	1
1286	притом таких	1	1
1287	как элемент	1	1
1288	в буквальном	4	1
1289	знаки как	1	1
1290	языке эта	1	1
1291	к необходимости	1	1
1292	сказать следующее	1	1
1293	совершенно новое	2	1
1294	это слово	1	1
1295	данного звука	4	1
1296	просто является	1	1
1297	и один	1	1
1298	знак может	3	1
1299	форма то	1	1
1300	другого слова	1	1
1301	что между	1	1
1302	контексте других	1	1
1303	чем ты	1	1
