N	2gram	Vygotskiy_	Morfolog
448	или менее	1	2
449	и таким	3	2
450	это так	2	2
451	в одной	4	2
452	бы в	7	2
453	совершенно другой	2	2
454	могли бы	6	2
455	обычно в	1	2
456	о происхождении	1	2
457	а с	7	2
458	иногда же	1	2
459	и даже	4	2
460	в самых	4	2
461	она не	1	2
462	что ни	4	2
463	ту же	3	2
464	не по	1	2
465	время боя	1	2
466	дочь и	1	2
467	решить вопрос	2	2
468	быть и	2	2
469	в частности	6	2
470	бы они	1	2
471	из этих	4	2
472	они даны	1	2
473	можно сделать	1	2
474	необходимости мы	1	2
475	должны быть	1	2
476	или иные	1	2
477	что эта	8	2
478	всех других	1	2
479	один раз	2	2
480	в количестве	1	2
481	тем и	1	2
482	вторая половина	1	2
483	в нее	3	2
484	себя за	2	2
485	ни одной	2	2
486	из его	4	2
487	этого нет	1	2
488	однако в	1	2
489	это можно	1	2
490	или другими	1	2
491	если они	1	2
492	как будто	7	2
493	д и	1	2
494	их на	1	2
495	но они	2	2
496	должны будем	3	2
497	в одну	1	2
498	иное как	2	2
499	что до	1	2
500	совершается в	3	2
501	в той	3	1
502	он пользуется	1	1
503	в особенности	3	1
504	были бы	3	1
505	во всем	3	1
506	это на	2	1
507	нет а	1	1
508	они имеют	1	1
509	и может	3	1
510	этот материал	2	1
511	это утверждение	2	1
512	все что	1	1
513	образом принцип	1	1
514	образом и	3	1
515	встречаются на	1	1
516	до сих	9	1
517	из такой	1	1
518	еще раз	2	1
519	всего в	1	1
520	с для	1	1
521	даны в	2	1
522	пытается убить	1	1
523	за ним	3	1
524	не нужна	1	1
525	и на	12	1
526	существенным для	1	1
527	только те	1	1
528	в рассказе	2	1
529	этот закон	4	1
530	нашли что	1	1
531	и материал	1	1
532	с двух	1	1
533	между героем	1	1
534	которые не	2	1
535	его из	1	1
536	что герой	3	1
537	которые также	1	1
538	следует ли	1	1
539	которые он	4	1
540	он только	3	1
541	его с	2	1
542	на ее	1	1
543	совершенно очевидно	6	1
544	с такой	5	1
545	сверх того	1	1
546	своих героев	1	1
547	дело с	5	1
548	приводит в	1	1
549	в применении	1	1
550	при этом	11	1
551	даже в	2	1
552	может встречаться	1	1
553	эти и	1	1
554	видели в	1	1
555	обращает в	1	1
556	уже знаем	1	1
557	его чтобы	1	1
558	это значит	2	1
559	его два	1	1
560	тем как	2	1
561	связанное с	1	1
562	думается что	4	1
563	драма и	1	1
564	не вызывает	2	1
565	в другой	1	1
566	те же	3	1
567	в приложении	2	1
568	таковое не	1	1
569	но ведь	2	1
570	быть поняты	1	1
571	не являются	1	1
572	остановиться на	1	1
573	одно из	1	1
574	не столько	1	1
575	первых же	1	1
576	ссылкой на	1	1
577	же два	1	1
578	два типа	2	1
579	указано что	1	1
580	и создает	1	1
581	совершенно иное	1	1
582	также могут	1	1
583	под этим	1	1
584	средства которые	1	1
585	другое что	1	1
586	от действия	1	1
587	в них	7	1
588	и самая	1	1
589	надо однако	1	1
590	положения в	1	1
591	или во	1	1
592	если не	2	1
593	где же	1	1
594	этой точки	3	1
595	он имеет	1	1
596	вместо того	1	1
597	чувства и	7	1
598	что вопрос	1	1
599	конечно и	1	1
600	до этого	1	1
601	от одного	2	1
602	именно и	1	1
603	наоборот мы	1	1
604	найти его	1	1
605	и с	3	1
606	однако что	1	1
607	которым он	1	1
608	их и	1	1
609	имеет характер	1	1
610	из нее	2	1
611	равно как	2	1
612	следовательно в	2	1
613	частью в	1	1
614	каким образом	2	1
615	хотя эта	1	1
616	вообще всякое	1	1
617	и все	15	1
618	мысль о	5	1
619	легко и	2	1
620	оно есть	2	1
621	из самых	3	1
622	еще в	2	1
623	весь этот	1	1
624	как действуют	1	1
625	все события	3	1
626	отдельности может	1	1
627	предметом его	1	1
628	постараемся показать	1	1
629	целей это	1	1
630	обращается к	1	1
631	именно в	9	1
632	там оно	1	1
633	не составляют	1	1
634	не делает	1	1
635	же самый	1	1
636	и действительно	2	1
637	систему и	1	1
638	ним гонятся	1	1
639	принадлежат к	1	1
640	том или	1	1
641	отношения к	2	1
642	к таким	3	1
643	необходимо для	1	1
644	к самым	1	1
645	сестры и	1	1
646	там же	1	1
647	как не	1	1
648	с ними	1	1
649	и очень	5	1
650	видим таким	2	1
651	это время	1	1
652	в своей	8	1
653	не соответствуют	1	1
654	одновременно и	1	1
655	нам возможность	1	1
656	и просто	3	1
657	на эту	1	1
658	и герой	2	1
659	отнесены к	1	1
660	они ни	1	1
661	и были	1	1
662	бы не	1	1
663	следовательно эта	1	1
664	элемент которым	1	1
665	опять является	1	1
666	к земле	1	1
667	этого материала	2	1
668	о котором	9	1
669	становится особенно	1	1
670	есть то	2	1
671	в это	2	1
672	в следующей	1	1
673	мы считаем	1	1
674	которая не	1	1
675	нет в	2	1
676	является то	2	1
677	ничего общего	1	1
678	здесь нет	1	1
679	словами и	1	1
680	к созданию	1	1
681	сколько же	1	1
682	в которые	1	1
683	же разряду	1	1
684	героя нужно	1	1
685	от различных	1	1
686	другой прием	1	1
687	и нет	1	1
688	которые часто	1	1
689	они по	1	1
690	бы нас	1	1
691	этот мотив	1	1
692	все они	2	1
693	как один	1	1
694	исследований и	2	1
695	на смерть	1	1
696	еще и	1	1
697	рассмотреть вопрос	1	1
698	совершенно не	11	1
699	этот сюжет	1	1
700	давно и	1	1
701	соответствуют тому	1	1
702	во все	4	1
703	так мы	4	1
704	к этой	2	1
705	больше чем	3	1
706	в котором	5	1
707	которые мы	1	1
708	мы переходим	1	1
709	что совсем	1	1
710	или вернее	4	1
711	как та	1	1
712	и начинает	1	1
713	в последней	3	1
714	мы имели	2	1
715	применении к	1	1
716	него герой	1	1
717	вспомним что	1	1
718	которые однако	1	1
719	случаи когда	1	1
720	где есть	1	1
721	материала все	1	1
722	говорить не	1	1
723	в свою	3	1
724	имеет в	1	1
725	значение этого	1	1
726	бы по	3	1
727	и посылает	1	1
728	так чтобы	2	1
729	может его	1	1
730	но во	2	1
731	ему хочется	1	1
732	но то	1	1
733	в отдельности	1	1
734	героем и	1	1
735	это наш	1	1
736	он является	2	1
737	во многих	1	1
738	каждый в	1	1
739	в борьбу	1	1
740	вопроса об	1	1
741	а через	1	1
742	может произойти	1	1
743	тех пор	2	1
744	в новой	1	1
745	с трудом	1	1
746	к своей	3	1
747	точно и	2	1
748	как эта	1	1
749	сохраняет в	1	1
750	с помощью	3	1
751	часто дает	1	1
752	может войти	1	1
753	для нее	1	1
754	те или	1	1
755	именно на	6	1
756	гораздо труднее	1	1
757	эта мысль	1	1
758	значение для	2	1
759	только на	4	1
760	смысл который	1	1
761	победы над	1	1
762	в особую	1	1
763	вступает в	1	1
764	указать что	1	1
765	следует отличать	1	1
766	важны для	1	1
767	поступки героев	1	1
768	значения мы	1	1
769	которую он	2	1
770	их значении	1	1
771	не потому	2	1
772	говорит что	13	1
773	на примере	7	1
774	образом что	6	1
775	не будет	3	1
776	и до	4	1
777	реакция и	2	1
778	сюжета мы	1	1
779	что существуют	1	1
780	что ее	1	1
781	к собиранию	1	1
782	же время	2	1
783	говоря что	2	1
784	при анализе	2	1
785	тем мы	2	1
786	самого начала	5	1
787	свою очередь	1	1
788	ними и	1	1
789	не представляет	1	1
790	перед ним	2	1
791	наука не	1	1
792	она все	2	1
793	же самое	13	1
794	совершенно неожиданно	2	1
795	и три	1	1
796	известной степени	1	1
797	обычно совершенно	1	1
798	так то	1	1
799	как на	15	1
800	что здесь	3	1
801	позволил бы	1	1
802	и там	2	1
803	установить что	1	1
804	одно и	3	1
805	сердце в	1	1
806	он в	3	1
807	отношение к	1	1
808	не как	3	1
809	ее не	2	1
810	она может	1	1
811	к следующему	2	1
812	в деревне	1	1
813	развертывания действия	1	1
814	мог бы	3	1
815	процессы и	1	1
816	то для	1	1
817	русском языке	1	1
818	они должны	2	1
819	хотя мы	1	1
820	самого героя	1	1
821	такая же	1	1
822	царства и	1	1
823	с этими	1	1
824	на улице	1	1
825	характера и	8	1
826	же закон	2	1
827	бы сказать	3	1
828	и вдруг	1	1
829	анализ и	1	1
830	как действие	1	1
831	как во	1	1
832	деле в	1	1
833	до известной	1	1
834	элемент а	1	1
835	что говорит	1	1
836	и отдельные	1	1
837	он сам	1	1
838	который позволил	1	1
839	при каких	1	1
840	образом объект	1	1
841	узнает что	2	1
842	его роль	1	1
843	это сделать	1	1
844	что даже	3	1
845	друг с	6	1
846	сама она	1	1
847	это сделано	1	1
848	они объединены	1	1
849	черт и	1	1
850	в первой	1	1
851	мы берем	1	1
852	герои здесь	1	1
853	в эти	1	1
854	придется остановиться	1	1
855	о чем	4	1
856	она есть	2	1
857	а для	1	1
858	мы еще	2	1
859	был совершенно	1	1
860	деле он	1	1
861	только о	2	1
862	но которые	2	1
863	ходу действия	1	1
864	в ее	3	1
865	эту же	1	1
866	тот же	5	1
867	лиц от	1	1
868	дает возможность	1	1
869	не то	4	1
870	действительно в	1	1
871	указанием на	1	1
872	пример в	1	1
873	тогда мы	1	1
874	высшей степени	1	1
875	что действия	1	1
876	как к	1	1
877	он вызывает	1	1
878	дает нам	2	1
879	и такой	1	1
880	вдруг совершенно	1	1
881	и то	12	1
882	форм и	1	1
883	не зная	1	1
884	в себе	13	1
885	исследование не	1	1
886	что ему	4	1
887	не останавливаться	1	1
888	действия это	1	1
889	с большим	1	1
890	с но	2	1
891	то оно	1	1
892	схеме и	1	1
893	свое душевное	1	1
894	ниже и	1	1
895	видим как	1	1
896	после того	1	1
897	этой области	1	1
898	которое он	2	1
899	акта но	1	1
900	это будет	2	1
901	указать на	1	1
902	должно быть	6	1
903	наблюдение что	1	1
904	время и	1	1
905	в первый	1	1
906	других для	1	1
907	сделать эти	1	1
908	подходит под	1	1
909	и вот	7	1
910	правильнее было	1	1
911	с если	1	1
912	в состоянии	3	1
913	в его	8	1
914	он как	2	1
915	первый раз	1	1
916	материала и	6	1
917	существа и	1	1
918	испытывает и	1	1
919	форма является	2	1
920	бы на	2	1
921	лиц должны	1	1
922	он называет	1	1
923	что вызывает	1	1
924	который можно	1	1
925	находится в	2	1
926	ее можно	1	1
927	мы нашли	3	1
928	как раз	19	1
929	что так	1	1
930	такое же	1	1
931	можно на	3	1
932	которых каждый	1	1
933	о нем	3	1
934	что с	8	1
935	мало того	1	1
936	он идет	1	1
937	и одна	1	1
938	где он	1	1
939	лиц и	1	1
940	развития которые	1	1
941	нашу мысль	1	1
942	мы легко	5	1
943	на которой	1	1
944	что каждый	1	1
945	же не	2	1
946	не приводят	1	1
947	что все	12	1
948	на нескольких	1	1
949	в их	3	1
950	что например	1	1
951	мы находим	2	1
952	отступление от	1	1
953	составных частей	1	1
954	видит в	3	1
955	от своих	1	1
956	совершенно ясно	13	1
957	только он	2	1
958	работы и	3	1
959	в г	1	1
960	ко второму	1	1
961	без всяких	1	1
962	как фактор	1	1
963	материал для	2	1
964	как ни	4	1
965	что чувства	1	1
966	что совершенно	1	1
967	или иной	2	1
968	от тех	1	1
969	ли мы	3	1
970	и показать	1	1
971	как по	1	1
972	не любит	1	1
973	начала в	1	1
974	и говорит	4	1
975	самые разнообразные	1	1
976	за этим	2	1
977	что под	1	1
978	и где	2	1
979	в виду	5	1
980	во внимание	5	1
981	и которая	1	1
982	но эта	1	1
983	дело в	4	1
984	которое в	2	1
985	же выводы	1	1
986	что не	5	1
987	уже совершенно	4	1
988	и другое	6	1
989	и действие	1	1
990	и хорошо	1	1
991	точное разграничение	1	1
992	чрезвычайно важно	1	1
993	уже достаточно	1	1
994	и всю	1	1
995	в таком	4	1
996	на тот	1	1
997	и своего	1	1
998	между ее	1	1
999	бы быть	1	1
1000	совершенно точно	2	1
1001	между ними	2	1
1002	нас к	1	1
1003	выделен для	1	1
1004	этой цели	3	1
1005	и она	1	1
1006	по одному	1	1
1007	но по	1	1
1008	эти две	4	1
1009	не есть	4	1
1010	от одной	1	1
1011	мнение что	2	1
1012	основано на	2	1
1013	для примера	1	1
1014	так в	4	1
1015	он выбирает	1	1
1016	на одном	5	1
1017	на все	2	1
1018	и со	1	1
1019	и могут	1	1
1020	остановимся на	4	1
1021	уже давно	4	1
1022	этой новой	1	1
1023	что им	2	1
1024	логической и	1	1
1025	выше мы	1	1
1026	по его	5	1
1027	о которых	3	1
1028	больше всего	1	1
1029	нисколько не	3	1
1030	бы мы	7	1
1031	войти в	1	1
1032	иногда не	1	1
1033	короля и	4	1
1034	чрезвычайно мало	1	1
1035	и должны	1	1
1036	и это	13	1
1037	и царство	1	1
1038	основного принципа	1	1
1039	с другом	6	1
1040	совершенно различные	1	1
1041	и развития	1	1
1042	в эту	2	1
1043	что следовательно	2	1
1044	а он	1	1
1045	чего в	1	1
1046	могло бы	4	1
1047	исчезает с	1	1
1048	куда он	1	1
1049	но к	1	1
1050	сих пор	9	1
1051	как все	4	1
1052	и вообще	2	1
1053	очень многие	1	1
1054	свое место	1	1
1055	той или	2	1
1056	эти же	1	1
1057	мать и	2	1
1058	я был	1	1
1059	два случая	1	1
1060	этих двух	8	1
1061	в русской	1	1
1062	в каждом	2	1
1063	игру на	1	1
1064	они все	1	1
1065	читателя в	1	1
1066	ко всему	1	1
1067	предположить что	2	1
1068	того или	1	1
1069	него самого	1	1
1070	и эти	3	1
1071	что от	2	1
1072	вопрос но	1	1
1073	бы к	1	1
1074	тут и	1	1
1075	тесно связаны	1	1
1076	бы показать	3	1
1077	с самого	5	1
1078	отличие от	3	1
1079	такие же	1	1
1080	действия в	2	1
1081	данный момент	1	1
1082	усиливается или	1	1
1083	может совершаться	1	1
1084	и однако	1	1
1085	дана в	1	1
1086	мы говорили	4	1
1087	сама природа	1	1
1088	все остальные	1	1
1089	и ни	4	1
1090	от самого	1	1
1091	на другой	2	1
1092	в течение	2	1
1093	но всегда	1	1
1094	что всякий	2	1
1095	но он	6	1
1096	говорится и	1	1
1097	обстоит дело	4	1
1098	мы опять	1	1
1099	с величайшей	1	1
1100	так что	8	1
1101	где герой	1	1
1102	остается на	1	1
1103	на которых	2	1
1104	это по	2	1
1105	кажется что	2	1
1106	имеет целью	2	1
1107	есть всегда	1	1
1108	одним словом	1	1
1109	что касается	4	1
1110	его не	2	1
1111	надо сказать	2	1
1112	но она	3	1
1113	реакции на	1	1
1114	и уносят	1	1
1115	их действия	1	1
1116	не приходится	1	1
1117	пор не	1	1
1118	как он	6	1
1119	часто не	1	1
1120	не дает	2	1
1121	оказывается что	2	1
1122	конечно в	1	1
1123	иметь в	3	1
1124	другой ее	1	1
1125	в нашей	5	1
1126	это то	1	1
1127	его жизнь	2	1
1128	и вводит	1	1
1129	имеем здесь	1	1
1130	с письмом	1	1
1131	вплотную к	2	1
1132	сомневаться в	1	1
1133	отличать от	1	1
1134	к которой	4	1
1135	из важнейших	2	1
1136	повод для	3	1
1137	думать что	3	1
1138	верно и	3	1
1139	или иное	1	1
1140	было указано	1	1
1141	чем является	1	1
1142	когда мы	10	1
1143	не необходимо	1	1
1144	меняется и	1	1
1145	скажем что	1	1
1146	рассматривать как	3	1
1147	если только	4	1
1148	на это	3	1
1149	привести в	1	1
1150	функций которые	1	1
1151	котором говорит	4	1
1152	супруга и	1	1
1153	быть не	2	1
1154	не говорится	1	1
1155	других видов	1	1
1156	и сюжета	1	1
1157	материала еще	1	1
1158	состоят в	1	1
1159	возможно ли	1	1
1160	и никогда	1	1
1161	оно имеет	1	1
1162	точно также	1	1
1163	точку зрения	1	1
1164	в систему	1	1
1165	действующего лица	2	1
1166	и каждый	2	1
1167	оказывает никакого	1	1
1168	которые в	2	1
1169	на других	1	1
1170	все содержание	1	1
1171	с этот	1	1
1172	бы он	1	1
1173	это делает	3	1
1174	предмет его	1	1
1175	эту мысль	2	1
1176	это означает	2	1
1177	в силу	3	1
1178	его до	1	1
1179	совершенно непонятно	1	1
1180	другой и	1	1
1181	такой же	2	1
1182	этого и	1	1
1183	как при	1	1
1184	мы перейдем	2	1
1185	из этого	7	1
1186	в области	2	1
1187	один и	1	1
1188	все более	1	1
1189	хотя он	1	1
1190	все другие	3	1
1191	конкретных примеров	1	1
1192	формы он	1	1
1193	с первых	1	1
1194	является ли	2	1
1195	показывает что	3	1
1196	ли в	1	1
1197	это совершенно	4	1
1198	надо было	2	1
1199	может и	2	1
1200	для чего	4	1
1201	ведь и	1	1
1202	в высшей	1	1
1203	в него	5	1
1204	элемент который	1	1
1205	с ее	1	1
1206	всех этих	3	1
1207	случае это	1	1
1208	просит его	1	1
1209	он был	3	1
1210	нет не	1	1
1211	простейший пример	2	1
1212	этому вопросу	1	1
1213	до окончательной	1	1
1214	из этой	2	1
1215	и совершенно	8	1
1216	дает ему	2	1
1217	в лице	1	1
1218	не можем	8	1
1219	и наконец	5	1
1220	еще одно	1	1
1221	мы условно	1	1
1222	вплоть до	1	1
1223	есть не	7	1
1224	где мы	3	1
1225	элементов как	1	1
1226	известен и	1	1
1227	части но	1	1
1228	здесь этот	1	1
1229	элемента из	1	1
1230	вопросом о	1	1
1231	когда перед	1	1
