N	2gram	Propp_Isto	Morfolog
333	а по	1	3
334	и их	4	3
335	в начале	2	3
336	в пределах	5	3
337	в большинстве	2	3
338	в этой	7	3
339	вступают в	4	3
340	с дарителем	1	3
341	к ней	4	3
342	приводит к	1	3
343	но есть	3	3
344	что изучение	1	3
345	приводят к	2	3
346	мы будем	1	3
347	же в	6	3
348	можно будет	1	3
349	все еще	7	3
350	из другой	1	3
351	на то	4	3
352	и его	10	3
353	и по	6	3
354	и только	6	3
355	означает что	1	3
356	встречается и	1	3
357	в один	1	3
358	следует за	2	3
359	можно указать	2	3
360	от него	3	2
361	является в	2	2
362	можно заметить	2	2
363	и этот	2	2
364	сказки является	1	2
365	как таковой	3	2
366	всегда ли	1	2
367	с героем	1	2
368	если он	2	2
369	на дороге	3	2
370	бы составить	2	2
371	должна быть	2	2
372	или по	5	2
373	и дает	1	2
374	другой пример	1	2
375	сказках в	1	2
376	не с	2	2
377	или нет	2	2
378	или просто	2	2
379	царевны и	1	2
380	он действует	1	2
381	которое может	1	2
382	происходит с	1	2
383	мужа в	3	2
384	случае он	1	2
385	мы пока	2	2
386	точности соответствует	2	2
387	и тот	3	2
388	этот же	2	2
389	не на	2	2
390	но такое	1	2
391	ниже в	3	2
392	как они	1	2
393	в своих	1	2
394	с этого	1	2
395	превращаться в	5	2
396	коня и	7	2
397	змей и	1	2
398	это положение	1	2
399	на взморье	1	2
400	все случаи	1	2
401	например в	3	2
402	в числе	2	2
403	с тем	3	2
404	получает от	1	2
405	просит не	1	2
406	середине сказки	1	2
407	очень важный	1	2
408	многих других	2	2
409	их в	6	2
410	вряд ли	1	2
411	обоих случаях	1	2
412	рассматриваются как	1	2
413	совершенно одинаково	1	2
414	в которых	7	2
415	таких случаях	2	2
416	себя и	1	2
417	только для	1	2
418	не имеет	3	2
419	герой прибывает	1	2
420	со сказкой	1	2
421	камень и	1	2
422	роль в	2	2
423	поставить вопрос	2	2
424	в каком	1	2
425	к другому	1	2
426	где оно	1	2
427	не входит	1	2
428	показать как	1	2
429	случае герой	1	2
430	у нее	4	2
431	во всяком	2	2
432	его и	6	2
433	можно сказать	3	2
434	того как	3	2
435	в данном	7	2
436	можно установить	5	2
437	и более	3	2
438	что этот	4	2
439	на помощника	1	2
440	что мы	5	2
441	с изучением	3	2
442	в очень	2	2
443	нельзя было	2	2
444	такую же	1	2
445	в жены	1	2
446	на той	1	2
447	но здесь	2	2
448	это делается	2	2
449	в лесу	39	2
450	мачеха велит	1	2
451	одной стороны	2	2
452	д в	1	2
453	в другом	11	2
454	другу и	1	2
455	в каких	1	2
456	и мертвой	1	2
457	на спине	1	2
458	конь который	2	2
459	к себе	3	2
460	этом явлении	1	2
461	самых разнообразных	2	2
462	другой вопрос	1	2
463	в середине	1	2
464	он получает	1	2
465	увидим что	2	2
466	мы получим	1	2
467	точно так	8	2
468	в одном	9	2
469	в различных	1	2
470	от других	1	2
471	превращается в	10	2
472	ощущается как	1	2
473	не что	6	2
474	в совершенно	1	2
475	тогда как	6	2
476	может играть	1	2
477	в обоих	1	2
478	вот как	2	2
479	действия и	1	2
480	например на	1	2
481	в глаза	2	2
482	второй раз	2	2
483	затем уже	2	2
484	что же	2	2
485	сказки это	3	2
486	или вообще	1	2
487	стороны ее	1	2
488	без всякого	1	2
489	случаи можно	1	2
490	носит характер	1	2
491	же происходит	2	2
492	таких случаев	1	2
493	тех случаях	2	2
494	способность превращаться	1	2
495	похищает царевну	1	2
496	одной из	1	2
497	материала к	1	2
498	на этот	1	2
499	иные формы	1	2
500	что она	8	2
501	который в	1	2
502	функции выделены	1	2
503	лесной избушки	2	2
504	что именно	1	2
505	всяком случае	2	2
506	царь не	1	2
507	себя в	2	2
508	другого и	1	2
509	волшебными помощниками	1	2
510	герой ее	1	2
511	не означает	1	2
512	д все	1	2
513	ответ на	1	2
514	то они	1	2
515	или наоборот	2	2
516	ничем не	2	2
517	ее отца	1	2
518	что иное	6	2
519	данном случае	6	2
520	на вопрос	1	2
521	после чего	11	2
522	дает сказка	1	2
523	всмотреться в	2	2
524	в доме	14	2
525	собой в	1	2
526	и заставляет	1	2
527	с одной	2	2
528	она в	1	2
529	и за	3	2
530	по очереди	2	2
531	три ночи	3	2
532	на птице	2	2
533	и пользуется	1	2
534	для нас	6	2
535	все это	4	2
536	по ночам	3	2
537	с другими	1	2
538	пр то	1	2
539	чем в	1	2
540	эти функции	1	2
541	но с	1	2
542	как эти	1	2
543	герою в	1	2
544	иногда и	1	2
545	не знает	2	2
546	что там	2	2
547	исходит от	1	2
548	этого не	1	2
549	с двумя	1	2
550	входить в	1	2
551	велит зарезать	1	2
552	а впоследствии	3	2
553	здесь имеется	1	2
554	это мы	2	2
555	одним из	4	2
556	это еще	2	2
557	герой бежит	3	2
558	вообще не	2	2
559	очень много	3	2
560	далее мы	1	2
561	дома в	8	2
562	также в	2	2
563	случаях когда	2	2
564	волшебного помощника	1	2
565	герой в	6	2
566	живой и	1	2
567	у него	4	2
568	не от	1	2
569	перейти к	2	2
570	началу сказки	1	2
571	по своему	1	2
572	к вопросу	1	2
573	можно показать	1	2
574	к королю	1	2
575	героя из	2	2
576	в чем	4	2
577	а другой	1	2
578	играют в	2	2
579	это так	1	2
580	в одной	4	2
581	бы в	1	2
582	и конь	2	2
583	без всякой	1	2
584	вопрос не	2	2
585	нарушение запрета	4	2
586	выдает себя	1	2
587	иную форму	1	2
588	обычно в	1	2
589	и сказка	4	2
590	вступает с	1	2
591	с золотыми	3	2
592	см ниже	2	2
593	и даже	4	2
594	сына в	4	2
595	в самых	3	2
596	она не	4	2
597	сказке о	6	2
598	что ни	3	2
599	в сад	1	2
600	нет но	1	2
601	ту же	2	2
602	здесь только	1	2
603	дело не	3	2
604	дочь и	1	2
605	яга или	2	2
606	быть и	3	2
607	эти формы	2	2
608	в частности	6	2
609	из этих	5	2
610	три брата	1	2
611	ином царстве	2	2
612	должны быть	1	2
613	от отца	1	2
614	что эта	2	2
615	лес и	3	2
616	тем и	1	2
617	встреча с	1	2
618	что некоторые	3	2
619	сказке нет	1	2
620	б в	1	2
621	уже видели	4	2
622	в нее	2	2
623	себя за	1	2
624	можно бы	1	2
625	ни одной	3	2
626	из его	2	2
627	этого нет	1	2
628	однако в	1	2
629	благодарные животные	4	2
630	брак и	1	2
631	орел и	1	2
632	этим же	2	2
633	это можно	1	2
634	ее из	1	2
635	тем временем	1	2
636	или другими	1	2
637	помощи которой	2	2
638	как будто	2	2
639	право на	2	2
640	когда герой	6	2
641	пощаде и	1	2
642	сказать о	1	2
643	несколько случаев	1	2
644	царевна и	1	2
645	или при	1	2
646	других случаях	2	2
647	если она	1	2
648	но они	2	2
649	должны будем	1	2
650	в одну	3	2
651	иное как	6	2
652	во второй	2	2
653	еще несколько	2	1
654	в особенности	3	1
655	были бы	1	1
656	во всем	3	1
657	перемены облика	1	1
658	они имеют	2	1
659	лесу на	2	1
660	указывается он	1	1
661	сказок является	1	1
662	к сказке	5	1
663	§ в	1	1
664	и может	1	1
665	его помощниками	1	1
666	он бежит	1	1
667	этот материал	3	1
668	будем мы	1	1
669	сказка вообще	1	1
670	все что	4	1
671	образом и	2	1
672	этой сказки	2	1
673	для всех	1	1
674	до сих	7	1
675	за ним	4	1
676	не единственный	3	1
677	и на	7	1
678	примеров видно	1	1
679	но наряду	1	1
680	одном случае	5	1
681	золотыми яблоками	1	1
682	на эти	1	1
683	только те	1	1
684	же и	1	1
685	см это	1	1
686	время я	1	1
687	в момент	1	1
688	имеют целью	1	1
689	приведены выше	1	1
690	было так	1	1
691	она с	1	1
692	уходит из	1	1
693	между героем	3	1
694	которые не	1	1
695	его из	3	1
696	что герой	6	1
697	которые здесь	2	1
698	следует ли	1	1
699	убедиться что	1	1
700	которые он	1	1
701	первая жена	2	1
702	его с	2	1
703	средства и	1	1
704	на ее	1	1
705	д к	6	1
706	с такой	1	1
707	дальнейшего изучения	1	1
708	и улетает	1	1
709	домой или	3	1
710	он оказывает	1	1
711	дело с	2	1
712	у богатырей	1	1
713	большую роль	1	1
714	при этом	4	1
715	дочери и	3	1
716	даже в	4	1
717	это невозможно	1	1
718	не мотивируется	1	1
719	здесь выбраны	1	1
720	братьев и	1	1
721	он женится	3	1
722	хранится в	1	1
723	уже знаем	3	1
724	его чтобы	1	1
725	это значит	1	1
726	черта и	1	1
727	рассказывается как	2	1
728	особенности этого	2	1
729	того есть	1	1
730	тем как	1	1
731	связанное с	2	1
732	яги или	2	1
733	герой проходит	1	1
734	яга и	2	1
735	в другой	6	1
736	привести к	1	1
737	и получает	1	1
738	те же	2	1
739	помогает ее	1	1
740	кошку и	1	1
741	в приложении	1	1
742	д отсюда	1	1
743	которые по	1	1
744	пр на	1	1
745	три девицы	2	1
746	остановиться на	1	1
747	основная функция	1	1
748	одно из	2	1
749	и об	1	1
750	в открытом	1	1
751	не столько	1	1
752	персонажа и	1	1
753	и делает	1	1
754	сказке она	5	1
755	открытом бою	1	1
756	ссылкой на	1	1
757	к ложным	1	1
758	же два	1	1
759	то не	2	1
760	два типа	2	1
761	вздумать ни	1	1
762	сказке вообще	1	1
763	что животное	1	1
764	своим конем	1	1
765	за это	2	1
766	к родителям	1	1
767	под этим	2	1
768	именно по	1	1
769	для данного	1	1
770	затем становится	1	1
771	функции помощника	1	1
772	во дворце	1	1
773	со всеми	1	1
774	в них	6	1
775	каком это	1	1
776	этим объясняется	4	1
777	и сердце	1	1
778	мотив в	1	1
779	если не	2	1
780	стоит в	2	1
781	где же	2	1
782	этой точки	1	1
783	он имеет	1	1
784	влюбляется в	2	1
785	мы понимаем	1	1
786	родителей а	1	1
787	на свой	1	1
788	средство от	1	1
789	наталкиваемся на	1	1
790	и с	10	1
791	однако что	4	1
792	не останавливает	1	1
793	лет в	4	1
794	их и	4	1
795	которого можно	1	1
796	из нее	1	1
797	равно как	3	1
798	двумя царствами	1	1
799	каким образом	1	1
800	явлений относится	1	1
801	в особый	1	1
802	небо и	1	1
803	и все	4	1
804	главе мы	3	1
805	опять имеем	1	1
806	в саду	2	1
807	обращается к	1	1
808	она является	1	1
809	превращаются в	2	1
810	именно в	1	1
811	сказка дает	1	1
812	ведет к	2	1
813	коне или	1	1
814	и действительно	5	1
815	доме не	1	1
816	одеждой с	1	1
817	службы у	1	1
818	или другие	3	1
819	к царю	1	1
820	также не	1	1
821	отец приводит	1	1
822	у купца	1	1
823	выясняется что	1	1
824	к таким	1	1
825	пределах этих	1	1
826	на христианских	1	1
827	эти явления	1	1
828	там же	2	1
829	ни вздумать	1	1
830	как не	2	1
831	с ними	5	1
832	качестве помощника	1	1
833	другое место	1	1
834	на двор	1	1
835	и очень	2	1
836	быть рассмотрены	1	1
837	и мать	1	1
838	а именно	8	1
839	волшебной силы	1	1
840	в своей	4	1
841	отца а	1	1
842	одновременно и	1	1
843	коня конь	1	1
844	сказки вообще	1	1
845	нам возможность	1	1
846	ягоды и	1	1
847	избушки яги	1	1
848	на эту	1	1
849	и герой	3	1
850	как живые	1	1
851	представляли собой	1	1
852	лица в	1	1
853	от мужа	1	1
854	или выражаясь	1	1
855	бы не	1	1
856	есть на	1	1
857	этим в	1	1
858	сам с	1	1
859	функций в	1	1
860	прочим и	2	1
861	интересно что	3	1
862	герой по	2	1
863	ниже случаев	1	1
864	иногда играет	1	1
865	что волшебное	1	1
866	становится особенно	1	1
867	отец не	3	1
868	в это	1	1
869	мотив может	1	1
870	герой видит	3	1
871	в следующей	1	1
872	мы считаем	1	1
873	всей своей	1	1
874	которая не	1	1
875	еще придется	1	1
876	свою собственную	1	1
877	на своем	1	1
878	к браку	2	1
879	является то	1	1
880	сказка пользуется	1	1
881	в запретном	3	1
882	помощи волшебного	1	1
883	ничего общего	1	1
884	же разряду	1	1
885	царевной или	1	1
886	которые часто	1	1
887	бы нас	1	1
888	этому же	3	1
889	он прибывает	1	1
890	этот мотив	8	1
891	такое положение	1	1
892	к свадьбе	1	1
893	все они	1	1
894	если с	1	1
895	как один	1	1
896	его мать	1	1
897	помощника и	1	1
898	сказки где	1	1
899	на смерть	3	1
900	случаях мы	3	1
901	случай когда	4	1
902	бросается в	1	1
903	ему дается	1	1
904	совершенно не	2	1
905	функцию в	1	1
906	он же	2	1
907	во все	4	1
908	задним числом	2	1
909	этим мы	1	1
910	к этой	2	1
911	и многое	1	1
912	в главе	2	1
913	больше чем	1	1
914	в котором	5	1
915	которые мы	1	1
916	помощи которых	1	1
917	д здесь	1	1
918	связаны между	1	1
919	можно считать	1	1
920	на части	1	1
921	или другим	1	1
922	как целое	1	1
923	того часто	1	1
924	портрет необычайной	1	1
925	в последней	1	1
926	герой сказки	1	1
927	мужа на	3	1
928	разнообразны и	1	1
929	в вышеприведенных	1	1
930	рыбаке и	1	1
931	которые однако	1	1
932	случаи когда	7	1
933	но иногда	1	1
934	кони и	1	1
935	отправляется искать	1	1
936	два-три примера	1	1
937	в свою	5	1
938	в теснейшем	1	1
939	с царевной	1	1
940	будут нас	1	1
941	так чтобы	1	1
942	меня на	1	1
943	не должно	1	1
944	для завязки	1	1
945	это все	1	1
946	царским сыном	1	1
947	в отдельности	3	1
948	героем и	2	1
949	можно усмотреть	2	1
950	он является	3	1
951	месте иногда	1	1
952	из земли	4	1
953	только как	1	1
954	нас слишком	1	1
955	во многих	2	1
956	в мифах	2	1
957	или волшебного	1	1
958	каждый в	1	1
959	а после	2	1
960	формы с	2	1
961	а через	3	1
962	очень широко	1	1
963	в этот	6	1
964	герой возвращается	1	1
965	тех пор	1	1
966	к своей	4	1
967	после смерти	2	1
968	запретном чулане	3	1
969	сказка обнаруживает	1	1
970	этой связи	2	1
971	эти деньги	1	1
972	как эта	1	1
973	с помощью	1	1
974	сказок о	2	1
975	для нее	2	1
976	между двумя	6	1
977	именно на	2	1
978	дарит коня	2	1
979	такое развитие	1	1
980	только на	2	1
981	на некотором	1	1
982	которые должны	1	1
983	золотые волосы	1	1
984	в особую	2	1
985	вступает в	4	1
986	старика и	1	1
987	указать что	6	1
988	каждое утро	1	1
989	даритель в	1	1
990	которых она	1	1
991	домой то	1	1
992	приходит к	1	1
993	далее если	1	1
994	указывают путь	1	1
995	не ходи	2	1
996	и была	1	1
997	говорит что	4	1
998	а при	1	1
999	мертвой водой	1	1
1000	на землю	2	1
1001	себе крылья	1	1
1002	тех сказках	1	1
1003	не будет	1	1
1004	и до	1	1
1005	море на	1	1
1006	и те	1	1
1007	не вполне	7	1
1008	можно ли	3	1
1009	что ее	3	1
1010	к людям	1	1
1011	коня он	1	1
1012	в америке	3	1
1013	это завело	1	1
1014	самого начала	1	1
1015	свою очередь	1	1
1016	перед ним	1	1
1017	полет на	1	1
1018	этот конь	1	1
1019	же самое	1	1
1020	волшебные качества	1	1
1021	совершенно неожиданно	1	1
1022	оно также	1	1
1023	с другим	1	1
1024	дворец и	1	1
1025	других сказках	1	1
1026	видели выше	4	1
1027	достигает своей	1	1
1028	может послужить	1	1
1029	так то	1	1
1030	яму в	1	1
1031	и леший	2	1
1032	как на	1	1
1033	что здесь	8	1
1034	и там	6	1
1035	установить что	4	1
1036	не открывать	1	1
1037	вводится в	2	1
1038	дома а	1	1
1039	не совсем	5	1
1040	он в	3	1
1041	отношение к	4	1
1042	к двум	1	1
1043	не как	1	1
1044	немецкой сказке	3	1
1045	о рыбаке	1	1
1046	она может	2	1
1047	сказке мы	2	1
1048	же роли	1	1
1049	сын и	1	1
1050	то для	1	1
1051	коня она	2	1
1052	эта сказка	1	1
1053	они должны	1	1
1054	а сам	2	1
1055	по собственной	1	1
1056	сказка но	1	1
1057	сказке имеется	1	1
1058	такая же	1	1
1059	что я	2	1
1060	а одна	1	1
1061	царства и	1	1
1062	свою жену	3	1
1063	эти вопросы	1	1
1064	в известных	1	1
1065	будем говорить	1	1
1066	наоборот это	1	1
1067	то она	2	1
1068	видно и	1	1
1069	материал в	1	1
1070	здесь сказка	3	1
1071	и вдруг	1	1
1072	волшебный помощник	2	1
1073	животных как	2	1
1074	может меняться	1	1
1075	же из	1	1
1076	сказке герой	5	1
1077	произошла ассимиляция	1	1
1078	за услугу	1	1
1079	первоначально это	1	1
1080	говорит ты	1	1
1081	в жмурки	1	1
1082	он сам	2	1
1083	шерстинка то	2	1
1084	необычайной красавицы	1	1
1085	узнает что	2	1
1086	довольно много	1	1
1087	он живет	3	1
1088	это сделать	1	1
1089	друг с	2	1
1090	это сделано	1	1
1091	идут в	1	1
1092	детей в	3	1
1093	другое явление	1	1
1094	материал и	1	1
1095	в эти	1	1
1096	сказке сказать	1	1
1097	ни взгадать	1	1
1098	придется остановиться	1	1
1099	о чем	1	1
1100	мужа и	1	1
1101	все с	1	1
1102	что сказок	1	1
1103	тот свет	2	1
1104	здесь действительно	1	1
1105	но там	1	1
1106	мы еще	3	1
1107	они могут	2	1
1108	морфологического значения	1	1
1109	ходу действия	2	1
1110	в ее	1	1
1111	своего помощника	1	1
1112	и становится	2	1
1113	узнать от	1	1
1114	характерно что	1	1
1115	просит о	1	1
1116	тот же	2	1
1117	задачу царевны	1	1
1118	не то	2	1
1119	это обычно	1	1
1120	эту форму	1	1
1121	действительно в	1	1
1122	в другое	1	1
1123	категории помощников	1	1
1124	еще резче	1	1
1125	в брак	14	1
1126	меня не	4	1
1127	живую воду	1	1
1128	тогда мы	1	1
1129	действуют как	1	1
1130	иван на	1	1
1131	приступить к	2	1
1132	как к	2	1
1133	сказка начинается	2	1
1134	поле или	1	1
1135	твоя смерть	1	1
1136	дает нам	3	1
1137	возвращается он	1	1
1138	и то	4	1
1139	в себе	2	1
1140	после третьего	1	1
1141	лес но	1	1
1142	но на	1	1
1143	если всмотреться	1	1
1144	собой и	1	1
1145	другие персонажи	1	1
1146	с большим	5	1
1147	ему в	2	1
1148	не противоречит	5	1
1149	содержится в	2	1
1150	установить три	1	1
1151	ложным заключениям	1	1
1152	завело бы	1	1
1153	ниже и	1	1
1154	после того	5	1
1155	но прежде	1	1
1156	ешь моего	1	1
1157	один пример	1	1
1158	это сходство	1	1
1159	иногда братья	1	1
1160	к яге	2	1
1161	указать на	4	1
1162	коня а	1	1
1163	итак в	1	1
1164	от родителей	2	1
1165	и вот	3	1
1166	садится на	2	1
1167	ходить на	2	1
1168	есть у	2	1
1169	поле на	3	1
1170	в состоянии	2	1
1171	сказке не	3	1
1172	в его	7	1
1173	у тебя	3	1
1174	он как	1	1
1175	помощник или	1	1
1176	он бросает	3	1
1177	к герой	1	1
1178	увидим дальше	1	1
1179	е мы	2	1
1180	одной сказке	3	1
1181	имеется и	1	1
1182	персонаж а	1	1
1183	пор как	1	1
1184	из моментов	1	1
1185	с тех	1	1
1186	находится в	4	1
1187	герой хочет	2	1
1188	и волшебное	2	1
1189	герои попадают	1	1
1190	как раз	1	1
1191	что так	2	1
1192	это дает	1	1
1193	такое же	4	1
1194	следить за	2	1
1195	один сюжет	1	1
1196	о нем	2	1
1197	разрешен только	1	1
1198	легко узнаем	2	1
1199	и сама	1	1
1200	где он	2	1
1201	между типом	1	1
1202	но чаще	1	1
1203	мы легко	1	1
1204	чем перейти	2	1
1205	на которой	3	1
1206	что каждый	1	1
1207	отдельных случаев	1	1
1208	по совокупности	2	1
1209	сюжет обычно	1	1
1210	же не	2	1
1211	чем же	1	1
1212	в немецкой	3	1
1213	силу и	2	1
1214	из форм	1	1
1215	разнообразных сказках	1	1
1216	там и	1	1
1217	особую главу	1	1
1218	делает это	1	1
1219	волшебных предметов	1	1
1220	эти сказки	1	1
1221	и волшебные	1	1
1222	очень разнообразных	1	1
1223	последний случай	1	1
1224	таком случае	1	1
1225	многое другое	1	1
1226	а ныне	1	1
1227	в сюжет	1	1
1228	элементов сказки	1	1
1229	мы находим	1	1
1230	видим не	1	1
1231	в церковь	1	1
1232	от своих	2	1
1233	будет ниже	1	1
1234	с конем	3	1
1235	совершенно ясно	2	1
1236	вне этой	1	1
1237	под дождем	1	1
1238	только основные	1	1
1239	герои сказки	1	1
1240	как фактор	1	1
1241	материал для	1	1
1242	каким способом	1	1
1243	как указано	5	1
1244	сказочный материал	1	1
1245	приведенных случаях	1	1
1246	ни шерстинка	2	1
1247	и некоторые	3	1
1248	впоследствии на	1	1
1249	герой сперва	2	1
1250	не моги	1	1
1251	не любит	1	1
1252	уже очень	1	1
1253	и говорит	10	1
1254	будет дано	1	1
1255	на разные	1	1
1256	к заключению	1	1
1257	тот требует	1	1
1258	героя с	3	1
1259	волшебный дар	2	1
1260	что под	1	1
1261	и где	1	1
1262	в виду	2	1
1263	что за	3	1
1264	этим и	1	1
1265	он посылает	1	1
1266	но эта	2	1
1267	сказку но	1	1
1268	исторической действительности	2	1
1269	некоторых случаях	6	1
1270	что не	3	1
1271	всему миру	1	1
1272	и другое	1	1
1273	как нечто	3	1
1274	предпосылки что	1	1
1275	ты ничего	1	1
1276	сложное явление	1	1
1277	быка и	1	1
1278	для исследователя	1	1
1279	в таком	1	1
1280	из характерных	1	1
1281	на тот	2	1
