N	2gram	Propp_Isto	Formalny
147	говорить о	1	9
148	не могло	1	9
149	мы знаем	11	9
150	в языке	1	9
151	в свою	5	9
152	и до	1	9
153	здесь не	6	9
154	но это	5	9
155	ничего не	12	9
156	от всех	1	9
157	у нас	7	9
158	быть и	3	9
159	и может	1	9
160	и к	4	8
161	в них	6	8
162	и те	1	8
163	в данном	7	8
164	одной стороны	2	8
165	была бы	1	8
166	с одной	2	8
167	ясно что	2	8
168	же как	8	8
169	между собой	2	8
170	в сторону	3	8
171	в других	6	8
172	сих пор	7	8
173	и является	1	8
174	из этого	1	8
175	всех этих	3	8
176	до сих	7	8
177	и должно	1	8
178	что это	4	8
179	с этим	13	8
180	роль в	2	8
181	на основе	1	8
182	это не	10	8
183	должен быть	1	8
184	не следует	2	8
185	в области	1	8
186	для этого	1	8
187	же и	1	7
188	его от	3	7
189	но все	5	7
190	мы увидим	6	7
191	свою очередь	1	7
192	сказать что	5	7
193	что именно	1	7
194	к этому	10	7
195	вот как	2	7
196	из них	7	7
197	говорит в	1	7
198	от этого	1	7
199	в себе	2	7
200	столь же	1	7
201	бы быть	1	7
202	в особенности	3	7
203	не на	2	7
204	сами по	1	7
205	том что	12	7
206	что бы	1	7
207	не входит	1	7
208	чем же	1	7
209	ничем не	2	7
210	он и	4	7
211	и более	3	7
212	войти в	1	7
213	в одной	4	7
214	стороны и	3	7
215	как к	2	7
216	и только	6	7
217	за счет	2	7
218	и наконец	1	7
219	кроме того	1	6
220	те же	2	6
221	в этих	18	6
222	как она	2	6
223	если он	2	6
224	например в	3	6
225	их в	6	6
226	при таком	1	6
227	отличается от	1	6
228	о том	4	6
229	он был	1	6
230	материал в	1	6
231	жизнь и	1	6
232	только не	2	6
233	от его	1	6
234	именно так	3	6
235	и других	1	6
236	в которой	1	6
237	но для	2	6
238	и это	5	6
239	на этом	5	6
240	материал и	1	6
241	и тем	2	6
242	должны быть	1	6
243	от нее	1	6
244	один из	7	6
245	они и	3	6
246	его с	2	6
247	на ее	1	6
248	с ним	1	6
249	к его	1	6
250	его и	6	6
251	из этих	5	6
252	именно на	2	6
253	нет и	1	6
254	той же	3	6
255	этого слова	3	6
256	у них	1	6
257	не из	1	6
258	данном случае	6	6
259	уже в	1	6
260	ее в	3	6
261	смысле этого	3	6
262	по их	1	6
263	так в	8	6
264	нисколько не	1	6
265	особенно в	2	6
266	его не	3	6
267	в частности	6	6
268	отношение к	4	6
269	такой же	3	6
270	тому что	1	6
271	случае в	2	5
272	с этой	3	5
273	даже в	4	5
274	в виду	2	5
275	как они	1	5
276	равно как	3	5
277	в мире	1	5
278	правда в	1	5
279	так например	3	5
280	перестает быть	1	5
281	можно сказать	3	5
282	в котором	5	5
283	то это	5	5
284	вопрос о	4	5
285	должно было	2	5
286	связь между	2	5
287	как на	1	5
288	к которому	6	5
289	характерно что	1	5
290	к нему	12	5
291	хотя и	4	5
292	не от	1	5
293	не столько	1	5
294	что не	3	5
295	в эту	1	5
296	могло бы	2	5
297	мы можем	10	5
298	мы уже	9	5
299	или же	2	5
300	и что	6	5
301	не могла	3	5
302	целом и	1	5
303	его как	1	5
304	друг другу	2	5
305	и по	6	5
306	а как	2	5
307	в него	3	5
308	в основном	1	5
309	должен был	5	5
310	показать что	1	5
311	даже не	2	5
312	может стать	1	5
313	отчасти и	1	5
314	приводит к	1	5
315	не имеет	3	5
316	да и	2	5
317	то он	1	5
318	то и	7	5
319	и между	1	5
320	одной из	1	5
321	и то	4	5
322	он становится	2	5
323	для нас	6	5
324	однако не	2	5
325	и эта	1	5
326	в эпоху	1	5
327	на все	2	5
328	в такой	1	5
329	без всякой	1	5
330	она должна	1	5
331	тому как	3	5
332	обстоит дело	1	5
333	мы должны	9	5
334	таким же	5	5
335	от того	3	5
336	одного из	2	5
337	слова в	1	5
338	же в	6	5
339	не можем	2	5
340	что было	3	4
341	от него	3	4
342	и другие	6	4
343	является в	2	4
344	мы и	1	4
345	со всем	1	4
346	к этой	2	4
347	или на	1	4
348	является не	1	4
349	к самому	1	4
350	он является	3	4
351	эта связь	4	4
352	только как	1	4
353	в каких	1	4
354	и должна	1	4
355	между двумя	6	4
356	увидим что	2	4
357	для данного	1	4
358	превращается в	10	4
359	самого начала	1	4
360	себе в	2	4
361	на него	4	4
362	одна из	2	4
363	на котором	2	4
364	в некоторых	9	4
365	тем не	6	4
366	что такое	1	4
367	и этим	1	4
368	нигде не	1	4
369	в таком	1	4
370	и следовательно	1	4
371	под влиянием	2	4
372	от других	1	4
373	бы она	2	4
374	не будет	1	4
375	соединении с	1	4
376	этот вопрос	3	4
377	должны были	4	4
378	или иное	1	4
379	могла бы	1	4
380	он в	3	4
381	нам кажется	1	4
382	нам важно	3	4
383	его из	3	4
384	был бы	1	4
385	героя в	6	4
386	два явления	1	4
387	в работах	1	4
388	подходит к	1	4
389	подобно тому	3	4
390	как не	2	4
391	е как	1	4
392	это положение	1	4
393	и действительно	5	4
394	направление в	1	4
395	к другому	1	4
396	совпадает с	1	4
397	так чтобы	1	4
398	в науку	1	4
399	его нельзя	1	4
400	целый ряд	3	4
401	знаем что	9	4
402	и во	1	4
403	только при	1	4
404	для всего	1	4
405	и о	2	4
406	но если	2	4
407	приема в	1	4
408	они были	1	4
409	он должен	3	4
410	новые формы	1	4
411	этот процесс	1	4
412	сам он	2	4
413	зависит от	1	4
414	не для	1	4
415	о нем	2	4
416	здесь в	2	4
417	что каждый	1	4
418	в ином	6	4
419	а на	5	4
420	или в	14	4
421	или иначе	1	4
422	материал как	1	4
423	но эта	2	4
424	исторической действительности	2	4
425	или даже	1	4
426	и тех	1	4
427	а к	1	4
428	с самого	1	4
429	тех же	2	4
430	как он	1	4
431	только то	1	4
432	к ней	4	4
433	одним из	4	4
434	к новому	1	4
435	не к	1	4
436	во всем	3	3
437	к сожалению	1	3
438	для всех	1	3
439	и очень	2	3
440	не видели	1	3
441	дело с	2	3
442	это значит	1	3
443	остановиться на	1	3
444	самом же	1	3
445	в одном	9	3
446	литература но	1	3
447	ни одна	1	3
448	взаимоотношение между	1	3
449	она является	1	3
450	из всего	1	3
451	а именно	8	3
452	в это	1	3
453	поставить вопрос	2	3
454	связано с	4	3
455	а что	1	3
456	во все	4	3
457	не должен	1	3
458	не всегда	7	3
459	это было	1	3
460	воздействия на	1	3
461	но они	2	3
462	в различных	1	3
463	содержания в	1	3
464	ней и	1	3
465	они должны	1	3
466	том чтобы	1	3
467	следующим образом	3	3
468	же происходит	2	3
469	друг с	2	3
470	для этой	1	3
471	в системе	1	3
472	и иной	1	3
473	не то	2	3
474	образом на	2	3
475	не происходит	2	3
476	или наоборот	2	3
477	мы видим	15	3
478	еще одну	3	3
479	и функции	1	3
480	а и	1	3
481	что при	3	3
482	в качестве	4	3
483	и через	1	3
484	но как	2	3
485	лежит в	1	3
486	не была	1	3
487	является и	3	3
488	но он	8	3
489	становится и	1	3
490	человеческое сознание	1	3
491	в чем	4	3
492	что как	2	3
493	от них	5	3
494	для создания	1	3
495	историческую действительность	2	3
496	все остальные	1	3
497	не дает	3	3
498	ту же	2	3
499	в работе	3	3
500	так что	8	3
501	речи и	1	3
502	что эта	2	3
503	все те	2	3
504	и тот	3	3
505	в форме	1	3
506	тем и	1	3
507	не просто	4	3
508	в нее	2	3
509	она была	2	3
510	который был	2	3
511	каждого из	1	3
512	можно только	3	3
513	сам становится	1	3
514	из возможных	1	3
515	и этот	2	3
516	к одной	1	3
517	с такой	1	3
518	и при	2	3
519	уже знаем	3	3
520	художественного творчества	1	3
521	никак не	1	3
522	со всеми	1	3
523	так или	1	3
524	если это	4	3
525	вряд ли	1	3
526	в которых	7	3
527	том смысле	1	3
528	бы не	1	3
529	чтобы убедиться	1	3
530	в каком	1	3
531	на своем	1	3
532	пр но	1	3
533	ничего общего	1	3
534	перед нами	4	3
535	все они	1	3
536	том числе	1	3
537	и если	3	3
538	это то	1	3
539	этой работы	1	3
540	это только	2	3
541	для нее	2	3
542	вступает в	4	3
543	своей работе	1	3
544	каждый из	1	3
545	состоит в	4	3
546	е к	2	3
547	неотделимо от	1	3
548	же он	3	3
549	на материале	1	3
550	нее и	2	3
551	тот же	2	3
552	находятся в	1	3
553	с начала	1	3
554	что собственно	1	3
555	то мы	3	3
556	иначе обстоит	1	3
557	материал для	1	3
558	на нее	4	3
559	и другое	1	3
560	вообще не	2	3
561	есть только	4	3
562	и приемы	1	3
563	к своему	3	3
564	перейти к	2	3
565	со своей	2	3
566	полагать что	1	3
567	но уже	1	3
568	на его	5	3
569	с другом	2	3
570	тем более	1	3
571	но конечно	2	3
572	к одному	1	3
573	же деле	1	3
574	на один	2	3
575	человек не	1	3
576	а от	2	3
577	иногда и	1	3
578	во второй	2	3
579	когда он	2	3
580	е в	2	3
581	не с	2	3
582	в науке	1	3
583	же самое	1	3
584	и вне	1	3
585	в плане	1	3
586	и прежде	1	3
587	идет не	1	3
588	в современной	2	3
589	на то	4	3
590	и обратно	1	3
591	дело обстоит	1	3
592	и совершенно	1	3
593	что на	6	3
594	этот материал	3	2
595	все что	4	2
596	связан с	5	2
597	е с	1	2
598	явлений связанных	2	2
599	был и	1	2
600	связи в	3	2
601	тем как	1	2
602	или нет	2	2
603	эта же	1	2
604	о чем	1	2
605	говорит о	1	2
606	привести к	1	2
607	нами в	1	2
608	вывод о	1	2
609	связь с	12	2
610	явно не	1	2
611	мы найдем	2	2
612	ее с	1	2
613	из нее	1	2
614	к более	2	2
615	представление о	3	2
616	другую сторону	2	2
617	его на	6	2
618	только через	1	2
619	здесь дело	2	2
620	функций в	1	2
621	при помощи	11	2
622	относиться к	1	2
623	как из	1	2
624	так если	1	2
625	здесь имеет	1	2
626	также что	2	2
627	тенденция к	1	2
628	переходит в	4	2
629	не могли	1	2
630	или другим	1	2
631	не создает	1	2
632	известных условиях	1	2
633	который будет	1	2
634	утратило свою	1	2
635	имеется еще	1	2
636	и другой	1	2
637	в этот	6	2
638	в руках	1	2
639	одной и	2	2
640	самый факт	2	2
641	так то	1	2
642	его собственной	1	2
643	с другим	1	2
644	языка не	1	2
645	ее как	1	2
646	а сам	2	2
647	эти вопросы	1	2
648	находится в	4	2
649	что она	8	2
650	который в	1	2
651	ради него	1	2
652	присмотримся к	1	2
653	нет никаких	2	2
654	и входит	1	2
655	но самый	1	2
656	себя в	2	2
657	и становится	2	2
658	доступ к	1	2
659	видели что	8	2
660	и столь	1	2
661	происходило в	1	2
662	указать на	4	2
663	что человек	1	2
664	и следующий	1	2
665	увидим дальше	1	2
666	несмотря на	1	2
667	из моментов	1	2
668	обычно не	1	2
669	однако совершенно	1	2
670	и сама	1	2
671	они в	2	2
672	что между	1	2
673	чем в	1	2
674	эти функции	1	2
675	или не	3	2
676	не знает	2	2
677	ее от	1	2
678	изменения и	1	2
679	здесь же	1	2
680	смысле и	1	2
681	указывает что	3	2
682	на земле	2	2
683	так на	2	2
684	материал который	2	2
685	может привести	1	2
686	к вопросу	1	2
687	в другие	1	2
688	полагает что	1	2
689	и некоторые	3	2
690	совершенно прав	1	2
691	такое предположение	2	2
692	это вполне	1	2
693	как следует	2	2
694	героя и	1	2
695	дана в	1	2
696	они становятся	1	2
697	чтобы он	3	2
698	что его	2	2
699	сюда же	2	2
700	человека как	1	2
701	на нем	4	2
702	и та	1	2
703	можно было	3	2
704	иметь в	1	2
705	также не	1	2
706	как один	1	2
707	как эта	1	2
708	они находятся	1	2
709	ни одной	3	2
710	однако в	1	2
711	общего с	1	2
712	облекается в	1	2
713	но есть	3	2
714	о ней	2	2
715	и есть	3	2
716	и религиозных	1	2
717	с сыном	1	2
718	же мы	2	2
719	на место	1	2
720	для чего	1	2
721	из этой	2	2
722	превращаются в	2	2
723	он действительно	1	2
724	эти формы	2	2
725	исследования в	1	2
726	были бы	1	2
727	с душой	2	2
728	друга в	1	2
729	формы оно	1	2
730	но она	2	2
731	поэтому совершенно	1	2
732	тогда он	1	2
733	это уже	3	2
734	в другой	6	2
735	из того	2	2
736	в тех	3	2
737	эти явления	1	2
738	связью с	1	2
739	нет никакого	1	2
740	это становится	1	2
741	очень много	3	2
742	и мотива	1	2
743	начинается с	3	2
744	где же	2	2
745	с ними	5	2
746	особого рода	3	2
747	этой точки	1	2
748	их и	4	2
749	заключается в	1	2
750	мы остановимся	1	2
751	далеко не	3	2
752	и так	3	2
753	и отдельных	1	2
754	правда не	1	2
755	можно утверждать	2	2
756	к какому	1	2
757	никто не	2	2
758	и материальной	1	2
759	в следующей	1	2
760	друг от	1	2
761	а если	3	2
762	связаны между	1	2
763	не объясняет	1	2
764	своей целью	1	2
765	и социальной	1	2
766	и вот	3	2
767	не должно	1	2
768	в отдельности	3	2
769	из его	2	2
770	предмета а	1	2
771	только тогда	2	2
772	материал не	1	2
773	говорят что	2	2
774	как если	1	2
775	случае с	1	2
776	имеем в	6	2
777	или вообще	1	2
778	к ним	1	2
779	только одна	3	2
780	то она	2	2
781	к миру	1	2
782	на этот	1	2
783	содержанию и	1	2
784	только с	2	2
785	из него	3	2
786	мы еще	3	2
787	к началу	1	2
788	этом случае	8	2
789	или просто	2	2
790	в более	1	2
791	на языке	1	2
792	ему в	2	2
793	связанных с	4	2
794	ни с	1	2
795	своей основной	1	2
796	мы имеем	24	2
797	или с	1	2
798	в определенном	1	2
799	как у	2	2
800	же не	2	2
801	таком случае	1	2
802	в русском	3	2
803	все равно	3	2
804	в виде	2	2
805	но с	1	2
806	что ни	3	2
807	от друга	1	2
808	в силу	2	2
809	здесь все	2	2
810	они могли	1	2
811	что этот	4	2
812	можно будет	1	2
813	говорят о	2	2
814	в сборнике	1	2
815	что мы	5	2
816	однако это	4	2
817	а иногда	1	2
818	именно эта	1	2
819	различных народов	1	2
820	форма в	1	2
821	связаны с	1	2
822	следующей главе	1	2
823	этих двух	2	2
824	человека в	2	2
825	со всех	1	2
826	и эти	5	2
827	только к	1	2
828	он говорит	1	2
829	же это	1	2
830	совершается не	1	2
831	дело не	3	2
832	один шаг	1	2
833	характерно для	2	2
834	выйти за	2	2
835	с нею	1	2
836	при известных	1	2
837	человека и	1	2
838	на всю	1	2
839	в другом	11	2
840	он их	1	2
841	в лице	2	2
842	явление в	1	2
843	этого нет	1	2
844	подчеркивают что	1	2
845	это можно	1	2
846	по этому	2	2
847	исторически и	1	2
848	в реальную	1	2
849	происходит в	4	2
850	в эти	1	2
851	коллектива в	1	2
852	это в	2	2
853	если она	1	2
854	дело здесь	1	2
855	есть не	2	2
856	которому отнесены	1	1
857	они имеют	2	1
858	дают в	2	1
859	и уже	2	1
860	жизнь с	1	1
861	из сторон	1	1
862	что всякая	1	1
863	в момент	1	1
864	важен как	1	1
865	уходит из	1	1
866	попадает на	1	1
867	роль и	1	1
868	исходя из	2	1
869	каковы же	1	1
870	теперь что	1	1
871	из всей	1	1
872	это лишь	1	1
873	что делает	1	1
874	в ряде	1	1
875	по собственной	1	1
876	в разных	1	1
877	она уже	2	1
878	данного сюжета	1	1
879	здесь каждый	1	1
880	они у	1	1
881	но тем	2	1
882	предположению что	1	1
883	жить и	1	1
884	что дело	2	1
885	как условный	1	1
886	нас в	1	1
887	всего мы	1	1
888	типов и	1	1
889	только тот	1	1
890	одно из	2	1
891	не простой	1	1
892	которая только	1	1
893	помощью своего	1	1
894	по мере	2	1
895	с собой	4	1
896	и которые	1	1
897	с действительностью	1	1
898	в борьбе	1	1
899	же тенденция	1	1
900	причем эта	1	1
901	это должно	1	1
902	показывает нам	2	1
903	внимание еще	1	1
904	в мифе	2	1
905	на свой	1	1
906	бы обратить	1	1
907	и сам	1	1
908	жизнь в	1	1
909	каким образом	1	1
910	не хотят	1	1
911	но нельзя	1	1
912	форму и	1	1
913	нет есть	1	1
914	где они	2	1
915	качестве мотивировки	1	1
916	и связь	1	1
917	ведет к	2	1
918	или другие	3	1
919	между прочим	4	1
920	чтобы дать	1	1
921	когда это	1	1
922	показаться что	1	1
923	часть ее	1	1
924	всего с	1	1
925	там же	2	1
926	он стоит	2	1
927	два способа	1	1
928	приходит в	3	1
929	предмет и	1	1
930	и вместе	1	1
931	на эти	1	1
932	в порядке	1	1
933	одновременно и	1	1
934	на эту	1	1
935	оказалось что	2	1
936	совершенно одинаково	1	1
937	в американских	2	1
938	форма более	1	1
939	только для	1	1
940	прочим и	2	1
941	понято как	1	1
942	в огромном	1	1
943	не подвергались	1	1
944	этой стороны	2	1
945	свою собственную	1	1
946	только что	3	1
947	но мы	1	1
948	в себя	3	1
949	как только	2	1
950	где оно	1	1
951	и слепота	1	1
952	не удается	1	1
953	и уход	2	1
954	с обратным	1	1
955	нет у	1	1
956	для человека	1	1
957	делается в	1	1
958	моменты которые	1	1
959	и дело	1	1
960	на природу	1	1
961	в первую	1	1
962	на этой	2	1
963	героя или	2	1
964	не существует	1	1
965	находит в	1	1
966	которые мы	1	1
967	видеть и	1	1
968	весьма сложные	1	1
969	именно такое	1	1
970	нельзя было	2	1
971	случаи когда	7	1
972	сам не	1	1
973	силы и	1	1
974	отсюда и	1	1
975	время от	2	1
976	представления о	2	1
977	это делается	2	1
978	о социальной	1	1
979	отношение и	1	1
980	другу и	1	1
981	но эти	1	1
982	вот почему	3	1
983	становится особенно	1	1
984	времени в	1	1
985	это делали	1	1
986	несколько типов	1	1
987	к своей	4	1
988	этой связи	2	1
989	и той	2	1
990	глаза на	1	1
991	случае мы	4	1
992	пока не	3	1
993	о них	1	1
994	е во	1	1
995	будет установить	1	1
996	приходит к	1	1
997	и была	1	1
998	они с	1	1
999	его по	1	1
1000	уже и	1	1
1001	не вполне	7	1
1002	явление но	1	1
1003	можно ли	3	1
1004	не что	6	1
1005	в америке	3	1
1006	близки к	2	1
1007	здесь несколько	2	1
1008	но этот	3	1
1009	нему является	1	1
1010	на ней	5	1
1011	служил главным	1	1
1012	герой может	1	1
1013	обряды и	1	1
1014	для превращения	1	1
1015	ничего этого	1	1
1016	носит характер	1	1
1017	под музыку	1	1
1018	по которой	2	1
1019	без всякого	1	1
1020	наряду с	4	1
1021	и вместо	1	1
1022	этот странный	1	1
1023	такая же	1	1
1024	это отношение	1	1
1025	материала к	1	1
1026	ли она	1	1
1027	входят в	1	1
1028	она выбирает	1	1
1029	и вступает	1	1
1030	противоречие в	1	1
1031	исходит из	1	1
1032	богов и	1	1
1033	каждое из	1	1
1034	необходимо изучить	1	1
1035	встретимся с	1	1
1036	но этим	1	1
1037	по поводу	1	1
1038	задач в	1	1
1039	не мог	2	1
1040	общих чертах	2	1
1041	и стать	1	1
1042	вопрос и	1	1
1043	как будто	2	1
1044	определенное время	1	1
1045	но там	1	1
1046	ними в	1	1
1047	элемент и	1	1
1048	пределах данного	1	1
1049	в связь	2	1
1050	смысле как	1	1
1051	огромном большинстве	1	1
1052	действительно в	1	1
1053	ей и	1	1
1054	друга не	1	1
1055	в проблему	2	1
1056	помощи этого	1	1
1057	него как	1	1
1058	и согласие	1	1
1059	собой и	1	1
1060	важно установить	4	1
1061	не противоречит	5	1
1062	на определенном	1	1
1063	она и	1	1
1064	определенном месте	1	1
1065	нельзя сказать	1	1
1066	никакой связи	1	1
1067	он играл	1	1
1068	вопрос не	2	1
1069	е что	1	1
1070	а затем	6	1
1071	и всей	2	1
1072	есть одно	1	1
1073	такого рода	1	1
1074	она в	1	1
1075	в особых	1	1
1076	обратить внимание	1	1
1077	обнаруживается в	1	1
1078	и вошел	1	1
1079	смысле то	1	1
1080	узком смысле	1	1
1081	объясняется тем	1	1
1082	как нет	2	1
1083	период а	1	1
1084	по мнению	1	1
1085	обратил внимание	1	1
1086	может оказаться	1	1
1087	целом но	1	1
1088	д нам	1	1
1089	с нашей	1	1
1090	для объяснения	1	1
1091	согласии с	1	1
1092	xix века	1	1
1093	у него	4	1
1094	так не	1	1
1095	особенно если	1	1
1096	бы только	1	1
1097	как фактор	1	1
1098	у различных	1	1
1099	столько же	1	1
1100	что там	2	1
1101	в народных	1	1
1102	и говорят	3	1
1103	одного человека	1	1
1104	явление более	1	1
1105	героя с	3	1
1106	что под	1	1
1107	том отношении	1	1
1108	для историка	1	1
1109	на себя	5	1
1110	образом мы	2	1
1111	всем что	2	1
1112	на одну	2	1
1113	это даже	1	1
1114	дано в	1	1
1115	ли было	1	1
1116	для исследователя	1	1
1117	этого можно	1	1
1118	вопрос почему	1	1
1119	встречается в	2	1
1120	их от	2	1
1121	же функцию	1	1
1122	прибавить что	2	1
1123	пр это	1	1
1124	и путем	1	1
1125	больше всего	1	1
1126	в свете	6	1
1127	себе и	2	1
1128	был не	1	1
1129	брать не	1	1
1130	а другой	1	1
1131	него именно	1	1
1132	на себе	1	1
1133	и у	6	1
1134	бог не	1	1
1135	от таких	1	1
1136	не при	1	1
1137	в русской	5	1
1138	свою историческую	1	1
1139	о себе	3	1
1140	этот в	1	1
1141	она или	2	1
1142	новая форма	2	1
1143	для его	1	1
1144	и быть	1	1
1145	не отражает	2	1
1146	разрушения и	1	1
1147	только путем	1	1
1148	это сделать	1	1
1149	за этими	1	1
1150	в руки	3	1
1151	если не	2	1
1152	в и	1	1
1153	нет но	1	1
1154	всегда только	1	1
1155	не принадлежит	1	1
1156	в быту	1	1
1157	на самый	1	1
1158	характерное явление	1	1
1159	это по	1	1
1160	к чему-то	1	1
1161	здесь на	3	1
1162	всей этой	1	1
1163	он также	1	1
1164	ни один	2	1
1165	не были	1	1
1166	им и	2	1
1167	хотя в	1	1
1168	уже потому	1	1
1169	это наиболее	1	1
1170	и хотя	1	1
1171	доказывать что	2	1
1172	и затем	2	1
1173	чтобы их	1	1
1174	он приобретает	1	1
1175	по своей	1	1
1176	место здесь	1	1
1177	это может	1	1
1178	имеет тенденцию	1	1
1179	сравнительно с	1	1
1180	с ней	6	1
1181	мы здесь	7	1
1182	этот период	1	1
1183	авторитет и	1	1
1184	не раз	2	1
1185	того кто	1	1
1186	и несколько	1	1
1187	нечто вроде	1	1
1188	например не	1	1
1189	возможно что	7	1
1190	не один	2	1
1191	отношении что	1	1
1192	на который	1	1
1193	оно имеет	1	1
1194	вера в	1	1
1195	бы его	1	1
1196	и каждый	1	1
1197	иногда в	1	1
1198	несколько ближе	1	1
1199	этом они	1	1
1200	о его	2	1
1201	в доме	14	1
1202	современной европейской	1	1
1203	нашей точки	1	1
1204	что только	1	1
1205	наталкиваемся на	1	1
1206	форм в	1	1
1207	находились в	1	1
1208	лошади и	2	1
1209	мы будем	1	1
1210	образом в	2	1
1211	он пытается	1	1
1212	помощи которой	2	1
1213	ней в	2	1
1214	из-за этого	1	1
1215	его к	5	1
1216	это совершенно	1	1
1217	отношении он	1	1
1218	понимать язык	1	1
1219	есть ли	4	1
1220	е он	1	1
1221	средство а	1	1
1222	в одну	3	1
1223	причем для	1	1
1224	еще одно	1	1
1225	видим и	1	1
1226	эту задачу	1	1
1227	таков например	1	1
1228	она сама	1	1
1229	своего рода	1	1
1230	его состав	1	1
1231	так всегда	1	1
1232	она дает	1	1
1233	с полной	1	1
1234	утверждать что	2	1
1235	в сказках	12	1
1236	он уже	2	1
1237	мотивов к	1	1
1238	за ним	4	1
1239	удается но	1	1
1240	является какой-то	1	1
1241	звук является	2	1
1242	такова же	1	1
1243	он весьма	1	1
1244	известно что	3	1
1245	им как	1	1
1246	которой не	1	1
1247	объясняется не	1	1
1248	которые он	1	1
1249	этих случаев	1	1
1250	эти случаи	5	1
1251	нем происходит	1	1
1252	нужно прибавить	1	1
1253	с миром	3	1
1254	видели а	1	1
1255	данного народа	1	1
1256	связанное с	2	1
1257	в большом	8	1
1258	от социального	1	1
1259	из которых	1	1
1260	д отсюда	1	1
1261	приобретает свое	1	1
1262	в область	1	1
1263	дает и	1	1
1264	когда его	2	1
1265	отрицательное отношение	1	1
1266	здесь были	3	1
1267	и делает	1	1
1268	она до	1	1
1269	не ставит	1	1
1270	нами с	1	1
1271	это особого	1	1
1272	бы при	1	1
1273	под этим	2	1
1274	очень близки	1	1
1275	и приобретает	1	1
1276	этим для	1	1
1277	не произошло	1	1
1278	чтобы установить	2	1
1279	с этого	1	1
1280	которых и	1	1
1281	превращаться в	5	1
1282	и делают	1	1
1283	что некоторые	3	1
1284	очень существенной	1	1
1285	что у	4	1
1286	предполагать что	1	1
1287	процесс может	1	1
1288	роль он	1	1
1289	то время	2	1
1290	категорию и	1	1
1291	является если	1	1
1292	к таким	1	1
1293	всей ситуации	1	1
1294	не знал	2	1
1295	и они	4	1
1296	и такая	1	1
1297	историческое явление	2	1
1298	состоит из	1	1
1299	много но	1	1
1300	человека на	1	1
1301	этим в	1	1
1302	здесь может	2	1
1303	сравнению с	2	1
1304	нас все	1	1
1305	из которого	3	1
1306	но вместе	1	1
1307	не пытается	1	1
1308	знает что	1	1
1309	которая не	1	1
1310	к которой	1	1
1311	не говорят	2	1
1312	или совершенно	1	1
1313	показать как	1	1
1314	бы нас	1	1
1315	этому же	3	1
