N	4gram	Vygotskiy_	Psycholo
170	можно было бы назвать	1	1
171	если с самого начала	1	1
172	вместе с тем является	1	1
173	всякий раз когда она	1	1
174	бы для того чтобы	1	1
175	в том числе и	3	1
176	так же точно в	1	1
177	одном и том же	1	1
178	для того чтобы объяснить	1	1
179	и с психологической точки	1	1
180	с мы видим таким	2	1
181	только благодаря тому что	1	1
182	в сущности ничего не	2	1
183	на то что с	1	1
184	является то что он	1	1
185	в ту или другую	1	1
186	вместе с ним и	1	1
187	таким образом оказывается что	1	1
188	в чем именно заключается	1	1
189	в совершенно новом виде	1	1
190	на то что он	1	1
191	эта точка зрения была	1	1
192	вытекает из того что	1	1
193	для того чтобы выяснить	2	1
194	то что он не	1	1
195	с точки зрения этой	1	1
196	мы не станем останавливаться	1	1
197	самом деле когда мы	1	1
198	само собой разумеется что	1	1
199	если мы примем это	1	1
