N	2gram	Losev_Prob	FransuaR
1182	этой жизни	2	3
1183	огонь в	2	3
1184	стороны он	2	3
1185	жизни но	1	3
1186	этот мотив	4	3
1187	в поэзии	1	3
1188	не для	2	3
1189	особенно с	1	3
1190	людей но	5	3
1191	прямо в	1	3
1192	всех форм	1	3
1193	чем он	1	3
1194	для нее	1	3
1195	слова но	2	3
1196	никому не	2	3
1197	указывает на	4	3
1198	является не	2	3
1199	тех или	2	3
1200	которую мы	2	3
1201	будущее и	1	3
1202	этому и	1	3
1203	не находит	2	3
1204	я вас	2	3
1205	на людей	1	3
1206	эту идею	1	3
1207	которых они	1	3
1208	по всей	1	3
1209	жил в	2	3
1210	в пире	1	3
1211	бы еще	1	3
1212	их можно	1	3
1213	дел и	1	3
1214	все более	1	3
1215	и совершенно	2	3
1216	иное как	3	3
1217	легенда о	1	3
1218	и уже	2	3
1219	котором он	1	3
1220	об его	3	2
1221	в настоящем	1	2
1222	к другу	1	2
1223	точном смысле	1	2
1224	и самому	1	2
1225	не видели	1	2
1226	можно встретить	1	2
1227	некоторой степени	4	2
1228	важно для	1	2
1229	и убивает	1	2
1230	свое дело	1	2
1231	эта идея	2	2
1232	формы в	1	2
1233	науке и	1	2
1234	которое характерно	1	2
1235	плане в	1	2
1236	своего сына	3	2
1237	и такое	2	2
1238	и повсюду	1	2
1239	пространства в	1	2
1240	его тело	1	2
1241	чтобы в	1	2
1242	нет никакой	6	2
1243	о необходимости	1	2
1244	литературе как	1	2
1245	работы в	1	2
1246	этого типа	1	2
1247	и двумя	1	2
1248	внутренности и	1	2
1249	в природе	1	2
1250	из четырех	1	2
1251	сообщает что	1	2
1252	говорится о	6	2
1253	и оказывается	1	2
1254	значении этих	1	2
1255	нас и	4	2
1256	начале и	1	2
1257	только как	1	2
1258	почти исключительно	1	2
1259	уже у	6	2
1260	и должна	1	2
1261	что вся	1	2
1262	из себя	1	2
1263	слова при	1	2
1264	не исключает	1	2
1265	всего как	1	2
1266	за собой	1	2
1267	и легкие	1	2
1268	но сначала	1	2
1269	можно ли	2	2
1270	с весьма	1	2
1271	любовь к	1	2
1272	людей так	1	2
1273	образы а	1	2
1274	страдания и	4	2
1275	земной и	1	2
1276	образом как	2	2
1277	по городу	2	2
1278	человека а	2	2
1279	и всякого	1	2
1280	коем случае	3	2
1281	радости что	1	2
1282	самого образа	1	2
1283	и подобные	1	2
1284	мы привели	1	2
1285	глядя на	1	2
1286	сущность его	1	2
1287	и автор	1	2
1288	его самого	1	2
1289	но от	1	2
1290	его произведения	1	2
1291	античной литературе	2	2
1292	и точном	1	2
1293	бы что	1	2
1294	и всякой	1	2
1295	и говорит	2	2
1296	как таковое	1	2
1297	уже достаточно	1	2
1298	женщина в	2	2
1299	во главе	1	2
1300	слишком много	1	2
1301	и являются	1	2
1302	вся природа	1	2
1303	в двух	1	2
1304	тут нет	1	2
1305	вверх и	1	2
1306	он дал	2	2
1307	дана в	1	2
1308	не дошло	1	2
1309	называет его	1	2
1310	в работе	1	2
1311	рассказывает как	1	2
1312	сильными и	1	2
1313	на чем	1	2
1314	и является	6	2
1315	время когда	1	2
1316	полное освобождение	1	2
1317	сильны и	1	2
1318	печали и	1	2
1319	вторая часть	3	2
1320	море и	1	2
