N	2gram	Propp_Isto	KulturaY
402	в каких	1	5
403	и только	1	5
404	не надо	1	5
405	вопросом о	1	5
406	есть не	2	5
407	мы и	3	4
408	случае мы	2	4
409	или иных	1	4
410	о чем	6	4
411	одно из	3	4
412	как они	1	4
413	представление о	22	4
414	интересно что	6	4
415	е на	2	4
416	так например	3	4
417	как только	2	4
418	связано с	7	4
419	ответить на	1	4
420	к этой	3	4
421	к другой	2	4
422	не сделал	1	4
423	мы увидим	6	4
424	вот почему	2	4
425	увидим что	3	4
426	точно так	3	4
427	в различных	3	4
428	уже и	3	4
429	до того	1	4
430	и далее	1	4
431	на те	1	4
432	быть в	1	4
433	что даже	2	4
434	не мог	3	4
435	из них	4	4
436	к нему	5	4
437	иначе говоря	1	4
438	иных случаях	1	4
439	аналогии с	1	4
440	как можно	2	4
441	его в	17	4
442	совершенно ясно	6	4
443	но он	2	4
444	не говорит	2	4
445	будто бы	2	4
446	что за	2	4
447	которое в	1	4
448	между ними	2	4
449	же как	12	4
450	постановка вопроса	1	4
451	о которых	4	4
452	себе и	2	4
453	и это	5	4
454	остается в	1	4
455	мы можем	6	4
456	ли это	2	4
457	сюда же	3	4
458	не дает	2	4
459	которые и	1	4
460	или же	6	4
461	почти всегда	1	4
462	тот или	1	4
463	что для	1	4
464	и все	4	4
465	и по	3	4
466	утверждать что	2	4
467	во втором	1	4
468	как таковой	1	4
469	себе представить	1	4
470	то в	2	4
471	это уже	2	4
472	сам по	1	4
473	из которых	7	4
474	здесь мы	7	4
475	на месте	1	4
476	связанные с	5	4
477	который не	1	4
478	все они	1	4
479	ни на	1	4
480	не имеют	2	4
481	по сравнению	1	4
482	в современном	1	4
483	именно на	2	4
484	обе эти	1	4
485	он есть	1	4
486	что когда	3	4
487	на более	2	4
488	мог бы	2	4
489	однако в	2	4
490	формы и	3	4
491	д и	1	4
492	но на	1	4
493	свидетельствует о	1	4
494	что так	1	4
495	что сказано	1	4
496	в виде	13	4
497	на все	2	4
498	к одному	1	4
499	в наши	2	4
500	в науке	1	4
501	но дело	2	4
502	сказано выше	1	4
503	на это	1	4
504	одного из	3	4
505	такой же	3	4
506	только после	3	4
507	не к	1	4
508	а то	1	4
509	и другие	5	3
510	все что	5	3
511	со всем	1	3
512	можно и	1	3
513	тех кто	1	3
514	можно встретить	1	3
515	же относится	2	3
516	в некоторых	6	3
517	по мере	4	3
518	знание языка	1	3
519	это те	1	3
520	мы получаем	1	3
521	давно уже	1	3
522	в последнем	2	3
523	в одно	2	3
524	на эту	1	3
525	случайно и	1	3
526	по своим	1	3
527	в это	3	3
528	знаем что	10	3
529	поставить вопрос	2	3
530	но мы	5	3
531	в дальнейшем	6	3
532	еще один	3	3
533	состоит не	1	3
534	можно считать	1	3
535	но даже	2	3
536	во многих	1	3
537	эти случаи	3	3
538	за собой	5	3
539	говорит что	1	3
540	в свете	5	3
541	себе в	3	3
542	к ним	2	3
543	наряду с	7	3
544	тех случаях	1	3
545	на него	10	3
546	их сознания	1	3
547	от них	2	3
548	на котором	3	3
549	но так	3	3
550	на своем	1	3
551	мы скажем	1	3
552	представить себе	1	3
553	несоответствие между	1	3
554	согласно которому	1	3
555	к жизни	1	3
556	не хватает	2	3
557	есть явление	1	3
558	что его	4	3
559	одним из	4	3
560	по аналогии	1	3
561	быть только	1	3
562	мере того	3	3
563	также в	2	3
564	и вместе	3	3
565	его распоряжении	1	3
566	не нужно	1	3
567	дело что	1	3
568	под влиянием	2	3
569	в других	4	3
570	от себя	2	3
571	в целях	3	3
572	в наше	2	3
573	на нем	3	3
574	но зато	1	3
575	иметь в	1	3
576	даже не	2	3
577	также не	2	3
578	например не	1	3
579	только с	1	3
580	что есть	2	3
581	форм в	1	3
582	мы будем	1	3
583	образом в	3	3
584	чаще всего	3	3
585	на место	2	3
586	показывает что	7	3
587	во время	12	3
588	в него	5	3
589	меньшей степени	1	3
590	еще одно	1	3
591	и сами	1	3
592	меня и	1	3
593	социальной жизни	3	3
594	та же	2	3
595	если в	4	3
596	и сейчас	3	3
597	что сам	1	3
598	что нет	1	3
599	что у	6	3
600	и мы	3	3
601	и действительно	6	3
602	то время	3	3
603	том смысле	2	3
604	не знать	1	3
605	так называемая	1	3
606	том как	5	3
607	пока он	2	3
608	как ты	1	3
609	его и	2	3
610	нам здесь	1	3
611	традиции в	1	3
612	более чем	1	3
613	на некоторых	1	3
614	но здесь	1	3
615	и уже	2	3
616	с большой	3	3
617	не могло	2	3
618	тогда как	1	3
619	не представляет	2	3
620	знает что	1	3
621	что здесь	9	3
622	без всякого	1	3
623	заметить что	1	3
624	он в	3	3
625	примеров можно	3	3
626	лучше всего	1	3
627	нам и	1	3
628	е к	1	3
629	по происхождению	1	3
630	формы как	1	3
631	а что	1	3
632	и следует	1	3
633	именно к	1	3
634	в более	6	3
635	смысле что	1	3
636	к формам	2	3
637	для него	2	3
638	естественно что	1	3
639	мало того	1	3
640	как у	2	3
641	таком случае	1	3
642	есть уже	2	3
643	это еще	3	3
644	с той	2	3
645	случаях когда	2	3
646	или даже	1	3
647	и я	1	3
648	на его	1	3
649	в упомянутой	1	3
650	на них	2	3
651	предположить что	3	3
652	и эти	1	3
653	что от	3	3
654	а как	3	3
655	случае если	1	3
656	из ряда	1	3
657	не по	3	3
658	в искусстве	1	3
659	и может	2	3
660	но она	1	3
661	здесь очевидно	1	3
662	же что	2	3
663	таких случаях	2	3
664	идет речь	1	3
665	этой же	1	3
666	таким же	5	3
667	на ту	1	3
668	иное как	1	3
669	в память	1	3
670	что было	1	2
671	понял что	2	2
672	с которыми	1	2
673	во всем	4	2
674	они являются	1	2
675	они имеют	1	2
676	от него	2	2
677	нужно однако	1	2
678	тем меньше	1	2
679	которая была	1	2
680	чтобы дать	1	2
681	по тому	1	2
682	которые не	2	2
683	смысле и	1	2
684	или нет	1	2
685	нами в	1	2
686	можно видеть	1	2
687	приходит к	3	2
688	к рассмотрению	2	2
689	он имеет	4	2
690	время как	3	2
691	это одновременно	1	2
692	всегда остается	2	2
693	в жизни	1	2
694	меня в	4	2
695	правда в	1	2
696	приходит в	1	2
697	здесь дело	1	2
698	совершенно одинаково	1	2
699	он является	2	2
700	раз когда	1	2
701	повод к	1	2
702	начнем с	1	2
703	свой смысл	1	2
704	известно что	3	2
705	образом при	1	2
706	обращает на	1	2
707	большей части	1	2
708	одно время	1	2
709	случай когда	1	2
710	ними и	1	2
711	нами выше	1	2
712	во все	1	2
713	и прочие	1	2
714	общее достояние	1	2
715	в основном	5	2
716	что этот	5	2
717	по его	2	2
718	как принцип	1	2
719	слов на	1	2
720	имеет в	1	2
721	но эти	4	2
722	оно также	1	2
723	где не	1	2
724	он иногда	2	2
725	когда она	2	2
726	из своего	4	2
727	но они	1	2
728	на пути	2	2
729	и когда	1	2
730	и те	1	2
731	где и	1	2
732	видно что	1	2
733	на наших	1	2
734	известным образом	1	2
735	для поднятия	1	2
736	находится в	2	2
737	с этими	3	2
738	можно привести	2	2
739	момент в	1	2
740	одна из	6	2
741	то легко	1	2
742	в европе	3	2
743	понятие о	1	2
744	чем это	1	2
745	некоторой степени	1	2
746	едва ли	1	2
747	на почве	1	2
748	действительно ли	1	2
749	что иное	1	2
750	после чего	3	2
751	не видел	2	2
752	в состоянии	1	2
753	смысле в	1	2
754	не теряет	1	2
755	не соответствует	1	2
756	выше о	1	2
757	и через	1	2
758	может оказаться	1	2
759	с другими	4	2
760	и один	1	2
761	наше внимание	1	2
762	или чтобы	1	2
763	говорит он	2	2
764	словом в	1	2
765	является и	4	2
766	борьбы с	3	2
767	и говорит	1	2
768	во избежание	1	2
769	он говорит	1	2
770	на тот	1	2
771	речь шла	1	2
772	одно дело	1	2
773	себе не	1	2
774	человек в	2	2
775	особенности в	2	2
776	в себя	3	2
777	много и	1	2
778	не был	1	2
779	в русской	8	2
780	с формами	1	2
781	их не	3	2
782	не означает	1	2
783	идет по	1	2
784	предполагает что	1	2
785	очень часто	4	2
786	видел в	1	2
787	уже к	1	2
788	в случае	1	2
789	не будет	1	2
790	что эта	2	2
791	и тот	1	2
792	уже потому	1	2
793	это дух	1	2
794	здесь только	1	2
795	его так	2	2
796	это же	4	2
797	равно как	1	2
798	с полным	1	2
799	возможно что	2	2
800	общего с	1	2
801	его как	1	2
802	или о	1	2
803	в систему	1	2
804	но есть	4	2
805	и др	6	2
806	здесь совершенно	2	2
807	когда они	3	2
808	показывают что	8	2
809	всем тем	1	2
810	и чтобы	1	2
811	для которых	1	2
812	для чего	2	2
813	он стал	2	2
814	нет никаких	1	2
815	вот пример	1	2
816	доказывает что	1	2
817	с неба	2	2
818	точно таким	1	2
819	к сожалению	1	2
820	он уже	1	2
821	и должны	1	2
822	как с	1	2
823	переходит в	1	2
824	бы составить	1	2
825	вместе со	1	2
826	большую роль	1	2
827	же образом	1	2
828	от нас	1	2
829	до некоторой	1	2
830	и такой	1	2
831	к разряду	1	2
832	стоит на	3	2
833	первых порах	1	2
834	от другого	1	2
835	оттого что	4	2
836	связывается с	1	2
837	за это	3	2
838	за что	2	2
839	должен был	1	2
840	о природе	3	2
841	с этого	2	2
842	с некоторыми	2	2
843	это положение	1	2
844	с целью	2	2
845	далее следует	1	2
846	доходит до	1	2
847	уже совсем	1	2
848	это время	2	2
849	каким-то образом	1	2
850	и так	1	2
851	состоит из	4	2
852	никто не	4	2
853	сравнению с	1	2
854	нет в	2	2
855	этих случаях	10	2
856	ничего общего	1	2
857	есть какая-то	1	2
858	думать что	2	2
859	у нее	1	2
860	этому же	1	2
861	но оно	3	2
862	чем же	1	2
863	не является	1	2
864	можно установить	1	2
865	где нет	2	2
866	в греческой	1	2
867	к отдельным	2	2
868	и социальной	1	2
869	еще на	1	2
870	на той	2	2
871	рассматривать как	1	2
872	мы получим	1	2
873	у других	1	2
874	вслед за	1	2
875	большей частью	3	2
876	на первых	1	2
877	имеем в	2	2
878	видели выше	1	2
879	и там	3	2
880	в точности	1	2
881	в сказке	46	2
882	из истории	1	2
883	одной из	3	2
884	эти категории	1	2
885	только теперь	2	2
886	не знаем	3	2
887	то здесь	4	2
888	увидим ниже	4	2
889	у них	2	2
890	исключительно в	1	2
891	друг другу	1	2
892	строится на	2	2
893	он должен	2	2
894	связан с	7	2
895	тогда в	1	2
896	ответ на	1	2
897	можно себе	1	2
898	когда речь	1	2
899	который уже	1	2
900	наблюдается у	1	2
901	на тех	2	2
902	зависит от	4	2
903	том числе	3	2
904	наших глазах	1	2
905	от которого	2	2
906	это естественно	1	2
907	в определенных	1	2
908	в литературе	1	2
909	ее в	8	2
910	где он	1	2
911	интересно и	1	2
912	мы легко	2	2
913	здесь в	1	2
914	на которой	4	2
915	говорит и	1	2
916	чтобы получить	1	2
917	в широком	1	2
918	же не	1	2
919	понятие для	1	2
920	а все	1	2
921	слова а	1	2
922	по этому	1	2
923	этих форм	1	2
924	вообще не	1	2
925	ущерба для	1	2
926	чтобы быть	1	2
927	нас к	10	2
928	своему содержанию	1	2
929	имеется в	1	2
930	основана на	2	2
931	к своему	2	2
932	перейти к	2	2
933	это было	2	2
934	не стал	1	2
935	не что	1	2
936	путь к	1	2
937	в одной	5	2
938	и вообще	3	2
939	понимает что	1	2
940	и живой	1	2
941	в эти	1	2
942	связанных с	1	2
943	такие же	1	2
944	по большей	1	2
945	могут служить	1	2
946	в самых	1	2
947	в руки	3	2
948	ни один	1	2
949	тому как	2	2
950	быть и	1	2
951	к тем	1	2
952	а по	3	2
953	наоборот в	2	2
954	есть и	3	2
955	каждый раз	1	2
956	оказывается что	2	2
957	только у	2	2
958	это также	1	2
959	например и	1	2
960	даже при	1	2
961	есть несколько	1	2
962	идет здесь	1	2
963	как то	1	2
964	и часто	1	2
965	как правило	2	2
966	связана с	1	2
967	культуры но	1	2
968	во многом	1	2
969	указывает на	1	2
970	в ходе	1	2
971	это можно	1	2
972	речь и	1	2
973	просится в	1	2
974	жизни и	4	2
975	тех которые	2	2
976	эти два	2	2
977	может и	1	2
978	можно только	1	2
979	можно наблюдать	5	1
980	находим в	1	1
981	предметы которые	1	1
982	что один	1	1
983	еще совсем	1	1
984	видели в	2	1
985	только чтобы	1	1
986	народа и	1	1
987	как форма	1	1
988	с изменением	1	1
989	она называется	1	1
990	очень высокой	1	1
991	становятся уже	1	1
992	из материалов	3	1
993	д убеждают	1	1
994	совершенно очевидно	1	1
995	которых идет	1	1
996	часть его	1	1
997	это лишь	1	1
998	что два	1	1
999	под ним	1	1
1000	принимают форму	1	1
1001	это значит	2	1
1002	процесс образования	1	1
1003	что ныне	1	1
1004	но тем	1	1
1005	говорит о	4	1
1006	на другую	1	1
1007	форма его	1	1
1008	это легко	1	1
1009	по сообщению	1	1
1010	чтобы на	1	1
1011	с собой	6	1
1012	нет еще	1	1
1013	об отдельных	1	1
1014	гораздо чаще	1	1
1015	приобщиться к	1	1
1016	связь с	20	1
1017	или для	1	1
1018	отходит на	1	1
1019	или во	1	1
1020	и сам	2	1
1021	некоторые другие	1	1
1022	спросить себя	1	1
1023	можно предположить	3	1
1024	на свою	2	1
1025	теперь мы	1	1
1026	естественно не	1	1
1027	в некотором	2	1
1028	за ним	4	1
1029	д по	1	1
1030	три версты	1	1
1031	и требует	3	1
1032	к другим	1	1
1033	они помогают	1	1
1034	если он	2	1
1035	стороны в	1	1
1036	является с	1	1
1037	я от	1	1
1038	уже указано	1	1
1039	что по	1	1
1040	их в	7	1
1041	мысли о	1	1
1042	только те	1	1
1043	v из	1	1
1044	хорошо известно	1	1
1045	его все	1	1
1046	является для	1	1
1047	может дать	1	1
1048	так много	2	1
1049	мир и	1	1
1050	можно возразить	1	1
1051	частью этого	1	1
1052	есть вообще	1	1
1053	на первый	1	1
1054	гораздо больше	2	1
1055	даже с	1	1
1056	человека о	1	1
1057	для выражения	1	1
1058	теперь он	1	1
1059	самого начала	1	1
1060	если с	1	1
1061	у которых	2	1
1062	перестает быть	1	1
1063	а чтобы	1	1
1064	наша задача	1	1
1065	полемизировать с	1	1
1066	дают нам	1	1
1067	книге о	1	1
1068	считая что	1	1
1069	стороны эта	1	1
1070	сказал я	1	1
1071	и длинный	1	1
1072	выше мы	2	1
1073	которой он	2	1
1074	эта связь	5	1
1075	америке в	1	1
1076	iii и	1	1
1077	дает себя	1	1
1078	также только	1	1
1079	ее так	1	1
1080	но ему	1	1
1081	она могла	1	1
1082	когда будет	1	1
1083	это делается	6	1
1084	часто в	2	1
1085	д в	1	1
1086	же порядка	1	1
1087	и другой	1	1
1088	подошел к	1	1
1089	в этот	2	1
1090	с материалами	1	1
1091	слов но	1	1
1092	у сравнительно	1	1
1093	однако нет	1	1
1094	от процесса	1	1
1095	из таких	3	1
1096	между двумя	7	1
1097	а когда	2	1
1098	представлением о	5	1
1099	только на	2	1
1100	при некоторых	1	1
1101	следующее заключение	1	1
1102	него было	1	1
1103	обращаясь к	1	1
1104	также на	1	1
1105	было то	1	1
1106	что подобный	1	1
1107	уже как	1	1
1108	его по	2	1
1109	то его	2	1
1110	часть этого	1	1
1111	перед ним	1	1
1112	которое его	1	1
1113	или вообще	2	1
1114	процессе развития	1	1
1115	но этот	1	1
1116	на ней	2	1
1117	попадаются и	1	1
1118	я думаю	1	1
1119	в описании	1	1
1120	пока еще	1	1
1121	приходят к	1	1
1122	возникают два	1	1
1123	совершенно ясна	1	1
1124	вернуться к	1	1
1125	чтобы они	2	1
1126	нас на	1	1
1127	по которым	2	1
1128	когда человек	2	1
1129	сдвиг в	1	1
1130	еще ничего	1	1
1131	а сам	2	1
1132	сохраняется в	1	1
1133	следующим образом	1	1
1134	е тех	1	1
1135	по обычаю	1	1
1136	и значении	1	1
1137	во всей	1	1
1138	они уже	2	1
1139	ним как	1	1
1140	указывают на	2	1
1141	с юга	1	1
1142	тем это	2	1
1143	сюда относится	1	1
1144	он сам	1	1
1145	он живет	3	1
1146	имели бы	1	1
1147	относящееся к	1	1
1148	к этим	3	1
1149	к ее	1	1
1150	они могут	1	1
1151	затем в	3	1
1152	идет дальше	1	1
1153	себя в	6	1
1154	характерно что	2	1
1155	это своего	1	1
1156	или три	1	1
1157	в лес	3	1
1158	есть один	1	1
1159	еще резче	1	1
1160	типична для	1	1
1161	о ней	1	1
1162	же было	1	1
1163	лучше будет	1	1
1164	для борьбы	1	1
1165	д все	2	1
1166	происходит по	1	1
1167	во всех	3	1
1168	автор что	1	1
1169	так сильно	1	1
1170	мы видим	12	1
1171	еще одну	1	1
1172	все его	2	1
1173	первый и	1	1
1174	народов не	2	1
1175	к их	1	1
1176	она и	2	1
1177	же роль	1	1
1178	роль что	1	1
1179	от его	1	1
1180	эта настолько	1	1
1181	также лежит	1	1
1182	слабая и	2	1
1183	и эту	1	1
1184	об одном	2	1
1185	же просьбу	1	1
1186	есть одно	2	1
1187	такого рода	2	1
1188	она в	2	1
1189	рассмотрим их	1	1
1190	и процесс	2	1
1191	притом не	1	1
1192	к жене	1	1
1193	никакого другого	1	1
1194	для которой	1	1
1195	самых различных	1	1
1196	есть просто	1	1
1197	за эту	1	1
1198	более поздних	3	1
1199	вопрос мы	1	1
1200	случаи в	1	1
1201	я взял	1	1
1202	по мнению	1	1
1203	далеко за	1	1
1204	после этого	3	1
1205	д или	3	1
1206	с греческим	1	1
1207	но во-первых	1	1
1208	они в	1	1
1209	два раза	1	1
1210	здесь уже	2	1
1211	какого-нибудь одного	1	1
1212	который делает	1	1
1213	же сохраняют	1	1
1214	он может	4	1
1215	трудно бывает	1	1
1216	что под	1	1
1217	этим и	1	1
1218	это мы	3	1
1219	с представлением	4	1
1220	имеются в	2	1
1221	другое не	1	1
1222	здесь же	2	1
1223	или иная	1	1
1224	и связи	1	1
1225	он дал	1	1
1226	как говорит	3	1
1227	некоторых других	1	1
1228	для души	1	1
1229	их от	1	1
1230	оно на	1	1
1231	ниже с	1	1
1232	функции эти	1	1
1233	и надо	1	1
1234	и характер	1	1
1235	база в	1	1
1236	д такое	1	1
1237	вообще есть	1	1
1238	должно было	3	1
1239	в свой	3	1
1240	на какие	1	1
1241	на границе	1	1
1242	теперь и	1	1
1243	чтобы его	1	1
1244	по имени	2	1
1245	я был	2	1
1246	последнем случае	1	1
1247	не при	1	1
1248	в мою	1	1
1249	принял меня	1	1
1250	же все	1	1
1251	о происхождении	1	1
1252	который выше	1	1
1253	жива и	1	1
1254	его развития	2	1
1255	при себе	2	1
1256	представляют себе	2	1
1257	шаг на	1	1
1258	не совсем	6	1
1259	ныне настала	1	1
1260	до нас	1	1
1261	о душе	1	1
1262	знает почему	1	1
1263	несколько случаев	1	1
1264	когда я	1	1
1265	примитивных народов	2	1
1266	ему на	1	1
1267	на другой	1	1
1268	не тот	1	1
1269	бы она	1	1
1270	от тебя	1	1
1271	совсем не	1	1
1272	вот несколько	1	1
1273	мы опять	3	1
1274	вывод который	1	1
1275	быстро и	1	1
1276	в ответ	1	1
1277	он также	1	1
1278	легко можно	1	1
1279	здесь нас	1	1
1280	одно и	2	1
1281	хотя в	1	1
1282	сюда относятся	1	1
1283	той области	1	1
1284	один раз	2	1
1285	кто же	1	1
1286	вспомним что	2	1
1287	появление в	1	1
1288	где же	1	1
1289	важно не	2	1
1290	во-первых мы	1	1
1291	проникнуть в	1	1
1292	особого внимания	2	1
1293	и другая	1	1
1294	по своей	1	1
1295	для наших	1	1
1296	с головой	1	1
1297	с нашими	1	1
1298	должны были	3	1
1299	он еще	1	1
1300	как эта	1	1
1301	центр тяжести	2	1
1302	в связь	2	1
1303	заставляет нас	1	1
1304	что ты	1	1
1305	него здесь	1	1
1306	и целые	1	1
1307	что во	2	1
1308	есть категория	1	1
1309	он понимает	1	1
1310	говорилось выше	1	1
1311	орел и	1	1
1312	по другим	1	1
1313	части в	1	1
1314	но нет	1	1
