N	2gram	Losev_Prob	Hudozhes
111	того или	3	4
112	произведения искусства	1	4
113	между тем	2	4
114	он не	4	4
115	и тем	4	4
116	и что	9	4
117	в форме	1	4
118	далеко не	6	4
119	со своей	1	4
120	и о	9	4
121	однако в	4	4
122	искусства но	2	4
123	художественного произведения	1	4
124	в силу	6	4
125	или иного	2	4
126	хотя и	10	4
127	в той	5	3
128	и к	9	3
129	к действительности	1	3
130	человеческой жизни	5	3
131	и на	9	3
132	всех и	1	3
133	с этой	4	3
134	даже в	2	3
135	была бы	3	3
136	говорит и	1	3
137	о чем	2	3
138	если бы	2	3
139	и сам	5	3
140	есть в	6	3
141	а именно	12	3
142	в романе	2	3
143	в жизни	4	3
144	как и	10	3
145	к его	5	3
146	их в	1	3
147	никто не	1	3
148	себя и	1	3
149	тем не	8	3
150	виду не	1	3
151	и состоит	1	3
152	в роли	2	3
153	в противоположность	3	3
154	к нему	3	3
155	потому что	21	3
156	одной стороны	5	3
157	искусства и	1	3
158	в стихотворении	28	3
159	отношении к	1	3
160	в одном	6	3
161	имеем в	1	3
162	мог бы	2	3
163	во всей	1	3
164	из этих	2	3
165	и для	11	3
166	человеческого я	4	3
167	к содержанию	1	3
168	он должен	2	3
169	таким образом	20	3
170	человека к	1	3
171	по преимуществу	2	3
172	с одной	5	3
173	том числе	2	3
174	в художественной	1	3
175	с точки	13	3
176	эстетического созерцания	1	3
177	как раз	7	3
178	все прочие	2	3
179	и притом	8	3
180	связи с	11	3
181	но он	5	3
182	в таком	4	3
183	в контексте	1	3
184	в связи	11	3
185	или даже	4	3
186	по своему	3	3
187	во всех	2	3
188	в русской	4	3
189	личности и	1	3
190	в рассказе	2	3
191	в свою	4	3
192	в которой	7	3
193	не будет	4	3
194	этом смысле	4	3
195	того же	7	3
196	перед лицом	1	3
197	являет собой	1	3
198	и прежде	2	3
199	не случайно	1	3
200	и ее	2	3
201	и другие	4	2
202	один из	2	2
203	русской литературе	3	2
204	рассматриваться в	1	2
205	рассказ о	2	2
206	жизни а	1	2
207	и который	4	2
208	в финале	1	2
209	с ним	4	2
210	жить и	1	2
211	из которых	2	2
212	не как	3	2
213	а затем	1	2
214	окружающей его	1	2
215	задолго до	1	2
216	в году	9	2
217	одно из	2	2
218	не признает	1	2
219	по себе	5	2
220	в них	5	2
221	этой точки	2	2
222	самом деле	3	2
223	заключается в	1	2
224	все эти	12	2
225	к более	1	2
226	именно в	11	2
227	по мысли	4	2
228	в порядке	1	2
229	каждый такой	1	2
230	из тех	3	2
231	либо в	2	2
232	субъект и	1	2
233	продолжением и	1	2
234	с ними	1	2
235	в одно	6	2
236	как в	3	2
237	дома и	1	2
238	бы не	4	2
239	жизни в	7	2
240	в известном	2	2
241	всей своей	2	2
242	которая не	1	2
243	в каком	1	2
244	к другому	5	2
245	своей жизни	1	2
246	о том	17	2
247	не входит	2	2
248	при всем	3	2
249	свою очередь	2	2
250	это и	4	2
251	еще и	6	2
252	ни к	2	2
253	полноте и	2	2
254	мастера и	1	2
255	при условии	1	2
256	не могли	2	2
257	на основе	1	2
258	во мне	1	2
259	в пляске	1	2
260	времени в	1	2
261	не всегда	5	2
262	слова и	1	2
263	и больше	1	2
264	для меня	1	2
265	весьма существенно	1	2
266	или иных	2	2
267	вступает в	1	2
268	говорит что	1	2
269	вслед за	2	2
270	и это	3	2
271	превращается в	1	2
272	времени и	1	2
273	для которого	1	2
274	не вполне	2	2
275	так же	7	2
276	и возможность	1	2
277	было и	1	2
278	в глаза	3	2
279	об этом	11	2
280	должен быть	2	2
281	в сказании	1	2
282	известного рода	1	2
283	если мы	2	2
284	в нашем	5	2
285	имеем дело	1	2
286	который в	10	2
287	здесь не	12	2
288	не все	3	2
289	коем случае	3	2
290	на котором	1	2
291	он и	5	2
292	не просто	12	2
293	в самой	5	2
294	только о	3	2
295	чем это	1	2
296	никогда не	7	2
297	и по	2	2
298	жизни но	1	2
299	бы то	4	2
300	то в	4	2
301	но на	1	2
302	войне и	1	2
303	в коем	3	2
304	не принадлежит	1	2
305	в последней	1	2
306	одной из	5	2
307	теории литературы	1	2
308	несмотря на	7	2
309	но от	1	2
310	ни было	2	2
311	личности как	1	2
312	для искусства	3	2
313	которого он	2	2
314	в литературе	5	2
315	что такое	1	2
316	ее в	2	2
317	все это	8	2
318	что и	8	2
319	или иную	1	2
320	xix века	1	2
321	иной эстетической	1	2
322	в европейской	1	2
323	с их	1	2
324	к жизни	1	2
325	таком случае	2	2
326	слова не	1	2
327	у него	13	2
328	в повести	1	2
329	или в	7	2
330	и некоторые	1	2
331	в войне	1	2
332	и более	3	2
333	не от	1	2
334	одним из	1	2
335	что она	2	2
336	сама по	2	2
337	тому что	2	2
338	случае не	2	2
339	в какой	5	2
340	я не	3	2
341	большей части	1	2
342	мира и	5	2
343	к своему	3	2
344	только и	9	2
345	в чем	3	2
346	это тоже	1	2
347	жизни то	2	2
348	вовсе не	18	2
349	встречаются в	1	2
350	тем более	2	2
351	а для	1	2
352	я на	1	2
353	и потому	4	2
354	только лишь	1	2
355	о себе	3	2
356	но как	3	2
357	а с	4	2
358	на этом	1	2
359	единое целое	1	2
360	ту или	1	2
361	то ни	4	2
362	на всех	1	2
363	дело не	1	2
364	в случае	1	2
365	и весьма	2	2
366	в значительной	3	2
367	есть как	2	2
368	быть и	1	2
369	но она	1	2
370	другим и	1	2
371	свою жизнь	1	2
372	нового времени	4	2
373	за пределы	1	2
374	но только	5	2
375	от своего	1	2
376	человека и	4	2
377	всей его	1	2
378	собственно говоря	1	2
379	в этой	14	2
380	числе и	1	2
381	что может	1	2
382	известном смысле	1	2
383	и мире	1	2
384	тот кто	2	2
385	и др	1	2
386	в имени	1	2
387	столь же	1	2
388	право на	1	2
389	из этого	6	2
390	тех или	2	2
391	отнюдь не	14	2
392	ни был	1	2
393	чтобы не	1	2
394	мира в	3	2
395	в особенности	1	1
396	от него	1	1
397	однако и	1	1
398	эти символы	1	1
399	все что	2	1
400	для всех	2	1
401	ночь и	2	1
402	и против	1	1
403	каждой из	1	1
404	можно говорить	1	1
405	это тот	1	1
406	и здесь	1	1
407	бы несколько	1	1
408	за ним	1	1
409	постепенного развития	1	1
410	мы встречаем	1	1
411	достоевского в	1	1
412	объединяет их	1	1
413	здесь именно	1	1
414	же и	2	1
415	как с	2	1
416	если в	2	1
417	своего собственного	1	1
418	тех кто	1	1
419	все люди	1	1
420	не знают	1	1
421	слова эти	1	1
422	первую очередь	1	1
423	дело с	1	1
424	можно назвать	2	1
425	и дает	1	1
426	его за	2	1
427	оказывается не	1	1
428	а перед	1	1
429	что это	4	1
430	содержит в	1	1
431	от нас	1	1
432	писавшего в	1	1
433	с внутренним	1	1
434	тем как	2	1
435	символизм и	1	1
436	природе и	1	1
437	по выражению	1	1
438	в сущности	1	1
439	не требует	1	1
440	одном и	1	1
441	в другой	1	1
442	говорит о	9	1
443	самой жизни	1	1
444	те же	1	1
445	разного рода	4	1
446	например с	1	1
447	сама жизнь	1	1
448	и наказании	1	1
449	схемы и	1	1
450	иных первичных	1	1
451	сатирического изображения	1	1
452	достоевского где	1	1
453	и делает	2	1
454	в результате	11	1
455	до последнего	1	1
456	и вполне	7	1
457	понимается как	2	1
458	за это	6	1
459	в единстве	1	1
460	не могут	3	1
461	живые существа	1	1
462	области художественного	1	1
463	со всеми	5	1
464	сравнении с	4	1
465	не сможет	1	1
466	должен был	2	1
467	чтобы в	1	1
468	и даже	24	1
469	в драматическом	1	1
470	если не	6	1
471	к искусству	1	1
472	мы понимаем	1	1
473	новое время	3	1
474	от одного	4	1
475	а во-вторых	1	1
476	имеет значение	1	1
477	жизнь в	3	1
478	смысла и	1	1
479	которая действительно	1	1
480	любовь и	3	1
481	одновременно с	1	1
482	в новую	1	1
483	всегда остается	1	1
484	значение в	1	1
485	можно даже	1	1
486	тем что	2	1
487	от всего	1	1
488	v в	5	1
489	обращается к	1	1
490	в составе	1	1
491	и будет	1	1
492	то время	4	1
493	героев и	1	1
494	если он	4	1
495	том или	3	1
496	мира это	1	1
497	видно из	1	1
498	литературе как	1	1
499	меня в	4	1
500	преступлении и	1	1
501	с ума	1	1
502	мы встречаемся	1	1
503	что по	1	1
504	приходит в	1	1
505	вместе с	15	1
506	с собою	2	1
507	все же	12	1
508	создает и	1	1
509	поводу этой	1	1
510	человек со	1	1
511	только для	5	1
512	не имеет	3	1
513	в сравнении	4	1
514	является продолжением	1	1
515	но у	1	1
516	да и	5	1
517	ему и	1	1
518	о котором	4	1
519	поскольку он	1	1
520	в суть	2	1
521	в это	3	1
522	у достоевского	4	1
523	на каждом	1	1
524	нет в	1	1
525	на первый	1	1
526	выступает как	1	1
527	по крайней	8	1
528	он мог	1	1
529	перед нами	14	1
530	всем его	1	1
531	имена в	1	1
532	после его	3	1
533	первый взгляд	1	1
534	с этим	3	1
535	читателя как	1	1
536	сам же	4	1
537	и некоторого	1	1
538	одним и	1	1
539	тем в	1	1
540	художественный образ	4	1
541	и предполагает	1	1
542	возможно в	1	1
543	в первую	1	1
544	бы и	1	1
545	реалистического произведения	1	1
546	в котором	5	1
547	зависит от	1	1
548	в действительности	1	1
549	целостности жизни	1	1
550	восходит к	1	1
551	не упоминается	1	1
552	на сердце	1	1
553	на какой	2	1
554	некоторого рода	6	1
555	то и	7	1
556	жизненный опыт	1	1
557	но кто	1	1
558	народного предания	1	1
559	даже самое	1	1
560	свою личность	1	1
561	иной мере	2	1
562	и поэтому	2	1
563	художественных произведений	1	1
564	из жизни	1	1
565	душе в	1	1
566	не быть	1	1
567	действительность в	2	1
568	является именно	1	1
569	а после	2	1
570	из его	1	1
571	сердце но	1	1
572	оно является	1	1
573	вяч иванова	23	1
574	автора так	1	1
575	людей как	1	1
576	не утрачивает	1	1
577	имея в	1	1
578	сознание в	1	1
579	время в	2	1
580	этих сторон	1	1
581	даже самых	1	1
582	с которой	1	1
583	жизни и	7	1
584	только на	2	1
585	в которую	1	1
586	просто о	1	1
587	точно так	4	1
588	в различных	1	1
589	обращаясь к	1	1
590	о своем	2	1
591	и наиболее	3	1
592	искусства этот	1	1
593	в мир	3	1
594	не так	4	1
595	ни были	1	1
596	обращением к	1	1
597	и те	1	1
598	не что	3	1
599	в совершенно	1	1
600	в истории	1	1
601	и находит	1	1
602	себе отчет	1	1
603	и общества	1	1
604	быть это	1	1
605	и меру	1	1
606	себе в	2	1
607	до того	3	1
608	и исторически	2	1
609	над собой	1	1
610	другом его	1	1
611	перед ним	1	1
612	в чистом	1	1
613	всего что	1	1
614	и тоже	3	1
615	отчет в	1	1
616	автора в	1	1
617	в прошлом	1	1
618	на которые	1	1
619	задний план	1	1
620	свободу от	1	1
621	же автор	1	1
622	жизнь я	1	1
623	к ним	3	1
624	двух других	1	1
625	не для	2	1
626	настоящее время	7	1
627	ее не	1	1
628	и многих	1	1
629	своей к	1	1
630	тем же	4	1
631	него не	2	1
632	оно стало	1	1
633	за него	2	1
634	до конца	4	1
635	за его	2	1
636	с этими	1	1
637	в концепции	1	1
638	только при	1	1
639	раз и	2	1
640	что все	1	1
641	художественном смысле	1	1
642	то она	1	1
643	и самих	2	1
644	ее внутренней	1	1
645	и зло	1	1
646	том же	2	1
647	в сознании	3	1
648	это будущее	1	1
649	в груди	1	1
650	к простому	1	1
651	если ее	1	1
652	характерное для	2	1
653	момент в	1	1
654	нового содержания	1	1
655	всех людей	1	1
656	впечатлений в	1	1
657	нем по	1	1
658	по поводу	2	1
659	под именем	1	1
660	но оказывается	2	1
661	стороны не	1	1
662	что даже	1	1
663	казалось бы	1	1
664	в мировой	3	1
665	в произведениях	1	1
666	неотделимо от	1	1
667	нет никаких	1	1
668	к этим	1	1
669	уже по	2	1
670	друг друга	1	1
671	все с	1	1
672	такой картины	1	1
673	она далеко	1	1
674	то или	1	1
675	они могут	1	1
676	в настоящее	7	1
677	другом стихотворении	1	1
678	крайней мере	8	1
679	из них	4	1
680	едва ли	13	1
681	тот же	6	1
682	а об	1	1
683	чтобы этот	1	1
684	с мастерством	1	1
685	человека но	2	1
686	себе самом	1	1
687	хотя по	1	1
688	действительно имеет	1	1
689	всего в	1	1
690	в перспективе	1	1
691	героя не	1	1
692	этих моментов	1	1
693	говорилось выше	1	1
694	глядя на	1	1
695	душа не	1	1
696	в преступлении	1	1
697	творцом и	1	1
698	что они	4	1
699	только не	1	1
700	или к	4	1
701	в более	1	1
702	со мной	1	1
703	тоже не	2	1
704	так как	10	1
705	рода и	2	1
706	в христианском	1	1
707	что иное	3	1
708	они не	3	1
709	после того	3	1
710	свидетельствует о	4	1
711	в поэзии	1	1
712	должно быть	1	1
713	который всегда	1	1
714	искусство в	1	1
715	человек это	1	1
716	внимание на	4	1
717	который бы	1	1
718	обе эти	1	1
719	жизни человека	1	1
720	я во	1	1
721	проявляется в	3	1
722	только свобода	1	1
723	ивана карамазова	1	1
724	была названа	1	1
725	подчеркнуть что	1	1
726	однако этот	1	1
727	себя самого	3	1
728	души и	1	1
729	свободу и	1	1
730	чем у	1	1
731	что несмотря	1	1
732	как у	1	1
733	для нас	14	1
734	из своих	1	1
735	отсутствующий в	1	1
736	у нас	17	1
737	сознания и	1	1
738	себе от	1	1
739	в новелле	1	1
740	на стадии	2	1
741	не обладает	1	1
742	в подобном	1	1
743	и от	7	1
744	кто бы	1	1
745	стремится к	1	1
746	и есть	4	1
747	весь мир	1	1
748	в третьем	1	1
749	без этого	1	1
750	том в	1	1
751	когда же	1	1
752	мы находим	9	1
753	поэтому не	1	1
754	тому же	5	1
755	раз в	2	1
756	от своих	3	1
757	ведь это	1	1
758	но с	1	1
759	в таких	2	1
760	не было	4	1
761	замечательный образец	1	1
762	бы для	1	1
763	как видно	1	1
764	что его	4	1
765	самые разнообразные	1	1
766	и где	1	1
767	не прямо	5	1
768	на нее	1	1
769	и гамлета	1	1
770	дело в	4	1
771	о каком	1	1
772	что не	3	1
773	но для	2	1
774	тоже является	2	1
775	это возможно	1	1
776	xviii века	1	1
777	предполагает как	1	1
778	такое же	1	1
779	за свою	1	1
780	прошлом и	1	1
781	в конце	10	1
782	из мифа	1	1
783	простой и	2	1
784	с той	1	1
785	и без	5	1
786	за которым	1	1
787	нас к	1	1
788	не подлежит	1	1
789	человек в	1	1
790	имя в	1	1
791	по содержанию	2	1
792	на земле	11	1
793	всем своем	2	1
794	не есть	3	1
795	от одной	1	1
796	говорят о	1	1
797	между прочим	2	1
798	является не	2	1
799	высказывание мы	1	1
800	на фоне	2	1
801	перед собой	1	1
802	он состоит	1	1
803	ли не	2	1
804	как ее	1	1
805	от этого	4	1
806	и со	1	1
807	предполагает его	1	1
808	и я	1	1
809	в такой	3	1
810	остановимся на	2	1
811	и оказывается	1	1
812	должен слиться	1	1
813	больше и	1	1
814	его жизни	1	1
815	по его	2	1
816	и художественного	1	1
817	лишь для	1	1
818	это было	2	1
819	тех же	1	1
820	на его	4	1
821	в каждой	2	1
822	в одной	2	1
823	при виде	1	1
824	действительности и	4	1
825	бы в	2	1
826	мере в	4	1
827	пребывания в	1	1
828	на них	1	1
829	людей в	6	1
830	самой себе	1	1
831	и сделать	1	1
832	в каждом	2	1
833	претендуют на	1	1
834	именно сам	1	1
835	как наличие	1	1
836	здесь как	5	1
837	могли бы	2	1
838	трагедия и	1	1
839	вошел в	1	1
840	и маргарита	1	1
841	даже сказать	1	1
842	в уста	1	1
843	перед тем	1	1
844	изобразительного искусства	1	1
845	для иллюстрации	1	1
846	что от	3	1
847	только к	1	1
848	впрочем у	2	1
849	которому принадлежит	1	1
850	он говорит	2	1
851	в своих	3	1
852	чистая и	1	1
853	встречаемся с	1	1
854	он ни	1	1
855	на задний	1	1
856	эти последние	1	1
857	личность в	1	1
858	каждом из	2	1
859	говорил о	1	1
860	речи с	1	1
861	свое место	1	1
862	до нас	7	1
863	мастер и	1	1
864	жизнь то	1	1
865	чистом виде	1	1
866	зрения в	1	1
867	именно потому	1	1
868	также и	21	1
869	здесь только	1	1
870	но всегда	2	1
871	как человек	1	1
872	мыслится здесь	1	1
873	говорится и	1	1
874	человека как	1	1
875	всего только	1	1
876	или же	2	1
877	просто не	1	1
878	на чем	1	1
879	что касается	5	1
880	а по	1	1
881	образа в	1	1
882	для этого	2	1
883	полноты и	1	1
884	и является	6	1
885	отношений между	1	1
886	ним как	1	1
887	существа в	2	1
888	является одним	1	1
889	перестанет быть	1	1
890	еще два	1	1
891	ничто не	1	1
892	и жизни	2	1
893	в xix	1	1
894	из нас	1	1
895	к кому	1	1
896	некоторый смысл	1	1
897	что из	1	1
898	в новое	3	1
899	или иное	1	1
900	на свое	2	1
901	когда мы	1	1
902	и возникает	1	1
903	на это	2	1
904	было бы	12	1
905	человеческого сознания	1	1
906	дает ему	2	1
907	не по	1	1
908	становится его	1	1
909	но без	1	1
910	же самое	2	1
911	ту сторону	1	1
912	как мы	5	1
913	данного произведения	1	1
914	литература является	1	1
915	что хотя	2	1
916	общего с	2	1
917	что для	2	1
918	его как	2	1
919	трагедии шекспира	1	1
920	друг другу	1	1
921	которые в	3	1
922	смысле не	1	1
923	когда они	1	1
924	этого типа	1	1
925	на отдельные	1	1
926	это ощущение	1	1
927	и доказать	1	1
928	по этому	5	1
929	так что	18	1
930	с которым	2	1
931	чтобы оно	1	1
932	однако по	1	1
933	же в	4	1
934	требует от	1	1
935	здесь также	1	1
936	бытия и	1	1
937	говорит ему	1	1
938	присутствуют в	2	1
939	говорить об	1	1
940	иной раз	4	1
941	чаще всего	1	1
942	для построения	1	1
943	как будто	9	1
944	на то	2	1
945	не ее	1	1
946	бы ни	1	1
947	я люблю	1	1
948	нуждается в	2	1
949	приходится в	1	1
950	степени и	1	1
951	а как	2	1
952	здесь мы	2	1
953	условность и	1	1
954	в него	1	1
955	своей индивидуальности	1	1
956	будущей жизни	1	1
957	случае это	1	1
958	произведением искусства	1	1
959	нет не	1	1
960	и том	1	1
961	и совершенно	2	1
962	такое произведение	1	1
963	дело здесь	2	1
964	говорит не	2	1
965	иное как	3	1
966	себе а	3	1
967	можно только	1	1
968	котором он	1	1
