N	2gram	Losev_Dial	Istorich
266	в жертву	1	12
267	не знает	2	12
268	что не	13	12
269	между прочим	1	12
270	чаще всего	2	12
271	представление об	1	12
272	это происходит	1	12
273	не знаю	3	12
274	и их	5	12
275	у нее	1	12
276	миф о	2	11
277	к которому	1	11
278	точки зрения	25	11
279	ясно что	11	11
280	я не	9	11
281	от этого	5	11
282	должны быть	2	11
283	главным образом	2	11
284	связанные с	3	11
285	никто не	2	11
286	иное как	4	11
287	в очень	3	11
288	у меня	4	11
289	только с	3	11
290	уже в	5	11
291	на нее	2	11
292	же в	2	11
293	происходит в	2	11
294	по мере	3	11
295	если он	1	11
296	имеется в	3	11
297	но уже	3	11
298	не что	4	11
299	хотя и	4	11
300	должно было	1	11
301	в большом	1	11
302	относится к	2	11
303	дает нам	2	11
304	и вот	10	11
305	и более	7	11
306	этого не	1	11
307	такой же	2	11
308	е в	3	11
309	далеко не	2	11
310	и к	8	10
311	не как	4	10
312	на земле	3	10
313	к ним	3	10
314	но так	2	10
315	указать что	1	10
316	не было	7	10
317	в которой	3	10
318	а с	2	10
319	почти всегда	4	10
320	его к	1	10
321	вступает в	1	10
322	вслед за	2	10
323	что же	5	10
324	но если	6	10
325	ее на	2	10
326	он и	2	10
327	однако это	2	10
328	пока не	2	10
329	и других	1	10
330	о чем	4	10
331	говорит о	6	10
332	то не	4	10
333	их не	1	10
334	а она	3	10
335	в это	1	10
336	не должен	2	10
337	в различных	2	10
338	друг с	2	10
339	себя в	2	10
340	в состоянии	2	10
341	в ее	3	10
342	но как	7	10
343	известно что	1	10
344	ни в	20	10
345	если не	1	10
346	ли он	1	10
347	можно установить	1	10
348	а если	1	10
349	только одна	1	10
350	не знаем	1	10
351	он может	3	10
352	а на	1	10
353	указывает на	3	10
354	есть только	9	10
355	что эти	3	10
356	то чего	1	10
357	что эта	5	10
358	не можем	1	10
359	три года	1	10
360	более или	5	9
361	мифе о	1	9
362	и вместе	2	9
363	на первый	2	9
364	но эти	1	9
365	только на	3	9
366	себе в	1	9
367	том чтобы	1	9
368	но для	2	9
369	в чем	9	9
370	сюда же	1	9
371	не будет	2	9
372	также не	2	9
373	на небе	1	9
374	тогда когда	6	9
375	силу и	1	9
376	и так	2	9
377	зависимости от	2	9
378	это и	6	9
379	представлениями о	1	9
380	тот же	1	9
381	зависит от	1	9
382	бы мы	2	9
383	из этого	2	9
384	а по	1	9
385	ты не	1	9
386	он имеет	1	9
387	в первую	2	9
388	вот почему	1	9
389	когда она	1	9
390	следующим образом	1	9
391	за него	1	9
392	что за	1	9
393	не могут	4	9
394	или же	1	9
395	а как	1	9
396	если это	3	9
397	здесь нет	1	9
398	в основе	4	9
399	по воздуху	2	9
400	в истории	1	9
401	из него	1	9
402	ему в	1	9
403	же не	4	9
404	но по	1	9
405	с другом	2	9
406	или менее	5	9
407	на островах	1	9
408	стороны и	4	9
409	стоит в	1	9
410	приводит к	1	9
411	что на	2	9
412	жизни и	9	9
413	только что	5	8
414	это значит	18	8
415	и сам	1	8
416	в некотором	1	8
417	именно в	4	8
418	во всяком	5	8
419	он был	1	8
420	конечно не	9	8
421	это тоже	1	8
422	с другими	2	8
423	мере того	1	8
424	на другой	1	8
425	мы будем	2	8
426	есть ли	3	8
427	не так	1	8
428	та же	6	8
429	на нем	2	8
430	также что	2	8
431	подобно тому	1	8
432	с целью	3	8
433	солнца и	1	8
434	в отдельности	3	8
435	только тогда	9	8
436	именно на	1	8
437	говорят что	4	8
438	у них	3	8
439	независимо от	2	8
440	и другое	3	8
441	или даже	1	8
442	и потому	6	8
443	значит что	25	8
444	но она	4	8
445	не с	5	8
446	оказывается что	1	8
447	тем самым	1	8
448	же самое	3	8
449	частный случай	1	8
450	которые в	1	8
451	для этого	2	8
452	или по	2	8
453	одно из	2	8
454	можно сказать	10	8
455	а он	4	8
456	в зависимости	2	8
457	тут же	2	8
458	он на	2	8
459	она и	2	8
460	здесь же	1	8
461	встречается в	1	8
462	не дает	1	8
463	надо сказать	1	8
464	в современной	2	8
465	ни одной	1	8
466	это положение	1	8
467	образом и	3	8
468	его с	6	8
469	и из	6	8
470	за это	1	8
471	на своем	1	8
472	кажется что	1	8
473	может оказаться	2	8
474	что такое	13	8
475	здесь в	3	8
476	но с	4	8
477	и эта	3	8
478	вообще не	2	8
479	должен быть	2	8
480	тому как	1	8
481	в жизни	3	8
482	от того	2	8
483	на это	1	8
484	иногда даже	1	8
485	можно указать	2	8
486	пор мы	1	7
487	только через	2	7
488	этой стороны	2	7
489	первый взгляд	2	7
490	и когда	5	7
491	уже и	5	7
492	еще нет	1	7
493	будто бы	3	7
494	тому что	4	7
495	не есть	67	7
496	о которых	2	7
497	в эту	1	7
498	между тем	3	7
499	над ним	1	7
500	небо и	2	7
501	если в	5	7
502	и при	3	7
503	вспомним что	1	7
504	самом деле	6	7
505	превращаются в	1	7
506	становится ясным	1	7
507	нет в	1	7
508	что оно	9	7
509	где он	1	7
510	на самом	5	7
511	что ни	3	7
512	образом в	1	7
513	но эта	4	7
514	на них	1	7
515	не по	2	7
516	мы пока	1	7
517	еще в	2	7
518	в области	2	7
519	вплоть до	3	7
520	поставить вопрос	1	7
521	в каких	2	7
522	во многих	1	7
523	я буду	1	7
524	как на	1	7
525	в европе	1	7
526	указать на	1	7
527	это мы	6	7
528	в конце	5	7
529	уже давно	2	7
530	себе и	5	7
531	а только	5	7
532	ли это	4	7
533	не видят	1	7
534	того же	1	7
535	когда мы	3	7
536	не то	9	7
537	можно только	4	7
538	был бы	1	7
539	тогда он	1	7
540	однако что	1	7
541	не знал	1	7
542	состоит из	3	7
543	совершенно не	13	7
544	то он	2	7
545	тех же	1	7
546	того чтобы	1	7
547	если мы	3	7
548	что я	5	7
549	всяком случае	3	7
550	ко мне	2	7
551	для него	2	7
552	она его	1	7
553	как у	3	7
554	а то	1	7
555	как она	7	7
556	по его	1	7
557	с самого	2	7
558	по которому	2	7
559	в какой	3	7
560	земли и	1	7
561	думать что	3	7
562	и часто	3	7
563	со своими	2	7
564	одного из	1	7
565	и о	4	7
566	об этой	2	7
567	эти два	4	7
568	есть не	8	7
569	же и	11	6
570	между ними	1	6
571	но что	10	6
572	не потому	5	6
573	из всего	2	6
574	можно ли	3	6
575	именно так	1	6
576	той же	1	6
577	не происходит	1	6
578	все его	3	6
579	как можно	2	6
580	в воде	2	6
581	что там	1	6
582	если я	1	6
583	что как	2	6
584	не могла	1	6
585	доходит до	1	6
586	только о	3	6
587	равно как	1	6
588	его как	1	6
589	этого представления	1	6
590	оно может	1	6
591	таких примеров	1	6
592	в одну	8	6
593	еще одно	1	6
594	меня и	2	6
595	уже на	1	6
596	к сожалению	2	6
597	не ясно	1	6
598	что по	3	6
599	нет ничего	1	6
600	где нет	1	6
601	это за	5	6
602	в аид	1	6
603	это еще	2	6
604	этого вопроса	1	6
605	этих двух	1	6
606	это конечно	5	6
607	отличие от	1	6
608	по дороге	1	6
609	также и	7	6
610	одну из	1	6
611	же что	1	6
612	часто в	1	6
613	для того	2	6
614	д но	2	6
615	к небу	1	6
616	он является	1	6
617	самого начала	2	6
618	говорит что	3	6
619	что ее	1	6
620	д или	1	6
621	от себя	1	6
622	и становится	2	6
623	то в	8	6
624	от его	1	6
625	жить в	1	6
626	не соответствует	1	6
627	к жизни	1	6
628	что все	2	6
629	тому же	3	6
630	к чему	1	6
631	вопрос почему	1	6
632	себе не	7	6
633	даже не	4	6
634	это может	4	6
635	быть и	7	6
636	были бы	3	6
637	они и	1	6
638	почти не	3	6
639	отношения к	3	6
640	д все	2	6
641	еще яснее	1	6
642	борьбы с	1	6
643	не на	1	6
644	этой точки	2	6
645	к которой	1	6
646	или как	2	6
647	и тогда	4	6
648	это показывает	1	6
649	а я	3	6
650	заметить что	2	6
651	видим в	1	6
652	мог бы	3	6
653	он все	1	6
654	же он	2	6
655	через реку	1	6
656	в другое	2	6
657	меня не	1	6
658	ничем не	4	6
659	на одной	1	6
660	голову и	1	6
661	из которого	1	6
662	с той	2	6
663	говорят о	2	6
664	и оно	2	6
665	только по	1	6
666	на ту	2	6
667	и уже	4	6
668	в египетской	1	5
669	в виду	9	5
670	в своих	1	5
671	происходит не	1	5
672	мы и	3	5
673	и очень	2	5
674	бы в	3	5
675	за ней	1	5
676	во все	1	5
677	только как	3	5
678	к своей	1	5
679	она всегда	1	5
680	показывает как	1	5
681	или наоборот	2	5
682	и мы	8	5
683	имеет форму	1	5
684	с образом	1	5
685	или не	5	5
686	в сторону	1	5
687	по своей	5	5
688	или иное	5	5
689	могла бы	2	5
690	это же	1	5
691	них не	1	5
692	для чего	2	5
693	с неба	1	5
694	ним и	1	5
695	для них	1	5
696	оно не	2	5
697	от своего	1	5
698	их и	1	5
699	это время	3	5
700	этим в	1	5
701	да и	11	5
702	думают что	8	5
703	о котором	2	5
704	в каком	10	5
705	это только	3	5
706	перейдем к	1	5
707	что если	4	5
708	в которую	1	5
709	он как	1	5
710	она может	1	5
711	д и	3	5
712	уже с	2	5
713	нас не	2	5
714	д мы	1	5
715	основана на	1	5
716	эти две	1	5
717	заметил что	2	5
718	по своему	4	5
719	на все	2	5
720	однако не	1	5
721	тоже не	2	5
722	на задний	1	5
723	в самых	1	5
724	но при	1	5
725	и может	7	5
726	или другого	1	5
727	д в	1	5
728	это можно	2	5
729	видели в	1	5
730	которые не	2	5
731	еще более	3	5
732	другой пример	2	5
733	в одно	5	5
734	только для	1	5
735	к другой	1	5
736	этом мы	1	5
737	но даже	1	5
738	самый факт	2	5
739	всего что	1	5
740	но этот	1	5
741	ней и	1	5
742	здесь он	1	5
743	мы в	2	5
744	не видел	2	5
745	несмотря на	12	5
746	что между	1	5
747	что под	3	5
748	в таком	4	5
749	на тот	2	5
750	она или	2	5
751	он также	2	5
752	хотя в	3	5
753	очень мало	2	5
754	нем и	2	5
755	друг другу	4	5
756	и почему	1	5
757	если они	1	5
758	в один	3	5
759	вступить в	1	5
760	как таковой	6	5
761	можно видеть	1	5
762	переходит в	1	5
763	это уже	2	5
764	никак не	6	5
765	мы это	1	5
766	показать что	1	5
767	как о	2	5
768	много но	2	5
769	дальше и	2	5
770	мы получим	1	5
771	ее с	1	5
772	без всякого	3	5
773	ее не	1	5
774	они были	2	5
775	вокруг него	1	5
776	отличается от	3	5
777	мы сейчас	1	5
778	как нечто	5	5
779	или иначе	3	5
780	чтобы быть	1	5
781	им и	1	5
782	мира и	2	5
783	это было	4	5
784	может иметь	6	5
785	тут и	2	5
786	это в	1	5
787	задний план	1	5
788	эта сторона	1	5
789	что образ	1	5
790	не говорит	4	5
791	или она	1	5
792	в самом	6	4
793	они имеют	1	4
794	мы найдем	1	4
795	в разных	6	4
796	живут в	2	4
797	в результате	2	4
798	прибавить что	1	4
799	на свою	1	4
800	что весь	1	4
801	почему это	2	4
802	с мифом	2	4
803	же эта	1	4
804	собственно не	1	4
805	людей и	1	4
806	и начинает	2	4
807	на одну	1	4
808	формы в	1	4
809	неба и	1	4
810	во всей	1	4
811	из трех	1	4
812	что именно	3	4
813	он сам	6	4
814	и во	1	4
815	случае в	1	4
816	есть более	4	4
817	к их	1	4
818	что уже	3	4
819	о происхождении	1	4
820	бы что	1	4
821	есть явление	1	4
822	очевидно что	1	4
823	из одного	1	4
824	нами как	1	4
825	идет по	1	4
826	но вот	5	4
827	где же	1	4
828	иметь в	4	4
829	должны считать	2	4
830	как один	2	4
831	не раз	2	4
832	того кто	2	4
833	что есть	2	4
834	ты мне	1	4
835	отнюдь не	13	4
836	следует за	2	4
837	от нее	1	4
838	и сейчас	3	4
839	содержит в	6	4
840	то можно	1	4
841	под этим	1	4
842	так или	3	4
843	сами по	4	4
844	идти дальше	2	4
845	он мог	2	4
846	это дело	1	4
847	себя за	1	4
848	по сравнению	2	4
849	у ворот	1	4
850	для нее	2	4
851	и больше	2	4
852	живая и	2	4
853	мне не	2	4
854	новые и	2	4
855	говорится в	1	4
856	это одно	1	4
857	или другое	1	4
858	весь комплекс	1	4
859	находятся в	1	4
860	но на	1	4
861	она живет	1	4
862	что одна	4	4
863	эта сказка	1	4
864	а это	2	4
865	в литературе	1	4
866	то самое	1	4
867	не содержит	1	4
868	нами выше	2	4
869	не существует	8	4
870	ее к	2	4
871	в стороне	1	4
872	есть в	2	4
873	говорит об	1	4
874	тем более	2	4
875	но его	1	4
876	могут служить	1	4
877	здесь только	1	4
878	человека с	1	4
879	человека и	2	4
880	люди не	1	4
881	явление в	1	4
882	это далеко	1	4
883	по тому	1	4
884	или нет	6	4
885	и которые	1	4
886	теперь мы	1	4
887	мысль о	2	4
888	магическая сила	1	4
889	правда в	1	4
890	дома и	1	4
891	когда в	1	4
892	так если	1	4
893	так чтобы	2	4
894	ответить на	1	4
895	он находит	2	4
896	силы и	1	4
897	в руках	1	4
898	также на	1	4
899	в чистом	1	4
900	в глаза	1	4
901	и три	1	4
902	с этими	1	4
903	все время	4	4
904	и вообще	10	4
905	на почве	2	4
906	что тот	1	4
907	время в	1	4
908	с точки	18	4
909	как раз	7	4
910	миф и	6	4
911	не от	1	4
912	что их	2	4
913	не знаешь	1	4
914	здесь как	2	4
915	чистом виде	1	4
916	играет роль	1	4
917	как человек	1	4
918	всегда только	1	4
919	если же	2	4
920	что миф	15	4
921	в наших	1	4
922	столь же	1	4
923	каждый год	1	4
924	мы теперь	1	4
925	на месте	1	4
926	все в	2	4
927	над ними	1	4
928	и этот	1	4
929	что касается	3	4
930	часто это	1	4
931	и должно	3	4
932	связанное с	1	4
933	и вызывает	1	4
934	и мертвая	1	4
935	тела и	3	4
936	из видов	2	4
937	себя и	1	4
938	все они	2	4
939	еще и	4	4
940	ни к	2	4
941	вытекает из	1	4
942	и между	1	4
943	жениться на	1	4
944	по линии	2	4
945	или вообще	3	4
946	есть царство	1	4
947	его тело	1	4
948	в чужую	1	4
949	также есть	1	4
950	в животном	1	4
951	или просто	1	4
952	ни с	8	4
953	считает что	1	4
954	вывод что	2	4
955	чтобы получить	1	4
956	что например	1	4
957	без всяких	2	4
958	входить в	1	4
959	дело в	1	4
960	в ту	1	4
961	в глубине	1	4
962	нисколько не	7	4
963	путь к	1	4
964	ему как	1	4
965	вода и	1	4
966	но конечно	2	4
967	всем мире	1	4
968	не могу	9	4
969	и миф	1	4
970	или его	2	4
971	только то	7	4
972	как не	4	4
973	магическую силу	1	4
974	еще на	3	4
975	и пытается	1	4
976	тех которые	1	4
977	быть только	3	4
978	и новые	1	4
979	было так	1	3
980	можно заметить	1	3
981	с лесом	1	3
982	со всем	2	3
983	а у	1	3
984	мы находим	7	3
985	заметим что	1	3
986	только тот	1	3
987	а есть	4	3
988	раз он	1	3
989	нет еще	3	3
990	именно он	1	3
991	человек в	1	3
992	не хотят	3	3
993	найти много	1	3
994	по голове	1	3
995	я могу	2	3
996	к самому	3	3
997	на природу	2	3
998	не непосредственно	1	3
999	не могли	1	3
1000	раз и	2	3
1001	именно такое	1	3
1002	в противоположность	6	3
1003	и той	1	3
1004	чего не	1	3
1005	солнце и	3	3
1006	о них	1	3
1007	не обязательно	5	3
1008	уже ясно	1	3
1009	обратим внимание	2	3
1010	в голове	1	3
1011	мифов и	1	3
1012	нигде не	1	3
1013	именно с	1	3
1014	что даже	2	3
1015	точка зрения	3	3
1016	смерти с	1	3
1017	об одном	3	3
1018	они к	1	3
1019	внимание на	1	3
1020	с тех	2	3
1021	не дают	2	3
1022	этого можно	1	3
1023	так сказать	1	3
1024	больше и	1	3
1025	воды и	1	3
1026	могли бы	1	3
1027	о себе	1	3
1028	однако так	1	3
1029	и быть	2	3
1030	стороны не	4	3
1031	бы она	2	3
1032	оно и	1	3
1033	и та	8	3
1034	но тут	3	3
1035	совсем не	1	3
1036	самых ранних	1	3
1037	даже если	4	3
1038	в обоих	1	3
1039	где они	1	3
1040	голова и	1	3
1041	чтобы не	6	3
1042	когда уже	1	3
1043	была бы	4	3
1044	говорит и	1	3
1045	новая форма	1	3
1046	много что	1	3
1047	и делает	1	3
1048	нам в	1	3
1049	к его	2	3
1050	том смысле	4	3
1051	бы не	1	3
1052	ему и	1	3
1053	они говорят	1	3
1054	к другому	1	3
1055	сейчас же	3	3
1056	на другие	1	3
1057	такое положение	1	3
1058	разница в	1	3
1059	божества и	1	3
1060	только мы	1	3
1061	это все	2	3
1062	и поэтому	1	3
1063	тех пор	2	3
1064	убить его	1	3
1065	самых разнообразных	1	3
1066	только один	2	3
1067	или когда	1	3
1068	например на	1	3
1069	тем же	3	3
1070	начиная с	1	3
1071	это ясно	1	3
1072	чтобы все	3	3
1073	есть миф	6	3
1074	нельзя сказать	4	3
1075	или другой	7	3
1076	то они	1	3
1077	когда они	3	3
1078	его мы	1	3
1079	пришли к	1	3
1080	как таковая	2	3
1081	одна и	5	3
1082	и дело	1	3
1083	нам еще	1	3
1084	также имеет	3	3
1085	а все	1	3
1086	них и	2	3
1087	все равно	7	3
1088	и смысл	3	3
1089	что душа	1	3
1090	чтобы я	1	3
1091	всегда есть	4	3
1092	с теми	2	3
1093	он состоит	1	3
1094	на одном	1	3
1095	нет у	1	3
1096	и могут	1	3
1097	и я	3	3
1098	в такой	1	3
1099	один и	1	3
1100	бывает что	2	3
1101	цвет есть	1	3
1102	ему не	1	3
1103	с чего	1	3
1104	и хочет	1	3
1105	это как	3	3
1106	из ряда	1	3
1107	и также	2	3
1108	что можно	1	3
1109	не случайное	1	3
1110	наоборот в	2	3
1111	к женщине	1	3
1112	д если	1	3
1113	он с	2	3
1114	мы также	1	3
1115	чтобы дать	1	3
1116	роль и	1	3
1117	он всегда	3	3
1118	она уже	1	3
1119	и мифа	2	3
1120	остановиться на	1	3
1121	имеем не	1	3
1122	как они	2	3
1123	из нее	2	3
1124	стороны в	2	3
1125	обоих случаях	2	3
1126	нам уже	1	3
1127	при таком	1	3
1128	явление и	3	3
1129	речь идет	2	3
1130	и нет	2	3
1131	при всей	1	3
1132	больше чем	1	3
1133	из других	1	3
1134	и такие	1	3
1135	к мифу	3	3
1136	где-то в	1	3
1137	это несомненно	1	3
1138	даже и	3	3
1139	на очень	2	3
1140	должны поставить	1	3
1141	этим не	1	3
1142	как оно	1	3
1143	нам что	1	3
1144	так то	2	3
1145	почему и	1	3
1146	еще ничего	1	3
1147	момент в	2	3
1148	от нас	1	3
1149	всех людей	1	3
1150	в системе	2	3
1151	должно быть	7	3
1152	есть одно	1	3
1153	тогда и	2	3
1154	ни было	2	3
1155	все новые	1	3
1156	имеем дело	1	3
1157	сколько бы	1	3
1158	как же	8	3
1159	говорит в	1	3
1160	сказал что	3	3
1161	можно узнать	3	3
1162	как его	1	3
1163	и именно	1	3
1164	есть та	2	3
1165	с женщиной	1	3
1166	того он	1	3
1167	чтобы понять	3	3
1168	именно как	2	3
1169	мире и	3	3
1170	этого мифа	1	3
1171	все те	1	3
1172	как эта	1	3
1173	почему же	2	3
1174	что мифы	1	3
1175	всегда имеет	1	3
1176	и каждый	1	3
1177	сам в	1	3
1178	с которым	2	3
1179	которые были	2	3
1180	которого она	1	3
1181	она сама	2	3
1182	всего в	1	3
1183	приближается к	1	3
1184	представить себе	2	3
1185	такова же	1	3
1186	к одной	1	3
1187	во власти	1	3
1188	только не	2	3
1189	из того	2	3
1190	все то	1	3
1191	оно есть	5	3
1192	которые могут	1	3
1193	предметы в	2	3
1194	связаны между	1	3
1195	своей жизни	1	3
1196	в которые	1	3
1197	все члены	1	3
1198	сравнению с	2	3
1199	бросается в	1	3
1200	уже говорили	1	3
1201	и до	2	3
1202	только тем	1	3
1203	при котором	1	3
1204	просто на	1	3
1205	и подобных	2	3
1206	точку зрения	3	3
1207	сделать это	1	3
1208	подойти к	1	3
1209	из этой	1	3
1210	нет ни	4	3
1211	в предыдущем	1	3
1212	это верно	1	3
1213	бы на	1	3
1214	превратиться в	1	3
1215	в церковь	1	3
1216	просто как	2	3
1217	в эпоху	2	3
1218	понимать как	2	3
1219	по смыслу	2	3
1220	язык и	1	3
1221	является не	3	3
1222	бы дать	1	3
1223	с началом	1	3
1224	о своих	2	3
1225	другом случае	1	3
1226	оно в	1	3
1227	она должна	2	3
1228	которую мы	1	3
1229	что нужно	1	3
1230	себе что	1	3
1231	д с	1	3
1232	выйти за	1	3
1233	в науке	3	3
1234	пор не	1	3
1235	это то	1	3
1236	на всю	6	3
1237	идет речь	2	3
1238	как из	3	3
1239	тут он	1	3
1240	переходит на	1	3
1241	этого нет	3	3
1242	их можно	1	3
1243	никуда не	1	3
1244	само по	7	3
1245	неба или	1	2
1246	они являются	1	2
1247	за время	1	2
1248	дают в	1	2
1249	и этого	2	2
1250	теперь что	1	2
1251	необходима для	2	2
1252	можно встретить	1	2
1253	героем является	1	2
1254	же эти	2	2
1255	к другу	2	2
1256	от одного	1	2
1257	именно и	2	2
1258	жизнь в	2	2
1259	по небу	2	2
1260	людей а	1	2
1261	которое и	1	2
1262	к другим	1	2
1263	мы получаем	4	2
1264	и другим	1	2
1265	и перед	1	2
1266	и земли	2	2
1267	большей или	1	2
1268	свою собственную	2	2
1269	целый год	1	2
1270	свой смысл	2	2
1271	для выражения	1	2
1272	что тело	2	2
1273	очень важное	1	2
1274	данного мифа	2	2
1275	из их	1	2
1276	одной и	1	2
1277	забудем что	1	2
1278	где и	2	2
1279	с другим	1	2
1280	в прошлом	1	2
1281	в меня	2	2
1282	и еще	4	2
1283	в основу	1	2
1284	просто в	1	2
1285	эти вопросы	3	2
1286	вещи и	5	2
1287	увидим в	1	2
1288	чего он	1	2
1289	смыслу этого	1	2
1290	к ее	1	2
1291	важно что	3	2
1292	перед нею	1	2
1293	ней а	1	2
1294	не зная	2	2
1295	не говорят	1	2
1296	его самого	3	2
1297	жизни так	1	2
1298	так он	1	2
1299	есть просто	6	2
1300	и мертвых	1	2
1301	как миф	1	2
1302	природу и	1	2
1303	своему собственному	1	2
1304	ли и	1	2
1305	а за	1	2
1306	этим и	1	2
1307	можно судить	1	2
1308	бросается на	1	2
1309	дано в	1	2
1310	сказать чтобы	1	2
1311	не остается	2	2
1312	человек и	2	2
1313	характер и	1	2
1314	не вытекает	1	2
1315	по одному	4	2
1316	иногда играет	1	2
1317	во главе	1	2
1318	материал который	1	2
1319	земле и	1	2
1320	и следовательно	7	2
1321	не нужно	2	2
1322	понимать в	1	2
1323	кто из	1	2
1324	вопрос об	5	2
1325	в каждом	4	2
1326	обряда с	1	2
1327	спросим себя	1	2
1328	возникает из	1	2
1329	только путем	1	2
1330	как иначе	1	2
1331	в сон	2	2
1332	т п	3	2
1333	все остальные	1	2
