N	3gram	Losev_Prob	Analitik
166	именно потому что	1	1
167	хотя и в	1	1
168	указывает на его	1	1
169	можно судить по	1	1
170	с этой стороны	1	1
171	в самой себе	1	1
172	в конце концов	7	1
173	но на фоне	1	1
174	том что мы	1	1
175	не только для	2	1
176	отнюдь не всегда	1	1
177	всяком случае не	1	1
178	и вместе с	3	1
179	и таким образом	1	1
180	в прошлом и	1	1
181	рода но и	1	1
182	виду не только	1	1
183	как бы и	1	1
184	чем иным как	3	1
185	и тем же	1	1
186	как бы с	1	1
187	менее как бы	1	1
188	ни к какой	1	1
189	вся его жизнь	1	1
190	с тех пор	1	1
191	все же не	3	1
192	не случайно и	1	1
193	ту эпоху когда	1	1
194	том смысле что	1	1
195	имея в виду	1	1
196	и в том	1	1
197	ведь это не	1	1
198	не только по	1	1
199	но едва ли	1	1
200	до того что	1	1
201	перед нами единая	1	1
202	случае не есть	1	1
203	а то и	1	1
204	в одном из	1	1
205	с тем же	1	1
206	в ту эпоху	1	1
207	вслед за ним	1	1
208	вместе с тем	5	1
209	а не ее	1	1
210	не в его	1	1
211	то есть на	1	1
212	в большинстве случаев	1	1
213	также и на	1	1
214	еще в году	1	1
215	а вместе с	1	1
216	произведения то есть	1	1
217	это не так	1	1
218	в том смысле	2	1
219	в этом же	1	1
220	не было и	1	1
221	отнюдь не случайно	1	1
222	и в особенности	1	1
223	это уже не	2	1
224	дня и ночи	1	1
225	ту или иную	1	1
226	тому же и	1	1
227	сравнении с тем	1	1
228	в виду не	1	1
229	но пожалуй еще	1	1
230	к этому что	1	1
231	тот факт что	1	1
232	точно так же	4	1
233	как это было	1	1
234	в себе самом	1	1
235	к выводу что	1	1
236	сказать что в	1	1
237	и даже в	1	1
238	только в том	2	1
239	того что мы	1	1
240	в то время	4	1
241	мы встречаемся с	1	1
242	до некоторой степени	4	1
243	то и другое	5	1
244	но не сам	1	1
245	одной из этих	1	1
246	жизни в частности	1	1
247	вопрос о том	1	1
248	хотя и не	3	1
249	равно как и	2	1
250	на самом деле	2	1
251	не принимает всерьез	1	1
252	и должно было	1	1
253	нами единая и	1	1
254	и в частности	4	1
255	одним и тем	1	1
256	и во всем	1	1
257	далеко не все	1	1
258	нам представляется что	1	1
259	только тогда когда	3	1
260	как раз в	1	1
261	нового времени в	1	1
262	и как будто	1	1
263	также и в	2	1
264	по причине своей	1	1
265	не менее в	2	1
266	не сам по	2	1
267	у меня в	2	1
268	жизнь и смерть	1	1
269	третьей и четвертой	1	1
270	не мог быть	2	1
271	в первую очередь	1	1
272	жизни в ее	1	1
273	нет никакой возможности	1	1
274	в борьбу с	1	1
275	как мы увидим	1	1
276	так и в	1	1
277	но и самого	1	1
278	а вовсе не	1	1
279	все это было	1	1
280	по аналогии с	1	1
281	при изучении истории	1	1
282	том числе и	1	1
283	обратить внимание на	4	1
284	не только как	1	1
285	которые могли бы	1	1
286	но и для	1	1
287	после того как	3	1
288	того или нет	1	1
289	он состоит в	1	1
